sl_100_86400_20250619 Coordinates.csv
2025/06/19 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:09 2024,
Start: 2025/06/19 07:47:00.00, Stop: 2025/06/20 07:47:00.00,
TIME_UNITS,STARLINK-3936 - X-Coordinate,STARLINK-5281 - X-Coordinate,STARLINK-11232 [DTC] - X-Coordinate,STARLINK-11096 [DTC] - X-Coordinate,STARLINK-31013 - X-Coordinate,STARLINK-4139 - X-Coordinate,STARLINK-6178 - X-Coordinate,STARLINK-1655 - X-Coordinate,STARLINK-30809 - X-Coordinate,STARLINK-2358 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-3251 - X-Coordinate,STARLINK-4108 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-3045 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-2018 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-3550 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-1107 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-31430 - X-Coordinate,STARLINK-5969 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-3050 - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-30255 - X-Coordinate,STARLINK-2736 - X-Coordinate,STARLINK-5960 - X-Coordinate,STARLINK-4170 - X-Coordinate,STARLINK-31673 - X-Coordinate,STARLINK-32223 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-30756 - X-Coordinate,STARLINK-1580 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-31931 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-1323 - X-Coordinate,STARLINK-3601 - X-Coordinate,STARLINK-3603 - X-Coordinate,STARLINK-3969 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-31060 - X-Coordinate,STARLINK-5972 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-32210 - X-Coordinate,STARLINK-30549 - X-Coordinate,STARLINK-1463 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-30486 - X-Coordinate,STARLINK-5565 - X-Coordinate,STARLINK-31530 - X-Coordinate,STARLINK-1227 - X-Coordinate,STARLINK-5093 - X-Coordinate,STARLINK-2556 - X-Coordinate,STARLINK-5591 - X-Coordinate,STARLINK-1073 - X-Coordinate,STARLINK-32088 - X-Coordinate,STARLINK-5829 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-5850 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-31939 - X-Coordinate,STARLINK-2424 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-31082 - X-Coordinate,STARLINK-4569 - X-Coordinate,STARLINK-1776 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-2214 - X-Coordinate,STARLINK-5737 - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-31325 - X-Coordinate,STARLINK-5628 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,STARLINK-11072 [DTC] - X-Coordinate,STARLINK-5176 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-4522 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-5281 - Y-Coordinate,STARLINK-11232 [DTC] - Y-Coordinate,STARLINK-11096 [DTC] - Y-Coordinate,STARLINK-31013 - Y-Coordinate,STARLINK-4139 - Y-Coordinate,STARLINK-6178 - Y-Coordinate,STARLINK-1655 - Y-Coordinate,STARLINK-30809 - Y-Coordinate,STARLINK-2358 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-3251 - Y-Coordinate,STARLINK-4108 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-3045 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-2018 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-3550 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-1107 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-31430 - Y-Coordinate,STARLINK-5969 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-3050 - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-30255 - Y-Coordinate,STARLINK-2736 - Y-Coordinate,STARLINK-5960 - Y-Coordinate,STARLINK-4170 - Y-Coordinate,STARLINK-31673 - Y-Coordinate,STARLINK-32223 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,STARLINK-1580 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-31931 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-1323 - Y-Coordinate,STARLINK-3601 - Y-Coordinate,STARLINK-3603 - Y-Coordinate,STARLINK-3969 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-31060 - Y-Coordinate,STARLINK-5972 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-32210 - Y-Coordinate,STARLINK-30549 - Y-Coordinate,STARLINK-1463 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-30486 - Y-Coordinate,STARLINK-5565 - Y-Coordinate,STARLINK-31530 - Y-Coordinate,STARLINK-1227 - Y-Coordinate,STARLINK-5093 - Y-Coordinate,STARLINK-2556 - Y-Coordinate,STARLINK-5591 - Y-Coordinate,STARLINK-1073 - Y-Coordinate,STARLINK-32088 - Y-Coordinate,STARLINK-5829 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-5850 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-31939 - Y-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-31082 - Y-Coordinate,STARLINK-4569 - Y-Coordinate,STARLINK-1776 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-2214 - Y-Coordinate,STARLINK-5737 - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-31325 - Y-Coordinate,STARLINK-5628 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,STARLINK-11072 [DTC] - Y-Coordinate,STARLINK-5176 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-4522 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-5281 - Z-Coordinate,STARLINK-11232 [DTC] - Z-Coordinate,STARLINK-11096 [DTC] - Z-Coordinate,STARLINK-31013 - Z-Coordinate,STARLINK-4139 - Z-Coordinate,STARLINK-6178 - Z-Coordinate,STARLINK-1655 - Z-Coordinate,STARLINK-30809 - Z-Coordinate,STARLINK-2358 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-3251 - Z-Coordinate,STARLINK-4108 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-3045 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-2018 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-3550 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-1107 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-31430 - Z-Coordinate,STARLINK-5969 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-3050 - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-30255 - Z-Coordinate,STARLINK-2736 - Z-Coordinate,STARLINK-5960 - Z-Coordinate,STARLINK-4170 - Z-Coordinate,STARLINK-31673 - Z-Coordinate,STARLINK-32223 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,STARLINK-1580 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-31931 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-1323 - Z-Coordinate,STARLINK-3601 - Z-Coordinate,STARLINK-3603 - Z-Coordinate,STARLINK-3969 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-31060 - Z-Coordinate,STARLINK-5972 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-32210 - Z-Coordinate,STARLINK-30549 - Z-Coordinate,STARLINK-1463 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-30486 - Z-Coordinate,STARLINK-5565 - Z-Coordinate,STARLINK-31530 - Z-Coordinate,STARLINK-1227 - Z-Coordinate,STARLINK-5093 - Z-Coordinate,STARLINK-2556 - Z-Coordinate,STARLINK-5591 - Z-Coordinate,STARLINK-1073 - Z-Coordinate,STARLINK-32088 - Z-Coordinate,STARLINK-5829 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-5850 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-31939 - Z-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-31082 - Z-Coordinate,STARLINK-4569 - Z-Coordinate,STARLINK-1776 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-2214 - Z-Coordinate,STARLINK-5737 - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-31325 - Z-Coordinate,STARLINK-5628 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,STARLINK-11072 [DTC] - Z-Coordinate,STARLINK-5176 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-4522 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2986.7448,-1387.7770,-2730.8154,-5577.5483,3171.6433,-3916.6754,4996.0148,2571.5574,-4860.3987,3620.1555,-232.7701,-5006.1984,-3256.7151,4876.1048,-1240.5757,-5683.2250,-6244.8010,2666.1587,-1689.9853,3381.7212,2512.4052,4650.3774,-3778.8274,431.3769,-2439.5185,-1669.0580,-1078.0774,-4876.7513,665.7350,-5584.4274,-3890.4488,-2159.0460,-2755.4004,-2459.6482,-2464.4135,-1400.9873,5524.4793,3718.0289,-3983.3135,4481.7400,-1448.9574,3978.8019,4990.6219,-1291.1935,1274.3972,-4116.3130,529.3361,1688.5706,-1603.2520,6396.7397,3202.1056,-80.7904,1459.3905,3274.3064,-72.8982,-5907.2532,5763.4201,4153.0228,4471.1722,-3156.0577,6271.7803,4279.2962,-6242.1858,6369.2385,663.9328,-6279.7152,2087.9078,5632.5848,3455.6180,4163.6073,95.6312,-1366.5268,4840.6797,2347.0033,-1130.3238,5338.1920,-5565.3146,5775.2946,4823.4889,-1531.0171,3864.4906,4061.8953,-5114.4676,-927.2805,-4502.5585,-2172.0766,-5588.3565,5967.5194,-1152.4908,728.1341,-5818.9954,-5445.1492,2165.8923,-3715.9988,-3874.6549,-2126.2989,-5707.0482,5131.6244,-4841.6239,3539.9979,-352711.8130,-330404.3009,-350276.7595,-353162.8210,-347087.3628,-349569.1693,-343886.3529,-348303.8796,169470733.3719,169479447.7209,169461639.8584,169467679.7694,-347753.1466,169456861.5514,-5894.8973,6661.7592,4220.1155,804.7104,-6068.3954,-2189.1390,4191.3024,4671.8236,1478.2368,-2786.4726,6902.2595,1685.2176,-3173.4749,-4462.6945,-6621.9479,2495.8938,2280.0118,-6378.5714,3856.6415,-4484.9355,-5804.4221,-3043.1900,5353.8281,-4069.9939,-6462.7888,4730.7617,-4734.2128,-2889.1015,5100.6378,403.5694,-1553.7425,6413.3100,-3984.4923,-4574.8266,-1715.8530,4987.4306,-3912.7813,3240.7119,5295.2376,-2768.4631,4313.0207,1458.7495,975.3940,5604.5966,6810.4989,4292.4116,5376.2018,-5527.7325,-6298.4352,-1794.9876,4492.1799,-4978.3871,-5606.0909,2883.8213,6684.4111,2853.9627,3789.8975,295.5713,-3199.9450,5947.8390,-2463.6160,-45.1656,-2988.7945,-1014.2002,-2279.4248,407.7925,-6357.7855,3837.6679,-3111.2242,4480.6687,-6070.8762,-6002.8389,2397.4127,4658.7225,6807.5053,-2718.8741,-2199.2266,3777.7773,-1682.4520,-4661.1913,5708.1133,5549.9402,2040.9490,-4893.9271,-3604.4396,-2350.9455,4067.9392,-816.8094,-4010.1832,-6253.9770,-1216.4956,-1330.3714,3723.3154,2621.8042,-4726.8855,-4114.1493,-216.3856,3968.6578,2983.3133,-4389.3642,-131997.0360,-135155.1467,-134531.6676,-130131.2425,-135890.5681,-133388.4639,-127032.8131,-129794.7161,209025094.6717,209033749.8967,209025045.2831,209032546.5008,-129153.8505,209039040.5969,2024.1856,1226.4880,4477.1581,-3693.4734,1111.4582,-5262.3942,-2371.9119,4392.1131,-4724.0198,-5161.7604,-334.2282,4465.7886,-5216.0203,-2046.9042,1547.9378,3121.6678,-2024.3355,-605.9756,-5487.0292,3864.8684,-2808.9071,4139.5662,-2019.7326,-5431.6022,459.2524,4643.3916,4777.5643,-3807.8404,4642.1039,-4085.5783,-5509.5276,-1435.3055,4924.0324,-4604.2391,6262.7354,-4508.5142,1526.1903,-4826.1764,2038.6864,-4490.6311,5153.8115,5312.2483,4702.5874,-3856.2217,278.9935,-3523.7935,-4175.1488,-3636.7995,2380.8243,1981.3199,-4172.7066,-4800.3491,-3783.8191,-5370.5577,-1785.8309,1598.6848,789.7630,5525.2416,-4220.2782,-1395.3897,1191.5676,-5492.6837,-465.4545,2539.5702,6518.4724,2635.2908,1765.3572,1315.9749,5111.2377,-3313.7432,-3341.7291,-2937.1509,-4366.3567,-4547.5063,715.3977,3313.4682,3269.1076,-366.2103,4680.8595,-4883.4536,564.3530,-873.5232,4213.3637,-4783.1790,3833.9227,6148.8408,-104.1094,-3441.7644,-5515.7954,-2410.0446,-3436.4618,4090.3698,5401.5286,-4978.9211,-2819.2633,-5142.2178,-3910.6694,2467.6591,-3975.4767,3986.5161,19174.9781,19063.7692,18016.0537,25379.5284,23761.9784,13047.3952,12953.6235,21173.0833,58072769.9084,58101871.2236,58093281.5649,58076799.8854,19577.9561,58078289.3592,
3600.000,87.9059,-942.4374,784.3674,1525.9545,-950.1560,4392.9904,-6379.9753,-4202.9049,3228.4764,418.0488,-1456.1320,5412.2601,4765.5655,-3612.5083,2623.3389,6100.0670,3231.1753,50.8239,-1672.7564,-994.4620,-1091.1324,-3468.3886,2091.6332,4063.5985,3466.6397,-2662.4266,4266.2976,6658.8668,-4433.6180,3456.4799,4933.4839,473.1272,4542.8165,5380.3453,6065.4853,-3012.8159,-3887.6653,-6477.6184,569.2600,-4271.9485,-1269.3360,-6052.0384,-5637.4190,-422.9457,-3257.1759,110.8681,-4483.5231,1202.8711,3157.6766,-5543.2875,-5565.5321,3686.5892,2077.0298,-6305.5991,-1476.0932,2072.5323,-2356.6693,-4227.5783,-878.7280,1288.5084,-3204.4361,-3384.9460,5867.1311,-6028.1388,3269.6565,5941.3429,-520.7355,-2024.4614,655.2623,-4708.8747,2586.2954,4207.8845,-4588.1083,-4217.4049,-1454.6480,-1229.1681,6673.1135,-5262.0561,-3644.9449,4513.9874,-4288.3683,-5296.2863,1006.6857,3807.4705,6671.7843,-2162.1478,3315.9237,-3394.9537,5032.9152,1428.3998,4215.7896,4542.7598,-5149.2917,-1031.9304,4038.8294,4706.6078,2999.5170,-6487.4097,1332.1467,654.6749,-303397.1472,-286572.6590,-307884.4551,-309073.5707,-303021.1955,-305473.0065,-301070.3540,-304074.9883,109534437.6660,109547696.4811,109532808.2860,109532969.6458,-304043.2289,109520791.8344,4620.4319,-4913.5263,-6692.2113,-3828.8993,6402.8947,-2198.0579,-2402.6119,-682.7788,-5061.2849,4836.3545,-5591.0880,-4254.2103,-954.2071,5413.1929,5758.1826,-2806.9315,-2030.6035,5826.0817,-5849.5727,6738.8596,6652.8586,5872.2994,-5992.0727,4413.2671,4753.5087,-5389.7981,5237.3290,1337.5942,-3671.5876,-3918.7293,-2522.9641,-6253.4070,-53.3700,1768.0620,1220.1196,-4776.3391,5350.2749,-1985.0345,-5264.4356,5391.3056,-6461.6999,2043.3532,2734.0526,-6903.3744,-4964.2806,-4163.9292,-2937.5571,6718.5529,3216.9816,3815.8501,-4093.3784,2463.4702,3580.0574,-883.4523,-6240.3265,-3858.3101,-3644.7653,3803.6410,5225.6887,-6006.1324,3578.9066,4043.3367,281.0337,3257.8696,4071.9749,-3083.7688,6415.2916,-3377.2309,4699.8407,-4850.9119,3329.6847,2672.1501,-5163.8365,-764.5242,-5589.1806,3931.4974,460.7923,-1372.5829,5186.0568,5034.9617,-3178.6542,-3536.8781,715.8634,5623.9670,1749.0459,-1051.1789,-4486.1189,3767.5958,2306.5009,6041.0489,-2768.6429,-2596.2607,-568.4542,-4879.4650,13.9421,547.1212,-2878.6014,-2210.8953,-5001.6238,4100.6867,-214523.0151,-214184.6638,-216866.0399,-212480.9497,-219000.6574,-216945.3446,-210314.0249,-211516.5131,245848286.0103,245861319.6817,245846997.3686,245861068.9270,-212100.4297,245861143.1199,-5146.8870,-4778.0707,-67.6344,5317.2310,2491.2491,4852.1207,-1283.9022,-5452.7528,3457.7208,4878.4620,-3800.3006,-753.7979,4910.3200,-2346.8108,2783.2108,1797.3441,5799.4535,3761.4839,3270.6038,-407.2703,-1550.8693,-1273.3720,-2594.0334,3187.7572,3644.2206,-3265.2163,-935.0122,-675.7562,-3876.0816,4538.5838,4130.5020,-2918.7195,-5218.3032,3994.5245,-3182.6151,3892.6778,2103.5151,1276.2856,-4484.0195,720.2762,-2008.6692,-2349.2328,-2977.2051,-225.1221,-3587.6404,5504.7955,4216.0590,5.9190,-5259.8563,1673.1628,205.3233,5293.4088,5531.4802,2687.7389,-2596.3238,-5144.8388,-5418.4385,-3958.8511,4452.7479,-3087.2223,-4878.0541,4530.9865,3680.7143,1066.9350,-4584.8090,1328.5786,2545.5645,-5725.5752,-5037.3312,-1623.1250,5488.1549,4644.8546,-706.0472,5418.7790,-3850.3338,-5476.7552,1345.7889,4255.4835,-2822.4106,1447.9272,-4402.2187,-2741.0299,-6833.2224,1207.3422,-698.9492,-6512.3572,4075.8608,4718.5715,4127.3167,-2628.7585,4646.5301,-4574.2705,-4588.5539,4523.0775,5373.6063,5028.5663,5520.0908,1117.6138,4605.6700,-5528.9777,20671.2356,20685.6676,20851.2726,25370.1460,27071.8269,17366.6427,13045.0920,19670.4496,58038246.1511,58068806.0426,58058886.9165,58040547.8175,21364.1256,58046361.9741,
7200.000,-4000.9946,4029.9620,1671.2697,2414.4425,-2188.5372,-4345.5130,5528.7206,5457.8785,-1280.1319,-3359.4191,3590.1293,-3590.1673,-5482.6046,300.4805,-3706.7243,-3236.7756,1372.8425,-3470.1350,3503.6858,-1790.5661,-1234.1966,1263.6701,1301.5975,-5792.8561,-4095.3353,5312.5956,-4897.4686,-4876.0883,6646.5521,-1059.5394,-4911.7066,2207.3086,-5667.3331,-6818.9149,-6619.4330,5885.1663,487.9002,6163.7699,3411.7043,2373.0917,2824.3410,5111.1346,4767.9320,1993.7347,4898.3974,4084.3251,6732.7438,-3482.1048,-4838.4466,2447.4671,5389.2610,-6451.1232,-5573.3287,6678.8878,3132.7003,3062.0204,-1205.3442,3596.2340,-2379.7836,1992.8725,-1489.6108,2481.2100,-3964.8544,3311.0841,-4687.3850,-2581.5893,-2014.2215,-1426.1699,-3738.2824,3318.6374,-5425.8133,-6063.4228,1380.5313,5677.6056,4316.0352,-3122.5255,-4233.2010,3404.0993,1789.3597,-5204.0907,4083.1077,5114.0833,4342.3583,-4643.0639,-6275.0630,3259.6912,882.3976,413.1320,-6860.4789,-3547.0405,-1886.3459,-3100.1679,6640.9368,4196.0123,-3418.9648,-6314.4945,-234.7991,5599.8135,2039.9592,-4665.4291,-240522.2315,-224365.4133,-245762.7485,-245054.2864,-239615.1296,-241706.5204,-238647.4629,-240659.2584,42089333.0024,42105710.2559,42095017.5632,42084649.4947,-240967.8057,42076366.4216,-2564.1241,1804.6086,4804.5234,5850.9661,-4697.1653,5191.2244,-542.4375,-2919.4039,6813.8119,-5851.6697,2085.8393,4814.1252,3922.2161,-4486.9688,-2238.4962,2307.7090,2775.0054,-3771.7830,5877.0117,-5657.5787,-4699.7351,-6392.4462,4066.1088,-3209.3666,-801.7351,4279.8175,-3051.6462,1130.3003,1827.0457,6476.6812,4868.5190,3675.4980,3275.0777,805.2851,-1196.1123,3484.4542,-5267.5482,221.8688,4324.3061,-5488.1782,5755.9626,-3758.7360,-5001.1129,5168.7220,1361.8430,3860.1311,145.8450,-4621.4502,798.0482,-4830.4153,1936.6789,-268.6359,-1424.2020,-681.2974,3088.4639,4187.2140,-326.9427,-5917.3175,-6202.6564,3672.2595,-4381.6422,-6427.3817,3221.9498,-4557.7632,-5123.3246,4620.7027,-3961.7829,-790.4799,-5531.6542,2452.0515,-235.7718,1264.8439,4220.0792,-2657.3862,2783.8756,-4819.3251,1980.5451,-2491.8110,-6657.9762,-3540.8488,-1104.3571,-144.1886,-546.4565,-4036.3876,622.2825,5341.4763,4087.0310,-6163.2147,-835.2998,-1996.1923,6049.3015,5755.3617,-1709.9913,5272.2030,4838.7550,2185.6208,5833.3493,-639.6772,6153.1407,-3642.4946,-277731.6067,-279868.1590,-285157.3768,-280816.2637,-288119.2157,-285591.9709,-280383.6914,-281821.8084,265885741.3786,265905272.6575,265886953.6267,265903490.1658,-281377.9839,265897802.9537,5010.5208,5311.2079,-4422.4235,-2307.8168,-4620.5474,-1405.0813,4144.0975,3071.1067,-113.0924,-1402.3560,5517.0768,-3449.7874,-1557.2644,5245.5482,-5396.9045,-5706.7200,-6225.2018,-4684.9812,983.5394,-3371.5692,4913.6540,-2382.2112,5353.1572,1532.4722,-5530.7712,-496.9998,-3636.0155,4631.0170,753.2135,-2227.1771,-197.7195,5415.7746,2216.0626,-999.6244,-1764.2224,-589.8587,-4501.4230,3078.0525,4202.7796,3471.4506,-2504.8850,-2460.6955,-573.6049,4139.6840,4704.4123,-4028.4302,-1120.5052,3613.2477,4877.0059,-4340.5268,3864.0762,-2478.2371,-3847.9418,1654.3815,5327.4466,4315.8782,6819.3435,-58.6841,-1974.0973,5450.3259,5031.3358,-995.5560,-4698.1202,-4051.3612,-64.7692,-4312.5553,-5313.8414,6739.9379,1795.5943,5588.4609,-4308.1514,-2858.6996,5330.3021,-2932.4933,4653.9535,3723.4118,-4974.8423,-5478.9938,-759.2306,2863.3178,5461.3092,4666.3356,5376.2523,3119.8756,-2883.2038,2991.3645,-5511.5926,-3158.3070,-160.3922,5362.9571,-2646.7853,2332.8391,884.3783,-160.4425,-3196.4760,-1797.2560,-3720.4425,-4063.6952,-2473.6622,3556.1874,23787.7669,22313.3701,23821.7695,24407.8662,29882.6485,22601.8654,13860.7689,24857.8968,58004218.6430,58035420.5910,58023839.3098,58005565.1081,23148.1298,58014405.2400,
