sl_100_86400_20250104 Coordinates.csv
2025/01/04 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:59 2024,
Start: 2025/01/04 07:47:00.00, Stop: 2025/01/05 07:47:00.00,
TIME_UNITS,STARLINK-5293 - X-Coordinate,STARLINK-3625 - X-Coordinate,STARLINK-5967 - X-Coordinate,STARLINK-5565 - X-Coordinate,STARLINK-5745 - X-Coordinate,STARLINK-30804 - X-Coordinate,STARLINK-4046 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-2114 - X-Coordinate,STARLINK-31520 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-1746 - X-Coordinate,STARLINK-31312 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-31022 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-3789 - X-Coordinate,STARLINK-5806 - X-Coordinate,STARLINK-32170 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-1492 - X-Coordinate,STARLINK-31746 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-5900 - X-Coordinate,STARLINK-5950 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-4728 - X-Coordinate,STARLINK-3447 - X-Coordinate,STARLINK-30456 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-1457 - X-Coordinate,STARLINK-30942 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-2227 - X-Coordinate,STARLINK-5529 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-4617 - X-Coordinate,STARLINK-30823 - X-Coordinate,STARLINK-1545 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-31754 - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-5830 - X-Coordinate,STARLINK-4452 - X-Coordinate,STARLINK-5654 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-2305 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-6105 - X-Coordinate,STARLINK-30897 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-31060 - X-Coordinate,STARLINK-2273 - X-Coordinate,STARLINK-1176 - X-Coordinate,STARLINK-4797 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-1991 - X-Coordinate,STARLINK-31076 - X-Coordinate,STARLINK-1760 - X-Coordinate,STARLINK-1692 - X-Coordinate,STARLINK-4558 - X-Coordinate,STARLINK-31547 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-30158 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-5736 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-11076 [DTC] - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-2375 - X-Coordinate,STARLINK-1130 (DARKSAT) - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-3773 - X-Coordinate,STARLINK-2594 - X-Coordinate,STARLINK-6259 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-30541 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-3638 - X-Coordinate,STARLINK-2627 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-11225 [DTC] - X-Coordinate,STARLINK-11267 [DTC] - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-4536 - X-Coordinate,STARLINK-1244 - X-Coordinate,STARLINK-4024 - X-Coordinate,STARLINK-6225 - X-Coordinate,STARLINK-30872 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5293 - Y-Coordinate,STARLINK-3625 - Y-Coordinate,STARLINK-5967 - Y-Coordinate,STARLINK-5565 - Y-Coordinate,STARLINK-5745 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,STARLINK-4046 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-2114 - Y-Coordinate,STARLINK-31520 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-1746 - Y-Coordinate,STARLINK-31312 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-31022 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-3789 - Y-Coordinate,STARLINK-5806 - Y-Coordinate,STARLINK-32170 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-1492 - Y-Coordinate,STARLINK-31746 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-5900 - Y-Coordinate,STARLINK-5950 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-4728 - Y-Coordinate,STARLINK-3447 - Y-Coordinate,STARLINK-30456 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-1457 - Y-Coordinate,STARLINK-30942 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-2227 - Y-Coordinate,STARLINK-5529 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-4617 - Y-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-1545 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-31754 - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-5830 - Y-Coordinate,STARLINK-4452 - Y-Coordinate,STARLINK-5654 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-2305 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-6105 - Y-Coordinate,STARLINK-30897 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-31060 - Y-Coordinate,STARLINK-2273 - Y-Coordinate,STARLINK-1176 - Y-Coordinate,STARLINK-4797 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-1991 - Y-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-1760 - Y-Coordinate,STARLINK-1692 - Y-Coordinate,STARLINK-4558 - Y-Coordinate,STARLINK-31547 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-30158 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-5736 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-11076 [DTC] - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-2375 - Y-Coordinate,STARLINK-1130 (DARKSAT) - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-3773 - Y-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-6259 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-30541 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-3638 - Y-Coordinate,STARLINK-2627 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-11225 [DTC] - Y-Coordinate,STARLINK-11267 [DTC] - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-4536 - Y-Coordinate,STARLINK-1244 - Y-Coordinate,STARLINK-4024 - Y-Coordinate,STARLINK-6225 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5293 - Z-Coordinate,STARLINK-3625 - Z-Coordinate,STARLINK-5967 - Z-Coordinate,STARLINK-5565 - Z-Coordinate,STARLINK-5745 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,STARLINK-4046 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-2114 - Z-Coordinate,STARLINK-31520 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-1746 - Z-Coordinate,STARLINK-31312 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-31022 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-3789 - Z-Coordinate,STARLINK-5806 - Z-Coordinate,STARLINK-32170 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-1492 - Z-Coordinate,STARLINK-31746 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-5900 - Z-Coordinate,STARLINK-5950 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-4728 - Z-Coordinate,STARLINK-3447 - Z-Coordinate,STARLINK-30456 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-1457 - Z-Coordinate,STARLINK-30942 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-2227 - Z-Coordinate,STARLINK-5529 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-4617 - Z-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-1545 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-31754 - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-5830 - Z-Coordinate,STARLINK-4452 - Z-Coordinate,STARLINK-5654 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-2305 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-6105 - Z-Coordinate,STARLINK-30897 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-31060 - Z-Coordinate,STARLINK-2273 - Z-Coordinate,STARLINK-1176 - Z-Coordinate,STARLINK-4797 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-1991 - Z-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-1760 - Z-Coordinate,STARLINK-1692 - Z-Coordinate,STARLINK-4558 - Z-Coordinate,STARLINK-31547 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-30158 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-5736 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-11076 [DTC] - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-2375 - Z-Coordinate,STARLINK-1130 (DARKSAT) - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-3773 - Z-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-6259 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-30541 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-3638 - Z-Coordinate,STARLINK-2627 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-11225 [DTC] - Z-Coordinate,STARLINK-11267 [DTC] - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-4536 - Z-Coordinate,STARLINK-1244 - Z-Coordinate,STARLINK-4024 - Z-Coordinate,STARLINK-6225 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6462.0834,3655.0906,-5272.0293,-1086.6710,6027.7605,2803.2709,1819.5973,-6329.1051,3744.9013,626.8385,5.1764,-6839.3418,3936.3688,5212.5569,515.7234,5002.4330,6623.5262,-1887.2995,6903.3448,3386.2063,-1884.6531,5434.7755,4445.4584,3900.1007,-5006.6581,3771.2256,-4015.2676,-1764.2029,4240.2874,-3709.4313,4145.4100,102.6937,-6375.1623,6820.5525,5561.5182,5624.2395,3054.1594,3799.2441,2452.8262,4146.0675,-5133.4141,4851.5301,3703.1749,-2435.2206,6511.9238,4163.3220,2562.7443,-624.1579,-4948.8018,1862.4024,4729.8243,5754.1556,-3378.6386,-2998.0498,2064.3380,-4681.8149,5477.6500,4203.8210,6434.6133,-4306.0817,2884.6246,-2877.8189,5046.7969,4436.3641,1610.4571,744.6782,6914.6988,-2755.6224,377.3218,-6073.7758,3373.2178,-3985.3203,4014.6020,-5315.1996,-2898.4563,239.5412,-5747.5558,1376.7068,496.1284,1678.8859,-3977.6418,-1808.0486,-4075.6302,4356.2142,4384.1172,258.4881,2075.7868,-6773.2067,-36.0371,4370.8450,1089.8819,-3812.4870,-4391.4227,-5516.8747,-9.2451,-6628.0272,-5475.7256,-5185.5032,-4897.9094,-1242.9069,204333.8033,181469.4808,188261.9785,193272.9974,185907.2048,189226.9154,185355.0748,189347.3224,10812911.4403,10768709.4473,10786705.2422,10815272.7013,188565.9392,10807938.9043,1481.6933,1969.3733,-3782.7097,-2117.8819,726.5740,3399.2875,6311.0298,1281.9999,-2749.0053,-5127.2016,6157.0088,-894.1739,-5551.7608,1706.3119,-4300.8460,-771.0986,865.6730,-3750.3120,-261.0778,4456.1863,1593.2562,3886.5246,-2809.5822,-3744.0723,4715.4468,-4956.6530,1665.6963,4015.4057,1345.1983,3349.9423,4935.9630,-4341.2878,-1269.3328,-606.7166,-2607.4815,-304.9222,-5091.0498,3554.2734,310.9252,4497.8141,1917.3297,-1811.2560,-5864.3745,-3449.4896,1573.1375,127.0387,4312.0167,6805.9469,-1439.0033,-1932.2361,-4862.8995,-968.0074,-4878.7819,-6196.4492,-3612.5462,1968.8486,22.3832,3889.4408,2296.5848,400.6977,3224.0723,3146.7496,-3684.9595,-4654.0473,6520.1351,-6533.0194,388.4118,5767.9789,-6866.3686,-1205.8563,-3697.3779,5298.5792,3276.7111,1090.4534,-5928.6863,-6149.0062,341.9973,3802.6243,6745.2400,3925.9801,-1204.7679,3826.1772,-3051.5402,-2603.7784,-558.0867,5737.5694,4846.3493,-679.3307,2776.8164,-2048.0647,-4083.4866,4133.4131,4986.2618,-1662.3596,5526.9918,1221.0234,-3755.5301,-2416.3963,4911.9454,6605.7166,307772.9919,320793.9937,321777.9738,318497.9737,322118.6335,320320.7427,312729.8720,315679.7953,-88175838.5614,-88189572.0405,-88177459.6636,-88191961.0803,315929.6739,-88191480.8406,-2097.3990,-5538.2035,-2475.4816,-6534.2808,-3359.2652,-5253.6533,2164.0650,-2525.5696,-5132.7385,4451.8425,3163.0656,603.8897,1262.1808,4049.0105,5390.8244,4628.5971,-891.9025,-5502.3942,601.9999,-3914.1919,-6506.1033,-67.7065,4336.8576,4305.9587,-1038.4295,-3058.0570,-5387.9558,-5356.0202,-5302.9729,4676.7177,-2537.4773,4996.3974,2373.3536,-1109.7938,3210.3415,3494.3903,-3624.0807,4559.6083,-6503.9361,-3274.7729,4213.5167,-4631.1840,37.1287,5475.6256,-1812.2997,-5534.2159,4611.3201,1097.7947,-4652.4826,6389.9120,-1455.6571,3725.6537,3531.3110,694.8622,5436.1649,-4728.5181,-4254.7739,-3895.5459,-1195.6981,5257.5321,-5399.8246,-5462.9737,2956.7762,-2606.9085,-1698.0749,-2178.2436,365.9341,2648.9615,-764.1596,-3090.8037,-4641.4551,2036.1624,-4616.2812,4280.0176,-2144.3771,3150.9003,-3726.8567,5367.7837,-1036.9748,-5447.1734,5521.8174,5470.0340,-4715.4381,-4596.2678,-5331.1972,3881.2235,-4511.4203,1325.9075,-6380.0802,-4960.0263,-5491.5705,4046.9501,-974.9334,-3405.9970,-4225.6596,-1571.2017,1951.3805,3879.8620,-129.3354,-1338.7383,-58347.8493,-63944.5097,-64612.2886,-56567.7592,-58936.6377,-69641.5805,-69038.9249,-64316.2704,39380492.7656,39407647.6737,39387256.6901,39395380.3472,-62759.1631,39392657.2038,
3600.000,3416.4116,-5371.9954,1277.9717,5168.7273,-4272.6189,-6215.9423,-3238.6746,3320.5508,-2901.2821,1855.1375,-1683.9794,5896.8532,-2265.3527,-4429.0942,2900.6405,-3418.7932,-4242.8474,5564.3684,-5819.4530,-4138.2158,-1498.2281,-4829.3989,-2698.9445,-3205.1766,4100.8828,-1.7928,3512.9088,-2588.9397,-6276.7746,-874.0056,-4210.2388,5018.0067,4273.0905,-4843.5959,-4815.7298,-5240.9342,-15.2120,-6324.4577,-4553.2585,-5013.9270,5416.3739,-525.1324,-1088.4211,5856.9052,-5185.6429,-4245.2879,-5837.2590,-1429.5823,6101.8322,-6139.7521,-2776.1717,-6263.6535,5286.2024,3904.4998,1261.7034,2960.3538,-3798.3057,-6211.3058,-5554.4477,4863.4760,-6137.8161,-822.1959,-1324.4182,-856.5269,-2998.2538,816.7419,-5561.1066,1385.5780,1515.7418,6800.5013,-4.7908,585.9978,-6442.4534,1966.0598,4803.4031,1430.2696,2473.2336,-5756.2572,-2419.9458,-5381.7240,5135.3846,-2292.9979,6243.0103,5.4685,-4948.4838,-3684.9054,-5114.5117,5167.7328,-2870.2664,-4336.6201,2460.4968,2025.2233,625.6992,6430.6349,-307.0395,3994.4052,4652.5389,6835.8678,2441.6524,-1334.2263,121281.3769,98617.5183,104629.4860,108021.2912,100319.9231,103581.7781,101028.1268,102364.6823,33347570.0362,33301264.4196,33318075.6512,33340673.1388,103421.6410,33341716.5274,-1614.9435,1816.7816,2659.7045,735.5930,2728.8039,-1885.5438,-5702.4177,-2982.3623,5942.9908,6558.9343,-6631.8155,-776.2910,5807.3932,2888.7476,5595.1680,4796.2213,1863.4802,2449.1890,2376.1754,116.8278,-4506.7562,-502.4619,6106.5752,6112.1578,-4121.1110,5081.3799,-5282.0480,-4342.9411,1528.2812,-4375.1101,-1437.7168,1812.3065,-1453.5335,2853.3286,4986.7502,3981.0093,2723.2519,-2665.4715,3225.2415,-750.2869,-4292.1705,-829.9422,5935.4815,1719.5507,1413.7537,3939.9945,-1213.1860,-4900.5054,-1988.0418,1726.2270,5959.9171,2937.8048,4399.2172,4513.5743,6024.2610,-5396.4296,3719.2353,-3055.9314,605.1811,-4258.1731,-1441.2025,-5255.2408,4073.3368,5077.7703,-3772.7339,6526.1202,1988.4691,-6574.3938,5035.4786,-380.9177,6293.2037,-5267.8195,-653.9571,-3716.1972,4765.2283,6672.8432,-3286.1902,-2156.3170,-4233.6818,-3095.7847,-2688.0415,-4865.1469,-37.9693,4401.3212,4081.3836,-3605.6977,-2124.2614,-1989.2488,-5261.8730,5143.5590,5574.9545,-6543.8791,-4484.4100,-661.1953,-6924.7297,-2751.5789,627.3377,1038.2734,-5594.3026,-6212.6974,350276.5349,356880.7698,359265.6308,355215.5988,359574.4711,358325.7740,350606.8170,353201.0372,-82327941.5220,-82352285.9377,-82337309.0580,-82339435.6737,353315.4819,-82343918.7113,5823.2505,3951.8131,6276.6121,4572.6476,4724.6359,2174.1570,2190.3031,5291.7091,2025.9315,-357.6545,1058.1011,3536.8217,3000.0940,-4314.1673,-2871.7967,-3531.6734,4880.4711,3290.4155,2924.7583,5416.1515,5064.4047,4581.5717,-1409.9522,-458.4488,-3821.2092,4712.6629,2754.3278,4712.0301,2466.3594,-5205.7926,5294.5101,-3939.8063,-5256.9512,4055.1792,229.8059,818.4046,6384.3766,-921.0244,4133.5165,4725.0258,-318.4443,6862.5197,-3421.7798,-3272.1949,4380.6675,3781.0643,-3316.0142,-4684.2007,2630.8708,-2752.5806,-2214.3267,335.2381,661.1448,3488.5760,-3021.6166,3186.8598,4440.2950,-162.3258,4101.2608,-2170.7658,2832.6264,4424.7676,-5438.7177,4638.3280,4962.2027,-2177.6950,-3640.1522,1656.3627,4483.9577,-1226.0377,2626.1892,-4480.8872,2475.4278,-5498.8885,-1530.0765,1116.8529,5472.9711,-2745.0897,4786.5513,3040.2729,-3784.8173,-4367.3803,3010.9907,5238.2683,2593.5555,-4645.7846,4166.0386,-4181.3939,3509.4823,1601.6797,3281.1958,-1085.6028,4946.5056,-1730.9949,-534.7066,4921.8904,-5095.7542,174.5087,-3300.1767,-2569.1719,-56684.4106,-62123.6874,-61985.4622,-56529.0826,-55579.0051,-65540.6393,-69161.4201,-59567.1738,39383983.6517,39408133.9028,39386279.7682,39401250.9864,-61054.9155,39395290.5712,
7200.000,1041.7906,5640.9859,1911.2188,-6927.0455,1958.3851,6406.3426,3890.6139,538.6606,1402.1128,-3244.8525,2975.7240,-2733.1942,-1086.3914,2649.3911,-4486.7527,1242.9375,-79.7568,-6762.1248,2639.9599,4410.2263,2800.2274,2017.0427,-13.9855,1189.9966,-478.7618,-3897.0001,-2290.6000,5410.7712,5914.5845,4516.0588,4048.0167,-6461.6904,-1369.9564,1404.3979,2191.7450,876.5992,-4181.3489,6023.1324,5488.5106,5217.4778,-3345.9972,-4696.0920,-2504.6229,-6852.4374,2734.2994,3579.4208,6595.3640,4099.7973,-5461.3428,6423.4343,-594.1407,4014.4617,-4973.5856,-4132.7518,-3158.9844,-959.1142,1781.3602,5510.2886,3344.4269,-3298.1357,6750.3862,3242.2610,-2991.2948,-3164.1636,4567.6454,-2649.3021,2456.4552,1079.9909,-4011.4471,-4540.8312,-2692.6149,3384.1979,6653.9399,1196.5432,-5218.5665,-2831.4178,900.3580,6315.3006,4567.6339,6550.7256,-4981.2611,4813.9986,-6475.4826,-3590.3351,4016.1660,6327.1372,6794.3305,-2200.4827,3400.6327,2820.2185,-4249.6924,277.4206,4367.3038,-2811.0109,627.5159,18.8359,-3152.7864,-5469.0673,1347.4754,3958.0620,29729.5101,10676.2660,14106.6548,15763.7166,8161.0490,11143.2558,9670.3884,12681.6017,53586339.3427,53541251.4364,53556956.4965,53570776.9371,11566.3475,53579885.7302,2943.2709,-4000.7130,1820.7071,-557.2263,-5804.6217,127.3646,2382.3474,4908.4269,-6363.9641,-4457.0320,4179.2201,3150.4491,-4152.3690,-6143.4946,-5073.8314,-6750.7149,-4888.7917,-1088.6912,-4363.9371,-4323.0350,6323.0996,-4280.2584,-6311.5753,-5723.7045,2576.2035,-4517.2155,6335.0139,4153.2009,-3047.9685,4735.4179,-2898.6948,774.6063,4704.7798,-5025.9485,-5542.7285,-4980.7827,-887.8426,854.2568,-4225.2900,-3121.7168,4715.8540,472.0184,-4409.5879,-194.1167,-4676.5749,-5916.7314,-1660.5104,1505.2848,4174.5419,639.6559,-5211.0312,-3757.3271,-1772.8930,-553.4414,-5883.1146,6864.7796,-6413.4642,866.6666,-4033.7887,5377.9617,-99.6131,6079.9342,-4299.0647,-4795.7101,-290.8329,-3760.2038,-4461.1615,4705.5914,-1520.8668,2142.9694,-6122.4390,4337.4923,-1591.0957,5974.2453,-1623.3332,-4201.3103,5893.9065,16.5666,-26.6841,1833.1302,4793.0623,4946.8767,2437.2038,-5422.6049,-5361.8606,1130.8126,-469.5997,4788.6654,5909.8986,-5691.2523,-5388.0116,6442.5026,2496.6900,3103.8565,4844.0581,4533.3700,3478.1879,881.1329,4887.6746,3119.1327,370707.4166,370978.6259,373756.8545,369022.1036,374147.2486,372690.5736,366378.9583,368775.0670,-70828398.7703,-70864188.5616,-70846171.9302,-70844941.4974,368169.5801,-70845171.0284,-6218.3343,74.9601,-6427.7722,15.7192,-3260.7977,2418.0054,-5206.3215,-4868.6210,2313.2376,-4031.1485,-4659.3153,-5534.9938,-5437.6607,1323.5140,-1446.2959,-30.6767,-4641.9203,950.0134,-4705.5201,-2912.7097,-733.6760,-4719.7542,-2592.7198,-3705.4889,6428.7904,-3546.2794,1566.2267,-1157.8532,1880.9239,2027.4601,-4817.3238,-1255.4917,4881.9480,-4575.5775,-3550.7398,-4297.1741,-5490.0850,-3315.5201,588.8347,-3346.2423,-3806.0241,-5098.8856,4720.8110,-979.0428,-4343.1579,283.2103,-498.8247,5362.5048,948.7572,-2564.1110,4529.8968,-4221.7963,-4464.5619,-5526.7848,-1553.0511,260.4868,-1948.8553,4090.0932,-4549.5581,-2590.8373,1484.1129,-696.5894,4510.1226,-3893.0486,-5202.4302,5165.9422,4697.6527,-4967.7629,-5431.9572,4748.2458,1346.0945,4216.0737,1139.6362,3266.9620,4262.6552,-4716.1357,-3388.2284,-2331.6365,-5098.0664,1238.2055,-330.6978,552.3858,492.3710,-2138.7615,1723.6428,2597.8660,-1324.1403,4499.6719,1349.7615,2727.8909,917.7238,-2553.3731,-4452.1431,5207.0366,4936.0208,-5231.1977,5079.2177,-4150.5287,4724.9958,4633.4872,-55057.9010,-59931.1689,-59103.2056,-57436.5071,-52714.0063,-60513.9016,-68536.6102,-60569.0987,39388225.8096,39408550.7905,39385601.3704,39400507.4700,-59344.6217,39397942.9499,
