sl_100_5400_20250707 Coordinates.csv
2025/07/07 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:09 2024,
Start: 2025/07/07 07:47:00.00, Stop: 2025/07/07 09:17:00.00,
TIME_UNITS,STARLINK-5795 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-5739 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-4503 - X-Coordinate,STARLINK-3894 - X-Coordinate,STARLINK-3970 - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-31912 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-5146 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-2045 - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-31076 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-4021 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-3905 - X-Coordinate,STARLINK-1412 - X-Coordinate,STARLINK-5683 - X-Coordinate,STARLINK-4461 - X-Coordinate,STARLINK-1663 - X-Coordinate,STARLINK-30853 - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-5935 - X-Coordinate,STARLINK-1283 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-1263 - X-Coordinate,STARLINK-31188 - X-Coordinate,STARLINK-3084 - X-Coordinate,STARLINK-30941 - X-Coordinate,STARLINK-2253 - X-Coordinate,STARLINK-1971 - X-Coordinate,STARLINK-30761 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-30845 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-4809 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-3784 - X-Coordinate,STARLINK-1479 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-3851 - X-Coordinate,STARLINK-31529 - X-Coordinate,STARLINK-4610 - X-Coordinate,STARLINK-2386 - X-Coordinate,STARLINK-32228 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-3539 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-2288 - X-Coordinate,STARLINK-1879 - X-Coordinate,STARLINK-31321 - X-Coordinate,STARLINK-30531 - X-Coordinate,STARLINK-3946 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-5426 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-4483 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-30284 - X-Coordinate,STARLINK-2737 - X-Coordinate,STARLINK-30257 - X-Coordinate,STARLINK-31740 - X-Coordinate,STARLINK-1485 - X-Coordinate,STARLINK-3702 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-4188 - X-Coordinate,STARLINK-3153 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-4520 - X-Coordinate,STARLINK-2055 - X-Coordinate,STARLINK-2504 - X-Coordinate,STARLINK-2364 - X-Coordinate,STARLINK-4194 - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-31545 - X-Coordinate,STARLINK-30868 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-5600 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-1593 - X-Coordinate,STARLINK-2095 - X-Coordinate,STARLINK-4012 - X-Coordinate,STARLINK-3752 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-5739 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-4503 - Y-Coordinate,STARLINK-3894 - Y-Coordinate,STARLINK-3970 - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-31912 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-5146 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-2045 - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-3905 - Y-Coordinate,STARLINK-1412 - Y-Coordinate,STARLINK-5683 - Y-Coordinate,STARLINK-4461 - Y-Coordinate,STARLINK-1663 - Y-Coordinate,STARLINK-30853 - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-5935 - Y-Coordinate,STARLINK-1283 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-1263 - Y-Coordinate,STARLINK-31188 - Y-Coordinate,STARLINK-3084 - Y-Coordinate,STARLINK-30941 - Y-Coordinate,STARLINK-2253 - Y-Coordinate,STARLINK-1971 - Y-Coordinate,STARLINK-30761 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-30845 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-4809 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-3784 - Y-Coordinate,STARLINK-1479 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-3851 - Y-Coordinate,STARLINK-31529 - Y-Coordinate,STARLINK-4610 - Y-Coordinate,STARLINK-2386 - Y-Coordinate,STARLINK-32228 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-3539 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-2288 - Y-Coordinate,STARLINK-1879 - Y-Coordinate,STARLINK-31321 - Y-Coordinate,STARLINK-30531 - Y-Coordinate,STARLINK-3946 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-5426 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-4483 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-30284 - Y-Coordinate,STARLINK-2737 - Y-Coordinate,STARLINK-30257 - Y-Coordinate,STARLINK-31740 - Y-Coordinate,STARLINK-1485 - Y-Coordinate,STARLINK-3702 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-4188 - Y-Coordinate,STARLINK-3153 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-4520 - Y-Coordinate,STARLINK-2055 - Y-Coordinate,STARLINK-2504 - Y-Coordinate,STARLINK-2364 - Y-Coordinate,STARLINK-4194 - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-31545 - Y-Coordinate,STARLINK-30868 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-5600 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-1593 - Y-Coordinate,STARLINK-2095 - Y-Coordinate,STARLINK-4012 - Y-Coordinate,STARLINK-3752 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-5739 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-4503 - Z-Coordinate,STARLINK-3894 - Z-Coordinate,STARLINK-3970 - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-31912 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-5146 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-2045 - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-3905 - Z-Coordinate,STARLINK-1412 - Z-Coordinate,STARLINK-5683 - Z-Coordinate,STARLINK-4461 - Z-Coordinate,STARLINK-1663 - Z-Coordinate,STARLINK-30853 - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-5935 - Z-Coordinate,STARLINK-1283 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-1263 - Z-Coordinate,STARLINK-31188 - Z-Coordinate,STARLINK-3084 - Z-Coordinate,STARLINK-30941 - Z-Coordinate,STARLINK-2253 - Z-Coordinate,STARLINK-1971 - Z-Coordinate,STARLINK-30761 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-30845 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-4809 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-3784 - Z-Coordinate,STARLINK-1479 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-3851 - Z-Coordinate,STARLINK-31529 - Z-Coordinate,STARLINK-4610 - Z-Coordinate,STARLINK-2386 - Z-Coordinate,STARLINK-32228 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-3539 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-2288 - Z-Coordinate,STARLINK-1879 - Z-Coordinate,STARLINK-31321 - Z-Coordinate,STARLINK-30531 - Z-Coordinate,STARLINK-3946 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-5426 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-4483 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-30284 - Z-Coordinate,STARLINK-2737 - Z-Coordinate,STARLINK-30257 - Z-Coordinate,STARLINK-31740 - Z-Coordinate,STARLINK-1485 - Z-Coordinate,STARLINK-3702 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-4188 - Z-Coordinate,STARLINK-3153 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-4520 - Z-Coordinate,STARLINK-2055 - Z-Coordinate,STARLINK-2504 - Z-Coordinate,STARLINK-2364 - Z-Coordinate,STARLINK-4194 - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-31545 - Z-Coordinate,STARLINK-30868 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-5600 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-1593 - Z-Coordinate,STARLINK-2095 - Z-Coordinate,STARLINK-4012 - Z-Coordinate,STARLINK-3752 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2460.2460,3389.2707,-3916.6007,-4898.9530,-2127.4114,-5934.8768,-1027.1612,-3931.2734,-1408.8563,-355.6766,-1701.3090,4486.6081,457.1379,5775.8905,1569.9742,2699.0451,0.0000,-5595.6024,564.9242,5467.4398,-202.4327,6071.6181,-6883.1155,-1586.5974,4701.1449,6913.5595,-461.7639,5001.1925,59.4621,2688.3680,-6801.8179,-4115.8675,-3176.6409,-223.7234,-1345.2553,1448.0218,17.9949,-4495.8239,1837.2344,4317.5182,-1017.4783,-4520.5130,-393.7331,5243.4259,-2009.0706,3049.6891,0.5823,3710.1123,-24.4496,5412.1460,3414.4788,-4331.6489,6256.4757,3336.2507,-4167.4825,-5285.5101,-887.0187,5294.9976,-6525.8115,-3856.4910,-199.5349,-3486.2280,-4729.2766,3612.8847,-2093.5352,-4263.4534,-2200.8667,1248.7240,-2422.4310,3006.3116,3977.6614,-3364.4558,-3385.1533,-6807.9867,-2144.4849,-4685.5373,-5427.6550,-2724.9755,5262.2906,-1993.8214,3914.9580,2865.8757,655.2173,1849.9579,-5062.9094,5131.3147,-4955.5245,-5501.0572,-1815.7522,-2079.9498,6673.1907,-4745.3449,-3251.7620,-6413.3866,-4161.6995,-6115.1356,-4510.8959,-5392.2291,-4266.1866,-3323.0694,339042.1535,359176.1132,339697.9286,335716.3854,343261.6240,340171.5698,343633.2635,339232.7196,149983068.7480,149983409.4417,150002789.9498,150009599.3041,340598.8273,149996934.8139,-6492.8746,5623.4866,5367.9490,-4603.8413,-3790.1300,71.9113,5462.2840,-2979.6419,6086.4977,-4807.6710,4055.8516,-4877.5960,6688.6801,2924.8030,3893.1426,-3435.9277,0.0000,815.1170,6424.4839,3594.7592,-4844.7244,292.1971,564.3028,4809.9782,2374.1441,100.5439,-4939.1030,-1481.0702,5830.8297,4355.2168,605.4855,1116.8881,4365.1462,-6249.4141,6462.5191,-1944.0088,6887.4158,-2946.8805,4260.5769,4554.8741,5467.9086,-2523.9398,5253.2513,1713.8893,-5259.8349,-4730.0093,4477.6505,2620.6828,-4599.4931,-3340.3109,3721.1457,953.5712,-2264.1017,2793.1908,-4874.9489,2433.0502,-4152.5674,-400.9450,-1287.7841,1567.7384,-5911.6775,-4757.1809,2097.1425,-2028.5701,-6123.3891,-4906.2365,5014.3227,-5803.1568,-89.1615,5901.9094,1327.9909,5517.9107,2636.6895,2.2125,6538.7366,-1719.4165,3296.4787,4896.1359,-4012.2926,-6427.9273,3097.8883,-6035.6791,5250.3535,-6649.6550,-652.6436,3250.0266,1942.3649,-1010.5160,-3775.9052,4637.3047,1033.4811,-2030.3598,-5131.6950,-1848.7831,4806.8001,2191.0948,-2079.2049,3564.4301,420.0107,-2617.0288,-115493.3421,-115834.9159,-127489.7191,-124167.0492,-127831.2603,-126216.8657,-118426.9384,-122683.7946,249952811.7785,249939275.2313,249944226.7948,249939413.7156,-121607.8069,249940342.7605,332.1760,-1820.7073,-1994.2916,-1634.3375,-5380.9855,-3557.6520,-4125.9382,-4906.8237,2714.7383,-4967.9894,5373.9266,1995.9190,-1673.2493,-2436.9219,5487.4784,-5372.7220,0.0000,3842.6217,2532.6739,2231.4336,4919.7026,3165.0684,-352.7314,4704.1719,4477.2240,491.8242,-4856.2474,4548.7549,-3751.1025,-4680.0344,1305.3368,-5443.9952,-4327.0314,2949.9521,1820.4231,6504.8163,800.5598,-4310.0772,5129.7991,2948.4192,3934.1258,-4611.9148,-4330.3878,-4093.9181,3900.0651,-4012.8441,-5278.9420,5201.1268,5158.1977,-2815.3590,-4729.7297,-5250.1175,-1896.2759,-5385.4420,1962.3138,-3647.6163,-5461.6099,4434.5189,1879.7425,5479.4741,3484.2953,-3475.3325,4604.1797,5529.9235,2532.5771,-2373.5756,-4252.1259,-3547.9717,6501.0900,2039.1157,5468.9193,-2516.4678,5295.0789,-1221.0921,701.9534,-4651.2838,2736.4917,-4062.1776,2036.3478,-1527.0443,4779.6205,1759.9627,-4460.8541,-420.0814,4516.1033,-3149.9485,-4450.0026,3892.9014,-5412.3612,4707.6712,1484.6434,4499.5732,-3349.9139,-1817.6485,-2773.6287,-2432.8499,4784.5829,-2494.2946,5416.1976,-5472.8307,-173744.9917,-174573.0877,-176973.0619,-169693.4370,-171222.7924,-181937.9249,-182110.2806,-174901.0400,41618556.4678,41596650.7125,41589910.6174,41606030.3325,-175449.7209,41610211.6263,
300.000,921.0397,4369.9687,-2211.7462,-5800.5911,-3568.1001,-6454.3345,362.8231,-3251.2646,151.4109,-2121.5788,-1.0792,2984.5406,1692.6270,5544.7506,3386.2771,647.4833,0.0000,-5966.1774,2120.8218,5438.3537,-2017.0933,5271.4500,-6531.9200,416.6945,6015.3278,6490.7048,-29.3178,3437.2539,1870.9158,4463.9016,-6006.1290,-3013.2287,-1188.4414,-1578.9175,345.1845,-56.9156,1515.8928,-4431.4935,3784.7768,5706.5899,726.9888,-5591.6142,1595.9691,5076.4646,-3037.4343,2112.8821,1990.4219,4106.2479,-1961.0807,5492.7513,5107.8920,-3089.5562,5974.2519,4887.3930,-4593.7645,-4824.9126,-2967.8872,4032.4925,-5980.4527,-2703.4569,-1622.3593,-4944.1693,-3953.1961,2334.5820,-2406.5071,-5405.1539,-529.5486,-406.3631,-2000.3507,4078.6184,4223.5893,-1551.6473,-2394.8014,-6158.4941,-833.6815,-5218.2473,-3889.9284,-807.2141,3711.0099,-2966.4609,5488.4664,1793.7397,2168.8642,572.2340,-4776.9574,6252.8849,-4403.2006,-5003.3192,-3786.7175,-2.2041,6154.6697,-5994.6914,-4262.4901,-6003.7319,-2356.2775,-4817.3805,-4272.6531,-4929.0286,-4337.3125,-4207.5666,341117.0207,361553.3888,342026.2379,338184.9230,345751.2029,342661.5961,346020.6541,341967.4208,144490206.9443,144490291.3849,144509441.8091,144516648.2310,343054.5024,144504026.2357,-6640.0264,4187.3371,5705.8737,-3764.3520,-2165.1265,1497.6751,6359.1709,-1205.6426,6683.9656,-3648.8486,2966.1146,-5131.0092,6696.6599,1339.8469,2694.1428,-4142.3090,0.0000,2378.7006,5469.5458,2029.6784,-5381.1499,-1487.6029,1735.2301,4300.4674,1204.2507,-1402.8938,-6244.4259,-2785.4187,6138.8816,3228.8177,1180.9629,2992.6098,4391.5187,-6610.9636,6077.9921,-3485.2658,6726.3541,-951.7222,3997.9121,3602.8114,4611.3408,-747.0101,5612.6385,-382.1313,-3632.6809,-6061.2241,3639.5174,502.2364,-3668.6972,-4193.4958,3037.5798,2734.6895,-3484.4859,1436.7135,-3366.6486,4205.4107,-3916.2159,-1970.8456,114.2644,3415.7122,-4753.2443,-4338.8611,4023.2924,-3777.4231,-4869.0712,-4272.6303,6041.4801,-5026.7195,2073.8092,4521.6206,-838.1048,5675.4987,4456.7173,1233.0836,6415.7090,370.2797,3932.1892,4650.3739,-4819.9607,-5366.8143,2124.1127,-6674.3297,3917.2515,-6537.2681,1502.3003,2333.0085,3883.3298,1016.7511,-3016.0657,5199.8395,-301.1966,-758.2975,-3453.6686,-420.2141,5260.4003,3446.9465,-3.5423,4806.7655,2497.9620,-629.1158,-108156.8715,-108264.6020,-120269.7598,-116902.7962,-120634.1010,-119062.2659,-111238.4590,-115481.0967,253172797.2717,253159118.2883,253164621.8416,253160039.1290,-114389.5513,253160405.3772,1833.8358,-3131.8137,-3270.2155,165.8583,-5516.3504,-1993.0968,-2708.5011,-6033.0792,1315.4495,-5487.2760,6276.4888,3555.3181,126.3099,-3914.9836,5385.9558,-5511.9520,0.0000,2348.3045,3683.8976,3750.9199,3835.5278,4116.7352,1454.9495,5394.0906,3189.5663,1982.2127,-3031.1537,5320.0368,-2622.7860,-4212.4674,3290.4011,-5458.1025,-5213.2229,1279.2075,3130.7686,6003.6998,-745.0427,-5189.8385,4189.5430,1599.4548,4959.5310,-4030.9672,-3528.0213,-4612.2798,4946.4859,-2562.3962,-5541.9394,5528.1701,5517.9229,-774.2369,-3543.1070,-5496.9372,-110.5274,-4688.6877,3538.7020,-2487.0307,-4869.8368,5262.8052,3459.7578,5327.0687,4677.0841,-1892.2073,4019.8056,5294.4756,4330.3300,-626.9559,-3358.9743,-4732.8384,6311.3744,3305.3464,5380.7840,-3672.8141,4568.1588,-2899.6577,2441.6482,-4378.6820,4146.2226,-5062.5351,3303.0211,-3168.5542,3627.0689,-30.8268,-5277.4652,-2184.8550,4623.9509,-1503.0607,-3696.1190,4512.0150,-4838.5721,4577.8124,3130.9875,3225.0199,-4247.3149,-3412.7900,-3860.2827,-3610.3424,5412.0805,-765.3293,4761.3445,-5454.1177,-173721.0232,-174638.4689,-176949.4475,-169866.3079,-171129.6908,-181810.9852,-182332.6545,-174538.6272,41615071.4678,41593447.9253,41586300.2416,41602007.6024,-175502.0712,41606536.3223,
600.000,-722.7656,4934.3403,-275.7750,-6125.8820,-4703.1980,-6342.1497,1688.3291,-2312.0388,1683.4829,-3719.3609,1752.1438,1164.3339,2760.4288,4794.3152,4897.2699,-1449.6216,0.0000,-5738.7305,3504.1020,4899.9716,-3602.9244,3967.2088,-5527.9970,2405.8786,6738.4130,5440.1494,448.4399,1559.1827,3482.6451,5821.4406,-4600.5178,-1665.2660,933.6147,-2763.4373,2027.4369,-1495.0147,2874.0446,-3978.6461,5347.2508,6538.5084,2437.3354,-6148.0519,3403.6912,4447.3012,-3810.7969,994.4715,3811.8022,4155.7759,-3735.4936,5022.1841,6291.1810,-1583.8183,5097.9336,5979.4996,-4553.1665,-3904.7309,-4749.6542,2405.1757,-4855.5598,-1331.5379,-2928.6243,-5883.5538,-2832.1606,875.4784,-2531.5329,-6005.1617,1165.4610,-2062.2307,-1457.4423,4786.9835,4106.7545,430.1969,-1207.1343,-4902.2106,585.5367,-5260.3426,-1956.0258,1216.2886,1789.4358,-3678.0894,6520.5248,542.3594,3517.6215,-785.7683,-4049.1445,6727.4703,-3460.9424,-4033.6217,-5379.3041,2061.2610,5034.8388,-6640.3531,-4902.5529,-5016.6669,-310.6330,-3057.3817,-3665.6235,-3984.0712,-4028.7610,-4731.0560,343036.1095,363770.1039,344202.9449,340500.5752,348087.7308,345001.5677,348255.4494,344626.7351,138928249.8857,138928086.0447,138946981.7819,138954560.2691,345357.2459,138942019.4458,-6155.9161,2316.6702,5518.8251,-2548.5168,-365.5898,2754.3054,6636.3169,730.0567,6600.4904,-2175.3874,1639.3566,-4909.0160,6035.0909,-409.7518,1279.5588,-4499.2166,0.0000,3675.7600,3996.7119,234.6498,-5414.8435,-3149.9602,2749.7012,3418.3997,-50.0087,-2789.2351,-6868.7628,-3868.2039,5869.3985,1828.6837,1680.0606,4602.5381,4039.6623,-6319.9072,5096.7168,-4723.4686,5912.9842,1157.5150,3385.0893,2316.6703,3315.0008,1073.5439,5428.8290,-2453.9246,-1645.3620,-6787.1966,2497.5183,-1660.3060,-2426.6929,-4613.1319,2092.4554,4278.1847,-4356.9832,-14.8839,-1470.0990,5547.9456,-3346.5021,-3393.6875,1540.6164,4948.8799,-3134.9805,-3493.7131,5562.6870,-5181.9579,-3110.6715,-3219.8011,6500.5326,-3785.7559,4038.9532,2699.1151,-2910.9729,5314.2818,5827.2362,2373.8133,5665.2190,2406.1439,4222.9110,3995.4574,-5189.2395,-3764.8247,979.8813,-6647.1508,2229.5172,-5782.6144,3511.8136,1192.7605,5445.4496,2962.5625,-2001.9667,5300.2289,-1639.4431,555.8080,-1446.0464,1083.8690,5240.8584,4404.3564,2091.0021,5567.3338,4313.3545,1395.0776,-100793.6145,-100645.8980,-112997.5411,-109587.4788,-113383.8162,-111854.6692,-104004.6633,-108135.8051,256272085.2151,256258252.5346,256264297.7176,256259962.2574,-107121.8753,256259768.0055,3140.5650,-4090.3054,-4197.1981,1948.1421,-5059.3100,-213.9230,-999.8280,-6523.3239,-232.1893,-5418.6435,6512.9703,4732.2942,1912.1720,-4971.9969,4703.8703,-5061.2629,0.0000,592.1841,4440.2576,4865.6381,2337.1356,4612.8136,3105.4941,5503.1142,1557.9948,3260.1228,-883.0100,5520.3255,-1213.7994,-3295.1859,4926.0236,-4885.5937,-5539.7765,-529.5285,4093.3432,4865.2237,-2210.9409,-5505.5399,2798.7465,79.4142,5426.8710,-3019.2833,-2329.3000,-4624.3594,5445.0764,-835.2100,-5211.1242,5258.3415,5283.3249,1349.0286,-1975.3415,-5141.1900,1687.1162,-3489.1748,4695.3958,-1052.5585,-3754.7995,5525.6049,4666.1331,4593.5586,5355.1398,-98.6594,3004.5648,4488.5462,5668.0762,1187.2097,-2106.5470,-5408.6413,5450.7567,4217.3855,4708.2994,-4436.9843,3328.1708,-4265.9840,3917.9960,-3615.3097,5108.9998,-5519.8457,4214.7438,-4466.6723,2083.3866,-1818.3067,-5528.0312,-3714.1172,4212.3438,311.2656,-2547.8365,4623.6601,-3728.0931,3957.9175,4439.3550,1592.8208,-4691.8546,-4640.7392,-4535.0369,-4402.4807,5452.8106,1045.7821,3592.6288,-4849.5847,-173699.4965,-174703.8040,-176922.9799,-170044.2015,-171040.1409,-181678.2164,-182549.2298,-174246.5859,41611582.4254,41590252.2908,41582697.6758,41597991.9139,-175554.3241,41602860.8353,
