sl_10_5400_20251102 Coordinates.csv
2025/11/02 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:47 2024,
Start: 2025/11/02 07:47:00.00, Stop: 2025/11/02 09:17:00.00,
TIME_UNITS,STARLINK-5644 - X-Coordinate,STARLINK-5393 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-4742 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-30355 - X-Coordinate,STARLINK-2181 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-31381 - X-Coordinate,STARLINK-4350 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5644 - Y-Coordinate,STARLINK-5393 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-4742 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-30355 - Y-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-31381 - Y-Coordinate,STARLINK-4350 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5644 - Z-Coordinate,STARLINK-5393 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-4742 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-30355 - Z-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-31381 - Z-Coordinate,STARLINK-4350 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3414.3093,5205.2177,0.0000,-2369.4212,-568.4924,1993.9690,3824.4707,1968.4883,-6573.6978,5293.4146,359821.4930,353902.3558,358683.5589,357222.6232,357253.4829,357139.1343,348647.2075,353146.6018,-73286280.0284,-73298265.9762,-73285822.3252,-73286300.7201,352759.4261,-73279791.5174,5331.0421,2878.7736,0.0000,3393.9545,6670.8562,-4967.9071,1811.2374,-6311.0069,987.9354,3760.3799,-122314.8162,-96793.3856,-105538.6213,-109917.6486,-101443.1488,-104738.6839,-105260.0270,-107233.7235,330356413.5343,330417870.3421,330378612.9932,330382195.7330,-106535.9991,330373495.2753,-2933.9556,-3565.4742,0.0000,5532.1713,-1324.6798,-4404.4770,-5455.4697,2117.5240,1513.6749,-2457.6751,-4754.8534,-9038.9121,-8937.1436,-2197.7062,-3201.1736,-13881.5942,-14545.2404,-9299.9819,-124509547.8138,-124523022.8646,-124538953.8726,-124525780.5737,-7656.9225,-124518685.3147,
300.000,4945.9889,5306.9785,0.0000,-499.7082,962.4619,-134.2253,4257.3748,1030.5202,-6339.5791,4117.1174,362362.6926,355957.8176,360874.1929,359328.3344,359411.6043,359327.8692,350862.7107,355746.9998,-80480574.2838,-80493543.7667,-80480297.8522,-80480923.0652,354913.8471,-80474126.2360,4659.1092,884.8517,0.0000,4474.7412,6751.0875,-5073.3826,-322.7868,-5583.4988,2513.9510,3458.6416,-114603.7645,-89487.6551,-98180.6043,-102446.8944,-93930.9236,-97203.3045,-97827.5838,-99821.2369,328677319.5490,328738300.3763,328698901.9434,328702470.4594,-99059.9874,328694322.9823,-1582.9837,-4376.2657,0.0000,5240.9589,221.9219,-4722.2951,-5425.9659,3989.4292,-23.6046,-4394.2222,-4627.6525,-8885.2308,-8700.4519,-2173.0203,-2911.3023,-13542.3069,-14554.7890,-8934.2740,-124512993.0659,-124526841.1960,-124542539.1268,-124529621.5195,-7504.6082,-124522303.6248,
600.000,6000.2672,4935.6916,0.0000,1384.8656,2397.5492,-2253.3118,4326.0501,-60.3435,-5458.2635,2528.5923,364737.8545,357862.3508,362903.0175,361273.6731,361408.2889,361353.3800,352922.8756,358129.9925,-87636485.0027,-87650425.1532,-87636363.1368,-87637124.5818,356909.7987,-87630073.7940,3557.5290,-1208.7830,0.0000,5158.6618,6142.9057,-4733.6120,-2411.1971,-4309.3414,3783.5008,2731.2188,-106838.6453,-82142.6369,-90778.8672,-94933.2043,-86376.7546,-89623.9672,-90349.3243,-92292.1685,326841580.4144,326902062.4969,326862539.2965,326866076.1866,-91540.5134,326858504.2973,-65.6664,-4719.9738,0.0000,4384.8133,1743.5675,-4535.6646,-4810.4514,5436.1096,-1558.2553,-5863.6500,-4500.6833,-8730.8810,-8461.4772,-2153.4693,-2625.0687,-13197.1915,-14558.7385,-8464.8602,-124516442.2975,-124530659.1417,-124546116.4610,-124533449.0718,-7352.2878,-124525921.7047,
900.000,6483.4777,4130.9053,0.0000,3101.5103,3605.3261,-4157.2182,4016.1569,-1209.5039,-4015.1667,713.4529,366945.7893,359615.2354,364769.0997,363057.6117,363242.8524,363214.5605,354826.5908,360262.6351,-94750601.9226,-94765499.3027,-94750607.6331,-94751493.3933,358746.4062,-94744223.8789,2118.0555,-3200.0997,0.0000,5368.7888,4906.7674,-3979.6082,-4245.9887,-2628.4840,4681.6746,1641.6418,-99023.0470,-74761.6194,-83336.7492,-87379.8667,-78783.9960,-82004.3618,-82828.4309,-84653.2216,324850071.6545,324910032.6173,324870401.6714,324873890.5606,-83980.9368,324866914.9020,1458.5458,-4560.1477,0.0000,3055.7133,3069.2210,-3864.4030,-3674.9386,6303.9472,-2917.8365,-6711.2348,-4373.9460,-8575.8255,-8220.3847,-2139.1628,-2342.4491,-12846.1675,-14557.1633,-7913.8282,-124519895.5850,-124534476.6951,-124549685.7694,-124537262.5523,-7199.9612,-124529539.5541,
1200.000,6357.1177,2969.0770,0.0000,4487.6170,4475.7086,-5660.2047,3345.2433,-2309.4614,-2154.0243,-1123.5271,368985.3849,361215.8223,366471.5817,364679.1768,364914.6725,364910.3705,356572.8198,362118.1170,-101819534.7112,-101835375.3252,-101819640.7691,-101820637.6490,360422.8667,-101813186.1154,465.1443,-4895.3413,0.0000,5071.3532,3168.3227,-2877.5347,-5645.6697,-719.1408,5130.4214,299.5392,-91160.5854,-67347.9163,-75857.6102,-79790.1787,-71156.0201,-74348.2199,-75268.1189,-76917.4268,322703743.0269,322763160.8995,322723439.9376,322726865.5773,-76384.6351,322720504.7137,2829.3374,-3913.7366,0.0000,1396.8159,4049.8900,-2779.8840,-2141.5910,6501.1706,-3950.0381,-6848.2762,-4247.4410,-8420.0237,-7977.3433,-2130.2152,-2063.4199,-12489.1524,-14550.1350,-7309.7242,-124523353.0029,-124538293.8495,-124553246.9464,-124541061.2617,-7047.6286,-124533157.1732,
1500.000,5640.7500,1556.4601,0.0000,5416.4443,4929.7726,-6615.0555,2362.8296,-3249.8064,-62.1485,-2781.3386,370855.6075,362663.5331,368009.6816,366137.4479,366423.1901,366439.8357,358160.6015,363678.2028,-108839914.5815,-108856683.8895,-108840093.5626,-108841187.1470,361938.4484,-108833591.6802,-1254.7919,-6127.7289,0.0000,4280.9028,1105.2526,-1523.3008,-6473.4875,1221.5000,5094.6964,-1150.4996,-83254.9015,-59904.8671,-68344.8288,-72167.4430,-63496.2158,-66659.3163,-67671.6346,-69103.3914,320403618.0698,320462471.3008,320422678.7607,320426027.1299,-68755.0015,320420297.4318,3902.6259,-2849.3774,0.0000,-412.8733,4575.4788,-1397.7388,-376.0470,6007.1239,-4539.6243,-6260.5776,-4121.1686,-8263.4314,-7732.5260,-2126.7461,-1787.9583,-12126.0628,-14537.7219,-6685.8893,-124526814.6235,-124542110.5985,-124556799.8861,-124544844.4783,-6895.2902,-124536774.5619,
1800.000,4409.0735,19.7232,0.0000,5808.9428,4926.5729,-6927.8761,1147.6584,-3928.2763,2048.6054,-4084.3232,372555.5020,363957.8611,369382.6938,367431.5561,367767.9100,367802.0467,359589.0497,364935.2665,-115808395.8975,-115826078.8293,-115808620.2282,-115809794.9473,363292.4918,-115802094.9082,-2886.4294,-6774.0001,0.0000,3060.6751,-1071.2749,-34.6665,-6651.3484,2997.7127,4584.4210,-2544.2630,-75309.6600,-52435.8370,-60801.8004,-64514.9650,-55807.9865,-58941.4691,-60042.2532,-61234.0072,317950793.6143,318009061.0855,317969216.1130,317972474.5223,-61095.4440,317967390.0500,4565.8056,-1480.3868,0.0000,-2178.0486,4587.0612,134.2180,1430.2969,4874.2488,-4620.9513,-5009.7298,-3995.1289,-8106.0005,-7486.1089,-2128.8806,-1516.0420,-11756.8151,-14519.9895,-6078.2307,-124530280.5172,-124545926.9353,-124560344.4825,-124548611.4569,-6742.9460,-124540391.7202,
2100.000,2783.7437,-1505.0888,0.0000,5640.3148,4466.5750,-6567.8050,-198.0226,-4261.9771,3963.1240,-4900.6456,374084.1927,365098.3711,370589.9894,368560.6812,368948.4020,368996.1580,360857.3538,365893.6092,-122721657.7687,-122740238.7376,-122721899.7722,-122723138.9745,364484.4094,-122715374.8867,-4279.5652,-6767.1606,0.0000,1517.7947,-3138.4129,1458.6789,-6167.6189,4435.0126,3652.5005,-3716.1866,-67328.5478,-44944.2169,-53231.9362,-56836.0491,-48094.7488,-51198.5414,-52383.2762,-53334.6445,315346439.2614,315404100.3012,315364222.7489,315367379.9459,-53409.3835,315362952.3332,4749.4662,47.0458,0.0000,-3708.5816,4083.3540,1651.7583,3081.2445,3222.7427,-4184.9502,-3227.2164,-3869.3225,-7947.6782,-7238.2712,-2136.7485,-1247.6495,-11381.3257,-14497.0001,-5522.4883,-124533750.7525,-124549742.8536,-124563880.6301,-124552361.4274,-6590.5962,-124544008.6481,
2400.000,921.0595,-2884.4198,0.0000,4940.6471,3591.5839,-5570.3332,-1556.7819,-4197.6297,5484.6557,-5156.0018,375440.8835,366084.6995,371631.0167,369524.0502,369964.3017,370021.3864,361964.7788,366569.7437,-129576405.6324,-129595868.5500,-129576637.5767,-129577923.6099,365513.6861,-129570137.0379,-5302.8539,-6103.9077,0.0000,-206.2737,-4884.5312,2826.2598,-5077.6917,5397.5633,2389.3722,-4518.9201,-59315.2720,-37433.4246,-45638.6606,-49133.9953,-40359.9302,-43434.4423,-44698.0296,-45430.9491,312591796.8241,312648831.2212,312608941.6459,312611987.9237,-45700.2522,312608226.2592,4434.4801,1569.4221,0.0000,-4840.2316,3120.8508,2992.0220,4397.4833,1228.1624,-3280.0939,-1101.4467,-3743.7495,-7788.4067,-6989.1949,-2150.4851,-982.7600,-10999.5130,-14468.8132,-5051.1818,-124537225.3957,-124553558.3467,-124567408.2235,-124556093.5939,-6438.2408,-124547625.3455,
