sl_100_5400_20250713 Coordinates.csv
2025/07/13 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:27 2024,
Start: 2025/07/13 07:47:00.00, Stop: 2025/07/13 09:17:00.00,
TIME_UNITS,STARLINK-4691 - X-Coordinate,STARLINK-5462 - X-Coordinate,STARLINK-3184 - X-Coordinate,STARLINK-31437 - X-Coordinate,STARLINK-5427 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-1013 - X-Coordinate,STARLINK-3198 - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-31165 - X-Coordinate,STARLINK-30073 - X-Coordinate,STARLINK-31919 - X-Coordinate,STARLINK-5793 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-30887 - X-Coordinate,STARLINK-1676 - X-Coordinate,STARLINK-5806 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-31555 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-2492 - X-Coordinate,STARLINK-31307 - X-Coordinate,STARLINK-4512 - X-Coordinate,STARLINK-3711 - X-Coordinate,STARLINK-30104 - X-Coordinate,STARLINK-6085 - X-Coordinate,STARLINK-1373 - X-Coordinate,STARLINK-4123 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-4167 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-1769 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-31453 - X-Coordinate,STARLINK-6277 - X-Coordinate,STARLINK-6076 - X-Coordinate,STARLINK-31344 - X-Coordinate,STARLINK-6169 - X-Coordinate,STARLINK-5297 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-1630 - X-Coordinate,STARLINK-30098 - X-Coordinate,STARLINK-1423 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-4318 - X-Coordinate,STARLINK-2549 - X-Coordinate,STARLINK-4326 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-30582 - X-Coordinate,STARLINK-5347 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-6149 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-2299 - X-Coordinate,STARLINK-5130 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-11198 [DTC] - X-Coordinate,STARLINK-3822 - X-Coordinate,STARLINK-4776 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-1265 - X-Coordinate,STARLINK-31804 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-1455 - X-Coordinate,STARLINK-5274 - X-Coordinate,STARLINK-3321 - X-Coordinate,STARLINK-32002 - X-Coordinate,STARLINK-5616 - X-Coordinate,STARLINK-31758 - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-2406 - X-Coordinate,STARLINK-4293 - X-Coordinate,STARLINK-3783 - X-Coordinate,STARLINK-3666 - X-Coordinate,STARLINK-3346 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-2364 - X-Coordinate,STARLINK-2298 - X-Coordinate,STARLINK-2326 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-1856 - X-Coordinate,STARLINK-3401 - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-5215 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-5712 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-31673 - X-Coordinate,STARLINK-6302 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-5462 - Y-Coordinate,STARLINK-3184 - Y-Coordinate,STARLINK-31437 - Y-Coordinate,STARLINK-5427 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-1013 - Y-Coordinate,STARLINK-3198 - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-31165 - Y-Coordinate,STARLINK-30073 - Y-Coordinate,STARLINK-31919 - Y-Coordinate,STARLINK-5793 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-30887 - Y-Coordinate,STARLINK-1676 - Y-Coordinate,STARLINK-5806 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-31555 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-2492 - Y-Coordinate,STARLINK-31307 - Y-Coordinate,STARLINK-4512 - Y-Coordinate,STARLINK-3711 - Y-Coordinate,STARLINK-30104 - Y-Coordinate,STARLINK-6085 - Y-Coordinate,STARLINK-1373 - Y-Coordinate,STARLINK-4123 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-4167 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-1769 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-31453 - Y-Coordinate,STARLINK-6277 - Y-Coordinate,STARLINK-6076 - Y-Coordinate,STARLINK-31344 - Y-Coordinate,STARLINK-6169 - Y-Coordinate,STARLINK-5297 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-1630 - Y-Coordinate,STARLINK-30098 - Y-Coordinate,STARLINK-1423 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-4318 - Y-Coordinate,STARLINK-2549 - Y-Coordinate,STARLINK-4326 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-30582 - Y-Coordinate,STARLINK-5347 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-6149 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-2299 - Y-Coordinate,STARLINK-5130 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-11198 [DTC] - Y-Coordinate,STARLINK-3822 - Y-Coordinate,STARLINK-4776 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-1265 - Y-Coordinate,STARLINK-31804 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-1455 - Y-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-3321 - Y-Coordinate,STARLINK-32002 - Y-Coordinate,STARLINK-5616 - Y-Coordinate,STARLINK-31758 - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-4293 - Y-Coordinate,STARLINK-3783 - Y-Coordinate,STARLINK-3666 - Y-Coordinate,STARLINK-3346 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-2364 - Y-Coordinate,STARLINK-2298 - Y-Coordinate,STARLINK-2326 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-1856 - Y-Coordinate,STARLINK-3401 - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-5215 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-31673 - Y-Coordinate,STARLINK-6302 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-5462 - Z-Coordinate,STARLINK-3184 - Z-Coordinate,STARLINK-31437 - Z-Coordinate,STARLINK-5427 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-1013 - Z-Coordinate,STARLINK-3198 - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-31165 - Z-Coordinate,STARLINK-30073 - Z-Coordinate,STARLINK-31919 - Z-Coordinate,STARLINK-5793 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-30887 - Z-Coordinate,STARLINK-1676 - Z-Coordinate,STARLINK-5806 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-31555 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-2492 - Z-Coordinate,STARLINK-31307 - Z-Coordinate,STARLINK-4512 - Z-Coordinate,STARLINK-3711 - Z-Coordinate,STARLINK-30104 - Z-Coordinate,STARLINK-6085 - Z-Coordinate,STARLINK-1373 - Z-Coordinate,STARLINK-4123 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-4167 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-1769 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-31453 - Z-Coordinate,STARLINK-6277 - Z-Coordinate,STARLINK-6076 - Z-Coordinate,STARLINK-31344 - Z-Coordinate,STARLINK-6169 - Z-Coordinate,STARLINK-5297 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-1630 - Z-Coordinate,STARLINK-30098 - Z-Coordinate,STARLINK-1423 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-4318 - Z-Coordinate,STARLINK-2549 - Z-Coordinate,STARLINK-4326 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-30582 - Z-Coordinate,STARLINK-5347 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-6149 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-2299 - Z-Coordinate,STARLINK-5130 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-11198 [DTC] - Z-Coordinate,STARLINK-3822 - Z-Coordinate,STARLINK-4776 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-1265 - Z-Coordinate,STARLINK-31804 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-1455 - Z-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-3321 - Z-Coordinate,STARLINK-32002 - Z-Coordinate,STARLINK-5616 - Z-Coordinate,STARLINK-31758 - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-4293 - Z-Coordinate,STARLINK-3783 - Z-Coordinate,STARLINK-3666 - Z-Coordinate,STARLINK-3346 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-2364 - Z-Coordinate,STARLINK-2298 - Z-Coordinate,STARLINK-2326 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-1856 - Z-Coordinate,STARLINK-3401 - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-5215 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-31673 - Z-Coordinate,STARLINK-6302 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5701.6395,5545.7547,3790.2566,-1802.0108,294.1713,-2539.4919,-1346.0871,-3881.6473,6790.7365,-1447.6352,-5526.0755,4326.9105,4478.6196,-3484.3759,-4783.5733,6530.8888,-3849.2852,4458.2282,-5137.0583,116.2976,2272.7820,4651.3932,-5608.7164,-955.8119,5689.6798,2800.1748,-2014.1030,-3658.6920,120.2743,-5424.6675,3006.9607,6602.1785,6228.5817,-5532.8874,5249.9538,-2656.3206,-5952.1120,-6025.9909,-6304.5550,198.4632,1914.3285,1400.7026,2451.8608,4649.7077,-579.5969,6679.6762,861.3520,-2741.0263,-5829.9225,-2430.1876,-2359.8406,-5327.1902,-6533.6223,4946.1343,-4989.6010,6264.9561,924.2713,-1107.2685,1778.7378,6904.8360,-4595.3069,-2632.4163,1986.0732,1217.9791,4633.9077,-3546.0086,-5258.7349,-4700.6621,552.1404,-6447.7477,5344.0459,-4204.9975,-4701.4594,-950.3290,0.0000,-2013.6401,-1448.7671,-981.8534,2581.8832,-5072.8021,3715.0728,4273.3950,4615.6761,-5007.4404,5636.7110,-4372.0233,-237.4737,-1732.4624,3202.4114,3494.8340,-1601.8954,-4643.9299,-306.2834,6063.8882,5359.7826,1571.0672,2103.5646,5085.5073,-6351.9007,5566.5385,-56455.3012,-23430.2899,-39184.7482,-43453.5574,-35564.0189,-38799.9396,-36180.1867,-40264.4010,141494545.0428,141515964.2659,141533288.2162,141526996.4021,-38860.1290,141514512.7711,1690.1335,1450.9288,-5098.3600,-4136.6067,6653.2444,6192.1940,4355.7211,-1925.1050,-1148.4430,6138.5374,-1735.3626,-3868.9602,-2341.9488,5472.9674,2637.0113,1638.1664,-5709.2917,2561.7551,-2990.6600,4209.3618,-5416.8835,4532.8173,2993.3820,6453.7407,3193.2189,3612.5943,-3708.3942,-3806.2760,6910.1474,2068.0608,3185.3374,-356.2792,-1473.3561,-1179.2121,-1964.1607,5181.3360,131.7090,1588.2119,1932.1970,-5346.5926,5458.9801,6139.8991,-3356.3499,-4203.4140,6668.6387,-549.3080,4482.4803,4495.7820,-3764.1500,5292.3308,-466.4074,-1787.1232,32.8699,1134.3693,-3976.3139,-338.3717,-3725.6836,6559.2919,-6599.9812,-124.6208,2436.6173,-4366.4762,5986.3840,4828.1139,-2317.8692,-1878.9017,3243.9223,3744.5874,-6441.1982,1167.5443,-4393.1322,2734.1023,-4132.3776,4100.0692,0.0000,6286.9051,5014.3775,-6460.0563,3730.7195,2252.4160,1970.5491,-4066.0277,563.9648,4765.1302,3308.6001,-38.2340,-6629.0903,-3777.2126,-4722.2200,2344.3198,5055.0504,5080.5776,-4748.2326,-1724.2561,-1620.2390,-5061.3724,-4629.5919,-210.3226,-1840.8008,3221.8499,-359273.9366,-354800.8740,-369694.6984,-366805.4400,-369666.2862,-368382.5695,-360271.1405,-364917.7924,262557367.2110,262557040.2026,262556716.0584,262561897.1497,-363750.4753,262560860.0007,-3538.9464,3920.4074,-2722.7093,-5147.5048,1918.4821,1760.4618,-5216.5832,-5396.3890,667.7504,2879.3629,-3792.9800,-3803.8553,4569.5969,-2453.9734,4230.4507,-1228.7522,-665.0097,-4656.4090,3423.0089,5479.6850,3446.9340,-2443.1886,-2561.5355,-2326.5317,-2122.5889,5183.6503,-5486.1577,-4498.3896,573.5072,-3766.8476,5342.8153,1667.6284,-2364.2363,-3986.6024,4071.9016,3705.3567,-3529.3474,-2780.5436,2146.2912,-4417.2913,3694.4744,-2911.3511,-5526.7173,2961.3801,-1673.6719,1777.0508,5188.6260,4534.0079,259.1253,3735.1395,-6518.9741,-4062.0885,2329.9230,4720.5510,2404.6485,-2905.2605,5771.5916,-1882.1961,1166.2904,615.7194,-4588.7892,4692.6834,-2793.3871,-4808.3693,4589.9920,5277.2217,-3109.9169,3376.7067,2505.4687,-2226.1001,-67.1760,-4762.5468,-2716.4131,5488.7411,0.0000,2149.6700,-4543.6536,-1984.2875,-5269.2778,3956.6531,-5494.4402,3614.1162,5106.4320,72.8652,2255.3580,-5357.9628,2018.6518,5521.1938,-3859.5717,-5469.4665,-4299.7898,-209.0067,5000.4120,2804.4318,-4061.0675,4464.4575,4705.7840,-4717.5650,1906.3221,2584.3679,-106155.4692,-109076.4969,-111853.7994,-104598.4634,-106104.2809,-116816.9788,-117012.8331,-110277.9233,34988569.9448,34963552.5262,34974672.6588,34986121.4803,-110340.5540,34991113.7248,
300.000,6615.3282,6579.1815,2950.6833,-3241.5826,1850.2821,-1077.9207,355.6860,-4175.5178,6080.3245,380.9024,-6381.8185,3357.3429,3064.2475,-1685.6788,-2999.6868,6188.2573,-4567.2505,5513.2131,-5266.7427,2220.7874,758.2211,5210.4458,-5275.0829,270.4774,6567.9074,3778.6088,-3931.8198,-5234.4548,1610.7899,-5436.9861,4727.9707,5819.7372,5066.0614,-6439.6103,4873.5374,-1617.7537,-4816.2978,-4766.4404,-5112.2485,-1789.2896,3734.8734,2849.8623,707.2470,3730.7547,738.8114,6607.0385,2846.8386,-1138.1469,-5203.3553,-602.0792,-3925.2420,-6217.7166,-6688.5650,5267.3501,-6135.3654,5181.2502,997.3610,94.3899,300.7356,6407.0840,-3131.6349,-4409.9010,2960.3671,3058.1275,3213.4860,-4181.6210,-4926.2733,-4225.8371,-1140.7430,-6450.2057,4331.3437,-3790.7864,-5962.8551,1090.8133,0.0000,-1488.0102,-47.3125,-2256.3332,2551.2032,-4584.9166,4287.6445,2451.5290,5388.0063,-3917.9528,6490.0411,-3647.1733,-1789.7935,-3613.4705,2300.0783,4766.6096,233.8732,-3484.1486,-2100.9802,6066.7831,3810.3590,-569.4255,25.0180,4882.6151,-6849.4722,6556.5232,-48906.7675,-15854.9214,-31630.3341,-35764.2630,-27847.0747,-31077.8154,-28563.8303,-32398.2930,135727785.2791,135748944.2452,135766417.2295,135760085.9847,-31179.0043,135747766.5815,483.9737,913.7826,-6166.0025,-2521.2610,6667.3240,5950.6120,5388.2745,227.1109,-2251.5286,5694.4528,-95.6948,-5442.1241,-3996.7492,5668.7083,3482.3861,277.0037,-4607.8019,755.9344,-1000.3020,3647.4304,-6395.4628,2814.4191,4295.0437,6895.7256,1872.8155,1696.9858,-2839.0009,-2519.9352,6422.5193,3637.9021,2079.3747,-1885.4929,-2875.6067,162.0348,-3843.6822,6347.5349,1557.1614,2998.0722,3231.2506,-5630.7006,5165.0407,4935.6054,-4592.8348,-5617.3612,6021.6705,-2091.7638,4603.8989,3646.7790,-3882.3366,4893.1113,-1744.0915,-95.6987,1622.2215,-973.2021,-2822.2858,-1642.9203,-1622.8073,6910.6006,-6919.2364,-1616.0316,4011.4454,-3222.7004,4616.8887,5016.3450,-3938.2568,252.4841,4629.9848,5151.9992,-5772.7651,2459.6034,-5107.7642,4528.4413,-3041.3191,4668.7755,0.0000,6783.6518,6095.6831,-6440.9150,1742.3927,4109.3337,-127.2888,-4365.0250,-1233.5335,5380.0071,2337.7953,2007.1674,-5833.7911,-2718.5084,-6043.3227,654.0878,5873.1485,5599.1446,-3611.7291,-3099.1511,-2778.5406,-5036.9418,-5191.5599,-2322.2234,-682.5758,1926.7759,-360484.6296,-355257.0350,-370468.7546,-367521.6249,-370446.9994,-369205.3963,-361071.5298,-365764.9466,265588913.5907,265588719.9127,265588952.2724,265594087.7063,-364513.8274,265592504.7544,-1970.2582,2035.5506,-1015.1236,-5476.3389,422.3656,3360.2753,-4339.9308,-5514.4543,2410.4310,3934.2219,-2681.3717,-2694.9598,4589.5144,-3626.0342,5156.1618,-2913.7944,-2404.6719,-4141.2754,4277.2409,5433.5152,2223.5002,-3617.9263,-829.8132,-579.9816,-640.0775,5531.1809,-4938.4414,-3788.7300,2056.3080,-2255.7347,4590.3395,3007.6003,-3554.2004,-2528.3702,3081.4804,2179.9286,-4720.9748,-3855.9282,3389.6151,-3636.8471,2551.7258,-3957.2437,-5121.2851,1614.9500,-3288.5645,269.2705,4298.1510,5800.8173,2456.3879,4851.4665,-5462.2977,-3065.4052,879.1934,4398.9555,955.2736,-4274.2903,6662.4790,-94.8392,-373.5797,2094.6654,-4712.9028,4265.2456,-4185.1446,-3659.8631,4698.4486,5138.8060,-1459.7221,1774.1647,3663.9700,-469.7411,1728.2229,-3599.6659,-1317.1958,4986.2744,0.0000,53.9548,-3274.5087,-195.1420,-6230.3760,2929.1473,-5429.1243,4771.6737,4143.2226,1861.4315,497.2385,-5522.4060,3289.0385,5225.9408,-2372.4208,-4947.2395,-3471.2169,-1988.2027,5492.7730,1107.1285,-5060.8359,4724.1369,4588.2478,-4350.4231,118.5981,1169.8060,-106041.0520,-108966.7328,-111656.7871,-104598.7841,-105838.7159,-116516.7913,-117061.9623,-109701.3752,34984843.4806,34959746.5110,34970490.8756,34981810.5493,-110220.0473,34987130.7650,
600.000,6874.9031,6942.4006,1827.4243,-4399.9964,3223.0217,521.8955,1985.3474,-4118.2739,4763.2428,2199.9230,-6627.8498,2089.2474,1371.7816,294.5049,-925.0232,5223.5806,-4855.3678,6064.0191,-4908.8404,4118.9511,-812.6146,5299.2300,-4407.7516,1463.4819,6786.6926,4439.8866,-5473.6033,-6315.9804,2965.0037,-4928.4867,5994.3653,4450.3892,3395.2140,-6715.8331,4052.5248,-442.1680,-3227.2420,-3032.3649,-3427.6805,-3586.2098,5170.4209,4060.1125,-1067.8036,2465.1236,2018.9497,5895.3376,4531.2132,628.5334,-4030.4165,1317.4377,-5024.4068,-6521.3262,-6199.6775,5119.2277,-6652.5116,3597.9340,869.0949,1285.6111,-1209.9227,5290.1168,-1397.4591,-5774.8967,3685.8933,4573.8064,1513.8621,-4403.4086,-4116.5206,-3344.4234,-2753.5462,-5813.5464,2875.2672,-3039.6392,-6613.0190,2999.6471,0.0000,-811.5196,1324.7549,-3294.9490,2344.1606,-3656.9118,4494.4045,372.5418,5657.5980,-2423.4058,6695.4498,-2618.7787,-3198.8962,-5158.9104,1192.9110,5600.5196,2020.3345,-1957.3156,-3726.6635,5468.8637,1900.1541,-2660.1834,-2041.6734,4250.6093,-6655.1107,6909.7560,-41330.9013,-8271.8548,-24059.9207,-28060.1313,-20115.6788,-23338.2645,-20931.7380,-24428.0081,129896114.8285,129917008.8541,129934610.4905,129928224.0780,-23482.9272,129916105.9142,-748.2380,310.6456,-6614.3983,-685.3442,6036.0136,5140.0060,5920.7428,2349.9543,-3158.0506,4725.4128,1530.0383,-6487.4005,-5273.1529,5346.2778,4039.0281,-1143.3783,-3035.5832,-1094.8138,1104.6901,2782.9711,-6725.4208,812.1625,5149.9842,6654.7274,370.7986,-364.2580,-1742.8525,-1024.5494,5314.4487,4829.6455,816.0594,-3251.1298,-4019.7435,1460.0414,-5340.4815,6878.8207,2876.3303,4139.8940,4250.0720,-5400.9681,4377.1980,3266.7930,-5415.8098,-6482.0505,4782.9962,-3429.1230,4312.6868,2487.4940,-3549.9948,4053.4547,-2896.5193,1579.7227,3046.7426,-2973.6533,-1389.4222,-2830.1660,650.6972,6572.4312,-6568.7562,-2970.8877,5231.3985,-1805.3047,2787.3612,4742.7893,-5207.2547,2334.5489,5545.0912,6032.3589,-4563.4190,3502.3277,-5329.4023,5863.9001,-1652.7021,4825.6508,0.0000,6588.8826,6586.4571,-5755.1202,-433.8716,5538.3202,-2194.4890,-4283.1409,-2875.8869,5473.9143,1139.6587,3876.7322,-4483.4057,-1443.9313,-6753.3278,-1060.3371,6117.2271,5569.5087,-2162.2465,-4153.0060,-3716.0681,-4570.0492,-5292.5331,-4206.6772,543.1826,456.1795,-361536.9947,-355552.0541,-371077.6382,-368073.9492,-371061.8515,-369862.1390,-361713.7509,-366349.7831,268493818.7322,268493745.8653,268494541.0778,268499627.9202,-365114.9749,268497508.8758,-189.4398,-65.8883,802.2013,-5198.4381,-1119.0217,4598.4462,-2998.5928,-5041.1685,3893.3838,4568.3425,-1281.6045,-1298.4504,4093.3318,-4411.0793,5525.4998,-4275.1227,-3885.4589,-3184.2739,4659.4826,4802.1470,749.3775,-4406.9288,993.8834,1228.8673,913.1747,5282.9502,-3860.9076,-2674.5079,3319.0067,-501.8278,3342.7494,4009.2307,-4345.7734,-798.0765,1760.9468,418.1858,-5406.0040,-4499.3586,4270.4189,-2468.3472,1127.8434,-4581.1397,-4165.0992,95.6682,-4546.8551,-1267.3379,2944.2838,6452.5256,4391.6854,5446.1982,-3826.8819,-1740.7999,-665.4955,3607.0651,-601.5389,-5183.0583,6842.9936,1702.7449,-1873.5024,3349.2577,-4334.3853,3381.4907,-5123.1151,-2118.1783,4302.7444,4374.4293,347.8754,-21.4270,4430.5344,1337.2050,3337.2469,-2049.1401,229.9964,3947.9587,0.0000,-2047.5461,-1653.1504,1615.8559,-6533.6572,1572.2860,-4781.1697,5416.0104,2732.4633,3448.7929,-1314.5471,-5093.4019,4207.5070,4367.6633,-626.3840,-3889.5679,-2253.9154,-3550.4109,5391.2244,-710.3537,-5516.8026,4478.4877,3979.7197,-3519.8008,-1682.1215,-370.0368,-105926.8482,-108856.9934,-111456.9686,-104604.1559,-105576.7271,-116210.7958,-117105.3253,-109162.3839,34981117.8776,34955945.3058,34966312.9048,34977507.7507,-110099.4697,34983147.6321,
