sl_100_86400_20250529 Coordinates.csv
2025/05/29 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:29 2024,
Start: 2025/05/29 07:47:00.00, Stop: 2025/05/30 07:47:00.00,
TIME_UNITS,STARLINK-30868 - X-Coordinate,STARLINK-31377 - X-Coordinate,STARLINK-4303 - X-Coordinate,STARLINK-1732 - X-Coordinate,STARLINK-3046 - X-Coordinate,STARLINK-6179 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-32193 - X-Coordinate,STARLINK-4511 - X-Coordinate,STARLINK-31791 - X-Coordinate,STARLINK-4090 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-31515 - X-Coordinate,STARLINK-2347 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-6167 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-1293 - X-Coordinate,STARLINK-31826 - X-Coordinate,STARLINK-32229 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-30186 - X-Coordinate,STARLINK-3172 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-30141 - X-Coordinate,STARLINK-30197 - X-Coordinate,STARLINK-1739 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-1718 - X-Coordinate,STARLINK-5407 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-1810 - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-2120 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-1857 - X-Coordinate,STARLINK-2446 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-4738 - X-Coordinate,STARLINK-30585 - X-Coordinate,STARLINK-31180 - X-Coordinate,STARLINK-4100 - X-Coordinate,STARLINK-3552 - X-Coordinate,STARLINK-1489 - X-Coordinate,STARLINK-6091 - X-Coordinate,STARLINK-30871 - X-Coordinate,STARLINK-4618 - X-Coordinate,STARLINK-1675 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-3847 - X-Coordinate,STARLINK-2163 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-2391 - X-Coordinate,STARLINK-30906 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-1355 - X-Coordinate,STARLINK-30363 - X-Coordinate,STARLINK-30523 - X-Coordinate,STARLINK-5877 - X-Coordinate,STARLINK-3679 - X-Coordinate,STARLINK-2321 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-4760 - X-Coordinate,STARLINK-4416 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-5752 - X-Coordinate,STARLINK-5034 - X-Coordinate,STARLINK-30933 - X-Coordinate,STARLINK-1267 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-11128 [DTC] - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-5472 - X-Coordinate,STARLINK-3725 - X-Coordinate,STARLINK-32005 - X-Coordinate,STARLINK-6368 - X-Coordinate,STARLINK-4198 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-6331 - X-Coordinate,STARLINK-5300 - X-Coordinate,STARLINK-32010 - X-Coordinate,STARLINK-3208 - X-Coordinate,STARLINK-5798 - X-Coordinate,STARLINK-2335 - X-Coordinate,STARLINK-3240 - X-Coordinate,STARLINK-3227 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-4761 - X-Coordinate,STARLINK-4558 - X-Coordinate,STARLINK-1360 - X-Coordinate,STARLINK-2430 - X-Coordinate,STARLINK-3689 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30868 - Y-Coordinate,STARLINK-31377 - Y-Coordinate,STARLINK-4303 - Y-Coordinate,STARLINK-1732 - Y-Coordinate,STARLINK-3046 - Y-Coordinate,STARLINK-6179 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-32193 - Y-Coordinate,STARLINK-4511 - Y-Coordinate,STARLINK-31791 - Y-Coordinate,STARLINK-4090 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-31515 - Y-Coordinate,STARLINK-2347 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-6167 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-1293 - Y-Coordinate,STARLINK-31826 - Y-Coordinate,STARLINK-32229 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-30186 - Y-Coordinate,STARLINK-3172 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-30141 - Y-Coordinate,STARLINK-30197 - Y-Coordinate,STARLINK-1739 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-1718 - Y-Coordinate,STARLINK-5407 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-1810 - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-2120 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-1857 - Y-Coordinate,STARLINK-2446 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-4738 - Y-Coordinate,STARLINK-30585 - Y-Coordinate,STARLINK-31180 - Y-Coordinate,STARLINK-4100 - Y-Coordinate,STARLINK-3552 - Y-Coordinate,STARLINK-1489 - Y-Coordinate,STARLINK-6091 - Y-Coordinate,STARLINK-30871 - Y-Coordinate,STARLINK-4618 - Y-Coordinate,STARLINK-1675 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-3847 - Y-Coordinate,STARLINK-2163 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-2391 - Y-Coordinate,STARLINK-30906 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-30363 - Y-Coordinate,STARLINK-30523 - Y-Coordinate,STARLINK-5877 - Y-Coordinate,STARLINK-3679 - Y-Coordinate,STARLINK-2321 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-4760 - Y-Coordinate,STARLINK-4416 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-5752 - Y-Coordinate,STARLINK-5034 - Y-Coordinate,STARLINK-30933 - Y-Coordinate,STARLINK-1267 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-11128 [DTC] - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-5472 - Y-Coordinate,STARLINK-3725 - Y-Coordinate,STARLINK-32005 - Y-Coordinate,STARLINK-6368 - Y-Coordinate,STARLINK-4198 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-6331 - Y-Coordinate,STARLINK-5300 - Y-Coordinate,STARLINK-32010 - Y-Coordinate,STARLINK-3208 - Y-Coordinate,STARLINK-5798 - Y-Coordinate,STARLINK-2335 - Y-Coordinate,STARLINK-3240 - Y-Coordinate,STARLINK-3227 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-4761 - Y-Coordinate,STARLINK-4558 - Y-Coordinate,STARLINK-1360 - Y-Coordinate,STARLINK-2430 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30868 - Z-Coordinate,STARLINK-31377 - Z-Coordinate,STARLINK-4303 - Z-Coordinate,STARLINK-1732 - Z-Coordinate,STARLINK-3046 - Z-Coordinate,STARLINK-6179 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-32193 - Z-Coordinate,STARLINK-4511 - Z-Coordinate,STARLINK-31791 - Z-Coordinate,STARLINK-4090 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-31515 - Z-Coordinate,STARLINK-2347 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-6167 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-1293 - Z-Coordinate,STARLINK-31826 - Z-Coordinate,STARLINK-32229 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-30186 - Z-Coordinate,STARLINK-3172 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-30141 - Z-Coordinate,STARLINK-30197 - Z-Coordinate,STARLINK-1739 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-1718 - Z-Coordinate,STARLINK-5407 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-1810 - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-2120 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-1857 - Z-Coordinate,STARLINK-2446 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-4738 - Z-Coordinate,STARLINK-30585 - Z-Coordinate,STARLINK-31180 - Z-Coordinate,STARLINK-4100 - Z-Coordinate,STARLINK-3552 - Z-Coordinate,STARLINK-1489 - Z-Coordinate,STARLINK-6091 - Z-Coordinate,STARLINK-30871 - Z-Coordinate,STARLINK-4618 - Z-Coordinate,STARLINK-1675 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-3847 - Z-Coordinate,STARLINK-2163 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-2391 - Z-Coordinate,STARLINK-30906 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-30363 - Z-Coordinate,STARLINK-30523 - Z-Coordinate,STARLINK-5877 - Z-Coordinate,STARLINK-3679 - Z-Coordinate,STARLINK-2321 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-4760 - Z-Coordinate,STARLINK-4416 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-5752 - Z-Coordinate,STARLINK-5034 - Z-Coordinate,STARLINK-30933 - Z-Coordinate,STARLINK-1267 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-11128 [DTC] - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-5472 - Z-Coordinate,STARLINK-3725 - Z-Coordinate,STARLINK-32005 - Z-Coordinate,STARLINK-6368 - Z-Coordinate,STARLINK-4198 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-6331 - Z-Coordinate,STARLINK-5300 - Z-Coordinate,STARLINK-32010 - Z-Coordinate,STARLINK-3208 - Z-Coordinate,STARLINK-5798 - Z-Coordinate,STARLINK-2335 - Z-Coordinate,STARLINK-3240 - Z-Coordinate,STARLINK-3227 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-4761 - Z-Coordinate,STARLINK-4558 - Z-Coordinate,STARLINK-1360 - Z-Coordinate,STARLINK-2430 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4492.5439,636.3993,-4381.7282,2387.9810,2388.1812,-273.9273,2809.6507,-3675.1830,2187.5496,-616.1922,5068.6299,-5162.1737,1743.3242,-4833.7710,-1277.8498,6400.7065,-5764.2459,-3098.6224,-3677.3832,-3029.9996,3406.0681,-3126.4542,-1923.1503,-4593.3203,5641.8895,-382.0251,1168.6734,-3386.5948,1596.9501,-2106.1086,5125.1804,1474.2740,5148.5673,2483.3330,969.0167,1835.0623,-2670.1534,1941.3203,3193.6956,3932.9415,-4087.1986,-2002.9908,3806.9467,-3174.3409,-5452.4422,6472.0967,-6251.2339,-3138.7147,3792.8058,-1897.0355,1063.2160,3528.7968,4717.2792,-1878.8945,4278.6744,2883.8315,-1045.7370,-838.8532,219.2922,-6714.8285,441.3798,4234.0847,2947.4150,-1092.3060,3424.3719,-3763.3997,-3709.7129,-1039.6559,5070.8582,2070.2886,-6793.2881,-3249.7380,-2310.1844,-5583.2427,-3487.3240,-4616.6042,3654.3819,-2013.4926,4134.1545,3042.3877,-41.0917,-5274.7933,1133.0969,62.0244,5058.3104,851.6127,-3603.8476,1466.7751,5488.4770,-5262.3164,-2562.6495,6375.4811,6341.2940,-284.7138,5192.7248,5534.1703,-4260.7505,-3983.4339,5932.1611,-1944.7222,32570.2258,51198.1930,29235.8304,27997.8528,31640.0859,30190.0244,37773.7051,34363.9431,180403164.2399,180396941.9013,180414924.5976,180412708.5333,33389.8921,180407789.3462,-5134.9040,4067.8398,1278.8609,4388.6747,-1150.6577,-5128.3238,-550.8870,-3658.4180,5536.3286,-6612.2388,3055.4662,1411.6104,4777.2463,3414.7115,-6400.5835,-1890.6669,-2116.1929,-3034.3263,-4955.4976,-4053.1184,3975.3419,4332.3700,6645.0849,663.6361,-3665.2089,-5939.1372,-5023.9769,-4352.3870,4905.6076,-4745.6979,-82.5433,5401.1273,1692.0711,-316.0444,6672.0234,3756.6115,5633.8986,4974.8957,-3093.3613,4372.6883,-764.5405,-3783.9131,-1969.4623,-6031.0981,1171.8962,988.2732,-2840.3095,-5068.8072,-5685.9161,-6567.3983,-6481.1564,-2472.6844,-2146.6520,-4845.7126,-5216.7211,3059.9561,4002.3641,4744.3471,-6894.9359,-913.0380,6345.1564,1167.4472,-6095.4930,4959.0388,3419.1832,-2070.9963,-3118.9934,6054.3109,116.8011,-71.6324,-862.7229,1056.9277,5553.4830,-3778.5261,-3941.1243,-4249.4739,-4037.5346,-6149.9036,5480.1977,-6081.3508,-6726.1974,-2405.9361,6184.8113,4677.3287,4551.3170,-5005.5318,-4919.6035,6686.5082,4041.2784,1083.7192,5003.7729,2210.1795,1861.2836,6923.6658,453.0584,1308.0635,530.0067,-1407.4596,3086.9645,4947.4484,334880.0682,313950.6945,318967.0810,324180.0372,316662.9298,319911.9626,323809.9204,322604.2277,158500060.7461,158488692.8467,158480579.9124,158471601.4708,323198.5938,158481653.8145,-521.1151,-5477.9660,5177.8790,4759.7035,-6428.9491,4652.3420,-6335.8629,-4490.9237,-3523.3976,-1564.6629,3566.9560,-4439.7911,-4556.8085,-3594.7319,2284.2656,-1854.0257,-3226.4631,5378.3941,-3154.4489,4613.8771,4402.4346,-4420.5037,-420.3292,-5140.7981,1627.0337,-3568.0715,-4642.6052,4199.2588,4627.2001,4516.2797,-4678.7581,4056.8513,-4334.3553,6463.4949,1564.6726,5498.3644,-3017.3178,4395.1470,-5204.6036,3576.1851,-5523.5542,-5438.0263,5419.2844,1263.9054,4103.1347,2221.0545,812.5439,-3167.1020,-1185.5026,-1176.3154,2148.8593,-5405.1412,4569.6222,4584.7003,-1530.3274,5486.2649,5529.1616,-5014.7538,-132.1383,-1510.4760,2755.5378,-5356.6405,-1481.9350,-4730.4321,5045.0865,5420.8396,-4932.9531,-3216.6210,4686.8838,6614.8072,-1109.7757,-6056.0035,-3460.0024,1527.9780,-4413.8211,-2925.1265,4130.6759,-1833.6542,-1005.2672,1250.3084,1592.3665,3627.0423,-2932.6952,-5101.8421,1223.8700,-4730.3168,3326.7312,-245.1430,1163.0220,-4392.2701,-3989.7021,1501.2378,-2040.1367,277.0886,4534.2641,3926.2872,5413.0575,5456.2720,1792.3602,-4427.8191,176237.0931,173294.4288,171312.0114,178766.8979,177054.1359,166337.7875,166332.1551,174278.5954,70422957.8773,70400646.1061,70394958.9744,70417320.2758,172914.2439,70415396.5394,
3600.000,-2126.7146,-4885.7598,4649.7371,-5307.4734,-3000.4524,3905.9531,159.4110,4223.5549,-3717.9043,3106.5240,-6630.2656,1008.2797,-5537.1899,4354.3837,2765.8101,-5584.9574,6929.6496,5094.6112,5312.4894,4397.9612,-4263.1023,683.6106,-514.7583,2070.9814,-4386.3757,3576.3868,2870.4539,6140.9465,-5066.0153,4855.1009,-5126.1427,-3729.8525,-6624.7216,2718.6774,-2619.3599,-5525.9883,-768.8466,-4059.5624,-1470.8157,-4141.7600,4753.5065,5171.3208,-877.2026,4763.3565,2887.6505,-6552.1598,5930.8398,5127.7949,-1599.6311,3774.1146,493.8060,-133.2167,-4858.5649,5255.1621,-1294.2990,-6014.6456,-2939.6936,-2024.8168,1555.4619,5166.7431,-3249.2964,-3968.2992,-726.8230,-2789.1061,680.1311,6206.8391,4385.2536,-546.6315,-2611.2360,3155.3081,6316.9584,-797.3640,74.1154,5929.8342,5527.3507,5963.8518,-2571.4497,3596.9173,-4998.9098,-334.0965,2056.4391,3717.9423,-3524.5025,-3927.2719,-5482.5427,2989.7517,4112.0110,-2913.2600,-5718.3995,3008.2361,1088.1820,-6281.5703,-4533.7431,-1948.5445,-6626.6111,-3462.0413,2583.1841,4583.7286,-6259.2808,-2166.5587,-53387.5323,-28545.5267,-53103.1044,-52737.0009,-49370.5230,-50970.8257,-44471.1532,-49321.9977,133202745.5253,133193133.3620,133211593.6522,133217996.0162,-47900.3098,133207343.7203,5225.9970,-3440.4186,-4643.7163,-4250.6577,5031.3347,5073.7806,4086.0481,-943.4172,-1852.9550,5554.1176,-1868.6112,-2171.5935,-3387.3794,-5348.1825,5993.0807,3249.9561,-125.2348,-816.9818,4306.1070,-425.9644,623.7091,-6640.5307,-6181.4480,-4248.0036,4640.1443,3612.0487,4968.2971,2909.0027,-3989.1862,4836.0642,3767.9750,-1886.3348,1204.9679,-1464.5349,-4107.0901,-2460.8608,-4217.4363,-1274.9785,6372.6075,-200.1174,-3308.6125,840.5756,5141.9367,4434.1253,-4377.1544,557.0932,995.2306,4018.6522,6289.6691,5273.7134,6525.6800,5222.4617,4842.6872,3843.9789,4691.0236,-768.9885,-4973.2180,-1356.0906,5298.1090,-1824.4557,-3964.4288,3158.5853,6531.1343,-5370.8335,-645.5811,-712.2834,-1252.0006,-6834.1109,3511.5935,-1521.9878,-1374.5711,-3365.8197,-6936.6144,2180.1704,-6.7647,3219.7525,6339.3388,2228.8020,-2653.7071,4981.9054,4361.6556,-1754.3518,-5943.2464,-2565.2313,-2884.5016,5354.0481,5376.2045,-4427.0162,-2319.7526,-4506.9714,-6801.8345,-569.8869,900.1585,-5842.5657,1800.3670,2288.2547,-4517.0046,-2851.4844,-1568.5209,-3665.0871,333727.5625,316676.0320,318511.8673,323137.4388,314907.5002,317720.1540,322355.4366,321938.8888,199886863.4102,199875413.9935,199874287.9765,199862862.7479,321727.2035,199869517.9573,-3875.3280,3335.2321,-2147.0065,-1228.9289,3734.1628,-2670.7065,5612.3096,5306.7360,5516.2575,-2462.2745,605.2283,6518.2860,2093.5796,-580.6860,2064.5323,-2496.0329,-241.0880,-4614.3137,-1106.7437,-5245.9457,-5326.5296,1857.7737,-3100.1834,5045.8177,2669.8218,4708.6354,3887.7632,-1397.6576,-2561.9161,-711.3865,2755.4430,-5520.9185,1659.6144,-6219.7569,-4925.4872,-3359.8696,5426.0507,-5467.0736,1994.0068,-5505.3326,3755.4841,4504.5122,-4551.4320,2378.0590,-4535.5841,2136.1710,3404.7648,-1771.9730,-2458.1075,-2468.3516,2219.9749,4508.4029,-896.0646,-2398.6142,4903.5419,-3344.3778,-3806.1760,6502.7503,4127.6450,4248.9456,-4678.6233,4700.1436,-2208.9591,3381.3000,-6938.9959,-2996.1341,5181.6409,-1023.3265,-5358.4078,-5999.4973,-2523.7407,6021.5816,97.7753,2800.9710,4059.0089,-1401.5282,103.0529,5217.7088,3999.6296,-4790.7406,-4960.7921,-5476.4001,-620.3329,5072.4136,3064.9984,3232.6727,1578.8911,4327.1747,3113.6552,4320.0147,-155.4552,2825.2203,5131.4024,3176.6349,-830.3101,-5538.7781,-4565.7047,-4319.1428,2509.0381,5435.7134,176370.6196,172911.0260,172135.3648,176775.7561,178382.6495,168641.7639,164409.0836,171590.9074,70408124.5361,70389523.0743,70379129.9751,70395506.2340,172702.4797,70398358.6547,
7200.000,-2085.6910,6409.2488,-3365.2523,5645.7679,3346.6766,-5787.8035,-1400.2017,-4314.2618,5192.4357,-4719.8787,5304.7101,2978.8020,6479.0975,-1853.5888,-3673.1229,2174.4146,-5470.0371,-5920.1123,-4866.4853,-5068.0975,4557.9634,1524.1793,3444.3921,-23.9178,817.7486,-6179.9880,-5585.9836,-6522.2240,6496.2961,-5179.4835,3852.7488,5735.3894,5796.5622,-6558.0528,4528.8312,6772.8309,4657.9785,5790.6525,-354.3010,4090.4105,-4329.0520,-6754.0014,-1275.5156,-5120.5729,-162.6210,3823.4172,-3566.6227,-4315.6780,-1671.5537,-4827.3620,-2525.6074,-2231.1149,3028.3904,-6533.0563,-2925.9184,6801.6944,5048.4963,5400.5563,-3852.8476,-2360.9117,5758.5669,3400.4135,-2254.7924,5225.7894,-2467.9886,-6362.6276,-4640.5664,2176.3456,389.8788,-6700.3300,-3602.9004,3179.2539,2138.3528,-4187.6414,-5975.4719,-4926.9468,81.3923,-4600.4772,5003.4368,-3449.8602,-4504.7794,-1841.7235,4707.7234,6606.4488,4190.7571,-5318.4942,-3017.4165,4272.3997,4081.3798,-647.3645,920.9043,3751.4484,1822.3559,4254.7992,5185.7673,1295.0676,-1103.7306,-4333.7655,4268.8097,5732.7392,-136434.9381,-106580.0622,-132164.8592,-130037.3490,-127480.1514,-128594.9474,-123851.4039,-124893.6988,76875731.0132,76863723.5924,76878646.0941,76891428.4876,-126381.0761,76879807.4665,-3563.4968,2111.2598,5594.8126,2487.9604,-5992.1855,-3707.8834,-6606.2241,4752.4443,-2078.0850,-1692.4253,-353.9135,3999.2598,930.2427,5031.5121,-2798.8228,-3902.4799,2354.3256,3447.5720,-1580.8858,4073.2902,-4495.9696,6509.3631,3723.1616,6670.7886,-4324.0371,-889.9734,-4031.8038,-697.8336,2190.8927,-2785.1738,-5709.0682,-1553.0532,-3237.9638,29.0842,186.6767,1070.3808,2426.6698,-2108.9976,-6299.5873,-4048.8883,5371.7185,1275.1618,-6748.6768,-894.6484,6572.5118,-2525.4761,2174.1377,-36.9285,-4904.5394,-1873.4831,-3770.1880,-6493.5630,-5231.1529,-1974.3718,-3448.2883,-916.1864,4712.6109,-1054.8723,-1652.8121,4765.1693,834.6509,-5917.6943,-4723.6821,4559.3451,-4014.7306,2408.9431,4636.5561,4685.3115,-6374.4989,-56.8236,3703.8238,5646.9341,5706.6002,1075.9064,3256.7416,-457.6963,-5333.1358,2882.2837,-1401.0585,-2768.2079,-690.0017,5662.2463,3404.3493,781.2169,-697.5460,-4445.8253,-2817.3444,-11.2107,-1138.7472,6704.0401,5399.1795,-2134.8764,-4388.1840,2773.1179,-3041.3587,-5713.3265,6775.1040,5364.7320,-1307.0808,2374.9379,310493.4822,299478.8218,298141.6320,302076.5018,293327.9003,296409.7213,300243.4202,300363.1101,227634897.5631,227621554.4910,227626782.1704,227618295.5987,300114.5852,227618398.6649,5444.0868,1162.0848,-2271.9639,-3113.4116,1100.7833,-941.4831,-1653.8082,-2418.9689,-4072.1740,4613.4082,-4428.8483,-4847.7586,1917.8245,4365.4153,-5158.0635,5279.9651,3541.7506,946.6663,4658.7769,2156.5615,2414.9892,1817.1526,4713.7297,-1854.2303,-5351.9287,-3023.7161,-805.9201,-2266.3621,-1066.8787,-3592.2451,809.3536,3535.7902,1995.5443,2269.6990,5221.2962,-909.4951,-4517.9816,3142.9122,2633.2536,3773.1954,368.9119,-782.0214,821.9975,-4591.6222,2183.3456,-5187.0533,-5517.4665,5180.9587,4601.5653,4604.3132,-5221.7604,-771.3459,-3369.0666,-1252.2173,-5239.6716,-898.4031,-334.8869,-4253.8481,-5487.1144,-4464.5770,3766.7463,-1166.9888,4531.8606,-12.0709,5163.2921,-1299.1053,-2183.4738,4609.7129,2636.8267,1812.7574,4618.0419,-2521.9642,3302.9850,-5402.7443,-904.7473,4826.9193,-4290.1822,-3974.8711,-4600.2145,5304.7101,5188.2484,3363.9515,3778.7313,-1903.7720,-5462.6977,196.9355,-5594.4165,-5361.9326,-5472.6199,-1659.0528,4171.0205,-5408.2289,-5029.7266,-4727.5163,-3424.9178,3665.8002,845.8607,417.5069,-5301.3899,-3057.9444,176394.6096,172507.9727,173092.7095,173814.8782,179195.9892,171846.9498,163196.2162,173397.4526,70392629.2533,70379212.7579,70364550.8557,70374351.9346,172472.7214,70381291.2880,
