sl_100_86400_20250101 Coordinates.csv
2025/01/01 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:09 2024,
Start: 2025/01/01 07:47:00.00, Stop: 2025/01/02 07:47:00.00,
TIME_UNITS,STARLINK-5210 - X-Coordinate,STARLINK-5524 - X-Coordinate,STARLINK-2035 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-5548 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-1749 - X-Coordinate,STARLINK-3526 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-5786 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-5304 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-3882 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-5612 - X-Coordinate,STARLINK-31852 - X-Coordinate,STARLINK-3963 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-31775 - X-Coordinate,STARLINK-4794 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-31071 - X-Coordinate,STARLINK-31827 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-2739 - X-Coordinate,STARLINK-32101 - X-Coordinate,STARLINK-31569 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-30942 - X-Coordinate,STARLINK-4630 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-32155 - X-Coordinate,STARLINK-2368 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-5564 - X-Coordinate,STARLINK-32126 - X-Coordinate,STARLINK-31906 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-32107 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-1856 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-30984 - X-Coordinate,STARLINK-3751 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-2257 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-30195 - X-Coordinate,STARLINK-4132 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-31633 - X-Coordinate,STARLINK-5023 - X-Coordinate,STARLINK-4280 - X-Coordinate,STARLINK-3632 - X-Coordinate,STARLINK-6248 - X-Coordinate,STARLINK-6292 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-1803 - X-Coordinate,STARLINK-4407 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-31575 - X-Coordinate,STARLINK-2403 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-31405 - X-Coordinate,STARLINK-1445 - X-Coordinate,STARLINK-5701 - X-Coordinate,STARLINK-31649 - X-Coordinate,STARLINK-31646 - X-Coordinate,STARLINK-11266 [DTC] - X-Coordinate,STARLINK-32130 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-5554 - X-Coordinate,STARLINK-2594 - X-Coordinate,STARLINK-4118 - X-Coordinate,STARLINK-3971 - X-Coordinate,STARLINK-2003 - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-31731 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-3562 - X-Coordinate,STARLINK-4693 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-5899 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-1660 - X-Coordinate,STARLINK-3896 - X-Coordinate,STARLINK-31637 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-5524 - Y-Coordinate,STARLINK-2035 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-5548 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-1749 - Y-Coordinate,STARLINK-3526 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-5786 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-5304 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-3882 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-5612 - Y-Coordinate,STARLINK-31852 - Y-Coordinate,STARLINK-3963 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-31775 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-31071 - Y-Coordinate,STARLINK-31827 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-2739 - Y-Coordinate,STARLINK-32101 - Y-Coordinate,STARLINK-31569 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-30942 - Y-Coordinate,STARLINK-4630 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-32155 - Y-Coordinate,STARLINK-2368 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-5564 - Y-Coordinate,STARLINK-32126 - Y-Coordinate,STARLINK-31906 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-32107 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-1856 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-30984 - Y-Coordinate,STARLINK-3751 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-2257 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-30195 - Y-Coordinate,STARLINK-4132 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-31633 - Y-Coordinate,STARLINK-5023 - Y-Coordinate,STARLINK-4280 - Y-Coordinate,STARLINK-3632 - Y-Coordinate,STARLINK-6248 - Y-Coordinate,STARLINK-6292 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-1803 - Y-Coordinate,STARLINK-4407 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-31575 - Y-Coordinate,STARLINK-2403 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-31405 - Y-Coordinate,STARLINK-1445 - Y-Coordinate,STARLINK-5701 - Y-Coordinate,STARLINK-31649 - Y-Coordinate,STARLINK-31646 - Y-Coordinate,STARLINK-11266 [DTC] - Y-Coordinate,STARLINK-32130 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-5554 - Y-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-4118 - Y-Coordinate,STARLINK-3971 - Y-Coordinate,STARLINK-2003 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-31731 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-3562 - Y-Coordinate,STARLINK-4693 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-5899 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-1660 - Y-Coordinate,STARLINK-3896 - Y-Coordinate,STARLINK-31637 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-5524 - Z-Coordinate,STARLINK-2035 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-5548 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-1749 - Z-Coordinate,STARLINK-3526 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-5786 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-5304 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-3882 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-5612 - Z-Coordinate,STARLINK-31852 - Z-Coordinate,STARLINK-3963 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-31775 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-31071 - Z-Coordinate,STARLINK-31827 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-2739 - Z-Coordinate,STARLINK-32101 - Z-Coordinate,STARLINK-31569 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-30942 - Z-Coordinate,STARLINK-4630 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-32155 - Z-Coordinate,STARLINK-2368 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-5564 - Z-Coordinate,STARLINK-32126 - Z-Coordinate,STARLINK-31906 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-32107 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-1856 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-30984 - Z-Coordinate,STARLINK-3751 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-2257 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-30195 - Z-Coordinate,STARLINK-4132 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-31633 - Z-Coordinate,STARLINK-5023 - Z-Coordinate,STARLINK-4280 - Z-Coordinate,STARLINK-3632 - Z-Coordinate,STARLINK-6248 - Z-Coordinate,STARLINK-6292 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-1803 - Z-Coordinate,STARLINK-4407 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-31575 - Z-Coordinate,STARLINK-2403 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-31405 - Z-Coordinate,STARLINK-1445 - Z-Coordinate,STARLINK-5701 - Z-Coordinate,STARLINK-31649 - Z-Coordinate,STARLINK-31646 - Z-Coordinate,STARLINK-11266 [DTC] - Z-Coordinate,STARLINK-32130 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-5554 - Z-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-4118 - Z-Coordinate,STARLINK-3971 - Z-Coordinate,STARLINK-2003 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-31731 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-3562 - Z-Coordinate,STARLINK-4693 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-5899 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-1660 - Z-Coordinate,STARLINK-3896 - Z-Coordinate,STARLINK-31637 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,25.5406,2506.8901,6792.3815,-1708.6894,563.6983,4396.3453,-3824.5752,-4219.0306,5338.4816,6380.3821,3002.9352,-3438.1347,-4808.3918,-4976.0600,5629.7585,4133.6663,5840.8207,5676.8820,1865.0902,-6552.5439,-6568.2216,4182.4997,2619.0702,-3545.2491,500.2767,4358.5223,443.8063,5517.4340,-3075.5255,3483.7573,-3985.6255,4417.5477,6272.1575,1335.0009,-3022.1314,2788.9709,5101.5209,-1580.0743,-5863.0437,-3709.8648,-398.4330,-4429.4187,3472.3116,5739.4383,-3738.4132,-1515.2697,834.6147,-3250.1749,-5205.6237,-2108.6391,5339.2445,6505.9701,5238.9838,-6853.3515,-6896.2038,-4670.3571,-4840.4637,-2844.4932,-2066.6883,-2167.1236,1721.5158,-3183.4389,533.6298,-852.8129,-5965.1983,2103.6768,5466.2842,1574.1469,-2139.3858,-2629.0006,-1466.4345,-960.0003,4155.5207,5839.5968,5173.4142,-1935.3158,-3191.0688,5049.8568,4384.1627,-6456.1521,-4217.8460,3436.2023,554.4001,3280.7476,5937.6349,3495.5330,-2660.3792,626.5582,-4773.5594,-795.5084,3486.7577,-571.4829,-891.0002,2981.7516,514.5428,5317.7979,-29.2101,-164.9380,-4201.2080,4909.7256,-23446.0154,-59201.9524,-39683.0126,-34827.3107,-41996.1304,-38771.4612,-43031.4796,-38667.3849,4651593.3124,4627079.4330,4617654.2111,4645156.2791,-39657.4007,4637521.3607,-6620.3281,1785.7373,1181.0936,-1708.7927,-738.4451,-712.4904,4192.0573,4059.6807,-2679.6861,1149.6616,-6115.0124,2487.9184,-3539.8186,-4641.9180,3446.4795,-2982.7649,3224.7866,-3971.5876,5081.8143,1466.7916,-2093.3125,-4708.9704,3216.9913,-1353.1905,-6623.2549,-774.6908,6867.8409,-385.2559,-2849.7399,-4629.0461,-4535.2223,175.3921,1320.8954,340.4529,4326.1942,-3495.0626,333.8252,5146.0262,3488.0348,-3903.6616,-6593.7619,3170.2394,5995.2259,-2694.8651,-4638.3655,-6607.3507,-5434.8184,-1116.4829,-641.1640,4016.0270,1480.1742,-869.1223,-460.2595,52.4600,-267.2014,5060.3272,-2792.3262,-6090.9342,6225.5908,6204.6210,6106.4909,-4620.4412,-6599.2023,-6899.0434,-3154.7934,4424.1586,-3248.5133,-6275.2829,5677.4778,3966.9899,-3870.9465,-5034.2109,3031.5800,2937.5247,4537.4636,6489.9902,3349.6131,-4145.8971,349.6456,1866.9404,1863.6571,1256.5307,6841.4850,-3213.1756,1993.0396,5886.7455,5794.0162,4974.0831,-1587.8284,-5919.3027,5802.8721,-4281.9124,-6158.2713,-400.3818,6094.2195,-2778.4349,-6831.7947,6883.7951,-3686.7561,3358.0440,340894.7975,338922.4076,348962.6084,345431.3409,349422.3651,347456.9907,340077.2867,342890.8831,-89804981.0990,-89809972.9572,-89804033.6082,-89817502.2518,343107.4909,-89815939.0887,1987.7451,-6240.7953,612.4175,6503.0883,-6885.6073,5282.7769,-3975.6214,3676.7657,-3532.6952,2452.1519,-334.8198,5452.6443,-3536.5621,392.6993,2061.0740,4692.8239,1886.6565,557.1301,4140.6630,-1674.3945,759.7754,2664.9540,-5536.8077,5803.8881,-1741.6964,5185.9144,964.1997,4174.2176,-5504.4696,3618.7595,-3179.8499,5308.0618,2640.7967,-6809.5163,4344.4402,-5295.4732,-4717.9126,4167.3041,-1153.7946,-4378.1892,-2085.6227,4097.8123,341.2457,2596.2555,-3328.4442,748.5969,4027.6411,6021.3106,4495.1878,-5228.4385,4164.7747,2180.3478,-4527.4679,-992.4898,552.4838,-823.3728,-4085.5453,-1747.7759,1865.9927,-2161.5460,2745.1913,4037.3668,-2071.5842,-50.6891,987.7901,-4899.1757,-2796.6589,-2165.3977,-3125.2591,-5030.2194,5531.4336,-4503.6176,-4484.2707,2253.4051,-899.4497,-1065.5244,-5061.8818,-1689.2685,-5224.1948,497.1231,-5163.4278,-5907.2881,-907.7816,-5179.6528,-2945.8966,-1041.3798,2418.9638,4493.3948,-4614.5671,-3501.3790,-1434.8285,5393.2884,-3030.4690,6254.4729,3218.4668,3468.8620,-363.5650,708.3922,-4080.5240,-3411.8229,-157192.4468,-159374.0259,-161856.5549,-153802.4038,-156182.4950,-166887.8643,-166273.6198,-161439.9406,39243405.3199,39222752.7715,39241378.6562,39255382.1322,-160000.2088,39253369.4158,
3600.000,2128.6022,-2543.6408,-5917.4345,4604.1746,-3821.7108,-2140.1159,2986.1845,3504.9050,-4551.6867,-6750.2075,219.8333,199.8976,5066.5552,5661.0234,-6204.7857,-1942.6742,-6602.3804,-4428.6934,-5282.3269,3811.7463,5713.5808,-2811.6227,-5817.9851,4705.3876,2523.8233,-1679.6499,-547.3399,-3503.3192,6018.6535,947.6546,6230.0436,-5613.1485,-6811.5278,3881.6004,1602.5014,-858.9655,-1406.8463,-2784.6623,3073.5236,6397.1262,2380.1260,2715.6157,-4716.6003,-4959.3425,6152.9024,3719.8664,2471.2343,4688.5795,6693.1405,-198.2536,-6688.2586,-6125.5203,-3631.1603,4817.3063,5153.5196,1810.3891,3949.5707,4627.3341,-559.3793,-733.4797,-3309.0413,4122.2566,2313.0185,953.8183,6148.6203,-5121.4192,-6395.8751,2121.0337,-528.1796,-1748.3931,5258.8291,4993.0691,-6570.5693,-6418.1133,-5463.6871,-711.8669,-1356.6977,-2978.9322,-2871.6598,4088.6516,842.0084,-4705.6878,-2198.6957,862.4710,-6761.5241,-4026.9227,128.8146,-3716.0847,5904.6963,2692.1004,-3992.1690,4210.3202,2987.1485,-5310.3414,-2902.9958,-4509.6771,1880.1768,-1663.4505,6328.4775,-6465.4386,-108870.0464,-142268.8700,-122578.4841,-119379.2364,-126847.0696,-123650.3211,-126601.7419,-125299.3273,27817784.5189,27795465.4796,27782501.4061,27803305.1714,-124069.1119,27803009.4635,4128.8529,2851.5458,553.1218,-1648.6798,-3237.0832,4461.5759,-6249.5111,-5946.3020,5228.1167,1074.1426,5637.7170,-5300.3995,-378.8815,1733.2377,-2008.5633,5997.7337,-1170.8281,3372.0514,-4214.1203,-2917.1485,-663.6889,5918.5346,-707.2762,4876.2538,4598.9039,4775.2909,-5766.8898,3950.3784,210.8242,3997.8274,2690.2588,3151.0483,904.8695,-1611.5252,-6646.8824,6402.5800,1915.8029,-3190.6739,-4020.7271,2007.5907,3978.6182,-6202.0703,-3573.8080,4292.4155,2904.4191,4793.6066,6319.8557,4745.0024,-1554.3185,-6536.1665,1290.5970,2362.5799,4205.4209,-1857.8564,-1548.6895,-5435.0206,-1295.9347,4810.3607,-6450.1367,-4511.9779,-2820.7331,557.1145,4753.3954,5111.1534,375.2899,-4404.6956,1054.6142,4598.5000,-6759.8485,-4293.4657,2303.3221,2785.1941,69.4218,-1486.7231,-1662.5936,-4849.8834,-4606.4621,5105.9627,4226.6700,-3396.5437,-4688.0511,-4830.9096,-4708.0645,4705.6367,-516.3842,-3189.2850,-6634.6961,-5620.7221,-2421.4269,6338.1512,-2868.8600,4703.7139,3035.2022,3190.2549,-3053.8957,5269.1498,5240.1720,-5030.7321,2793.6366,-2010.8592,325480.0515,314177.9141,328509.0615,324287.1367,329032.3250,327619.5344,320041.0918,322441.0757,-85500748.7566,-85509130.4339,-85508011.9061,-85508103.7812,322624.4225,-85512492.8559,-5129.2244,5795.7769,3535.9951,-4944.9480,4797.6201,-4839.9366,-39.4314,449.5006,204.5611,1169.8534,3826.3598,-4446.4131,4713.7096,3375.0148,2294.0405,-2897.8099,1770.2440,4155.4415,-942.5555,4970.8793,-3880.2154,1957.1361,3659.7374,-1525.5819,4419.4294,-4585.2048,3833.5067,-4501.5319,3389.2822,-5469.8011,-684.4959,-2532.8421,946.5105,5516.1939,-237.1804,2489.0682,6520.9100,-5344.2195,4704.1242,1765.9319,5131.1619,-855.2708,-3622.3832,1980.5341,-476.9947,3110.5510,-708.9286,-1939.2048,-771.0753,2250.9043,-1327.3952,2171.0223,4142.0951,4602.3484,-4365.6086,3899.5890,5519.3648,-1914.9460,2146.1450,5179.0280,-5385.8593,-5534.2008,4481.4596,4605.2898,2924.1396,1516.5560,-2496.2285,4561.7780,-752.6915,5127.5232,-3863.5487,3707.8903,1820.1069,2096.2278,3934.5106,4778.6743,4879.3781,-3259.7364,4513.3953,4132.5821,5007.8377,1641.3366,4560.8284,4986.8029,-1387.9634,4630.7065,1580.2849,-107.2919,2405.7951,-703.3889,4856.2603,-2835.1298,5440.5902,-3163.9235,-5490.5699,-137.7902,-3984.0052,-4462.9464,68.4386,-1078.0004,-156663.0658,-158633.4505,-160036.4593,-154565.2468,-153626.0686,-163592.8495,-167201.6890,-157760.6869,39246800.0290,39224958.7013,39239637.0362,39260585.4021,-159099.3735,39254620.1595,
7200.000,-4697.0027,3301.7125,2842.4607,-6294.4819,3179.9241,286.6216,-862.0226,-1101.4024,2113.6617,4574.6179,-4117.6529,2064.3292,-4650.0322,-4307.6444,4421.1227,-274.0730,5088.4646,413.4106,5958.7986,261.7500,-3337.8271,-549.5093,6815.0903,-2239.3861,-5408.2677,-554.2149,1709.1891,1203.7467,-6687.8338,-5181.5587,-5470.7044,4855.6416,4787.2173,-6867.8941,610.0155,-672.4460,-1585.9522,6268.8241,1284.1719,-6670.0932,-4741.1783,132.9369,5077.2761,1340.3415,-5574.4144,-4972.1190,-4394.8430,-2399.6305,-5258.8401,1732.7099,5649.7882,2951.9442,1713.8823,-1184.9082,-1634.4250,2166.1098,-2977.7642,-5117.2481,3515.5917,4361.9459,4973.0016,-4866.3370,-5197.2789,-2170.8725,-3756.5446,5650.1269,2761.4555,-5598.1090,3123.1806,5034.3790,-6860.3570,-6816.4441,5893.3266,4447.1927,4641.4686,4206.5148,4563.4516,-1629.5239,1284.4303,1033.2574,1746.3842,2310.1272,4222.7546,-3883.7485,4686.5760,4205.3750,2914.4850,4385.4322,-4624.8643,-3578.5976,4219.3651,-5593.0892,-5234.5458,5681.7513,5385.5756,2005.9937,-3979.4530,4007.2391,-5622.5026,4856.0159,-188265.9365,-216605.2107,-197966.7262,-196534.2978,-203867.7605,-200961.1802,-202759.6279,-199524.8361,49066642.2823,49047473.5474,49033510.2973,49043049.1715,-200772.0392,49051610.6903,-537.2443,-5772.4009,-3066.1989,2903.5738,6174.2052,-6776.6935,5579.2274,5291.6643,-5760.2894,-3218.8144,-3129.0678,6571.5410,4136.3195,2606.5333,-928.3555,-6897.8668,-1755.7160,-2430.6442,1465.8885,4568.1948,3914.6802,-4430.2659,-1047.6429,-5436.4630,-1231.2262,-6780.7820,1956.0327,-6497.3430,1544.5942,-2978.9372,634.6144,-4564.9895,-3060.2982,-178.3329,5470.5961,-6647.2150,-4980.8342,1075.0286,4209.3190,165.8658,-310.0991,6104.1530,-367.3654,-4282.7984,364.4128,-532.1051,-4153.8730,-5600.5290,2859.4869,6354.9698,-3287.5217,-3492.2811,-6600.9448,4173.2691,3903.9787,4685.1808,5147.5781,-1556.2197,3658.4005,2014.8203,-1204.6677,3375.9851,-1857.1554,-979.9983,3289.5932,2878.5242,975.1677,-1641.9856,4509.2718,4275.6173,-859.7632,-175.7484,-2632.6718,-1215.5144,-2281.2445,1701.3287,4953.3747,-3705.1629,-6686.4967,4174.4157,6460.1109,5499.3237,907.0179,-5464.4074,-1574.4815,-1121.3299,4319.4226,2626.0331,4755.6513,-3906.6089,-1508.4852,-3782.4244,633.4938,-3576.8793,-428.5348,-5765.5313,-1181.2094,1463.0347,-703.2736,-656.3035,288787.0967,269464.8783,287165.3452,282345.4628,287848.1998,286246.9623,280012.7957,282403.8077,-75328566.1776,-75338775.1366,-75343700.3885,-75340220.4277,281705.9622,-75341399.9551,5037.4297,-2041.1296,-5521.6093,464.9429,75.5525,1356.9010,4000.9326,-4325.6394,3226.7019,-4104.8036,-4452.8371,644.0701,-3071.9762,-4602.1767,-5244.3476,-665.6468,-4380.1740,-6506.8809,-2982.9700,-5193.6963,4641.5282,-5190.3215,489.7108,-3702.9180,-4051.2406,552.0563,-6454.7061,2091.9496,824.0072,3309.8129,4015.6708,-1857.0047,-3984.3997,-1013.2016,-4070.1436,1813.8691,-4592.2339,2438.8515,-5341.6856,1890.9877,-5041.5369,-3047.3404,4701.3224,-5187.4409,3905.8547,-4644.4575,-3160.1820,-3338.2575,-3467.2013,2102.5249,-2328.7829,-5198.0467,-1276.9234,-5401.5123,5470.5857,-4637.2335,-3539.9700,4417.6901,-4568.4333,-4979.2074,4645.3733,3568.1759,-4207.6302,-6538.1311,-4652.8582,2770.5025,6287.8275,-3541.5378,4047.9452,-2068.4270,-242.7096,-126.9963,2200.6858,-5161.6581,-4633.3110,-5142.0505,-1272.9765,5387.3979,-460.5820,-5194.5658,-1758.6471,3545.8420,-5412.9295,-1709.7289,4830.3307,-5389.5783,-4408.2686,-4398.5062,1591.7532,4441.4009,-5275.8690,-1519.0597,-4483.3543,-1805.9986,4308.9724,-3297.2305,5427.9699,5442.9107,3956.8084,4784.5762,-156159.1014,-157881.5875,-157950.2693,-156264.9826,-151553.5563,-159363.4002,-167373.2741,-159219.9947,39250720.5479,39227749.6994,39238400.0483,39259008.4387,-158183.5804,39255890.2645,
