sl_100_5400_20250205 Coordinates.csv
2025/02/05 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:18 2024,
Start: 2025/02/05 07:47:00.00, Stop: 2025/02/05 09:17:00.00,
TIME_UNITS,STARLINK-30806 - X-Coordinate,STARLINK-3460 - X-Coordinate,STARLINK-30996 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-30842 - X-Coordinate,STARLINK-32211 - X-Coordinate,STARLINK-4361 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-5837 - X-Coordinate,STARLINK-31759 - X-Coordinate,STARLINK-1540 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-30457 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-5021 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-6106 - X-Coordinate,STARLINK-2389 - X-Coordinate,STARLINK-2433 - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-3793 - X-Coordinate,STARLINK-2746 - X-Coordinate,STARLINK-3359 - X-Coordinate,STARLINK-2333 - X-Coordinate,STARLINK-4309 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-3644 - X-Coordinate,STARLINK-2449 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-5848 - X-Coordinate,STARLINK-3362 - X-Coordinate,STARLINK-31265 - X-Coordinate,STARLINK-31660 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-31278 - X-Coordinate,STARLINK-31852 - X-Coordinate,STARLINK-6031 - X-Coordinate,STARLINK-31617 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-2507 - X-Coordinate,STARLINK-1323 - X-Coordinate,STARLINK-5096 - X-Coordinate,STARLINK-1815 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-31146 - X-Coordinate,STARLINK-5574 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-31722 - X-Coordinate,STARLINK-5500 - X-Coordinate,STARLINK-3616 - X-Coordinate,STARLINK-2606 - X-Coordinate,STARLINK-2122 - X-Coordinate,STARLINK-30415 - X-Coordinate,STARLINK-4677 - X-Coordinate,STARLINK-31156 - X-Coordinate,STARLINK-1028 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-31972 - X-Coordinate,STARLINK-3927 - X-Coordinate,STARLINK-4430 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-5732 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-4252 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-2510 - X-Coordinate,STARLINK-30789 - X-Coordinate,STARLINK-5099 - X-Coordinate,STARLINK-31277 - X-Coordinate,STARLINK-30969 - X-Coordinate,STARLINK-3683 - X-Coordinate,STARLINK-5481 - X-Coordinate,STARLINK-3332 - X-Coordinate,STARLINK-2034 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-5128 - X-Coordinate,STARLINK-31401 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-6040 - X-Coordinate,STARLINK-31546 - X-Coordinate,STARLINK-4777 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-2517 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30806 - Y-Coordinate,STARLINK-3460 - Y-Coordinate,STARLINK-30996 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-30842 - Y-Coordinate,STARLINK-32211 - Y-Coordinate,STARLINK-4361 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-5837 - Y-Coordinate,STARLINK-31759 - Y-Coordinate,STARLINK-1540 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-30457 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-5021 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-6106 - Y-Coordinate,STARLINK-2389 - Y-Coordinate,STARLINK-2433 - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-3793 - Y-Coordinate,STARLINK-2746 - Y-Coordinate,STARLINK-3359 - Y-Coordinate,STARLINK-2333 - Y-Coordinate,STARLINK-4309 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-3644 - Y-Coordinate,STARLINK-2449 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-5848 - Y-Coordinate,STARLINK-3362 - Y-Coordinate,STARLINK-31265 - Y-Coordinate,STARLINK-31660 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-31278 - Y-Coordinate,STARLINK-31852 - Y-Coordinate,STARLINK-6031 - Y-Coordinate,STARLINK-31617 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-2507 - Y-Coordinate,STARLINK-1323 - Y-Coordinate,STARLINK-5096 - Y-Coordinate,STARLINK-1815 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-31146 - Y-Coordinate,STARLINK-5574 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-31722 - Y-Coordinate,STARLINK-5500 - Y-Coordinate,STARLINK-3616 - Y-Coordinate,STARLINK-2606 - Y-Coordinate,STARLINK-2122 - Y-Coordinate,STARLINK-30415 - Y-Coordinate,STARLINK-4677 - Y-Coordinate,STARLINK-31156 - Y-Coordinate,STARLINK-1028 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-31972 - Y-Coordinate,STARLINK-3927 - Y-Coordinate,STARLINK-4430 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-5732 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-4252 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-2510 - Y-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-5099 - Y-Coordinate,STARLINK-31277 - Y-Coordinate,STARLINK-30969 - Y-Coordinate,STARLINK-3683 - Y-Coordinate,STARLINK-5481 - Y-Coordinate,STARLINK-3332 - Y-Coordinate,STARLINK-2034 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-5128 - Y-Coordinate,STARLINK-31401 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-6040 - Y-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-4777 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-2517 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30806 - Z-Coordinate,STARLINK-3460 - Z-Coordinate,STARLINK-30996 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-30842 - Z-Coordinate,STARLINK-32211 - Z-Coordinate,STARLINK-4361 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-5837 - Z-Coordinate,STARLINK-31759 - Z-Coordinate,STARLINK-1540 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-30457 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-5021 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-6106 - Z-Coordinate,STARLINK-2389 - Z-Coordinate,STARLINK-2433 - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-3793 - Z-Coordinate,STARLINK-2746 - Z-Coordinate,STARLINK-3359 - Z-Coordinate,STARLINK-2333 - Z-Coordinate,STARLINK-4309 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-3644 - Z-Coordinate,STARLINK-2449 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-5848 - Z-Coordinate,STARLINK-3362 - Z-Coordinate,STARLINK-31265 - Z-Coordinate,STARLINK-31660 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-31278 - Z-Coordinate,STARLINK-31852 - Z-Coordinate,STARLINK-6031 - Z-Coordinate,STARLINK-31617 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-2507 - Z-Coordinate,STARLINK-1323 - Z-Coordinate,STARLINK-5096 - Z-Coordinate,STARLINK-1815 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-31146 - Z-Coordinate,STARLINK-5574 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-31722 - Z-Coordinate,STARLINK-5500 - Z-Coordinate,STARLINK-3616 - Z-Coordinate,STARLINK-2606 - Z-Coordinate,STARLINK-2122 - Z-Coordinate,STARLINK-30415 - Z-Coordinate,STARLINK-4677 - Z-Coordinate,STARLINK-31156 - Z-Coordinate,STARLINK-1028 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-31972 - Z-Coordinate,STARLINK-3927 - Z-Coordinate,STARLINK-4430 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-5732 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-4252 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-2510 - Z-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-5099 - Z-Coordinate,STARLINK-31277 - Z-Coordinate,STARLINK-30969 - Z-Coordinate,STARLINK-3683 - Z-Coordinate,STARLINK-5481 - Z-Coordinate,STARLINK-3332 - Z-Coordinate,STARLINK-2034 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-5128 - Z-Coordinate,STARLINK-31401 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-6040 - Z-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-4777 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-2517 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2624.2046,5563.1520,-4136.1160,835.2601,-334.2631,-5658.1286,-2283.3131,6394.2475,-959.8228,3758.8205,4628.7015,-386.2899,6338.0696,-3231.5823,428.2162,5482.9958,1371.9330,-2944.7557,-5732.0279,1724.9159,3307.1841,-6144.4693,1286.0901,5995.8108,-6441.6182,-1522.8766,-3006.6305,3763.8045,-5353.9137,-3642.5438,-3185.5380,5299.6899,-5942.8902,5438.3483,-2313.6517,-1866.6990,-3719.5088,-1104.9869,-108.8349,-305.5098,5015.7730,-3814.0330,5441.1445,3232.4530,-5902.2993,5928.4951,-1884.4564,-5947.7448,4134.8763,3982.8403,-4926.8548,2974.4931,3255.4030,-5605.9947,5943.0920,4996.6968,6677.5805,-3834.8115,536.5446,-920.2316,3281.9518,-3518.4648,-1431.2782,5343.4093,-3395.3953,5310.1937,124.8838,476.9891,-2976.0896,662.8458,3822.0521,399.0013,-2910.0711,1713.1709,3413.8502,4559.4393,-3541.3272,-3941.0994,-6704.4746,-4975.9244,-6444.3347,-5136.1050,476.5880,4800.5095,-2344.2876,-1379.9732,5908.8087,-2228.0084,1150.1165,-5171.4673,-888.4532,5663.7563,-4495.0039,-2210.3268,-3347.5826,-4511.6318,-5634.2799,6289.9321,-3037.9224,6850.2942,303843.4034,302618.3451,299599.7462,305444.5275,297235.2700,300960.7488,301669.1027,303907.7927,73345428.8512,73327402.6160,73313067.6155,73321080.1703,302725.5622,73328835.1997,5187.7265,-4045.3861,-3059.8386,-4502.5008,6798.6931,1350.7925,6375.5897,-2240.6777,3351.0024,-3778.7713,3557.7752,5130.1931,-1045.8082,-518.9597,-2870.2192,3828.8578,5617.8846,2933.0784,-1999.0835,4927.5696,4452.9193,-1943.9688,4608.8882,1803.1427,393.1968,-4894.6852,-5908.6793,-2875.6517,-1431.2375,-2241.0735,-3623.0511,3775.5907,1669.8739,3818.4001,-5926.2332,6316.5543,-5723.5420,-5790.7309,-4294.2689,-5670.2886,-1794.1096,-5596.6121,2027.8063,-4323.2853,77.9590,-1971.7792,4540.2796,2295.4247,3486.4520,-1446.7073,1351.3926,6230.7392,3864.7250,-938.6578,-3565.1520,858.7604,1070.3223,1885.6758,-6846.1967,-6164.7028,-2759.5136,3931.5333,-4675.7395,-1779.0418,3333.0562,-3560.3147,-6865.2942,5076.2022,4974.4889,-6270.0459,4090.9916,6547.5250,-5175.9662,6677.7470,-3411.7600,3533.2969,2154.2822,3953.9918,445.5068,-942.1113,-1536.9788,2150.3017,-5985.9316,-1812.2862,6290.4034,-4781.9382,-2689.2418,-4881.9872,6278.7843,-1918.0671,-6083.8475,1999.4291,4137.7924,4581.3789,-5867.1199,-845.7867,3483.2262,-621.6363,4636.1304,-725.7415,167300.7315,162374.8238,176186.1669,175867.6547,175130.9001,175325.6503,166830.7430,172131.2866,-59531193.0555,-59539331.4817,-59547165.5925,-59550259.7223,171215.2894,-59542791.4611,-3788.6116,756.1091,4523.4169,-5238.6011,-1243.9008,3765.8494,-1503.2978,-942.3717,-6009.4273,4428.5954,3748.3250,4473.7894,-2583.4750,-6139.1977,6305.5426,-1842.1704,3812.3916,-5534.7614,-3326.0813,-4542.6206,-3978.5616,-2569.6533,4991.9373,-2961.4830,-2504.2755,4552.4044,2025.0001,-5048.7748,4093.9148,-5446.2124,-4970.8243,-2432.5014,-3170.8282,1934.4120,2701.0694,2121.5464,-1133.2839,-3695.3448,-5430.2608,3844.5561,-4265.0470,1404.2281,-3663.1224,4159.1781,-3677.5198,-2747.3959,4855.5512,-2706.7751,-4323.3397,-5474.6202,4659.2292,510.3424,-4460.2371,-3969.2888,285.5589,4715.3322,-903.7721,5472.8232,-836.9233,-3016.0090,5423.5106,4492.1449,-4900.2255,-4055.0325,5014.7909,-2475.2948,947.1344,-4536.8332,-3777.5815,2888.2615,4054.7221,2233.4792,-3363.5049,-766.5213,-4484.3650,-3870.7521,5528.3738,-4091.2080,-1359.8167,4706.6623,1591.9818,-4142.7625,3426.0087,4657.9982,1659.0820,4804.6421,-2471.7949,4197.2851,2666.5813,4168.8644,2943.1011,3220.7712,3271.3418,-4721.5250,1488.3586,-5228.1101,1625.5732,2798.6804,4159.1675,658.1940,130929.1240,131601.1596,128322.7564,136244.0290,134019.1328,123308.4382,123777.1219,129165.7120,46452390.1988,46428482.3998,46436469.8536,46447388.3587,130125.1795,46455130.3245,
300.000,3878.1354,4740.8987,-5449.7868,42.5728,877.9542,-4387.9414,-844.6258,5894.6341,-993.3091,1842.9741,3155.6925,1737.5529,6442.1942,-4668.7311,-1139.2446,6421.3594,2966.2687,-1397.1846,-6650.3039,3493.1946,4350.9272,-6824.3074,3202.9980,5417.5646,-6664.9785,-3364.5588,-4079.4088,3104.2938,-6351.4349,-4935.3163,-4935.9188,4130.4205,-4640.4538,5500.7450,-3662.1110,-714.1877,-4706.2912,-1993.2829,-2169.3865,-2173.2754,3639.7799,-4441.6791,5258.5091,1827.3584,-6676.2037,5626.0354,-495.5793,-4559.1630,5645.4658,2754.4250,-3394.6932,3858.5645,4958.0288,-4735.5718,4944.4506,5073.4567,6774.4488,-4474.7565,-714.2632,-2132.6038,2137.6509,-1567.6245,-3308.5603,3961.6582,-2519.5013,4834.5098,-1379.8418,2563.6868,-1112.2923,964.8967,4174.2944,1949.8737,-4590.4138,3121.5216,1636.4228,3065.6099,-2191.4672,-2022.4584,-6631.3390,-4208.3326,-6140.0203,-3652.6142,-1041.3537,3627.4970,-1222.8828,-3232.5531,5053.8047,-4127.2233,2292.6822,-4640.7155,-2454.8200,6521.0260,-2670.4307,-244.4198,-4068.5941,-5893.8834,-4836.0432,6535.6170,-1594.4718,6211.6583,300597.9696,298972.7758,296007.8441,301767.2096,293495.8453,297206.1859,298025.4354,300248.6768,74633082.9094,74615339.7060,74601155.5424,74609261.7200,299031.9667,74616516.0567,3587.5467,-4931.2768,-1451.4513,-5885.9138,6837.9552,2939.2289,6883.7205,-3352.6098,1201.9281,-4724.0406,2990.9748,4684.0548,-2381.0242,792.8814,-4167.0333,2597.1474,4341.1021,4411.5505,-854.9292,4996.5892,2635.1454,-466.9485,4681.4343,197.1058,1697.2912,-3751.9680,-4531.5259,-4687.2655,-103.4663,-608.3623,-2872.3657,3477.0163,3090.7552,2307.0759,-5780.0200,6876.0649,-5023.4213,-6424.4899,-3603.2898,-5891.1620,-3434.2295,-4324.5612,4.0148,-5711.0043,840.7109,-3616.2053,5793.9588,3197.3185,2683.4250,-3241.0895,2728.6668,5280.9091,3271.1165,762.9362,-4703.2867,-1289.4349,-449.2519,3448.8773,-6387.6406,-4946.8218,-4502.7450,4820.9152,-4746.0287,-3329.3021,5049.2252,-4802.8624,-6768.2572,4945.3545,4773.0145,-4963.6093,2186.2128,5677.9180,-4584.5469,6143.1746,-4719.4364,2945.7639,3850.2099,4251.5805,1669.6894,977.5355,143.8334,3623.1789,-5007.4526,-3621.5341,6806.9043,-4900.0762,-1822.0157,-4300.0776,5084.5815,-31.1197,-4968.4511,465.6451,4824.0497,5385.5880,-4629.6492,-58.0192,4812.1219,-1971.5742,5930.9026,-1875.7016,173495.6902,168493.3516,182580.9519,182132.4412,181442.5305,181682.8422,173195.0308,178718.6702,-57912981.0698,-57921108.8247,-57929462.8418,-57932445.5604,177525.2647,-57924674.9678,-4499.5197,-1059.5779,3891.3277,-3707.8998,569.1761,4484.7251,22.6047,882.9579,-6769.7574,4722.7283,5403.2108,4638.7778,-864.0665,-5095.4342,5435.9100,-339.3741,4507.6824,-5147.2471,-1714.4831,-3273.1473,-4552.5303,-1152.4209,3957.6928,-4312.5330,-771.5096,4647.8917,3294.1711,-4038.9351,2674.4449,-4818.9757,-3919.4639,-4372.8229,-4132.8438,3504.5710,991.2775,356.5997,681.8699,-1770.2687,-5500.3380,2761.2894,-4639.6154,3061.7763,-4414.8770,3241.3801,-1749.2492,-1353.9524,3735.2106,-4120.5592,-2976.6190,-5462.5149,5368.2221,2262.6656,-3183.7381,-5006.6842,-1251.4300,4532.4953,653.7108,4042.0436,-2563.4325,-4352.6867,4792.6364,4723.8425,-3800.6169,-4624.1922,3995.8942,-733.8210,-597.3954,-3942.5135,-4885.2365,4742.4092,5055.0086,3457.3359,-2113.8888,779.0242,-4295.5509,-5494.4185,5302.8802,-5074.3245,457.2963,5395.7127,2945.5814,-4658.1442,4648.1488,4664.2421,-140.2404,3663.4091,-4404.9732,3303.7323,4088.5070,5122.3886,3965.8975,1933.0034,4196.0055,-4370.0085,3133.9182,-3693.5828,95.3520,1101.7258,3213.6812,2397.8453,131147.2525,131719.1554,128491.9690,136238.9448,134280.2035,123583.6454,123701.9632,129697.3800,46453882.1449,46429917.6991,46437555.1200,46448342.5264,130230.8728,46456366.6392,
600.000,4799.1140,3440.2750,-6237.1973,-706.8096,2009.3236,-2715.4904,676.1492,4783.1478,-825.6851,-236.3167,1381.9573,3696.6569,5910.9953,-5670.2957,-2537.9889,6736.5744,4309.5308,243.2232,-6909.1838,4895.3833,4996.5251,-6844.8559,4783.5992,4334.5900,-6228.8819,-4894.6912,-4788.3362,2182.9293,-6719.7497,-5774.6957,-6198.9262,2548.0661,-2903.5239,5047.0138,-4636.7122,505.1226,-5230.7480,-2657.9889,-4035.9849,-3805.4443,1924.0133,-4659.0024,4590.6208,266.2704,-6777.2034,4759.8655,903.7804,-2719.0699,6593.9318,1305.2526,-1555.2406,4383.5367,6120.3773,-3436.9745,3461.1052,4701.2002,6180.3426,-4702.6019,-1922.5987,-3181.7724,831.8409,520.0847,-4839.2605,2222.5816,-1438.2785,3870.2157,-2756.4533,4380.9927,888.2590,1095.7129,4168.1179,3343.0846,-5794.6046,4234.5446,-296.5401,1283.0187,-673.6730,106.5611,-5878.0646,-3073.5290,-5221.8194,-1840.5784,-2500.9474,2141.3637,21.7271,-4744.5838,3624.8165,-5599.3413,3253.2607,-3697.0050,-3806.4847,6717.0433,-582.6502,1722.6979,-4418.4117,-6689.9875,-3545.5643,6135.2629,-25.8559,4955.2243,297218.0456,295204.0643,292285.1471,297959.4290,289627.2810,293318.8647,294248.2693,296354.9387,75885032.6522,75867570.9658,75853557.1581,75861763.5757,295206.9161,75868496.3191,1655.4209,-5336.6953,270.5225,-6684.4047,6196.2829,4279.6843,6725.0938,-4128.2810,-1070.5227,-5254.9960,2036.5739,3804.9941,-3471.1256,1968.0997,-5089.2673,1116.8583,2666.6276,5489.8840,354.8202,4601.2024,561.6053,1044.2989,4330.0778,-1466.2988,2824.5272,-2271.6034,-2711.4559,-6033.6642,1205.6059,1042.3953,-1881.8850,2751.6606,4251.1702,540.6304,-5064.7929,6752.6555,-3818.4168,-6415.7513,-2615.0854,-5542.3956,-4760.1851,-2607.8167,-2038.8556,-6525.4861,1495.6494,-4882.8779,6487.7592,3829.7364,1647.9428,-4749.2426,3888.1048,3797.5779,2362.1174,2431.1751,-5396.5916,-3306.8077,-1929.5085,4629.1952,-5300.1168,-3251.8747,-5818.3620,5286.5816,-4384.6769,-4595.7843,6267.9982,-5548.2509,-6014.3951,4349.7091,4147.1574,-3121.2116,55.0281,4268.3776,-3545.1250,5010.8156,-5526.2468,1976.3633,5196.8444,4184.9610,2728.1109,2834.3219,1835.2915,4785.0982,-3558.0410,-5104.4433,6646.1810,-4568.5564,-812.6153,-3311.1468,3392.7142,1891.4285,-3361.7828,-1097.1517,5083.0979,5706.1234,-2919.8391,688.1465,5649.7813,-3113.5712,6661.1731,-2866.4299,179649.2677,174535.3810,188893.3363,188316.6117,187670.9157,187956.1518,179483.6080,185134.4338,-56266929.7929,-56275033.8471,-56283902.8034,-56286759.8444,183755.5826,-56278718.2379,-4731.1033,-2761.2964,2828.4909,-1784.8312,2320.8565,4723.6410,1546.0681,2609.7545,-6813.7764,4511.7586,6482.2723,4283.0003,948.2784,-3513.2295,3988.9732,1199.7186,4719.9343,-4207.6784,81.6160,-1651.6074,-4617.3227,388.0110,2497.4412,-5201.7034,1044.2868,4230.1868,4210.5891,-2595.4894,963.7329,-3675.3380,-2448.0005,-5848.9872,-4654.5601,4697.6012,-825.5746,-1446.7476,2423.4708,342.4448,-4981.4337,1373.0354,-4494.7968,4389.1142,-4681.1908,1958.9148,364.6755,191.4846,2211.8255,-5092.9452,-1310.1534,-4865.2099,5499.5093,3771.5045,-1536.7847,-5509.7609,-2654.7055,3863.7187,2137.6601,2181.8119,-4014.0857,-5222.8914,3646.0062,4450.2576,-2292.8371,-4700.9113,2546.5133,1088.9388,-2077.9688,-2906.5399,-5468.3755,6090.0650,5510.5423,4310.6355,-627.0072,2241.1741,-3573.5414,-6535.5822,4505.9473,-5513.2772,2223.6915,5503.9765,3967.0214,-4677.5692,5369.2153,4171.7867,-1924.4714,2128.2410,-5870.4893,2038.2574,5070.2278,5524.2715,4542.5556,427.6521,4671.5003,-3552.9705,4441.5477,-1768.0721,-1445.6096,-714.1624,1924.2214,3879.1412,131360.6035,131836.2019,128664.3995,136228.6857,134537.5557,123864.3823,123632.5577,130270.0855,46455375.2931,46431358.4250,46438645.2446,46449309.8524,130336.4733,46457603.0326,
