sl_5_86400_20250625 Coordinates.csv
2025/06/25 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:58 2024,
Start: 2025/06/25 07:47:00.00, Stop: 2025/06/26 07:47:00.00,
TIME_UNITS,STARLINK-11281 [DTC] - X-Coordinate,STARLINK-30243 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-4603 - X-Coordinate,STARLINK-5010 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11281 [DTC] - Y-Coordinate,STARLINK-30243 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-4603 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11281 [DTC] - Z-Coordinate,STARLINK-30243 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-4603 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4109.0096,6368.2488,4751.6401,3771.3888,6690.3229,-162424.9894,-130195.1907,-151772.1809,-155053.7899,-148424.5871,-151139.3763,-146137.5068,-150692.7545,164015328.5992,164002286.7158,163987969.7040,164007646.6870,-149765.0836,163995824.8358,5162.8876,670.2071,2123.3846,3948.0854,1725.7008,296480.5069,283343.9125,280044.5671,284122.3339,279001.9399,281235.3646,288139.2479,284860.9734,223080282.1863,223080047.3318,223080350.8364,223073593.8601,285638.8781,223078371.3510,607.4716,2648.1930,4572.7316,-4251.7736,110.3502,178160.1373,173884.3543,172383.2216,179720.8210,178129.7190,167416.1251,167297.5175,175282.2637,53185284.6998,53203247.4925,53192968.3563,53177087.5302,173933.8096,53179511.2700,
3600.000,101.5312,-6675.6710,-6456.5552,-4178.8042,-5664.9496,-232018.5014,-196802.0671,-219400.5169,-220994.6610,-214316.4982,-216952.3576,-213252.8021,-215685.4064,100625833.1438,100616640.8387,100602172.5653,100617547.5162,-216026.4211,100605818.6550,-4434.7166,1613.9910,957.1461,266.7624,233.4945,246378.0220,241752.9384,234620.7326,238845.2765,232966.3178,234762.7467,241802.9811,240553.0248,258007645.8351,258008066.0515,258000871.8591,258006528.9734,239729.2679,258004694.6356,-4928.4720,948.5360,-2351.3979,5496.3792,3944.6444,178127.7328,173638.6803,173365.0597,177849.4849,179577.3532,169882.8527,165536.1378,172317.0619,53146225.7112,53167915.6409,53159498.8028,53136847.1774,173862.4758,53143381.2020,
7200.000,4950.2262,4422.6757,6022.2791,4414.4380,2679.6839,-286638.0373,-251042.4955,-273295.3014,-272995.1147,-266858.6451,-269184.6773,-266672.4890,-268877.3766,30337065.4763,30331197.2416,30320103.0585,30323721.9299,-268880.3863,30317060.7720,1673.4560,-3554.2678,-3179.0945,-4157.6098,-3167.7139,180274.4919,184796.2411,174579.5411,178946.6875,172221.7705,174537.7953,180012.2034,178012.2296,275318847.7064,275321979.7317,275308172.8494,275321480.6058,178794.1344,275314710.0479,4066.2819,-3989.7247,-1311.3508,-3336.1319,-5532.0550,178029.1222,173376.6608,174461.8725,175009.3471,180509.9420,173249.1026,164482.2859,175395.1313,53106953.6021,53131861.4991,53124186.2813,53098027.6364,173772.8103,53107222.2300,
10800.000,-6471.2078,-682.9845,-3233.8126,-3613.2600,332.8413,-322726.4175,-289443.6307,-310143.0138,-305600.6099,-302829.3422,-305540.1241,-302869.5532,-305429.7025,-42050716.5251,-42054587.0488,-42060068.0785,-42071148.4594,-305011.7187,-42070186.6225,975.8057,5137.3155,4500.1659,5825.0320,5878.6194,102551.3212,115977.9311,103690.9045,108165.9064,100379.4682,106522.7465,106799.4636,106981.7867,273824059.8539,273831667.8917,273813442.3407,273825950.4315,106613.2041,273818865.9244,1035.1827,4596.0379,4160.2446,-929.6664,3608.7542,177868.1420,173100.1428,175355.7159,171853.8154,180942.4792,176062.7793,164075.1259,171957.3569,53067669.9919,53095233.0918,53087343.7985,53061398.8628,173664.8424,53071034.3599,
14400.000,2777.1091,-2802.8502,-797.1449,1007.8886,-2226.8225,-337983.8432,-309493.3233,-327703.4136,-318088.2239,-319985.3043,-323759.9603,-319536.6046,-321612.1747,-111591889.7546,-111595743.5706,-111594753.5436,-111617330.2137,-322141.7119,-111610433.3978,-3244.7680,-5859.7234,-5211.0842,-5070.0222,-6518.3088,18336.2925,39567.3351,26338.1557,28944.1982,21805.4813,31569.3332,26934.1351,27592.9058,253618059.9422,253631338.4964,253611277.2590,253614121.1739,27672.7103,253612182.1447,-5072.0554,-2433.3328,-4511.3979,4588.5081,570.9999,177647.6792,172811.3794,175778.1384,173172.5091,180867.3832,172922.9142,164294.5026,175245.4221,53028575.3733,53058144.2365,53049327.6107,53027835.7759,173538.6036,53034817.5975,
18000.000,2711.8743,4833.3164,4235.9007,2908.2634,3309.4439,-331509.5899,-309803.5651,-324899.4537,-313244.8502,-317230.1440,-321530.4297,-315712.0183,-319655.3208,-173533377.1630,-173539623.7349,-173532424.6071,-173556727.5345,-319171.8155,-173550837.9181,4715.9368,4818.7247,5059.8715,3192.6901,4165.4598,-66849.0423,-39659.3266,-52743.8648,-51993.7410,-58659.1879,-48802.6705,-54417.1888,-53612.3379,216074292.8304,216093648.8738,216074083.4103,216063088.7590,-53112.4653,216068248.2400,3775.0767,-1223.3505,2120.1719,-5408.8939,-4415.8623,177369.8947,172513.2666,175582.1339,175546.3237,180249.9959,169286.2061,165156.0057,171725.3624,52989856.1282,53020682.6003,53010453.9139,52997840.8763,173394.1275,52998571.9488,
21600.000,-5341.0727,-5274.6148,-5791.6616,-6142.2765,-4237.7619,-303847.4027,-290205.2926,-301856.6467,-289623.0274,-294715.0517,-298770.1048,-291844.5028,-295996.9281,-223639550.9819,-223650733.7915,-223638306.1403,-223653831.1595,-296254.2051,-223656048.5722,-3638.9658,-1794.6465,-3489.7342,-1418.4785,50.4413,-147464.2295,-116711.5705,-128719.1615,-129334.9210,-135986.2092,-127087.2422,-132058.9679,-129948.3368,163751537.7250,163776454.1365,163759111.7048,163741394.0261,-130703.8335,163745852.6325,1457.0105,4118.1766,1534.7643,2837.6255,5449.5721,177036.3680,172209.7422,174781.5477,177427.8826,179017.8483,166594.6588,166714.3169,174819.6242,52951672.4583,52982916.4255,52970981.7251,52967923.1189,173231.4502,52962297.4198,
25200.000,4064.9468,4737.3576,5451.0380,6755.8421,4890.6777,-256932.6503,-251767.2469,-259906.9154,-248029.2097,-253879.5604,-256870.2123,-249814.2319,-254573.1307,-258481909.7844,-258500367.6310,-258483993.7430,-258492083.4076,-254784.7803,-258497808.4613,-766.8756,-2263.5107,299.1336,-104.5353,-3808.0306,-218321.3478,-186694.2494,-196899.1510,-198513.8561,-205217.1526,-197488.1071,-201156.9249,-201345.4264,100219517.7920,100248522.8423,100234414.0913,100219150.5648,-200252.6616,100214589.8345,-5182.1097,-4534.1104,-4281.1388,1480.3256,-3065.0535,176648.1925,171906.5126,173547.3760,178765.8117,177036.8131,164723.9700,169071.7442,171613.1301,52914148.0094,52944899.5994,52931119.6023,52931938.1675,173050.6096,52925994.0163,
28800.000,-1158.2939,-3554.6482,-3998.2326,-4434.8919,-4135.1582,-193946.0499,-196735.4796,-201551.1349,-190755.1511,-197453.9766,-198546.1417,-193061.6820,-197944.6506,-275673707.8068,-275701229.6276,-275682136.0225,-275687959.3583,-197318.8414,-275689520.6365,5527.5744,5532.0442,3528.6223,2052.8073,5388.1107,-274927.8498,-245116.1579,-253004.3869,-255352.4879,-261517.2705,-255199.5659,-257688.0178,-256351.6710,29815337.2285,29846098.1054,29835589.1310,29822571.9895,-257402.2372,29811331.2384,3457.7285,2187.6971,4422.9195,-4900.2400,-1279.8773,176206.0353,171612.5138,172161.9491,179588.9080,174087.1999,163560.9961,172328.8868,174128.6232,52877361.8652,52906675.3500,52891037.6427,52891858.5973,172851.6459,52889661.7445,
32400.000,-1427.9213,1597.7960,2153.7728,754.0269,1266.2563,-119085.0915,-128393.1856,-130357.2724,-121190.0341,-128964.8767,-127609.7318,-127323.2422,-126228.5630,-274033470.5222,-274070991.3431,-274050097.9181,-274054821.7202,-127414.4861,-274049724.6733,-6192.5296,-6584.4489,-6312.7737,-4437.5549,-4810.3260,-313777.9472,-288181.8032,-293440.8194,-296351.3308,-299154.3374,-296418.6991,-299088.5431,-299475.7340,-42652630.9895,-42623087.9195,-42630076.7161,-42644133.4287,-298560.2445,-42655826.1217,1870.0566,1467.0352,-1907.3197,5242.7746,4789.7700,175710.1733,171343.2475,170943.2787,179912.1796,170823.3080,163044.9248,175032.5211,171591.6034,52841343.4254,52868278.9227,52850878.7335,52850819.5618,172634.6017,52853300.6104,
36000.000,3578.6532,1326.0348,38.8714,2247.6179,2904.3609,-37269.7068,-50840.6933,-50769.9841,-43555.1264,-50702.0968,-48685.7794,-53303.2359,-50890.3979,-253666188.5300,-253713575.9011,-253691377.7040,-253692930.5303,-49413.2602,-253683286.8652,1875.0739,5317.9194,6702.6035,6113.6096,3363.6810,-332573.5322,-313061.0532,-315567.9881,-318942.8687,-317075.5823,-318515.6738,-322759.5640,-320606.0273,-112233181.0561,-112208141.0849,-112211868.6727,-112229037.3142,-321124.2653,-112235923.2006,-5257.6483,-4251.4487,-1781.5101,-2338.1479,-5298.2405,175160.5113,171129.9486,170159.8425,179728.0566,172034.2296,163155.6222,171782.8703,173208.0938,52806070.5026,52829739.5271,52810767.7791,52810333.7206,172399.5214,52816910.6202,
39600.000,-4717.9213,-4535.8765,-2629.2087,-3691.7722,-6154.3403,46197.1199,31309.3156,32174.2217,37367.0788,30684.3444,33118.2750,27528.9910,33578.9104,-215956609.5830,-216012581.4636,-215989169.4135,-215984185.6193,31828.4874,-215974724.8284,3447.9825,-2769.0003,-4688.2700,-5479.8962,-1967.3310,-330360.7737,-318189.1186,-317917.1330,-321680.9351,-317723.9421,-320180.5134,-326023.5401,-323659.3896,-174170589.7313,-174153250.5878,-174153880.7506,-174173583.6408,-323646.2733,-174173389.6666,3116.1900,4443.3202,4372.4442,-2050.9509,2442.7377,174556.5921,171053.4879,169958.6454,179001.8921,174299.3616,163908.6991,168037.7993,171614.9402,52771470.7592,52791081.7684,52770819.0956,52771278.1315,172146.4517,52780491.7799,
