sl_10_86400_20250103 Coordinates.csv
2025/01/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:08 2024,
Start: 2025/01/03 07:47:00.00, Stop: 2025/01/04 07:47:00.00,
TIME_UNITS,STARLINK-11241 [DTC] - X-Coordinate,STARLINK-5759 - X-Coordinate,STARLINK-4683 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-4750 - X-Coordinate,STARLINK-31975 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-31553 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-3327 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11241 [DTC] - Y-Coordinate,STARLINK-5759 - Y-Coordinate,STARLINK-4683 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-4750 - Y-Coordinate,STARLINK-31975 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-31553 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-3327 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11241 [DTC] - Z-Coordinate,STARLINK-5759 - Z-Coordinate,STARLINK-4683 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-4750 - Z-Coordinate,STARLINK-31975 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-31553 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-3327 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2101.0432,-4339.7266,-5510.6221,-4042.8692,-1372.7759,5275.1557,-1553.2864,925.1228,-3308.5688,-3586.7448,134583.9900,111710.8514,117183.0602,122143.9437,114841.4344,118130.6208,114128.7468,118252.1214,8762274.3929,8738507.8275,8732980.0886,8742980.2331,117394.7087,8753985.3625,-4705.1881,2867.7921,1236.9473,-4029.5070,4727.5135,-3391.9640,-4912.4321,6032.1698,-6084.5343,4550.6760,334974.5679,333821.0338,347444.3588,344080.2564,347824.9234,345970.8554,338447.8312,342205.0580,-88739434.4731,-88747713.7676,-88740481.3175,-88751941.2849,341592.3447,-88753970.8633,-4285.4875,4579.9367,-4004.5206,3955.4812,-4867.3788,2674.4251,-4616.7443,2961.3652,-24.5008,-3784.7961,-97239.4755,-99914.1182,-103281.1565,-95233.3660,-97606.0469,-108311.1033,-107704.5574,-99946.8354,39323454.5570,39304026.9143,39327473.8818,39332506.4072,-101426.9144,39335174.8771,
3600.000,4435.6750,1250.6079,2086.9926,5051.7709,-2828.1376,-1238.9848,4100.7944,-3809.8325,4014.7605,2594.4716,46541.1129,22534.1983,29486.5527,32815.4446,25189.3808,28430.6315,25744.2124,27703.7872,31512811.6736,31490958.6428,31480841.3820,31493933.8070,28184.5431,31503685.8537,-195.9098,-5502.3469,-3584.0755,4705.3666,-3468.4620,4843.7389,1369.5587,-5509.0469,3977.5931,-6405.1069,359307.0745,350278.3198,366358.0196,362249.9812,366738.3707,365434.8253,357760.1821,359695.4960,-83404621.0019,-83417126.7311,-83413649.9877,-83424104.0767,360428.1100,-83419654.3903,5005.1361,-4040.6194,5526.9871,814.0594,5265.2505,-4644.2066,5383.9611,1069.3525,3991.1558,-349.9759,-95885.0169,-98333.0621,-100848.4449,-95387.0739,-94440.7049,-104404.0274,-108020.8088,-101452.4702,39326953.2657,39306570.0390,39326202.2190,39330058.5677,-99915.6957,39337350.2468,
7200.000,-5214.4247,1498.9842,1286.5278,-3735.0094,6076.2313,-3188.3920,-6090.3729,4940.7582,-4171.5116,-379.1499,-45314.3814,-67502.4463,-60359.7788,-58776.7247,-66292.2239,-63334.2602,-64915.5066,-63005.9697,52093075.5599,52074282.9951,52061889.0331,52079614.1477,-62988.6723,52083456.3180,4064.0730,6688.4287,5746.1661,-2795.0308,2271.3330,-5164.9539,1714.0528,1894.3404,139.8863,5447.5231,360764.9624,343816.4851,361873.6901,357109.5198,362361.4746,360856.4054,354568.5814,356955.5449,-72344713.3452,-72360027.3735,-72362058.8602,-72368838.3009,356327.4291,-72360659.6781,-1081.8966,1052.3938,-3638.5020,-5160.6088,-2409.3926,3101.9283,-2791.7094,-4250.1168,-5531.6872,4235.8343,-94559.1946,-96806.2872,-98155.9754,-96483.0524,-91764.3186,-99567.5035,-107585.9283,-96681.5475,39331144.4522,39309592.0138,39325297.0032,39329449.0955,-98394.6936,39339544.7632,
10800.000,2581.8461,-3412.5593,-3271.1183,2084.6770,-6587.1037,5658.3246,5833.9270,-4614.8068,4170.2023,-3017.2964,-135083.8835,-152710.6369,-146565.4130,-148544.3419,-153722.0942,-150146.6718,-152247.9174,-150006.3659,69090903.8982,69075691.0039,69063796.4866,69084686.9121,-150315.4420,69081295.9420,-4820.3616,-5470.8042,-6074.2803,-1373.4590,-773.1969,3731.0629,-3357.9744,2942.8023,-4142.1812,-2911.8456,338931.6261,314967.0536,334180.6044,328441.7870,335123.6726,330658.2582,328804.2595,329120.9462,-56320909.2108,-56337277.1992,-56345379.2031,-56345032.2981,329505.7696,-56337960.0939,-3874.7452,2550.9853,-542.9311,6475.4460,-1978.1557,762.6578,-1587.1353,4004.3371,3652.9994,-5508.0491,-93261.5096,-95312.5748,-95517.8413,-98357.5637,-89563.1315,-94596.2941,-106468.3709,-98555.9761,39335898.8023,39313175.2365,39324867.2198,39331103.2101,-96864.0510,39341758.4211,
14400.000,2537.1699,4714.7928,3930.3097,-1568.7065,4372.1444,-5471.1050,-2808.2828,2969.1219,-3430.1021,6045.4136,-216889.2408,-227694.3344,-223542.6072,-231446.5886,-231511.6015,-226203.0422,-230688.6663,-228736.6915,81340592.2909,81328727.6001,81320045.5030,81339723.4052,-228219.1398,81331529.5066,3367.5468,2107.5463,3654.8777,5411.7285,-1609.8944,-263.4261,3927.6038,-6074.9908,5998.0849,438.1579,294904.6645,265680.4890,285016.5547,279707.0374,286840.1312,278332.6400,281838.0442,281589.4136,-36434943.9237,-36450540.2789,-36464012.6059,-36454516.1093,281628.5162,-36453016.1725,5194.3752,-4635.8694,4355.0125,-4080.7369,5102.9476,-4068.9640,4936.6596,-548.7928,442.9943,3326.4636,-91991.8960,-93840.0309,-93230.9917,-96230.4316,-87844.1929,-95270.6718,-104694.3426,-93569.9802,39341051.7701,39317420.8725,39325027.5324,39335323.0396,-95323.9120,39343991.2151,
18000.000,-6338.2080,-5405.7065,-4181.5071,1652.6027,-1122.6542,3504.4815,-1594.1431,136.9633,1060.9377,-6742.0672,-285259.9222,-287708.8272,-286314.7700,-297164.2052,-294696.6975,-288727.0028,-295098.0839,-291245.5660,88002839.9132,87993335.3224,87989995.1598,88002186.6994,-291712.4922,87994745.5556,-1356.2974,1868.2750,607.3878,-6713.7180,4572.2424,-3964.3460,-4265.5815,5895.9402,-5332.0741,1249.8233,231261.2050,199194.6469,217552.2176,213555.8302,220617.3135,211798.1169,216435.9688,216155.4649,-14053303.7089,-14066567.5149,-14083572.4896,-14066620.6358,215708.0248,-14072060.9121,-1694.9095,3915.0203,-5484.6952,-723.4815,-5074.5243,4294.8014,-5207.3826,-3359.3920,-4296.7503,900.3924,-90750.7077,-92381.2444,-91495.6887,-92124.8185,-86640.7621,-97362.4275,-102254.0194,-95411.1046,39346414.2335,39322450.6020,39325902.4823,39342273.5138,-93774.4222,39346243.1400,
21600.000,5676.4115,5002.2926,4231.1647,-692.1081,-1459.8097,-955.5699,5000.6285,-3941.2677,2626.6383,4426.1947,-335503.7138,-328966.5634,-330866.0631,-342938.9334,-339225.5311,-333558.8151,-341099.2435,-336972.4143,88622238.2943,88613509.3095,88616601.9689,88616063.2811,-336717.3062,88615314.1682,-1030.3398,-4731.7170,-4449.4924,4706.1686,-6499.4050,6628.9526,4243.4248,-3112.7348,3294.9475,-2685.5065,151924.6750,119825.6037,136149.4831,133334.4004,140653.1711,132662.1993,136631.2445,135063.0864,9286706.3688,9276710.1146,9258840.2679,9275193.4002,135914.3963,9267765.9216,-3410.0194,-852.7026,3180.5735,5058.4452,1861.2532,-1300.0070,2179.5482,4555.5180,5484.8825,-4595.8128,-89538.7230,-90931.2386,-90361.8764,-88394.2911,-86022.7427,-98493.9087,-99099.4043,-90616.5082,39351784.7418,39328401.7520,39327629.8713,39351062.6193,-92215.7280,39348514.1902,
25200.000,-1353.6901,-2866.9328,-3336.8864,-2133.3526,2851.9166,-1725.1886,-5856.0267,6444.9588,-5929.3542,-399.0643,-364035.6424,-348877.2013,-354391.7194,-366624.2809,-362168.5904,-357648.7007,-365334.7353,-360477.5759,83158369.4829,83148599.1776,83157833.3208,83148064.7728,-360326.9130,83152543.1592,3836.7958,5691.9454,5962.5837,-1239.7397,5788.3700,-6027.0178,-2941.2881,-299.8658,-1323.0335,4289.6114,61939.5178,32691.7498,46033.6825,44289.7064,51935.0316,44883.1306,47536.0703,48399.9219,31982573.7301,31975843.9147,31960142.2894,31963277.0851,47311.8319,31963985.8019,5310.5224,-2742.8321,1073.6939,-6505.8915,2482.8802,-2691.6222,2190.4229,-2099.1271,-3329.5783,5402.2295,-88357.1548,-89486.4744,-89715.8351,-85172.6099,-86120.1184,-98753.4273,-95135.5923,-92025.0103,39356962.5620,39335402.5338,39330361.8564,39356775.3046,-90647.9772,39350804.3604,
28800.000,-2928.2627,-736.9280,679.0146,5428.6285,-3751.9224,4269.1420,4546.1035,-5723.4050,6862.9589,-3077.4407,-368641.8904,-346209.3606,-355437.6093,-367014.2719,-361794.3420,-359227.5261,-365521.4939,-360381.7524,71988398.3128,71976107.6165,71989622.8664,71982869.9730,-360994.3994,71983342.2118,-5576.9083,-5069.7011,-5047.5982,-1231.6518,-2383.1009,2588.5198,-203.5313,3012.4107,-266.2417,-5494.1147,-32832.7550,-56611.6975,-47069.2763,-47792.0361,-40254.3606,-46382.0475,-44828.0313,-45626.9669,52476607.5595,52472068.5094,52461324.5640,52449815.8268,-44462.7730,52458801.7955,-2283.7036,4667.5151,-4690.2374,4151.5959,-5307.5648,4638.1730,-5210.8157,-2057.3698,-900.6450,-2868.9318,-87207.6401,-88044.3134,-89310.6980,-82440.7589,-87160.6481,-98262.7131,-90243.2010,-87804.9183,39361760.6783,39343499.5837,39334259.8178,39355818.3620,-89071.3189,39353113.6452,
