sl_100_5400_20250827 Coordinates.csv
2025/08/27 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:09 2024,
Start: 2025/08/27 07:47:00.00, Stop: 2025/08/27 09:17:00.00,
TIME_UNITS,STARLINK-31032 - X-Coordinate,STARLINK-3333 - X-Coordinate,STARLINK-5790 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-4709 - X-Coordinate,STARLINK-3321 - X-Coordinate,STARLINK-2100 - X-Coordinate,STARLINK-11099 [DTC] - X-Coordinate,STARLINK-3927 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-3356 - X-Coordinate,STARLINK-32266 - X-Coordinate,STARLINK-2555 - X-Coordinate,STARLINK-4030 - X-Coordinate,STARLINK-30320 - X-Coordinate,STARLINK-3350 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-1061 - X-Coordinate,STARLINK-1323 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-3933 - X-Coordinate,STARLINK-4424 - X-Coordinate,STARLINK-5646 - X-Coordinate,STARLINK-6062 - X-Coordinate,STARLINK-31464 - X-Coordinate,STARLINK-31226 - X-Coordinate,STARLINK-30946 - X-Coordinate,STARLINK-32250 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-3734 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-31012 - X-Coordinate,STARLINK-4632 - X-Coordinate,STARLINK-3790 - X-Coordinate,STARLINK-30348 - X-Coordinate,STARLINK-5990 - X-Coordinate,STARLINK-32129 - X-Coordinate,STARLINK-2628 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-4206 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-5672 - X-Coordinate,STARLINK-30527 - X-Coordinate,STARLINK-3629 - X-Coordinate,STARLINK-4303 - X-Coordinate,STARLINK-31147 - X-Coordinate,STARLINK-30069 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-31688 - X-Coordinate,STARLINK-3723 - X-Coordinate,STARLINK-2017 - X-Coordinate,STARLINK-1942 - X-Coordinate,STARLINK-31922 - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-30138 - X-Coordinate,STARLINK-3911 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-4439 - X-Coordinate,STARLINK-31166 - X-Coordinate,STARLINK-31759 - X-Coordinate,STARLINK-2538 - X-Coordinate,STARLINK-30556 - X-Coordinate,STARLINK-5558 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-6143 - X-Coordinate,STARLINK-4213 - X-Coordinate,STARLINK-30241 - X-Coordinate,STARLINK-4045 - X-Coordinate,STARLINK-2193 - X-Coordinate,STARLINK-5407 - X-Coordinate,STARLINK-32183 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-3327 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-30233 - X-Coordinate,STARLINK-32042 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-1047 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-5366 - X-Coordinate,STARLINK-5285 - X-Coordinate,STARLINK-4065 - X-Coordinate,STARLINK-32019 - X-Coordinate,STARLINK-31388 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-4737 - X-Coordinate,STARLINK-5492 - X-Coordinate,STARLINK-32155 - X-Coordinate,STARLINK-31441 - X-Coordinate,STARLINK-2571 - X-Coordinate,STARLINK-3862 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-5610 - X-Coordinate,STARLINK-31539 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-3254 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31032 - Y-Coordinate,STARLINK-3333 - Y-Coordinate,STARLINK-5790 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-4709 - Y-Coordinate,STARLINK-3321 - Y-Coordinate,STARLINK-2100 - Y-Coordinate,STARLINK-11099 [DTC] - Y-Coordinate,STARLINK-3927 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-3356 - Y-Coordinate,STARLINK-32266 - Y-Coordinate,STARLINK-2555 - Y-Coordinate,STARLINK-4030 - Y-Coordinate,STARLINK-30320 - Y-Coordinate,STARLINK-3350 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-1061 - Y-Coordinate,STARLINK-1323 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,STARLINK-4424 - Y-Coordinate,STARLINK-5646 - Y-Coordinate,STARLINK-6062 - Y-Coordinate,STARLINK-31464 - Y-Coordinate,STARLINK-31226 - Y-Coordinate,STARLINK-30946 - Y-Coordinate,STARLINK-32250 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-31012 - Y-Coordinate,STARLINK-4632 - Y-Coordinate,STARLINK-3790 - Y-Coordinate,STARLINK-30348 - Y-Coordinate,STARLINK-5990 - Y-Coordinate,STARLINK-32129 - Y-Coordinate,STARLINK-2628 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-4206 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-5672 - Y-Coordinate,STARLINK-30527 - Y-Coordinate,STARLINK-3629 - Y-Coordinate,STARLINK-4303 - Y-Coordinate,STARLINK-31147 - Y-Coordinate,STARLINK-30069 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-31688 - Y-Coordinate,STARLINK-3723 - Y-Coordinate,STARLINK-2017 - Y-Coordinate,STARLINK-1942 - Y-Coordinate,STARLINK-31922 - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-30138 - Y-Coordinate,STARLINK-3911 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-4439 - Y-Coordinate,STARLINK-31166 - Y-Coordinate,STARLINK-31759 - Y-Coordinate,STARLINK-2538 - Y-Coordinate,STARLINK-30556 - Y-Coordinate,STARLINK-5558 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-6143 - Y-Coordinate,STARLINK-4213 - Y-Coordinate,STARLINK-30241 - Y-Coordinate,STARLINK-4045 - Y-Coordinate,STARLINK-2193 - Y-Coordinate,STARLINK-5407 - Y-Coordinate,STARLINK-32183 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-3327 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-30233 - Y-Coordinate,STARLINK-32042 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-1047 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,STARLINK-5285 - Y-Coordinate,STARLINK-4065 - Y-Coordinate,STARLINK-32019 - Y-Coordinate,STARLINK-31388 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-4737 - Y-Coordinate,STARLINK-5492 - Y-Coordinate,STARLINK-32155 - Y-Coordinate,STARLINK-31441 - Y-Coordinate,STARLINK-2571 - Y-Coordinate,STARLINK-3862 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-5610 - Y-Coordinate,STARLINK-31539 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31032 - Z-Coordinate,STARLINK-3333 - Z-Coordinate,STARLINK-5790 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-4709 - Z-Coordinate,STARLINK-3321 - Z-Coordinate,STARLINK-2100 - Z-Coordinate,STARLINK-11099 [DTC] - Z-Coordinate,STARLINK-3927 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-3356 - Z-Coordinate,STARLINK-32266 - Z-Coordinate,STARLINK-2555 - Z-Coordinate,STARLINK-4030 - Z-Coordinate,STARLINK-30320 - Z-Coordinate,STARLINK-3350 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-1061 - Z-Coordinate,STARLINK-1323 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,STARLINK-4424 - Z-Coordinate,STARLINK-5646 - Z-Coordinate,STARLINK-6062 - Z-Coordinate,STARLINK-31464 - Z-Coordinate,STARLINK-31226 - Z-Coordinate,STARLINK-30946 - Z-Coordinate,STARLINK-32250 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-31012 - Z-Coordinate,STARLINK-4632 - Z-Coordinate,STARLINK-3790 - Z-Coordinate,STARLINK-30348 - Z-Coordinate,STARLINK-5990 - Z-Coordinate,STARLINK-32129 - Z-Coordinate,STARLINK-2628 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-4206 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-5672 - Z-Coordinate,STARLINK-30527 - Z-Coordinate,STARLINK-3629 - Z-Coordinate,STARLINK-4303 - Z-Coordinate,STARLINK-31147 - Z-Coordinate,STARLINK-30069 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-31688 - Z-Coordinate,STARLINK-3723 - Z-Coordinate,STARLINK-2017 - Z-Coordinate,STARLINK-1942 - Z-Coordinate,STARLINK-31922 - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-30138 - Z-Coordinate,STARLINK-3911 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-4439 - Z-Coordinate,STARLINK-31166 - Z-Coordinate,STARLINK-31759 - Z-Coordinate,STARLINK-2538 - Z-Coordinate,STARLINK-30556 - Z-Coordinate,STARLINK-5558 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-6143 - Z-Coordinate,STARLINK-4213 - Z-Coordinate,STARLINK-30241 - Z-Coordinate,STARLINK-4045 - Z-Coordinate,STARLINK-2193 - Z-Coordinate,STARLINK-5407 - Z-Coordinate,STARLINK-32183 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-3327 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-30233 - Z-Coordinate,STARLINK-32042 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-1047 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,STARLINK-5285 - Z-Coordinate,STARLINK-4065 - Z-Coordinate,STARLINK-32019 - Z-Coordinate,STARLINK-31388 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-4737 - Z-Coordinate,STARLINK-5492 - Z-Coordinate,STARLINK-32155 - Z-Coordinate,STARLINK-31441 - Z-Coordinate,STARLINK-2571 - Z-Coordinate,STARLINK-3862 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-5610 - Z-Coordinate,STARLINK-31539 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5383.9335,5061.4012,4483.3922,5146.3549,6873.4148,-6516.3909,-4698.6974,-4105.7239,-4298.7730,-4931.0453,6251.3428,5712.4761,0.0000,-4920.3658,5294.5493,-2919.9440,773.1137,3109.5404,6206.4903,2768.7974,2316.5720,-3868.4470,-5858.3663,-4835.8483,-2604.4101,4213.9413,2373.0747,-5608.8167,-4459.3213,3730.4951,-4890.6435,-3064.7212,4133.9615,-6740.0056,-5518.3437,-5996.6865,-6452.3464,2294.3132,-4773.8145,4940.7584,4156.4661,717.6623,4110.7549,-5577.4705,-5294.8155,5978.7459,-1939.5484,-5045.3384,-5688.4068,-3892.1812,6087.4709,-1512.0017,-3409.9516,413.7943,-1624.9108,-6438.0817,5026.3593,6732.4195,-609.8032,-4839.0972,-4856.2167,940.4982,-479.5460,3281.5464,-5889.0274,-6783.3492,-775.4460,-6442.5840,-4887.8554,161.3710,-3299.7746,1586.0175,52.8947,-6022.8710,-6882.5172,5289.5539,4546.0822,4660.5262,-4115.6676,-3117.8481,4355.5777,4106.9774,4665.5165,5578.4041,3308.9657,-3609.7624,5881.8969,-2906.6169,4492.2958,3494.6363,6628.7193,-3405.8860,-5162.7008,6325.5381,-4078.9553,4578.0487,925.1813,3111.8656,-3616.2736,-3958.5662,97471.9567,106352.9936,111784.6430,106891.0259,114590.2294,111439.6324,107610.4038,107676.1090,54802281.2139,54812941.4972,54823185.0865,54800557.1759,108109.1115,54799034.8455,1304.8353,492.6611,4405.7003,884.9944,360.9253,-940.4029,5075.4616,1369.5379,-438.5758,2685.8585,1424.3555,2632.2380,0.0000,-1204.2587,-4067.2185,3532.5462,-4075.2872,6197.7019,-2102.8804,-4106.1518,-3460.9386,3033.3536,-1866.9680,3121.2086,5529.7682,2934.5484,-4436.0858,-3461.5927,-4455.2729,-1869.2996,-4341.1115,-5564.4907,-1986.5394,-61.3660,3355.9152,1174.7456,1985.7059,-2398.9326,4551.3257,-3580.7615,32.8631,6843.6720,2643.4675,-1709.9258,-4095.5317,-1530.6239,4271.1067,4051.6858,2397.2343,3861.5159,1969.1612,4503.9716,-2917.4653,4116.9545,-4874.8186,1233.4458,4714.3862,1325.3940,-4582.4230,3628.2148,3896.1489,-516.5434,6842.9592,5175.2128,-3634.0297,1073.8871,-3291.9038,-2359.5193,-4817.4797,-6474.8738,-5851.6110,-5471.0755,-6839.6834,-2382.4763,-416.1007,-3405.3781,-5207.7335,2495.9008,3331.4905,-5911.6407,-3791.4005,807.7630,4945.0037,958.0375,-6111.1794,3124.5957,-3444.4766,-5802.1859,-2189.4091,-3637.0434,-1508.4922,2478.7661,-1457.9503,-1654.2067,1086.0641,5108.2579,6564.9913,-6041.1323,4201.3714,1311.2419,366399.4591,388868.9603,374359.1386,373654.8705,377082.7876,375789.3269,383399.2570,380009.7772,329972081.2591,329997513.8892,329997732.1464,329997856.0114,379070.7126,329989090.5765,-4116.4128,-4693.6521,-2936.9916,4519.0342,842.0895,2110.6200,110.5510,-5403.2930,-5173.2315,-4036.5850,2563.4010,2851.8622,0.0000,-4638.2598,1776.2082,5059.2517,-5544.1517,-106.5919,1889.3186,-4836.6548,5502.6916,4846.4299,3141.8496,-3886.1895,-3285.2300,4654.1718,4597.5404,1850.4852,2885.3693,-5448.5731,2247.3299,2726.5417,5060.9115,-1443.5178,-2521.0023,-3246.6452,1584.8249,6106.3375,1740.2431,3260.4968,5523.1390,655.3300,-4903.2409,3734.4665,-1511.3099,3106.7173,-5075.7515,2318.3606,3156.5440,4241.6196,-2381.8293,-5015.3908,-5268.0898,5493.8142,4473.4380,2182.6683,761.9745,-771.9079,5120.1149,3378.0595,3000.2042,6843.5019,-181.3494,3006.7911,173.5064,436.2291,6064.7779,989.8510,991.1315,-2431.6964,-1714.3332,3912.4376,1023.4111,-2488.4802,72.1807,-2927.5191,161.0227,4449.3327,-4480.7915,1522.6360,3613.4311,-5522.4627,-814.6927,-4010.1712,61.5733,-5008.4571,364.4169,2097.7840,-4858.6947,-4735.1026,1341.0510,-5315.9950,-4275.9614,2164.5872,-5486.6490,-874.4636,-2031.3206,-555.6067,3996.6670,5505.7931,-73376.8713,-74414.4651,-77420.7796,-70369.6245,-71671.1048,-82374.9067,-82759.8405,-77480.0152,-28176084.8891,-28196596.1554,-28169859.8147,-28174242.5224,-75999.2957,-28165244.0043,
300.000,6350.8956,5866.5368,5055.1145,6067.5903,6434.9646,-5849.9444,-3608.8339,-3734.5001,-3692.9919,-3181.2934,6852.5082,6621.5992,0.0000,-4251.1952,3905.3177,-1798.7871,-1368.3503,4300.0008,5946.4766,1659.3678,523.5440,-1911.2711,-6705.8772,-5879.6564,-657.6744,5421.0531,487.0521,-6486.5807,-5042.4298,2353.8293,-5085.6616,-4387.1595,3797.4111,-6045.0400,-6146.1035,-4680.3348,-5363.0857,123.9283,-3323.8781,4517.7865,4009.8106,1864.0361,4201.1975,-6420.8195,-5722.4645,6076.2644,-479.4670,-3410.9925,-4216.5140,-1962.4480,5609.5272,38.6557,-4072.2503,2536.0558,-3626.3254,-5336.4806,5930.0069,6822.1893,-2559.9863,-3078.7070,-3191.3094,791.2469,1037.1130,4262.3209,-6266.6495,-6367.0473,-1912.3895,-6851.6618,-5861.7036,-1169.8193,-4317.7480,-199.0763,-1175.1114,-6788.6431,-6587.3067,3661.4978,3388.8027,4435.4498,-2981.5806,-4235.0726,3409.6842,4184.0885,5451.8891,6203.8076,2607.1280,-2861.3660,5051.8613,-3996.5047,2618.1886,1468.2398,5685.4339,-2396.6189,-4493.5071,6217.9649,-3042.7498,5395.2981,2387.0560,1668.5311,-1671.3176,-2907.8678,89783.1950,98164.2700,103628.7512,98796.7968,106558.3474,103441.1820,99523.7287,99518.4794,47582878.9260,47593152.8566,47603526.3878,47580538.4775,100040.8386,47579646.0632,-43.7436,-1133.5046,2605.8363,-625.5407,-1171.4556,451.0254,5657.2808,3404.6727,1672.6055,3499.5358,225.8900,1591.2722,0.0000,752.6892,-4586.6267,5156.4417,-4307.7485,5249.0618,-3343.1289,-5602.4422,-4631.1793,3785.5712,-708.3520,3194.0877,5480.0668,1222.6352,-5410.5986,-2167.9322,-2664.8863,-3564.0786,-2784.8813,-5247.5110,-3929.9616,1186.5336,3186.9320,2349.2203,3267.7327,-2386.3630,4922.2041,-4979.2600,-2118.9630,6205.9758,546.7699,-78.0224,-2465.3227,-2955.0943,5551.1573,4815.8686,3643.6092,4714.1549,427.7447,5639.6758,-862.2504,3669.0027,-4333.3732,2334.2872,3508.9015,118.1003,-4855.6988,4508.3909,4322.2514,1755.4209,6643.9083,3511.5167,-2457.6851,2224.9215,-1449.1322,-907.5381,-3665.8391,-5586.7905,-4491.7212,-4797.0226,-6244.2222,-960.3198,805.0828,-4358.8909,-5702.5437,490.3891,5012.8477,-5385.2633,-5368.5557,-1357.6012,4013.7335,-833.4897,-6113.9394,4887.8987,-4357.5874,-4392.7384,-2375.6530,-4054.2933,-2864.2337,4316.4083,423.4688,-2940.0295,2997.7390,4217.9539,5613.2665,-6533.0539,4344.0965,3216.4424,368365.7417,391216.1465,376460.9205,375887.2754,379286.6280,377969.8143,385518.6503,381745.1696,331091703.1607,331117286.8382,331118043.1146,331117389.0511,381262.5612,331108794.7422,-2697.6904,-3489.3530,-3975.2033,3242.6594,2297.2468,3653.4013,-1687.0429,-4730.9629,-5385.2954,-5045.7812,840.5741,1161.9987,0.0000,-5341.9669,3377.9363,4098.9858,-5244.7403,1423.4619,93.0452,-3710.3421,5090.8295,5446.0717,1497.1070,-1853.4690,-4207.0638,4141.9107,4116.8637,340.2233,3938.0563,-5371.3559,3763.6857,1020.2501,4100.0086,-3096.0557,-325.7314,-4523.8210,2936.1978,6525.3773,3350.0052,1642.0958,5217.8138,2400.0710,-5475.2486,2601.1633,-2877.6593,1456.2377,-4088.0826,3520.9152,4121.9602,4686.6302,-3869.3444,-3988.5757,-5528.3937,5236.2145,3808.5509,3711.8520,-783.7431,1046.1221,4180.9484,4262.2458,4343.9696,6654.8361,1359.5399,4009.9534,-1622.6378,-1376.8049,6515.0133,-554.2784,-552.8505,-3910.8040,-3043.8286,4968.1395,2725.5484,-1059.3182,1862.4763,-3968.6654,1944.2111,5274.1147,-3754.2073,-288.6834,2445.3233,-5353.9198,1009.7120,-2988.3724,-2039.4900,-3973.3860,-1453.4193,3350.4191,-6007.9277,-5410.1347,2731.4035,-4649.9875,-5166.9620,399.7028,-5447.1531,942.9125,-3299.6292,1001.3767,5001.3406,5376.7281,-73535.8626,-74538.3882,-77471.7439,-70623.9793,-71659.7771,-82323.0357,-83057.0501,-77799.4799,-28181434.8672,-28202052.8566,-28175643.8948,-28179815.4268,-76130.0260,-28170720.0639,
600.000,6690.8660,6112.9722,5176.0737,6401.4110,5377.3701,-4617.4023,-2146.3382,-3047.0912,-2750.7536,-1121.0227,6769.5065,6867.7638,0.0000,-3203.5539,2110.0113,-537.5714,-3362.0550,5085.9857,5069.4347,426.4489,-1283.6578,225.0832,-6884.2322,-6296.1353,1371.6407,6129.1946,-1422.0846,-6709.6930,-5173.9989,787.1594,-4810.6815,-5264.5857,3115.8408,-4749.8586,-6104.3975,-2912.1271,-3753.7187,-2063.4169,-1508.7942,3662.0859,3524.1364,2851.7800,3937.7699,-6651.4462,-5600.5785,5577.2929,987.5386,-1428.4162,-2344.5216,147.2865,4577.5885,1547.1898,-4392.2973,4409.5628,-5254.9636,-3705.8771,6263.7236,6230.2457,-4232.3711,-1020.5133,-1194.5703,463.0383,2463.2054,4849.6012,-6032.5085,-5304.7939,-2930.8973,-6597.7182,-6271.0212,-2426.8117,-4946.4243,-2001.8881,-2316.7736,-6897.8355,-5630.6915,1679.1949,1877.5866,3824.7514,-1594.5743,-4921.8839,2139.0579,3908.8572,5685.7862,6247.1559,1617.2257,-1873.9670,3689.9121,-4711.8897,476.0169,-703.9069,4190.3397,-1186.8022,-3415.1212,5486.1532,-1760.4914,5682.0539,3649.0199,45.5428,461.0443,-1622.6195,82055.7834,89924.3955,95427.2921,90657.0021,98479.3628,95397.2599,91396.1190,91375.4060,40340712.9114,40350599.3496,40361080.1578,40337759.3986,91928.2377,40337489.8479,-1358.9695,-2615.5182,545.1774,-2041.4461,-2612.0191,1835.6903,5689.7943,5100.2223,3624.9960,4022.8726,-985.5440,404.5418,0.0000,2665.2250,-4682.9920,6259.8612,-4172.3444,3785.4981,-4235.1579,-6552.1700,-5382.7537,4221.0252,503.9887,2896.9014,4937.5646,-577.2201,-5864.1348,-659.0495,-606.9921,-4933.9722,-928.6282,-4416.3161,-5459.9266,2349.8599,2665.8258,3340.6496,4261.5723,-2218.5321,4815.2580,-5873.5258,-4058.1594,4948.7976,-1611.8988,1538.6840,-571.7919,-4071.2283,6300.3949,5134.1218,4576.2237,5154.8084,-1194.2849,6237.1273,1263.2995,2910.4225,-3387.0120,3244.2846,1957.5274,-1112.8969,-4685.6287,4992.3287,4365.1768,3830.9287,5780.1203,1491.5169,-1022.1035,3166.6205,499.0766,637.5801,-2154.9498,-4158.7222,-2690.8692,-3687.6490,-5031.5445,544.6037,1966.4318,-4930.0319,-5644.0834,-1585.9364,6217.8836,-4306.3440,-6393.2711,-3383.1895,2661.2778,-2521.9140,-5509.1447,6167.0822,-4833.6790,-2532.4979,-2402.3727,-4131.1528,-3968.2282,5713.8093,2296.8586,-3925.5811,4641.0571,2899.3027,4125.4043,-6361.1983,4095.0232,4828.1876,370172.0602,393386.8515,378393.9379,377949.2058,381320.9180,379983.0770,387464.1258,383270.9314,332053399.0583,332079120.6146,332080419.2053,332078956.9828,383282.6611,332070573.8650,-985.9364,-1909.7485,-4589.5804,1615.7192,3506.4448,4801.9993,-3302.9584,-3551.1480,-4972.8346,-5512.3766,-973.2951,-653.6425,0.0000,-5459.6911,4614.2689,2680.4299,-4383.3904,2801.0847,-1713.7160,-2185.4188,4128.3541,5457.0702,-309.7397,376.7528,-4680.6781,3186.6399,3173.4465,-1207.8686,4569.4115,-4703.4185,4874.1595,-796.1539,2681.4113,-4411.9054,1904.4080,-5315.1366,3973.3829,6254.3228,4583.3846,-153.0579,4350.9632,3885.3871,-5460.6457,1188.9117,-3926.7381,-351.6180,-2659.3425,4336.9323,4646.5858,4630.7084,-4924.0770,-2530.8243,-5195.7549,4406.5863,2715.0572,4839.7239,-2245.6045,2750.6397,2788.6710,4689.6638,5218.8737,5756.1144,2750.1921,4564.0232,-3244.4146,-3039.2715,6274.3735,-2039.0781,-2037.7057,-4969.4182,-4047.8821,5487.9925,4133.6161,483.0518,3449.6272,-4586.8015,3517.4080,5530.2289,-2626.8362,-2068.0865,1001.6210,-4613.2031,2721.7559,-1647.3285,-3924.1078,-2511.0167,-3108.4267,4226.5513,-6527.0838,-5504.3155,3828.7714,-3453.8924,-5489.0843,-1408.8279,-4823.8341,2658.4109,-4215.3393,2445.5595,5448.4174,4667.6636,-73695.0571,-74662.9196,-77520.1102,-70883.4212,-71652.0545,-82265.3511,-83348.5624,-77996.4381,-28186780.0414,-28207506.8202,-28181426.9458,-28185370.6294,-76260.7129,-28176196.1646,
