sl_50_86400_20251012 Coordinates.csv
2025/10/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:17 2024,
Start: 2025/10/12 07:47:00.00, Stop: 2025/10/13 07:47:00.00,
TIME_UNITS,STARLINK-31717 - X-Coordinate,STARLINK-3447 - X-Coordinate,STARLINK-30898 - X-Coordinate,STARLINK-4728 - X-Coordinate,STARLINK-1602 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-1910 - X-Coordinate,STARLINK-2475 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-32129 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-4765 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-4601 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-30327 - X-Coordinate,STARLINK-30957 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-30477 - X-Coordinate,STARLINK-1207 - X-Coordinate,STARLINK-4086 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-1336 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-11164 [DTC] - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-2393 - X-Coordinate,STARLINK-2618 - X-Coordinate,STARLINK-2090 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-1080 - X-Coordinate,STARLINK-2008 - X-Coordinate,STARLINK-1559 - X-Coordinate,STARLINK-4571 - X-Coordinate,STARLINK-4393 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-1325 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-31643 - X-Coordinate,STARLINK-31426 - X-Coordinate,STARLINK-6113 - X-Coordinate,STARLINK-1593 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-31714 - X-Coordinate,STARLINK-2588 - X-Coordinate,STARLINK-31889 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-30449 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31717 - Y-Coordinate,STARLINK-3447 - Y-Coordinate,STARLINK-30898 - Y-Coordinate,STARLINK-4728 - Y-Coordinate,STARLINK-1602 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-1910 - Y-Coordinate,STARLINK-2475 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-32129 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-4765 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-4601 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-30327 - Y-Coordinate,STARLINK-30957 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-30477 - Y-Coordinate,STARLINK-1207 - Y-Coordinate,STARLINK-4086 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-1336 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-11164 [DTC] - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-2393 - Y-Coordinate,STARLINK-2618 - Y-Coordinate,STARLINK-2090 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-1080 - Y-Coordinate,STARLINK-2008 - Y-Coordinate,STARLINK-1559 - Y-Coordinate,STARLINK-4571 - Y-Coordinate,STARLINK-4393 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-1325 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-31643 - Y-Coordinate,STARLINK-31426 - Y-Coordinate,STARLINK-6113 - Y-Coordinate,STARLINK-1593 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-31714 - Y-Coordinate,STARLINK-2588 - Y-Coordinate,STARLINK-31889 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31717 - Z-Coordinate,STARLINK-3447 - Z-Coordinate,STARLINK-30898 - Z-Coordinate,STARLINK-4728 - Z-Coordinate,STARLINK-1602 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-1910 - Z-Coordinate,STARLINK-2475 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-32129 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-4765 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-4601 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-30327 - Z-Coordinate,STARLINK-30957 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-30477 - Z-Coordinate,STARLINK-1207 - Z-Coordinate,STARLINK-4086 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-1336 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-11164 [DTC] - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-2393 - Z-Coordinate,STARLINK-2618 - Z-Coordinate,STARLINK-2090 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-1080 - Z-Coordinate,STARLINK-2008 - Z-Coordinate,STARLINK-1559 - Z-Coordinate,STARLINK-4571 - Z-Coordinate,STARLINK-4393 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-1325 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-31643 - Z-Coordinate,STARLINK-31426 - Z-Coordinate,STARLINK-6113 - Z-Coordinate,STARLINK-1593 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-31714 - Z-Coordinate,STARLINK-2588 - Z-Coordinate,STARLINK-31889 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2376.7651,-3011.9560,-5108.7954,475.3806,1661.2238,5762.0840,509.1012,2698.6985,5048.4643,4639.1905,2008.4218,-2460.5159,269.3794,5335.8485,1697.5558,2774.8679,-5662.6782,4737.2576,-5847.9758,4482.1912,-806.5189,863.7179,5928.8427,3368.4400,2906.5317,-4852.2094,-4037.3376,4216.3197,-4615.0205,3490.4112,2481.7152,1816.9136,-4215.3177,-6196.7650,4114.1925,-2482.5959,-961.3660,1880.6018,2038.4887,2992.1489,-337.1546,-5031.3566,-2942.8848,4629.2129,-5544.1350,2717.9033,-974.3365,4938.1335,-601.9436,1335.1548,-216477.5106,-220680.8233,-215387.8516,-218314.4604,-215300.4300,-216584.9103,-224704.4778,-220088.0643,-40263034.0945,-40281319.4165,-40264465.5661,-40277899.6001,-221297.5640,-40277043.6082,-6231.4725,-6071.4285,2816.4522,-6838.0030,-6604.6953,-1524.3320,6658.2767,4665.9593,818.3167,4979.9549,6518.8725,6308.1739,-6597.9309,1325.1847,-5368.2545,-6355.6782,3204.5793,4061.4449,-3539.1588,-4326.0996,4764.6431,4080.2048,2163.7899,1178.6640,-6259.6486,-4795.5023,-1070.0178,-2012.9904,701.6287,-5713.5888,3463.9464,3824.4024,-2435.9112,221.4469,-3212.7220,351.4615,2838.4296,-6586.9781,3822.8741,-2877.9403,6112.3468,1397.6437,-6155.7136,2295.0945,3822.9838,3827.2572,-5271.5006,-4692.6731,-6611.6454,-6797.8448,-248085.8589,-221055.1457,-239265.5643,-242964.5840,-235059.6133,-238139.2871,-235584.4734,-239527.4426,339729882.2387,339749159.0328,339735465.3609,339732009.5910,-238244.1639,339719424.0500,-1412.9830,1357.2814,-3578.6465,-921.3362,765.0650,-3492.5421,-1527.1572,4331.1768,4544.3730,497.6170,62.3306,-906.1013,-2130.9742,-4118.5451,-4020.0132,126.8150,-2401.0656,3018.7753,1205.7415,-3038.0530,4939.4457,-5520.3572,-2877.2246,5943.5430,-345.7242,617.3340,-5290.5667,5104.0049,-5105.9052,-1792.2534,-5441.5733,-5472.1784,-4882.1503,3045.2194,-4538.6597,6454.7465,-6265.2408,-198.9251,-5332.5593,5409.8123,3017.5971,-4343.0464,-1239.2295,4553.5179,1559.1580,4970.7512,4330.3643,-193.4649,1977.7389,209.9712,177384.6468,175817.1901,175340.3606,182181.2744,181080.5899,170393.3878,169818.9337,176271.3247,-98890419.3112,-98858846.8985,-98868772.1048,-98884718.8737,176667.4318,-98879848.5787,
3600.000,700.1231,4057.2700,856.9941,1478.4704,349.8764,-5908.7226,-2206.1538,-5188.9795,-4463.1091,-4672.7571,-4029.1149,288.3140,2518.7586,-4354.3343,2076.9973,-270.5128,4467.5141,-6488.0467,3455.9971,-2934.7425,-1739.5845,-4850.1676,-4896.2553,-4731.1956,-826.5251,5121.5939,3787.2457,-4073.3045,5360.6668,-1969.5675,-5321.5123,-5211.3205,4051.2871,6519.5874,-3576.6342,-2735.3804,87.7036,347.8974,-5180.9811,-422.4618,-2709.4665,4173.0087,4369.3424,-3809.5368,2472.0217,-4710.9307,3440.7036,-1941.4278,3112.7371,1187.0792,-148533.1380,-158100.1917,-149700.7209,-153088.8622,-149336.7573,-150336.2406,-158047.4958,-156936.2182,-126884776.6015,-126910989.5929,-126890879.9256,-126904611.4013,-155345.6171,-126898427.9162,4576.9694,4750.8597,-4009.8620,4952.1879,5804.0827,3483.8924,-5720.2025,-4552.4391,3618.1651,-1996.2267,-4166.5941,-5783.8051,4628.8887,2991.1444,3590.4198,6101.5131,-5148.5853,-2405.1873,4559.5365,6253.9761,-6498.2663,-2694.0490,1418.4305,-4766.9667,5711.3600,2569.8946,-4028.5183,5231.8956,-3901.1707,6139.3451,-181.7582,-1187.9619,-2078.6932,-1926.7528,5859.4929,1504.5983,2610.6974,5507.3396,-481.9321,6187.3994,-3117.0536,-5188.5969,3447.8873,2090.4996,-4158.2205,508.2338,5963.1102,5498.1843,4293.4309,5837.0791,-291657.2411,-269943.8411,-288319.6782,-290445.4605,-282362.8111,-285201.5339,-283887.4105,-285087.9973,317697042.9291,317718124.1907,317709147.4112,317695417.1361,-285907.3026,317687483.1231,4993.5850,2954.8405,5466.4096,4586.1322,3621.4288,-787.9209,-3056.8783,-525.3204,-3724.7198,-4559.2303,3588.5595,-3626.9035,4500.9668,4379.3138,5522.2587,3280.4275,-1265.3987,479.6066,3927.6443,-515.1321,-1623.0962,4115.5463,4689.4991,-1760.0393,-3803.6433,3747.3076,3841.4598,-2016.3415,1946.9897,-2538.8914,4389.7683,4375.8570,5162.6298,1249.7034,799.7660,-6194.9255,6422.5312,-4065.8289,4468.0629,-2860.3398,-5442.3778,1313.8515,4125.1736,-5356.9533,-4944.8312,-4942.6428,-431.4593,-3532.5521,-4466.0979,-3548.6882,176865.6910,175661.7541,176452.4116,180296.1044,182509.1079,173018.2482,168210.4919,176637.7470,-98948964.9806,-98917804.6264,-98929371.7033,-98945087.3019,176663.7619,-98937148.3700,
7200.000,-4564.7879,-4160.6860,3424.3375,-4066.8468,-3258.3390,3264.3682,3721.0081,5316.7957,2797.7200,3505.9361,5076.0964,3032.1682,-5292.5104,2628.1743,-5648.6043,-3024.2291,-1397.7749,5856.6895,255.2316,168.5054,3091.3537,6774.7185,3116.0056,2366.7710,-2520.7197,-3771.1664,-2393.9375,2694.5732,-4177.8746,-1002.8775,6562.8119,6852.8616,-3603.3030,-3857.1059,1681.2796,6575.3532,3071.8861,-3507.4820,6570.7585,-1499.2277,5639.0313,-1446.8437,-5224.5495,2843.7228,1938.9481,5576.4043,-4218.4347,-2517.6283,-5424.6940,-4038.6974,-73297.2058,-84996.4373,-74673.2134,-78683.2132,-73813.2454,-75645.4404,-81287.3542,-77818.2584,-204841551.3715,-204876747.3260,-204854958.0936,-204862273.2492,-79573.8421,-204855383.2580,-1568.2463,-986.1236,4835.2628,-1455.3295,-2530.7113,-4045.9281,1849.5494,2542.3897,-6244.7305,-2680.1971,-291.9658,2748.6573,-1638.9366,-6133.7016,-1757.2870,-4078.7675,5374.1366,-295.2971,-1486.4107,-5828.9901,5554.1851,1379.6894,-4988.6524,5507.6879,-3296.6681,1665.9323,6226.4470,-5942.1122,4950.5490,-4346.1183,-2082.7719,-747.2074,5498.4305,3172.0793,-5765.7367,-102.5051,-5550.3738,-2252.7568,-1917.1628,-6402.7489,-421.6224,6032.2707,553.5452,-5694.8212,4109.3502,-3730.8504,-3946.6687,-4391.5423,-883.9368,-3079.7730,-316878.3655,-301740.6314,-319317.7884,-319606.0843,-311967.3480,-314771.7509,-313940.5825,-316068.2349,273979142.7117,273999308.8840,273995176.2608,273970610.2606,-315741.5652,273970491.8226,-4819.5037,-5439.1313,-3427.6091,-5407.0013,-5478.9900,4534.0610,5433.0501,-3634.3968,217.4894,5195.0329,-4550.8277,5457.7762,-4181.1348,-1631.4851,-3588.3536,-4732.2303,4140.1373,-3710.5764,-6780.1972,3729.8437,-2733.2044,-152.5694,-3676.8985,-3502.2073,5513.4332,-5477.1262,938.6000,-2334.4600,2409.6210,5292.0822,-568.5106,-559.6685,-2075.7426,-4784.9412,3415.5662,2188.7823,-2814.4702,5428.8392,-547.4661,-1837.4394,3817.4032,2748.2940,-4531.2851,2635.1459,5200.3308,1335.3108,-3773.1157,4554.5693,4209.7811,4705.5609,176315.8577,175503.1043,177602.8345,177452.5563,183424.9751,176531.6567,167300.4795,176829.7469,-99006724.0424,-98976932.1001,-98990256.2610,-99003309.7813,176641.8224,-98994426.8230,
10800.000,6678.2022,4048.5276,-5382.7091,6093.3200,5841.8339,1134.7119,-5009.7003,-3982.2862,109.8664,-2124.9475,-4843.8523,-5972.8137,6712.7446,-150.5691,6884.1216,5901.2839,-2622.8538,-3625.2254,-1599.3270,3365.3976,-3870.3261,-5663.7115,-1063.8554,494.4843,5757.7113,2135.9685,-867.1333,366.0890,698.4036,4582.0729,-4880.8456,-5454.3477,2047.6865,-350.5989,1769.1647,-5806.3617,-4990.5652,6111.3825,-4739.8998,3186.3300,-6245.1777,-2655.6561,5204.5614,-1380.4493,-5321.1116,-3831.4623,4137.0263,6041.0823,6457.3201,6245.4326,3527.0073,-5895.3397,5005.4526,-287.5823,6716.3790,962.5877,552.6721,-380.9267,-268812241.3962,-268856474.0741,-268834178.5970,-268828272.6694,1294.6800,-268826726.8786,-942.0530,-3341.8884,-4073.9678,-1632.5904,-918.6655,4153.8690,2486.8558,1220.6130,5916.8737,6179.6054,4327.9122,471.0121,-1125.7887,6484.6950,197.9242,1482.9607,-4562.2951,3592.9996,-3734.4305,3855.2327,-2017.2796,533.3613,6838.2460,-1871.4398,759.0521,-5603.8702,-4525.3285,4519.0936,-4416.4030,1912.1841,3264.6083,2206.8903,-6128.1758,-4429.9166,3794.4657,-2174.0122,4135.7534,-913.3811,3227.4313,3143.0188,2692.0596,-4199.5255,-4025.5901,6511.7925,-3824.7312,4668.2103,-235.6414,2337.1189,-2094.8986,-5.6514,-323552.0302,-314283.9397,-330373.2987,-326275.2292,-322016.7118,-326644.6845,-323746.9187,-326121.3598,211561183.9791,211577343.2460,211577706.4223,211546921.0869,-325852.1789,211553184.1906,977.6709,4489.3670,-1113.3530,2823.7436,3456.2863,-5402.7803,-3958.0642,5517.5944,3435.3956,-1974.3131,2076.4438,-3286.0197,1327.4021,-2258.0888,-621.9992,3320.6530,-4519.2351,4686.4454,5621.3663,-4675.2455,5357.2909,-3935.3751,416.9693,6656.1631,-3749.6523,3302.6394,-4919.6981,5227.5029,-5278.0530,-4838.1071,-3642.7359,-3637.3404,-2401.3526,5284.8781,-5506.1409,3096.2675,-2495.7479,-2967.8653,-3782.4508,5145.9275,613.2012,-4630.6741,2176.5139,1785.0734,-2213.2235,3211.4895,5504.1417,-2122.9465,-1399.3897,-3012.1627,175886.3984,175347.7073,178477.4688,174730.6206,183843.4691,178935.0745,167032.5801,175997.3844,-99063665.3463,-99036191.5162,-99051268.7482,-99058029.4900,176601.6433,-99051683.9125,
14400.000,-5182.2938,-3497.3691,4751.4953,-5908.8616,-6095.1827,-4874.2269,4779.7022,2472.9570,-3726.4708,206.0841,2739.4225,6207.3164,-5745.4930,-2935.3535,-5066.3619,-6883.8150,5787.2147,1032.3807,-144.3367,-6195.5851,4580.0947,2546.6138,-1257.8295,-655.4000,-6811.7856,-482.5885,4813.5851,-4186.9978,3583.7897,-6780.3954,884.8014,1736.3951,1059.4467,3794.4723,-5335.2257,1311.8630,2851.1161,-6041.1388,468.3171,-4797.1617,3398.9102,6056.1048,-3711.7672,-1262.7515,6088.8501,-405.6454,-3856.9950,-6527.0444,-5189.5455,-6462.4377,79639.6329,74276.2913,84415.7734,79755.8109,87312.7763,78868.8113,82154.2408,83662.5706,-314430668.8535,-314482880.2956,-314460760.2015,-314440463.1005,82209.8717,-314446091.0221,2596.3207,5919.6116,936.9174,3263.2439,2977.6612,-4007.2665,-4890.6055,-5075.7316,-3403.4237,-6245.7146,-5932.8973,-2519.0294,3124.9549,-4190.2789,1610.8563,857.2351,3154.5901,-6239.4579,6842.1235,-1434.2105,-2275.4153,-3265.6502,-6080.7692,-3590.7234,1073.3742,6728.8424,1022.3898,-2450.2390,3426.8779,34.4587,-4057.4307,-3762.7120,4295.2426,5222.3943,-1525.7039,1846.1049,-536.2440,2800.9531,-4103.8759,1407.2094,-3718.3794,1233.6855,5665.6246,-4508.8351,2436.4392,-4102.4264,4377.9761,312.7814,3984.9332,2446.1688,-317088.5591,-306592.5552,-320829.5799,-311786.2200,-311848.1701,-318426.2338,-312715.6180,-314859.8380,134704521.8511,134713588.1888,134717921.9875,134691977.8780,-315573.2992,134696714.6992,3579.7302,-747.1467,4823.0521,1500.3183,979.4598,2791.3893,-365.8722,-4010.4331,-4627.8912,-2745.5358,1947.9729,-1336.8272,2303.9536,4573.2261,4412.7267,71.1362,2136.5760,-2856.4250,-1183.6500,2736.5039,-4664.3100,5526.5375,3074.7664,-5907.9210,-418.7492,1191.6319,4593.1736,-4951.9542,4806.6560,1409.1761,5509.5083,5524.7451,5274.2062,-2481.9822,4112.3357,-6556.8222,6295.0574,-1618.4688,5472.7639,-4654.0381,-4614.0297,2799.1390,1476.6209,-5064.3527,-2193.6390,-5466.4966,-3684.0270,-1940.9363,-2287.5095,-536.7640,176848.7702,175205.8368,178831.1786,176527.2085,183756.4832,175512.3730,167390.2552,177292.8828,-99119809.3180,-99095551.7355,-99112274.6892,-99108507.2449,176543.2563,-99108919.6134,
18000.000,832.6788,1562.8489,-2984.0059,2925.4383,3123.4955,6080.8553,-2017.8748,-1066.7888,6369.7377,2639.9801,1132.1289,-3008.4773,2544.7181,5701.8595,1467.0046,5270.9065,-6668.3328,1282.5103,2217.5632,6822.6930,-4578.5143,590.0630,3866.9254,-1786.2789,4781.6905,-1818.7202,-6490.8045,6693.5999,-6350.2434,6123.4491,3240.4997,2156.3891,-4739.4386,-5097.2441,6909.1238,2828.9028,2296.9927,2753.1419,3709.4056,5122.4157,1382.0920,-6474.9339,529.8249,4519.7020,-4519.3606,4785.9937,2880.7099,3878.5585,1791.3666,4184.9428,158467.6936,150509.7282,158684.3619,155303.9018,162973.7609,154748.5646,158271.9303,157134.6845,-338583571.4533,-338641628.4125,-338619929.2729,-338596178.5877,158109.1968,-338599949.0544,-4013.9423,-5761.8828,3499.4821,-3896.0284,-3835.6714,2859.0956,4834.0159,6837.7821,304.1446,3230.7678,4986.1189,3611.0262,-4563.1553,809.2769,-3985.4358,-2920.8927,-1118.1347,6779.4262,-5237.0143,-829.2161,5077.2345,5832.1555,3299.1639,6501.4373,-2522.2645,-4472.6773,1785.3673,711.7030,-2391.3786,-1523.0873,4700.4679,5238.4957,-1711.3821,-4262.4189,-211.3428,1811.5379,-1396.2635,-3733.8183,4666.2841,-4458.4857,4222.3125,1602.5886,-5452.5158,1379.5976,556.8379,3108.1856,-6242.6670,-3312.6806,-4895.3636,-4060.3594,-291424.3962,-278935.9074,-291260.3780,-280072.4103,-282059.8313,-289069.1369,-281672.3844,-286560.3692,48655905.6378,48655205.7838,48663089.7048,48651113.7374,-285512.0503,48647752.2993,-5451.3800,-3493.5200,-5070.5800,-4913.7246,-4750.1337,1581.3361,4401.4719,-4.0667,2485.8263,5390.3790,-4518.9750,4945.7899,-4569.3152,-3746.4282,-5462.9346,-3441.7523,1523.5757,-715.4911,-3985.7141,861.7582,1040.3415,-3674.5390,-4721.0685,1637.9334,4293.1444,-4865.7207,-281.1323,1626.1514,-1337.5337,2854.5741,-3895.0240,-3972.2557,-4706.7279,-1911.1990,-154.0290,6055.8148,-6401.2012,5034.2063,-3414.0613,685.1582,5175.2462,1252.8387,-4256.3684,5008.0060,5192.5098,3766.9395,-551.6588,4511.1766,4555.5939,3737.0976,178044.9496,175095.6697,178553.5566,178921.0949,183128.4033,172046.6578,168392.6228,175354.4484,-99175226.6352,-99154986.6838,-99173153.9416,-99159720.0219,176466.6950,-99166133.9005,
21600.000,3476.4733,1849.0040,1216.7724,1455.2214,1549.8720,-4798.7038,-2466.4816,-781.8027,-6289.2191,-5486.9881,-5095.3774,-1762.6448,1425.4128,-6521.7342,1813.4956,-1818.8218,5176.3229,-3269.7288,-1393.3070,-4823.1606,2828.5736,-2548.9879,-5984.9881,3569.7712,-791.6749,4558.0210,3962.7395,-6338.6936,6194.9375,-2902.0987,-5413.5434,-4388.0525,6802.9280,4564.7362,-5387.9820,-3386.5775,-6395.0249,1927.5406,-5584.7103,-2847.9862,-5093.2312,3424.2590,3349.4012,-6588.2194,2184.1316,-6593.7821,-440.3419,51.6183,2301.2295,-292.3294,229105.0430,218069.3598,223236.0213,221023.4870,228941.4775,221588.8251,224108.2333,224767.8781,-339623030.6125,-339683913.4916,-339662619.2350,-339645093.2156,224233.6850,-339640112.9167,4920.0020,3724.6932,-6528.4202,4272.9902,4236.5168,19.9657,-3543.9244,-5596.9006,2288.7054,490.5921,-2644.1088,-4393.4117,5426.8821,2123.4138,5920.1028,4735.5675,-1731.5695,-4759.0609,489.5434,3024.5931,-5433.7266,-6406.8099,33.5607,-4761.1604,4154.9981,627.0169,-3356.5889,817.8498,659.4648,3234.7603,-4283.7305,-5342.0878,-365.5841,1060.4691,1833.0073,-5728.6355,96.7411,4384.3149,-3860.1428,4921.5770,-4124.0794,-3966.8633,4128.7984,1121.1440,-4306.7627,-1721.7514,5283.0019,5750.7975,5128.6669,5110.8290,-244327.5281,-232833.5316,-243427.1914,-231529.8185,-234509.9703,-240931.4973,-232800.9216,-236344.2285,-40710712.1651,-40723062.3103,-40711732.5858,-40713541.1994,-237513.3035,-40719689.5226,3179.5786,5513.8078,1633.1806,5228.8215,5150.7495,-4969.3390,-5320.8648,3987.6301,1433.7576,-4033.3675,3677.2734,-4929.0647,4068.3420,320.7269,3068.3781,4721.1906,-4279.6717,3834.0197,6775.4472,-3952.8177,3206.2778,-510.3342,3490.7595,3565.7842,-5468.2107,5066.3339,-4296.6754,2664.7722,-3001.6290,-5400.3722,-223.1549,-98.1758,1026.2173,5072.3970,-3929.0319,-1952.9425,2695.8397,-4905.2141,-1030.7696,3769.9863,-1926.1370,-4320.6424,4440.4145,-1699.9518,-4954.1310,625.1996,4403.5136,-3660.7100,-4058.5097,-4677.8916,178758.0525,175054.9843,177698.5222,180785.6449,181885.1941,169523.0217,170098.5268,177593.1445,-99230033.6483,-99214474.1682,-99233793.9996,-99216615.1515,176371.9950,-99223326.7487,
