sl_5_86400_20251029 Coordinates.csv
2025/10/29 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:57 2024,
Start: 2025/10/29 07:47:00.00, Stop: 2025/10/30 07:47:00.00,
TIME_UNITS,STARLINK-2415 - X-Coordinate,STARLINK-4435 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-4211 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2415 - Y-Coordinate,STARLINK-4435 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-4211 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2415 - Z-Coordinate,STARLINK-4435 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-4211 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4876.8232,-896.3756,-4537.4972,-407.9719,847.2987,309008.2172,306905.7453,320087.6983,318331.6179,318943.5259,318605.8285,310097.5700,315101.2152,-67665464.9443,-67664901.5168,-67656956.6351,-67651720.2300,314113.2727,-67650499.5147,-4605.7299,4652.5431,-481.2493,6881.7399,-6216.1207,171816.9249,195449.8880,178293.5597,173999.0614,182449.3680,179167.8251,179239.2603,177747.2015,332464465.0853,332516383.5521,332464299.2245,332463831.0613,177678.4105,332471062.7614,-1648.1600,-5080.2248,5186.2522,442.8556,2455.0163,-152846.8712,-155412.7130,-156326.7059,-149570.6969,-150587.8553,-161271.5434,-161920.5122,-153580.3692,-120187983.5645,-120210469.2498,-120215698.3211,-120202590.5609,-155039.4968,-120200226.4056,
3600.000,5548.6319,788.1669,6062.0698,-1468.0689,1289.1677,257226.0894,249204.1394,265872.4259,263247.4945,264523.5529,264367.7783,256630.2795,259136.1169,-151463219.1964,-151472898.5888,-151450631.8462,-151442918.3310,259783.5920,-151447843.0190,3056.0653,568.5962,-2526.3472,-5168.6448,6099.9700,241239.0927,266125.8927,250010.4941,247097.8481,255916.1174,252946.1519,251966.4834,250370.6386,303591179.7238,303636658.4237,303584898.3889,303593803.2877,250802.7574,303596954.5323,-2752.8062,6864.7557,-2174.0080,-4345.3635,2552.4477,-151182.1983,-154539.1886,-154157.2053,-150417.9261,-148121.6167,-157581.0418,-162463.1107,-155645.9648,-120234577.9588,-120259255.9220,-120257851.0535,-120241813.4852,-153991.3821,-120246727.2520,
7200.000,-4310.0599,2234.2778,-5266.0896,3900.8135,-3491.2608,190345.4521,175730.5247,194512.6913,190767.4386,193275.1183,192277.6040,186684.3850,189057.3778,-224921690.3540,-224939151.9297,-224902492.5813,-224902951.7588,188833.3935,-224905496.1301,430.6745,-4652.5441,3891.4246,1601.2598,-2123.3421,296457.0015,320255.7217,305918.9192,304602.3913,313294.7295,310084.4531,309285.2136,308589.4333,254000671.1013,254037506.9427,253991821.8389,254011778.5009,308034.2558,254005975.7108,5368.3520,-4651.6537,-2225.3691,5461.7240,-5364.6454,-149672.1076,-153646.8571,-151929.8811,-152188.5342,-146136.4177,-152973.8037,-162277.0522,-151274.8290,-120281927.8704,-120307950.6553,-120298666.7441,-120285902.8273,-152929.8840,-120293196.8012,
10800.000,2595.4936,-5152.5397,1885.0233,-5928.5536,5153.0623,111952.5259,91120.6991,110546.6174,104303.8667,109867.5613,105604.9140,104444.7884,105986.1064,-283028225.1862,-283050623.7934,-283002496.6082,-283015981.8938,105762.1002,-283011033.8219,-4479.2395,4641.7494,-4133.7635,1684.3646,-2559.1318,334077.0908,354460.3884,342352.9584,344923.5321,350928.9647,344775.5503,347535.0255,345194.5221,187078131.0607,187105004.3044,187071426.2045,187092773.4696,345704.9296,187083473.8842,-4575.2451,-334.3384,5204.5672,-3126.4884,3501.5944,-148266.6202,-152733.2472,-149957.2408,-153725.7134,-144616.9128,-149542.5243,-161418.1115,-153597.9037,-120329976.2642,-120356541.8891,-120338671.8720,-120334447.2411,-151855.0715,-120339635.0324,
14400.000,-1059.8975,4464.4420,2527.4850,5848.5764,-4468.8316,26503.1409,697.7901,19382.8669,12387.3907,19683.7540,13467.9206,14957.7505,15257.8828,-321818069.7619,-321842474.0237,-321788829.8915,-321811315.4527,15847.9852,-321799977.5418,6770.2061,-1543.2076,4128.9202,-3467.3381,4850.8986,351645.3545,366632.4218,356915.6552,364343.7135,366419.7605,357667.1613,364137.8008,361608.1290,107391458.5325,107407940.9507,107390843.2160,107403805.4379,361388.1395,107397370.3837,836.5735,5080.6524,-4942.8782,-1221.7003,1380.7029,-146938.3103,-151795.0941,-148479.9702,-150724.1869,-143571.2959,-151863.6365,-159902.4156,-149122.6713,-120378618.8416,-120405017.5627,-120378818.9356,-120384842.2165,-150767.0148,-120386041.9245,
18000.000,-678.1208,134.5835,-5584.3140,-2982.1156,577.0015,-60980.3324,-89867.2534,-73084.3027,-79443.9915,-71500.6658,-77369.4639,-76162.9793,-74390.5930,-338644932.5952,-338668580.6228,-338616877.6721,-338639479.3874,-75187.0142,-338626286.1866,-5960.5174,-976.6293,-3761.2256,4002.3795,-4390.7439,347854.2525,356065.8096,348665.3165,358467.0857,358762.1135,349680.8790,357801.9155,354209.8053,20379471.7533,20385944.6994,20386266.6602,20386509.4811,354055.1519,20386366.6313,3412.1892,-6877.8069,1564.2889,4766.7926,-5085.6405,-145670.2882,-150827.8335,-147602.4492,-147159.6786,-143035.3406,-154134.5924,-157710.4546,-151302.8309,-120427710.7939,-120453364.9001,-120420129.6083,-120435541.2905,-149665.7853,-120432417.4567,
21600.000,3122.4054,-5173.3978,5948.3288,-1442.7303,4369.5396,-145224.7207,-174914.9847,-160902.1537,-166332.9261,-157879.9063,-163084.7826,-163050.4054,-162335.3865,-332361552.0573,-332382043.7611,-332338913.5203,-332352540.9201,-161541.3233,-332342857.8948,2775.3819,383.8097,2172.1983,-4191.8748,2697.0563,322665.5244,323498.4540,318170.8514,328952.6967,328377.0318,320120.6637,328629.1024,323474.5461,-68019323.4825,-68021809.4378,-68006841.6926,-68016984.7921,324142.8736,-68011256.9971,-5502.6006,4604.9358,2772.5109,-5302.2385,4356.4806,-144451.3412,-149824.6534,-147264.7972,-144099.3275,-143083.3043,-155432.9427,-154782.9224,-147122.8524,-120477076.1790,-120501570.1693,-120463199.2717,-120485515.9644,-148551.4559,-120478761.6080,
25200.000,-5532.0057,6597.0380,-4199.3892,5000.9545,-6694.4035,-221036.3144,-249152.6666,-238471.1571,-242836.9982,-234013.3474,-238853.6438,-239866.8125,-237102.9485,-303397937.8897,-303413360.0692,-303382939.4483,-303382080.0781,-237703.4447,-303379729.6884,727.8609,2142.2469,1065.2348,4082.6527,-771.3448,277351.3730,271066.9909,267436.2769,278246.3580,277007.9878,270370.2073,278103.0631,274594.2626,-151772066.2861,-151781957.9054,-151757598.0038,-151770532.6887,273528.2731,-151762914.5606,4058.2064,338.6667,-5393.4084,2447.2319,133.3462,-143273.6375,-148774.5190,-147258.9405,-141554.0498,-143851.4775,-155896.1047,-151012.9725,-148772.3157,-120526519.3143,-120549618.4051,-120508083.0532,-120533775.0402,-147424.1004,-120525074.3577,
28800.000,6248.8589,-3535.1781,1913.0356,-5990.9897,4688.8607,-283631.8485,-307978.8212,-300896.2321,-304083.1813,-295380.4642,-300045.7085,-300868.6036,-298979.8976,-253731944.9881,-253740938.7840,-253724405.4251,-253709764.0627,-298803.8018,-253714644.1072,-2939.8067,-3080.4618,-4770.5541,-2834.2684,-1722.6466,214452.0993,202182.5344,199723.2759,209830.2324,207359.2260,203256.7503,208845.7590,203981.3848,-225163299.3788,-225178708.4414,-225151005.1163,-225156895.9877,205410.9477,-225153401.2029,-41.5259,-5125.6379,4616.2146,1941.8691,-4529.8117,-142131.5154,-147657.4318,-147284.3957,-139490.2387,-145543.4217,-155631.0627,-146326.7621,-145247.6417,-120575837.4485,-120597493.0792,-120554522.4796,-120579024.3727,-146283.7943,-120571355.6848,
