sl_20_5400_20250801 Coordinates.csv
2025/08/01 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:54 2024,
Start: 2025/08/01 07:47:00.00, Stop: 2025/08/01 09:17:00.00,
TIME_UNITS,STARLINK-30486 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-2036 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-1871 - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-31787 - X-Coordinate,STARLINK-11206 [DTC] - X-Coordinate,STARLINK-6328 - X-Coordinate,STARLINK-2140 - X-Coordinate,STARLINK-4302 - X-Coordinate,STARLINK-1707 - X-Coordinate,STARLINK-1417 - X-Coordinate,STARLINK-1973 - X-Coordinate,STARLINK-30855 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-30569 - X-Coordinate,STARLINK-30814 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30486 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-2036 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-1871 - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-31787 - Y-Coordinate,STARLINK-11206 [DTC] - Y-Coordinate,STARLINK-6328 - Y-Coordinate,STARLINK-2140 - Y-Coordinate,STARLINK-4302 - Y-Coordinate,STARLINK-1707 - Y-Coordinate,STARLINK-1417 - Y-Coordinate,STARLINK-1973 - Y-Coordinate,STARLINK-30855 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-30569 - Y-Coordinate,STARLINK-30814 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30486 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-2036 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-1871 - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-31787 - Z-Coordinate,STARLINK-11206 [DTC] - Z-Coordinate,STARLINK-6328 - Z-Coordinate,STARLINK-2140 - Z-Coordinate,STARLINK-4302 - Z-Coordinate,STARLINK-1707 - Z-Coordinate,STARLINK-1417 - Z-Coordinate,STARLINK-1973 - Z-Coordinate,STARLINK-30855 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-30569 - Z-Coordinate,STARLINK-30814 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2249.5863,4048.1545,869.7048,-3625.7051,298.4572,34.5454,3152.3794,3692.8578,-3343.4640,3901.7796,-5088.3790,-917.8070,2780.6729,1815.5388,-3075.9132,-2161.9367,-4878.7122,-2019.6271,512.1457,-68.5814,303161.3415,334186.6923,322742.1460,317878.0316,326283.2912,322841.3918,322712.5964,322073.1586,109000386.7534,108992548.8559,108981754.2559,108990316.1710,321284.4664,108981614.4127,-6489.2582,-4538.3204,5397.5256,3472.3887,6745.4578,5465.2481,4026.4225,3409.6021,5773.0651,-5091.1538,3075.7072,-205.4358,-3338.8138,5165.6225,4546.8045,-5245.2662,-1675.3534,-4791.1120,6667.7656,-6812.4042,210996.5248,213649.5317,206763.7035,208187.3633,207974.0857,208162.0706,216683.2273,214094.1133,297638512.0844,297638480.8728,297625062.6457,297627659.5927,212545.7008,297630522.2936,958.7326,-3294.4993,4255.6991,4744.0516,1457.8882,-4147.2221,-4692.4017,-4615.6900,-512.8895,-2641.3864,-3553.0701,-6883.2823,5338.1324,-4224.2398,4204.1706,3971.6429,4633.2756,4584.3082,1811.4564,745.8760,-117492.4354,-122873.0418,-123122.1916,-115953.6089,-117371.1219,-128081.4097,-128358.0329,-121981.7650,10788902.5235,10812465.4439,10804491.9605,10793021.5787,-121648.1648,10787833.3934,
300.000,-3629.3633,2278.4364,2835.0478,-2888.1164,1509.9423,1598.6731,4782.8527,5093.4785,-2168.5048,2745.0110,-4807.7673,-714.4307,739.6276,2948.1196,-2136.8250,-3590.7515,-5597.7073,-3959.6034,2016.8196,-1275.9041,298584.0756,329434.8717,318024.8258,313271.3000,321722.0490,318299.2524,318063.7239,317236.1931,102474896.0458,102467272.3852,102456893.9765,102465362.1754,316684.4214,102456151.7633,-5882.3061,-4677.8372,5352.5890,5158.9361,5980.6665,6080.0757,2692.7944,1809.7015,6186.9201,-6248.1153,4569.2764,-2436.8364,-4101.3427,3552.5730,5943.7407,-3748.4410,281.4635,-4078.1293,5844.4405,-6648.7854,217269.2712,220556.5243,213455.5151,214974.1376,214708.4198,214859.3462,223366.1078,220780.6132,299950664.3583,299950925.5451,299937026.5100,299940179.0838,219285.0181,299942578.6248,-585.5370,-4557.4359,3366.8572,3574.8997,3104.7611,-2745.1432,-4246.8856,-4165.1565,1326.7689,-1235.6797,-1992.4617,-6466.4728,5477.8165,-5149.1989,2818.6649,4582.9660,4083.8859,3969.4102,3122.7459,-1076.8194,-117607.2535,-122988.8282,-123152.6573,-116183.9810,-117335.6535,-128008.8218,-128634.6389,-122541.8411,10783819.6376,10807650.5762,10799752.6854,10787914.3642,-121756.4883,10783011.3322,
600.000,-4662.7788,262.3017,4511.5562,-1903.2083,2605.5624,2973.7038,5970.5348,6000.7365,-740.2248,1333.9767,-4069.5595,-344.1956,-1355.8357,3843.8436,-1017.2781,-4710.3307,-5807.6139,-5518.2754,3354.9451,-2364.9632,293878.4581,324537.9972,313166.2832,308522.6436,317017.8841,313616.8209,313275.5990,312220.1486,95900399.5273,95892979.9915,95883034.8434,95891360.6777,311943.0559,95881686.9827,-4703.4044,-4400.5660,4818.0926,6329.6933,4623.4799,6092.3926,1135.9690,58.9979,5925.4525,-6797.4424,5597.7459,-4399.4746,-4510.4611,1604.5368,6749.6679,-1908.3267,2188.0995,-3008.8285,4460.7190,-5804.0037,223442.9249,227357.5947,220050.9631,221662.9635,221346.4598,221461.5876,229945.9350,227240.2991,302119764.1819,302120329.2819,302105966.6829,302109674.8752,225924.7906,302111583.6006,-2067.2111,-5330.2307,2117.4500,2019.5591,4415.5886,-1039.9703,-3348.9226,-3248.0637,3008.3245,302.1916,-217.8970,-5365.1426,5020.4795,-5520.5033,1129.4339,4702.9978,3098.3817,2930.2320,4099.0576,-2780.2812,-117722.2850,-123104.2920,-123180.3973,-116419.4111,-117303.7669,-127930.4160,-128905.4996,-123040.6275,10778736.2581,10802831.3862,10795001.5554,10782791.6273,-121864.7443,10778189.1430,
900.000,-5263.3028,-1802.2980,5741.4393,-751.4544,3490.6028,4035.0327,6595.6388,6315.7900,801.0350,-209.2597,-2929.6409,137.6136,-3295.3428,4417.6397,190.5591,-5412.6328,-5479.9160,-6543.6194,4405.6102,-3244.2494,289046.6258,319498.3778,308168.6985,303634.2885,312172.9527,308795.9533,308350.5802,307054.0588,89280032.8428,89272806.9148,89263311.1242,89271446.3482,307062.5237,89261355.6654,-3061.2713,-3743.0905,3834.7468,6867.9386,2812.9333,5488.8817,-501.4800,-1671.4861,5027.6949,-6688.5502,6069.5646,-5880.0266,-4519.5333,-482.5859,6884.2211,95.0495,3865.2139,-1676.6251,2654.2284,-4364.7062,229514.8986,234049.6545,226547.1532,228251.0085,227885.0362,227966.0723,236419.9834,233484.6136,304144773.9260,304145654.1530,304130845.7401,304135105.8987,232462.0558,304136499.7493,-3328.0877,-5530.3812,641.2584,245.9830,5248.7779,780.1740,-2093.7543,-1966.7404,4331.4702,1807.6831,1580.0713,-3694.8152,4015.8248,-5298.5296,-681.5137,4318.9349,1781.9312,1577.7787,4635.8095,-4176.2753,-117837.5286,-123219.4234,-123205.5648,-116660.0074,-117275.4404,-127846.1129,-129170.6926,-123448.9934,10773652.5034,10798007.9571,10790238.7643,10777654.9974,-121972.9327,10773366.8259,
1200.000,-5384.8527,-3710.2642,6411.9299,472.3614,4086.0344,4691.6034,6591.2804,5998.1035,2298.4163,-1749.0879,-1484.4601,655.6004,-4886.4980,4609.6147,1387.1104,-5625.7455,-4635.9338,-6935.7808,5071.6828,-3840.5279,284090.7667,314318.3862,303034.3110,298608.5315,307189.4724,303838.5449,303291.0714,301766.3769,82616953.5846,82609910.3514,82600879.0433,82608776.0754,302045.0409,82598315.3462,-1110.5809,-2773.3064,2485.2477,6721.3659,732.7712,4319.6177,-2072.1092,-3215.5674,3601.7640,-5935.5426,5949.5605,-6717.8012,-4116.2911,-2501.3957,6335.1612,2068.2707,5157.9799,-197.4325,602.7305,-2478.9841,235482.6507,240629.6647,232941.2341,234735.5016,234321.0357,234370.1294,242785.5704,239534.3513,306024724.6859,306025930.9397,306010694.9161,306015499.8809,238893.8980,306016358.3212,-4233.9385,-5136.5389,-903.6061,-1554.1878,5514.5437,2513.9543,-614.9643,-464.5962,5138.8818,3119.5122,3208.0680,-1631.7107,2573.1559,-4506.9021,-2419.1020,3471.8902,275.1404,56.6424,4675.5948,-5111.1362,-117952.9828,-123334.2120,-123228.3179,-116905.8834,-117250.6525,-127755.8313,-129430.2922,-123745.6247,10768568.4914,10793180.3704,10785464.5105,10772506.0000,-122081.0534,10768544.3808,
1500.000,-5024.6281,-5269.4516,6465.7458,1666.6017,4335.2673,4893.5836,5951.1295,5071.0340,3594.5182,-3148.2156,136.9584,1124.8302,-5974.2448,4391.3334,2473.2834,-5321.4061,-3346.0340,-6657.1226,5288.6434,-4104.2388,279013.1190,309000.4581,297765.4182,293447.7400,302069.7214,298746.5275,298099.5217,296382.6173,75914339.7865,75907467.9488,75898915.2783,75906527.4348,296892.8845,75895743.9953,962.8877,-1583.4111,887.5478,5907.3343,-1407.5582,2694.2875,-3436.7457,-4427.8330,1811.2182,-4615.4126,5261.2543,-6823.0540,-3325.6023,-4253.3299,5159.3895,3823.2522,5950.5662,1300.2480,-1493.6044,-340.5358,241343.6864,247094.6361,239230.3987,241113.7366,240651.4026,240671.1415,249040.0583,245417.3124,307758716.7449,307760259.5993,307744614.5697,307749953.8150,245217.4491,307750259.7520,-4688.6211,-4190.6480,-2351.8341,-3186.6697,5184.3196,3969.4834,929.5674,1089.7515,5334.8004,4097.1714,4491.0728,605.2044,849.7158,-3230.1524,-3896.5545,2252.5790,-1261.0457,-1470.5678,4214.1943,-5482.3411,-118068.6464,-123448.6469,-123248.8190,-117157.1583,-117229.3818,-127659.4881,-129684.3699,-123918.1812,10763484.3407,10788348.7056,10780678.9961,10767346.0627,-122189.1065,10763721.8077,
1800.000,-4222.0750,-6319.9234,5905.7371,2730.9040,4209.4172,4635.5237,4731.1106,3620.7846,4547.8204,-4279.8500,1784.6231,1463.2532,-6456.4046,3769.9581,3358.2904,-4518.8066,-1723.9459,-5735.8773,5030.8343,-4012.9824,273815.9702,303547.0902,292364.3747,288154.3524,296816.0381,293521.8667,292778.4249,290923.5390,69175388.4079,69168676.2895,69160615.4464,69167897.1501,291608.3918,69156838.5014,2959.9744,-281.4202,-815.4426,4510.5251,-3394.0768,771.6852,-4476.8131,-5197.4173,-144.1401,-2859.8176,4082.9450,-6187.5786,-2208.9156,-5568.1526,3476.5217,5195.3143,6176.5393,2686.3868,-3431.8110,1831.4172,247095.5586,253441.6312,245411.8849,247383.0747,246873.1388,246866.5471,255180.8554,251165.6121,309345920.0047,309347809.6956,309331774.6164,309337634.3990,251429.8904,309337374.0932,-4643.9656,-2793.7640,-3548.8085,-4475.7985,4293.6967,4985.8835,2374.6011,2521.5027,4896.0653,4636.0703,5291.4208,2777.5003,-966.4474,-1605.1584,-4955.6177,791.7108,-2662.7445,-2840.8345,3301.0012,-5249.2460,-118184.5179,-123562.7165,-123267.2347,-117413.9566,-117211.6074,-127556.9992,-129932.9939,-123963.6507,10758400.1693,10783513.0406,10775882.4260,10762176.5217,-122297.0918,10758899.1067,
2100.000,-3054.4304,-6750.6926,4793.3648,3574.2091,3710.7254,3954.9198,3044.6655,1788.5037,5048.0637,-5039.0561,3301.5310,1604.1693,-6293.5154,2789.5347,3966.7228,-3284.0358,83.3397,-4262.9735,4314.5876,-3573.1358,268501.6561,297960.8395,286833.5914,282730.8787,291430.8199,288166.5581,287330.3196,285403.9402,62403313.8088,62396749.3668,62389192.5818,62396099.5486,286193.9587,62384813.1480,4687.0607,1018.2475,-2468.6609,2673.4875,-5029.7124,-1256.2033,-5104.5900,-5458.0893,-2050.6416,-841.5508,2538.3792,-4885.6739,-860.0394,-6320.8425,1456.0810,6058.8669,5824.0944,3840.5587,-5025.8752,3814.3735,252735.8691,259667.7650,251482.9771,253540.9478,252983.3045,252953.8432,261205.4175,256812.9198,310785574.3838,310787820.7970,310771414.9278,310777778.4377,257528.4537,310776941.4095,-4104.6497,-1095.7407,-4367.1325,-5283.3969,2938.7200,5451.0707,3565.4502,3669.5800,3874.7251,4678.6456,5523.4454,4653.2996,-2677.2900,193.1377,-5483.2826,-754.0472,-3780.7903,-3908.2870,2033.8349,-4437.2716,-118300.5961,-123676.4086,-123283.7355,-117676.4086,-117197.3087,-127448.2802,-130176.2294,-123888.0455,10753316.0957,10778673.4515,10771075.0079,10756998.6284,-122405.0093,10754076.2778,
2400.000,-1629.4106,-6512.0958,3241.5100,4122.0438,2873.6979,2926.7891,1051.9943,-243.6662,5029.1932,-5352.3568,4538.5894,1506.7991,-5511.7311,1528.8207,4244.4382,-1724.9140,1909.0086,-2382.5650,3197.7798,-2819.6426,263072.5596,292244.3220,281175.5348,277179.9012,285916.5229,282682.6238,281757.7881,279832.0465,55601346.2168,55594917.0517,55587875.6047,55594365.0101,280652.0393,55582898.0795,5974.6329,2204.5135,-3918.8951,581.5394,-6154.1053,-3183.6122,-5270.3685,-5193.5914,-3704.0761,1242.7081,783.3998,-3065.1429,602.5300,-6443.9935,-699.9241,6339.0328,4935.7517,4662.0867,-6124.8180,5405.0682,258262.2692,265770.2061,257441.0067,259584.8621,258979.0193,258930.5876,267111.2495,262391.8147,312076990.1806,312079602.8409,312062845.6975,312069693.2106,263510.4223,312068272.1425,-3127.7493,720.5411,-4719.9684,-5523.1994,1265.7766,5313.8598,4374.7277,4404.9154,2392.0719,4220.3839,5162.3816,6032.6331,-4096.7236,1970.5337,-5423.3802,-2219.0587,-4496.5710,-4559.6578,548.5580,-3135.3318,-118416.8797,-123789.7102,-123298.4955,-117944.6502,-117186.4659,-127333.2466,-130414.1389,-123705.6052,10748232.2378,10773830.0128,10766256.9511,10751813.5552,-122512.8589,10749253.3210,
