sl_100_5400_20251204 Coordinates.csv
2025/12/04 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:23 2024,
Start: 2025/12/04 07:47:00.00, Stop: 2025/12/04 09:17:00.00,
TIME_UNITS,STARLINK-5052 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-4252 - X-Coordinate,STARLINK-32244 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-30259 - X-Coordinate,STARLINK-30985 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-5302 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-30596 - X-Coordinate,STARLINK-1636 - X-Coordinate,STARLINK-5592 - X-Coordinate,STARLINK-31607 - X-Coordinate,STARLINK-31244 - X-Coordinate,STARLINK-2457 - X-Coordinate,STARLINK-5967 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-5788 - X-Coordinate,STARLINK-1146 - X-Coordinate,STARLINK-3190 - X-Coordinate,STARLINK-3183 - X-Coordinate,STARLINK-3387 - X-Coordinate,STARLINK-2344 - X-Coordinate,STARLINK-3568 - X-Coordinate,STARLINK-1142 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-30972 - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-2699 - X-Coordinate,STARLINK-4409 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-1769 - X-Coordinate,STARLINK-31791 - X-Coordinate,STARLINK-1913 - X-Coordinate,STARLINK-3979 - X-Coordinate,STARLINK-5241 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-2479 - X-Coordinate,STARLINK-30951 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-3889 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-2336 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-30605 - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-2290 - X-Coordinate,STARLINK-31738 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-5233 - X-Coordinate,STARLINK-31126 - X-Coordinate,STARLINK-3789 - X-Coordinate,STARLINK-6291 - X-Coordinate,STARLINK-5683 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-31850 - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-3049 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-31589 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-30310 - X-Coordinate,STARLINK-1448 - X-Coordinate,STARLINK-6321 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-3457 - X-Coordinate,STARLINK-5212 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-3120 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-3803 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-5551 - X-Coordinate,STARLINK-11240 [DTC] - X-Coordinate,STARLINK-31765 - X-Coordinate,STARLINK-3903 - X-Coordinate,STARLINK-4021 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-2391 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-4252 - Y-Coordinate,STARLINK-32244 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-30259 - Y-Coordinate,STARLINK-30985 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-5302 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-30596 - Y-Coordinate,STARLINK-1636 - Y-Coordinate,STARLINK-5592 - Y-Coordinate,STARLINK-31607 - Y-Coordinate,STARLINK-31244 - Y-Coordinate,STARLINK-2457 - Y-Coordinate,STARLINK-5967 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-5788 - Y-Coordinate,STARLINK-1146 - Y-Coordinate,STARLINK-3190 - Y-Coordinate,STARLINK-3183 - Y-Coordinate,STARLINK-3387 - Y-Coordinate,STARLINK-2344 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,STARLINK-1142 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-30972 - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-2699 - Y-Coordinate,STARLINK-4409 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-1769 - Y-Coordinate,STARLINK-31791 - Y-Coordinate,STARLINK-1913 - Y-Coordinate,STARLINK-3979 - Y-Coordinate,STARLINK-5241 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-2479 - Y-Coordinate,STARLINK-30951 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-2336 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-30605 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-2290 - Y-Coordinate,STARLINK-31738 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-5233 - Y-Coordinate,STARLINK-31126 - Y-Coordinate,STARLINK-3789 - Y-Coordinate,STARLINK-6291 - Y-Coordinate,STARLINK-5683 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-31850 - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-3049 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-31589 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-30310 - Y-Coordinate,STARLINK-1448 - Y-Coordinate,STARLINK-6321 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-3457 - Y-Coordinate,STARLINK-5212 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-3120 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-3803 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-5551 - Y-Coordinate,STARLINK-11240 [DTC] - Y-Coordinate,STARLINK-31765 - Y-Coordinate,STARLINK-3903 - Y-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-2391 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-4252 - Z-Coordinate,STARLINK-32244 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-30259 - Z-Coordinate,STARLINK-30985 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-5302 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-30596 - Z-Coordinate,STARLINK-1636 - Z-Coordinate,STARLINK-5592 - Z-Coordinate,STARLINK-31607 - Z-Coordinate,STARLINK-31244 - Z-Coordinate,STARLINK-2457 - Z-Coordinate,STARLINK-5967 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-5788 - Z-Coordinate,STARLINK-1146 - Z-Coordinate,STARLINK-3190 - Z-Coordinate,STARLINK-3183 - Z-Coordinate,STARLINK-3387 - Z-Coordinate,STARLINK-2344 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,STARLINK-1142 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-30972 - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-2699 - Z-Coordinate,STARLINK-4409 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-1769 - Z-Coordinate,STARLINK-31791 - Z-Coordinate,STARLINK-1913 - Z-Coordinate,STARLINK-3979 - Z-Coordinate,STARLINK-5241 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-2479 - Z-Coordinate,STARLINK-30951 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-2336 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-30605 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-2290 - Z-Coordinate,STARLINK-31738 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-5233 - Z-Coordinate,STARLINK-31126 - Z-Coordinate,STARLINK-3789 - Z-Coordinate,STARLINK-6291 - Z-Coordinate,STARLINK-5683 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-31850 - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-3049 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-31589 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-30310 - Z-Coordinate,STARLINK-1448 - Z-Coordinate,STARLINK-6321 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-3457 - Z-Coordinate,STARLINK-5212 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-3120 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-3803 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-5551 - Z-Coordinate,STARLINK-11240 [DTC] - Z-Coordinate,STARLINK-31765 - Z-Coordinate,STARLINK-3903 - Z-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-2391 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5480.0172,-644.4788,2153.7912,-3126.1312,6319.1649,-3502.8039,3081.7613,-2723.5102,-1216.9480,3659.6844,4447.8540,-4350.8525,2660.6273,3924.7587,-4236.7967,4366.8809,-3600.3976,-4850.4780,-5649.3557,-2902.2117,2871.5587,5144.6883,-5218.1841,4548.1707,-5259.6214,4543.8890,5902.6286,-1415.7724,6673.8333,5129.6251,2257.0075,4039.8152,1852.0294,4547.5880,2639.6003,0.0000,-2057.4088,-6161.5983,670.2188,257.8821,-3967.7102,-1326.8993,4987.9887,-6514.3555,-5055.8087,1341.1745,2800.5683,3469.6104,3508.8968,1345.3631,-2092.4708,-3289.1767,-2663.6148,6171.6975,-5315.4045,3291.3291,5314.8917,6197.3235,4644.7520,-641.7521,2857.1025,-3195.9955,-6260.5850,6520.5718,-4731.2530,296.0356,6815.8761,1415.4344,6254.3567,2232.8759,4847.6703,3816.5549,-1886.7694,4115.2114,-5834.0376,5618.5168,-4582.7411,-4460.0760,-272.5822,3880.7672,757.8059,6108.9667,6346.5941,3056.2255,-863.9651,6388.3893,2759.9580,123.2377,-3767.1837,-6691.5892,-3640.3022,-3611.8248,186.7986,3846.0732,-4009.5917,-2519.6395,2903.3918,5173.2143,-5585.8603,-2758.3077,215201.1287,200454.1133,211743.0386,212644.9959,208260.4260,209843.9999,202904.4015,208453.6423,-108688290.7165,-108666012.8391,-108667761.1098,-108667117.3788,207053.8763,-108672146.2504,-3646.7534,4232.4974,307.1762,2672.7987,-2113.7422,-3960.3245,5464.2930,-4285.4831,-4468.8800,513.0281,-4192.3902,4525.0283,3544.5404,-1880.9228,5309.9741,5108.6723,-5103.6844,-3403.9448,587.8952,3105.4310,846.3183,631.0245,743.7982,-5117.5708,4502.4797,3621.7977,-3122.0127,3896.0798,1689.8977,4529.6406,-6500.5710,751.7069,3722.2276,-1823.0725,5103.4880,0.0000,-3629.4422,3075.8342,6721.5031,-4837.9384,1392.5772,4392.0149,-51.4892,-2089.3449,-4268.2558,4370.1697,-3918.7505,2339.1558,4093.9139,-6671.1849,-5551.5377,5438.3637,3299.2138,-2427.8296,3706.3441,-2623.4653,-1411.3928,2807.6850,-1820.5327,4056.6048,-3198.4598,-5292.5068,1166.6043,-1362.0504,-1674.0527,-4204.0075,-1202.9048,6734.2449,-949.4694,-4830.9640,1241.2308,-4376.3164,-1571.8531,-1694.3221,3185.4909,3329.3428,3681.6211,-3798.7439,5017.9106,-3245.4401,6022.9812,-3198.7066,815.4632,-3989.7772,4267.9383,-1906.0440,-5136.5501,4685.5464,-5586.4245,807.1243,-5255.0531,5752.6889,-5255.9638,1568.7868,-1266.2239,4621.9837,-3334.6157,-4562.1801,596.9259,3346.0873,-260556.3301,-250057.4536,-242718.8628,-247081.4797,-239806.0007,-242640.0773,-247550.2709,-246502.4132,313234802.2545,313233781.8837,313226996.4737,313242317.2329,-246497.1993,313240766.2730,2109.5312,5421.3262,6579.0615,-5481.8961,-1912.6167,-4510.3105,2939.4595,-4715.7239,-5137.9014,-5898.7210,3264.9150,-2887.3614,5309.2941,5364.6730,-902.0348,-1135.5001,3040.2168,-3385.0286,3829.9131,5441.0736,-6271.6234,4470.5885,-4517.1218,293.3434,92.8020,3714.1891,-1815.9160,-5533.8511,-495.1164,320.5812,-692.9603,5446.8180,-5533.9843,4872.0497,-3861.2657,0.0000,-5519.1072,-863.9618,-1564.0144,-4855.9252,-5497.9010,-5152.1101,4642.3851,611.9535,1990.4874,-5191.7019,4819.0472,5504.7389,4354.3154,1243.6284,-3555.4075,-2734.9573,-5457.6172,-2093.6519,-2186.5105,5487.2421,4189.1076,-788.4611,-4648.1686,-5451.0375,-5309.8512,3111.1783,-2751.9364,-1851.9755,-4677.1539,-5480.1511,363.3560,803.6727,2775.2316,-4334.4111,4624.2089,3811.6139,-6507.1775,5284.8434,1966.3092,2364.6573,3669.8496,-3511.1253,-4625.0437,4714.4027,3316.7185,-737.4546,-2570.0302,4733.6643,-5406.3265,1827.9049,3703.4501,4977.5696,-1637.5098,72.5758,2728.4338,-1316.2269,-4489.7828,-5568.6718,5210.3271,4325.5640,-5316.2276,-462.7244,3837.3365,-5339.2165,158364.0125,155739.0207,153074.8418,159661.6122,158798.7284,148133.3521,147337.3699,153148.8478,-146707967.7802,-146703326.4419,-146724425.2420,-146712367.2455,154285.2172,-146718975.3808,
300.000,4055.3851,1511.0435,3773.1038,-1545.3634,5151.6896,-3165.0404,4659.9258,-4441.7990,-2820.1266,2260.9718,2615.9227,-2671.0159,3803.6153,3343.7732,-3217.7642,5264.5462,-3501.3946,-4778.1450,-5776.7841,-980.4951,4315.2492,4781.2154,-5085.0295,3150.8587,-4050.9926,4594.5355,4616.9901,686.6038,6756.6503,5604.2084,1069.9837,4163.3795,3746.6950,4466.6602,4221.1059,0.0000,-3897.5937,-5777.1908,2192.7838,-1618.9374,-2819.6005,799.0430,4680.3692,-6706.0909,-5998.4337,2934.8426,688.3760,4682.9005,5165.3559,153.0731,-3063.8945,-1635.3146,-687.9050,5030.5626,-4769.7914,2046.1323,5523.7550,6566.6281,3625.5192,1540.8381,1550.3574,-3847.8598,-5134.9371,6402.2823,-5235.4919,-1789.8074,6144.8547,2850.2645,6424.2208,1045.3833,5022.6788,2274.6982,-3560.0705,3765.7355,-5169.2132,6575.5584,-2762.5974,-5857.6706,1855.5123,2336.9853,2196.8619,5260.4164,6829.0592,989.7652,-995.6470,5265.1501,917.5565,1989.8009,-4383.2886,-6163.3025,-3580.5118,-2581.8381,-1523.1814,5009.5970,-4939.0116,-394.3321,1671.8641,4031.8441,-4524.3218,-1398.1988,220686.3746,205344.2482,216910.0931,217683.9014,213323.9323,214919.3458,208058.2755,213751.4644,-115498908.7029,-115476752.7030,-115477789.5828,-115477978.7782,212132.6854,-115482681.6317,-4238.6457,3918.2813,1584.5169,4161.3124,-3061.1916,-2187.7605,4877.2024,-3032.4090,-3050.8056,-1087.0370,-4856.2947,4739.5509,1702.9685,-3858.1827,5977.4854,4271.2116,-3680.9459,-1584.0841,2462.5713,4133.6316,2098.5394,-1500.7485,2777.4749,-5808.9904,5430.5066,1748.8348,-3865.8657,4402.2133,474.7036,3332.2786,-6738.1224,-1426.3511,2728.2506,-3697.3987,4946.8602,0.0000,-2539.3621,2396.3797,6575.7371,-3872.3144,3238.7287,4075.2390,-2196.6894,-881.7251,-3426.8809,2929.2505,-4109.4326,587.2893,2985.4079,-6894.8613,-4001.2901,5293.3209,4212.0508,-2705.1134,4881.1691,-4337.7912,-3078.0397,1642.5117,-3726.6863,4076.7275,-4805.7756,-3677.7394,2644.1715,-2605.7251,416.8546,-4501.4259,-2602.3288,6272.9666,-2307.4321,-6086.8023,-925.4193,-3852.0021,-235.9793,-3685.9738,4597.0340,2047.5682,4551.9271,-2647.3200,5064.6421,-4734.1820,6335.3791,-4443.5429,-431.5209,-4180.9111,2263.0697,-2886.8788,-4845.9228,5212.6575,-4272.0246,1969.7966,-3913.1959,6398.2298,-4176.5909,2713.8565,610.1714,4971.0857,-4948.9258,-5158.0466,2387.0482,4896.4890,-255994.1338,-245755.6513,-238404.7808,-242711.9900,-235374.9870,-238173.7558,-243155.1047,-241878.1792,310787875.2892,310787157.9121,310780126.3990,310796114.8057,-242098.3220,310793834.0382,3652.5485,5485.0795,5594.4992,-5220.9820,-3486.9732,-5787.0303,1588.3313,-4369.6280,-5530.6828,-6492.4473,4191.5927,-4260.5161,5519.3243,4655.5661,921.9785,688.9022,4734.5238,-4608.5982,2741.0780,5443.1233,-5026.5953,4662.2392,-3822.3004,1806.7133,-1437.6533,4834.1094,-3411.0514,-5287.1084,1318.4534,2095.6192,1122.7423,5214.2829,-5140.5936,3760.9134,-2370.8798,0.0000,-5120.7995,-3014.4679,-41.2816,-5425.6400,-5428.3220,-5508.9794,4439.2172,-1204.1305,210.5447,-5536.7268,5389.9253,5054.8940,3529.6474,-569.3746,-4737.7005,-4145.9137,-5435.7111,-3968.9274,-414.5772,4983.6257,2798.8457,1032.7128,-4411.2716,-5251.9566,-4591.4103,4421.4041,-3844.8108,-62.6883,-4413.6528,-4931.8283,1864.3485,-742.5584,1074.7345,-2992.5037,4510.4025,5311.2331,-5969.7112,4470.8474,474.6372,919.0280,4433.4239,-2306.4733,-4189.4727,4466.6176,1708.6582,808.0546,-842.0645,5403.2838,-6487.0299,3420.9753,4834.3542,3954.5074,-3260.3655,1879.7034,4488.8094,495.4033,-5296.7806,-3972.2490,4480.9986,4641.9924,-4529.8001,-2224.1178,4483.6102,-4623.2285,158434.3376,155820.8820,153224.8703,159595.7010,158997.7000,148386.0004,147241.2624,153608.9786,-146709157.0314,-146704013.4928,-146724977.9805,-146713184.5966,154348.7948,-146720045.3757,
600.000,2213.4542,3525.7122,4938.9703,148.1758,3472.8440,-2577.5266,5777.6934,-5748.5476,-4190.3133,694.8664,525.4171,-704.9256,4624.3737,2482.7394,-1860.0263,5619.1652,-3103.9066,-4258.5255,-5344.6824,1009.1872,5253.5318,3981.1290,-4496.8780,1424.1676,-2439.4924,4236.1683,2863.3437,2701.7650,6165.2814,5521.1028,-235.9719,3916.2433,5290.4617,3980.7074,5368.8249,0.0000,-5374.0535,-4747.0281,3502.2866,-3368.5182,-1445.7540,2860.5392,3939.1098,-6220.0601,-6341.3025,4284.0176,-1500.2859,5473.1758,6327.1445,-1060.8106,-3784.5512,210.1734,1329.3494,3367.7690,-3735.6382,648.6612,5206.9258,6266.0361,2277.5771,3559.2971,131.3031,-4167.9527,-3525.2445,5645.6418,-5256.8471,-3679.8233,4875.3921,4015.1194,5958.1917,-215.0153,4729.2820,462.7135,-4917.5161,3091.9298,-4006.6768,6897.9210,-678.2035,-6659.7136,3785.9734,599.0858,3400.8749,3897.6021,6626.3265,-1182.3412,-929.4656,3614.8345,-1045.5513,3624.2231,-4601.2436,-4968.1675,-3211.3958,-1289.7305,-3125.9516,5599.5204,-5367.4567,1769.8526,321.8933,2473.6506,-3028.5603,56.1710,226074.0981,210148.3122,221980.6725,222627.9298,218292.3238,219896.9814,213120.0661,218823.9648,-122254488.6622,-122232468.1340,-122232785.6842,-122233858.8972,217118.0877,-122238178.4097,-4447.5665,3275.7886,2754.8539,5264.9611,-3745.8888,-164.8733,3829.7943,-1523.3449,-1372.4414,-2638.3522,-5089.5711,4525.9658,-277.3491,-5453.6416,6038.1880,2982.8500,-1858.8873,424.8421,4072.8767,4804.1677,3181.9249,-3492.6110,4533.0775,-5928.7867,5840.9750,-319.3900,-4263.4947,4528.1488,-802.8119,1776.0571,-6307.7866,-3448.6148,1518.9359,-5187.8952,4321.5901,0.0000,-1251.0203,1494.3532,5792.0971,-2562.5737,4795.2125,3412.0292,-4119.5247,428.7195,-2245.6946,1240.3439,-3935.5948,-1183.4429,1621.4053,-6433.6602,-2060.7581,4659.8669,4761.7772,-2759.3689,5549.3091,-5646.8418,-4417.4554,297.5540,-5269.1484,3736.0678,-5938.5691,-1691.8046,3901.5709,-3588.8859,2450.6024,-4404.4791,-3767.0090,5200.4669,-3424.0373,-6729.5264,-2991.2854,-2994.8627,1058.2897,-5305.1979,5559.7654,577.3874,5023.8900,-1249.7115,4638.1505,-5788.7419,6028.0989,-5264.1658,-1625.6860,-4016.1527,18.3221,-3618.8732,-4118.7966,5240.0664,-2522.4320,2942.1180,-2149.6000,6409.3602,-2723.7211,3610.7363,2385.0737,4858.6751,-6090.4674,-5260.2472,3965.1560,5976.6262,-251315.0954,-241355.8457,-233987.6609,-238239.4600,-230842.2182,-233605.1425,-238651.7932,-237159.3982,308192888.9895,308192470.1026,308185230.8174,308201828.7414,-237594.9356,308198846.2537,4801.2390,4957.4579,4012.9015,-4383.3853,-4688.5073,-6451.0187,66.8962,-3556.0022,-5329.5282,-6402.7295,4669.3896,-5173.9634,5136.3132,3444.2245,2643.6630,2435.6129,5925.7506,-5316.4524,1348.4882,4857.4410,-3248.7739,4336.6141,-2720.3206,3119.6623,-2813.7133,5429.3430,-4639.4975,-4471.6039,2988.8287,3637.9972,2817.2217,4398.4094,-4195.8401,2243.9549,-625.5389,0.0000,-4172.4806,-4843.9563,1485.8523,-5397.9268,-4776.7436,-5269.5457,3736.9213,-2887.7521,-1592.1824,-5287.1753,5355.1401,4061.4735,2327.3734,-2321.0798,-5410.5762,-5111.3054,-4828.4062,-5424.0742,1403.6057,3944.2648,1106.8075,2739.0993,-3679.2136,-4465.6499,-3359.1870,5256.5878,-4527.6343,1733.3490,-3663.6460,-3852.4559,3165.3597,-2209.1812,-742.0162,-1320.6338,3889.3402,6246.8729,-4801.7884,3174.6540,-1067.8750,-624.4196,4722.5187,-843.6400,-3285.7955,3738.1175,-83.4060,2267.0094,977.5725,5489.0623,-6879.5887,4644.6995,5443.1346,2491.2400,-4534.8116,3467.7233,5772.9164,2253.5915,-5534.2542,-1953.6136,3221.1313,4436.2551,-3255.6218,-3745.5531,4623.0895,-3401.6540,158504.1616,155901.2773,153376.9163,159524.5223,159192.9097,148644.3734,147150.5969,154125.1057,-146710350.8950,-146704710.2320,-146725525.1719,-146714042.8047,154412.2500,-146721115.0597,
