sl_100_86400_20250405 Coordinates.csv
2025/04/05 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:39 2024,
Start: 2025/04/05 07:47:00.00, Stop: 2025/04/06 07:47:00.00,
TIME_UNITS,STARLINK-30862 - X-Coordinate,STARLINK-30917 - X-Coordinate,STARLINK-30320 - X-Coordinate,STARLINK-5933 - X-Coordinate,STARLINK-2521 - X-Coordinate,STARLINK-2512 - X-Coordinate,STARLINK-30211 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-3818 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-1978 - X-Coordinate,STARLINK-2053 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-30828 - X-Coordinate,STARLINK-5114 - X-Coordinate,STARLINK-1882 - X-Coordinate,STARLINK-2161 - X-Coordinate,STARLINK-5484 - X-Coordinate,STARLINK-4129 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-4506 - X-Coordinate,STARLINK-31835 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-3711 - X-Coordinate,STARLINK-11102 [DTC] - X-Coordinate,STARLINK-30200 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-31845 - X-Coordinate,STARLINK-4492 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-1568 - X-Coordinate,STARLINK-30560 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-5292 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-4776 - X-Coordinate,STARLINK-3204 - X-Coordinate,STARLINK-4398 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-2348 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-1226 - X-Coordinate,STARLINK-6107 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-4616 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-5989 - X-Coordinate,STARLINK-2704 - X-Coordinate,STARLINK-5131 - X-Coordinate,STARLINK-1906 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-3554 - X-Coordinate,STARLINK-6366 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-2426 - X-Coordinate,STARLINK-31304 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-5672 - X-Coordinate,STARLINK-32205 - X-Coordinate,STARLINK-30916 - X-Coordinate,STARLINK-30915 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-5728 - X-Coordinate,STARLINK-1601 - X-Coordinate,STARLINK-5761 - X-Coordinate,STARLINK-4048 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-2358 - X-Coordinate,STARLINK-1761 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-31285 - X-Coordinate,STARLINK-5263 - X-Coordinate,STARLINK-3208 - X-Coordinate,STARLINK-31448 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-31775 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-3889 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-5813 - X-Coordinate,STARLINK-11288 [DTC] - X-Coordinate,STARLINK-6302 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-5176 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-30917 - Y-Coordinate,STARLINK-30320 - Y-Coordinate,STARLINK-5933 - Y-Coordinate,STARLINK-2521 - Y-Coordinate,STARLINK-2512 - Y-Coordinate,STARLINK-30211 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-3818 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-1978 - Y-Coordinate,STARLINK-2053 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-30828 - Y-Coordinate,STARLINK-5114 - Y-Coordinate,STARLINK-1882 - Y-Coordinate,STARLINK-2161 - Y-Coordinate,STARLINK-5484 - Y-Coordinate,STARLINK-4129 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-4506 - Y-Coordinate,STARLINK-31835 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-3711 - Y-Coordinate,STARLINK-11102 [DTC] - Y-Coordinate,STARLINK-30200 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-31845 - Y-Coordinate,STARLINK-4492 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-1568 - Y-Coordinate,STARLINK-30560 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-5292 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-4776 - Y-Coordinate,STARLINK-3204 - Y-Coordinate,STARLINK-4398 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-2348 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-1226 - Y-Coordinate,STARLINK-6107 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-4616 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-5989 - Y-Coordinate,STARLINK-2704 - Y-Coordinate,STARLINK-5131 - Y-Coordinate,STARLINK-1906 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-3554 - Y-Coordinate,STARLINK-6366 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-2426 - Y-Coordinate,STARLINK-31304 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-5672 - Y-Coordinate,STARLINK-32205 - Y-Coordinate,STARLINK-30916 - Y-Coordinate,STARLINK-30915 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-5728 - Y-Coordinate,STARLINK-1601 - Y-Coordinate,STARLINK-5761 - Y-Coordinate,STARLINK-4048 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-2358 - Y-Coordinate,STARLINK-1761 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-31285 - Y-Coordinate,STARLINK-5263 - Y-Coordinate,STARLINK-3208 - Y-Coordinate,STARLINK-31448 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-31775 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-11288 [DTC] - Y-Coordinate,STARLINK-6302 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-5176 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-30917 - Z-Coordinate,STARLINK-30320 - Z-Coordinate,STARLINK-5933 - Z-Coordinate,STARLINK-2521 - Z-Coordinate,STARLINK-2512 - Z-Coordinate,STARLINK-30211 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-3818 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-1978 - Z-Coordinate,STARLINK-2053 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-30828 - Z-Coordinate,STARLINK-5114 - Z-Coordinate,STARLINK-1882 - Z-Coordinate,STARLINK-2161 - Z-Coordinate,STARLINK-5484 - Z-Coordinate,STARLINK-4129 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-4506 - Z-Coordinate,STARLINK-31835 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-3711 - Z-Coordinate,STARLINK-11102 [DTC] - Z-Coordinate,STARLINK-30200 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-31845 - Z-Coordinate,STARLINK-4492 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-1568 - Z-Coordinate,STARLINK-30560 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-5292 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-4776 - Z-Coordinate,STARLINK-3204 - Z-Coordinate,STARLINK-4398 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-2348 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-1226 - Z-Coordinate,STARLINK-6107 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-4616 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-5989 - Z-Coordinate,STARLINK-2704 - Z-Coordinate,STARLINK-5131 - Z-Coordinate,STARLINK-1906 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-3554 - Z-Coordinate,STARLINK-6366 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-2426 - Z-Coordinate,STARLINK-31304 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-5672 - Z-Coordinate,STARLINK-32205 - Z-Coordinate,STARLINK-30916 - Z-Coordinate,STARLINK-30915 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-5728 - Z-Coordinate,STARLINK-1601 - Z-Coordinate,STARLINK-5761 - Z-Coordinate,STARLINK-4048 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-2358 - Z-Coordinate,STARLINK-1761 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-31285 - Z-Coordinate,STARLINK-5263 - Z-Coordinate,STARLINK-3208 - Z-Coordinate,STARLINK-31448 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-31775 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-11288 [DTC] - Z-Coordinate,STARLINK-6302 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-5176 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,448.9921,-6328.9514,-2610.4701,-2263.0277,-4444.5557,-4494.4995,5905.4683,6522.9291,-6174.6940,1679.0485,3732.4349,-2432.4931,2057.8084,3579.0999,-6575.7211,-2444.1293,-615.9039,-5501.8869,-5511.7492,1371.9735,477.1184,-6406.1104,-3940.6001,5210.2130,3956.8357,-4014.0206,-834.5821,5526.2733,4293.5239,-2864.1550,-602.5249,-2896.5530,-3309.3613,857.1246,6239.7110,-1281.6722,3619.3485,3854.6323,-1387.4377,927.7809,-3351.6060,-1057.8586,5873.7596,-3071.4340,-2721.9777,-1582.1443,69.7971,-4855.8132,-5806.6723,-2100.8125,3435.9822,5189.6667,4645.1064,-3829.6312,3418.4919,3681.9308,800.4711,-4836.1480,-3369.0881,4211.4190,-4108.2265,4342.5027,-5142.8758,-6701.6470,-3478.1259,4641.9976,4640.5659,1472.4891,-6647.6065,3978.5747,-471.2190,3728.8086,-4012.0152,47.8344,-1805.8277,-6586.0697,4696.1430,1336.3731,4525.4785,-5030.1729,4654.4906,2075.8314,3411.7535,6386.9330,-2252.1756,2319.4657,2594.6583,-3819.4109,0.0000,3511.7677,-4415.0459,5944.4651,-2076.5080,5571.8813,4383.5506,6209.0050,572.8034,-4076.9231,4818.0594,3253.6658,318455.9341,327374.5695,314676.7848,318090.4869,314310.3512,316075.5970,323703.8249,320900.6088,157496561.3604,157489019.5433,157490277.7230,157493883.3817,320565.2859,157496215.6422,5006.0365,-1427.6265,-3283.8959,-1487.1842,247.6965,5260.6823,2038.9329,403.3932,-1766.1873,-3452.6630,-1965.1619,4998.6174,-6437.1259,-5831.4063,-504.6285,-4478.0216,-4723.8411,1154.0550,-373.6867,5066.5504,5061.9306,-565.4073,-2284.0861,-311.8828,-4205.3647,586.3784,-6142.4030,-1203.5930,-4110.0248,-3214.2311,5003.8524,5612.4643,-3069.3957,5911.9985,2746.4868,2505.5385,-3714.8060,1489.9772,6634.9367,-3542.1730,5027.0581,-6700.0562,-3367.4589,706.2248,-3320.4617,-6738.2519,6436.6516,328.3722,1830.1551,-5803.7157,-2286.3350,1457.2290,-690.8948,-1646.3255,2287.2534,-1308.8650,5430.6211,1981.5884,2975.0200,1492.4028,1606.8850,-2641.9079,815.1774,974.5244,3723.9727,2073.4026,2168.6202,-5398.5066,763.6192,1313.7735,4223.6744,-4603.5569,-1048.8512,-6843.9313,-4497.3318,-2089.7116,4328.0652,-5052.7285,2219.3670,-4324.2710,-1838.5069,6270.7020,-4264.0217,-2393.8189,-4655.3849,4522.4667,-930.8778,2558.6001,0.0000,-5139.0714,66.2039,1483.9621,6265.0286,-3106.5864,186.2417,-1731.0700,5670.5805,5096.3447,-4365.5636,6020.7838,127145.9121,97427.2214,115123.9080,119563.0173,112170.6062,115354.6708,111543.4230,115225.5751,36627872.0854,36608844.7176,36649103.4176,36652837.2986,114721.4963,36648181.6070,-4683.2292,-2462.3601,-5404.1986,-6407.7332,5273.9108,-166.9989,-3015.8505,2250.5380,2558.4252,5789.8009,5484.2123,-4119.6028,1637.1037,-566.7549,2081.8401,-4654.4490,-5034.3543,-4093.1109,4153.7522,4407.0971,-4693.3610,2544.8722,5109.7712,-4396.6335,3802.0748,-5370.5553,-3117.7685,4038.6416,3353.0875,5404.2605,4590.1625,-2826.4284,5121.9507,3290.4096,1185.1760,-6364.0854,4593.2121,5522.9762,1373.0128,5878.4940,-3369.2235,-1353.5270,1441.8772,-6201.1328,-5424.8145,-148.6142,2583.8869,-4929.5930,3311.5691,3154.8915,5426.0667,4321.1147,-5086.6601,5503.7386,-5449.9141,5740.1255,-4175.7428,4523.5389,-5265.7203,5171.0394,-5330.9606,-4724.9793,-4587.3831,-1398.2149,4523.0642,4726.0851,4663.5568,3853.3156,-1433.4184,5376.2231,5453.8654,3597.1063,-5504.9576,-1135.4846,4924.0016,616.4888,2388.1901,-4511.4310,-4749.6920,-1966.0032,-4635.5542,-2054.3641,-4248.7123,-176.9039,-4447.7555,-4584.2338,6372.8128,5158.4385,0.0000,-3021.9076,-5373.4551,-2741.5444,2122.1482,2708.4389,5337.5967,-2611.9394,-3754.9844,-2365.3062,-2416.8748,994.6761,174846.0515,174647.3824,171802.6146,179484.8968,177528.6523,166811.2515,167031.6793,171835.6738,70748483.9726,70723132.0686,70763085.7693,70751428.2029,173503.4076,70746296.6501,
3600.000,-4532.5949,4854.4431,6138.7081,3068.6274,5324.9177,2179.8521,-4829.2804,-4070.7659,4237.8928,-1623.6152,-1159.6590,980.1435,-1758.4613,-842.9697,4226.8647,4351.8622,3642.3023,6709.3788,2937.9926,-4974.7104,-3770.2139,6603.0794,6609.3700,-3245.1060,129.9222,2476.5698,3306.9612,-6697.4930,116.3699,5160.1877,-3880.0985,-535.8493,4704.8462,-4132.8256,-5052.6148,-3315.6769,-1273.7003,-5256.6210,-241.8235,-343.4719,-475.3535,2478.8390,-4562.9995,-481.3116,5250.6402,2842.1812,2262.8894,2337.8290,5408.8633,4505.7580,-1256.7767,-6888.2253,-2042.0476,4954.4596,-5423.5500,651.2151,-3618.0045,1098.6244,2008.6816,-3801.3019,1189.1740,-2191.6017,3412.5992,5773.5621,604.6807,-5771.2994,-6279.6860,2718.1584,3853.8484,-4295.1120,-3163.6489,-1975.0720,4840.0756,2387.9174,4857.9670,6286.2229,-5028.3610,2719.9049,-6797.9414,5782.2619,-2228.0931,-3462.6235,-2400.0990,-3963.2478,5828.5185,-4396.9204,-3885.5557,14.6581,0.0000,-2324.6813,6777.8004,-6220.3561,-74.2586,-2229.2806,-3092.9436,-2858.8027,-4245.3495,576.2936,-3239.8041,-3905.4864,276666.9849,292982.9315,276463.7458,280464.8104,275949.9987,277231.9355,284875.4031,282194.9655,142663713.4629,142664872.0935,142654165.4555,142657661.8384,282268.6721,142662179.8713,-4182.2303,-1806.9112,1198.5069,-3021.1368,-3669.1011,-5119.5275,1582.1081,1987.5266,-1227.8992,6451.6800,5296.4685,-6845.8324,5878.7124,6039.9865,-1845.4848,482.4803,5602.0884,-1694.9594,-2967.7923,-2439.8457,-2196.1052,-995.3082,-7.9548,4527.9758,4144.0944,-5308.6999,6086.3360,1716.3005,4097.9582,-462.4570,-4435.7802,-4297.5787,-1516.6840,-2854.9183,-149.4575,-2495.6555,6371.8958,2406.2917,-6254.5007,-1918.1190,-4150.5177,5734.4826,4355.2182,-3715.2972,-193.3613,4967.4564,-5989.4097,-3889.2333,-4337.5361,5262.8014,5980.7275,368.0103,4228.8790,-2441.3551,1831.2271,2931.0339,-2119.2567,-4143.2796,-6172.3849,3240.0050,-4873.8249,5793.4118,-4491.6429,-2417.2291,-6494.9467,1615.5704,1110.4675,3128.3040,-2670.5393,3375.7115,-5295.8851,6639.7716,-3116.5675,5075.3310,4667.8828,-260.7707,-166.4349,3337.7366,-467.2179,2932.5230,5605.4861,-5515.3762,6479.3966,4292.0056,3099.6245,-262.9651,4532.6946,-4775.6456,0.0000,6384.3037,-1002.7543,769.3074,-6761.0868,4623.2370,3984.8190,1824.2116,-2881.0980,-5176.0695,6006.8096,-3324.2311,200647.5131,175402.6970,193154.4792,195957.5299,188312.3291,191385.4490,188889.0081,190547.3974,76233356.9078,76215829.0921,76247750.3557,76248635.6459,191274.2357,76253707.4963,3006.0734,4602.5055,2756.1394,5451.1040,-2434.1043,4104.4324,4707.1186,-5228.9676,-5330.8151,-2024.6465,-4313.4472,140.0726,3260.1220,-3159.2497,-5161.5129,5328.4432,1824.4715,-694.4841,-5518.3908,-4051.6387,5357.1219,1798.6439,-1809.8974,3924.2953,-5542.4729,3297.4732,-381.6039,713.5764,-5465.5206,-4586.3916,-3448.1933,5384.1628,-4724.4867,-4628.3463,-4733.5017,5573.1296,-2427.1487,-3780.6536,2935.3912,-6656.3432,5501.2541,-2974.3458,2844.5838,5847.7760,4487.8274,-3901.5735,2674.7201,5220.7014,90.2925,301.5629,-3033.8800,-464.3416,5073.4688,-4159.0426,3707.4963,-6273.6364,5462.1444,-5434.1373,2391.6078,-4679.2082,4752.4249,3112.3785,4027.3344,-2943.6189,-2002.7347,-3521.8065,-2728.2001,-5395.4417,4971.4728,-4093.1419,-3142.6799,-331.7927,3775.2048,4069.1932,-1561.4230,2910.2817,-4613.1759,5383.9403,1219.8416,-2418.9631,3165.3052,-2337.3022,326.1427,-3530.5964,1684.3913,5225.5271,-3562.7987,-5007.0324,0.0000,-1306.7451,1185.5518,-2403.4825,1530.3291,-4669.9621,-4736.2064,6057.8507,4484.1880,4574.4729,-1240.2176,-4646.9343,173862.0150,174024.4852,172316.1670,177264.6999,178628.7629,168799.9307,164795.1245,174678.2687,70758593.8327,70734672.2315,70776101.4082,70765069.0073,173020.8606,70759533.0957,
7200.000,6420.8733,-2502.8255,-6543.8606,-4134.1654,-4363.6069,1785.6875,3046.8172,683.0771,-1627.3874,1430.5736,-749.6325,841.6921,-426.9234,-2888.7718,-865.0052,-5699.6919,-4684.0276,-4494.8336,-398.3699,6799.7821,6364.8741,-3906.5955,-6007.3415,763.3341,-4222.3277,-465.1752,-4595.9897,4460.3284,-4575.0200,-6173.9764,6296.9578,4500.4374,-4957.1447,6308.6292,2681.4542,5986.7537,-971.8711,5191.2536,2633.1725,-2815.1629,4566.7228,-3684.8975,902.0252,2275.0216,-6367.2420,-4024.4346,-2105.2632,-200.4566,-2937.4304,-5297.0747,-646.6496,5516.9755,-89.4561,-4949.8348,5383.7020,-3661.7400,6019.6214,2228.5014,-511.8100,2887.0887,1003.1112,22.2557,-1426.1171,-2241.6011,2050.9458,5514.0496,5959.4245,-6202.3513,460.5095,3532.4038,4860.2532,-468.0961,-4437.5450,-4882.7320,-5491.7007,-3978.8824,4134.5723,-6080.1268,6117.7546,-4459.5536,-419.5347,3973.2152,435.4482,-525.9997,-6382.0235,5632.9394,4300.9907,2860.9696,0.0000,-225.8569,-5819.4740,2361.4215,2604.9093,-1687.1722,1845.6508,-1624.8736,6559.1695,3409.8670,211.9557,4216.4292,218774.6456,240255.9336,220757.4743,225318.0437,219956.8817,221629.3062,227691.4759,225554.7231,118061282.8685,118069970.9264,118052361.6815,118059639.8432,226015.2167,118058675.4059,2312.9990,5098.3943,614.2856,5418.2250,4980.3518,3784.1456,-5110.5307,-4809.9619,4744.1424,-6139.8641,-6868.9578,5641.8996,-2911.3150,-4103.5036,4681.9187,2901.1066,-4458.3969,1600.5934,5993.6385,-314.0767,-315.5780,2683.8681,1753.1401,-6759.2370,-3925.5373,6492.4891,-3707.0512,-1626.9050,-3644.2667,2989.6737,2614.7215,2543.1763,4627.3668,-728.6860,-3489.1655,3154.3090,-6757.6267,-4537.1413,3382.9279,5332.5028,3051.3648,-2187.2237,-4245.6899,6211.3883,2588.7218,-1052.6522,1705.1576,6522.6565,5248.4534,-2674.5272,-6592.2048,-1910.0534,-6645.3241,4821.6051,-4117.8812,-4995.1236,-1039.1417,5847.6440,6618.3475,-6152.4484,6733.4979,-6925.6406,6706.0260,3658.0666,6176.8525,-4223.6922,-3436.9766,-631.0222,4719.8510,-5833.3137,4796.7885,-6162.0301,5250.7943,-1861.1961,-3134.6882,3196.6270,-4259.4016,-1672.0522,-1098.0786,282.9220,-6769.1427,2110.0719,-5772.1349,-5031.2100,-481.5165,-3261.4476,-5296.7691,6059.5760,0.0000,-4971.7736,1016.8769,-3309.0181,4802.1396,-5548.1298,-6564.4208,-3081.7633,-291.7787,4481.9886,-5562.1415,-1014.1788,261104.9455,242542.4038,259111.2804,260120.3755,252723.3610,255544.2260,254039.3275,256886.3688,110652003.5818,110637961.1072,110658963.9260,110661003.4913,255972.0814,110671866.6512,734.0431,-3987.3889,1875.2533,-1373.1172,-1977.1142,-5516.0127,-3566.1135,4912.4776,4754.0809,-2943.4711,476.4933,3901.8859,-6304.4887,4673.4166,5011.3176,-2599.8595,2476.6353,5046.5913,3422.7514,844.7196,-2691.3523,-5044.6357,-2798.6859,-512.4366,3817.5526,1684.6839,3628.6691,-5085.3974,3517.0060,882.6380,-294.8016,-4599.6466,845.9174,2489.0574,5333.7292,-1604.0028,-1228.2359,-400.3598,-5432.8244,3418.3863,-4205.0733,5419.8483,-5398.0083,-2139.4553,-758.4849,5525.4409,-6395.0463,-2317.8020,-3459.7028,-3598.0514,-1644.3580,-3708.5661,-1929.9949,167.4324,780.4251,3154.2239,-3199.2787,2942.9395,1944.0082,784.1008,-1222.4068,358.0518,-1056.0879,5412.6845,-2048.4532,227.2240,-879.7561,2706.2833,-4934.5128,-269.9071,-1137.8806,-3156.3036,425.8053,-4566.5685,-2804.7077,-4704.0262,3349.5423,-2807.4861,3039.7327,5271.5052,686.7378,5244.2532,3777.1353,4567.0284,2338.2230,-2109.9389,-1345.4894,1707.8540,0.0000,4794.6973,3655.5807,5328.6686,-4278.5562,3794.4436,1155.4581,-6017.8751,-1858.3768,-4059.5591,4125.1710,5380.3237,172821.9110,173376.2278,173002.2970,174075.2023,179214.6270,171692.9081,163275.2513,171059.5680,70768749.9307,70746345.5764,70787829.5286,70774079.5708,172522.0351,70772754.9505,
