sl_100_86400_20250905 Coordinates.csv
2025/09/05 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:27 2024,
Start: 2025/09/05 07:47:00.00, Stop: 2025/09/06 07:47:00.00,
TIME_UNITS,STARLINK-2048 - X-Coordinate,STARLINK-2119 - X-Coordinate,STARLINK-30951 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-3616 - X-Coordinate,STARLINK-31254 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-1219 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-31664 - X-Coordinate,STARLINK-6133 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-31135 - X-Coordinate,STARLINK-30368 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-5332 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-31347 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-2512 - X-Coordinate,STARLINK-5942 - X-Coordinate,STARLINK-1497 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-6070 - X-Coordinate,STARLINK-1922 - X-Coordinate,STARLINK-3804 - X-Coordinate,STARLINK-2351 - X-Coordinate,STARLINK-2309 - X-Coordinate,STARLINK-4498 - X-Coordinate,STARLINK-2726 - X-Coordinate,STARLINK-3586 - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-1588 - X-Coordinate,STARLINK-3309 - X-Coordinate,STARLINK-1098 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-30262 - X-Coordinate,STARLINK-3824 - X-Coordinate,STARLINK-4776 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-4016 - X-Coordinate,STARLINK-4140 - X-Coordinate,STARLINK-2364 - X-Coordinate,STARLINK-5111 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-30500 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-5135 - X-Coordinate,STARLINK-5364 - X-Coordinate,STARLINK-1602 - X-Coordinate,STARLINK-3501 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-32096 - X-Coordinate,STARLINK-32195 - X-Coordinate,STARLINK-1541 - X-Coordinate,STARLINK-5510 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-11223 [DTC] - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-31454 - X-Coordinate,STARLINK-3344 - X-Coordinate,STARLINK-5136 - X-Coordinate,STARLINK-5184 - X-Coordinate,STARLINK-4721 - X-Coordinate,STARLINK-4755 - X-Coordinate,STARLINK-6062 - X-Coordinate,STARLINK-3934 - X-Coordinate,STARLINK-31051 - X-Coordinate,STARLINK-30274 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-30432 - X-Coordinate,STARLINK-4462 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-3269 - X-Coordinate,STARLINK-3563 - X-Coordinate,STARLINK-31678 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-5888 - X-Coordinate,STARLINK-1683 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-2751 - X-Coordinate,STARLINK-31677 - X-Coordinate,STARLINK-5511 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-2347 - X-Coordinate,STARLINK-1478 - X-Coordinate,STARLINK-32265 - X-Coordinate,STARLINK-1366 - X-Coordinate,STARLINK-31857 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2048 - Y-Coordinate,STARLINK-2119 - Y-Coordinate,STARLINK-30951 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-3616 - Y-Coordinate,STARLINK-31254 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-1219 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-6133 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-31135 - Y-Coordinate,STARLINK-30368 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-5332 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-31347 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-2512 - Y-Coordinate,STARLINK-5942 - Y-Coordinate,STARLINK-1497 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-6070 - Y-Coordinate,STARLINK-1922 - Y-Coordinate,STARLINK-3804 - Y-Coordinate,STARLINK-2351 - Y-Coordinate,STARLINK-2309 - Y-Coordinate,STARLINK-4498 - Y-Coordinate,STARLINK-2726 - Y-Coordinate,STARLINK-3586 - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-1588 - Y-Coordinate,STARLINK-3309 - Y-Coordinate,STARLINK-1098 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-30262 - Y-Coordinate,STARLINK-3824 - Y-Coordinate,STARLINK-4776 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-4016 - Y-Coordinate,STARLINK-4140 - Y-Coordinate,STARLINK-2364 - Y-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-30500 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-5135 - Y-Coordinate,STARLINK-5364 - Y-Coordinate,STARLINK-1602 - Y-Coordinate,STARLINK-3501 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-32096 - Y-Coordinate,STARLINK-32195 - Y-Coordinate,STARLINK-1541 - Y-Coordinate,STARLINK-5510 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-11223 [DTC] - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-31454 - Y-Coordinate,STARLINK-3344 - Y-Coordinate,STARLINK-5136 - Y-Coordinate,STARLINK-5184 - Y-Coordinate,STARLINK-4721 - Y-Coordinate,STARLINK-4755 - Y-Coordinate,STARLINK-6062 - Y-Coordinate,STARLINK-3934 - Y-Coordinate,STARLINK-31051 - Y-Coordinate,STARLINK-30274 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-30432 - Y-Coordinate,STARLINK-4462 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-3269 - Y-Coordinate,STARLINK-3563 - Y-Coordinate,STARLINK-31678 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,STARLINK-1683 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-2751 - Y-Coordinate,STARLINK-31677 - Y-Coordinate,STARLINK-5511 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-2347 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-32265 - Y-Coordinate,STARLINK-1366 - Y-Coordinate,STARLINK-31857 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2048 - Z-Coordinate,STARLINK-2119 - Z-Coordinate,STARLINK-30951 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-3616 - Z-Coordinate,STARLINK-31254 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-1219 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-6133 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-31135 - Z-Coordinate,STARLINK-30368 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-5332 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-31347 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-2512 - Z-Coordinate,STARLINK-5942 - Z-Coordinate,STARLINK-1497 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-6070 - Z-Coordinate,STARLINK-1922 - Z-Coordinate,STARLINK-3804 - Z-Coordinate,STARLINK-2351 - Z-Coordinate,STARLINK-2309 - Z-Coordinate,STARLINK-4498 - Z-Coordinate,STARLINK-2726 - Z-Coordinate,STARLINK-3586 - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-1588 - Z-Coordinate,STARLINK-3309 - Z-Coordinate,STARLINK-1098 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-30262 - Z-Coordinate,STARLINK-3824 - Z-Coordinate,STARLINK-4776 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-4016 - Z-Coordinate,STARLINK-4140 - Z-Coordinate,STARLINK-2364 - Z-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-30500 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-5135 - Z-Coordinate,STARLINK-5364 - Z-Coordinate,STARLINK-1602 - Z-Coordinate,STARLINK-3501 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-32096 - Z-Coordinate,STARLINK-32195 - Z-Coordinate,STARLINK-1541 - Z-Coordinate,STARLINK-5510 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-11223 [DTC] - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-31454 - Z-Coordinate,STARLINK-3344 - Z-Coordinate,STARLINK-5136 - Z-Coordinate,STARLINK-5184 - Z-Coordinate,STARLINK-4721 - Z-Coordinate,STARLINK-4755 - Z-Coordinate,STARLINK-6062 - Z-Coordinate,STARLINK-3934 - Z-Coordinate,STARLINK-31051 - Z-Coordinate,STARLINK-30274 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-30432 - Z-Coordinate,STARLINK-4462 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-3269 - Z-Coordinate,STARLINK-3563 - Z-Coordinate,STARLINK-31678 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,STARLINK-1683 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-2751 - Z-Coordinate,STARLINK-31677 - Z-Coordinate,STARLINK-5511 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-2347 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-32265 - Z-Coordinate,STARLINK-1366 - Z-Coordinate,STARLINK-31857 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4251.1713,-3192.8008,-4065.3135,-172.3051,-6274.1120,6439.6141,6057.0901,-3564.1908,-358.6285,1754.9746,813.3979,799.2684,-326.0712,-2168.7564,2080.3184,4725.3516,-4768.9373,3209.1996,2036.5485,-1275.1223,5374.6685,-1569.4589,-1690.5173,-1039.1537,-865.4873,-4726.4129,-4583.3999,1240.9359,-3783.6207,4783.1276,3113.4797,3022.4161,-701.1555,3748.7464,-6757.4111,3037.4275,-3235.0030,2499.5657,4994.5516,-1574.9461,4759.1179,4084.3207,174.7255,4262.5247,-4828.1440,-5961.3664,6751.9561,3991.4069,459.9867,3899.6745,1595.8180,6455.9375,4935.6316,-3418.3676,-5812.3188,5229.7271,4160.1544,-5784.9515,-2716.9960,887.5439,-4176.8084,-3198.4746,-3951.7563,-1734.6925,-5349.3465,-6064.3120,-2951.1425,-1001.2057,3388.2317,-4773.0213,-5564.5394,716.7766,6339.9156,4330.7372,4305.7730,1586.0542,-1569.8751,-5023.1934,2753.9165,5328.1164,-2686.1147,5652.4769,2841.8762,-5467.6095,6456.2045,70.2375,2970.1223,-509.0248,-172.5774,-1076.6419,5502.6838,-3221.3913,-5747.1663,2665.9184,6826.2388,-2344.7000,5009.3438,397.0658,3100.9274,5354.9441,290554.0692,303811.6840,301528.9373,296838.0362,303914.0568,301016.1872,296031.3846,296702.2923,35028492.7154,35022115.5256,35026462.3057,35009619.3462,297200.9885,35010949.4468,-705.9262,-2966.5814,5588.6125,4543.9870,-447.3384,-213.5935,-1885.2618,-3827.9878,6836.7083,-5109.8907,-6193.0906,-5219.2375,5049.9534,6399.9920,-5278.3459,-4855.9460,-3658.3935,3254.6829,956.4330,6404.2591,3668.6372,-5533.6847,-3935.3096,5780.6085,6093.0700,4311.8900,2994.0399,3223.4998,1913.1826,3697.2259,4990.7739,-3658.7045,-6486.2117,5697.8392,131.2659,-2945.7693,2688.8356,-6226.8359,-2558.9556,-4279.1662,-2317.3412,-5143.7663,4246.3685,-896.5433,4420.1880,3179.2938,909.2089,-1161.3672,-4441.9404,-2682.4249,-4878.6934,-1665.6756,1327.9646,-2241.4532,3134.0493,-1434.3560,4094.3741,-3304.2207,3323.5039,5461.3513,3933.0683,5966.6765,-5627.8121,2623.1561,-2120.1106,2402.0742,3932.2380,-5956.5516,-2368.8544,-404.8869,-2635.7199,4362.3362,-2019.2480,4853.7724,-3452.2415,4918.2170,-6746.0223,1369.1269,5683.6388,2211.3024,4147.8138,-3517.1026,3044.9784,4056.8373,815.0531,5000.6329,893.6952,4373.0256,-6829.2427,-4537.6468,-2722.8419,5317.4759,-1576.6593,4357.0909,-1051.9780,-3796.8771,121.9857,6644.5382,-4805.7100,1582.4700,-211848.8195,-179289.9517,-202288.5370,-203707.7901,-199117.4672,-200878.5910,-193971.7315,-196733.1204,336440512.3293,336455236.7097,336435063.6816,336440783.4737,-198161.8088,336432979.6134,-5402.8502,-5378.2372,-608.7424,5202.1757,-2869.3484,-2619.0989,-2762.0205,-4417.3321,-103.0260,-4328.5899,-2761.6520,4490.0312,-4579.3384,-1559.0692,-3956.2225,1335.1998,-3484.4553,5221.7178,6161.9883,-2400.2715,2321.3415,3350.0155,5428.4427,-3656.6125,-3202.9430,-2644.7365,4213.4395,6019.8886,5391.7458,3344.8750,-3560.6696,-5037.4208,2271.8522,1104.1779,1382.3655,-5481.4587,5473.2315,-1554.8792,-4054.7457,5190.6026,-4356.8165,-1846.3112,-5462.0807,-5348.7948,-2229.9233,-1476.8317,1129.4385,-5493.3699,5266.9880,-5048.2024,-4665.2304,-953.1741,-4693.4734,5324.2659,2036.5297,4313.8945,-3617.7351,1843.5279,5404.8440,-4154.8761,3684.3452,-602.6329,-683.9043,-6207.1715,3827.1990,1433.2962,-4875.6323,-3408.7497,5452.2181,4996.5808,-3197.2121,5309.3068,-437.0169,-2301.2851,-4206.3614,-4586.0876,100.1589,4415.2846,-2815.1934,3840.3782,4831.4686,-1886.9057,-5476.4300,1212.0236,-2046.0870,-4641.3077,-6214.7349,-5323.5557,683.4632,-5112.9140,-3230.6430,-3050.3801,-3309.6471,-4696.3857,262.9311,5276.0322,-4778.8560,1648.8675,3850.5520,3896.1484,-130025.6131,-131599.9060,-133512.5432,-126502.6713,-127763.7683,-138465.0974,-138887.6296,-133074.4690,-42463456.9559,-42433151.3412,-42441517.3110,-42465382.9392,-132109.6711,-42456185.6088,
3600.000,3743.2420,5038.7163,1275.5263,-3887.3250,3670.8028,-6524.8614,-2724.5033,6195.6339,-1608.7516,2222.2896,2898.1325,-1018.1916,-3773.7612,-61.5450,1791.8315,-3089.5896,6681.2010,-2263.3447,-4283.4650,-209.3138,-6174.1170,4887.8539,5087.0676,-695.5387,-2561.0436,1152.7587,496.9750,-3909.0119,798.9028,-4181.5922,-4039.1509,-1547.9829,2239.3329,-4176.1558,4413.9147,-854.4177,-19.8930,-728.0218,-1094.7186,4939.1664,-545.4890,-152.0985,-4324.4785,-1955.4716,3634.9395,4648.8362,-4869.7610,-3163.9265,3760.1531,-3247.3044,1864.2917,-3174.4527,-5230.6930,6139.7105,4829.9497,-2683.7991,-4116.9621,4703.1484,445.7920,-3149.3509,2262.9850,216.4366,4320.3869,-2905.9367,6878.6961,3955.3401,-1411.8943,3612.9276,-1241.1996,2926.9205,6910.6074,-4212.9151,-3530.8687,-4263.3051,-639.7575,-4313.1448,2822.6736,5418.6506,-3752.0477,-4821.6899,1171.1541,-4507.1232,-5521.3162,2589.6033,-6251.8639,-4444.6625,-4662.0108,-2850.3235,2547.6799,4312.5467,-4686.4194,1974.0191,6675.1003,-5836.5025,-4881.1999,4956.8650,-6341.3931,-2047.1746,-1890.1505,-4281.2573,335867.2056,339815.4491,340881.3009,336704.7933,344488.4730,341986.2712,336547.1527,338397.7078,-53335479.1916,-53345603.5772,-53335055.6535,-53358161.8989,337548.5029,-53351961.7254,-3645.7056,-965.7786,-5676.3039,-2867.2907,-2222.6125,331.2464,3374.2359,2885.1829,-5211.0784,3591.9072,4065.3759,168.4690,-5237.7704,-6601.6528,3733.9208,5397.5253,1888.4720,1183.8014,4164.4477,-3561.4033,-2319.3035,1311.4433,1334.6819,-6861.0005,-4377.4465,-4245.2419,-4159.8375,-5164.1217,-5307.2410,186.7373,-856.5594,6496.7876,6185.5982,-2860.1055,-2097.5681,6090.0237,-5451.1405,6202.1917,4022.6998,4316.9276,4233.5551,5129.1583,-3082.0779,4729.3726,-5466.7844,-4234.2595,1296.0574,5151.3737,3196.5017,5827.7126,6109.1671,3323.5722,2647.6827,-1390.9491,-4353.6282,4648.7798,216.2410,269.8165,-6272.9204,-6155.4336,-6435.2460,-4944.4387,3023.5188,-2368.5889,651.9671,-3959.0532,-4272.6912,5917.2444,5958.1673,-3519.3333,522.6887,-4865.0580,3602.8414,-1329.0552,5246.5580,-5326.8062,4849.0396,-4151.2289,-2122.8143,1789.1018,-6676.2369,4622.2457,463.8551,-4300.8270,1854.4426,-4114.9383,-4618.2513,-5751.4859,5592.7983,5041.8188,5107.4166,-6518.7171,-1268.4065,-2404.5775,2494.2918,292.9642,2463.0707,-5873.1584,6629.6605,2965.7885,-131572.1116,-97677.6980,-122766.7307,-122610.0868,-118281.8423,-120047.1125,-114362.8691,-118753.5297,334037807.3600,334058155.4367,334039642.2963,334031730.2311,-117616.3582,334030412.4138,4505.5759,4632.0171,3770.2989,-4957.2302,5404.9052,-2383.2996,5375.8559,314.1935,-4146.3704,5468.7677,4644.8064,-6865.9509,2194.0122,-2123.8591,5523.5750,2995.4575,168.0201,-6468.8781,-2739.1252,5957.4765,2054.6026,-4336.3160,-4507.9839,-523.1126,4722.4613,5330.3620,-5507.5639,-2532.6600,-4289.9455,-5509.3955,5483.3802,1790.9209,2106.9753,-4712.6258,-4879.6250,3164.6394,-4254.7380,-2911.1822,5511.1038,-2199.4735,5348.8620,4482.1119,4420.9926,4608.6786,-2177.7519,-2884.7170,-4731.8694,3285.1874,-4847.2866,1815.8076,2689.8951,4911.3095,3700.1931,-2362.7665,2334.5484,-4395.1318,5476.9024,-5070.0742,-2869.8295,174.8698,-103.6683,4647.2712,4453.7351,5842.4807,255.8631,3638.9062,5245.6414,15.3451,-3153.3415,-5208.4906,-273.5416,-2540.0479,-4362.4986,5246.0048,4483.9269,838.2963,-4070.4673,-323.9224,5391.1130,-4656.1589,-1387.5890,-2496.3010,4062.8039,-4765.9608,-2006.4462,3122.9344,2260.6291,2532.8411,3048.6774,1947.4433,-228.0355,-1247.3684,-530.6539,2866.6931,-4219.4317,-4823.2107,1262.5946,2882.1056,273.1146,-4402.2529,-129121.9212,-130461.4892,-131106.2689,-127046.0715,-124990.3868,-134555.6134,-139208.6313,-129706.3833,-42532150.9550,-42500860.0509,-42510527.1213,-42530594.5587,-130797.7253,-42522610.4404,
7200.000,-2935.0813,-5806.4025,2536.3241,6589.2818,-476.2833,3401.2952,-1334.2071,-5525.8195,3990.7172,-5755.1019,-6015.1084,-1865.2229,5642.2222,2761.9235,-5492.0557,-545.4496,-6121.6825,2392.2826,3096.9795,3306.2442,4562.5641,-5859.0673,-6848.6842,2249.6878,5687.0345,3182.9195,3322.6091,4012.9803,1410.6209,3340.6374,4708.2016,-40.4361,-3437.3105,4123.7855,-620.4018,-747.2357,2239.7261,-2177.1883,-2675.7244,-5828.7654,-3146.9600,-4262.5979,6613.7825,102.4738,-387.1014,-938.5671,1504.6849,1867.0171,-6484.9540,1703.8708,-4103.0894,-1979.0260,4463.3515,-5120.4905,-1348.6579,73.6472,3775.4686,-2809.5719,1207.9129,3935.2680,764.5886,3958.7151,-4076.2987,5922.6765,-5357.6515,1395.5302,4856.2876,-4832.7866,-577.0634,-1288.6704,-5656.0816,5448.6343,-2035.8906,3831.6604,-2658.0947,4865.9382,-4060.4626,-2967.5556,4713.9944,3670.1245,468.3668,1011.9604,6314.5210,1773.5961,2967.1897,6453.4336,2540.0933,4318.8401,-4622.4036,-5251.2875,2075.9980,454.8127,-4225.1964,6896.1000,930.3840,-6384.1968,5079.3586,3609.1445,-299.0579,2260.6317,359323.9540,354275.5642,358559.1887,354939.9820,363353.7937,360290.5861,356134.1894,355483.2214,-138063106.6178,-138079404.5555,-138063965.2633,-138083065.4675,356483.0700,-138078792.9487,6205.5883,3620.5428,4454.5415,1366.4062,5187.9724,-1076.7379,-4948.3349,-548.0421,1284.6499,-2083.5358,-976.1061,4266.9492,3361.6669,4482.8343,-2105.0819,-4221.5322,516.7664,-5213.5445,-4295.1250,95.7820,-616.9639,3002.0998,640.2075,4878.4589,2046.0746,3927.7674,5063.8822,5112.5456,6718.0626,-4355.0138,-3382.1398,-6426.3751,-3025.7081,-1532.1048,4470.3822,-6790.9081,6530.7349,-3632.7872,-5294.0595,-3014.4471,-5517.6844,-3779.9695,1917.4323,-6836.7806,4542.1622,4191.9105,-4151.8677,-6535.5563,-1972.1122,-6204.8647,-5515.0292,-4521.4045,-5287.7238,3383.2740,4281.9231,-6692.8589,-4491.4979,3718.3863,6636.7290,4143.3968,5765.7460,2219.5964,1317.9084,2953.1068,1212.3008,3912.9937,4318.0353,-3646.9802,-6681.0330,6431.7027,1834.8313,3845.1051,-4059.1658,-3130.7059,-6063.6138,3502.0457,-914.4981,4654.8232,-2132.0199,-5251.9709,6243.0257,-4323.1692,-2721.2281,4031.8080,-4139.9687,2068.5999,5722.9436,5052.7738,-1969.4935,-3795.9035,-5590.9078,5011.0862,3595.4480,296.0450,-4076.2446,2298.8745,-3602.8622,2153.0514,-5432.8636,-6240.5495,-41813.5646,-9586.4222,-35189.7818,-33188.9401,-29801.2511,-31063.7750,-26999.0308,-28903.9238,308821958.8743,308846857.6046,308831570.6899,308808977.5597,-29474.4898,308815171.9156,-760.7365,-1025.4033,-4678.5670,1597.4277,-4545.2638,5954.0403,-4648.3441,3986.9768,5402.0735,-3231.6310,-3081.1245,5135.2517,1824.3503,4502.8157,-3637.2129,-5445.4929,3233.7454,3909.4309,-3893.6082,-6124.4488,-5160.8731,1005.2633,781.6837,4343.0406,-3407.0319,-4730.0644,3327.8960,-2472.1105,212.3009,4195.9949,-3698.0865,2545.7090,-5182.1568,5319.5423,5210.8915,1088.6626,324.4010,5419.6740,-3568.3291,-2197.0616,-2574.5622,-3754.3407,-640.4862,-879.9469,5187.0337,5407.5949,5301.3119,1083.6809,1356.5287,2524.7915,900.6824,-4587.5207,-492.3448,-2744.2547,-5262.4968,1806.2444,-3567.2068,5098.9065,-1510.5254,3885.2030,-3575.3898,-5063.7677,-5426.9175,-2139.0955,-4208.7220,-5236.6852,-2383.0308,3370.8401,-1412.1226,2227.5518,3561.6531,-1845.9595,4868.9000,-4810.8379,-2074.9892,3416.7835,5527.5998,-4033.7695,-4587.7577,2644.9564,-2951.7916,5294.3643,74.4386,5323.6376,4524.6050,738.5622,2986.5909,1853.7699,-4682.9775,2407.3687,3532.0447,4743.1256,3945.0188,676.8353,5494.7448,1343.0973,3007.7973,-5427.7256,-4250.0975,1540.2858,-128243.3088,-129313.3104,-128604.8940,-128521.0634,-122700.2384,-129722.6424,-138797.4915,-130865.5396,-42600227.8006,-42568833.2608,-42580112.1599,-42591785.1322,-129473.3678,-42589035.9829,
