sl_5_5400_20250422 Coordinates.csv
2025/04/22 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:42 2024,
Start: 2025/04/22 07:47:00.00, Stop: 2025/04/22 09:17:00.00,
TIME_UNITS,STARLINK-2734 - X-Coordinate,STARLINK-31516 - X-Coordinate,STARLINK-6374 - X-Coordinate,STARLINK-30888 - X-Coordinate,STARLINK-11117 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2734 - Y-Coordinate,STARLINK-31516 - Y-Coordinate,STARLINK-6374 - Y-Coordinate,STARLINK-30888 - Y-Coordinate,STARLINK-11117 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2734 - Z-Coordinate,STARLINK-31516 - Z-Coordinate,STARLINK-6374 - Z-Coordinate,STARLINK-30888 - Z-Coordinate,STARLINK-11117 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1075.6880,4195.1461,5976.5140,6506.5511,4525.4889,-351972.5121,-345247.0192,-362735.3313,-360717.8214,-362204.4689,-361444.1400,-353033.5655,-358076.1319,171490885.1020,171485620.6145,171492888.6047,171493894.3749,-356948.5936,171490008.6875,4751.7370,-5343.5738,-2356.4472,1639.7378,1920.9838,-36066.1678,-48814.1420,-38887.9335,-33742.6844,-41928.3894,-38397.2323,-39804.6039,-36265.8545,72330005.8451,72316494.5133,72298789.5592,72298659.1947,-37681.1567,72309842.0900,-4900.0663,642.9964,-2627.0066,-1752.9026,4592.1443,-119503.9858,-119332.4754,-122473.8490,-114863.6551,-116741.0338,-127459.7070,-127311.4455,-121006.5787,74763045.9881,74738374.3806,74739475.7915,74753777.5706,-120804.5873,74759878.1108,
300.000,2952.8266,2913.5670,5580.2352,6217.2656,5791.4019,-351013.6105,-344137.5578,-361922.9403,-359813.9348,-361360.5858,-360644.9687,-352220.5614,-357353.6483,169874679.9677,169869334.6873,169877151.7137,169878267.4161,-356092.3804,169873894.8097,4948.6185,-5683.8613,-3940.8191,-39.0826,570.5308,-43174.2065,-56192.6260,-46282.4177,-41257.5375,-49486.1182,-45962.4138,-47261.0720,-43903.8754,76061435.9711,76048201.4875,76030669.0358,76030428.4322,-45197.9485,76041309.6635,-3811.5608,2395.9918,-1219.1929,-3075.3962,3379.7107,-119294.7431,-119222.6282,-122286.3353,-114861.8408,-116473.0827,-127167.8267,-127369.3693,-120423.6774,74763798.8219,74739198.3508,74739919.2733,74753957.5318,-120687.0933,74760378.9037,
600.000,4514.5426,1309.3821,4652.9432,5342.3630,6444.7949,-349924.3665,-342871.4965,-360949.2845,-358750.3682,-360354.6095,-359683.5254,-351253.3667,-356375.2268,168177292.1935,168171853.3704,168180212.6765,168181437.2004,-355077.8694,168176596.5577,4689.9665,-5453.2708,-5136.1513,-1739.2769,-804.1307,-50263.0349,-63544.8814,-53657.8809,-48752.5139,-57023.3222,-53510.3734,-54699.3982,-51618.8761,79756764.0354,79743803.0916,79726464.1365,79726132.2573,-52695.4128,79736678.5996,-2311.4251,3879.8897,318.8052,-4069.3922,1772.3856,-119088.8427,-119112.8487,-122095.6953,-114865.0482,-116208.6905,-126870.1882,-127421.4392,-119859.6230,74764549.9647,74740029.1234,74740368.8519,74754147.6962,-120569.5180,74760879.5519,
900.000,5612.1956,-462.5972,3273.1922,3972.9189,6407.9337,-348703.8019,-341449.4555,-359814.7250,-357527.4602,-359187.1989,-358559.9637,-350132.2121,-355135.4070,166399527.7951,166393982.8528,166402876.8029,166404207.7237,-353905.4945,166398919.8014,3985.5780,-4688.5067,-5836.6963,-3304.3583,-2071.9684,-57330.6034,-70867.6158,-61011.0318,-56224.3657,-64536.6350,-61037.5467,-62116.5134,-59387.1683,83414224.0104,83401532.7182,83384408.0773,83384003.1450,-60170.2157,83394182.7926,-561.2447,4928.2201,1822.7030,-4629.2741,-42.0685,-118886.0639,-119003.1337,-121902.0684,-114873.3844,-115947.8394,-126566.7142,-127467.7359,-119346.3323,74765299.3033,74740866.7708,74740824.6184,74754348.4540,-120451.8613,74761380.0555,
1200.000,6145.3672,-2226.2541,1564.3851,2245.2681,5678.2996,-347351.1344,-339872.1237,-358519.6958,-356145.6071,-357859.0717,-357274.4998,-348857.3996,-353636.8083,164542231.2008,164536567.7646,164545987.8426,164547421.4873,-352575.7597,164541708.8269,2888.0306,-3478.6576,-5984.9259,-4587.4736,-3116.2425,-64374.7105,-78157.5509,-68338.5854,-63669.8640,-72022.7006,-68540.3589,-69509.3396,-67179.9882,87032067.8551,87019641.7476,87002752.0309,87002291.4711,-67619.0331,87012074.1173,1249.7118,5423.6356,3131.6594,-4695.7377,-1851.6457,-118686.2056,-118893.4804,-121705.5992,-114886.9616,-115690.5111,-126257.3253,-127508.3376,-118912.0994,74766046.7249,74741711.3631,74741286.6649,74754560.1853,-120334.1235,74761880.4144,
1500.000,6071.4187,-3801.7773,-316.2772,327.2918,4329.6211,-345865.7585,-338140.2588,-357064.7036,-354605.2620,-356371.0059,-355827.4114,-347429.3016,-351890.1944,162606284.8501,162600490.7760,162610427.5854,162611959.0980,-351089.2389,162605845.9350,1489.5561,-1954.4076,-5576.0577,-5464.8824,-3845.0223,-71393.0361,-85411.4239,-75637.2638,-71085.8021,-79478.1754,-76015.2251,-76874.7926,-74965.4270,90608566.3508,90596400.3849,90579765.9630,90579266.3520,-75038.5522,90588623.2646,2925.1528,5310.8044,4105.6891,-4261.7853,-3445.3213,-118489.0851,-118783.8857,-121506.4377,-114905.8980,-115436.6869,-125941.9398,-127543.3189,-118579.9213,74766792.1181,74742562.9674,74741755.0839,74754783.2617,-120216.3044,74762380.6286,
1800.000,5408.7788,-5023.9612,-2192.4121,-1597.7329,2503.9353,-344247.2289,-336254.6866,-355450.3280,-352906.9332,-354723.8394,-354219.0365,-345848.3611,-349914.0613,160592608.7742,160586672.1782,160597115.4433,160598738.8512,-349446.5759,160592251.0226,-85.4349,-273.6890,-4657.2998,-5847.7131,-4198.6872,-78383.1677,-92625.9892,-82903.7988,-78468.9978,-86899.7299,-83458.5498,-84209.7844,-82710.4941,94142009.9273,94130098.4875,94113739.4599,94113216.4742,-82425.4726,94122120.5684,4283.4405,4602.3650,4640.7118,-3373.4131,-4637.9654,-118294.5361,-118674.3468,-121304.7388,-114930.3174,-115186.3482,-125620.4746,-127572.7515,-118366.0378,74767535.3718,74743421.6479,74742229.9689,74755018.0475,-120098.4043,74762880.6981,
2100.000,4233.6379,-5759.5820,-3885.1027,-3348.3931,395.9359,-342495.2466,-334216.3008,-353677.2212,-351051.1820,-352918.4713,-352449.7716,-344115.0909,-347733.7134,158502160.1590,158496069.4467,158507008.0136,158508716.2953,-347648.4838,158501881.1452,-1691.4608,1394.6731,-3322.1775,-5691.0736,-4153.8097,-85342.6200,-99798.0195,-90134.9326,-85816.2970,-94284.0502,-90866.7267,-91511.2252,-90383.2583,97630709.4802,97619046.3830,97602982.5462,97602450.9148,-89776.5081,97610876.8222,5177.5476,3377.5550,4679.5959,-2124.9562,-5291.6728,-118102.4075,-118564.8610,-121100.6621,-114960.3497,-114939.4767,-125292.8449,-127596.7042,-118278.7192,74768276.3761,74744287.4651,74742711.4140,74755264.9012,-119980.4232,74763380.6229,
2400.000,2670.7545,-5922.2371,-5229.9807,-4762.1430,-1768.1360,-340609.6469,-332026.0626,-351746.1084,-349038.6215,-350955.8617,-350520.0702,-342230.0732,-345379.7836,156335932.8896,156329676.7862,156341098.6261,156342883.7785,-345695.7451,156335730.0624,-3175.4879,2887.8750,-1700.7949,-4999.5834,-3723.4969,-92268.8511,-106924.3074,-97327.4196,-93124.5767,-101627.8397,-98236.1387,-98776.0261,-97954.9951,101072997.1781,101061575.6785,101045826.4932,101045299.9525,-97088.3881,101053224.0873,5510.9202,1773.6022,4218.1514,-649.3910,-5331.1329,-117912.5613,-118455.4255,-120894.3716,-114996.1308,-114696.0542,-124958.9654,-127615.2425,-118317.3789,74769015.0219,74745160.4756,74743199.5138,74755524.1761,-119862.3611,74763880.4030,
