sl_100_86400_20250218 Coordinates.csv
2025/02/18 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:24 2024,
Start: 2025/02/18 07:47:00.00, Stop: 2025/02/19 07:47:00.00,
TIME_UNITS,STARLINK-3458 - X-Coordinate,STARLINK-5081 - X-Coordinate,STARLINK-3855 - X-Coordinate,STARLINK-1864 - X-Coordinate,STARLINK-5228 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-3653 - X-Coordinate,STARLINK-3640 - X-Coordinate,STARLINK-11089 [DTC] - X-Coordinate,STARLINK-1235 - X-Coordinate,STARLINK-4781 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-1446 - X-Coordinate,STARLINK-1102 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-5526 - X-Coordinate,STARLINK-3255 - X-Coordinate,STARLINK-32356 - X-Coordinate,STARLINK-6242 - X-Coordinate,STARLINK-31670 - X-Coordinate,STARLINK-31724 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-3774 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-5048 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-2467 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-4318 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-31323 - X-Coordinate,STARLINK-5131 - X-Coordinate,STARLINK-4051 - X-Coordinate,STARLINK-1123 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-5326 - X-Coordinate,STARLINK-30929 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-4776 - X-Coordinate,STARLINK-31914 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-3262 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-2029 - X-Coordinate,STARLINK-5960 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-2581 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-5412 - X-Coordinate,STARLINK-1267 - X-Coordinate,STARLINK-31150 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-5393 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-4746 - X-Coordinate,STARLINK-31319 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-31378 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-1549 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-1695 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-5542 - X-Coordinate,STARLINK-5842 - X-Coordinate,STARLINK-5657 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-31209 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-2509 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-30546 - X-Coordinate,STARLINK-3761 - X-Coordinate,STARLINK-3305 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-11131 [DTC] - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-1224 - X-Coordinate,STARLINK-31976 - X-Coordinate,STARLINK-2301 - X-Coordinate,STARLINK-2726 - X-Coordinate,STARLINK-1604 - X-Coordinate,STARLINK-31409 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-1884 - X-Coordinate,STARLINK-4536 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-31584 - X-Coordinate,STARLINK-4689 - X-Coordinate,STARLINK-1474 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3458 - Y-Coordinate,STARLINK-5081 - Y-Coordinate,STARLINK-3855 - Y-Coordinate,STARLINK-1864 - Y-Coordinate,STARLINK-5228 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-3653 - Y-Coordinate,STARLINK-3640 - Y-Coordinate,STARLINK-11089 [DTC] - Y-Coordinate,STARLINK-1235 - Y-Coordinate,STARLINK-4781 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-1446 - Y-Coordinate,STARLINK-1102 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-5526 - Y-Coordinate,STARLINK-3255 - Y-Coordinate,STARLINK-32356 - Y-Coordinate,STARLINK-6242 - Y-Coordinate,STARLINK-31670 - Y-Coordinate,STARLINK-31724 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-3774 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-5048 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-2467 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-4318 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-31323 - Y-Coordinate,STARLINK-5131 - Y-Coordinate,STARLINK-4051 - Y-Coordinate,STARLINK-1123 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-5326 - Y-Coordinate,STARLINK-30929 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-4776 - Y-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-3262 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-2029 - Y-Coordinate,STARLINK-5960 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-2581 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-5412 - Y-Coordinate,STARLINK-1267 - Y-Coordinate,STARLINK-31150 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-5393 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-4746 - Y-Coordinate,STARLINK-31319 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-31378 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-1549 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-1695 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-5542 - Y-Coordinate,STARLINK-5842 - Y-Coordinate,STARLINK-5657 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-31209 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-2509 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-30546 - Y-Coordinate,STARLINK-3761 - Y-Coordinate,STARLINK-3305 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-11131 [DTC] - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-1224 - Y-Coordinate,STARLINK-31976 - Y-Coordinate,STARLINK-2301 - Y-Coordinate,STARLINK-2726 - Y-Coordinate,STARLINK-1604 - Y-Coordinate,STARLINK-31409 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-1884 - Y-Coordinate,STARLINK-4536 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-31584 - Y-Coordinate,STARLINK-4689 - Y-Coordinate,STARLINK-1474 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3458 - Z-Coordinate,STARLINK-5081 - Z-Coordinate,STARLINK-3855 - Z-Coordinate,STARLINK-1864 - Z-Coordinate,STARLINK-5228 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-3653 - Z-Coordinate,STARLINK-3640 - Z-Coordinate,STARLINK-11089 [DTC] - Z-Coordinate,STARLINK-1235 - Z-Coordinate,STARLINK-4781 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-1446 - Z-Coordinate,STARLINK-1102 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-5526 - Z-Coordinate,STARLINK-3255 - Z-Coordinate,STARLINK-32356 - Z-Coordinate,STARLINK-6242 - Z-Coordinate,STARLINK-31670 - Z-Coordinate,STARLINK-31724 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-3774 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-5048 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-2467 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-4318 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-31323 - Z-Coordinate,STARLINK-5131 - Z-Coordinate,STARLINK-4051 - Z-Coordinate,STARLINK-1123 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-5326 - Z-Coordinate,STARLINK-30929 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-4776 - Z-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-3262 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-2029 - Z-Coordinate,STARLINK-5960 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-2581 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-5412 - Z-Coordinate,STARLINK-1267 - Z-Coordinate,STARLINK-31150 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-5393 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-4746 - Z-Coordinate,STARLINK-31319 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-31378 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-1549 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-1695 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-5542 - Z-Coordinate,STARLINK-5842 - Z-Coordinate,STARLINK-5657 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-31209 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-2509 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-30546 - Z-Coordinate,STARLINK-3761 - Z-Coordinate,STARLINK-3305 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-11131 [DTC] - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-1224 - Z-Coordinate,STARLINK-31976 - Z-Coordinate,STARLINK-2301 - Z-Coordinate,STARLINK-2726 - Z-Coordinate,STARLINK-1604 - Z-Coordinate,STARLINK-31409 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-1884 - Z-Coordinate,STARLINK-4536 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-31584 - Z-Coordinate,STARLINK-4689 - Z-Coordinate,STARLINK-1474 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3068.3743,-3529.0823,717.4506,4110.0440,-5566.0843,2945.6093,530.8254,-4116.3326,-1196.9405,1378.9146,-4493.8656,-3841.5451,-343.4345,-794.6273,-2257.2002,64.3513,4129.4491,-5731.1660,-1206.1067,4184.6190,2744.1091,-5725.6233,-3910.0001,-446.9185,-3265.7725,4218.7217,-1020.0978,-1714.5270,-6762.7957,2066.8753,4305.6993,-3364.3475,-5478.3097,-5669.1714,-2834.9807,-488.0235,-5589.1675,2918.6884,1350.4773,-4386.7841,6545.0816,3530.8833,3409.9029,-5780.8885,5652.8250,4046.8376,3427.7357,-5104.8758,-4812.8554,-3439.8466,5045.1858,-4116.0998,5426.5343,4269.5698,-3937.6745,6624.9477,-2219.6957,-563.0949,3940.2969,2485.7450,-2751.1323,5126.3276,638.7339,3755.0993,-4426.0397,5495.5670,-6409.0073,-4869.8922,-1413.8078,4564.6922,-6180.4302,3850.3225,1911.7181,-1464.1660,4874.1181,3574.6782,-2068.8856,-929.3319,4260.0715,-6164.0888,-1284.7012,1286.3997,-3242.2225,2339.7011,4209.9972,-3355.8465,-3990.4780,4728.0240,2153.9623,-3799.0056,-1722.5498,-4614.4807,-3108.1082,1021.8845,-206.2357,-3503.4288,3659.3478,-2146.5214,-146.4341,-4319.9305,-210200.0466,-237219.1051,-228072.2318,-222341.0532,-230200.7456,-226637.9580,-224045.4719,-224901.0524,95933352.0428,95930315.1812,95929430.0138,95943549.0404,-223983.9132,95951504.4307,2919.0790,3826.9846,-6495.1451,-1677.5262,-870.1374,5450.0335,4536.6289,-1085.7043,5443.1531,5505.5179,199.5830,5676.4573,-6644.5696,6078.6920,-2426.9254,6908.3872,-3064.7971,-2816.8581,-4924.0623,-3280.1619,5731.0897,3870.5626,4273.1541,-4323.6163,-2710.8120,3260.7044,4073.3675,-5810.0063,77.8320,4600.0815,2692.1326,5363.8460,-3811.8248,-3820.1771,-2982.4862,5669.2009,3765.8966,-3968.4164,6608.2024,-3462.1055,1889.2683,2710.4574,4104.6754,-3687.5924,-1397.0781,-2926.4645,-5097.1553,-193.4272,-4153.4411,2355.2740,-583.1896,2043.8330,2136.0106,1706.4734,5592.4688,1950.7255,-6360.9491,5687.7118,-3291.0643,3398.6372,4638.0551,4596.1603,5727.8401,-1695.4055,3512.1556,201.3129,-2002.5177,4627.7335,-6584.0849,5218.1480,-637.0907,-5405.4380,-5390.1513,5795.8144,-2286.3455,-2666.0235,-3583.2025,6588.0093,5285.4195,2490.7798,-3998.8774,6764.8396,-5900.6594,-5772.8241,629.2859,4960.2187,3028.1297,-2279.8559,-6212.9705,-5205.4881,4114.3513,-3464.9831,-4895.0726,-6478.4480,4838.0092,-5859.7375,-4442.3699,5537.0322,6875.8137,761.1066,-308792.2569,-330287.6820,-314844.0186,-313925.1546,-316457.7478,-315447.6775,-323569.4310,-320550.2502,-42591939.3475,-42614326.8739,-42593710.2224,-42593646.0756,-319069.6910,-42593483.4117,5459.8321,-4616.3099,-2268.4636,-5294.6857,-4018.9599,2830.9611,5183.2000,-5456.9296,3768.7599,3407.3164,5229.3523,1038.1220,-1847.5044,-2916.2061,-6108.7191,745.3354,-4633.7013,-2410.4234,4724.4327,4261.0462,2474.6758,-423.1395,3814.9814,5369.2191,5494.9818,4263.4758,5483.2448,3369.8080,-1482.9734,-4663.8922,4713.8360,-2884.9030,1906.8510,-1229.2442,-5469.7836,-3939.6488,-1563.9645,-4865.4509,-1572.3442,4066.7529,-1386.2391,5203.1462,4099.0242,842.4606,-3559.6308,-4700.1402,-3190.5926,-4699.1497,-2731.9044,-5522.8487,4712.6864,-5175.3057,-3715.6546,-5182.0607,1028.2693,-491.7711,-1055.3997,3885.6907,4652.1525,5361.3877,4335.1453,-675.6993,-3659.9457,5434.5882,-4005.9409,4103.5549,-1802.5933,1636.9906,1445.6867,167.1042,-3058.8405,-1586.7691,3916.1377,-3551.2953,-4386.7730,5278.8314,-5452.3582,-2013.5448,1331.8199,-2032.4283,-5383.7592,880.0402,1574.2121,-3022.3392,5443.1480,3054.5320,4621.7010,4502.2377,1802.2712,2490.6399,-5296.2994,3786.1850,-3607.8885,2296.3117,4899.7300,1112.4011,-3662.3572,3354.2850,-742.0299,5349.9403,-106043.3293,-109804.6493,-110953.3541,-103088.1556,-105247.8504,-115963.3600,-115552.0052,-108741.1406,51546856.5749,51577515.6174,51564562.7404,51560432.8422,-109176.1591,51556102.5064,
3600.000,-495.8283,-496.4444,1769.2366,-1065.1958,6843.1363,-3933.4068,-4275.6954,5752.7133,-1115.3282,-3969.7338,2534.0786,1627.8610,2337.4524,-2579.6077,-2056.9461,-527.0654,-3663.0126,6331.7233,4862.9237,-2197.3377,-4619.8138,3345.6711,12.0216,4035.8354,5815.7267,-5296.9961,-2570.2336,4254.5184,4494.0872,-5579.2600,-6188.9527,692.5571,1648.1295,2107.2923,6000.0408,-2742.9420,2569.3724,1439.3609,-2821.5855,4098.9876,-5799.2003,-4660.6611,-4162.6280,5070.0738,-5161.1850,-3397.4111,-2258.4476,5226.6294,4328.4960,1285.5511,-4472.1767,3801.8518,-3827.9342,-6527.6707,1208.3942,-5880.6842,4184.6128,-2703.8523,-743.2603,-6120.1693,1447.2852,-4895.7258,-3789.8392,-1242.7357,355.9838,-6569.5771,5949.6050,3441.8318,2835.6073,-5353.3578,6735.5637,-1283.3565,573.4430,1489.9602,-1898.6951,-2487.3891,5590.9995,756.3109,-4388.2834,5791.8509,5251.7574,-3297.5079,4292.3258,-920.8941,-5495.5652,-1367.4699,608.4250,-4808.3200,1556.3655,4117.0001,-959.8487,4102.9252,5875.0522,-910.1186,-2576.2035,4032.8428,906.1669,-2239.2487,-1666.8468,4688.2381,-126824.1903,-146388.0140,-139371.2358,-134328.5475,-142911.8112,-139771.8789,-136191.4796,-135949.2181,103740568.9496,103740622.4966,103734916.6668,103749403.8575,-136344.9922,103757712.2003,-5306.2526,-2323.3407,4167.4136,4896.3415,-996.9646,-1301.8456,-2207.9345,-2329.1346,-6554.8833,-4954.2067,-4196.3370,-6227.5561,4064.7198,-3183.0285,-952.7513,-4684.9210,5785.2448,1023.0504,3657.1176,6343.5308,-1962.0230,-4307.7654,-5137.7603,4908.9723,3518.9728,1230.2161,-5538.5250,5479.4613,-2000.4628,-2155.3404,592.6070,-3132.8639,3012.0764,3432.7020,55.5634,-3104.5585,-4118.6709,4253.7137,-3984.0323,-728.5291,-1509.3478,1838.7540,1039.0092,1036.4581,4456.0061,5886.9791,6444.5071,-3531.2887,564.7786,-5756.2343,4324.9378,-5375.2318,1610.6671,756.6113,-4962.8273,-68.6226,3366.7376,-3145.1530,5731.1894,-1561.4538,-6752.2065,-2031.5241,-5673.0738,5533.3348,-4150.0581,2003.7274,1723.6878,-5357.1067,5538.3663,-2674.5121,-1006.1234,6241.3018,6861.2179,-6652.5590,5062.4708,5977.9289,716.9749,-6239.8316,-2334.8750,-2470.0115,1469.3455,-4679.0120,4669.2161,6734.3361,2907.5494,-3799.4511,-5960.8791,4915.6165,4905.5138,1649.8382,-6382.4327,-659.6733,3472.6228,6356.6347,-6228.1536,3069.9033,5017.4808,-4506.5738,-4992.9154,-4317.1542,-351312.2434,-377726.7968,-359506.4757,-360212.8115,-362427.4946,-361109.3485,-368360.1307,-363030.7191,-16231826.1451,-16261461.8935,-16241246.7662,-16240997.1956,-364788.6034,-16233438.8015,-4416.6896,6521.6371,5218.2028,4740.2998,-23.0138,-5415.6985,-4973.1480,3042.5827,1056.5191,1904.4601,-4869.3561,2568.9601,5055.0188,5398.7359,6552.7327,-5116.2401,969.4236,-2328.6337,-3338.7813,-1218.1937,-4624.8754,4257.9398,-4674.6454,-2737.1646,-1456.1308,-4142.8445,-3252.8879,0.2429,4862.4222,3363.5728,-3082.9681,6156.5747,-6038.4813,5647.3997,3274.7561,5530.7068,4919.0701,5255.1559,4902.6835,-5528.3735,-3534.0129,-4683.9056,-5196.6184,-4581.8925,-134.9780,869.0717,-1107.1151,2874.7731,5356.7896,3601.5977,-3073.6747,2109.1419,5515.6596,2168.9529,-4668.8406,-3656.0488,4193.0440,-5539.3267,-3841.5196,-2593.4878,-547.7823,4437.7922,32.7530,-3808.1336,5520.2335,43.5629,-3166.0727,2696.0031,2952.4261,-3511.6085,-1237.6910,-2440.0486,-861.4455,-1371.6454,4340.9406,-2446.4177,3866.0112,-2977.3726,-4817.1174,-2955.9531,4092.9518,-3936.5146,2754.1158,-1299.0172,-3042.9223,-5382.9623,-3269.6524,-810.9118,-4480.9475,-5305.0580,2484.7916,-5521.2257,-43.8458,2646.9362,-1470.8239,-4712.7509,4517.8738,-4615.3722,4479.4365,-2720.8103,-107741.3299,-111330.3744,-111368.1731,-106164.0908,-105002.9984,-114903.4742,-118715.5957,-110558.5810,51562727.7080,51593521.3591,51578584.9876,51573064.5787,-110549.6045,51573722.6553,
7200.000,2881.0802,4786.6037,-4767.7516,-1226.9112,-5080.9035,4492.0462,6712.6176,-5487.9820,3082.7118,4042.6919,-836.6231,1731.6681,-4706.6206,5757.1033,3201.9152,2400.9388,1861.3509,-3791.4387,-6685.1204,-567.7526,5448.6380,865.9061,3633.0105,-5401.1001,-5233.7056,4868.1669,4368.0801,-5217.8106,-863.9525,6851.4394,6214.6026,3492.0073,1686.8294,1379.7670,-6444.2324,5828.5559,1827.6310,-4896.5623,4527.4531,-3659.1125,2683.0061,4768.5481,3951.8761,-3180.2711,2105.4153,1287.9392,-187.6560,-4063.8915,-3519.1418,359.7103,2957.2004,-2420.0781,2061.8341,6179.2953,2816.2474,3089.9261,-5260.4231,5808.1857,-1978.4207,6477.6572,348.8283,3699.0365,5045.3039,-775.0598,3609.5912,4370.2874,-2983.1480,50.8289,-3857.2504,4924.2095,-4338.3700,-2450.4073,-2656.6551,-332.7814,-902.3841,1015.4320,-6685.5980,762.6493,3977.2928,-2274.1467,-6797.3967,5046.4987,-4224.2450,-1256.2530,5034.4342,5760.0679,2299.9935,2949.5830,-5262.6436,-4190.3739,2517.7081,-3393.0763,-5755.0275,-556.6216,3797.3263,-4178.2464,-4847.9657,5876.7640,4038.8969,-3722.9247,-35584.9630,-46887.6381,-41907.0600,-37690.8154,-46713.5407,-43554.9640,-40282.1942,-40005.7431,104437971.4885,104443854.4132,104434097.1777,104451482.0667,-40126.7241,104454339.6911,6259.1977,1861.0802,-940.2290,-6693.7934,2401.8825,-3351.7533,275.0143,4019.7331,3336.9289,117.8637,6712.6058,4858.1552,-271.9824,-322.2093,5273.9082,614.0190,-5799.7720,1997.5332,-1849.4530,-6211.8797,-2452.3305,4124.6708,5241.9659,-4000.0895,-2988.1951,-4694.3691,5257.5985,-3070.6670,4415.3824,-353.8162,-3051.2659,1125.8986,1328.3547,682.3762,1910.7026,492.6306,4147.2192,-4260.1196,-24.0485,4692.1857,-698.3641,-4849.2097,-5171.6308,2909.3146,-5317.4047,-5714.6105,-5077.6484,5581.7134,3709.6798,6884.8151,-6258.5877,6074.7731,-5352.5080,-2254.2521,3311.4817,-2792.1983,1190.1021,517.9780,-6609.8411,-299.6921,5906.6226,-2099.7797,2843.3400,-6750.6209,4646.3929,-3251.6664,378.3140,4363.1808,-1774.1454,-1234.6101,2556.6411,-4378.7807,-5799.1178,4283.1611,-6665.4296,-6564.4309,1363.2166,3036.7183,-2012.5736,2178.7118,572.2276,1081.1132,-1009.9210,-4830.1098,-4570.3177,1886.3229,6399.0376,-5255.6709,-2138.1597,2748.8747,6174.9627,4722.0085,-359.0613,-3305.3157,4950.4396,1282.9906,-4373.2995,2487.2175,1385.8837,5617.1487,-371996.0228,-400597.1982,-381086.3580,-383472.4730,-384991.8010,-384073.7641,-389534.5804,-388726.1487,11261814.3180,11225618.7319,11244497.5059,11248461.3340,-386954.0910,11259647.3526,596.1564,-4691.0922,-4926.6668,-1181.1613,4022.9116,3865.6014,1629.0737,1247.6723,-4973.5416,-5257.1880,1375.8370,-4640.7190,-5050.8194,-3582.5940,-3191.7624,6482.9662,3271.9544,5299.6475,-76.4209,-2763.0795,3280.1196,-5499.8703,2728.7801,-1633.9374,-3474.6781,950.7770,-1044.5539,-3392.6603,-5267.5687,249.4859,-427.9495,-5912.1151,6594.7230,-6773.3617,1267.2789,-3701.5805,-5232.1337,-2408.7096,-5245.9149,3514.7979,6362.7020,841.0024,1720.4872,5388.7772,3708.7938,3550.2892,4685.5988,660.2396,-4665.2103,551.0720,-440.7391,2248.5248,-3864.9546,2155.6736,5369.6215,5519.5283,-4178.9592,3707.7522,692.2390,-2131.9538,-3604.0815,-5461.9113,3599.7990,-666.1490,-3656.6848,-4187.3123,6255.3230,-5372.4194,-5431.5473,4713.7556,4739.8457,4611.0542,-2734.3943,5451.5702,-1721.2612,-1937.2742,495.5857,6192.7133,5280.5864,6184.3834,227.9139,4633.3692,-5388.2746,4783.7983,-1280.0386,2905.9774,-556.4055,-3409.5796,3764.4986,4748.8000,1844.3049,3716.0269,3643.7654,-6096.2422,-2943.4892,5351.7154,-1976.2109,2407.3042,-5447.8255,-1602.8591,-109468.5919,-112835.8855,-111554.7893,-110183.7687,-105248.0965,-112914.5566,-121133.2702,-112072.0347,51579317.4015,51609337.7407,51592429.6847,51585777.0322,-111914.2214,51591349.3081,
