sl_100_86400_20251217 Coordinates.csv
2025/12/17 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:12 2024,
Start: 2025/12/17 07:47:00.00, Stop: 2025/12/18 07:47:00.00,
TIME_UNITS,STARLINK-3565 - X-Coordinate,STARLINK-4200 - X-Coordinate,STARLINK-5955 - X-Coordinate,STARLINK-2547 - X-Coordinate,STARLINK-4797 - X-Coordinate,STARLINK-32095 - X-Coordinate,STARLINK-4426 - X-Coordinate,STARLINK-31092 - X-Coordinate,STARLINK-3357 - X-Coordinate,STARLINK-3864 - X-Coordinate,STARLINK-4086 - X-Coordinate,STARLINK-30291 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-2667 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-1504 - X-Coordinate,STARLINK-6105 - X-Coordinate,STARLINK-6065 - X-Coordinate,STARLINK-4117 - X-Coordinate,STARLINK-31327 - X-Coordinate,STARLINK-5714 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-32356 - X-Coordinate,STARLINK-6032 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-31913 - X-Coordinate,STARLINK-31576 - X-Coordinate,STARLINK-1378 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-1456 - X-Coordinate,STARLINK-4383 - X-Coordinate,STARLINK-6321 - X-Coordinate,STARLINK-3774 - X-Coordinate,STARLINK-30562 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-3977 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-4001 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-2097 - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-2288 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-4137 - X-Coordinate,STARLINK-6042 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-31461 - X-Coordinate,STARLINK-31945 - X-Coordinate,STARLINK-30294 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-31902 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-32170 - X-Coordinate,STARLINK-4076 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-5819 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-2351 - X-Coordinate,STARLINK-30091 - X-Coordinate,STARLINK-1643 - X-Coordinate,STARLINK-4462 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-2646 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-4641 - X-Coordinate,STARLINK-32315 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-31889 - X-Coordinate,STARLINK-1171 - X-Coordinate,STARLINK-1595 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-6276 - X-Coordinate,STARLINK-5528 - X-Coordinate,STARLINK-3940 - X-Coordinate,STARLINK-1820 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-32160 - X-Coordinate,STARLINK-1365 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-5610 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-3505 - X-Coordinate,STARLINK-4769 - X-Coordinate,STARLINK-2068 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-3675 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-5535 - X-Coordinate,STARLINK-2104 - X-Coordinate,STARLINK-6223 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3565 - Y-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-5955 - Y-Coordinate,STARLINK-2547 - Y-Coordinate,STARLINK-4797 - Y-Coordinate,STARLINK-32095 - Y-Coordinate,STARLINK-4426 - Y-Coordinate,STARLINK-31092 - Y-Coordinate,STARLINK-3357 - Y-Coordinate,STARLINK-3864 - Y-Coordinate,STARLINK-4086 - Y-Coordinate,STARLINK-30291 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-2667 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-1504 - Y-Coordinate,STARLINK-6105 - Y-Coordinate,STARLINK-6065 - Y-Coordinate,STARLINK-4117 - Y-Coordinate,STARLINK-31327 - Y-Coordinate,STARLINK-5714 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-32356 - Y-Coordinate,STARLINK-6032 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-31913 - Y-Coordinate,STARLINK-31576 - Y-Coordinate,STARLINK-1378 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-1456 - Y-Coordinate,STARLINK-4383 - Y-Coordinate,STARLINK-6321 - Y-Coordinate,STARLINK-3774 - Y-Coordinate,STARLINK-30562 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-3977 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-4001 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-2097 - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-2288 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-6042 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-31461 - Y-Coordinate,STARLINK-31945 - Y-Coordinate,STARLINK-30294 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-31902 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-32170 - Y-Coordinate,STARLINK-4076 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-5819 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-2351 - Y-Coordinate,STARLINK-30091 - Y-Coordinate,STARLINK-1643 - Y-Coordinate,STARLINK-4462 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-2646 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-4641 - Y-Coordinate,STARLINK-32315 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-31889 - Y-Coordinate,STARLINK-1171 - Y-Coordinate,STARLINK-1595 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-6276 - Y-Coordinate,STARLINK-5528 - Y-Coordinate,STARLINK-3940 - Y-Coordinate,STARLINK-1820 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-32160 - Y-Coordinate,STARLINK-1365 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-5610 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-3505 - Y-Coordinate,STARLINK-4769 - Y-Coordinate,STARLINK-2068 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-3675 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-5535 - Y-Coordinate,STARLINK-2104 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3565 - Z-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-5955 - Z-Coordinate,STARLINK-2547 - Z-Coordinate,STARLINK-4797 - Z-Coordinate,STARLINK-32095 - Z-Coordinate,STARLINK-4426 - Z-Coordinate,STARLINK-31092 - Z-Coordinate,STARLINK-3357 - Z-Coordinate,STARLINK-3864 - Z-Coordinate,STARLINK-4086 - Z-Coordinate,STARLINK-30291 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-2667 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-1504 - Z-Coordinate,STARLINK-6105 - Z-Coordinate,STARLINK-6065 - Z-Coordinate,STARLINK-4117 - Z-Coordinate,STARLINK-31327 - Z-Coordinate,STARLINK-5714 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-32356 - Z-Coordinate,STARLINK-6032 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-31913 - Z-Coordinate,STARLINK-31576 - Z-Coordinate,STARLINK-1378 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-1456 - Z-Coordinate,STARLINK-4383 - Z-Coordinate,STARLINK-6321 - Z-Coordinate,STARLINK-3774 - Z-Coordinate,STARLINK-30562 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-3977 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-4001 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-2097 - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-2288 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-6042 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-31461 - Z-Coordinate,STARLINK-31945 - Z-Coordinate,STARLINK-30294 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-31902 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-32170 - Z-Coordinate,STARLINK-4076 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-5819 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-2351 - Z-Coordinate,STARLINK-30091 - Z-Coordinate,STARLINK-1643 - Z-Coordinate,STARLINK-4462 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-2646 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-4641 - Z-Coordinate,STARLINK-32315 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-31889 - Z-Coordinate,STARLINK-1171 - Z-Coordinate,STARLINK-1595 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-6276 - Z-Coordinate,STARLINK-5528 - Z-Coordinate,STARLINK-3940 - Z-Coordinate,STARLINK-1820 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-32160 - Z-Coordinate,STARLINK-1365 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-5610 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-3505 - Z-Coordinate,STARLINK-4769 - Z-Coordinate,STARLINK-2068 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-3675 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-5535 - Z-Coordinate,STARLINK-2104 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3200.7160,1738.8462,3746.1924,-5267.4305,-2792.9377,2041.3665,949.5331,3729.1246,-2222.1756,-861.8475,3251.8036,-4016.8759,4591.1719,-3671.7281,-4941.1808,6222.3823,-1042.4123,-3275.7869,5436.4276,-5601.6700,-5294.4298,3089.7563,-1066.5107,-5375.0077,5265.0223,-2156.6863,3395.6033,599.1029,5016.3952,2992.1525,-941.5376,-5713.7621,249.1704,-6593.2580,-4926.1460,4168.5851,4011.4170,3683.8929,6458.6393,-5608.4255,2320.3961,-6780.8989,-2009.9154,904.7695,4582.2781,-736.9200,3541.4809,-5413.4139,5672.4607,2863.0576,-6255.9363,-5242.9861,3590.0480,3034.4216,6130.7980,3738.6586,-4618.8893,-5693.9327,4894.2806,1027.5361,-4914.7179,-1308.7722,3616.0220,-1303.0359,5156.8074,-1675.0938,-3251.7745,-2939.9549,6351.6639,6432.2740,-2964.2757,3060.9431,3425.1484,1057.0834,5779.0788,-1482.5629,5407.8291,5858.0939,-3162.9421,2957.7229,-451.6268,-1368.6345,-660.0595,925.3053,2563.0015,1695.5232,-6747.8009,5853.5439,1647.6090,2875.7101,-4235.6435,2500.4779,3397.5501,-6487.2172,-4503.3973,4771.4702,-2700.6655,5463.4162,-1900.5029,-2259.7204,-318225.0947,-340778.0598,-320996.8176,-319218.6997,-325095.5557,-322950.5018,-328623.1556,-326415.4543,-119763025.8791,-119824857.2057,-119797660.7130,-119785012.5937,-324813.4704,-119781771.3814,-4392.6297,4075.1169,3140.2201,2937.1319,4793.2086,6496.0344,-2310.3183,-3441.3411,-6346.2966,-4479.1237,-4375.3391,-834.3884,-5026.8391,-2105.3050,-1270.0913,-1292.4764,5823.7986,1831.0118,1399.3851,3373.3954,4476.6407,3489.3294,-6656.5510,-225.0221,-2345.5549,6253.7938,-2292.6196,-6825.0455,-180.9173,2899.2186,470.2400,-183.2085,-5297.9437,2045.2157,-3341.9975,-5140.8879,-5355.2571,2900.8534,-478.0303,576.2755,-4635.4582,-60.2016,-6514.7145,4901.6436,-4867.1433,-4136.7393,5940.3134,-582.1107,1205.5937,5197.3747,-750.1285,-863.3772,-2081.3935,-5590.1504,-2818.5114,3629.4733,-5095.9682,-2538.2090,-4471.3908,6824.2679,1674.7561,-5123.3943,-4251.6953,-6030.4573,-1484.5301,-6669.0393,-2542.2016,6167.7155,-1444.0075,2523.6399,4022.4739,-6124.3382,-4226.3355,-6114.7840,-3416.6864,-4885.8466,2496.4715,-654.6677,3070.0283,2927.6280,4229.1443,4383.8012,6566.6625,4024.8501,5346.1762,-5618.3805,-667.2962,3736.2055,-6730.4556,-1131.3753,5102.4776,6439.0353,5018.6754,1237.8892,2930.1712,-3207.6326,-5349.1103,2977.1486,-3753.0160,4659.7592,183338.0677,188674.6616,185468.4101,181447.6840,187593.0785,185199.9542,178873.1030,180067.4648,307649585.8407,307674557.4014,307669962.0182,307652870.8591,180802.0816,307657698.9247,4261.9471,-5309.1996,4916.9853,3332.0945,-4133.2897,-420.1778,6462.1119,-4611.9584,-1588.8652,5184.8554,4241.9409,-5414.8291,1272.8470,5405.5819,-4674.1953,-2567.3801,3603.8211,5916.6062,-4041.6384,2081.3824,64.6656,5140.9656,-1187.2424,-4377.2086,3813.5656,1651.4775,-5463.9686,-1001.0485,-4744.4534,-5500.8474,-6864.9396,-3929.2466,-4434.5131,568.6551,3549.7621,2002.7324,1446.5459,5070.2946,2470.1314,3978.3960,4471.9131,1423.1759,766.7609,4645.2003,-1768.9957,5451.1326,481.2328,-4268.9324,3574.0318,-3381.6247,2888.8764,-4479.8714,5284.5393,-2462.6640,-1012.6015,4394.7204,-672.4993,2984.0513,-2090.7051,-678.4010,-4475.0785,4471.8067,3948.0940,-3136.3799,-4217.2181,658.0111,5456.6755,1044.5415,1927.1206,-227.8827,-4637.6342,366.6241,4095.9999,-2908.5885,1618.3431,-4692.9952,3533.4058,-3659.8612,5304.6399,5525.6460,5438.5484,-5094.3542,1720.8442,-5437.5182,-3571.9062,-3706.5080,-1365.1153,61.4890,-229.0712,6216.0253,1960.1288,-282.2693,3324.6718,2037.8692,-4350.5723,3839.3969,3516.6356,-3077.7707,5487.1580,4607.4584,-164246.4040,-164808.4174,-165199.3239,-158680.5961,-159477.1416,-170139.3581,-170993.6111,-163620.2558,-148505474.9740,-148500964.1638,-148520531.2650,-148512955.4804,-164021.3519,-148505069.2870,
3600.000,5618.7315,-5278.2976,756.2205,4850.3826,1492.0139,-4049.0991,73.4414,-50.9249,3354.7592,4433.7383,1001.3390,5081.7432,-1465.1167,4909.2897,6785.3430,-2821.5811,-2663.9958,-946.4860,-3455.5172,2046.1698,2894.6836,-2317.0151,2788.0072,3995.1678,-5278.0260,-510.5026,-657.9897,1023.2497,-6173.8480,-5978.9107,-672.1303,3866.9499,2021.0855,4350.8484,5051.9868,-2791.5506,-400.4231,-4450.5950,-6269.7757,6346.9936,2239.7658,4885.6396,3302.4055,-5047.8210,-3129.2384,2896.9767,-4749.2349,2998.2985,-4033.7771,-5565.0491,4435.4038,6908.7784,-1859.7331,-528.1651,-4033.3802,-4176.4412,5018.6210,6687.8693,-4590.7539,-3042.9111,5148.2962,4726.9826,-2462.5175,3223.9255,-2067.0959,2971.4947,5500.3708,339.9507,-5299.2432,-5491.9587,-724.4792,-779.3871,-2122.3783,2144.5783,-2686.5921,5031.3524,-4874.3323,-3414.4314,1527.8021,-5704.7801,-3156.6299,-1426.5645,-2600.2405,-5191.1653,-3861.0728,2146.4275,6178.2175,-2863.2915,806.6105,-4553.5545,2844.7248,-3520.1050,-4028.2563,3611.0893,379.5796,-771.5121,3215.5419,-4231.2076,5545.3449,-1710.3360,-357735.4243,-375807.3820,-354534.7572,-354330.0152,-359989.5688,-357986.8489,-362356.5042,-358083.3277,-195337926.9947,-195403699.3688,-195373238.1650,-195351825.5491,-359404.1331,-195356943.4468,4007.8564,-3708.4996,-545.9918,-4797.2455,-6752.1506,-3876.1109,-3103.2368,5852.3647,3445.0264,1884.0802,4074.4857,-3459.2609,5338.1925,-2204.6754,-846.3146,3216.6757,-4343.1860,-2838.6642,2299.3540,-4732.7476,-5343.0740,965.0159,3923.7188,-3646.1404,4457.7020,-6373.1565,5842.1210,6032.4210,2870.7918,-136.5328,4561.3183,-3418.4068,6581.4778,-3162.6231,-615.0864,5868.6183,5294.9579,1451.5446,2729.4818,-2716.7002,3711.2627,-2501.3495,4805.9280,-3589.3811,5585.5238,-269.3088,-3421.8383,-2931.0230,3090.4708,-3939.8361,-2523.3956,729.0588,6105.0709,6618.8720,4670.7573,1145.4513,3152.3506,1149.9050,4349.1117,-5519.1653,-4496.3413,2839.4927,6371.7575,2740.1619,4986.6595,4363.8479,-1327.6951,-5081.6269,3145.8435,-335.2510,-6246.2248,5572.4828,6470.6043,3584.8618,3972.7662,3026.5726,1451.1202,3782.4549,-6255.5280,91.8694,-5362.5089,-6475.9230,-4474.2072,-2246.7919,-1566.7866,4631.1357,-952.3631,-4097.3010,6076.7494,4289.0125,-5830.9014,-4549.3898,-1167.4352,-2901.1669,-4201.3919,4091.4106,6007.2341,-5042.6039,2451.9590,-5422.6107,97148.4865,97617.7070,97222.1819,93544.3424,100427.9236,98333.3118,91951.5460,94646.8605,266141493.4266,266153988.8585,266153529.0230,266143701.3741,93478.2554,266148450.9106,-366.1952,2475.0383,-6882.8999,979.0131,142.6043,3875.7836,-6209.7889,3559.8313,4948.1734,-4962.9295,-5499.5683,2873.9287,-4168.4076,-4281.2602,1037.6088,5340.8247,-4705.2851,-6348.3422,5519.0266,-4538.1589,3331.6559,-6478.5910,4853.3701,4326.4050,278.5414,2361.9318,3456.1980,-3249.7973,1140.5784,3427.2037,5176.0344,4620.9096,598.1582,-4372.4069,-4716.4020,2356.1452,-4336.6372,-5092.4307,1150.2976,73.0099,-5313.4443,-4235.7322,3604.0949,-2859.7359,-2619.4699,-6247.2652,-3718.6093,5488.6212,-4549.0777,-380.6288,-4700.4773,-196.5417,-2136.0972,-1566.7920,-2920.1304,-5278.6312,-3561.0028,1314.1379,-2891.5905,-2893.8722,458.5483,-4205.1727,366.4953,5463.1011,4161.8690,-4463.8442,-3867.0727,-4681.7133,2853.8582,4173.7216,2617.3963,3907.9966,249.0532,5418.2401,-4978.4204,3673.8817,-4712.2799,4695.9816,-2493.3771,-3930.2643,-3012.9185,1731.0468,-4452.8415,3806.4703,5511.5275,4690.3521,-2967.1373,4808.1886,-3240.4694,-3027.2830,2385.8821,-3842.3372,-5506.1074,-5139.8704,5462.7199,-5531.3277,1361.5451,-2220.6730,-3343.9426,-3981.4370,-165547.1550,-165823.2949,-164911.9171,-161466.3875,-158953.4504,-168311.1161,-173401.1326,-165101.0781,-148500822.9891,-148501840.7548,-148521279.0907,-148506831.7512,-164876.2770,-148503533.8077,
7200.000,-5466.7745,6189.0875,-2902.2120,-1963.6888,407.8780,5154.8311,-3218.6615,-2889.7101,-4494.7583,-6721.2365,-4888.1495,-3972.6949,-2591.6951,-4914.3257,-5684.3563,-1400.6459,5836.9248,4020.5328,1441.0152,2333.6904,984.7101,2605.2370,-4599.1173,-2207.0431,2871.7054,3572.2026,-1347.2584,-3131.4546,4705.0812,6628.0546,3625.1957,-1646.3703,-3182.8524,-263.0104,-4468.4692,-384.4919,-3891.1629,4699.3165,3635.2039,-4177.6547,-5893.5474,-1649.0369,-4092.1364,6610.4931,-252.7381,-5300.8873,5073.7666,-675.4062,1555.5776,5595.1429,-1877.9664,-5079.0368,-384.5956,-2635.8734,-309.8092,4030.6163,-4075.2187,-4833.2218,1424.1927,4625.5604,-2855.7812,-6778.9979,-111.6215,-5234.2113,-1050.1045,-4271.0625,-5777.4207,3371.0738,1001.3046,2886.6345,3407.6163,-2875.7635,-457.4580,-5471.3175,-1752.3345,-6851.5833,3658.8987,628.5946,62.5692,6602.8961,4795.0847,2961.1085,5563.8933,6772.9875,5074.0320,-5511.5625,-3051.6202,-795.8994,-3673.5211,4764.3551,365.6979,4110.7777,4531.8283,397.7629,3345.3539,-3243.1150,-2553.6830,678.8986,-6782.6940,4635.7092,-372875.7989,-386830.5713,-365483.1369,-367234.9898,-371867.4911,-370243.4411,-373355.9662,-371868.0424,-257587557.6690,-257653507.5603,-257619885.4956,-257600407.1167,-370981.5447,-257606305.1368,-1896.4322,2413.2510,-4132.6945,4674.9896,5681.6967,-630.6110,5724.5400,-6214.7708,854.6973,226.6955,-3617.3651,5152.8860,-4587.3422,4801.1878,2252.8790,-5106.7131,2307.7745,4526.9366,-5757.8759,5187.8446,4979.2336,-5042.2707,488.5553,6359.8307,-4669.5997,3544.1326,-6596.6423,-2840.4432,-3926.8652,-1699.0430,-5902.3065,6244.8362,-4965.9981,4213.9380,4352.8061,-4474.2459,-3843.4675,-4702.4131,-4260.7885,3665.0109,-2558.1836,5044.0866,-544.9431,1272.0493,-4376.3170,3284.3637,-569.2394,6046.9677,-6307.4820,691.2037,5579.2185,-172.3253,-6045.1178,-4489.4979,-4977.6950,-5045.7297,764.7005,1155.6239,-2854.2054,2137.9197,4881.5913,-448.1007,-5208.2946,1038.6413,-6667.0315,-215.4083,3649.6677,2764.2268,-3989.2014,-3023.0752,5732.9616,-2998.2954,-5163.3128,-468.4092,-4238.5015,-963.0298,-5057.2418,-6264.9454,6627.8624,-2090.1022,4796.9616,5493.2843,921.1748,504.7122,-2415.6683,-3087.2049,3010.1856,477.5467,-3489.4232,-4668.8919,4475.2968,470.7497,-3050.2224,4750.6944,5171.1521,-4807.0728,-3442.2951,3088.7195,-1066.6196,5071.4433,-995.3146,1047.9431,2873.5173,-537.5414,7209.1468,4195.0899,-335.7795,-1203.4037,206480817.1266,206480119.2528,206485325.6832,206488999.8177,373.3992,206486645.5540,-3787.2986,1896.8484,4753.3298,-4677.0149,3910.9264,-4426.2998,2234.2813,-2.5330,-5178.8975,1597.9642,3282.0740,1929.1520,4486.4375,222.3378,3222.1262,-4354.1057,2931.7310,3534.4017,-3548.9436,3833.5786,-4730.1283,3998.0184,-5052.3310,-1664.2217,-4221.8050,-4608.0607,1102.8722,5472.9343,3168.2171,850.1478,-461.9400,-2531.2403,3590.2127,5483.1835,3019.5455,-5265.3111,4115.4288,1892.5644,-4094.3787,-4104.8297,2377.9564,4446.6208,-5483.7649,-1101.5389,5336.7958,2921.6630,4679.6149,-3289.1498,2059.9090,3840.4608,3654.6580,4730.3384,-2933.3170,4394.7815,4647.9243,2195.3926,5518.8916,-4813.9178,6166.9601,4691.7045,3856.4202,1362.9067,-4440.0736,-4406.4222,-991.2738,5417.0374,-496.7252,5357.0370,-5415.4174,-5509.3082,1383.8587,-5458.8549,-4430.1603,-4100.4663,5157.2194,-435.8929,2999.1055,-2916.3542,-1941.3738,-102.9806,-1340.1263,2825.8450,3833.8275,644.2773,-4038.4011,-2877.6445,5417.6101,-6885.4536,4721.2416,-1954.8951,-5266.8455,5529.4498,4236.0084,4999.9037,-3136.2620,3767.5735,-5475.4724,6168.1067,-893.0770,947.5241,-165820.3088,-166812.9710,-164602.2429,-165167.2916,-158910.1932,-165576.4125,-175084.6160,-165896.9512,-148496299.5776,-148502679.4361,-148521318.7688,-148497735.4743,-165718.4862,-148501951.3433,
