sl_100_86400_20250408 Coordinates.csv
2025/04/08 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:27 2024,
Start: 2025/04/08 07:47:00.00, Stop: 2025/04/09 07:47:00.00,
TIME_UNITS,STARLINK-4556 - X-Coordinate,STARLINK-3298 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,STARLINK-11259 [DTC] - X-Coordinate,STARLINK-4784 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-31866 - X-Coordinate,STARLINK-2121 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-30933 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-5777 - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-5578 - X-Coordinate,STARLINK-3527 - X-Coordinate,STARLINK-30322 - X-Coordinate,STARLINK-3227 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-5060 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-31644 - X-Coordinate,STARLINK-3241 - X-Coordinate,STARLINK-32222 - X-Coordinate,STARLINK-31901 - X-Coordinate,STARLINK-1962 - X-Coordinate,STARLINK-31000 - X-Coordinate,STARLINK-3811 - X-Coordinate,STARLINK-1890 - X-Coordinate,STARLINK-6216 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-11117 [DTC] - X-Coordinate,STARLINK-3529 - X-Coordinate,STARLINK-3956 - X-Coordinate,STARLINK-4658 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-5907 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-1096 - X-Coordinate,STARLINK-31430 - X-Coordinate,STARLINK-31049 - X-Coordinate,STARLINK-3759 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-32079 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-5704 - X-Coordinate,STARLINK-6154 - X-Coordinate,STARLINK-11167 [DTC] - X-Coordinate,STARLINK-1720 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-1414 - X-Coordinate,STARLINK-31530 - X-Coordinate,STARLINK-4292 - X-Coordinate,STARLINK-1597 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-6271 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-4415 - X-Coordinate,STARLINK-5337 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-2347 - X-Coordinate,STARLINK-31568 - X-Coordinate,STARLINK-32236 - X-Coordinate,STARLINK-4298 - X-Coordinate,STARLINK-3621 - X-Coordinate,STARLINK-5317 - X-Coordinate,STARLINK-5093 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-2727 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-2355 - X-Coordinate,STARLINK-2704 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-5545 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-5562 - X-Coordinate,STARLINK-31560 - X-Coordinate,STARLINK-4772 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-30975 - X-Coordinate,STARLINK-30324 - X-Coordinate,STARLINK-5954 - X-Coordinate,STARLINK-1114 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-2531 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-30110 - X-Coordinate,STARLINK-1335 - X-Coordinate,STARLINK-30947 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4556 - Y-Coordinate,STARLINK-3298 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,STARLINK-11259 [DTC] - Y-Coordinate,STARLINK-4784 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-31866 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-30933 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-5777 - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-5578 - Y-Coordinate,STARLINK-3527 - Y-Coordinate,STARLINK-30322 - Y-Coordinate,STARLINK-3227 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-5060 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-31644 - Y-Coordinate,STARLINK-3241 - Y-Coordinate,STARLINK-32222 - Y-Coordinate,STARLINK-31901 - Y-Coordinate,STARLINK-1962 - Y-Coordinate,STARLINK-31000 - Y-Coordinate,STARLINK-3811 - Y-Coordinate,STARLINK-1890 - Y-Coordinate,STARLINK-6216 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-11117 [DTC] - Y-Coordinate,STARLINK-3529 - Y-Coordinate,STARLINK-3956 - Y-Coordinate,STARLINK-4658 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-5907 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-1096 - Y-Coordinate,STARLINK-31430 - Y-Coordinate,STARLINK-31049 - Y-Coordinate,STARLINK-3759 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-32079 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-5704 - Y-Coordinate,STARLINK-6154 - Y-Coordinate,STARLINK-11167 [DTC] - Y-Coordinate,STARLINK-1720 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-1414 - Y-Coordinate,STARLINK-31530 - Y-Coordinate,STARLINK-4292 - Y-Coordinate,STARLINK-1597 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-6271 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-4415 - Y-Coordinate,STARLINK-5337 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-2347 - Y-Coordinate,STARLINK-31568 - Y-Coordinate,STARLINK-32236 - Y-Coordinate,STARLINK-4298 - Y-Coordinate,STARLINK-3621 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,STARLINK-5093 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-2727 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-2355 - Y-Coordinate,STARLINK-2704 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-5545 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-31560 - Y-Coordinate,STARLINK-4772 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-30975 - Y-Coordinate,STARLINK-30324 - Y-Coordinate,STARLINK-5954 - Y-Coordinate,STARLINK-1114 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-2531 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-30110 - Y-Coordinate,STARLINK-1335 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4556 - Z-Coordinate,STARLINK-3298 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,STARLINK-11259 [DTC] - Z-Coordinate,STARLINK-4784 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-31866 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-30933 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-5777 - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-5578 - Z-Coordinate,STARLINK-3527 - Z-Coordinate,STARLINK-30322 - Z-Coordinate,STARLINK-3227 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-5060 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-31644 - Z-Coordinate,STARLINK-3241 - Z-Coordinate,STARLINK-32222 - Z-Coordinate,STARLINK-31901 - Z-Coordinate,STARLINK-1962 - Z-Coordinate,STARLINK-31000 - Z-Coordinate,STARLINK-3811 - Z-Coordinate,STARLINK-1890 - Z-Coordinate,STARLINK-6216 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-11117 [DTC] - Z-Coordinate,STARLINK-3529 - Z-Coordinate,STARLINK-3956 - Z-Coordinate,STARLINK-4658 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-5907 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-1096 - Z-Coordinate,STARLINK-31430 - Z-Coordinate,STARLINK-31049 - Z-Coordinate,STARLINK-3759 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-32079 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-5704 - Z-Coordinate,STARLINK-6154 - Z-Coordinate,STARLINK-11167 [DTC] - Z-Coordinate,STARLINK-1720 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-1414 - Z-Coordinate,STARLINK-31530 - Z-Coordinate,STARLINK-4292 - Z-Coordinate,STARLINK-1597 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-6271 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-4415 - Z-Coordinate,STARLINK-5337 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-2347 - Z-Coordinate,STARLINK-31568 - Z-Coordinate,STARLINK-32236 - Z-Coordinate,STARLINK-4298 - Z-Coordinate,STARLINK-3621 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,STARLINK-5093 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-2727 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-2355 - Z-Coordinate,STARLINK-2704 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-5545 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-31560 - Z-Coordinate,STARLINK-4772 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-30975 - Z-Coordinate,STARLINK-30324 - Z-Coordinate,STARLINK-5954 - Z-Coordinate,STARLINK-1114 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-2531 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-30110 - Z-Coordinate,STARLINK-1335 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2171.7417,-4674.0426,-3447.8960,5119.7547,-778.7292,136.2595,-5571.2063,5843.6718,-3086.5542,2373.4272,4344.8296,-455.0851,-1988.0990,161.8722,6688.6239,-917.9223,-1381.5218,2566.8331,2803.4197,-3025.9455,206.0491,-2742.3174,4837.1822,-3113.8915,2218.2615,0.0000,-4737.9808,1007.3287,-4488.2830,1445.8492,813.8805,-176.1313,5719.9822,3973.1930,499.5452,-1922.2511,-3944.6499,4558.4451,5197.5297,-2901.1256,6376.0146,-4660.5303,4309.3540,-5197.3990,4364.6572,-943.1585,-1892.8543,6010.8896,-4883.6284,-5876.4992,-3928.3487,6771.0658,2100.4887,6794.9716,6287.0634,3276.5872,4007.2977,-4434.4905,3143.5603,4935.0235,-305.0383,-2675.8299,-13.4929,3769.8920,-6771.0052,-4647.7390,421.6471,465.0140,3001.1142,2657.8875,-488.6243,-4164.2849,-62.8789,-2218.4817,1842.6133,-5348.9809,-666.4207,-3654.9856,-640.6790,99.2004,-3592.1336,-6814.6344,4413.2068,-5428.6056,-888.8014,5619.3279,6193.3666,-4848.2236,-3152.4035,3261.8520,6789.5570,4105.1862,-1287.6462,5809.3403,-3927.0882,2791.8536,1537.3512,-5441.1987,-6005.2363,-1887.9981,371334.3059,364108.3500,360738.8574,363924.1798,360525.0305,362121.0459,369936.7661,367067.7497,160362590.6866,160356964.0877,160355068.4338,160350722.3208,366641.6655,160353881.6847,3646.5835,-2523.9933,2412.0716,1402.8463,5375.5804,4161.2138,-804.8578,-2308.9650,3014.2104,130.2467,2634.9327,-6097.1310,5576.4251,-5130.6214,148.4289,5337.1998,-5242.7185,-4271.4782,-6288.0358,-3534.6672,5552.9286,-3881.1062,-4727.7822,-3676.5657,3534.2873,0.0000,-5051.9665,-5388.0644,-1064.3978,4376.0724,-5168.3044,6878.2800,2990.4934,-739.0312,6575.3983,5899.3215,-4085.9431,2766.3466,802.9493,4752.0114,-227.4841,-2599.6986,-5292.5553,4332.8971,-4735.5615,6747.6176,6522.8916,305.4494,-1917.6887,1751.2389,3309.0019,-242.6487,-5189.9423,557.0518,2647.5352,-3021.0457,1186.2856,-1240.9391,-6075.2788,4877.3014,6932.8581,4170.5131,5201.7196,4288.6477,369.4967,5036.0228,-6483.1712,-6864.1655,617.9174,689.4544,-4287.6080,-5343.6140,-5477.9074,6010.8089,6258.3815,-1384.3047,-4737.5419,2815.3753,6817.0975,-3935.6917,-5666.9301,789.3256,713.5204,4295.1257,6094.8890,3830.5367,-2206.3296,20.4764,-3824.0190,6062.4977,732.9997,1791.2137,6395.3992,-1248.2172,-5589.1516,-4858.6476,4251.1453,-1069.3892,-1611.5965,4918.6050,-91160.3178,-123822.6511,-108877.8647,-104286.1083,-111864.9054,-108600.3765,-112010.8266,-108710.2817,42696697.2075,42709941.2165,42722489.6597,42717246.3868,-108998.8654,42713587.4618,-5464.5736,-4433.7880,-5265.9998,4169.8657,4273.0825,-5525.1772,-3668.0203,2646.5006,-5421.5347,6525.7631,4604.2380,3261.3528,-3621.4381,4481.2668,-1491.0306,4323.3681,-4286.5055,-4701.9883,-649.7282,-5171.4326,-4181.7892,-5037.6982,905.8644,4951.2627,5415.2327,0.0000,-13.9800,4240.5431,5143.1087,5147.7243,4543.1801,895.3671,-2213.6098,5376.9746,2082.5196,-3061.7268,-3951.6449,-4410.9329,4488.3638,-4143.5927,-2673.8064,4184.2762,-120.5389,1087.3898,2513.4972,-839.9571,855.5664,3405.0934,-4542.4097,3229.7834,-4248.2511,-1438.0527,3894.6304,1188.5615,-159.3926,-5293.2988,5496.7921,5155.4333,-1155.9943,-384.9046,-72.2208,-4880.7603,-4566.5542,3904.5655,741.7601,109.4927,2364.4425,728.5871,-6240.6040,-6382.1439,-5326.9292,-969.1949,4243.6002,-2620.0126,-2356.7503,-4154.8481,4952.4430,-5173.9454,-459.3660,-5734.9331,1807.6215,-913.9516,5278.1515,-475.4014,-3142.1729,1403.2811,1809.8775,-4932.4605,-4721.6741,813.7882,1206.5673,-5312.3570,-2264.0692,-3551.0767,-1116.4186,-3895.4216,5223.7470,-4157.6471,3025.0809,-4518.2578,106663.5865,101672.7579,100957.9840,108626.6048,106685.6911,95967.3956,96174.4598,100957.7076,71668545.9276,71684209.7610,71673584.1625,71666600.0991,102652.4732,71661045.7164,
3600.000,-1928.4689,6806.9591,1548.1789,-6680.0452,-2823.7874,-4126.3979,6387.5060,-2174.4301,-625.6083,-3141.0488,-6393.6235,3485.1109,-376.4184,4255.3695,-5915.0945,-3067.3918,3837.0413,2145.7038,-876.1962,2335.3560,-1750.4900,4640.5185,-2645.0088,4534.1163,-5938.2391,0.0000,4892.5515,1941.8861,3493.9225,-4606.2653,2542.0179,2189.2659,-6555.6056,-2487.3249,-2467.2951,-1364.7185,6041.1258,-3965.6442,-6752.4152,594.3526,-6445.3564,3660.8542,-1579.7405,3272.6735,-842.8054,-1615.7984,-183.2734,-3326.2880,6462.8042,2882.8963,2545.4327,-4475.4091,-305.7137,-4827.7686,-5699.7925,-1810.0826,-5454.8416,6429.3595,-887.0359,-4055.6808,2081.3295,-1200.6941,-2383.5909,-5854.6187,5362.1399,2027.7023,2010.8648,1156.4071,-6132.2334,-4567.2248,4325.8520,4378.5074,3770.3872,-916.4492,-3924.3631,6895.0995,4205.3000,-235.8537,-1932.3124,2950.7483,2717.3117,5647.6588,-3474.1355,2830.9488,-2092.1138,-1971.0270,-4721.3637,6120.2074,4436.3991,-4568.0937,-5247.6130,-4710.3474,-334.6714,-2441.0142,4694.7908,1848.3518,-4713.8482,6552.8694,6799.9861,-1179.7835,381895.8513,383038.2523,376911.5755,380761.3240,376641.8369,377763.9249,385522.7563,382590.3932,143859886.4148,143855299.0825,143846231.4249,143846080.2703,382800.8237,143850125.6168,-4958.7404,1056.1949,-6243.9132,927.8563,-3111.8211,-4306.2308,-1624.7615,4505.2576,-5170.8810,4096.6523,710.9301,3690.9061,-6918.4107,3787.1274,1606.1923,-4413.8240,1708.8742,3930.0850,5865.2164,-906.4961,-1720.9644,-67.5579,5144.0483,-492.8805,-1803.9386,0.0000,2837.5995,6492.5994,-3230.7116,-1310.5852,6047.5368,-5081.4854,-441.2781,5371.4902,-3894.9650,-4022.0990,3367.4981,1485.0259,1304.1691,-6796.0177,1851.1455,-2229.5288,5040.5335,-4977.1878,4348.1878,-5985.2858,-5801.1071,2558.8810,-1184.4580,-4179.7445,-6122.6623,2097.5074,6797.0909,1505.4290,462.8168,6211.6252,2503.7207,-1418.8284,6417.8487,-3622.4541,-4415.5272,-2079.4449,-6438.5329,-3689.4961,-2842.8698,-4977.6623,4014.2281,5868.1721,1176.7991,-4496.5300,4722.3582,2227.5160,3751.7713,-4310.4551,-3413.7683,-441.5224,1930.1124,-4754.5328,-5732.9768,445.4632,2897.9031,-2226.4044,3526.1401,-5144.3281,-3663.7057,-3319.3498,4400.8531,-2822.3640,-763.0000,-3455.1626,1910.4953,-5061.2269,-6549.5340,3364.5512,3988.2765,4852.8745,-1203.8781,-1857.0618,92.6027,-6489.0856,4957.3195,-27015.8390,-11768.4398,-8781.0874,-16646.9084,-13519.8578,-15617.6962,-13917.0905,82835532.8868,82845145.2524,82856734.9855,82846662.0306,-13368.5764,82852827.5702,4410.4029,621.5933,1994.3902,375.1235,-5498.4117,3492.4978,-1298.2536,-4643.3716,4555.3209,-4662.0354,-2404.1058,-4730.7820,340.4545,-3760.0683,-3073.9410,-4390.7060,5475.2724,5171.7814,-3563.0306,6476.4295,6492.9147,5126.9545,3611.8441,-5202.2143,-2890.1438,0.0000,3986.7434,-1484.5890,-5021.9959,-4993.8031,-2259.1020,4182.4668,-1835.3174,-3217.0906,-5162.3239,5449.2595,-117.1313,5460.5754,-760.0436,1246.5750,-1701.3479,-5273.1565,4312.8280,3379.9017,-5316.9580,-2952.7308,3610.7287,-5506.3032,2212.5502,-4730.4340,-652.7421,4839.9264,516.0709,-4732.8433,3715.1020,2439.5303,-3434.6055,-2130.9709,-2486.0092,-4335.3271,4923.5758,6514.2784,858.2844,114.9506,3109.7352,-4260.4223,-5266.9621,3467.3861,3047.4408,2663.6021,2429.5872,4752.6541,-4457.7962,5325.1537,4574.1440,171.9454,-5113.7011,5026.0309,-3245.0750,6270.8055,-5710.1352,-3329.4189,-4845.6745,3684.5157,5464.8969,-5774.6302,2202.5088,1537.0841,5142.0626,-3914.6223,-4121.4794,623.4586,-2166.4610,5522.1424,-3161.5811,4411.9499,-4918.2109,1250.7275,1256.7846,2140.5350,105079.9645,100146.6610,100549.9391,105480.4168,106860.0824,97035.2038,93017.1944,102963.4799,71677985.8149,71697520.6954,71688820.1590,71678408.5735,101246.6430,71673189.8461,
7200.000,4474.0777,-5889.5932,645.6696,4034.9526,6023.0793,5891.5544,-2815.9575,-2116.2017,3126.5170,3854.6154,5891.7079,-6034.7023,2482.9859,-6627.4416,2234.7117,6022.5732,-5913.7613,-5705.0480,-2314.6200,-2719.7300,4382.0643,-5820.5543,-1672.8067,-5363.2946,6621.6333,0.0000,-4001.5112,-3858.4958,-2455.7587,6608.7565,-4552.9454,-1240.3634,4319.2436,469.3089,4760.9715,5006.9355,-5454.4624,3287.2999,5382.2283,1587.4073,3600.9921,-2238.8683,-2824.2100,900.1148,-3473.4401,4196.6860,3223.0853,314.3338,-5911.3814,545.1587,946.2206,795.2707,-1847.6116,1403.7483,2981.4469,304.3846,5254.1157,-5872.1888,-2218.7056,2401.2441,-709.7268,5279.6450,3469.7359,5405.1596,-1386.4575,2325.3511,-4862.1405,-3305.4265,6541.4527,2635.5768,-5525.4225,-3787.8460,-6434.1618,4618.5029,5632.8649,-5341.7293,-6607.0598,3143.6005,4456.3115,-5950.4486,-2400.1460,-2049.6407,2468.6336,1143.4605,5305.6990,-1464.3736,673.8982,-4926.3974,-4955.5758,5126.1403,2292.3051,1921.6145,2435.3439,-1162.2217,-4238.7075,-5497.7528,6645.7196,-5297.9675,-4645.5241,3304.1892,368062.7330,376598.0462,368985.3949,373482.1879,368501.7870,370033.7385,376156.4030,374089.0500,117506471.3268,117504812.5126,117490003.2658,117497520.3178,374386.9536,117495545.3982,5237.4843,669.5892,5994.3348,-2828.8840,897.6149,3547.2679,3379.4916,-5673.8615,6111.4414,-5789.1387,-3196.1780,-749.7611,5668.6925,-1598.5615,-3497.1676,2930.9518,1579.3334,-3236.6761,-3446.2126,4943.1436,-1876.9362,3125.6442,-3747.7271,3781.5170,39.7825,0.0000,1181.4493,-5335.9211,6225.6146,-1119.0904,-5042.0869,237.3240,-2777.5882,-6478.9381,139.1787,1732.2042,-1138.4750,-5226.7352,-2634.7548,6315.1662,-3145.8271,6038.0726,-3225.0716,4019.0675,-3582.6310,2751.1066,2550.1608,-5505.8901,3327.9761,6037.6480,4419.0972,-4407.8108,-4728.9900,-4168.7964,-4171.7463,-6636.1097,-4418.9475,2896.7357,-4674.9900,-232.8201,-608.3314,1056.0080,4948.0976,1423.9369,4805.8078,3530.7867,-670.8192,-2544.2198,-1374.1020,5878.6040,-3418.2363,2496.1600,-1674.9433,2024.7947,-280.3685,1993.3381,446.5226,5896.9420,2314.4443,1627.6369,1723.2060,3674.1421,-6312.7313,4980.0988,803.8937,-865.0878,-5017.1829,3952.7194,4332.4446,-554.8086,-4710.2687,5019.8010,3841.8881,-5468.0413,-212.5838,-3699.8732,-1164.4383,3754.2067,1867.6710,5907.3582,100365.0963,71583.9324,86278.8291,87500.7011,79844.8809,82741.8654,81548.1760,84175.7787,117336513.8646,117343327.5524,117350550.7625,117342658.7936,83395.3770,117353684.5440,-617.4933,3554.8255,2995.9550,-4627.7198,3273.7764,707.9784,5063.7404,3129.4998,-911.8087,79.2187,-1486.3927,3323.5546,3122.8701,188.2906,5444.8552,1794.8777,-3206.7024,-1970.9741,5521.5644,-4065.1291,-5060.1419,-2067.1805,-5457.2257,2176.7744,-1738.6556,0.0000,-5531.3936,-2188.6910,1737.5521,1697.7698,-1409.8693,-6830.1738,4477.5058,-1786.5276,5008.9788,-4449.4203,4088.6121,-3121.0639,-3465.1087,2378.5136,4987.6309,2135.4931,-5315.9444,-5483.1079,4781.1782,4672.1432,-5475.9221,4171.7189,1430.7689,3359.4346,4884.4517,-5284.7023,-4567.1918,5336.9253,-4510.4762,1916.4868,-815.0324,-2243.9614,4608.3534,6509.1391,-6877.9210,-4398.8265,3360.5756,-4088.4794,-4646.8875,5386.1006,4866.3278,-5523.1964,1888.9585,2586.0254,2166.1148,-5126.1676,1967.3136,-4741.5975,-4039.7240,3895.9431,1906.9395,-1834.4072,4665.7676,-3207.6920,6284.6133,5485.6436,1411.0328,-4699.2970,-4359.8354,6722.6286,-4579.9019,2802.4997,-1867.2479,4625.4536,4536.8246,4386.8845,5184.2685,-4081.2605,5457.7330,-1624.5002,1511.7912,2403.0615,-4778.4114,1505.2171,103450.7051,98639.7179,100319.9952,101372.7954,106527.8019,99014.7848,90583.9987,98258.7223,71687099.3511,71710046.8663,71702161.1745,71686115.7242,99832.1988,71685318.2220,
