sl_10_5400_20250110 Coordinates.csv
2025/01/10 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:50 2024,
Start: 2025/01/10 07:47:00.00, Stop: 2025/01/10 09:17:00.00,
TIME_UNITS,STARLINK-32196 - X-Coordinate,STARLINK-4706 - X-Coordinate,STARLINK-31060 - X-Coordinate,STARLINK-5587 - X-Coordinate,STARLINK-3294 - X-Coordinate,STARLINK-1144 - X-Coordinate,STARLINK-11152 [DTC] - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-31164 - X-Coordinate,STARLINK-31653 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32196 - Y-Coordinate,STARLINK-4706 - Y-Coordinate,STARLINK-31060 - Y-Coordinate,STARLINK-5587 - Y-Coordinate,STARLINK-3294 - Y-Coordinate,STARLINK-1144 - Y-Coordinate,STARLINK-11152 [DTC] - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-31164 - Y-Coordinate,STARLINK-31653 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32196 - Z-Coordinate,STARLINK-4706 - Z-Coordinate,STARLINK-31060 - Z-Coordinate,STARLINK-5587 - Z-Coordinate,STARLINK-3294 - Z-Coordinate,STARLINK-1144 - Z-Coordinate,STARLINK-11152 [DTC] - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-31164 - Z-Coordinate,STARLINK-31653 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5054.9723,-3193.4427,5986.6309,5100.2315,3818.3956,2649.1762,-5812.4721,-2118.7684,-5091.5434,-267.2289,340552.4229,312061.2957,324796.3902,330079.3320,322379.4987,325857.0113,322783.6893,325988.5241,23036004.0981,23021698.6797,23033429.1612,23056657.6000,325649.3653,23050513.3024,-1482.0957,2816.6365,-2395.4355,-663.6916,-5451.1298,3197.6760,2461.2197,-4582.5256,1646.7097,-4992.9641,-80497.3669,-80021.2080,-76320.8615,-79087.5220,-76226.7198,-77675.8338,-85624.3120,-82491.7124,-84366369.0342,-84381045.5156,-84364386.2386,-84376392.5892,-82117.5230,-84377944.6064,4386.0829,-5459.1903,-2214.3394,-4658.6922,-1898.4882,-5509.5225,2289.0408,-4744.7252,-4419.6714,-4608.5553,161503.6063,158217.5311,157412.2996,165434.2001,163092.0505,152386.0000,152963.6448,157570.2491,39955812.9398,39986136.2464,39973076.2227,39968369.7593,159256.2701,39964349.3143,
300.000,3480.5182,-1372.6182,5725.7372,4365.9334,2320.2112,4238.1362,-5541.6667,-3254.1993,-3816.5345,-2394.0934,342035.1059,313778.0981,326547.4821,331698.0040,323960.9286,327446.3322,324475.4497,328061.4025,24878250.2741,24863685.3161,24875093.4318,24898266.9902,327272.2957,24892705.5133,-2753.7828,4005.3366,-3670.5425,-2687.4597,-5515.8766,1750.0419,3760.7456,-2852.3379,3353.7260,-4799.1096,-73252.9992,-73393.0352,-69436.0373,-72287.1477,-69356.3889,-70757.2704,-78750.0001,-75425.9362,-83840940.0445,-83856164.0003,-83839229.8868,-83850323.1477,-75269.1553,-83852443.9242,5222.0149,-5477.6491,-442.5228,-4677.0500,-3479.6871,-5154.6050,513.4575,-5410.9838,-4728.6774,-4180.2624,161537.6771,158276.7200,157541.8319,165393.4691,163317.4747,152622.2386,152849.3211,157759.0124,39956067.5542,39986456.2283,39973230.3101,39969227.9470,159324.6546,39964790.3623,
600.000,1575.0106,549.7171,4871.2786,3253.1515,565.9323,5437.3824,-4670.7175,-4125.5875,-2206.4476,-4270.1317,343361.7883,315356.3505,328154.1153,333173.2637,325398.9555,328888.6313,326023.2181,329917.1651,26708539.0719,26693727.6222,26704809.8897,26727842.8177,328751.2699,26722937.6499,-3799.5822,4849.8424,-4559.1558,-4467.4233,-5063.2728,175.2276,4645.5669,-863.2643,4769.3940,-4153.2964,-65982.4367,-66728.1721,-62522.0407,-65456.1224,-62458.5035,-63809.9679,-71839.2936,-68297.6522,-83275294.2192,-83291078.5084,-83273879.8177,-83284085.6514,-68388.8965,-83286729.1304,5481.2320,-4909.3169,1379.1240,-4197.3180,-4687.0733,-4241.4492,-1322.5928,-5498.8414,-4534.3630,-3278.7797,161571.3500,158335.9781,157674.6463,165347.5518,163539.1663,152863.9686,152740.7569,158073.3626,39956326.2378,39986774.6044,39973382.0417,39970044.5262,159392.9269,39965231.5354,
900.000,-464.6703,2386.0072,3499.8494,1864.8975,-1278.5622,6119.3617,-3282.2146,-4647.4595,-415.6655,-5702.4202,344532.0156,316795.3124,329615.6059,334504.3966,326693.0359,330183.4395,327426.0484,331524.7680,28525992.6447,28510948.2014,28521701.5354,28544514.2500,330085.6654,28540331.9857,-4515.0569,5260.1153,-4985.6773,-5829.3550,-4150.0666,-1377.2460,5037.3358,1186.9352,5755.2578,-3112.4276,-58689.0968,-60029.4830,-55581.9680,-58597.5302,-55535.8518,-56837.2599,-64895.3659,-61133.5008,-82669703.2240,-82686060.3783,-82668607.2842,-82677960.2268,-61479.7710,-82681072.0045,5135.2421,-3814.5543,3045.1839,-3270.3315,-5391.7328,-2868.2992,-3003.2004,-4998.9560,-3857.3278,-2005.7573,161604.6240,158395.3118,157810.6199,165296.3430,163757.1384,153111.2648,152637.8679,158493.0437,39956589.0732,39987091.4054,39973531.5290,39970814.8392,159461.0870,39965672.8335,
1200.000,-2430.9833,3960.4112,1744.1965,326.6148,-3034.9367,6205.3071,-1516.8482,-4762.2484,1387.5206,-6544.2194,345545.4090,318094.3036,330931.3374,335690.7408,327842.6866,331330.3682,328683.0781,332863.2319,30329739.3081,30314475.8110,30324897.5135,30347418.2133,331274.9233,30344016.9610,-4822.9859,5183.9137,-4921.9758,-6637.7848,-2874.0572,-2764.2462,4910.9214,3097.0590,6210.8185,-1770.6085,-51376.4061,-53299.8466,-48618.9256,-51714.4763,-48591.2458,-49842.5024,-57921.4047,-53961.4954,-82024457.8850,-82041400.0941,-82023702.6695,-82032245.3221,-54544.8155,-82035763.4806,4222.1465,-2310.0908,4367.6957,-1994.5092,-5518.6806,-1183.5311,-4331.4152,-3964.2946,-2769.3259,-505.1909,161637.4980,158454.7283,157949.6236,165239.7323,163971.4054,153364.2045,152540.5731,158989.3036,39956856.1410,39987406.6613,39973678.8816,39971534.8920,159529.1347,39966114.2567,
1500.000,-4126.8915,5125.6743,-219.9074,-1224.8219,-4529.3926,5674.8952,441.3155,-4446.7701,3036.4947,-6710.4896,346401.6657,319252.7051,332100.7611,336731.6867,328847.4852,332329.1107,329793.5269,333923.1618,32118913.9578,32103445.7805,32113533.5306,32135699.5861,332318.5485,32133127.6012,-4681.8415,4613.6774,-4388.3527,-6809.8055,-1363.4227,-3862.1480,4294.6022,4681.9595,6084.0075,-251.1565,-44047.7981,-46542.1543,-41636.0295,-44810.0866,-41627.5196,-42829.0730,-50920.6114,-46808.3908,-81339868.0486,-81357407.1459,-81339475.3494,-81347257.2727,-47587.0774,-81351113.5079,2842.5806,-557.0817,5197.6362,-505.6969,-5054.3936,630.0077,-5152.3070,-2504.8856,-1385.9445,1052.7272,161669.9709,158514.2348,158091.5222,165177.6033,164181.9826,153622.8674,152448.7943,159527.7403,39957127.5201,39987720.4017,39973824.2070,39972201.5340,159597.0702,39966555.8050,
1800.000,-5385.8214,5777.2224,-2191.6183,-2653.0673,-5609.5819,4570.1135,2384.2634,-3716.1960,4381.6439,-6186.8918,347100.5592,320269.9588,333123.3960,337626.6755,329707.0702,333179.4438,330756.6958,334706.9331,33892658.4849,33877000.4256,33886752.2689,33908511.2982,333216.1098,33906805.9313,-4091.4579,3589.4268,-3449.5158,-6324.0612,236.0153,-4577.9035,3264.6622,5790.5794,5377.4921,1304.4510,-36706.7117,-39759.3089,-34636.4028,-37887.5075,-34647.5261,-35800.3712,-43896.1991,-39697.3016,-80616262.4331,-80634409.8818,-80616253.5434,-80623329.9084,-40609.6135,-80627450.9017,1148.8521,1255.9273,5441.6525,1037.1567,-4048.1666,2374.8783,-5370.5285,-776.6270,145.4216,2491.0512,161702.0416,158573.8390,158236.1748,165109.8341,164388.8855,153887.3355,152362.4565,160071.5012,39957403.2874,39988032.6557,39973967.6110,39972812.5930,159664.8933,39966997.4783,
2100.000,-6088.4089,5862.8442,-3965.7259,-3834.1966,-6160.1465,2992.4135,4101.9103,-2624.7190,5304.0235,-5031.0131,347641.9393,321145.5684,333998.8292,338375.1980,330421.1405,333881.2289,331571.9667,335227.6940,35650122.1876,35634289.4599,35643703.7971,35665014.3598,333967.2401,35664201.3873,-3094.9632,2196.8477,-2206.4830,-5223.6587,1774.5460,-4856.8268,1935.6656,6320.7779,4149.8234,2749.6664,-29356.5900,-32954.2233,-27623.1747,-30949.9052,-27654.1358,-28759.8175,-36851.3918,-32645.8334,-79853988.4708,-79872755.3499,-79854384.1583,-79860814.2271,-33615.4884,-79865123.1857,-671.8462,2933.4617,5072.3235,2469.0630,-2607.2257,3860.9005,-4960.7823,1035.0912,1661.2274,3646.4516,161733.7091,158633.5490,158383.4352,165036.2962,164592.1300,154157.6924,152281.4876,160584.4088,39957683.5179,39988343.4516,39974109.1976,39973366.9512,159732.6040,39967439.2766,
2400.000,-6174.0701,5386.7328,-5354.0532,-4667.3611,-6115.4470,1093.2510,5404.3888,-1262.3532,5725.9388,-3365.6957,348025.7321,321879.0992,334726.7159,338976.7928,330989.4562,334434.4142,332238.8015,335507.4884,37390462.1793,37374470.4022,37383545.9780,37404377.8561,334571.6366,37404471.2244,-1776.3249,560.3982,-785.5865,-3612.4263,3112.3535,-4686.2511,447.8062,6229.1777,2510.9407,3946.6089,-22000.8781,-26129.8194,-20599.4785,-24000.4661,-20650.2339,-21710.8547,-29789.4224,-25664.8619,-79053412.1415,-79072809.1322,-79054232.6222,-79060078.1495,-26607.7737,-79064496.4249,-2418.4094,4294.5887,4131.1368,3636.8536,-885.8172,4926.2295,-3970.5500,2735.4028,2999.4059,4387.9196,161764.9722,158693.3732,158533.1519,164956.8549,164791.7321,154434.0234,152205.8188,161033.6949,39957968.2848,39988652.8175,39974249.0687,39973864.5539,159800.2022,39967881.2000,
