sl_100_5400_20250403 Coordinates.csv
2025/04/03 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:07 2024,
Start: 2025/04/03 07:47:00.00, Stop: 2025/04/03 09:17:00.00,
TIME_UNITS,STARLINK-1015 - X-Coordinate,STARLINK-2557 - X-Coordinate,STARLINK-3575 - X-Coordinate,STARLINK-30351 - X-Coordinate,STARLINK-31099 - X-Coordinate,STARLINK-3320 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-3116 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-2504 - X-Coordinate,STARLINK-4292 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-31442 - X-Coordinate,STARLINK-4782 - X-Coordinate,STARLINK-3201 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-31094 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-2565 - X-Coordinate,STARLINK-4107 - X-Coordinate,STARLINK-1063 - X-Coordinate,STARLINK-31738 - X-Coordinate,STARLINK-5796 - X-Coordinate,STARLINK-5685 - X-Coordinate,STARLINK-5688 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-4097 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-3883 - X-Coordinate,STARLINK-3314 - X-Coordinate,STARLINK-4012 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-3805 - X-Coordinate,STARLINK-1189 - X-Coordinate,STARLINK-1587 - X-Coordinate,STARLINK-1666 - X-Coordinate,STARLINK-5625 - X-Coordinate,STARLINK-31299 - X-Coordinate,STARLINK-5087 - X-Coordinate,STARLINK-5903 - X-Coordinate,STARLINK-4414 - X-Coordinate,STARLINK-31870 - X-Coordinate,STARLINK-31809 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-2055 - X-Coordinate,STARLINK-6327 - X-Coordinate,STARLINK-31028 - X-Coordinate,STARLINK-31510 - X-Coordinate,STARLINK-31577 - X-Coordinate,STARLINK-30579 - X-Coordinate,STARLINK-31928 - X-Coordinate,STARLINK-31897 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-32141 - X-Coordinate,STARLINK-1321 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-3908 - X-Coordinate,STARLINK-4598 - X-Coordinate,STARLINK-1602 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-31441 - X-Coordinate,STARLINK-1258 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-31806 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-5997 - X-Coordinate,STARLINK-4578 - X-Coordinate,STARLINK-2019 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-30856 - X-Coordinate,STARLINK-5258 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-30098 - X-Coordinate,STARLINK-4532 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-4310 - X-Coordinate,STARLINK-4200 - X-Coordinate,STARLINK-6249 - X-Coordinate,STARLINK-6277 - X-Coordinate,STARLINK-31051 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-1503 - X-Coordinate,STARLINK-30518 - X-Coordinate,STARLINK-31581 - X-Coordinate,STARLINK-5114 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-3602 - X-Coordinate,STARLINK-5203 - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-30322 - X-Coordinate,STARLINK-31855 - X-Coordinate,STARLINK-1355 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-2557 - Y-Coordinate,STARLINK-3575 - Y-Coordinate,STARLINK-30351 - Y-Coordinate,STARLINK-31099 - Y-Coordinate,STARLINK-3320 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-3116 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-2504 - Y-Coordinate,STARLINK-4292 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-31442 - Y-Coordinate,STARLINK-4782 - Y-Coordinate,STARLINK-3201 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-31094 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-2565 - Y-Coordinate,STARLINK-4107 - Y-Coordinate,STARLINK-1063 - Y-Coordinate,STARLINK-31738 - Y-Coordinate,STARLINK-5796 - Y-Coordinate,STARLINK-5685 - Y-Coordinate,STARLINK-5688 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-4097 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-3883 - Y-Coordinate,STARLINK-3314 - Y-Coordinate,STARLINK-4012 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-1189 - Y-Coordinate,STARLINK-1587 - Y-Coordinate,STARLINK-1666 - Y-Coordinate,STARLINK-5625 - Y-Coordinate,STARLINK-31299 - Y-Coordinate,STARLINK-5087 - Y-Coordinate,STARLINK-5903 - Y-Coordinate,STARLINK-4414 - Y-Coordinate,STARLINK-31870 - Y-Coordinate,STARLINK-31809 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-2055 - Y-Coordinate,STARLINK-6327 - Y-Coordinate,STARLINK-31028 - Y-Coordinate,STARLINK-31510 - Y-Coordinate,STARLINK-31577 - Y-Coordinate,STARLINK-30579 - Y-Coordinate,STARLINK-31928 - Y-Coordinate,STARLINK-31897 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-32141 - Y-Coordinate,STARLINK-1321 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-3908 - Y-Coordinate,STARLINK-4598 - Y-Coordinate,STARLINK-1602 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-31441 - Y-Coordinate,STARLINK-1258 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-31806 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-5997 - Y-Coordinate,STARLINK-4578 - Y-Coordinate,STARLINK-2019 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-30856 - Y-Coordinate,STARLINK-5258 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-30098 - Y-Coordinate,STARLINK-4532 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-4310 - Y-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-6249 - Y-Coordinate,STARLINK-6277 - Y-Coordinate,STARLINK-31051 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-1503 - Y-Coordinate,STARLINK-30518 - Y-Coordinate,STARLINK-31581 - Y-Coordinate,STARLINK-5114 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-3602 - Y-Coordinate,STARLINK-5203 - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-30322 - Y-Coordinate,STARLINK-31855 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-2557 - Z-Coordinate,STARLINK-3575 - Z-Coordinate,STARLINK-30351 - Z-Coordinate,STARLINK-31099 - Z-Coordinate,STARLINK-3320 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-3116 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-2504 - Z-Coordinate,STARLINK-4292 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-31442 - Z-Coordinate,STARLINK-4782 - Z-Coordinate,STARLINK-3201 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-31094 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-2565 - Z-Coordinate,STARLINK-4107 - Z-Coordinate,STARLINK-1063 - Z-Coordinate,STARLINK-31738 - Z-Coordinate,STARLINK-5796 - Z-Coordinate,STARLINK-5685 - Z-Coordinate,STARLINK-5688 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-4097 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-3883 - Z-Coordinate,STARLINK-3314 - Z-Coordinate,STARLINK-4012 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-1189 - Z-Coordinate,STARLINK-1587 - Z-Coordinate,STARLINK-1666 - Z-Coordinate,STARLINK-5625 - Z-Coordinate,STARLINK-31299 - Z-Coordinate,STARLINK-5087 - Z-Coordinate,STARLINK-5903 - Z-Coordinate,STARLINK-4414 - Z-Coordinate,STARLINK-31870 - Z-Coordinate,STARLINK-31809 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-2055 - Z-Coordinate,STARLINK-6327 - Z-Coordinate,STARLINK-31028 - Z-Coordinate,STARLINK-31510 - Z-Coordinate,STARLINK-31577 - Z-Coordinate,STARLINK-30579 - Z-Coordinate,STARLINK-31928 - Z-Coordinate,STARLINK-31897 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-32141 - Z-Coordinate,STARLINK-1321 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-3908 - Z-Coordinate,STARLINK-4598 - Z-Coordinate,STARLINK-1602 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-31441 - Z-Coordinate,STARLINK-1258 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-31806 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-5997 - Z-Coordinate,STARLINK-4578 - Z-Coordinate,STARLINK-2019 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-30856 - Z-Coordinate,STARLINK-5258 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-30098 - Z-Coordinate,STARLINK-4532 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-4310 - Z-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-6249 - Z-Coordinate,STARLINK-6277 - Z-Coordinate,STARLINK-31051 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-1503 - Z-Coordinate,STARLINK-30518 - Z-Coordinate,STARLINK-31581 - Z-Coordinate,STARLINK-5114 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-3602 - Z-Coordinate,STARLINK-5203 - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-30322 - Z-Coordinate,STARLINK-31855 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6119.2140,-4305.6875,-2197.4858,-2666.8992,-3271.6712,-583.7648,-4215.2335,-2010.2342,4239.1020,5034.1897,-2060.1921,3386.0750,-3316.8034,4088.3779,3980.0062,3279.8916,798.1724,5381.1534,-4261.9557,4547.8526,-3171.4874,5819.3800,5008.6941,2328.7201,2737.1629,-335.1826,2923.6037,4787.9454,2222.6418,-5907.2102,851.9303,5813.1396,-4437.8465,-4409.5021,91.2288,5797.5023,1566.6991,-4854.0711,1584.9306,-4852.6015,5830.9323,-27.5398,3914.7704,-6581.4808,-557.2052,925.6371,-1544.3942,1773.5449,2840.8994,-614.1770,-282.5741,-2841.3926,-4946.6145,4788.8339,-4691.9406,1812.4673,-5405.1487,-4474.0284,4512.2828,-3212.5100,-2520.5103,5110.4420,-3887.3305,5314.8738,3608.5168,-2335.0515,2790.3570,6695.8117,2341.7834,2778.9188,1194.3838,-2714.6272,-1008.6982,1892.7181,-2696.4349,-3241.9441,598.0718,4057.4981,-2591.8766,-2047.8770,1206.0616,-6428.8920,4750.0052,5046.2384,-5526.9507,6543.3278,-5449.2932,-986.4539,-6310.7059,-4229.0704,-4207.6936,-5121.5651,-176.2655,2434.8126,-4128.4075,-4902.3787,1805.7701,-4968.5652,530.1041,4080.1706,220980.2356,214239.7555,210174.8106,213736.0614,209708.8650,211583.8751,219076.4379,216482.3061,155497707.5779,155494680.4552,155492981.3873,155510117.5293,216046.4715,155503177.4980,2977.2270,5144.5151,-5057.1983,5816.6228,3952.9415,4624.4986,-2728.6819,-6583.9037,4010.0494,-2155.8293,3750.4270,2927.1124,5001.6786,663.5448,-1308.1413,-4686.0785,6852.5291,761.1219,5440.5846,-1493.1822,-3531.8239,3555.0110,4760.4471,-6306.6187,4466.3831,-4199.5604,4715.2349,83.2157,5041.1080,-2199.3442,-4204.2535,3013.3666,5135.8834,-5175.3578,-4541.0120,611.0176,-5895.7653,381.0637,4845.6995,-2719.8627,-3620.7948,-5280.5149,-1187.4274,155.2345,4957.1380,6481.1705,-4275.6405,-5115.8583,4232.2547,4977.9652,-4626.4652,-6237.0448,-4058.9459,-2351.1280,-1639.6870,3844.3302,-191.5758,2373.1502,2748.8396,3774.7026,6415.2831,-1178.5011,-1376.8239,-3803.3078,5127.7288,3429.4343,6064.1202,-1617.3521,2467.2787,3692.5158,6636.3429,6382.3434,5470.6457,5781.6476,5877.7240,-5749.0864,-5308.8688,-3056.9779,6370.6544,-4648.0428,-318.6387,-2001.9669,4940.1153,-710.1508,3027.1694,2187.3366,3437.2526,6585.7023,2586.8573,-3624.4949,-3791.8635,104.5643,4603.1645,-3504.4619,-502.4862,24.8349,-4417.9227,4707.2796,6698.3759,-5444.0239,244555.3949,227284.2007,245526.1177,249857.9254,242599.6399,245725.3373,241653.9593,243287.4095,32640794.3473,32623947.4598,32655929.5537,32657723.0583,244937.8179,32660404.2397,-1296.1490,-1700.3708,4169.4551,2667.0423,-4661.8180,5102.1022,-4677.8623,-977.6894,-3732.4654,-4228.7064,5425.5569,5301.0763,-3245.0926,5531.7870,-5506.7287,3900.0968,-711.0345,4273.5249,204.5454,-5019.9998,-5043.6117,-77.2475,735.9338,-1718.7218,4533.0755,5478.0731,4146.1812,4982.6232,-4102.1192,-2894.5221,5416.4152,-2239.5854,-1326.8664,-1382.6599,-5221.7332,3726.8737,-3240.2607,-4925.6651,4691.5904,-3957.3766,-1006.8972,4486.4094,5599.8815,-1797.0624,4648.3740,2225.9128,5209.5153,-4338.9683,-4710.4493,-4628.5764,-4936.4406,-1071.5777,2349.3273,4237.2299,-4816.2913,-5308.6794,4312.6210,4696.5487,-4468.9247,4816.1016,-190.7114,-4515.0273,-5481.5802,-2072.4848,-2936.6233,-5537.6021,1390.0099,-605.2707,6044.9018,5140.5737,-1436.2117,-95.8612,-3956.5262,2861.4657,2480.5090,2064.6116,4375.5161,-4728.0044,711.2136,4718.6079,6818.1560,-1585.8590,1065.2098,-4712.2127,-2885.9402,587.2827,2526.1867,1564.0242,-85.5359,-4108.3564,-3984.7383,4666.8040,-5038.9240,5432.8827,-5531.9001,-4900.9426,-5022.2011,204.7198,1159.8925,1273.0772,177592.9503,175812.8217,174701.0226,182392.2461,180425.9937,169709.1065,169938.3480,176907.9737,70092416.1187,70068861.1654,70110410.8960,70084014.0428,176405.8920,70094122.7714,
300.000,6060.5578,-2853.8841,-3867.0579,-1281.2772,-1234.4308,1205.9161,-5167.1030,-2429.2402,5648.7553,4997.8425,-375.9445,2864.3456,-2036.7976,4209.4316,3397.3497,2400.3501,2234.1045,6236.1081,-3138.4690,3004.3451,-4923.4559,6319.7666,5024.9711,633.8329,4179.6230,-2406.1405,4561.0169,3792.3276,3674.5981,-5695.9331,-1314.7193,5625.0855,-3518.7372,-5172.0714,-1828.5708,4835.5672,-72.6350,-3671.8603,3479.4880,-6044.1831,4940.3418,-2055.3925,2173.1411,-6596.9337,1602.0729,2212.9329,-3529.4218,-7.8704,4546.8034,1553.4077,-2177.4693,-3988.2482,-5355.4237,4136.3684,-4265.1708,3404.1663,-6100.2965,-4245.6844,5911.1585,-1150.2747,-1291.9057,3626.1483,-4326.0501,4737.3222,4144.7593,-507.2655,4173.1629,6231.6757,456.6910,4612.1208,2408.5545,-1204.5083,795.0620,2888.9680,-1112.6244,-4431.5446,-921.6032,2555.6742,-1421.6859,-3871.7012,2970.9216,-6095.9325,5767.6166,4401.7576,-5233.6924,6745.3327,-3947.1953,227.5659,-5401.9027,-5696.1210,-5663.4481,-5069.9665,1687.7046,874.0169,-4351.0472,-5508.6570,-302.4456,-3842.4631,2015.2433,2695.0567,216069.0896,209392.8506,205003.9575,208616.1578,204517.6035,206347.3978,213890.1553,211510.1350,154751687.8147,154749362.9779,154746724.9631,154764153.6168,210880.5827,154757058.1523,1577.1694,5367.1861,-5020.6748,6696.4858,4192.1161,5406.8445,-796.5571,-5785.0362,3341.1425,-3842.1300,4974.8501,991.7192,6207.3444,-1496.4745,-3345.8475,-6026.4194,6194.6132,-705.6656,5952.8506,-2939.5330,-2722.7288,2097.5111,3908.0273,-6203.0075,2873.6996,-3524.1223,4439.7523,-1786.8237,3518.4870,-329.6120,-3984.5364,1461.3225,5932.5067,-3708.1709,-5068.7377,-991.8252,-5229.1293,2121.1615,3818.2563,-1220.2105,-4837.8480,-5440.7413,-83.2798,1716.8670,4976.0722,6536.9198,-4071.5435,-5990.1264,2980.1565,4865.0102,-5081.4490,-5097.7419,-2282.5976,-4239.3920,401.7936,2334.3570,1372.5617,4180.5301,1699.6919,4104.9404,6577.1677,-2557.0083,753.9832,-4945.5730,3511.5174,4555.2921,5392.6895,-2737.7287,1405.2608,2981.3636,6447.3361,6638.8127,6114.6684,4352.4681,5579.0957,-5303.6545,-6131.9396,-4587.5445,6677.5960,-3510.2956,986.5515,-594.7673,3825.4858,-2761.0722,4379.8006,987.5160,4055.0851,6833.9906,3841.1124,-2868.9706,-3076.8655,2204.7054,5220.4914,-4889.4057,1624.1418,1801.6271,-4196.3067,5304.0007,5978.2552,-5652.1232,249368.5072,231790.1691,250123.8433,254312.1367,247031.5193,250165.9690,246192.5289,247749.7503,36032262.2294,36015427.5709,36046814.0829,36049823.0901,249405.0880,36051875.4283,-2963.9971,-3310.2184,2766.9247,1265.9621,-5381.8994,4134.2863,-4445.1509,-2999.3601,-2212.9040,-2849.7531,4782.5241,6239.5913,-1962.8321,5273.1190,-5013.5011,2424.3024,-2180.4477,2905.1892,-1594.0117,-5517.6307,-4038.5101,1462.9665,2781.3652,-3047.0401,4718.1558,5436.2053,2735.8295,5493.0644,-4615.2968,-3945.4160,5489.4972,-3757.6788,484.8857,-2766.6341,-4342.1362,4846.3266,-4513.3202,-5476.0217,4617.6851,-2927.8471,536.6967,3769.1641,6583.3911,-279.6245,4378.3575,465.1894,4335.0039,-3500.3016,-4313.8373,-4527.7791,-3909.3558,-2499.2081,3542.2202,3369.5942,-5435.4948,-5404.2462,2963.3690,3497.1089,-3169.8526,5438.5570,1609.4671,-5310.7873,-5269.5329,-292.9482,-4293.5775,-5183.3913,-153.8449,1209.2415,6775.4863,4200.5349,371.1211,-1615.0830,-2926.7835,4228.6054,3947.1562,290.7525,3043.7881,-4536.6981,-1104.7055,4556.2563,6185.0694,-3217.4900,-476.9689,-4601.1493,-1203.7343,-1221.5012,3980.0701,-247.5249,-1616.6025,-2685.6773,-2531.2521,4179.5651,-4062.2102,4803.4089,-5130.7511,-3802.1209,-5504.5460,1990.5643,2582.0115,2944.3132,177719.9786,175830.0229,174800.0909,182308.4034,180608.2710,169912.8531,169792.1390,176464.8071,70093317.6984,70069889.6138,70111464.2616,70085276.8097,176436.4727,70095283.0157,
600.000,5421.9872,-1096.1664,-5134.4601,216.2213,930.8792,2843.2522,-5639.6208,-2640.5229,6492.0555,4492.1246,1304.9869,2127.6548,-568.4544,3971.3158,2534.4459,1310.3474,3474.8506,6485.5302,-1688.4139,1201.1129,-6191.4508,6182.2643,4557.0366,-1145.4813,5252.9528,-4255.6913,5733.7864,2469.7625,4799.7035,-4964.0466,-3357.6064,4908.4320,-2244.3536,-5458.8560,-3540.2402,3426.4746,-1744.0817,-2171.9836,5056.5244,-6630.7577,3567.8900,-3868.5998,155.0352,-5940.5580,3592.0887,3274.9729,-5153.8968,-1762.3431,5831.9554,3563.0895,-3815.3601,-4772.9519,-5248.7419,3094.4768,-3473.1551,4684.3051,-6208.3876,-3631.4506,6727.2195,1028.1541,83.6775,1811.4576,-4382.7641,3677.3266,4318.1396,1334.1650,5131.2830,5142.4285,-1425.1201,5988.4621,3384.4858,436.1498,2495.2930,3621.7890,614.2418,-5177.5898,-2319.2765,841.4522,-98.1243,-5341.2773,4364.9528,-5174.9567,6229.8337,3376.0560,-4432.5873,6282.6558,-2042.6839,1420.9542,-3937.0819,-6593.1136,-6552.3969,-4566.8603,3348.0452,-729.7131,-4199.2940,-5602.9928,-2395.9992,-2306.6115,3319.9237,1019.2724,211037.7324,204451.1953,199743.4868,203405.3917,199238.0808,201021.6135,208607.2494,206393.5153,153931708.1361,153930081.4984,153926534.6368,153944191.3401,205622.3808,153936978.9721,-6.0881,5087.2136,-4510.7584,6927.7101,4079.0347,5685.2634,1191.4892,-4390.9422,2365.3010,-5129.3864,5740.3835,-1075.9859,6780.4078,-3498.9782,-5058.3125,-6767.1286,4937.7791,-2072.7423,5883.6916,-4148.1633,-1689.8364,413.4351,2632.9317,-5518.3696,1030.5754,-2557.5774,3752.9845,-3516.4385,1668.6105,1595.7274,-3430.5424,-266.5296,6141.0386,-1870.9363,-5135.1736,-2540.7078,-4074.2103,3694.5681,2461.0844,376.2973,-5590.3308,-5106.7904,947.4213,3100.8738,4531.1416,5943.9122,-3511.2204,-6306.9390,1478.2766,4302.7313,-5034.9692,-3460.0728,-257.6831,-5690.7012,2427.1677,625.2974,2772.4350,5557.7482,517.4341,4088.8277,6084.5815,-3735.3010,2791.4388,-5579.4136,1536.7842,5275.7764,4170.0895,-3598.4182,112.3981,2021.4992,5608.3506,6259.7193,6154.6477,2454.5224,4758.4645,-4332.6162,-6360.2253,-5703.2238,6323.6837,-2072.3348,2256.4143,903.4869,2337.0515,-4556.5899,5289.9173,-323.3885,4314.3534,6378.8083,4718.8205,-1858.6369,-2084.9901,4082.7817,5334.7498,-5819.9021,3576.1117,3371.6574,-3621.1992,5373.2516,4650.9298,-5323.1688,254083.3907,236194.1448,254611.5146,258657.6073,251354.4397,254494.4090,250622.5034,252240.2609,39406722.3315,39389915.1493,39420681.6319,39424920.5879,253763.4868,39426334.9987,-4314.1466,-4564.3202,1066.0298,-270.6191,-5527.6991,2720.7392,-3722.9181,-4703.1424,-455.7845,-1163.9809,3624.0017,6514.4461,-460.0621,4446.4950,-3981.8690,688.1537,-3416.8522,1223.7114,-3220.6493,-5427.4898,-2600.4312,2838.4703,4530.9720,-4050.3741,4398.1695,4808.8971,1032.1199,5411.7545,-4621.7632,-4575.2699,4971.0496,-4871.9567,2244.2705,-3855.3940,-2996.1057,5444.9227,-5299.0809,-5440.4381,4049.7174,-1570.2368,2022.8463,2648.5462,6866.0244,1269.2077,3616.9578,-1345.7249,2993.8989,-2288.1132,-3457.6961,-3920.2689,-2434.0208,-3659.9812,4336.4269,2122.6107,-5471.7848,-4889.2404,1295.2352,1919.8152,-1529.7630,5475.1456,3234.3376,-5536.7971,-4477.0891,1519.0172,-5190.0656,-4272.7221,-1680.4240,2893.1289,6785.4356,2807.9960,2137.9818,-2961.7448,-1569.0155,5100.2695,4990.3199,-1514.4790,1382.8679,-3862.1679,-2801.4811,3907.3182,4892.7443,-4502.8562,-1968.1771,-4000.1991,607.5228,-2899.0982,5005.9033,-2031.5270,-2966.1201,-974.0620,-805.9179,3245.2500,-2630.9795,3655.8851,-4179.0711,-2296.6247,-5398.5011,3555.0797,3713.5374,4298.7135,177843.1703,175847.1467,174902.1490,182219.3365,180786.7868,170122.1379,169651.5949,176019.3582,70094220.0713,70070919.0351,70112509.5646,70086559.5140,176466.9277,70096443.1645,
