sl_100_86400_20250601 Coordinates.csv
2025/06/01 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:27 2024,
Start: 2025/06/01 07:47:00.00, Stop: 2025/06/02 07:47:00.00,
TIME_UNITS,STARLINK-32082 - X-Coordinate,STARLINK-5036 - X-Coordinate,STARLINK-30110 - X-Coordinate,STARLINK-1307 - X-Coordinate,STARLINK-31800 - X-Coordinate,STARLINK-3501 - X-Coordinate,STARLINK-1478 - X-Coordinate,STARLINK-2037 - X-Coordinate,STARLINK-3644 - X-Coordinate,STARLINK-11082 [DTC] - X-Coordinate,STARLINK-30141 - X-Coordinate,STARLINK-31123 - X-Coordinate,STARLINK-31787 - X-Coordinate,STARLINK-2571 - X-Coordinate,STARLINK-1586 - X-Coordinate,STARLINK-30992 - X-Coordinate,STARLINK-11261 [DTC] - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-5852 - X-Coordinate,STARLINK-11075 [DTC] - X-Coordinate,STARLINK-11201 [DTC] - X-Coordinate,STARLINK-30579 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-5707 - X-Coordinate,STARLINK-4068 - X-Coordinate,STARLINK-4759 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-30240 - X-Coordinate,STARLINK-30265 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-31723 - X-Coordinate,STARLINK-31840 - X-Coordinate,STARLINK-2590 - X-Coordinate,STARLINK-2492 - X-Coordinate,STARLINK-6300 - X-Coordinate,STARLINK-3775 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-4599 - X-Coordinate,STARLINK-2182 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-4788 - X-Coordinate,STARLINK-1986 - X-Coordinate,STARLINK-31720 - X-Coordinate,STARLINK-1740 - X-Coordinate,STARLINK-2680 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-5240 - X-Coordinate,STARLINK-2737 - X-Coordinate,STARLINK-6267 - X-Coordinate,STARLINK-1666 - X-Coordinate,STARLINK-1653 - X-Coordinate,STARLINK-1475 - X-Coordinate,STARLINK-5710 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-1664 - X-Coordinate,STARLINK-1200 - X-Coordinate,STARLINK-4430 - X-Coordinate,STARLINK-30847 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-3088 - X-Coordinate,STARLINK-2510 - X-Coordinate,STARLINK-4285 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-31664 - X-Coordinate,STARLINK-32079 - X-Coordinate,STARLINK-31867 - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-30209 - X-Coordinate,STARLINK-6064 - X-Coordinate,STARLINK-3909 - X-Coordinate,STARLINK-31299 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-5612 - X-Coordinate,STARLINK-6118 - X-Coordinate,STARLINK-3753 - X-Coordinate,STARLINK-5951 - X-Coordinate,STARLINK-31811 - X-Coordinate,STARLINK-2502 - X-Coordinate,STARLINK-3327 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-3836 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-5143 - X-Coordinate,STARLINK-31355 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-1682 - X-Coordinate,STARLINK-30304 - X-Coordinate,STARLINK-31058 - X-Coordinate,STARLINK-1212 - X-Coordinate,STARLINK-31529 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32082 - Y-Coordinate,STARLINK-5036 - Y-Coordinate,STARLINK-30110 - Y-Coordinate,STARLINK-1307 - Y-Coordinate,STARLINK-31800 - Y-Coordinate,STARLINK-3501 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-2037 - Y-Coordinate,STARLINK-3644 - Y-Coordinate,STARLINK-11082 [DTC] - Y-Coordinate,STARLINK-30141 - Y-Coordinate,STARLINK-31123 - Y-Coordinate,STARLINK-31787 - Y-Coordinate,STARLINK-2571 - Y-Coordinate,STARLINK-1586 - Y-Coordinate,STARLINK-30992 - Y-Coordinate,STARLINK-11261 [DTC] - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-5852 - Y-Coordinate,STARLINK-11075 [DTC] - Y-Coordinate,STARLINK-11201 [DTC] - Y-Coordinate,STARLINK-30579 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-5707 - Y-Coordinate,STARLINK-4068 - Y-Coordinate,STARLINK-4759 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-30240 - Y-Coordinate,STARLINK-30265 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-31723 - Y-Coordinate,STARLINK-31840 - Y-Coordinate,STARLINK-2590 - Y-Coordinate,STARLINK-2492 - Y-Coordinate,STARLINK-6300 - Y-Coordinate,STARLINK-3775 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-2182 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-4788 - Y-Coordinate,STARLINK-1986 - Y-Coordinate,STARLINK-31720 - Y-Coordinate,STARLINK-1740 - Y-Coordinate,STARLINK-2680 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-5240 - Y-Coordinate,STARLINK-2737 - Y-Coordinate,STARLINK-6267 - Y-Coordinate,STARLINK-1666 - Y-Coordinate,STARLINK-1653 - Y-Coordinate,STARLINK-1475 - Y-Coordinate,STARLINK-5710 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-1664 - Y-Coordinate,STARLINK-1200 - Y-Coordinate,STARLINK-4430 - Y-Coordinate,STARLINK-30847 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-3088 - Y-Coordinate,STARLINK-2510 - Y-Coordinate,STARLINK-4285 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-32079 - Y-Coordinate,STARLINK-31867 - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-30209 - Y-Coordinate,STARLINK-6064 - Y-Coordinate,STARLINK-3909 - Y-Coordinate,STARLINK-31299 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-5612 - Y-Coordinate,STARLINK-6118 - Y-Coordinate,STARLINK-3753 - Y-Coordinate,STARLINK-5951 - Y-Coordinate,STARLINK-31811 - Y-Coordinate,STARLINK-2502 - Y-Coordinate,STARLINK-3327 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-3836 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-5143 - Y-Coordinate,STARLINK-31355 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-1682 - Y-Coordinate,STARLINK-30304 - Y-Coordinate,STARLINK-31058 - Y-Coordinate,STARLINK-1212 - Y-Coordinate,STARLINK-31529 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32082 - Z-Coordinate,STARLINK-5036 - Z-Coordinate,STARLINK-30110 - Z-Coordinate,STARLINK-1307 - Z-Coordinate,STARLINK-31800 - Z-Coordinate,STARLINK-3501 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-2037 - Z-Coordinate,STARLINK-3644 - Z-Coordinate,STARLINK-11082 [DTC] - Z-Coordinate,STARLINK-30141 - Z-Coordinate,STARLINK-31123 - Z-Coordinate,STARLINK-31787 - Z-Coordinate,STARLINK-2571 - Z-Coordinate,STARLINK-1586 - Z-Coordinate,STARLINK-30992 - Z-Coordinate,STARLINK-11261 [DTC] - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-5852 - Z-Coordinate,STARLINK-11075 [DTC] - Z-Coordinate,STARLINK-11201 [DTC] - Z-Coordinate,STARLINK-30579 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-5707 - Z-Coordinate,STARLINK-4068 - Z-Coordinate,STARLINK-4759 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-30240 - Z-Coordinate,STARLINK-30265 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-31723 - Z-Coordinate,STARLINK-31840 - Z-Coordinate,STARLINK-2590 - Z-Coordinate,STARLINK-2492 - Z-Coordinate,STARLINK-6300 - Z-Coordinate,STARLINK-3775 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-2182 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-4788 - Z-Coordinate,STARLINK-1986 - Z-Coordinate,STARLINK-31720 - Z-Coordinate,STARLINK-1740 - Z-Coordinate,STARLINK-2680 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-5240 - Z-Coordinate,STARLINK-2737 - Z-Coordinate,STARLINK-6267 - Z-Coordinate,STARLINK-1666 - Z-Coordinate,STARLINK-1653 - Z-Coordinate,STARLINK-1475 - Z-Coordinate,STARLINK-5710 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-1664 - Z-Coordinate,STARLINK-1200 - Z-Coordinate,STARLINK-4430 - Z-Coordinate,STARLINK-30847 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-3088 - Z-Coordinate,STARLINK-2510 - Z-Coordinate,STARLINK-4285 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-32079 - Z-Coordinate,STARLINK-31867 - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-30209 - Z-Coordinate,STARLINK-6064 - Z-Coordinate,STARLINK-3909 - Z-Coordinate,STARLINK-31299 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-5612 - Z-Coordinate,STARLINK-6118 - Z-Coordinate,STARLINK-3753 - Z-Coordinate,STARLINK-5951 - Z-Coordinate,STARLINK-31811 - Z-Coordinate,STARLINK-2502 - Z-Coordinate,STARLINK-3327 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-3836 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-5143 - Z-Coordinate,STARLINK-31355 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-1682 - Z-Coordinate,STARLINK-30304 - Z-Coordinate,STARLINK-31058 - Z-Coordinate,STARLINK-1212 - Z-Coordinate,STARLINK-31529 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2594.1853,-5343.1089,-2087.8058,6004.8689,4213.6504,3169.8547,3712.9075,-5494.8594,-2407.8100,-3433.8048,-5976.1594,-1454.3017,858.0731,4305.6715,3669.9430,-2183.1487,-5066.2654,-1942.2526,-5217.2665,-2341.1928,656.6376,-4332.3148,1475.3579,-2653.1618,-5733.8435,-4811.9010,-4282.6678,2719.4695,3754.5821,4312.0439,-6465.3745,5064.7972,6639.0494,3985.4416,-5338.7039,2067.2721,-5933.6505,4009.2539,4041.4740,-4088.4822,-2169.9748,-1136.9371,-5826.3122,1487.7246,2158.9061,3638.8004,-5452.4197,4781.8267,1416.2205,5434.5513,-5498.2014,6830.0387,4125.6756,4714.1153,-607.1851,3504.4664,-1104.5273,5106.3909,3700.0852,-1859.2308,1654.8274,-956.8814,-4230.7029,-6897.6627,1903.9598,2663.4429,-621.3080,1959.5693,4436.5714,-473.5620,2787.3161,41.3408,655.4941,5673.9648,5101.8910,4261.1664,1897.2196,3883.9249,-5797.0517,-4202.9212,2971.8498,-1717.5142,-6505.0533,3466.8134,3978.6806,-5898.6564,4449.4027,-4950.1599,0.0000,-3912.1235,4219.2350,4696.0447,1764.3233,4675.5671,-4537.7675,-1388.3762,6619.0480,-5995.3326,-2042.5075,-180.0841,254455.3911,265629.0626,261793.4270,260305.6220,264326.6795,262715.3767,270087.5622,266524.7813,179599552.7198,179649509.3399,179622664.8124,179618650.2323,265742.8613,179612725.1914,4536.8013,-1773.3139,6326.0069,1955.8999,-3772.6140,6051.1226,2417.5340,1444.9331,-3365.2080,4119.2022,-3262.4712,-4217.6041,6712.2417,-1931.4329,4193.4720,-4697.1870,2664.5340,-6261.5076,3770.9888,2271.0444,4496.8833,1271.9432,-6716.1366,6008.4250,-1866.6930,-1353.3230,3994.4200,-4375.1343,5341.1177,4196.4750,-536.6017,4552.6320,-1200.6583,-3332.2353,-1339.7126,-5594.8463,-3473.0645,-2112.5402,-4455.6509,687.3988,-327.1396,5722.4125,2317.8038,-4173.8601,-5177.1816,-4213.7219,-508.7522,-1421.7848,5366.2525,3888.1996,646.3309,-519.2706,3212.7168,2317.9848,4120.1558,-3213.0112,-4623.7838,450.6382,-4335.0497,-5455.8616,-5362.8139,1245.2417,4268.9487,118.0857,-5037.4456,-1408.2702,6743.7135,-5465.3531,1053.6461,-6794.1032,-3027.2596,4164.2825,-4363.8051,461.9539,-1175.8170,2729.3224,-6454.7309,-3612.5402,662.5722,5334.4671,-4477.8545,6067.9556,-1883.1972,-2303.6072,-1475.8218,-3082.2969,2539.0785,-2633.7614,0.0000,1650.1188,4407.8942,-1454.4761,-3715.9002,4392.4753,3078.8382,3932.1405,297.8378,2222.1024,4034.1513,4626.0530,258614.5017,248439.8033,249713.7121,254848.3660,247523.4830,250687.9652,254972.2521,253582.5391,165764294.7701,165719012.7486,165739936.3703,165738993.9914,254139.1791,165748843.4449,4383.3033,-4022.8514,1883.1403,-2845.2038,-3818.7552,-1097.5208,5307.3518,3941.6386,5527.0100,4063.7923,1323.2663,5293.6383,-858.7937,5023.7093,3995.2384,4604.9121,-3557.7862,2248.9493,-2625.6760,6130.0026,-4979.3465,-4860.2321,894.0951,2180.7314,-3432.3901,-4777.7835,-3689.2410,4634.0556,2280.5245,3333.0851,-2500.1783,1303.5853,1594.1097,-4600.6757,-4028.6021,3245.1149,-346.5944,-5241.9002,-3456.0511,5523.5675,-6589.3924,3713.8260,-2949.2705,-5320.6359,4038.4784,4098.2891,-4073.0232,-4798.3895,4105.0948,-1865.6578,4141.5001,933.0226,-4512.4179,-4535.7119,-5534.1558,5013.2980,-4950.5782,4660.1524,3737.8470,-3821.8954,4034.3438,-6759.7743,3449.0439,445.3598,4362.1515,-6266.8935,1364.6872,-3764.2366,-5223.4088,-362.1643,-5323.3216,-5408.0222,-5335.0197,-3599.1271,-4554.7865,-4770.1869,1583.4429,-4299.0403,-3548.7447,-1487.2346,-4386.8243,2823.4308,-1510.2573,-5436.7856,-5475.0998,-1893.5260,-4507.7024,-4057.8530,0.0000,5447.3314,-3304.9727,4855.9733,5449.3980,-2592.6039,4203.3627,5500.3275,-1594.9833,2475.5830,-5247.9498,5088.2693,117778.8865,115522.4775,115030.2232,122471.0597,120773.4796,110056.6485,110037.7066,118127.5900,69115433.9401,69114298.5813,69093357.1427,69114605.0699,116625.9324,69113170.5110,
3600.000,902.2024,3621.2003,-1122.5450,-4175.4935,-2290.1813,-4130.2922,-6426.4021,5910.4187,5744.2697,1895.8340,6445.8623,4734.8126,-3358.9566,-720.1927,-4163.3845,5499.8966,4314.9093,3970.0710,2042.2633,2892.9793,-4824.4570,47.4689,803.6460,-382.1189,4698.9481,3424.9301,251.2051,1109.6419,-4949.3625,-4146.9885,3414.6600,-6015.9416,-4262.6597,-1898.6220,4188.3164,2010.6169,5271.9328,-615.0308,-2392.4368,3079.6479,4469.8964,-2239.9170,5509.7541,2870.1531,-676.0754,555.5853,3681.4650,-1419.3485,-3718.0790,-6421.8155,6303.8629,-4644.7363,-4137.7237,-5296.2944,-3430.0413,678.7994,4370.6024,-5537.1785,861.2519,4005.7808,2134.6928,-444.8082,388.6069,5591.3002,2183.0857,-3871.3410,-984.2584,-426.0498,-6304.1507,3021.4069,1754.3337,-4216.9551,3617.7231,-6310.8345,-3044.1410,-2132.6911,712.2307,391.0816,2253.8673,2076.3908,1050.5108,216.6117,5365.6295,-1525.6902,-3226.7707,6269.2518,-6489.4186,6796.9702,0.0000,1363.6440,-5029.9600,-1334.2677,2025.0071,-5828.9061,430.4560,-2273.8231,-5908.6938,4954.9944,-2309.7033,-2904.0968,183539.2433,191986.8232,188855.9946,188996.9585,192776.6172,191040.8214,197291.0641,192641.5099,130541547.8436,130598679.0132,130564679.8153,130566268.5495,193900.0680,130555109.6355,-6764.6447,-2023.1475,-5204.6350,1186.8562,6417.8866,-4532.3193,-164.3745,-3601.9496,1029.6122,-6431.5286,1089.9842,1412.9605,-4283.4946,4629.8696,250.2853,3432.5498,-4991.8634,3412.7391,-2699.4066,-5672.5198,-1281.6379,-5127.0825,6336.0710,-4574.1701,-1906.8504,-2829.1375,-4135.1055,5628.7328,-4366.8832,-95.5395,-665.9928,-2530.6734,3381.7246,6216.1941,-3193.4818,3548.3201,983.2211,4834.6815,6509.4172,-4731.7182,4221.6622,-3495.9416,-3974.8009,4112.0405,6885.3371,4148.1171,-3801.0215,4213.1513,-5823.4652,-1901.4389,-2848.2886,2215.6455,1177.0178,1719.7747,-4651.8585,4591.3542,5092.5644,3180.0330,5063.7044,5623.2225,3589.3612,4009.2260,-5066.0630,-1683.5777,4943.2948,4840.9978,-6166.8014,6891.7254,1746.5520,4751.2344,5401.9667,-4582.1881,3511.6337,1936.3272,4693.9309,1062.8816,4771.9500,5451.4290,-3415.5362,-3671.1030,5313.1000,-6742.6596,-1069.2091,5978.1413,5223.1567,1528.6405,873.3831,1281.2050,0.0000,-5124.7981,-626.8901,4280.0584,5710.2049,-3265.2296,-4165.7402,-5525.2866,2342.9742,-4532.7431,-4307.5411,-5967.7204,313169.9618,311297.5171,309742.0667,314367.0844,306318.2163,309040.7772,314001.5167,313415.8885,206696847.7319,206662724.4165,206680245.7029,206676690.4506,313202.3873,206682495.8525,-246.6975,5522.8325,-4434.8869,5383.5328,291.1176,-3205.6380,-2574.9687,61.4061,-3713.4883,625.2373,2308.6529,-4867.0024,4100.1711,-5071.3388,-5455.3508,-2473.6986,-1360.4088,-4553.4368,6063.5466,-2794.8057,4515.4889,4193.6204,2690.2213,-5188.7680,4720.1225,5282.2889,5529.1478,-3903.4537,2067.2098,-5498.1932,6010.9762,2332.7620,-4306.7586,2412.9168,4316.2742,-5439.4125,4306.7122,4908.3561,85.6616,-4000.5721,3215.4554,-5543.9350,-1351.0591,4757.5825,-54.0740,-5515.8145,4293.7093,5288.6538,-132.1283,-1817.5460,-228.2795,-4623.2558,5387.6259,4126.1626,3797.2299,-5134.8109,1422.3757,-2710.0762,-4494.9692,-310.7545,-5520.0726,5634.6637,-4725.8932,3692.7623,-4354.8108,3136.4586,2951.7220,-386.7466,2273.4785,3839.4837,3584.8337,2772.9499,4727.9176,-1325.6842,4090.3950,6522.8580,-4957.4705,4073.9601,5453.7543,5519.0616,4319.3042,1507.1704,4253.5522,2948.9188,3186.4028,-2496.8392,1895.9005,33.9877,0.0000,-4444.8509,4723.8092,-5274.1925,-3174.0796,-1793.7878,-5509.2135,-3481.5900,-2458.1668,1391.5327,4891.6459,-1853.8091,115996.9322,114839.8854,114791.7762,119413.9773,121036.2403,111299.7465,107053.8821,114062.1554,69099246.5994,69092716.3546,69073438.0001,69090691.9091,115350.8671,69094004.2784,
7200.000,1223.7559,-1844.0888,4603.3621,1842.6583,-666.9346,4155.3086,6534.8082,-3702.8841,-6860.7845,1110.0788,-4819.2574,-6730.0448,5323.6651,-2118.6458,4278.3539,-6677.5335,-459.4459,-5584.3075,2608.7985,-2895.3127,6597.4460,3028.8866,-3452.7869,4165.7328,-3056.6073,-2092.9171,3883.4364,-4011.0992,4490.1486,3692.7523,378.1561,5138.2615,646.2924,-262.0524,-2166.8841,-5833.4631,-3102.5199,-1929.3600,-114.4475,-1896.5194,-2831.9355,5589.3482,-2630.3040,-5720.4470,-1119.1695,-4512.3929,-1262.5719,-1418.1270,4331.7928,5237.3209,-4350.0348,791.9973,3932.4495,4903.1543,5483.5236,-3904.6778,-5126.0442,4442.8845,-4769.4900,-4411.2676,-5675.9515,3503.0460,3439.1849,-2007.6178,-5337.2016,4097.9989,3057.9345,-1385.6281,5809.5700,-5142.2656,-4233.8432,5643.0301,-6311.9427,2728.0853,855.7779,1027.3071,-4114.0799,-3841.2395,1458.3836,2115.3889,-4283.4098,1861.9006,-2998.0716,-245.2725,2040.6528,-4232.6131,5543.2819,-5618.8186,0.0000,573.1090,5168.7778,-1482.3822,-3997.5683,4730.3458,3406.2110,4224.6651,2255.0100,-1465.8638,5315.0343,4171.2219,101975.4087,108593.0524,103698.2961,105633.6422,108625.0901,107362.9772,111900.7307,110731.9665,72538157.6333,72598962.6163,72557698.9630,72562977.1449,109380.7613,72551568.4305,5325.0273,5618.8568,2954.2969,-4808.5859,-5848.3008,693.9522,-1436.8717,4216.5930,712.5349,4608.8670,2016.0847,760.3326,45.7656,-6305.9797,-4367.5621,-1483.6091,4405.5580,338.5288,2327.6843,5929.1227,-1365.0989,5839.4022,-3800.9380,2395.6111,5358.6313,6107.5923,4150.3597,-5601.3929,1079.6951,-4228.3761,3380.0006,-886.3098,-5311.8299,-6821.6192,6323.5168,-1001.8782,2900.3816,-6461.9745,-6084.4139,6649.4482,-6003.4381,1099.6602,4243.0912,-3685.2954,-5540.5693,-3913.2177,6578.2559,-6292.6909,3658.5026,-1168.0469,3759.4778,-4252.3120,-4921.5377,-4745.6935,4215.6932,-5333.5236,-3358.1947,-5249.8404,-4506.8175,-3232.8044,-1738.1390,-5869.2118,5138.5708,3628.2165,-4085.2060,-5320.2167,2998.8113,-5256.7953,-3176.6473,-621.6816,-5043.2651,3312.7836,-2568.7965,-3491.6971,-6782.3503,-5178.3996,-1956.2370,-5581.7753,5781.5865,1785.6603,-5197.5384,4492.4893,4400.2217,-6637.3670,-6531.0211,1331.3843,-3348.4434,600.6060,0.0000,6861.2196,-3234.6016,-6319.8709,-5354.3519,295.7192,4997.5585,5415.7883,-4468.2795,5141.4185,4162.5791,4804.6476,348952.2637,355941.0901,350194.6295,354215.6369,345608.2817,348631.4839,352693.8991,352651.3482,233524367.3404,233502962.9015,233514451.0105,233511972.1914,352440.7558,233511123.1056,-4099.5823,-3593.3567,4236.9482,-4636.1867,3436.9777,5474.4058,-1779.1963,-4057.2817,-464.8348,-4787.2881,-4570.4788,1461.3380,-4269.9976,1821.7603,3105.9685,-1166.3526,5065.5779,4087.7814,-6011.2498,-2189.7749,-139.6308,821.5425,-4666.4531,4972.3158,-3173.1219,-2471.4072,-3950.8537,800.8875,-5158.1451,3971.9295,-6066.3208,-4578.3595,4402.2106,1211.3662,-1350.0427,3325.8250,-5423.5607,-1584.2038,3314.9982,-57.0879,2020.9875,3920.3389,4789.9324,-1265.8067,-3994.7743,3481.6822,-1301.0098,-2507.7006,-3954.7462,4385.5370,-3857.5174,5382.5887,-2829.5132,-1248.4195,263.4161,2025.9740,3074.3649,-899.5680,1850.9261,4216.8567,3540.2760,-1178.9710,3132.0890,-5538.3815,1709.3115,1789.8387,-5429.1492,4264.5026,2033.3746,-4445.8273,1373.7129,1918.5942,-1206.5892,5057.4045,-1176.2284,-4528.3321,5189.1273,-813.8302,-3331.4373,-6379.7738,-1652.1399,-4920.5748,-4450.6617,1640.3698,1043.9152,5294.9749,2128.5697,3979.5506,0.0000,630.7667,-3310.9059,2378.6450,-1444.9896,5026.0642,3342.4068,-764.8082,4611.7311,-4304.6747,-1542.6667,-2643.5916,114169.3258,114837.0894,114692.6953,115394.9711,120791.2861,113451.2992,104787.5173,115191.8573,69082690.1376,69071110.9760,69054453.9704,69067540.1726,114065.3328,69074808.4288,
