sl_50_86400_20250228 Coordinates.csv
2025/02/28 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:57 2024,
Start: 2025/02/28 07:47:00.00, Stop: 2025/03/01 07:47:00.00,
TIME_UNITS,STARLINK-1017 - X-Coordinate,STARLINK-1574 - X-Coordinate,STARLINK-5058 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-31427 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-31416 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-4509 - X-Coordinate,STARLINK-1724 - X-Coordinate,STARLINK-2214 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-32161 - X-Coordinate,STARLINK-3313 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-5141 - X-Coordinate,STARLINK-2068 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-30777 - X-Coordinate,STARLINK-31393 - X-Coordinate,STARLINK-5589 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-31614 - X-Coordinate,STARLINK-31661 - X-Coordinate,STARLINK-1759 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-4265 - X-Coordinate,STARLINK-31918 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-30614 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-1321 - X-Coordinate,STARLINK-4122 - X-Coordinate,STARLINK-31841 - X-Coordinate,STARLINK-11260 [DTC] - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-30213 - X-Coordinate,STARLINK-31367 - X-Coordinate,STARLINK-1169 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-3127 - X-Coordinate,STARLINK-30353 - X-Coordinate,STARLINK-32094 - X-Coordinate,STARLINK-5695 - X-Coordinate,STARLINK-5552 - X-Coordinate,STARLINK-31569 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-1574 - Y-Coordinate,STARLINK-5058 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-31427 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-31416 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-4509 - Y-Coordinate,STARLINK-1724 - Y-Coordinate,STARLINK-2214 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-32161 - Y-Coordinate,STARLINK-3313 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-5141 - Y-Coordinate,STARLINK-2068 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-30777 - Y-Coordinate,STARLINK-31393 - Y-Coordinate,STARLINK-5589 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-31614 - Y-Coordinate,STARLINK-31661 - Y-Coordinate,STARLINK-1759 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-4265 - Y-Coordinate,STARLINK-31918 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-30614 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-1321 - Y-Coordinate,STARLINK-4122 - Y-Coordinate,STARLINK-31841 - Y-Coordinate,STARLINK-11260 [DTC] - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-30213 - Y-Coordinate,STARLINK-31367 - Y-Coordinate,STARLINK-1169 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-3127 - Y-Coordinate,STARLINK-30353 - Y-Coordinate,STARLINK-32094 - Y-Coordinate,STARLINK-5695 - Y-Coordinate,STARLINK-5552 - Y-Coordinate,STARLINK-31569 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-1574 - Z-Coordinate,STARLINK-5058 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-31427 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-31416 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-4509 - Z-Coordinate,STARLINK-1724 - Z-Coordinate,STARLINK-2214 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-32161 - Z-Coordinate,STARLINK-3313 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-5141 - Z-Coordinate,STARLINK-2068 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-30777 - Z-Coordinate,STARLINK-31393 - Z-Coordinate,STARLINK-5589 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-31614 - Z-Coordinate,STARLINK-31661 - Z-Coordinate,STARLINK-1759 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-4265 - Z-Coordinate,STARLINK-31918 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-30614 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-1321 - Z-Coordinate,STARLINK-4122 - Z-Coordinate,STARLINK-31841 - Z-Coordinate,STARLINK-11260 [DTC] - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-30213 - Z-Coordinate,STARLINK-31367 - Z-Coordinate,STARLINK-1169 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-3127 - Z-Coordinate,STARLINK-30353 - Z-Coordinate,STARLINK-32094 - Z-Coordinate,STARLINK-5695 - Z-Coordinate,STARLINK-5552 - Z-Coordinate,STARLINK-31569 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3584.6117,-180.4267,4550.2776,-1387.9598,-967.4790,-70.1736,4675.0047,-5061.6767,2746.2394,4214.8279,-4526.4825,620.4233,-5124.1540,6750.7992,4516.2289,-5695.3180,2630.6782,471.0871,430.6059,-1306.2464,602.4031,448.9765,2411.7406,-3932.6718,-5205.7107,-3664.3339,1610.4503,-3148.7681,-4513.0271,6076.7637,-4908.4637,-3938.9792,4117.7448,5467.4825,3979.9356,5059.8628,150.9515,0.0000,-5656.0905,5554.4834,-5144.0743,-1626.1238,3993.6149,-3155.2791,-2396.8498,5235.3733,3849.6689,-2699.0846,-3205.5320,-471.4302,-106962.9497,-129027.6982,-124746.8420,-119291.7875,-126608.1909,-123278.8473,-119311.3218,-119720.7228,111925445.5862,111928466.7168,111934721.5739,111935962.7982,-120031.2273,111927613.6704,2608.5289,-6706.8419,4222.1645,-3906.8854,-4928.3298,-6117.2139,4681.0792,-463.3506,5001.1830,-243.9030,-3736.4713,6705.1588,-676.7434,1232.0743,-1186.6639,2031.2876,-3338.3746,6498.5890,4388.6302,-5829.3850,5689.3206,-6616.0170,5057.1378,4099.6710,4360.7492,5813.3516,-6357.0598,-3874.2846,-4090.4062,-150.6316,79.9151,-2838.3035,-212.3963,1944.6318,3291.0448,-4716.3820,-4486.5014,0.0000,575.0094,280.4926,2393.4505,6439.0905,-4934.6451,-2943.8427,4004.1114,-3173.2763,5001.0467,-6369.9244,-1079.6317,-5853.5574,352494.3960,336121.6021,343810.1157,345648.2689,341800.0254,343402.6786,335856.0707,341964.4213,-27774973.0629,-27760300.3222,-27750225.7166,-27753848.5279,340291.1937,-27756426.1381,-5322.3155,-1692.5537,-3099.8174,-5541.2997,4608.4805,3015.8084,-1657.2621,-4548.3494,-3976.0529,5470.1642,3622.2263,-1601.5608,-4604.0700,1105.8790,-4981.2305,3349.8630,5456.1006,2365.6196,-5341.0011,-3503.3219,3910.0528,1592.7674,-4087.5215,-3777.9811,-1403.4017,-742.9634,1873.5727,4646.5910,-3300.4072,-3172.2077,-4877.2552,-4822.8063,5464.3665,-3648.5270,4621.8766,-270.7845,5253.2709,0.0000,-3545.9633,-4127.4246,3978.5402,-1550.5418,-2752.1123,-5176.3922,-5110.0970,3072.4143,2582.8746,-502.7297,6054.4832,-3473.5001,-43595.8231,-48329.3291,-48871.6667,-41042.6994,-43162.1020,-53876.5902,-53505.0337,-46470.2692,55940691.6555,55955210.5252,55944445.3349,55928837.1043,-47108.3619,55932403.6182,
3600.000,-29.3740,2142.9797,-5055.3041,5221.3098,5013.5398,3586.9735,-5109.9553,4157.0105,-3545.6825,-4629.4827,4138.2696,-2105.7222,6671.6394,-5790.9551,-1107.8878,5663.2028,1196.6215,-2695.8816,-3941.9069,3364.9916,-3484.4388,2148.9477,-4897.9293,-575.7853,2156.0298,1110.8599,1995.7228,6074.4034,6087.8795,-6384.2435,6149.5170,4159.2066,-4087.8782,-6803.6363,-5703.2916,-2708.9707,3067.7943,0.0000,5727.4952,-6690.8509,1891.7407,-1084.2936,-2823.5252,6501.2707,-1996.9519,-1158.6175,-4927.2711,4298.3111,4684.9242,3522.4783,-192965.7852,-208131.9043,-205288.6507,-200245.4410,-208326.1409,-205464.9839,-200683.0971,-201263.7489,115340845.5591,115342238.0175,115342550.1561,115344845.3414,-201449.6605,115342522.3098,-5006.6386,4300.1292,-465.5289,2478.6892,3950.9906,3479.1452,-853.2117,-4040.0913,-5922.2352,4048.1864,-366.0531,-5993.1412,-1574.5259,-889.1875,4645.8230,-3874.2944,5201.7577,-6262.5702,-5037.3368,2484.1350,-5939.4147,6006.9784,-1816.3866,-5109.5142,-5065.2204,-5125.7568,4725.3258,590.6262,3164.1372,2080.8291,-2817.3873,-1927.9992,4435.5670,-204.2473,361.2950,4814.8003,5733.9046,0.0000,-3118.4048,1762.2494,-4831.3287,-6259.4837,6106.0819,585.2370,-4256.0331,3988.8936,-890.6875,4525.6455,4725.0966,5833.3035,314724.6295,295962.1206,304257.6272,304385.3477,300731.6568,302557.1329,296047.2737,297963.3364,2217954.2551,2229270.1077,2243232.8154,2243881.8270,299529.0870,2237493.8277,4772.7372,4969.6308,4715.8884,3790.0050,-2416.0200,-4652.6037,4425.6957,3581.0949,-851.9635,-3174.7699,-5515.0812,-2746.2120,920.3786,3725.9347,4865.8238,877.2594,-4415.5621,1265.9923,2636.2724,5508.0333,-842.0865,2409.7972,4547.6219,4472.3584,4206.4659,4493.3480,-4499.3511,-3059.7133,-935.1631,-1375.7309,1430.9503,5067.9090,-3259.3481,-787.1093,-3938.7308,4164.3379,-2367.4920,0.0000,-1527.9125,173.7721,-4606.6326,-2480.1144,-1606.3811,1656.3919,5064.1631,-5455.4656,-4636.5593,-3027.4971,-1987.7031,-267.6119,-42051.7354,-46474.1068,-46084.9042,-40933.5099,-39732.8132,-49616.3874,-53469.1956,-46090.8306,55956805.6425,55975252.6348,55966433.3328,55954290.7421,-45289.8326,55951080.7687,
7200.000,2620.3932,-4552.8828,4887.6873,-6819.2105,-6420.2809,-6222.2377,4224.5836,-2199.9361,2798.4205,3841.8799,-3522.9524,3473.2513,-5363.6247,2407.9802,-1608.5406,-2971.4222,-3680.9929,4246.3596,5271.0770,-5435.2703,4900.8412,-4377.4197,6419.0213,4481.0085,1943.8587,2804.8819,-5455.0746,-6396.5555,-5154.9104,3363.8921,-4909.8604,-3828.8344,2936.0668,4673.5939,6059.6358,-1396.7818,-4421.8067,0.0000,-1597.3176,4918.2193,1336.8499,3906.1473,21.7547,-5660.2206,5206.4801,-3321.4666,4852.0633,-5014.8049,-2421.2122,-4871.3264,-266837.6380,-274587.3953,-272799.7163,-268291.7617,-276925.3602,-273960.3517,-269810.8378,-270739.5660,110855286.9035,110857003.4178,110850221.5100,110851017.3729,-270097.3035,110856027.9743,6276.9898,-626.4041,-3460.5926,-1122.3916,-1658.6980,-66.8469,-3709.0585,6453.5520,3731.8410,-5641.9940,4518.0854,2641.7427,2841.6679,-1111.0953,-6534.9013,4250.1751,-5828.0157,3586.4433,4161.6546,1140.2640,4064.2627,-2473.4335,-1331.5302,4815.9647,4928.7867,3232.6824,-1678.6505,2230.0575,-644.3252,-3360.0340,3919.2147,5421.3172,-6060.5184,-1868.3291,-3259.1834,-3956.2163,-4922.3510,0.0000,3958.5471,-2958.9722,6349.9787,3136.6098,-4837.5413,1563.0785,4152.6125,-4488.3783,-3571.7361,-824.0438,-5619.4721,-2890.4843,256109.5457,238153.2317,245162.4218,243495.9137,240467.8466,241893.9821,237099.0828,240931.3126,32081936.7436,32089315.9343,32103621.2288,32101978.5466,239659.9803,32102161.5293,-1303.8639,-5176.8935,-3506.4292,305.4365,-1607.5856,2791.2710,-3864.6399,83.6035,5142.4637,-1125.2257,3837.7627,5360.3469,3312.3867,-6430.5161,-1143.3172,-4582.1942,632.6434,-4153.2333,1674.5769,-4140.7235,-2754.8746,-4614.8841,-2262.3533,-1809.3323,-4478.4549,-5432.1847,3726.8014,-826.1526,4569.9832,4927.5491,2886.1433,-1665.6244,-1273.6992,4639.9824,868.2644,-5511.5267,-2020.7339,0.0000,5151.1882,3861.4521,2434.6869,4616.0396,4934.0709,3292.1944,-1879.7558,3963.6790,3190.1664,4709.1672,-3285.8448,3790.6726,-40539.9090,-44427.5619,-43080.2001,-41772.5690,-36796.9873,-44430.6257,-52692.2902,-42325.2643,55972550.9512,55994487.2967,55986517.4715,55975810.1833,-43466.4390,55969759.9960,
10800.000,-3747.1898,6150.1751,-3726.0415,5405.4716,4871.3958,6173.9083,-2307.2335,-896.7331,-2391.3588,-1114.2354,2480.7816,-4903.1564,1603.5158,854.6611,3120.3873,-1352.7627,4384.8634,-5241.4072,-4687.8988,6021.7155,-5103.9002,5648.6653,-5810.3272,-5917.5336,-5240.1642,-6095.8258,6703.0178,3536.0120,3022.0334,1213.0537,1191.8333,1955.2936,35.3802,-703.8967,-4285.7752,5199.6261,4336.7545,0.0000,-3765.0674,-970.8373,-3532.6957,-5917.9938,3765.8040,1313.8015,-5858.3092,5632.2655,-3237.2988,5066.1587,-440.9669,4852.4686,-323541.0749,-322532.3446,-322890.9684,-319765.3200,-328148.8510,-322126.2227,-322186.8367,-320710.7691,98769687.0958,98773823.4657,98760714.1281,98765644.6801,-321589.5796,98769258.0256,-4995.8077,-2324.2540,5846.6999,-848.8048,-1823.1221,-2670.5686,6405.5452,-5658.8332,735.6979,4946.8433,-6433.7131,1459.5732,-3877.9024,4317.4440,4993.4053,-4084.0261,4037.4693,368.0678,-1109.7098,-3408.3078,-403.1834,-1850.8958,3507.5890,-2554.8636,-4059.9125,-1411.2422,-1259.7397,-4166.9361,-3088.9175,4510.3207,-4131.1303,-5847.9852,4801.2745,4381.5510,4732.3344,2996.6670,1649.3869,0.0000,-3856.6187,4050.7876,-5846.3092,891.0325,2587.6144,-3837.4669,-2697.4675,3892.4345,5969.8393,-3128.0102,2114.2528,-1744.4883,180330.9143,166506.6813,170306.1272,165024.9738,164981.8563,165187.8361,162490.5421,163634.0954,59770506.3114,59774190.7950,59785743.4301,59782002.3546,164484.4388,59790929.1339,-2993.3572,2143.9838,163.9498,-4235.7349,4406.5576,1143.9157,369.1946,-3699.9034,-6491.4911,4696.7996,290.5129,-4664.4554,-5504.4668,5369.7286,-3454.7427,5407.1383,3515.1650,4516.8144,-4975.1108,199.6901,4669.0020,3338.9249,-1416.2255,-2233.4825,2022.1916,2926.6946,-160.3654,4082.3046,-5415.0140,-5020.5090,-5421.6947,-2965.4499,4881.1274,-5224.9376,2705.2791,3441.4216,5121.8268,0.0000,-3981.0225,-5533.1439,1191.5181,-3272.2144,-5196.6041,-5381.9896,-2503.7735,308.3011,643.3019,-3562.8995,6589.3664,-4468.0985,-39061.1446,-41720.1869,-40174.3375,-43262.6051,-34340.4786,-39298.4039,-51240.3771,-42907.1708,55988117.5673,56013087.4930,56004960.2475,55991116.7584,-41638.3758,55988441.2791,
14400.000,4092.1522,-5417.1113,1221.9345,-2169.4622,-1796.9551,-3004.4768,-639.0570,4382.8068,3013.0690,-2913.0366,-191.9832,5383.2996,2530.4278,-2191.8855,-4040.7452,5036.0348,-4184.6595,5378.1832,3402.5542,-4023.9810,4590.6505,-4910.1529,2892.9599,4852.1310,6376.8301,6765.9302,-4629.4936,995.7069,-1032.3633,-4593.3686,3141.5891,1664.2677,-4026.3123,-2624.3189,639.4130,-6648.8288,-3863.7363,0.0000,6181.4288,-2977.2741,4702.3913,5610.9872,-6527.2645,3115.8282,4407.5587,-5129.6485,-148.8184,-4055.8001,664.8265,-3664.7940,-359110.8554,-348494.9654,-352329.3121,-353000.7091,-358811.2929,-348647.9372,-354278.7888,-353587.3679,79905966.0559,79914449.3520,79896878.8113,79907200.3241,-352632.2943,79904403.7166,1303.4624,3695.8737,-5996.5963,3577.2958,5297.2557,4427.8140,-5878.0288,2633.7745,-4771.3378,-3265.7682,5432.1571,-4215.0051,4827.6612,-6479.8209,-628.7252,3772.2665,-87.4710,-3808.0044,-3063.1784,4116.7921,-3573.8317,4716.2168,-4674.7201,-1398.0174,2168.0804,-134.4960,3546.6445,5210.9838,6192.4556,-4841.7560,4144.9700,3804.4562,-2280.9685,-5971.9052,-5095.3443,-1786.3613,2731.2865,0.0000,2403.5948,-4978.0378,3011.5795,-3832.0119,-618.7834,5296.6253,-502.4790,-1202.5705,-5520.9079,5618.5612,3355.1646,5472.0871,92285.7377,80760.4265,84528.2111,74873.9100,79144.4519,78562.8018,76833.3678,79149.3729,83384544.2351,83385593.8050,83392363.4148,83393233.3035,78782.1672,83404625.5933,5421.7920,2199.7946,3256.0191,5498.7105,-3911.6258,-4240.1155,3389.6675,4501.8224,4052.5593,-5362.4408,-4256.5316,1047.7425,4250.8760,-1227.7472,5454.7630,-2881.6811,-5519.5910,-2171.0994,5182.3797,3839.2236,-3782.6116,433.3878,4214.4739,4576.5942,1640.8624,1402.2139,-3540.6212,-4296.5713,2911.8388,1549.0165,4549.2063,5427.1191,-5059.8001,2087.3046,-4668.7861,729.7389,-5051.6109,0.0000,-931.9620,3767.8708,-4116.8233,-564.9693,2189.8730,2751.5013,5298.3744,-4387.1349,-4007.4879,246.5580,-6045.4861,1761.7910,-37616.6502,-38827.8423,-37656.3600,-40540.6175,-32370.5950,-39969.7916,-49137.7928,-38289.5328,56003707.1822,56031187.4988,56022128.4292,56004633.7381,-39805.8389,56007124.5965,
18000.000,-4310.1158,2051.5168,2342.1511,-906.1541,-1227.7873,-1586.6684,4094.9274,-6507.2819,-3473.8554,6154.5344,-3196.5771,-3729.9441,-4956.0153,2057.2553,4542.6828,-6237.6651,3808.4924,-3929.2605,-2188.5850,-56.5855,-3290.5645,1648.8042,1185.9358,-2509.6231,-5341.6258,-4450.0502,325.9678,-4649.7239,-522.6029,5316.8417,-5787.9069,-5433.4742,6650.6998,4056.1597,3353.6572,5266.9067,3202.2334,0.0000,-4382.0745,5043.1230,-5131.6212,-2438.8413,6498.4139,-4884.0040,-2364.9115,3098.2694,4174.7146,1589.8923,1764.1855,1147.8690,-370942.7999,-354051.7233,-359264.5173,-362631.3921,-367002.5632,-356318.0307,-363805.5097,-360457.8177,55551188.9815,55565491.0608,55545670.3821,55557006.2337,-361232.7766,55548791.9192,2978.5365,-4084.0966,4504.3341,-5986.6025,-6693.7293,-5175.1283,2932.6782,722.2960,5978.5797,1677.4620,-2741.4488,4868.8729,-4814.4360,5536.9444,-3788.9589,-2607.6746,-4061.5532,5514.2031,6187.4895,-4165.2002,6074.1511,-5355.3539,5169.2509,5302.8458,920.0751,2069.8451,-5052.6820,-4823.8883,-6768.4959,3113.4150,-3691.7214,-1207.9312,43.4468,4915.7776,4721.9887,-438.2580,-5854.5423,0.0000,1018.9660,4732.5466,1043.1507,4981.0065,-945.6090,-4044.0018,4379.6528,-2953.4554,3188.6989,-5940.2254,-6433.9979,-6329.5366,-2215.4048,-10110.5906,-6630.0004,-17745.3099,-11555.7660,-11745.8200,-14422.8235,-11928.4488,101302528.4251,101302726.8352,101303840.9778,101314157.5467,-11992.1421,101321817.6218,-4532.0459,-5198.5291,-4731.6268,-3351.5327,464.6054,4145.6311,-4601.3053,-1910.1313,693.4063,2666.0658,5457.7943,3195.8456,-370.8462,-3672.9258,-3409.6863,-1466.2203,4105.4638,-1505.2431,-2210.0849,-5534.6646,596.1791,-3895.1625,-4470.0419,-3483.9772,-4328.9816,-4871.2969,4562.7534,1289.2075,1361.1746,2994.6715,-853.8153,-3982.2346,1642.3876,2508.1571,3807.6831,-4475.8680,1811.4344,0.0000,4951.8605,303.8793,4536.0854,3957.5974,2164.7683,2265.2077,-4809.1351,5342.0816,4343.0259,3198.6548,1915.9448,2259.2994,-36208.0090,-36600.8768,-35710.1605,-36153.8461,-30921.1614,-41728.6178,-46372.9573,-39547.7136,56019520.1295,56048890.5570,56038366.4031,56018844.1210,-37969.0251,56025809.9271,
21600.000,3958.9590,2331.4606,-5590.3958,2740.4083,3499.3049,5040.2222,-6385.5551,5600.9561,1970.1401,-6709.5612,6134.1109,-65.2791,5123.3784,-2126.2751,-3571.9032,4900.6511,-3014.5534,768.3344,661.1876,4114.3078,915.2814,2870.5628,-4571.5730,-145.8085,3119.2096,721.0872,3733.8051,5810.7393,2283.7949,-4087.3861,5747.7306,6779.9399,-5968.5218,-4167.1427,-5919.1724,-2356.5208,-1670.3522,0.0000,695.3304,-4978.2027,4788.6506,-2226.1321,-3645.6681,4124.4092,653.3379,-1074.1483,-6661.1575,2037.7692,-3648.1463,2494.6638,-357997.4625,-337506.9961,-343328.0290,-348308.7423,-352188.4844,-342396.3130,-349925.5641,-347314.0312,27369788.3466,27390679.1173,27370623.3074,27376370.5930,-346828.1009,27367038.5469,-5617.0433,4230.9145,-2373.5002,6285.1889,4823.2297,4500.8872,534.3003,-3246.6953,-4326.1787,-178.4024,153.7220,-4235.1009,2732.0170,-1641.7153,5690.9829,-69.2417,6231.3119,-5417.9507,-6546.7339,4058.7402,-6215.8084,4328.0024,-4809.6094,-6813.8388,-4368.8687,-4429.5954,5285.9789,2378.0127,4419.7340,818.4326,1804.7021,-828.8452,1676.8021,-1016.3893,-3557.1216,3562.3431,6213.6151,0.0000,-5036.9486,-2327.2902,-4497.2873,-4742.2567,2768.7421,-310.3768,-6760.3062,6275.3418,-394.6293,4650.3941,4888.5959,4388.2729,-96814.0762,-99118.5260,-97326.5610,-108639.7619,-101339.7204,-101317.2957,-105317.6917,-102435.6201,112291888.3784,112293561.9150,112289106.1294,112309360.2909,-102056.3419,112310141.3767,830.1849,4943.1537,3339.2095,-912.1955,3315.1601,-963.2441,2323.8624,-2142.7894,-5080.6198,1669.7782,-3165.0455,-5475.5595,-3765.5399,6398.3608,-1199.5277,4873.0470,-183.0763,4251.9658,-2152.8097,3802.3136,2930.0820,4414.8663,1996.3624,-249.3305,4378.4333,5246.8839,-2162.5032,2671.8928,-4820.4096,-5444.3179,-3401.3820,-365.6964,2913.6697,-5347.2727,-671.5316,5438.6887,2534.5759,0.0000,-4364.0171,-4213.5764,-2229.3517,-4368.4809,-5187.9679,-5320.8287,1298.4213,-2543.4491,-1424.6772,-4729.3120,3308.6139,-4590.2078,-34836.9998,-34592.7699,-34365.2518,-32181.3172,-30063.0490,-42525.3290,-42895.8352,-34405.6472,56035742.4097,56066276.5006,56053960.2644,56034702.3835,-36128.1319,56044497.2497,
