sl_100_86400_20250609 Coordinates.csv
2025/06/09 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:11 2024,
Start: 2025/06/09 07:47:00.00, Stop: 2025/06/10 07:47:00.00,
TIME_UNITS,STARLINK-2424 - X-Coordinate,STARLINK-5073 - X-Coordinate,STARLINK-4068 - X-Coordinate,STARLINK-5887 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-5245 - X-Coordinate,STARLINK-1686 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-6197 - X-Coordinate,STARLINK-3797 - X-Coordinate,STARLINK-30265 - X-Coordinate,STARLINK-1071 - X-Coordinate,STARLINK-1297 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-31558 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-4535 - X-Coordinate,STARLINK-2754 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-3696 - X-Coordinate,STARLINK-3853 - X-Coordinate,STARLINK-4587 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-2022 - X-Coordinate,STARLINK-4714 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-31553 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-31199 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-30566 - X-Coordinate,STARLINK-32155 - X-Coordinate,STARLINK-30826 - X-Coordinate,STARLINK-5072 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-31182 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-30356 - X-Coordinate,STARLINK-5804 - X-Coordinate,STARLINK-3083 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-2738 - X-Coordinate,STARLINK-31759 - X-Coordinate,STARLINK-5745 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-2032 - X-Coordinate,STARLINK-2448 - X-Coordinate,STARLINK-6035 - X-Coordinate,STARLINK-4130 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-3927 - X-Coordinate,STARLINK-1305 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-6235 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-2733 - X-Coordinate,STARLINK-4060 - X-Coordinate,STARLINK-4355 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-2505 - X-Coordinate,STARLINK-30565 - X-Coordinate,STARLINK-32123 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-32147 - X-Coordinate,STARLINK-2619 - X-Coordinate,STARLINK-31535 - X-Coordinate,STARLINK-5052 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-30471 - X-Coordinate,STARLINK-1980 - X-Coordinate,STARLINK-31770 - X-Coordinate,STARLINK-30383 - X-Coordinate,STARLINK-32079 - X-Coordinate,STARLINK-2337 - X-Coordinate,STARLINK-2752 - X-Coordinate,STARLINK-30945 - X-Coordinate,STARLINK-5228 - X-Coordinate,STARLINK-30070 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-30994 - X-Coordinate,STARLINK-1553 - X-Coordinate,STARLINK-2674 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-5838 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-3826 - X-Coordinate,STARLINK-2389 - X-Coordinate,STARLINK-4632 - X-Coordinate,STARLINK-5683 - X-Coordinate,STARLINK-1791 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-5073 - Y-Coordinate,STARLINK-4068 - Y-Coordinate,STARLINK-5887 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-5245 - Y-Coordinate,STARLINK-1686 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-6197 - Y-Coordinate,STARLINK-3797 - Y-Coordinate,STARLINK-30265 - Y-Coordinate,STARLINK-1071 - Y-Coordinate,STARLINK-1297 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-31558 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-4535 - Y-Coordinate,STARLINK-2754 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-3696 - Y-Coordinate,STARLINK-3853 - Y-Coordinate,STARLINK-4587 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-2022 - Y-Coordinate,STARLINK-4714 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-31553 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-31199 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-30566 - Y-Coordinate,STARLINK-32155 - Y-Coordinate,STARLINK-30826 - Y-Coordinate,STARLINK-5072 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-31182 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-30356 - Y-Coordinate,STARLINK-5804 - Y-Coordinate,STARLINK-3083 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-2738 - Y-Coordinate,STARLINK-31759 - Y-Coordinate,STARLINK-5745 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-2032 - Y-Coordinate,STARLINK-2448 - Y-Coordinate,STARLINK-6035 - Y-Coordinate,STARLINK-4130 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-3927 - Y-Coordinate,STARLINK-1305 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-6235 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-2733 - Y-Coordinate,STARLINK-4060 - Y-Coordinate,STARLINK-4355 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-2505 - Y-Coordinate,STARLINK-30565 - Y-Coordinate,STARLINK-32123 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-32147 - Y-Coordinate,STARLINK-2619 - Y-Coordinate,STARLINK-31535 - Y-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-30471 - Y-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-31770 - Y-Coordinate,STARLINK-30383 - Y-Coordinate,STARLINK-32079 - Y-Coordinate,STARLINK-2337 - Y-Coordinate,STARLINK-2752 - Y-Coordinate,STARLINK-30945 - Y-Coordinate,STARLINK-5228 - Y-Coordinate,STARLINK-30070 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-30994 - Y-Coordinate,STARLINK-1553 - Y-Coordinate,STARLINK-2674 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-5838 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-3826 - Y-Coordinate,STARLINK-2389 - Y-Coordinate,STARLINK-4632 - Y-Coordinate,STARLINK-5683 - Y-Coordinate,STARLINK-1791 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-5073 - Z-Coordinate,STARLINK-4068 - Z-Coordinate,STARLINK-5887 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-5245 - Z-Coordinate,STARLINK-1686 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-6197 - Z-Coordinate,STARLINK-3797 - Z-Coordinate,STARLINK-30265 - Z-Coordinate,STARLINK-1071 - Z-Coordinate,STARLINK-1297 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-31558 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-4535 - Z-Coordinate,STARLINK-2754 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-3696 - Z-Coordinate,STARLINK-3853 - Z-Coordinate,STARLINK-4587 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-2022 - Z-Coordinate,STARLINK-4714 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-31553 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-31199 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-30566 - Z-Coordinate,STARLINK-32155 - Z-Coordinate,STARLINK-30826 - Z-Coordinate,STARLINK-5072 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-31182 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-30356 - Z-Coordinate,STARLINK-5804 - Z-Coordinate,STARLINK-3083 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-2738 - Z-Coordinate,STARLINK-31759 - Z-Coordinate,STARLINK-5745 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-2032 - Z-Coordinate,STARLINK-2448 - Z-Coordinate,STARLINK-6035 - Z-Coordinate,STARLINK-4130 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-3927 - Z-Coordinate,STARLINK-1305 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-6235 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-2733 - Z-Coordinate,STARLINK-4060 - Z-Coordinate,STARLINK-4355 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-2505 - Z-Coordinate,STARLINK-30565 - Z-Coordinate,STARLINK-32123 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-32147 - Z-Coordinate,STARLINK-2619 - Z-Coordinate,STARLINK-31535 - Z-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-30471 - Z-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-31770 - Z-Coordinate,STARLINK-30383 - Z-Coordinate,STARLINK-32079 - Z-Coordinate,STARLINK-2337 - Z-Coordinate,STARLINK-2752 - Z-Coordinate,STARLINK-30945 - Z-Coordinate,STARLINK-5228 - Z-Coordinate,STARLINK-30070 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-30994 - Z-Coordinate,STARLINK-1553 - Z-Coordinate,STARLINK-2674 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-5838 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-3826 - Z-Coordinate,STARLINK-2389 - Z-Coordinate,STARLINK-4632 - Z-Coordinate,STARLINK-5683 - Z-Coordinate,STARLINK-1791 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3124.6275,3338.1747,-4145.8727,-2533.0112,-3870.0009,-2305.2415,-3972.3783,-2583.3413,-5393.9249,5704.0568,-2151.4605,-3943.6963,628.6732,4154.7385,-6200.1525,6292.1757,-2630.6455,-3988.8857,2251.4245,-1173.0350,-3224.0927,-5924.4022,-4138.6387,5324.0801,-2516.8707,-2024.0457,-6751.8788,-1601.6831,4516.3257,-6200.1034,-4687.2986,-3679.3644,4897.2418,-4618.4977,1950.7221,5370.6223,-772.3389,-5075.8946,1371.6534,-5107.1571,-1223.6676,-4764.7464,-667.4351,5901.1138,4368.4480,5545.8429,-5230.6485,-1232.8911,-3979.4704,3878.3900,-2238.0013,655.1731,715.2886,2796.1121,-4833.6772,-5738.2370,101.1241,-4532.7013,-758.0104,-2862.1003,-4554.2234,955.6126,-5583.8881,-2411.8366,2685.7979,-363.2919,-2799.0325,645.8379,-1533.4759,5355.7289,2159.4098,-3196.7659,6141.3686,-1458.4444,-49.5006,-5108.0045,3614.1180,2544.3341,-4562.6231,-4656.5778,-5266.4898,1723.6655,-647.3579,4840.6775,5674.9317,5884.6340,-315.6416,5030.4440,-6023.1739,-6622.7922,-4642.4914,4356.0762,-6021.4008,-5059.0664,-4559.5682,6313.3869,-534.1047,-4090.6630,5187.0135,-6525.5881,292062.9652,309598.1143,287011.1088,284871.2993,289864.2797,287842.1470,294545.0431,291717.2360,176234975.6353,176286869.7568,176264425.6286,176258931.2174,290361.7300,176250833.1555,3124.9297,154.1338,-1759.0223,-589.6319,-2728.4142,-5647.5392,-5654.5189,3542.0289,-4280.9354,3448.3298,-6374.1048,-2669.6175,-6674.9794,4414.6588,1373.5979,877.9669,6265.9867,5010.8987,-4915.7619,-5416.1139,1034.3317,1288.5899,2075.4145,-2411.6592,-6163.8060,-1763.9866,-1047.4287,6517.3927,5073.7844,-1655.1609,3873.1163,2263.9025,1385.2326,-4848.0386,5366.5441,4045.7884,-5361.8676,-636.5265,3845.7033,-3665.3545,2823.7196,4958.9597,5163.2657,-1835.6168,-4724.9313,463.8078,1757.3111,-5362.8339,5622.0833,3862.0840,-4586.6883,5902.8328,4126.6928,-3561.7599,-3644.6897,-3857.2591,-5103.4610,1514.1881,-6268.6016,5618.0351,-4896.6070,6362.7250,3596.2862,-4375.7285,-3176.6723,-1316.5481,5851.5551,4994.9004,-5164.1609,-4139.5960,-4019.6320,3954.4948,507.3821,-6421.3994,-5463.5110,-353.2239,4056.3246,4115.8763,3822.9104,-4561.3243,374.7143,-6087.9631,5758.4301,474.7197,635.6577,2963.0852,4883.9422,4470.8487,1241.1639,409.4562,-309.9204,-1093.9510,3278.5072,1293.5632,-3343.9218,2605.2502,4361.7356,2895.1853,3570.9978,2162.0215,-230499.5959,-235003.6460,-234196.0200,-229331.4261,-236041.7219,-233146.3857,-227876.7635,-228911.1734,185104435.1484,185091511.4885,185089960.0080,185113358.6299,-229295.7060,185111317.4962,5303.7295,6084.1591,5242.4129,6429.6403,-5059.7852,3249.0216,-69.6215,-5362.4920,934.5681,1837.1826,1676.1927,-5008.0597,-1703.2302,-3354.9180,-2492.6660,-2745.6368,1267.0549,2580.7328,4335.5168,-4149.3622,-6071.0066,-3351.9133,5128.2239,-3706.8730,1857.7876,6403.3739,-1155.4111,-1348.3932,-1302.4253,2584.7027,3286.0547,-5408.8062,-4688.6317,694.3619,3796.3679,1357.0770,-4154.7831,-4766.7379,-5432.6680,2909.2378,-6235.7439,-614.0089,-4475.4735,-2972.1160,2581.5987,4161.9264,-4015.9206,-4229.0041,418.5273,-4087.4354,-4703.0326,3335.8695,-5515.4215,-5240.4932,-3405.4857,140.4600,-4699.8423,4984.5732,-2836.4755,2685.6350,1834.6645,-2599.5105,1164.9690,4781.7741,-5531.0926,6796.3835,-2447.5156,4680.2086,4208.2390,928.3701,5184.0736,-4726.8220,3145.7719,1637.3580,-4135.0222,-4512.3781,4270.9989,4935.8727,3572.4653,2301.1188,-4323.7377,2817.0177,3344.0437,4859.9270,-3898.6190,-1665.3719,-4890.7857,-1670.6038,-3202.7499,1748.3942,-5096.5360,5255.7604,1105.2231,-4570.4662,-3829.4255,-1096.6927,5335.3143,-4796.4884,2889.1152,-633.2375,-162682.1694,-161888.1802,-163869.1279,-156466.5206,-158122.6671,-168841.0881,-168895.9629,-163356.7366,64878925.2251,64902643.6227,64883392.9182,64879989.2203,-162291.3645,64889813.4258,
3600.000,-6267.9688,-6199.6137,4119.2318,4554.1879,6580.6248,4094.1951,4436.5874,-1547.3383,3888.0923,-6143.3376,4048.7717,4288.9192,973.5029,-4172.8183,2957.8388,-6688.4488,926.6347,2766.8558,439.7492,3453.9786,5278.6884,2627.7348,599.2302,-1547.1714,3540.7159,5827.1237,5332.4922,-1106.1292,-5160.4899,6700.0713,789.9928,2541.5441,-3411.3749,5206.1417,-4967.8249,-6171.4941,3326.0209,5292.7225,-5556.3333,6650.3058,-3323.3757,2157.3283,-3673.5356,-2201.5039,-773.9303,-1936.7741,516.8055,4462.0374,1872.4452,-5266.9517,5451.3137,-4090.3940,-4647.3688,-944.4958,577.3313,5329.4698,3837.5388,4850.9141,2429.5003,-1168.4842,5893.7939,-3240.8007,3326.5436,4414.0897,758.4546,-3344.9540,533.8763,-3993.2364,4042.9157,-2185.9252,47.6778,118.3681,-3573.9443,3125.8973,2414.9160,5459.0498,-4199.9165,-5590.3457,859.1468,5676.5881,3127.9534,1782.4405,-1778.3277,-6372.8509,-6788.9310,-5045.5985,-2336.8043,-5265.0529,5814.4790,4185.6996,2841.1878,-1756.7362,5628.9313,2948.8599,3940.8854,-5081.8536,-3717.0018,6763.8975,-6681.6719,4846.7772,339351.7972,358132.7301,333600.6030,333137.5120,337983.9276,335907.7106,341403.6128,337070.2108,122270490.6964,122328895.0709,122305944.3853,122289184.9442,338157.6261,122287322.3849,-1437.7089,1665.5251,-2626.1820,4411.6114,1050.3941,5482.7963,3396.5641,-4842.1752,2409.2466,-1941.3011,5266.7649,-1762.4561,6305.8940,-563.9231,-4043.4659,711.8572,-6142.0574,-6072.7941,6712.9670,5991.3845,-3695.6290,-3288.1557,-4704.5374,3842.7192,3086.8326,929.3221,-1657.5082,-4608.6114,-3460.3133,157.2918,-4122.8983,-5771.1091,2712.6404,992.0785,-4716.2607,-1643.3761,5954.0328,-3002.4356,-1796.4984,1842.1030,-1890.8540,-4826.7938,-4232.0660,3545.3860,5101.7934,1524.8694,-2275.7730,2855.8973,-5484.7681,541.8916,2236.0878,-2922.8740,-3761.5310,6448.0797,1957.7138,1539.6776,4462.6892,-4630.3245,6302.0204,-4899.6081,3166.3652,-6048.4004,-4580.8024,508.6569,5554.4923,-2559.4667,-3390.7300,-1924.6731,1242.7345,4380.4159,6567.2127,-6191.3318,2304.8077,5139.7758,6408.0003,-3604.9459,167.2076,-3745.1344,-5025.2686,3375.5877,-4513.0817,4787.3442,-6205.8823,2233.3837,1269.7149,938.0071,-6341.4735,-1229.3684,-3761.2396,-3158.1641,-3810.7988,4602.4039,-679.0131,-4778.9675,-1210.9205,-87.3586,-3441.4509,-1524.3611,-1723.8313,-3339.7512,-144396.4261,-150298.3828,-153086.7423,-148516.9154,-155972.8373,-153526.7314,-147754.9224,-149749.9538,224505060.1695,224501653.3294,224496834.3648,224518875.0134,-149003.4004,224512232.3370,-2540.0447,-2669.4501,-4906.1614,-2829.0251,1871.4569,1002.2882,4058.7719,4687.8767,-5233.4694,2509.3508,1981.1846,5108.6102,-2670.9336,5488.8298,4618.0982,-1620.5003,3030.1160,1783.6188,-1700.1832,177.6804,2589.1757,5488.7483,-5040.9818,5529.8656,-5078.6436,-3680.9183,4090.2922,4927.9492,-3038.8343,1727.8727,-5501.5922,2833.3687,5359.0097,-4155.5723,-415.5005,2501.1877,-178.9026,3415.7830,3457.7222,636.5268,5795.9590,4431.1719,3949.3457,5429.0218,-4642.8438,-6504.0619,6404.0960,4465.9480,3739.4954,4302.8582,3648.8953,-4607.3017,3475.3145,2319.2536,6625.5757,-4134.3971,3656.1891,-1689.4967,-1505.1020,-4657.6406,1820.8120,-1024.5917,3652.1660,-5313.8005,4039.6615,-5523.1367,6015.6533,-5270.5336,-5382.2231,-4769.3996,-2171.2049,3118.9798,-5467.7031,3136.1477,-101.8178,1919.4743,-5498.9769,-1624.6713,-4727.6593,2047.6522,4036.1210,-4689.3281,1788.3599,-1345.1829,-207.9860,4442.5764,1448.8767,4328.0596,-287.2013,-4435.1537,4986.4761,-4868.3548,3999.0496,4058.7761,5430.0810,4681.5103,-4721.2813,-175.0371,656.0703,-3610.0215,-162041.3215,-162923.1891,-163692.5592,-159119.4229,-157455.1026,-167180.1620,-171461.4885,-161901.1591,64855867.5728,64875549.5507,64855023.6831,64855907.5414,-163155.0295,64864957.9439,
7200.000,6657.7743,6292.7964,-3731.2464,-2695.9435,-6460.0684,-4346.6498,-4098.5241,4317.4570,-1924.6778,4295.9034,-4924.8956,-4245.8817,-2916.9443,4055.4801,1143.8546,4158.6902,2018.7874,170.7930,-2583.3798,-4136.4679,-5288.4999,1039.8304,2141.1368,-2358.3878,-4508.9605,-6789.3991,-2475.7077,4513.2793,4245.9437,-4377.7054,3466.2005,-1162.1771,2003.7870,-3798.4854,5689.9868,4635.1015,-4094.1314,-4553.9974,6677.0976,-5724.9149,6341.2085,2075.0089,6358.7908,-2048.9140,-3241.0349,-1328.8083,4033.8348,-6629.4143,1888.2671,5213.9247,-6923.4716,6361.8754,6294.1183,-598.3898,2294.9599,-3501.1760,-6194.4379,-3394.0222,-3450.0017,5105.9483,-5366.0166,4528.2360,1612.7948,-5829.0527,-2909.4485,3280.2755,3421.1740,6430.3321,-5850.1063,-2580.7384,-1617.1713,2298.5478,557.8408,-4020.3349,-3539.0162,-3546.5557,4557.8504,5987.7144,2845.3897,-4624.2196,-538.6486,-5210.9867,3581.9230,5040.1441,4843.0253,2642.6969,3536.0197,4581.1573,-3362.8360,-436.5874,-1228.3688,-317.1846,-1082.2573,-734.3340,-2962.4983,2604.9445,6376.9645,-4713.6198,5705.2107,-821.5697,361204.9577,383859.0479,358923.5556,360322.7839,364447.6571,362803.3065,366731.5289,364786.6361,59925218.0078,59987202.6198,59963610.7703,59937141.5683,364267.4874,59942801.4697,-145.8660,-1809.8404,5628.3832,-5905.1439,493.3104,-2704.1364,814.2172,5291.7123,1664.6878,-1085.3778,-1994.9637,5079.0963,-3267.6207,-3637.9717,5874.0479,-2450.0782,3747.1513,4724.6849,-6128.0779,-3959.1655,3826.6565,5349.6702,6327.9502,-5184.4354,1224.2500,-882.8939,4617.5834,1278.2988,-205.9029,1948.6587,4200.4668,6655.3214,-6046.1412,3913.3596,2007.4610,-2046.4737,-3281.3022,5292.9221,-133.7407,864.5172,2015.2963,3722.0149,2488.8900,-5111.7040,-4729.8102,-4559.7456,3726.1969,-264.9080,3698.9788,-4206.3403,48.4727,-596.7670,2793.4364,-6593.5135,2689.6534,2253.4659,-3089.0577,5387.0134,-3472.3887,3124.4297,105.6530,3385.5823,3788.6750,2723.5329,-6275.3772,6041.9822,744.3731,-779.3171,2350.2477,-3752.1638,-6342.1262,6536.7576,-5312.6305,-677.8414,-4040.3665,5432.1496,-4037.7916,2152.4081,5532.5288,-219.7637,6762.8096,-2687.3948,2137.7458,-3525.0680,-2639.4666,-5034.5334,5196.0873,-2825.3966,4882.7243,5535.6374,6582.6844,-6759.0493,-966.1108,6806.5189,5362.8135,-3508.0153,2420.4654,-846.8932,-964.6193,4067.9280,-52648.0382,-56279.0854,-62369.8537,-58162.2234,-66279.8929,-63450.6873,-58826.3527,-58545.7522,248580400.1553,248588569.4344,248580258.0362,248593705.8302,-59411.2778,248588353.8405,-1855.5213,-2328.7844,1495.7574,-2467.4409,2438.7855,-4656.4910,-5510.6643,-1141.9552,6457.3487,-5317.1851,-4463.4874,-1981.2958,5340.2075,-4283.9466,-3278.6063,4945.4379,-5455.7083,-5043.3280,-1981.5455,3874.5593,2377.8668,-4279.9705,1780.9287,-3934.2678,5085.2334,-1202.8210,-4539.7921,-4989.7853,5442.5161,-5001.0848,4251.0816,1482.5869,-2703.3437,3938.4197,-3274.6970,-4632.9525,4352.9776,-232.8581,1232.3375,-3816.8070,-2021.8458,-5438.5782,-685.5810,-4089.4822,3894.7138,5068.7573,-4057.4717,-2028.8412,-5518.2979,-1340.6667,-413.0597,2359.9336,692.4523,2011.0659,-5979.3113,5510.2765,-419.7825,-2698.5051,4879.7163,3334.6339,-4401.1344,4008.1032,-5347.6149,2542.1908,-48.1193,959.7323,-5987.3713,2316.6185,2645.2372,5083.3858,-2234.3553,340.7516,4392.0096,-5432.3661,4239.0001,2102.4717,3269.0890,-2724.8918,3082.5381,-5143.9124,-726.4072,3684.9397,-5240.9773,-3096.0479,4153.9993,-3724.4817,2874.2547,-4375.2036,3578.6857,4024.8147,-1662.5534,1443.5232,-6796.6177,-1114.9095,-3017.9520,-5367.8027,1152.7427,5006.3082,-3825.3297,5504.6805,-161921.4109,-163947.2260,-163359.1238,-162710.0751,-157272.2117,-164588.3706,-173286.9967,-165466.2717,64833369.0476,64848357.5123,64826934.1046,64835158.3053,-164005.8844,64840072.8772,
