sl_5_86400_20250925 Coordinates.csv
2025/09/25 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:56 2024,
Start: 2025/09/25 07:47:00.00, Stop: 2025/09/26 07:47:00.00,
TIME_UNITS,STARLINK-4082 - X-Coordinate,STARLINK-4734 - X-Coordinate,STARLINK-31846 - X-Coordinate,STARLINK-11224 [DTC] - X-Coordinate,STARLINK-32107 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-4734 - Y-Coordinate,STARLINK-31846 - Y-Coordinate,STARLINK-11224 [DTC] - Y-Coordinate,STARLINK-32107 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-4734 - Z-Coordinate,STARLINK-31846 - Z-Coordinate,STARLINK-11224 [DTC] - Z-Coordinate,STARLINK-32107 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2630.1324,6476.8588,3645.9919,2853.1525,5059.2494,38018.0971,49147.1578,47835.8219,43925.9739,49078.3999,46954.7809,39931.5191,42047.9723,-7740779.2662,-7727392.5117,-7726355.3127,-7722068.6149,42426.5453,-7727158.7782,-3322.2213,-734.2969,-1896.8600,5969.7152,-1281.3960,363199.0023,392136.8522,377455.8349,374661.1116,381357.5146,378759.2249,383573.1607,379571.7356,342340458.4064,342342969.4213,342364198.8626,342352553.1563,380028.5348,342354036.3657,-5470.8403,2284.5431,-5452.9734,1206.4486,4380.4695,-130301.7968,-134503.3410,-134651.6816,-127735.5461,-128905.1051,-139601.0744,-140108.0170,-135021.5100,-73986233.8622,-74010938.6994,-74013445.1540,-73986109.4183,-133291.5274,-73993126.0244,
3600.000,5336.9010,-3609.4919,-1724.5923,-3875.1747,-2330.1529,-53413.2042,-50340.4719,-49595.3353,-53515.7654,-47608.6980,-49376.5878,-56389.2521,-54343.0561,-96166679.5626,-96152094.3046,-96158243.5317,-96147917.4727,-54376.1580,-96154036.9553,-20.8345,2692.4935,5797.9901,-2209.0941,5057.1877,361397.9335,389683.8652,374268.6822,373122.1663,379789.4347,377331.3996,380842.0341,378822.9374,328654725.6258,328653902.3946,328673692.4395,328675073.6024,378116.7238,328667846.1851,4386.1302,-5247.5829,3148.5333,-5038.1261,-3943.9857,-131836.5534,-135818.7323,-134771.7704,-130830.5562,-128684.2787,-138211.5148,-142949.7006,-132904.4373,-74047890.9472,-74069662.4682,-74077331.8576,-74051505.4489,-134516.0603,-74057131.9413,
7200.000,-6503.3471,-233.9396,-90.3160,4063.2687,-566.9628,-141644.9595,-145481.2028,-143736.1601,-147731.6708,-140899.0291,-143414.3109,-148626.6139,-147066.4871,-178029415.8338,-178012166.7186,-178023801.4837,-178016217.8515,-147492.2351,-178017357.0416,2280.8532,-4889.3747,-6659.5120,-3088.6841,-6775.1592,337155.1004,362137.3371,347194.5582,347981.7993,353932.5787,351753.6011,354189.8195,351128.2551,292528496.3936,292525644.0246,292540455.2307,292553294.3849,351967.3567,292540790.9503,-579.2736,4866.8273,1482.6807,4370.9240,513.7739,-133395.5894,-137078.0078,-134812.6798,-134856.4049,-128948.0898,-135902.8865,-145062.6732,-137299.1484,-74110135.1629,-74127363.1430,-74140070.6550,-74119367.3899,-135729.9434,-74121126.5222,
10800.000,4823.6440,3012.3928,2360.8462,-3054.2705,3015.8358,-221336.7339,-230017.0780,-228597.3654,-232584.7143,-224676.8452,-231408.2829,-231075.4954,-231850.4156,-247739573.7314,-247719321.3932,-247732853.4613,-247733001.6774,-230959.5886,-247727574.3208,-3387.2264,6053.6583,3965.5002,5991.1637,5153.8904,291915.4589,311376.1804,297948.9795,303261.5374,305431.0998,302667.5559,305534.6409,304011.4023,236427802.2021,236425113.6704,236432353.1824,236451205.0016,303310.6136,236439145.7560,-3622.8132,-1432.7667,-5031.9354,163.5135,3286.0088,-134979.4775,-138248.1686,-135088.6711,-138802.5355,-129681.0743,-134582.8838,-146503.9377,-135585.0997,-74173079.8399,-74184406.9452,-74201490.5049,-74187758.9409,-136933.0840,-74185109.7402,
14400.000,-855.5284,-4099.1740,-4831.1202,-60.8981,-4906.4288,-287662.7148,-298353.3412,-298730.2411,-300713.6840,-293505.7260,-303451.6737,-298685.3254,-298166.6939,-300537292.1555,-300515146.0434,-300525813.8706,-300534413.0248,-299448.8809,-300524834.9631,4055.2833,-4727.5291,214.2202,-4935.1421,-1059.7806,228346.0536,240605.0798,229656.5829,239606.9655,237419.8046,233566.9709,238054.2932,234903.3415,164182502.2644,164182159.6570,164181415.7408,164199812.9859,235315.7969,164193046.0108,5524.1462,-2939.4308,4804.6223,-4573.4441,-4622.0625,-136588.9991,-139243.4355,-135848.1260,-138192.1237,-130891.0894,-139093.6701,-147290.5778,-139359.0894,-74236792.2097,-74241537.6762,-74261477.0938,-74255554.4643,-138125.3901,-74249081.5686,
18000.000,-3272.4158,4159.5184,5904.8803,4281.4783,5554.4881,-336583.2297,-346335.6544,-349589.5010,-349727.9822,-342967.2925,-352856.5200,-347339.2299,-350111.9246,-332817270.9112,-332795293.0521,-332798918.9169,-332812720.8818,-348603.6943,-332803981.7755,-4609.2643,970.2770,-3270.6545,1685.1767,-3094.8901,150165.3262,153394.1063,146696.9336,158385.1401,154292.7672,149958.2904,155996.4986,152304.0784,80724865.1532,80727986.4422,80721843.8305,80734468.3455,152384.4676,80734996.6897,-3990.1475,5421.1784,-1015.0395,4896.3656,2454.4095,-138224.8381,-139707.6976,-137206.9564,-136892.8885,-132613.4524,-143680.1053,-147404.0232,-138390.4311,-74301289.0486,-74299567.8276,-74320087.8520,-74321831.1263,-139306.7705,-74313041.9807,
21600.000,5483.6546,-4021.2726,-3937.8313,-6557.8529,-4014.2210,-365064.5245,-375408.6180,-377868.3785,-376674.8197,-369956.2303,-378851.0572,-374067.7845,-373772.0853,-342374978.8671,-342355208.4035,-342350276.5939,-342363306.4733,-375317.3806,-342360724.8820,4211.7570,3376.0988,4293.5702,1213.5834,5289.4525,61904.0672,55983.9182,54445.4314,66511.2527,61387.4958,57354.9365,64399.0677,60452.8829,-8247131.5467,-8240893.3342,-8247518.8612,-8242627.2334,59865.1107,-8236889.9684,-73.5566,-4498.9602,-3558.5639,-885.6970,1549.4346,-139886.5275,-139596.8008,-139117.5156,-136090.2156,-134921.7925,-147294.1033,-146786.1093,-141237.3012,-74366535.5896,-74358943.8914,-74377729.4914,-74385509.1600,-140477.1348,-74376990.9497,
25200.000,-5243.0781,3408.5516,-560.0103,4542.5435,187.9699,-371225.1035,-380212.1701,-381757.7790,-379630.6212,-372938.1488,-380645.5565,-377165.5152,-379251.2469,-328557243.5654,-328540979.4644,-328529543.6073,-328536737.9349,-377929.0236,-328542168.1061,-1940.7395,-5968.7059,-4053.7069,-3025.9205,-5210.2797,-31406.8795,-42721.0973,-41088.4635,-29531.8940,-35410.4184,-38316.7368,-31289.1909,-37417.3229,-96658807.5161,-96650908.8719,-96652971.9735,-96652586.0221,-36292.1462,-96647936.0294,4059.3352,703.4315,5450.9082,-3934.4135,-4401.1922,-141568.3072,-140270.9884,-141381.3436,-135804.3155,-137951.7151,-150070.3162,-145331.0681,-141264.9669,-74432447.7725,-74419687.2180,-74435257.5930,-74445262.0200,-141636.3932,-74440928.4488,
28800.000,3672.7267,-1478.1141,4913.9034,511.7470,4201.1316,-354345.8272,-359265.6274,-361083.7518,-358319.4976,-352340.0293,-358543.8112,-356130.1298,-355354.8683,-292306926.6450,-292294476.1739,-292281070.0146,-292285218.2461,-356326.1839,-292291411.9867,-1958.4928,5761.6279,3403.5357,4180.7008,3667.4361,-124683.9801,-138716.5361,-133693.6434,-123333.6504,-130141.0493,-131062.1152,-125840.1689,-128404.4354,-178473539.0075,-178465943.8133,-178460599.8543,-178459277.9427,-129918.4433,-178461656.5462,-5528.2403,3507.0736,-3299.7275,5234.4470,3915.0808,-143237.1099,-141225.2374,-143702.3297,-136002.5030,-141911.8988,-152117.2938,-142956.4478,-142985.1854,-74498897.6857,-74481606.4488,-74493728.9158,-74501763.3731,-142784.4571,-74504854.4515,
