sl_5_86400_20250416 Coordinates.csv
2025/04/16 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:53 2024,
Start: 2025/04/16 07:47:00.00, Stop: 2025/04/17 07:47:00.00,
TIME_UNITS,STARLINK-2689 - X-Coordinate,STARLINK-30444 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-1009 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-30444 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-1009 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-30444 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-1009 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-290.1172,3176.0978,-1693.9353,-2222.1707,-4261.9159,-52344.8113,-41005.9105,-56821.8103,-54286.5167,-56612.7276,-55489.9691,-47274.1773,-52025.6910,167187991.1913,167171698.8074,167181237.3062,167175238.8585,-50947.8896,167173185.5553,6776.4223,6117.4397,5211.8800,3858.5751,-25.9974,-344902.6025,-377477.1020,-362503.0174,-357558.1158,-365540.8547,-362103.1917,-364387.8090,-360418.9467,59379861.2727,59388047.5667,59377228.8900,59359937.2583,-361862.3656,59371782.1039,-1397.4600,760.9642,4271.0683,5049.4329,5444.1288,-169888.8428,-171705.8868,-174545.7854,-166913.2121,-168813.9559,-179534.2196,-179362.4821,-172573.6998,73697654.6795,73686072.1897,73670743.1114,73680842.4126,-172867.7809,73686126.4210,
3600.000,-1733.0244,-4653.8244,1841.5082,-505.6777,4992.0853,34960.5885,54774.1324,35226.3956,38625.9949,35625.7332,36306.6772,44272.9644,42643.3392,146133419.3055,146114478.5349,146124394.3700,146125945.7293,41275.4739,146118705.6643,-4644.1509,-4310.2312,-6688.1452,-6589.6786,-3666.6996,-347668.1956,-376165.4394,-361840.3522,-358396.2998,-366754.7565,-363522.5091,-364519.6914,-363651.4333,100717419.4563,100724515.7847,100721609.1858,100702838.9310,-362665.7898,100710271.0651,4822.1309,2795.6695,421.7146,-1327.2758,-3094.7540,-170942.5673,-172564.7184,-174263.0431,-169380.3333,-167959.9049,-177773.8279,-181826.8370,-174099.6382,73707206.1786,73701811.6903,73684034.5159,73686239.2928,-173587.4830,73694967.3129,
7200.000,4318.8706,5079.7315,-909.5184,2483.3199,-4316.6273,120520.5538,147148.3181,124922.1437,129197.9822,125306.1077,126442.2611,132648.7917,129096.6772,115072965.3201,115052666.6284,115058393.3996,115065965.2330,130649.6053,115057818.3144,1146.0972,632.1988,4851.7490,5151.7392,5279.5625,-328840.3202,-350825.8212,-338212.2011,-336435.0899,-344691.3144,-341622.9083,-341965.8554,-339898.0767,135196183.4389,135200266.8999,135204477.0611,135189644.7228,-340372.5867,135189846.2787,-5291.7729,-4686.3502,-4899.8909,-3573.5456,-1195.7702,-172020.0792,-173419.1413,-173785.5043,-172786.0268,-167590.3478,-175079.7747,-183545.4924,-173451.0369,73715946.4141,73716698.5638,73698565.8879,73693555.9330,-174293.4370,73703789.5565,
10800.000,-6206.6184,-4776.2201,-1909.4616,-4067.9194,1516.9442,199143.3615,230179.1718,206589.5106,212512.8634,206542.8603,210855.2892,212486.2852,212909.7363,76123788.1019,76104067.3722,76102569.9563,76111725.0726,211492.6106,76107810.6920,1802.2646,3357.5037,-1462.3609,-425.4351,-4821.7051,-289400.8446,-303123.1769,-293103.8232,-294997.7826,-300802.0386,-296218.1387,-298326.6299,-296414.9205,160453910.9788,160454346.3829,160461837.4681,160454143.8980,-296460.8646,160448020.7948,2475.0413,3733.9176,6513.6490,5346.5132,4718.5923,-173122.4673,-174267.2129,-173430.2777,-176700.6286,-167690.4425,-172606.9599,-184582.2634,-176027.9340,73723880.6822,73730239.9652,73713809.9139,73703394.1799,-174985.5785,73712593.1371,
14400.000,5790.6838,3634.9728,5305.2525,4805.2645,2626.5315,266007.7339,298554.6718,275009.6664,281283.2302,274078.3943,281655.8587,278942.8318,277482.3169,31943862.1972,31926494.0485,31917871.3346,31923510.3110,278680.9193,31926889.9517,-3307.6382,-5882.3966,-1003.6838,-4012.1776,3532.1195,-231532.6197,-236161.3712,-229367.4475,-236897.4787,-237950.3013,-230976.6643,-236387.9260,-234257.9966,174757262.5745,174754732.1904,174760337.6038,174758793.6144,-233780.2731,174751305.9739,1845.4752,-548.6399,-4380.8193,-2503.6609,-5346.9850,-174251.0589,-175107.2618,-173477.9918,-176248.6871,-168267.3347,-176011.0431,-184959.6638,-174366.9629,73731065.2665,73742379.0805,73728818.9849,73716339.2548,-175663.8439,73721378.0396,
18000.000,-2664.6524,-1223.1847,-6748.1537,-3141.5620,-5979.1623,316932.5491,347929.1118,325774.6759,331158.1127,323595.4473,331177.5075,327973.1267,328694.1469,-14449374.9319,-14463273.9786,-14476019.9063,-14474431.5957,327973.5236,-14467230.5086,3920.3460,6140.4948,1646.5090,5399.1003,-2259.6411,-158487.1175,-154275.0701,-151082.9698,-161411.4781,-160203.6327,-152634.7061,-159975.4676,-155656.5928,177120729.8304,177116806.9151,177116536.8868,177115900.5825,-156366.7722,177114178.9396,-5050.7115,-2990.7711,-319.3205,-2539.3016,2648.7730,-175406.9227,-175937.7893,-174097.5699,-174371.2440,-169354.9388,-180230.2718,-184664.3761,-177770.5337,73737603.7921,73753293.2424,73742570.1079,73731958.2487,-176328.1704,73730144.2492,
21600.000,-1693.9648,-2195.2589,4769.6218,-1130.4080,6666.0709,348600.3196,375199.4767,355614.8933,359981.8584,351988.9765,358788.5471,356539.7638,355956.7258,-59885071.1027,-59895235.4701,-59907945.2299,-59903807.3220,356279.1077,-59903451.5593,-4332.1085,-4588.3075,-1551.6144,-3924.0046,822.5380,-74375.1900,-62742.8833,-63311.1292,-74831.6260,-72539.6408,-65498.1240,-73723.7977,-69986.7859,167374530.3264,167371195.0680,167363665.0243,167362409.9358,-69182.5610,167366981.2447,5118.0486,4704.5667,4803.9546,5351.3489,1662.1626,-176588.8844,-176757.3915,-175300.9427,-172924.1288,-171024.5207,-183473.7121,-183644.3989,-175371.6357,73743640.5137,73763212.3721,73754465.6038,73745104.2711,-176978.4961,73738891.7508,
25200.000,4956.7003,5451.0603,-468.6896,5514.2942,-4590.0135,358691.0182,378699.7142,362650.3537,365962.3557,357591.0643,363690.2099,362727.6839,361685.9996,-101255643.2325,-101262671.4041,-101271757.9695,-101265412.4585,361849.2806,-101274036.8782,4378.1049,2341.9803,2345.8212,1582.7588,1479.2226,16144.6353,32559.1080,28254.4843,16569.8667,19534.3165,25207.2794,17236.9962,22779.7603,146176792.4198,146176023.2347,146162221.4978,146165952.2720,22202.0605,146168071.1851,-2048.7174,-3599.6766,-6529.9735,-3543.3720,-4971.1358,-177784.0230,-177564.6920,-176939.8339,-171986.8359,-173408.3995,-185854.4300,-181800.3636,-179277.6379,73749350.9724,73772342.3580,73764460.2333,73751758.2300,-177614.7600,73747620.5296,
28800.000,-5778.0829,-6928.2293,-3399.1848,-6574.3118,1316.0155,345679.3354,358300.7713,346523.1515,348727.3590,340454.8091,345970.6392,345654.3543,344802.0096,-135729298.7301,-135734561.4803,-135737842.1829,-135736335.0104,344385.8819,-135747174.5028,-3038.2842,-71.8562,-4108.2527,604.0756,-4381.7011,108443.3106,125540.5635,117700.5667,106639.4722,110496.2849,113970.2869,107763.0155,111623.0512,114969152.9296,114972597.2488,114954851.1971,114964094.9282,111964.4964,114959361.2250,-2312.7379,303.4425,4454.0736,-1366.4719,5184.5603,-178894.9201,-178358.2760,-178745.4818,-171533.6603,-176730.4719,-187489.0967,-179022.2979,-176500.2274,73754930.6262,73780848.0320,73772831.6492,73755685.1407,-178236.9021,73756330.5706,
