sl_100_86400_20250703 Coordinates.csv
2025/07/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:26 2024,
Start: 2025/07/03 07:47:00.00, Stop: 2025/07/04 07:47:00.00,
TIME_UNITS,STARLINK-4493 - X-Coordinate,STARLINK-4757 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-2189 - X-Coordinate,STARLINK-30246 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-5622 - X-Coordinate,STARLINK-2164 - X-Coordinate,STARLINK-31171 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-30788 - X-Coordinate,STARLINK-1921 - X-Coordinate,STARLINK-5014 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-30386 - X-Coordinate,STARLINK-1800 - X-Coordinate,STARLINK-11072 [DTC] - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-3255 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-1738 - X-Coordinate,STARLINK-1636 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-1548 - X-Coordinate,STARLINK-2754 - X-Coordinate,STARLINK-30425 - X-Coordinate,STARLINK-1569 - X-Coordinate,STARLINK-4674 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-4407 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-1308 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-31588 - X-Coordinate,STARLINK-2245 - X-Coordinate,STARLINK-2457 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-5463 - X-Coordinate,STARLINK-30188 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-30209 - X-Coordinate,STARLINK-3971 - X-Coordinate,STARLINK-30930 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-2153 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-3526 - X-Coordinate,STARLINK-4020 - X-Coordinate,STARLINK-3285 - X-Coordinate,STARLINK-31829 - X-Coordinate,STARLINK-3555 - X-Coordinate,STARLINK-30327 - X-Coordinate,STARLINK-30215 - X-Coordinate,STARLINK-3572 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-31722 - X-Coordinate,STARLINK-32050 - X-Coordinate,STARLINK-31851 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-31454 - X-Coordinate,STARLINK-32004 - X-Coordinate,STARLINK-4122 - X-Coordinate,STARLINK-30396 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-4706 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-1664 - X-Coordinate,STARLINK-31875 - X-Coordinate,STARLINK-11131 [DTC] - X-Coordinate,STARLINK-6246 - X-Coordinate,STARLINK-6302 - X-Coordinate,STARLINK-30084 - X-Coordinate,STARLINK-30959 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-31524 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-5194 - X-Coordinate,STARLINK-31702 - X-Coordinate,STARLINK-30961 - X-Coordinate,STARLINK-30091 - X-Coordinate,STARLINK-30572 - X-Coordinate,STARLINK-4694 - X-Coordinate,STARLINK-3987 - X-Coordinate,STARLINK-3964 - X-Coordinate,STARLINK-2654 - X-Coordinate,STARLINK-5227 - X-Coordinate,STARLINK-4029 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-31344 - X-Coordinate,STARLINK-2521 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-6050 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4493 - Y-Coordinate,STARLINK-4757 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-2189 - Y-Coordinate,STARLINK-30246 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-5622 - Y-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-31171 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-30788 - Y-Coordinate,STARLINK-1921 - Y-Coordinate,STARLINK-5014 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-30386 - Y-Coordinate,STARLINK-1800 - Y-Coordinate,STARLINK-11072 [DTC] - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-3255 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-1738 - Y-Coordinate,STARLINK-1636 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-1548 - Y-Coordinate,STARLINK-2754 - Y-Coordinate,STARLINK-30425 - Y-Coordinate,STARLINK-1569 - Y-Coordinate,STARLINK-4674 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-4407 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-1308 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-31588 - Y-Coordinate,STARLINK-2245 - Y-Coordinate,STARLINK-2457 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-5463 - Y-Coordinate,STARLINK-30188 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-30209 - Y-Coordinate,STARLINK-3971 - Y-Coordinate,STARLINK-30930 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-2153 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-3526 - Y-Coordinate,STARLINK-4020 - Y-Coordinate,STARLINK-3285 - Y-Coordinate,STARLINK-31829 - Y-Coordinate,STARLINK-3555 - Y-Coordinate,STARLINK-30327 - Y-Coordinate,STARLINK-30215 - Y-Coordinate,STARLINK-3572 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-31722 - Y-Coordinate,STARLINK-32050 - Y-Coordinate,STARLINK-31851 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-31454 - Y-Coordinate,STARLINK-32004 - Y-Coordinate,STARLINK-4122 - Y-Coordinate,STARLINK-30396 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-4706 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-1664 - Y-Coordinate,STARLINK-31875 - Y-Coordinate,STARLINK-11131 [DTC] - Y-Coordinate,STARLINK-6246 - Y-Coordinate,STARLINK-6302 - Y-Coordinate,STARLINK-30084 - Y-Coordinate,STARLINK-30959 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-31524 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-5194 - Y-Coordinate,STARLINK-31702 - Y-Coordinate,STARLINK-30961 - Y-Coordinate,STARLINK-30091 - Y-Coordinate,STARLINK-30572 - Y-Coordinate,STARLINK-4694 - Y-Coordinate,STARLINK-3987 - Y-Coordinate,STARLINK-3964 - Y-Coordinate,STARLINK-2654 - Y-Coordinate,STARLINK-5227 - Y-Coordinate,STARLINK-4029 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-31344 - Y-Coordinate,STARLINK-2521 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4493 - Z-Coordinate,STARLINK-4757 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-2189 - Z-Coordinate,STARLINK-30246 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-5622 - Z-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-31171 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-30788 - Z-Coordinate,STARLINK-1921 - Z-Coordinate,STARLINK-5014 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-30386 - Z-Coordinate,STARLINK-1800 - Z-Coordinate,STARLINK-11072 [DTC] - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-3255 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-1738 - Z-Coordinate,STARLINK-1636 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-1548 - Z-Coordinate,STARLINK-2754 - Z-Coordinate,STARLINK-30425 - Z-Coordinate,STARLINK-1569 - Z-Coordinate,STARLINK-4674 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-4407 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-1308 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-31588 - Z-Coordinate,STARLINK-2245 - Z-Coordinate,STARLINK-2457 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-5463 - Z-Coordinate,STARLINK-30188 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-30209 - Z-Coordinate,STARLINK-3971 - Z-Coordinate,STARLINK-30930 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-2153 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-3526 - Z-Coordinate,STARLINK-4020 - Z-Coordinate,STARLINK-3285 - Z-Coordinate,STARLINK-31829 - Z-Coordinate,STARLINK-3555 - Z-Coordinate,STARLINK-30327 - Z-Coordinate,STARLINK-30215 - Z-Coordinate,STARLINK-3572 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-31722 - Z-Coordinate,STARLINK-32050 - Z-Coordinate,STARLINK-31851 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-31454 - Z-Coordinate,STARLINK-32004 - Z-Coordinate,STARLINK-4122 - Z-Coordinate,STARLINK-30396 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-4706 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-1664 - Z-Coordinate,STARLINK-31875 - Z-Coordinate,STARLINK-11131 [DTC] - Z-Coordinate,STARLINK-6246 - Z-Coordinate,STARLINK-6302 - Z-Coordinate,STARLINK-30084 - Z-Coordinate,STARLINK-30959 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-31524 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-5194 - Z-Coordinate,STARLINK-31702 - Z-Coordinate,STARLINK-30961 - Z-Coordinate,STARLINK-30091 - Z-Coordinate,STARLINK-30572 - Z-Coordinate,STARLINK-4694 - Z-Coordinate,STARLINK-3987 - Z-Coordinate,STARLINK-3964 - Z-Coordinate,STARLINK-2654 - Z-Coordinate,STARLINK-5227 - Z-Coordinate,STARLINK-4029 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-31344 - Z-Coordinate,STARLINK-2521 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3572.1400,3333.4267,-4565.9815,-3183.8418,6070.1642,4556.6998,-534.0094,-3717.9280,3799.7748,-4270.6155,4168.0719,4210.8710,-3729.6447,-4727.1927,4225.6809,-6688.3949,-5198.9727,-4576.8215,-6291.2227,5049.4076,-3786.2834,5110.2400,-6434.7014,1042.5253,1410.9743,3923.9098,924.7737,-4373.9125,-2254.2286,-5028.6732,679.0433,5501.6118,4066.7584,-3157.8957,890.5008,3721.4872,-4040.0562,-4051.0490,4254.8307,-4237.3739,3743.1705,5023.3632,-2045.1839,5080.2552,4192.7466,6072.8788,1389.9420,-4832.0487,935.0458,5969.8607,2203.8347,-3703.6671,-2672.0070,4875.5536,-246.2470,-39.8118,-5227.1581,4003.9223,-635.8728,-3528.8025,-600.8099,1282.4548,-6215.9734,-2272.2445,3207.9620,6318.5215,3101.3379,2499.5778,-6772.9072,2508.6442,-1340.7380,214.5122,-2157.4804,1456.6733,4421.9509,-5484.0943,3236.5210,4817.0403,-6098.4246,-5194.9102,3366.2001,-3367.0329,-2633.9290,5104.3947,-5211.3711,5155.1804,-4807.1576,-905.4258,432.2925,5610.3978,5643.1194,-395.4357,-4471.1728,-1104.3893,1652.0739,3399.3258,2204.8026,1000.5902,320.5033,6618.8943,348262.6769,373695.5709,364187.4190,360424.7195,367694.3162,364716.5197,368718.5279,366939.5981,155111534.5117,155096937.5872,155108282.9179,155114518.8988,365468.3194,155112681.3671,2310.1661,-3976.6687,-4258.2281,5713.7232,880.0509,-748.6307,-4365.4520,4123.9892,-4438.3082,4770.4440,-54.5107,-402.2565,1993.8273,-4944.2579,3717.8248,-873.2447,105.5147,2390.5947,1522.2022,4753.9583,5772.8258,1303.7819,458.3933,-4068.3845,-5772.9337,3513.1002,6782.7614,-4831.6552,-5727.3506,-1462.0265,-6398.0322,-4087.3769,-1265.3726,5153.7345,-4062.0821,1854.6702,-5279.1703,1392.3232,953.7182,-5000.0161,-4347.9312,4780.9182,-2285.1822,1436.8177,-2268.7277,-1509.2850,-4144.3305,-4948.7911,-5101.0171,3493.4028,-3596.8680,-1887.6732,6314.1134,-3383.8438,5140.3897,5731.1817,2372.1222,3625.4809,5627.5649,-4304.8597,4071.4646,-4975.7405,1212.7762,3963.1636,-3134.4049,-1969.3897,4024.0853,-5826.6241,1342.4344,5874.3665,-3938.8997,4841.9571,4635.0555,-4208.5466,-2487.0616,2998.5381,5010.6141,-1757.5364,-1138.6180,623.8041,4630.3872,3395.3305,5067.7323,8.9677,4503.0020,-3878.4926,4950.7960,4457.4522,5475.1252,2411.4302,-2622.6875,-4862.0583,2989.3884,-5163.9640,-4798.8985,-4892.8919,-3826.7255,5541.2360,-6023.2696,-1091.9223,163933.3604,164831.6554,151527.0039,155119.4748,150942.4658,152773.4670,160300.4773,157825.9820,241218755.1053,241204823.6263,241211696.1882,241208872.9353,157335.6554,241202320.4979,5443.4463,-4331.3207,-2988.9050,-2263.4318,-3243.7121,5188.9347,-5376.4494,-4155.8693,3704.2881,2405.2474,-5520.8712,-5393.8805,5432.3569,989.3629,4044.9852,1067.2149,-4587.0396,4564.3220,-1843.8574,36.1162,406.1025,-4508.2769,2475.7392,-5502.6176,-3445.0435,-4341.8602,-192.1423,-2292.6911,-2968.0758,-4516.3971,2552.1562,1034.3149,5474.7465,-3365.2123,5518.0268,-5532.0534,-1527.0014,-5422.7353,5361.0464,2206.4095,-3927.2601,-108.6389,6217.7185,4488.8241,-5022.2442,2748.0767,5354.6332,-341.5146,-4604.7337,-26.5745,5472.9037,5520.1110,-266.9894,-3550.2332,4637.7896,-3909.1696,3822.9541,4311.5957,-4006.3650,3932.5623,5421.1902,4461.7315,-2828.5150,-5110.8591,-5145.1374,2004.5556,-4721.2490,2830.0019,49.7134,-2662.0866,5521.6146,-4929.0754,4512.4465,-5025.0821,-4635.6831,-3009.1983,3526.5590,-4672.0170,3090.4044,4290.6176,3713.8982,4987.0033,3722.5998,-4700.5934,-801.1175,2274.7902,425.2931,-5208.2812,-4210.8749,-3261.8626,-3021.1621,4888.6282,-4398.3785,-4399.1091,4663.4357,3527.2611,-5088.3481,4042.8354,3217.5595,1805.7936,-57911.8361,-60359.3823,-63501.9971,-56203.2006,-57752.8470,-68467.6279,-68622.1977,-61135.0976,45733147.6397,45724039.3673,45706621.0297,45711877.8240,-61969.6984,45721065.8777,
3600.000,-4983.0440,-1816.7322,5050.4220,4.8145,-4375.7164,-398.1851,-1982.1253,-215.1840,229.9258,2808.9554,-3597.8728,-4500.7166,863.2596,4641.9928,-6587.6347,5780.9796,3983.6659,4510.6070,4893.0868,-5631.1114,1751.0428,-4796.1647,6328.4751,3151.9022,376.1639,-6423.5234,-2550.7009,4294.1648,4123.9421,3439.9281,1907.8309,-3585.3305,727.4113,-619.0950,3035.4852,-5232.4768,4966.8653,1628.5432,-3848.0766,5304.4616,-170.2679,-5643.4826,-2251.2343,-4853.5331,-3942.7956,-5667.5338,2963.4128,5053.5287,3117.6532,-5470.0218,695.4134,5213.7315,391.0143,-927.2857,-3362.9309,-2814.1346,1324.7508,-6326.2154,-3140.6886,5221.0569,-3618.9163,3365.1279,3494.0857,-43.4920,1340.0290,-3287.2026,-6005.0105,1071.6961,4856.2261,-3618.0279,5179.9679,-3094.0901,-1386.1993,1834.0057,-1517.7356,4518.8103,-5681.6202,-3623.3715,6819.1079,4927.3961,-4112.0458,-905.7253,-22.6770,-4401.8920,2411.8160,-1330.6601,2768.3153,-2003.2198,-2656.5459,-6773.9481,-2046.8805,3225.3946,6762.2626,4788.1265,372.0604,-1485.0230,3040.0851,-3986.4595,1611.0964,-6110.3123,295479.4421,321990.6987,311214.6922,309103.0656,316515.9600,313681.0973,316377.5619,312527.3765,87326219.4714,87312822.4782,87315895.2165,87320698.0253,313910.5269,87326451.7189,1766.2001,6505.0497,448.4479,-4551.0376,2563.4026,2494.5154,6614.6927,-5254.0059,4160.2665,-5825.1483,4233.4769,4389.8652,-5321.9150,2141.9814,-1883.9969,-1063.0792,-4003.7232,-5153.6817,-3352.2436,-2265.7373,-5560.2971,2764.5206,-2038.8284,4505.5535,6784.4614,-2295.2476,-4879.3462,1364.1145,5174.7591,-2572.4737,3997.9578,5341.1035,-1096.9572,-4134.5625,5018.3584,2039.2684,1594.9425,-5015.2147,3378.3852,3885.6159,2557.1549,-2294.7958,-1159.4227,2643.4353,5406.5729,3322.7320,4114.6029,2874.8943,4742.1345,-1298.3579,6104.1667,-2016.4114,-5565.9250,4046.4035,-5480.8603,-6284.5548,-3920.4555,-2762.2353,-4130.7103,-19.5796,-4956.6784,4577.8993,-3724.0005,-6617.0805,4809.2917,3273.3397,-1540.0524,5011.3282,-2719.5763,-2468.8325,2729.3661,-5981.6311,-6388.3831,6355.7350,5676.7118,-5233.1544,-3969.6435,5242.6208,-1198.4685,-4497.7103,-129.8464,-4505.8493,-6819.5014,3906.7997,-5201.1781,4138.7752,-5133.1193,-6239.5745,-6379.9373,-1010.8570,3734.6786,5934.5764,-1400.0097,2717.6904,6815.9759,6765.0454,4166.0189,-5574.0567,6511.1217,1118.6889,245347.6328,254284.7119,238745.4395,242697.6405,237777.0206,239194.6262,246665.9866,243190.6272,273221887.9328,273205123.5441,273213479.2563,273210342.1313,244244.0905,273205558.6725,-4463.8350,-149.5146,4700.5269,5204.2087,4723.9431,-6480.9859,726.1007,4509.0641,-5531.1273,2227.8597,4106.1911,2713.8809,-4301.1039,-4655.9802,-1088.2139,3471.5036,4008.5512,-832.7859,-3183.1647,3349.0452,3715.8711,4169.9571,1887.8967,4190.9340,-986.0894,120.3416,-4076.2040,5226.7568,-1700.3541,5407.0482,-5324.6409,2578.2948,-6823.7056,5499.9743,-3673.1956,4028.5107,4381.9443,4451.0582,-4655.4320,2146.9057,6452.2954,-3318.4019,-6467.2457,-4195.8682,1754.9022,1887.3277,-4713.3968,-3762.1673,3972.5850,4023.3317,-3185.8519,-4080.9231,-3996.5464,5519.1173,-2599.9951,809.8284,-5526.9698,-462.4827,4590.3820,-4393.8991,-2965.3202,-3761.4059,4682.5684,1769.1251,4641.2912,-5134.3506,3094.9537,-4691.7923,-4089.9372,5346.4546,-3696.6632,1536.5637,-1963.7739,1129.4798,3547.6592,-526.3828,-215.3361,2722.8137,394.5624,-1166.1069,-5453.2184,-5171.8696,-160.2378,3661.4446,3890.7653,-5289.0273,3707.8303,2182.7811,269.9919,-997.7236,5439.4717,-1484.1002,-677.4219,4098.0208,-1009.6901,-198.1414,4321.3780,-1086.1476,1339.5209,3115.5671,-59642.3559,-61936.8252,-64032.2619,-59597.1397,-57827.2618,-67509.8931,-71892.1098,-64126.4596,45691802.4893,45689127.2121,45669839.0497,45674046.3544,-63556.4569,45679527.2341,
7200.000,5326.3091,-868.4343,-4796.5081,3992.8518,2077.3160,-2841.8146,3391.3443,3652.2138,-4318.5987,687.5724,2685.3509,3272.4838,1243.6518,-3779.3776,6442.6955,-2076.7228,-2297.4490,-2544.4642,-54.6799,4836.2764,1869.9117,3756.1300,-3323.8171,-5515.7807,-2264.0778,5392.8901,4140.1174,-3856.5666,-4252.3559,-1896.8130,-4907.4785,-45.2367,-5559.7754,4669.1658,-5054.5188,5426.4647,-4658.3828,243.9698,3132.2275,-4540.9234,-4255.7992,4843.7173,3268.1211,3852.0192,2461.4429,2064.2176,-5758.3091,-4032.4630,-5843.2871,3431.8278,-2457.5381,-5408.3613,3091.4756,-3231.2983,5347.8413,4407.1849,2583.6214,5794.3705,6117.9488,-5434.3632,5308.5224,-6163.4083,-110.3464,1761.6080,-4381.9669,-898.1879,6880.3977,-4702.1456,-826.7735,4748.6355,-6758.4601,4187.3391,3800.2482,-3482.8172,-1171.7583,-1767.6325,5956.2194,1771.8634,-4946.3636,-2192.0344,4386.7167,4206.5914,2646.7970,2993.8943,1628.2271,-3373.0780,1144.3632,3427.3331,3606.8715,5031.1970,-2128.8543,-4272.0549,-4368.8160,-6796.7136,-1939.0290,-972.7387,-5895.7564,5294.3649,-3147.4490,2515.3727,224339.2957,249028.3876,238304.0966,238055.8856,245030.8405,242427.4217,244174.4176,243131.0625,13550349.6508,13540072.6804,13535308.8494,13542776.5912,242144.9816,13549754.4432,-4357.6458,-4970.4251,3558.3127,2759.4800,-5696.9138,-4916.9804,-4244.9135,5492.9340,-3716.4742,4308.7976,-6371.0801,-5719.3552,6770.2184,2146.4761,-403.7809,3534.2207,6463.2041,5397.6730,4037.8015,-1544.4398,3702.1507,-5679.3107,3302.7288,-4168.9461,-4442.2669,-119.5011,600.9301,3050.3931,-1599.8092,5977.7410,-855.7096,-5153.0530,289.9993,2881.2546,-4695.7974,-4290.5545,3051.9512,6871.9426,-6079.5336,-614.4982,-1586.9021,-1493.4871,5404.9649,-5603.5156,-5930.3233,-3977.0514,-3664.7419,1024.7533,-3612.1362,-2347.4177,-6370.0495,4310.9438,2769.1759,-4591.3310,4291.6114,4582.2508,5247.9906,781.1020,2205.4361,3826.3377,3889.9338,-2896.0846,5855.1548,5994.3303,-5185.8385,-4643.8144,-754.0122,-3446.0807,4091.7976,-1741.3768,-1424.3315,4720.8461,5280.4794,-4310.9851,-6767.9689,5569.9368,1452.0969,-6647.4269,3205.2995,5699.1212,-4182.7564,5067.5372,5200.3775,-6242.8924,4894.5510,-3918.3945,3985.2108,5582.0523,4497.1084,-1103.7478,-4829.0866,-4611.7271,-909.2352,-106.0448,-5729.2506,-6032.2758,-3244.7606,3694.9184,-3526.9510,-1676.9756,310837.8793,327952.7122,310581.4484,314924.0615,309084.1580,311079.1536,316819.1618,316754.8322,286569140.0872,286550666.3517,286555686.8587,286550282.3638,315322.2424,286552384.5138,669.3439,4485.5607,-3501.4712,-4937.5361,-3374.6929,3999.6755,4313.0675,-2141.6897,3920.9683,-5274.9720,-135.4520,1870.6485,327.2425,5364.6510,-2542.4020,-5467.1006,-1004.2989,-3467.0051,5373.9640,-4730.2111,-5539.8270,-1330.1993,-5087.1595,-293.6975,4711.4911,4169.4800,5411.5738,-4855.9734,5091.9735,-2914.7402,4799.0227,-4641.9889,4144.2415,-4216.6215,-487.6610,-31.0657,-3939.0302,-666.5121,1024.9916,-5187.9767,-5268.5068,4724.3623,2869.0325,1356.4307,2576.3585,-5168.5767,1122.5357,5525.1116,-942.7749,-5532.9001,-1112.6284,75.3224,5453.8345,-4040.1159,-1029.7180,2761.9414,3651.7635,-3700.3730,-2412.9209,1533.9151,-1769.4782,161.9960,-3719.1324,2805.8638,-683.1054,5036.8639,395.6038,3766.2797,5490.3270,-4726.3349,-439.6767,2808.3999,-2070.8403,3776.6545,-35.3645,3725.2133,-3243.9035,859.8424,-3658.1227,-2934.7325,3134.6635,2098.4970,-3540.3223,-429.8993,-4637.7812,4473.1970,-5538.2222,2199.7144,3815.9477,4613.2389,-4474.9081,-2881.6762,5310.7468,-996.0546,-3322.3098,-3270.5671,215.5326,-2541.8906,-4948.3947,-6262.7450,-61404.8145,-63557.0338,-64429.9194,-63935.4242,-58393.5223,-65630.2239,-74431.7839,-64868.8298,45649635.0547,45653081.4507,45634217.4883,45639483.8929,-65138.1228,45637961.2782,
