sl_20_86400_20250107 Coordinates.csv
2025/01/07 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:20 2024,
Start: 2025/01/07 07:47:00.00, Stop: 2025/01/08 07:47:00.00,
TIME_UNITS,STARLINK-30504 - X-Coordinate,STARLINK-31161 - X-Coordinate,STARLINK-5903 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-30762 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-5990 - X-Coordinate,STARLINK-11085 [DTC] - X-Coordinate,STARLINK-30194 - X-Coordinate,STARLINK-1739 - X-Coordinate,STARLINK-30400 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-2530 - X-Coordinate,STARLINK-6204 - X-Coordinate,STARLINK-30211 - X-Coordinate,STARLINK-30582 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-1350 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-31161 - Y-Coordinate,STARLINK-5903 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-30762 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-5990 - Y-Coordinate,STARLINK-11085 [DTC] - Y-Coordinate,STARLINK-30194 - Y-Coordinate,STARLINK-1739 - Y-Coordinate,STARLINK-30400 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-2530 - Y-Coordinate,STARLINK-6204 - Y-Coordinate,STARLINK-30211 - Y-Coordinate,STARLINK-30582 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-31161 - Z-Coordinate,STARLINK-5903 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-30762 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-5990 - Z-Coordinate,STARLINK-11085 [DTC] - Z-Coordinate,STARLINK-30194 - Z-Coordinate,STARLINK-1739 - Z-Coordinate,STARLINK-30400 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-2530 - Z-Coordinate,STARLINK-6204 - Z-Coordinate,STARLINK-30211 - Z-Coordinate,STARLINK-30582 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4998.8516,-6721.8223,88.0102,2641.7596,5051.9515,5599.6321,-1872.7050,6696.5006,6404.5565,5449.6227,-6564.1112,5868.6984,-4805.0669,-6006.5290,6702.5194,-3773.9325,4715.0207,-5825.0376,-2705.8032,5115.7415,333999.2049,313832.2957,330693.9368,335846.6497,328304.4517,331708.4292,328231.1957,331835.1614,16943062.9079,16923886.1481,16928130.6409,16955376.9023,331272.8182,16948541.0013,-679.3101,-650.8173,5124.0285,-3927.5745,534.9214,-1104.8261,-5712.1145,578.5844,-206.7005,-4238.4357,-1907.0552,3627.9290,5020.5444,-3193.6416,1049.7780,1999.8924,-2824.5224,596.7629,6255.1306,3004.0432,145210.4415,144362.2589,158019.3201,154993.6439,158238.4738,156612.1289,148832.2505,151887.8252,-86362631.8558,-86372975.6474,-86363924.9597,-86377925.7584,152190.5338,-86378495.0809,4648.8355,1218.5181,4664.7946,-5050.8138,4708.4493,-3946.7531,3488.2228,-435.9351,2650.6739,-328.0271,499.2616,767.9376,204.0646,-1270.8229,-1404.9217,5471.7275,4221.2121,3713.1658,-1198.7057,3561.4827,66961.8873,65870.0586,62990.6872,71024.6093,68668.1871,57963.1056,58553.6438,63199.9861,39618820.6052,39600002.0028,39632257.9823,39633867.9495,64839.8016,39630470.8907,
3600.000,5392.3812,6075.2425,-3748.6294,-912.7303,-5330.8955,-3009.6951,2041.4935,-4961.0853,-4137.9737,-3352.3486,5150.0611,-3239.2059,3223.8581,4974.3604,-4819.7226,5490.5743,-1334.4567,3434.3187,127.8976,-6656.9330,289529.7108,266693.3846,283268.8953,286842.8434,278930.1359,282246.7093,280092.8333,281469.2335,38798145.6486,38780726.2640,38778312.3687,38800344.2202,282343.6814,38802709.5348,-3321.9184,-1817.8709,-5162.7582,6613.8821,3244.1590,4198.7593,1914.9244,1753.6616,3058.0426,4697.6910,-545.2725,-4398.4107,-3912.1882,494.9312,1187.1809,-4026.1616,5135.5886,-3788.8874,-5031.9320,-1815.8762,223670.3715,218402.7067,236121.0952,232249.3181,236214.4833,235131.9414,227294.7719,230096.4748,-78985321.9962,-79001297.6904,-78993181.6740,-78996627.3630,230119.4273,-79001005.8955,-2656.7242,2618.3567,-2728.1849,1805.2061,-3026.8069,4620.1854,-6373.6430,-4210.2122,-4657.2743,-3809.8571,-4497.3229,4275.6393,-4763.2751,4771.4926,4818.8845,-1412.8363,-4471.2346,-4692.7806,4734.7187,565.5947,69328.8243,67409.4705,65599.5229,71040.2043,72002.6319,62045.6021,58412.5133,68129.8262,39622185.8519,39603472.3726,39632411.6605,39640315.3747,66523.1242,39634456.4189,
7200.000,-3975.7521,-2819.9400,5692.8443,-643.5974,4261.7114,234.1263,-3344.2554,416.6268,1078.2655,-721.4379,-1918.9406,-465.3595,789.7873,-2891.3336,1651.5330,-4743.9190,-1821.9935,-699.3678,3520.5027,5360.5857,226334.3658,202636.1996,217785.7110,219660.3421,211811.1427,214859.8914,213711.1759,216487.5222,57984154.3851,57969874.8412,57962486.1507,57978362.4248,215513.1970,57987869.1721,5469.9187,4192.2450,3865.5611,-6399.4845,-5444.0110,-6458.5236,2481.0478,-4313.9784,-5663.7803,-4088.0742,3885.5856,1103.6925,2245.3522,3345.3504,-4145.5040,3674.6205,-6380.0519,6286.8139,2635.9070,-354.2175,289480.5490,278136.9497,298945.1831,294304.9008,299043.2332,297733.4123,291362.3098,293729.6698,-66184695.7399,-66205066.1889,-66200703.0287,-66201502.5084,293244.0832,-66200735.1712,-1189.6947,-4650.1852,-870.4227,2536.3677,-508.5976,-2527.8483,5558.4902,5144.3777,3847.9924,5515.0667,5300.3322,-6844.2496,6519.0860,-5326.5409,-5302.2073,-3515.8803,2007.8502,2839.9870,-5345.6362,-4375.9523,71508.9229,68934.4726,68449.0120,70096.5973,74831.6266,67041.1532,59005.4993,66814.2435,39626364.2943,39607275.6208,39632649.5976,39640455.0435,68199.5774,39638460.4742,
10800.000,578.2311,-1172.3568,-5630.4578,2697.9859,-1498.0853,2050.9920,4738.1812,3423.8105,1563.3920,4750.4654,-976.2918,1638.9679,-5012.2337,997.3434,1056.0948,1107.5841,3850.4748,-1607.4315,-6387.9737,-2461.5388,148046.3682,125784.4002,138522.9646,136897.0135,131299.7758,135174.7995,133195.0910,134178.2440,73184129.5945,73173874.0636,73164076.9463,73178841.6725,135076.6223,73187316.9784,-5397.1945,-5819.2365,-967.6456,3505.7968,5652.2294,6534.3452,-4841.4450,5577.0280,6719.5492,3327.7637,-6350.8741,4092.2003,-1635.3857,-6353.5766,6364.8423,-2554.2161,5525.5565,-6711.8527,-484.1805,3446.0728,337930.6863,319835.9785,342470.2855,336618.0802,342947.7437,338709.8064,336742.4945,336626.6897,-48840898.9968,-48864057.0008,-48865174.1935,-48865196.9301,337569.8681,-48857726.2602,4196.6661,3437.2084,3925.5369,-5324.9449,3716.8654,-1103.9085,-1587.3527,-1599.8275,-738.5393,-3764.8999,-2393.8827,5353.4128,-4539.4624,2541.7824,2510.6423,6356.9350,1650.9707,704.7300,2602.9862,5467.3472,73556.1450,70446.4570,71224.6116,68365.7772,77168.8891,72142.8123,60264.3053,71147.9612,39631344.6313,39611461.2795,39633088.1322,39639059.5922,69868.9890,39642483.0495,
14400.000,3621.8361,4021.3164,4308.0304,-4993.1022,-2360.0806,-3822.8874,-4169.1410,-4631.3074,-3460.9898,-6542.4003,2705.4944,209.7500,6725.5890,544.1691,-2597.9008,3486.4998,-4845.5120,3512.0833,6605.9057,-238.1521,59476.1470,41049.1255,50640.8964,43084.2732,42551.7535,48428.9724,43706.7749,46769.9661,83355134.9810,83349163.9784,83339883.3568,83355838.3263,46187.7338,83358288.8691,3932.9339,5560.0951,-2856.5314,220.5308,-4537.4087,-4125.4694,4454.0557,-3546.8410,-5304.1189,-2196.2358,5893.5769,-6899.9501,1751.8841,6655.2055,-6161.1367,2325.6982,-2429.7498,4588.9520,-1082.8608,-6127.5969,365475.2323,340915.4436,363983.0097,358171.9609,365290.4938,357150.7968,360353.4375,361676.3988,-28145909.5543,-28170048.4336,-28177083.0711,-28174000.2800,360309.4980,-28163740.8483,-4311.6186,150.2881,-4629.9096,4773.1640,-4685.0542,4052.1918,-3346.9373,-3372.9135,-2834.2174,-390.0341,-2229.4547,-752.5088,-113.5550,1797.7347,1793.1792,-5553.1943,-4330.6908,-3842.9522,1734.2051,-3222.6762,75499.7913,71946.6498,73629.6947,70635.9439,79007.2997,71569.2597,62162.8454,70572.7998,39637064.8290,39616089.7286,39633836.6237,39638714.8277,71531.1876,39646524.1376,
18000.000,-6455.4501,-5115.3521,-2485.9305,6171.0294,5665.7101,5208.1199,873.7963,3835.9679,4762.2534,5427.6429,-3731.9444,-2186.0422,-5063.4203,-2415.4249,3568.7074,-6171.8735,5107.0099,-5056.9430,-3912.3546,1982.1105,-33755.8132,-46180.0090,-40200.3335,-50770.7046,-48780.6761,-42225.7388,-48902.9422,-45631.7909,87799840.3704,87797722.5198,87791698.6479,87807639.8631,-45471.9735,87803497.3693,-1842.3111,-2766.8153,5956.1969,-2857.3706,2843.1657,303.1094,-2769.8930,-1319.1499,1851.0259,-6.5072,-2315.6689,4964.9626,-975.6434,-4077.9833,3169.3113,-2823.3159,-1655.7657,-890.4533,2725.1000,6555.1914,369953.8055,340092.6342,362236.4001,357541.5457,364758.5523,356361.2468,360555.1689,358437.2528,-5521589.6520,-5544934.3302,-5557042.4608,-5548141.2392,360058.0837,-5540368.1645,1429.5784,-3650.0948,2530.3872,-1273.6114,2797.2825,-4577.0356,6307.4380,5365.4387,4683.2098,4268.3484,5251.9043,-4339.6187,4651.6473,-5046.2043,-5025.1307,1489.1520,4380.8754,4656.4747,-5018.8478,-1035.1875,77357.7589,73436.1859,75464.9994,74846.0946,80313.5129,69585.8947,64711.0581,73993.9224,39643416.1375,39621235.1382,39635002.9561,39640275.6143,73186.0025,39650583.7311,
21600.000,6385.2992,4835.1544,396.9960,-4812.9959,-6841.9198,-5703.8966,3618.7279,-2380.1782,-5473.2860,-2659.3131,4549.7337,1162.1570,1663.1979,4623.9258,-4486.8635,5564.1061,-4565.3226,5817.8738,-67.7242,-3140.6969,-125612.1993,-130372.4437,-128230.4013,-140092.1549,-136879.6317,-130685.6671,-138480.6594,-134460.9606,86214336.0075,86214972.9719,86214269.4025,86226611.8742,-134056.9460,86218934.7202,-665.3936,-1585.4301,-6839.8430,3928.9091,-808.7910,3176.9164,1755.9225,5702.4470,2073.3941,3278.9451,-2278.6531,-110.4618,-1704.3623,270.8382,1092.3241,2406.6660,4903.4492,-2665.1416,-4604.2820,-4074.2309,350743.3474,317461.9075,337481.7293,333885.2013,341441.5189,333852.5528,337295.8404,338560.3156,17478038.8697,17456959.2093,17441695.7477,17457298.0165,336879.4966,17458628.3209,2428.3706,4597.4123,1078.8104,-3051.0127,772.7604,2333.6264,-5681.4679,-2686.2110,-3729.7944,-5477.9550,-4598.8417,6832.8367,-6537.6563,5128.5556,5151.3537,3390.9655,-1801.5024,-2686.1040,5152.3895,4624.0150,79141.8426,74916.1745,76681.9851,78662.2178,81017.5074,68546.5694,67957.0813,74420.0110,39650250.1329,39626988.8205,39636698.3878,39644143.7114,74833.2639,39654661.8228,
25200.000,-3665.4567,-3648.7744,2135.1695,1049.6346,5467.1594,4541.9305,-6483.7417,274.4284,4972.7459,-7.1296,-4408.0279,2747.2216,974.1684,-6039.8866,4944.2331,-2836.8881,2695.8618,-4920.3791,3161.5830,4347.5220,-210055.1226,-206201.6955,-207925.3427,-220011.1542,-216079.9172,-211096.6635,-218942.9008,-213030.2165,78708898.1843,78710673.5982,78716296.3344,78720787.5759,-213930.7779,78714664.1888,3522.0300,5313.5140,5209.5578,-4121.8510,-1749.8413,-5078.9055,-1798.4004,-6300.0366,-4807.1613,-6116.9130,5204.6386,-3484.9227,5105.7351,2688.3565,-4352.8968,203.4838,-6106.7812,4804.6639,5785.3567,-61.0873,308814.6234,274484.2529,291397.7157,288859.1946,296788.9183,290060.2163,292179.9269,290750.4412,39273570.2531,39255647.1196,39239848.1716,39259859.6896,292298.7768,39254018.8680,-4618.5805,-2364.1631,-4055.1984,5444.8679,-3891.4330,1298.4062,1748.8741,-2372.4676,516.1939,3208.0595,679.2558,-5345.8828,4603.5925,-2043.5602,-2143.6684,-6349.3199,-1884.3305,-915.3113,-2101.0905,-5395.2997,80860.2198,76387.7636,77395.7954,81952.6858,80989.1187,68361.8556,71995.9980,76718.1311,39657388.3298,39633462.1049,39639041.9808,39650624.0917,76472.8027,39658758.4055,
28800.000,-5.3745,1434.6367,-4760.1595,3246.9220,-2502.1103,-1456.4061,5999.9739,2766.4169,-2722.1513,1744.1347,2213.5709,-6091.3408,-1722.2639,5147.1766,-3768.8602,365.6028,530.6393,2055.3291,-4406.5100,-5178.7613,-281463.4097,-268876.4737,-274314.9152,-285808.3847,-281103.4828,-278135.8415,-284511.2141,-281368.7260,65800290.9794,65801360.1196,65813031.7269,65807242.2331,-280025.1047,65807177.6339,-5841.0306,-6536.7896,-2113.0711,4167.4277,4500.5891,5354.9524,1560.3099,3036.6541,5633.0071,6601.4838,-5328.0703,3261.7907,-6735.9129,-3988.9497,5377.8613,-4097.8936,5316.4827,-5315.3383,-4820.2784,3619.0641,246682.8658,213891.9729,226951.8223,225474.5677,233343.7529,227407.3744,228528.5492,230368.1062,58368695.4601,58354021.9267,58340517.0234,58358707.5483,229201.3259,58349541.9743,3600.0187,-1529.5063,4571.7514,-4472.0440,4632.7716,-4166.3816,3142.8499,5326.3115,2989.8675,1060.2985,3690.6636,671.8732,-44.0574,-2345.4726,-2209.9586,5590.3751,4413.2049,3948.7152,-2290.5001,2824.7862,82518.7523,77852.2133,77854.3551,84736.6836,80000.4996,68910.2137,76946.9549,78286.6420,39664633.7394,39640785.7911,39642164.5066,39659835.5771,78104.4506,39662873.4719,
