sl_50_5400_20250721 Coordinates.csv
2025/07/21 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:02 2024,
Start: 2025/07/21 07:47:00.00, Stop: 2025/07/21 09:17:00.00,
TIME_UNITS,STARLINK-31237 - X-Coordinate,STARLINK-31258 - X-Coordinate,STARLINK-3398 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-4310 - X-Coordinate,STARLINK-11085 [DTC] - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-31275 - X-Coordinate,STARLINK-4563 - X-Coordinate,STARLINK-2763 - X-Coordinate,STARLINK-6376 - X-Coordinate,STARLINK-31073 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-4016 - X-Coordinate,STARLINK-31260 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-3701 - X-Coordinate,STARLINK-5415 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-5008 - X-Coordinate,STARLINK-3716 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-3681 - X-Coordinate,STARLINK-5526 - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-2214 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-30593 - X-Coordinate,STARLINK-32026 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-3195 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-2030 - X-Coordinate,STARLINK-4624 - X-Coordinate,STARLINK-1013 - X-Coordinate,STARLINK-3103 - X-Coordinate,STARLINK-30606 - X-Coordinate,STARLINK-5565 - X-Coordinate,STARLINK-2164 - X-Coordinate,STARLINK-31424 - X-Coordinate,STARLINK-5840 - X-Coordinate,STARLINK-31744 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-31258 - Y-Coordinate,STARLINK-3398 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-4310 - Y-Coordinate,STARLINK-11085 [DTC] - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-31275 - Y-Coordinate,STARLINK-4563 - Y-Coordinate,STARLINK-2763 - Y-Coordinate,STARLINK-6376 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-4016 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-3701 - Y-Coordinate,STARLINK-5415 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-5008 - Y-Coordinate,STARLINK-3716 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-3681 - Y-Coordinate,STARLINK-5526 - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-2214 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-30593 - Y-Coordinate,STARLINK-32026 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-3195 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-2030 - Y-Coordinate,STARLINK-4624 - Y-Coordinate,STARLINK-1013 - Y-Coordinate,STARLINK-3103 - Y-Coordinate,STARLINK-30606 - Y-Coordinate,STARLINK-5565 - Y-Coordinate,STARLINK-2164 - Y-Coordinate,STARLINK-31424 - Y-Coordinate,STARLINK-5840 - Y-Coordinate,STARLINK-31744 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-31258 - Z-Coordinate,STARLINK-3398 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-4310 - Z-Coordinate,STARLINK-11085 [DTC] - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-31275 - Z-Coordinate,STARLINK-4563 - Z-Coordinate,STARLINK-2763 - Z-Coordinate,STARLINK-6376 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-4016 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-3701 - Z-Coordinate,STARLINK-5415 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-5008 - Z-Coordinate,STARLINK-3716 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-3681 - Z-Coordinate,STARLINK-5526 - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-2214 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-30593 - Z-Coordinate,STARLINK-32026 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-3195 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-2030 - Z-Coordinate,STARLINK-4624 - Z-Coordinate,STARLINK-1013 - Z-Coordinate,STARLINK-3103 - Z-Coordinate,STARLINK-30606 - Z-Coordinate,STARLINK-5565 - Z-Coordinate,STARLINK-2164 - Z-Coordinate,STARLINK-31424 - Z-Coordinate,STARLINK-5840 - Z-Coordinate,STARLINK-31744 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5595.2338,5741.5215,2960.6388,5784.9845,-6680.8316,2297.4137,5444.5117,-762.8789,-2278.3184,-1945.0042,4437.9254,-6062.9681,-6729.1123,-3454.3542,-1016.1374,-5025.2259,-6753.4370,-3489.6290,1679.2621,4557.2833,-1656.4643,-6288.2138,-3684.0892,126.8058,5071.0607,-2673.0439,3448.7337,2367.0591,3990.0823,-1551.7990,521.6782,3847.3999,4123.9320,4535.3632,-1593.3838,-4863.4947,5035.6573,207.1305,2249.6583,-3313.9519,-5957.1823,6055.5274,2282.3317,3880.9565,265.6376,3589.4359,-4323.2804,-709.5937,-3814.6647,-3072.0637,-334583.3928,-303813.8364,-316067.7606,-320638.4809,-312429.6508,-315801.6819,-314317.1257,-315921.0860,128794670.9049,128815647.5474,128818086.0050,128790059.9962,-316494.2150,128794179.2142,-2597.5365,1055.8465,-3928.6344,-49.3600,-1564.9844,6411.7554,2958.1833,-6623.5995,-4971.9644,-4871.1960,2295.0175,-3025.7290,-563.1810,-4194.0744,4577.2832,-849.1550,134.7265,-2319.4706,-4476.7577,-2246.0079,-6651.1454,-1793.3524,3271.1119,-4183.8836,2985.5020,4867.4701,5613.4290,-410.1981,5558.6649,5851.3070,4575.9087,-1546.1577,2487.0432,4291.0530,-6747.0399,-2561.4126,546.4324,4108.8556,2417.4793,2508.3824,-3506.6661,-3288.9656,-5896.6535,-4753.5265,6657.8521,-967.8304,-1581.5530,-6531.1514,-5249.5910,3932.0348,81015.3202,81034.1986,76499.3289,78791.3610,77019.2170,77855.1204,86248.1621,82283.7323,278311886.2519,278327664.2524,278319190.2439,278333775.0775,82440.5962,278328227.8907,2992.6578,3558.2687,4831.6583,-3823.8458,-772.7329,1286.8844,3116.5169,965.1265,-4235.9638,4218.6061,-4653.0513,1368.9099,-1393.6819,-4312.8996,5089.1325,4580.2338,-1363.1354,5394.4291,4992.1391,-4659.8982,-920.4965,2342.1585,-4693.1316,-5498.4524,-3449.8450,-3968.5033,-2127.7344,-6526.8742,-1102.8312,3307.3497,5146.0532,-5538.0647,4851.7935,2829.4132,-487.9784,-3904.3297,4688.0302,5456.5774,-6113.3306,5521.4194,-300.9723,805.3903,2817.0935,3252.7541,-1598.1843,5855.1070,-5172.2759,-1815.5442,2441.5325,-4650.6803,172831.4150,168066.0133,167803.4457,175026.0359,173551.8162,162842.3761,162615.1031,170975.1547,25354920.3564,25335939.9455,25367567.1937,25360087.3134,169302.9649,25367171.4647,
300.000,5131.6324,4900.9978,875.7478,6094.2687,-6814.1064,3530.8058,5790.6274,-1970.8465,-3961.5369,-3045.3003,5184.1987,-5997.1298,-6849.3806,-5128.0881,684.1873,-4878.6213,-6040.6150,-4199.3655,173.0798,2788.5370,-2799.2562,-6828.0365,-1671.9920,-1988.0569,5215.3488,-1159.6161,4097.3910,2201.2559,5160.6021,97.8894,2342.2124,2931.9170,4158.7347,5732.5382,-2086.6281,-4559.5676,5860.8205,2345.9359,361.5531,-1889.5749,-6335.4987,6168.1487,1183.5122,3742.9875,1505.0190,4487.3135,-4130.6678,-2269.8734,-5217.2524,-1240.9030,-336151.1088,-305569.1642,-317827.7411,-322272.4565,-314027.8758,-317388.7211,-316012.0907,-317274.8742,122686258.3800,122707033.2009,122710016.5042,122681140.4520,-318130.1276,122685841.4140,-4240.3946,-599.7277,-4147.7885,-1877.2480,-361.8025,5323.9112,3696.0220,-6384.8547,-4899.7654,-3166.2613,266.3610,-1613.9376,657.5144,-3140.9066,5525.2326,1315.3654,1356.6321,-244.9897,-5665.8073,-3306.5548,-6258.3108,-1261.0229,3864.6825,-4333.5851,983.2382,6046.5523,4211.0791,-2564.8386,4603.2133,5169.0644,3435.4563,-3491.5219,367.9719,3587.7416,-6119.6880,-628.4636,-1076.7375,3667.0570,1345.7272,4127.2993,-2336.6612,-2840.5510,-6728.2990,-5716.1542,6679.8695,-2573.5467,554.8753,-6417.7243,-4457.0161,5073.4044,73915.2789,74583.7280,69833.7475,72200.2902,70367.9052,71163.0671,79563.2766,76047.0521,281061680.9448,281077889.0250,281069613.1359,281083249.2522,75801.5525,281078044.4818,1650.7786,4726.2988,5436.8373,-2723.1763,1045.1252,2685.2011,977.4748,-873.5875,-2853.9610,5098.1241,-4434.3464,3031.5979,414.8904,-3457.2519,4111.8801,4628.3441,-3028.4176,5381.9025,3958.9843,-5368.5509,896.5033,259.4289,-5344.1760,-5002.0912,-4286.3018,-2944.4442,-3663.4157,-6078.9955,439.5667,4564.1210,5513.2644,-5203.4584,5411.9918,1133.4838,-2554.3255,-4927.1358,3485.5182,5268.2895,-6807.7119,5211.8044,1500.7056,-1436.3924,1127.8270,1261.4657,210.8426,4622.4327,-5529.4259,-298.8659,1005.7260,-4387.0837,172853.3912,168100.4067,167922.1351,174946.2683,173737.8212,163064.0501,162487.4577,170871.6365,25350580.9931,25331549.2991,25362884.7507,25356096.6343,169344.4372,25362805.6145,
600.000,4166.8617,3590.2798,-1301.6311,5831.8048,-6266.9947,4447.4311,5498.6858,-2976.2330,-5234.1002,-3874.7015,5443.6458,-5353.9857,-6280.5721,-6310.0067,2281.3501,-4288.1410,-4725.8122,-4534.9846,-1311.4076,759.7880,-3672.7890,-6672.3757,508.9317,-3891.7430,4869.1040,444.5475,4380.0764,1893.3511,5832.9447,1777.4985,3968.0023,1781.7384,3827.7203,6338.1687,-2401.1116,-3817.1453,6123.5899,4251.5707,-1512.7438,-325.7179,-6092.1626,5601.1063,-19.8929,3238.7506,2592.5015,4973.7909,-3591.4089,-3595.1464,-6109.3951,689.0381,-337566.8855,-307190.1456,-319447.8778,-323767.5776,-315487.9009,-318834.6746,-317566.5267,-318574.3707,116519174.6834,116539737.6683,116543254.0690,116513582.2129,-319626.8588,116518831.3924,-5448.8348,-2236.0424,-4013.4090,-3504.6605,889.4042,3716.5397,4042.9418,-5455.3200,-4368.0502,-1136.9106,-1769.8405,-13.5208,1816.8626,-1817.1881,5955.9967,3351.5523,2476.2463,1833.7383,-6313.9932,-4093.9838,-5238.5270,-603.8361,4117.0118,-4107.3336,-1132.9511,6620.4537,2380.2085,-4460.9511,3197.6532,4002.6834,2002.1657,-5109.6852,-1798.2546,2529.5237,-4864.8616,1399.8109,-2560.2770,2908.2302,50.3624,5370.1362,-919.4553,-2101.0384,-6891.9690,-6088.8724,6016.3888,-3876.5088,2648.3230,-5648.4831,-3241.0299,5732.0473,66785.4197,68095.2961,63138.9486,65578.5568,63687.8172,64442.9081,72842.2041,69769.1416,283677432.4098,283694061.8874,283686005.6672,283698639.7208,69130.1978,283693821.5239,126.3524,5367.8523,5452.2919,-1331.2479,2749.5971,3795.7692,-1266.0174,-2610.5215,-1164.5407,5383.3342,-3719.7711,4366.8820,2178.2378,-2232.4499,2692.9981,4164.6385,-4364.0016,4769.3394,2499.2398,-5494.8150,2616.6908,-1850.9409,-5392.3890,-3966.5626,-4642.2706,-1590.2573,-4805.9297,-4989.4300,1934.7905,5325.6902,5285.3905,-4310.0345,5369.9888,-687.9036,-4349.5917,-5378.6002,1905.5226,4493.3865,-6782.3842,4340.8508,3140.5984,-3524.9695,-682.7007,-864.0582,1996.4428,2897.0201,-5294.5336,1251.4907,-537.7079,-3631.5543,172874.9984,168134.9466,168043.4096,174861.2534,173920.0591,163291.3463,162365.3772,170646.8978,25346246.9989,25327160.7315,25358202.1309,25352134.0497,169385.7866,25358439.6057,
900.000,2785.6263,1950.1665,-3352.1050,5012.6884,-5098.2186,4969.2430,4618.8325,-3691.2730,-5978.4276,-4346.6704,5182.6488,-4207.8554,-5079.2974,-6883.1819,3628.6942,-3308.4346,-2945.4353,-4454.6434,-2640.5694,-1324.0076,-4208.7376,-5843.2653,2629.8039,-5396.1035,4071.4695,1988.6213,4282.1774,1459.7586,5952.2761,3324.6272,5234.4029,501.3685,3164.6276,6299.7369,-2528.9882,-2721.4761,5786.4261,5725.4077,-3169.7396,1229.6739,-5261.4349,4405.5363,-1228.9711,2395.5063,3436.7298,4981.1204,-2756.2597,-4563.7484,-6412.8910,2525.4657,-338830.1663,-308676.0181,-320927.4968,-325123.1153,-316809.1283,-320139.1525,-318979.5509,-319834.0105,110296360.9222,110316702.3114,110320739.3512,110290331.5284,-320983.7739,110296090.0984,-6110.5421,-3689.6806,-3539.2148,-4782.9697,2082.3478,1745.2591,3935.8266,-3932.7864,-3412.5116,995.5669,-3609.2455,1627.5144,2818.3054,-338.9486,5815.5874,5053.9344,3396.3011,3703.7297,-6347.7776,-4530.4333,-3687.8515,138.6411,4002.1704,-3515.3782,-3148.1127,6524.8579,300.0129,-5904.8698,1468.6502,2475.8431,417.5148,-6235.3520,-3787.4967,1205.8484,-3108.0268,3307.1881,-3769.9712,1901.5814,-1327.5378,6106.5044,619.6784,-1177.9510,-6373.0372,-5848.3415,4731.7276,-4757.9656,4490.1202,-4296.1480,-1706.9805,5834.0313,59629.0284,61571.6656,56417.9114,58929.1883,56981.6628,57697.8505,66088.0553,63417.4420,286157889.6613,286174931.5829,286167116.0353,286178697.2314,62429.4480,286174307.9826,-1412.0611,5411.7628,4876.3398,203.2267,4155.8046,4499.7224,-3374.4902,-4043.7037,650.4758,5041.1945,-2588.7921,5230.8221,3704.2029,-768.9673,984.7321,3240.3090,-5225.2377,3624.8248,770.0726,-5025.1111,4054.3445,-3764.7012,-4832.2850,-2502.9052,-4478.1353,-57.5293,-5433.3960,-3372.3795,3222.3915,5509.7414,4486.9172,-2953.1752,4730.4534,-2433.2443,-5684.2790,-5206.7612,119.0793,3217.9038,-6040.1000,3002.1119,4442.0051,-5238.3953,-2419.9052,-2897.7887,3560.3745,862.5513,-4492.5411,2660.5560,-2023.6594,-2468.3849,172896.2366,168169.6436,168167.1170,174770.8829,174098.5511,163524.3437,162248.7837,170321.1986,25341918.3591,25322774.2695,25353519.4068,25348199.4886,169427.0132,25354073.4384,
1200.000,1114.6695,150.7675,-5068.5974,3705.8250,-3429.1323,5052.6701,3265.4499,-4056.4613,-6131.1266,-4405.9753,4416.7734,-2680.2110,-3367.0421,-6789.8635,4607.4073,-2028.6425,-881.5629,-3953.6804,-3699.3103,-3254.7099,-4369.7888,-4432.1507,4468.6549,-6354.0434,2902.1590,3329.3615,3820.9559,922.6639,5516.6969,4585.0852,6008.6311,-796.6845,2230.3106,5631.4097,-2475.4965,-1388.7436,4871.5047,6612.9160,-4434.8933,2634.0500,-3934.8133,2703.7664,-2343.5707,1276.7651,3969.1122,4488.5203,-1698.6589,-5089.5502,-6107.1160,4088.0370,-339940.4660,-310026.0785,-322265.9888,-326338.3905,-317991.0202,-321301.8473,-320250.3585,-321058.6705,104020784.8575,104040895.1544,104045439.6873,104014361.4579,-322200.2994,104020585.1375,-6169.0253,-4810.6166,-2766.0312,-5598.6612,3113.1801,-398.3789,3363.6983,-1980.0473,-2110.7151,3001.1512,-5069.1801,3152.7118,3578.6029,1164.7975,5105.4405,6250.4396,4034.3208,5175.9011,-5754.2684,-4566.3847,-1757.1579,915.5758,3525.1341,-2599.8835,-4855.9066,5763.8223,-1824.3368,-6748.7305,-423.7549,743.8545,-1167.2553,-6750.4948,-5392.9199,-265.6093,-1026.6408,4886.8332,-4601.5594,736.0906,-2629.8024,6253.7601,2139.7467,-194.0427,-5225.7590,-5034.5532,2955.5975,-5145.9854,5895.1252,-2494.7167,8.2550,5359.0244,52449.4015,55015.6133,49673.6247,52255.2374,50252.1741,50931.1228,59303.9532,56962.3236,288501866.2394,288519311.3863,288511756.9479,288522237.5716,55702.2314,288518317.3425,-2794.6069,4853.1861,3771.2188,1715.9017,5111.4322,4721.8359,-5123.7669,-5007.1749,2395.2468,4111.4891,-1167.6062,5530.4851,4826.6519,776.8082,-829.3667,1957.4900,-5519.2144,2075.7800,-1042.1201,-4009.9953,5054.4524,-5279.3898,-3726.5627,-768.6878,-3812.1599,1481.6391,-5479.0917,-1398.0936,4164.2922,5096.4108,3203.7760,-1278.2907,3564.3151,-3909.8735,-6418.3817,-4431.2734,-1680.2830,1583.7325,-4658.5417,1339.6821,5264.9437,-6395.8107,-3897.4641,-4624.1478,4729.1582,-1263.9573,-3208.8069,3769.2041,-3293.4394,-1027.7631,172917.1060,168204.5087,168293.1004,174675.0429,174273.3181,163763.1235,162137.6023,169923.5711,25337595.0570,25318389.9402,25348836.6503,25344292.6655,169468.1170,25349707.1125,
1500.000,-688.9499,-1626.1672,-6277.4389,2028.4583,-1430.5514,4691.9209,1601.8965,-4044.5623,-5688.4349,-4035.2725,3210.8734,-926.4334,-1317.3335,-6037.7434,5137.0449,-564.5720,1256.8868,-3066.8688,-4400.9559,-4841.5586,-4151.4264,-2588.9226,5833.5871,-6674.4315,1473.6893,4344.3655,3042.7973,310.2435,4576.1415,5428.2232,6204.0383,-2001.4544,1107.4506,4410.9890,-2256.2325,45.9629,3459.7647,6820.4342,-5180.9541,3763.3425,-2250.4726,675.8798,-3270.2399,-22.2583,4148.8052,3526.6610,-508.7154,-5129.3348,-5229.8025,5226.1307,-340897.3719,-311239.6832,-323462.8098,-327412.7732,-319033.0987,-322322.5358,-321378.2226,-322243.2063,97695439.4888,97715309.4683,97720347.6825,97688670.4130,-323275.9226,97695309.3560,-5628.0210,-5477.6933,-1758.5775,-5883.5211,3889.2556,-2505.7321,2370.8138,193.1399,-576.2322,4665.9247,-6006.9645,4412.0415,4034.3056,2563.1208,3883.8055,6820.1409,4329.5487,6104.5357,-4583.7281,-4186.3933,363.0178,1667.5892,2722.3006,-1432.8735,-6079.5007,4410.3378,-3781.8204,-6906.3436,-2301.1632,-1022.2097,-2605.5029,-6597.3479,-6446.7228,-1749.3525,1168.3041,5963.4500,-4989.6046,-486.9506,-3699.0078,5786.7279,3496.9509,728.6983,-3567.0787,-3744.4716,869.4606,-5021.2622,6720.4970,-425.9162,1748.5421,4343.9804,45249.8438,48429.9291,42909.0852,45559.7823,43502.1034,44145.9746,52493.0313,50380.5445,290708240.7772,290726079.6714,290718806.1917,290728142.1911,48951.4874,290724728.1747,-3869.0580,3754.1052,2256.5958,3044.5956,5513.1845,4438.4207,-6329.0050,-5389.8243,3881.3883,2702.3538,384.6374,5233.6806,5423.6320,2239.3588,-2554.4330,458.0799,-5214.2928,294.9926,-2742.0959,-2559.0481,5509.4067,-6235.7407,-2199.4844,1048.7116,-2718.5638,2854.1154,-4938.1545,724.5407,4659.6567,4130.3414,1574.3606,534.4290,2001.1530,-4955.3836,-6475.3470,-3141.3438,-3297.8715,-227.0175,-2782.8872,-467.2226,5521.0908,-6875.9121,-4957.4632,-5861.1373,5373.4339,-3255.8305,-1580.4697,4452.3088,-4211.8106,528.5188,172937.6068,168239.5537,168421.1980,174573.6142,174444.3809,164007.7687,162031.7614,169489.2405,25333277.0730,25314007.7713,25344153.9324,25340413.0344,169509.0979,25345340.6280,
1800.000,-2452.7048,-3205.5720,-6856.4080,135.6057,695.1482,3919.2216,-179.6940,-3661.7349,-4705.2168,-3258.5722,1674.2639,880.1071,862.3206,-4699.4745,5181.8113,951.5690,3255.1041,-1866.9115,-4693.9595,-5930.1374,-3580.8669,-505.2198,6583.1905,-6331.2574,-79.0266,4943.1558,2018.5840,-343.3534,3226.3803,5760.6414,5790.2645,-3012.7699,-106.3436,2770.2631,-1894.3369,1441.9078,1683.5604,6325.5563,-5341.2457,4522.9359,-378.5097,-1459.7265,-3929.5847,-1382.7686,3965.1485,2176.3368,713.9716,-4685.8493,-3872.0713,5833.6012,-341700.5431,-312316.2483,-324517.4804,-328345.6806,-319934.9457,-323201.0806,-322362.4934,-323373.1835,91323341.6265,91342962.3429,91348479.7841,91316280.6698,-324210.1929,91323279.4139,-4549.6090,-5611.9529,-600.5191,-5620.1553,4337.1701,-4371.4474,1053.0747,2352.7247,1051.2302,5815.1515,-6334.2276,5276.6014,4146.5638,3734.4884,2261.0546,6705.8716,4248.5024,6402.1478,-2945.2644,-3412.3169,2461.5906,2330.7366,1659.5669,-111.2273,-6689.9951,2599.3334,-5376.2647,-6362.7926,-3983.7542,-2652.3642,-3768.7868,-5785.4460,-6838.2039,-3104.4194,3253.6011,6412.9590,-4912.0610,-1662.4050,-4397.4232,4741.6413,4558.2003,1483.8125,-1564.0605,-2119.8501,-1312.4955,-4416.8104,6880.7782,1699.4716,3352.6763,2881.0318,38033.6674,41817.4146,36127.2959,38845.9269,36734.2218,37345.6770,45658.4332,43658.0364,292775957.5377,292794180.4478,292787207.1699,292795358.7952,42180.1652,292792484.6733,-4517.4987,2236.6834,496.8292,4046.9115,5317.7025,3679.7748,-6863.6990,-5147.6061,4948.6229,977.9758,1893.6299,4372.2836,5430.4108,3461.9951,-4005.5835,-1092.0149,-4343.2920,-1518.7415,-4147.1530,-829.5336,5370.3375,-6533.8281,-423.3722,2752.4995,-1319.6024,3905.4741,-3868.0695,2770.1456,4655.5708,2716.0423,-225.2667,2289.4416,215.0034,-5455.2270,-5849.3923,-1486.0565,-4559.1974,-2012.4977,-611.4001,-2223.7999,5183.0009,-6628.7175,-5487.0584,-6479.1696,5422.0705,-4901.5109,217.8290,4632.8508,-4681.2414,2025.2318,172957.7389,168274.7910,168551.2439,174466.4721,174611.7602,164258.3633,161931.1922,169056.3274,25328964.3852,25309627.7908,25339471.3237,25336559.7372,169549.9559,25340973.9850,
