sl_100_86400_20250819 Coordinates.csv
2025/08/19 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:42 2024,
Start: 2025/08/19 07:47:00.00, Stop: 2025/08/20 07:47:00.00,
TIME_UNITS,STARLINK-2448 - X-Coordinate,STARLINK-3769 - X-Coordinate,STARLINK-31089 - X-Coordinate,STARLINK-1752 - X-Coordinate,STARLINK-4644 - X-Coordinate,STARLINK-5369 - X-Coordinate,STARLINK-4725 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-5724 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-31314 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-5856 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-3060 - X-Coordinate,STARLINK-5664 - X-Coordinate,STARLINK-3951 - X-Coordinate,STARLINK-30180 - X-Coordinate,STARLINK-4712 - X-Coordinate,STARLINK-4513 - X-Coordinate,STARLINK-5971 - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-4190 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-4603 - X-Coordinate,STARLINK-5568 - X-Coordinate,STARLINK-31481 - X-Coordinate,STARLINK-2332 - X-Coordinate,STARLINK-3876 - X-Coordinate,STARLINK-3132 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-11096 [DTC] - X-Coordinate,STARLINK-1206 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-5516 - X-Coordinate,STARLINK-3647 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-31668 - X-Coordinate,STARLINK-4358 - X-Coordinate,STARLINK-1792 - X-Coordinate,STARLINK-3900 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-2440 - X-Coordinate,STARLINK-30052 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-6219 - X-Coordinate,STARLINK-30781 - X-Coordinate,STARLINK-30284 - X-Coordinate,STARLINK-1298 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-31032 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-3527 - X-Coordinate,STARLINK-4479 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-31741 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-2308 - X-Coordinate,STARLINK-2108 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-5591 - X-Coordinate,STARLINK-31221 - X-Coordinate,STARLINK-6259 - X-Coordinate,STARLINK-30287 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-4622 - X-Coordinate,STARLINK-30396 - X-Coordinate,STARLINK-5873 - X-Coordinate,STARLINK-30187 - X-Coordinate,STARLINK-2419 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-31799 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-6298 - X-Coordinate,STARLINK-3099 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-11200 [DTC] - X-Coordinate,STARLINK-2305 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-5717 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-30702 - X-Coordinate,STARLINK-3946 - X-Coordinate,STARLINK-6113 - X-Coordinate,STARLINK-2122 - X-Coordinate,STARLINK-1895 - X-Coordinate,STARLINK-4081 - X-Coordinate,STARLINK-2029 - X-Coordinate,STARLINK-6246 - X-Coordinate,STARLINK-30756 - X-Coordinate,STARLINK-31753 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2448 - Y-Coordinate,STARLINK-3769 - Y-Coordinate,STARLINK-31089 - Y-Coordinate,STARLINK-1752 - Y-Coordinate,STARLINK-4644 - Y-Coordinate,STARLINK-5369 - Y-Coordinate,STARLINK-4725 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-5724 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-31314 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-5856 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-3060 - Y-Coordinate,STARLINK-5664 - Y-Coordinate,STARLINK-3951 - Y-Coordinate,STARLINK-30180 - Y-Coordinate,STARLINK-4712 - Y-Coordinate,STARLINK-4513 - Y-Coordinate,STARLINK-5971 - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-4190 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-4603 - Y-Coordinate,STARLINK-5568 - Y-Coordinate,STARLINK-31481 - Y-Coordinate,STARLINK-2332 - Y-Coordinate,STARLINK-3876 - Y-Coordinate,STARLINK-3132 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-11096 [DTC] - Y-Coordinate,STARLINK-1206 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-5516 - Y-Coordinate,STARLINK-3647 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-31668 - Y-Coordinate,STARLINK-4358 - Y-Coordinate,STARLINK-1792 - Y-Coordinate,STARLINK-3900 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-2440 - Y-Coordinate,STARLINK-30052 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-6219 - Y-Coordinate,STARLINK-30781 - Y-Coordinate,STARLINK-30284 - Y-Coordinate,STARLINK-1298 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-31032 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-3527 - Y-Coordinate,STARLINK-4479 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-31741 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-2308 - Y-Coordinate,STARLINK-2108 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-5591 - Y-Coordinate,STARLINK-31221 - Y-Coordinate,STARLINK-6259 - Y-Coordinate,STARLINK-30287 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-4622 - Y-Coordinate,STARLINK-30396 - Y-Coordinate,STARLINK-5873 - Y-Coordinate,STARLINK-30187 - Y-Coordinate,STARLINK-2419 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-31799 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-6298 - Y-Coordinate,STARLINK-3099 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-11200 [DTC] - Y-Coordinate,STARLINK-2305 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-5717 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-30702 - Y-Coordinate,STARLINK-3946 - Y-Coordinate,STARLINK-6113 - Y-Coordinate,STARLINK-2122 - Y-Coordinate,STARLINK-1895 - Y-Coordinate,STARLINK-4081 - Y-Coordinate,STARLINK-2029 - Y-Coordinate,STARLINK-6246 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,STARLINK-31753 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2448 - Z-Coordinate,STARLINK-3769 - Z-Coordinate,STARLINK-31089 - Z-Coordinate,STARLINK-1752 - Z-Coordinate,STARLINK-4644 - Z-Coordinate,STARLINK-5369 - Z-Coordinate,STARLINK-4725 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-5724 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-31314 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-5856 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-3060 - Z-Coordinate,STARLINK-5664 - Z-Coordinate,STARLINK-3951 - Z-Coordinate,STARLINK-30180 - Z-Coordinate,STARLINK-4712 - Z-Coordinate,STARLINK-4513 - Z-Coordinate,STARLINK-5971 - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-4190 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-4603 - Z-Coordinate,STARLINK-5568 - Z-Coordinate,STARLINK-31481 - Z-Coordinate,STARLINK-2332 - Z-Coordinate,STARLINK-3876 - Z-Coordinate,STARLINK-3132 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-11096 [DTC] - Z-Coordinate,STARLINK-1206 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-5516 - Z-Coordinate,STARLINK-3647 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-31668 - Z-Coordinate,STARLINK-4358 - Z-Coordinate,STARLINK-1792 - Z-Coordinate,STARLINK-3900 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-2440 - Z-Coordinate,STARLINK-30052 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-6219 - Z-Coordinate,STARLINK-30781 - Z-Coordinate,STARLINK-30284 - Z-Coordinate,STARLINK-1298 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-31032 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-3527 - Z-Coordinate,STARLINK-4479 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-31741 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-2308 - Z-Coordinate,STARLINK-2108 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-5591 - Z-Coordinate,STARLINK-31221 - Z-Coordinate,STARLINK-6259 - Z-Coordinate,STARLINK-30287 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-4622 - Z-Coordinate,STARLINK-30396 - Z-Coordinate,STARLINK-5873 - Z-Coordinate,STARLINK-30187 - Z-Coordinate,STARLINK-2419 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-31799 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-6298 - Z-Coordinate,STARLINK-3099 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-11200 [DTC] - Z-Coordinate,STARLINK-2305 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-5717 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-30702 - Z-Coordinate,STARLINK-3946 - Z-Coordinate,STARLINK-6113 - Z-Coordinate,STARLINK-2122 - Z-Coordinate,STARLINK-1895 - Z-Coordinate,STARLINK-4081 - Z-Coordinate,STARLINK-2029 - Z-Coordinate,STARLINK-6246 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,STARLINK-31753 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4213.0386,1596.5935,123.7330,4501.4575,1578.9796,-278.1748,2717.6245,5060.7922,-477.2369,-5812.0295,3449.7695,6754.6574,-2929.9068,6504.9722,5506.1476,2669.8810,3015.0780,-6000.1713,-3041.2493,4033.7375,6613.7229,4265.0432,-1222.9216,-940.9034,2753.0127,-3810.4532,2602.0567,-3117.3732,6636.0493,5218.4615,-4749.1359,2564.4304,-6321.5268,-5400.6461,2312.2053,-5803.2891,-898.3448,-5891.6414,4815.6179,-6365.3476,-1886.3073,3761.6325,-5099.3162,-4024.5051,-1341.2370,-3009.2197,-3508.0049,5623.5551,-6598.0124,-5236.0480,-3770.5025,-6513.7320,1260.0853,-4933.2672,4472.1902,-5822.4370,-2133.6625,-4569.9988,-4457.8783,495.1817,5691.1168,-3130.2625,5701.8928,-3914.2245,0.0000,6837.1367,3156.9110,-1809.4108,-2881.3306,2742.8596,4042.7487,3570.3060,-1017.9341,1741.2145,-3653.8990,6700.6289,-3599.9942,5350.6896,4986.7875,4959.7128,4725.3884,4506.2444,-1723.3108,-5407.8218,6221.4795,228.0625,5219.2794,-4000.6923,5191.3035,4504.0249,1339.6622,157.4324,-4953.0203,-4106.4458,-6830.2660,4043.7798,3621.3655,6829.9950,4778.9810,4247.6231,-336819.6375,-307580.8587,-317874.9422,-322851.4844,-314765.4146,-318082.8928,-320828.6170,-320325.0137,72164094.4354,72180253.0402,72194602.0991,72193288.1120,-320920.0383,72182022.9198,741.1501,-4553.1934,6837.3802,21.1974,5043.3048,6574.2183,4268.9556,678.2241,-6817.6641,-2889.6207,2215.0106,-595.4743,2631.8117,-1688.2548,4234.0273,4887.2370,2862.3073,3151.3091,-3227.2540,-2792.9840,-1595.4703,202.6807,4375.5490,4992.9313,5867.6334,2564.3032,-6425.4077,-6055.0512,-1740.5990,2367.6560,929.8541,-5882.8582,-910.1514,-2356.6426,1729.8544,-3137.1925,5137.7690,-1805.5982,40.2858,-1914.1647,1952.3369,5005.3010,-4301.5740,-2048.8514,-4618.5373,-938.6014,5202.4958,2097.3501,-589.7673,-99.2918,-4774.8528,-836.8918,-6654.6424,3604.1922,284.7719,200.2203,6426.7169,2515.3033,-418.7625,4406.5215,-2237.0836,-6048.5521,1939.9624,-3063.3263,0.0000,918.1793,5510.4057,6352.0343,-4199.2384,4465.2568,111.1654,-1007.0330,6774.4331,-2054.0035,-5024.5001,-1556.4439,-5080.2188,227.0720,957.7975,-4683.2248,-2095.8695,-813.2954,-17.2818,-3971.4704,961.7022,6481.5700,1194.6255,3782.1510,-655.5573,824.8449,4818.2677,6054.8000,-1635.8859,1148.5184,416.2738,-3941.7090,-4263.8487,303.9841,1705.1356,5333.0721,68770.2836,92786.0969,72934.8468,72874.3120,75225.1180,74368.2953,82433.9306,79324.4819,322161637.8631,322165421.1251,322179219.3435,322173930.3079,78071.1008,322171144.2113,5429.3657,4941.6296,-1123.7270,5247.8734,4454.9312,2184.9403,4707.2185,-4695.4967,1155.6986,-2420.0314,5459.8917,-1538.0403,5715.1198,1165.1912,-385.4831,-4136.9645,-5532.3010,-1462.4767,-5315.2387,4865.7533,-1337.7876,5469.3457,-5215.1549,4678.5812,-2463.6240,5162.2579,186.3774,-167.2449,-841.9544,-3895.6467,4930.0466,-2639.1615,-2142.3633,-3641.1967,-6329.9270,2135.9186,-4543.2253,-3186.6890,-4978.6391,1518.1254,6376.1584,-2430.7564,1820.7073,-5001.8412,4957.1111,-6191.8781,2451.4514,-3307.4754,-2057.9820,-4556.1200,-3296.7588,-2231.4076,-1486.1691,-3279.1187,-5282.4194,3582.0083,-1347.5927,4371.5389,-5255.0744,-5299.3761,3200.2927,-234.0324,-3405.5365,-4801.0622,0.0000,442.8880,-2836.2469,-1762.1414,-4713.1503,4531.5599,5629.4192,-5867.8383,1045.8519,6394.1023,3083.2294,-879.9911,-3064.2161,4358.6921,4543.9521,-282.8976,4614.0998,-5190.8729,6707.4564,-447.5319,-2745.1387,-2405.4807,-4413.3162,-4217.7878,4544.1140,-5189.3114,-4696.9550,-3348.1769,-4574.4280,-5451.0550,-546.3677,-3996.0000,4031.9256,461.6548,4714.6777,-116.7841,180700.3786,176949.9618,175495.4386,182586.8075,181243.5650,170540.1152,170191.3452,178018.7565,-15683474.9891,-15709501.1081,-15704893.9074,-15683025.3205,176936.0506,-15685837.0559,
3600.000,4319.0098,2723.3400,-2298.8885,-2836.7090,-4132.0206,-2564.0424,-5529.8982,-4851.6130,2565.8804,6490.1941,-5537.3575,-6019.6103,-1713.8348,-3513.7562,-4180.9145,-5014.6554,-5607.1541,3139.5752,6221.4004,14.8881,-4219.2028,-651.6550,-3148.4243,-3026.6059,-4411.9095,11.5462,32.1027,4731.9035,-4239.6732,-3871.4634,1779.3227,954.3713,3439.6750,3937.8589,-2884.3444,5260.1289,-1257.0271,4725.7703,-2632.1140,4965.4975,6150.9571,-4055.9094,5757.8488,3860.8533,4352.0456,4648.7044,-829.9266,-6731.7379,6536.5340,5625.8743,5479.2429,6631.7697,1573.2549,1279.9955,-5761.8080,6390.5806,-479.4370,937.2303,5870.4181,-4414.6101,-2056.6502,4745.3467,-3874.6786,6568.3719,0.0000,-5770.9396,-2443.4312,-106.2007,5931.4299,-5410.2162,-449.9925,1421.2065,-1224.8998,2633.1535,4880.2791,-4416.1558,5733.9039,-2768.4828,-4542.4367,-2070.0147,-2200.9950,-1939.3255,4345.1001,5128.9740,-3720.4838,-2409.4475,-4625.5561,185.3843,-3503.7252,-3357.8410,-4330.3746,-2760.1779,5067.3411,2027.2572,5333.8950,-3312.3805,638.3036,-5610.5638,-5895.5909,-5234.0591,-342713.6751,-320879.7262,-328689.4377,-332736.5552,-324037.6351,-326970.7888,-330528.3026,-330673.2494,-13776776.1824,-13762864.0284,-13753842.3290,-13750530.6831,-330498.1026,-13759843.6855,-4483.3813,3652.7044,-6025.9818,4007.1135,-5502.8462,-4585.6755,-3995.5169,3313.6686,5945.4316,1471.4264,1727.9356,682.2907,-2449.9860,3205.4817,-2746.5928,-1544.6711,420.5688,-4493.0754,1682.3588,4488.8747,3571.6656,2663.3589,-3683.0462,-3150.7142,-2702.4165,-4778.7750,5974.7331,3378.4912,3005.5446,1480.3050,-4179.8281,5054.1627,-2340.4208,-1359.7419,2850.2883,-271.5074,-6752.1689,-1838.2823,3752.3764,-1624.2950,-1744.9793,-422.0761,2869.1573,-3223.9281,1393.9201,4656.6667,-4019.0705,-395.8629,-1645.9517,-3363.0393,4112.0606,-1414.4332,5243.4044,-4901.3649,2952.9760,-2286.5147,-4880.7471,-5489.0508,-2811.7261,-2328.0037,3681.1953,3414.1024,1548.7921,1722.3936,0.0000,835.1571,-2136.8675,-6190.1463,1979.9752,-1370.9562,2890.3750,-1249.4459,-6318.3911,3436.9665,1440.0351,2836.6190,3874.5209,3221.1049,3604.3186,5521.3687,5260.4455,4390.0373,3952.1286,1029.1889,2060.2203,-3759.4887,2857.1487,-5290.5174,4360.9896,3431.1117,-5244.7792,-3144.7726,-2435.9856,-4916.8770,-2099.4503,6071.1517,4124.8719,2216.1133,1937.8139,-2304.6685,-17657.6787,12905.5785,-9991.3634,-8669.5915,-6761.9597,-7756.2304,-714.9517,-5714.7756,329886482.8305,329887648.3007,329906299.8087,329905784.3765,-4131.9608,329896593.7571,-3025.3749,-5204.4681,-2536.7499,-4884.3467,-699.3352,-4532.9226,-1143.2961,3670.5806,2469.6192,-1927.9630,-3623.0877,-3411.5437,-6280.4700,-4897.9923,4823.2690,4522.9222,4019.3871,4235.3613,2510.4096,-5266.8323,4175.1728,-6390.2958,4920.8496,-5363.1224,4603.9385,-5005.6601,-3524.8340,-3555.1530,4545.0019,5538.3704,-5218.7223,4645.2284,5284.7670,5519.0838,5633.8566,-4517.3485,796.2890,4721.0186,5178.0096,-4387.8412,-2705.9536,5323.6684,2529.6144,4468.1540,-5193.4064,2212.0183,-5352.6017,-1218.7247,-1630.1009,2264.3877,-977.2210,-1448.3551,4245.4214,4721.1778,2444.8528,869.2737,4843.9480,-3926.9427,2284.5549,4764.6997,-5475.6610,-3506.8061,5505.0938,1263.6094,0.0000,3701.9802,6137.1710,-2903.2040,2988.2332,-4121.8797,-6300.9656,6661.6650,2568.3619,-5442.9649,-4723.6236,4519.0109,-452.4515,-5457.6531,-3593.2458,-3445.1135,-3954.2536,4973.3034,-3695.9219,-4230.2015,5378.4125,5268.7283,4294.7908,4465.6278,-4107.8224,4970.1677,872.1396,5498.2673,4048.0979,4412.9175,-3783.1733,-60.5095,-5502.1966,3242.4444,-3099.7334,3704.4922,180239.7155,176518.0032,176327.2813,180490.3491,182463.9585,172868.8337,168289.5443,175781.9653,-15744644.7205,-15769890.5121,-15770171.2631,-15751656.3498,176681.1323,-15749977.6637,
7200.000,-3353.1038,-5984.8767,4219.5321,1350.4067,4712.8040,5332.2343,5736.6307,3740.8570,-4341.4632,-4585.2763,5511.3802,2368.7137,5300.3650,-1169.4015,2126.6913,6376.8888,6443.8916,901.9597,-6666.2601,-3306.9115,480.1198,-1714.5217,6097.5012,6220.1897,5563.6517,2861.3870,-3335.3808,-4916.6594,80.0196,2436.1473,715.7643,-4631.3614,550.6787,-2306.1314,3904.4276,-3767.2090,2590.0847,-2900.1183,760.9478,-1980.7237,-6402.0563,3485.0935,-4403.8134,-2728.6516,-6447.1909,-2502.9297,5368.6568,4448.6382,-4013.0301,-4385.3449,-4942.9600,-4247.6326,-4673.1480,2560.1754,5054.9698,-3542.6175,3988.8269,2329.2468,-5046.6938,6772.1977,-2027.8538,-4917.7844,1781.1105,-6191.1534,0.0000,2511.9187,2629.6799,2831.3565,-6912.0766,6676.9525,-1770.6328,-5971.5521,3668.3591,-4880.3276,-5453.3152,431.8213,-5765.2160,301.7897,2819.9565,-2312.3765,-253.7136,-114.7409,-2970.1829,-2519.2345,548.7856,4932.4413,3410.1798,3168.4858,1507.0922,2246.8765,4904.1497,5467.6776,-4296.2213,-361.8327,-1352.8724,1107.4036,-4656.9427,2021.2303,5377.5247,4591.9769,-326743.0437,-313820.7650,-318897.9536,-321896.1652,-312855.9063,-316141.5062,-318987.3245,-319720.1632,-98790717.5636,-98777389.9570,-98775323.6528,-98771649.6775,-319347.4471,-98774898.3541,5917.8221,-2686.8035,2954.9763,-6625.1527,3646.9437,1590.4324,2234.6534,-5822.2376,-2821.5450,1089.8065,-3949.9505,-1575.0071,3184.0179,-4543.6874,-1104.5015,-1631.9606,-2510.4403,5239.9842,-180.6212,-5595.6302,-5259.0127,-5716.7566,2864.6836,1417.9029,-1200.1296,6061.5883,-3829.0692,1231.4657,-4321.7563,-5252.3109,6508.5971,-3423.0820,5523.4903,5150.1311,-5494.2329,4067.1230,5412.5812,5294.6203,-6519.2414,5200.2917,-623.1543,-4607.2097,413.7613,6157.2378,1265.5223,-5721.5068,1917.3860,-1868.2882,3650.1022,5197.1214,-1424.2112,3474.3373,-2548.5491,5531.3317,-4338.2483,3472.9094,2102.4746,6384.2312,4188.1071,606.3088,-5051.0111,1172.4113,-5216.6979,-9.6990,0.0000,-3296.8565,-2513.7451,3040.1626,214.8702,-1424.0619,-5889.2325,270.5154,3621.2178,-4773.2421,2440.1963,-4270.2210,-1142.9184,-6169.7996,-6209.0633,-4479.8364,-6871.7433,-6710.5241,-6071.7257,3561.5545,-5312.5447,159.1930,-5825.7890,5829.4168,-6664.8059,-6325.7756,3222.3782,-109.8268,5335.1418,6876.9863,3903.3661,-5485.5344,-3774.1482,-4601.1415,-4356.4014,-2272.1879,-102490.7590,-67885.1681,-92274.6478,-89346.8816,-88484.9623,-88857.0172,-83729.2968,-84577.2921,315079013.3450,315076695.7745,315097286.9162,315101014.7683,-86204.8968,315089201.3925,-1284.5503,2176.9920,4623.3425,1478.7230,-3519.9283,4129.8311,-3161.2276,-436.7891,-4616.4099,5064.0386,-884.6576,6329.1510,3160.7605,4943.7498,-6537.4300,-2189.0868,-17.3451,-4454.7188,1832.4394,2359.6003,-4498.4699,3543.1934,-1549.5840,2658.1026,-3963.8134,1704.6278,4712.1673,4543.3328,-5396.6452,-3804.3342,2219.6128,-3873.9209,-3819.3335,-4015.0896,-1714.7104,4156.6016,3424.9493,-3420.7720,-2202.3350,3935.4804,-2616.6637,-3430.9636,-5322.4336,-44.0086,2148.1531,3022.9101,3585.4663,4852.8183,4309.1700,1369.7656,4615.5561,4227.9829,-4448.9663,-3308.2013,1873.2882,-4719.5226,-5228.8036,459.4398,2135.6497,-1212.5130,4243.4274,4560.9911,-4180.0813,3052.5523,0.0000,-5536.6543,-5932.4621,5416.5215,523.9131,1201.5705,3204.6319,-3524.7548,-4640.2557,1282.2403,3519.2782,-5449.9262,3674.0328,3093.3816,-83.9202,4596.6227,890.8090,-1679.1112,-1568.9053,5105.3973,-4318.1220,-4847.2364,-1599.8302,-2017.3709,1180.6954,-1668.9272,3537.0879,-4240.0476,-1089.6515,-640.8851,5472.4844,4052.3561,3412.8474,-4664.1939,-413.9038,-4503.2440,179726.1468,176069.8827,177236.3966,177429.9797,183171.1532,176093.4798,167091.3654,176974.6226,-15806170.2473,-15829263.7900,-15834559.5977,-15819926.4441,176408.6555,-15814128.6939,
