sl_100_5400_20250222 Coordinates.csv
2025/02/22 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:14 2024,
Start: 2025/02/22 07:47:00.00, Stop: 2025/02/22 09:17:00.00,
TIME_UNITS,STARLINK-30711 - X-Coordinate,STARLINK-3728 - X-Coordinate,STARLINK-4186 - X-Coordinate,STARLINK-31439 - X-Coordinate,STARLINK-3311 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-2454 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-31465 - X-Coordinate,STARLINK-4551 - X-Coordinate,STARLINK-5133 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-4112 - X-Coordinate,STARLINK-3296 - X-Coordinate,STARLINK-3150 - X-Coordinate,STARLINK-31679 - X-Coordinate,STARLINK-2069 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-31553 - X-Coordinate,STARLINK-5143 - X-Coordinate,STARLINK-32177 - X-Coordinate,STARLINK-31772 - X-Coordinate,STARLINK-31293 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-31321 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-30947 - X-Coordinate,STARLINK-32080 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-11188 [DTC] - X-Coordinate,STARLINK-3629 - X-Coordinate,STARLINK-2058 - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-30950 - X-Coordinate,STARLINK-11165 [DTC] - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-3894 - X-Coordinate,STARLINK-30435 - X-Coordinate,STARLINK-4046 - X-Coordinate,STARLINK-1551 - X-Coordinate,STARLINK-30859 - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-2412 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-2240 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-30967 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-5323 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-31616 - X-Coordinate,STARLINK-1133 - X-Coordinate,STARLINK-1940 - X-Coordinate,STARLINK-3135 - X-Coordinate,STARLINK-6140 - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-5831 - X-Coordinate,STARLINK-5142 - X-Coordinate,STARLINK-5173 - X-Coordinate,STARLINK-1146 - X-Coordinate,STARLINK-30315 - X-Coordinate,STARLINK-5832 - X-Coordinate,STARLINK-31145 - X-Coordinate,STARLINK-3284 - X-Coordinate,STARLINK-31055 - X-Coordinate,STARLINK-1651 - X-Coordinate,STARLINK-5409 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-5135 - X-Coordinate,STARLINK-5020 - X-Coordinate,STARLINK-1374 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-2487 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-30969 - X-Coordinate,STARLINK-31569 - X-Coordinate,STARLINK-31782 - X-Coordinate,STARLINK-5360 - X-Coordinate,STARLINK-4047 - X-Coordinate,STARLINK-30838 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-3584 - X-Coordinate,STARLINK-3257 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-31107 - X-Coordinate,STARLINK-3306 - X-Coordinate,STARLINK-4583 - X-Coordinate,STARLINK-4525 - X-Coordinate,STARLINK-1504 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-3774 - X-Coordinate,STARLINK-30997 - X-Coordinate,STARLINK-31775 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30711 - Y-Coordinate,STARLINK-3728 - Y-Coordinate,STARLINK-4186 - Y-Coordinate,STARLINK-31439 - Y-Coordinate,STARLINK-3311 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-2454 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-31465 - Y-Coordinate,STARLINK-4551 - Y-Coordinate,STARLINK-5133 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-4112 - Y-Coordinate,STARLINK-3296 - Y-Coordinate,STARLINK-3150 - Y-Coordinate,STARLINK-31679 - Y-Coordinate,STARLINK-2069 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-31553 - Y-Coordinate,STARLINK-5143 - Y-Coordinate,STARLINK-32177 - Y-Coordinate,STARLINK-31772 - Y-Coordinate,STARLINK-31293 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-31321 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,STARLINK-32080 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-11188 [DTC] - Y-Coordinate,STARLINK-3629 - Y-Coordinate,STARLINK-2058 - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-30950 - Y-Coordinate,STARLINK-11165 [DTC] - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-3894 - Y-Coordinate,STARLINK-30435 - Y-Coordinate,STARLINK-4046 - Y-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-30859 - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-2240 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-30967 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-5323 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-31616 - Y-Coordinate,STARLINK-1133 - Y-Coordinate,STARLINK-1940 - Y-Coordinate,STARLINK-3135 - Y-Coordinate,STARLINK-6140 - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-5831 - Y-Coordinate,STARLINK-5142 - Y-Coordinate,STARLINK-5173 - Y-Coordinate,STARLINK-1146 - Y-Coordinate,STARLINK-30315 - Y-Coordinate,STARLINK-5832 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,STARLINK-3284 - Y-Coordinate,STARLINK-31055 - Y-Coordinate,STARLINK-1651 - Y-Coordinate,STARLINK-5409 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-5135 - Y-Coordinate,STARLINK-5020 - Y-Coordinate,STARLINK-1374 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-2487 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-30969 - Y-Coordinate,STARLINK-31569 - Y-Coordinate,STARLINK-31782 - Y-Coordinate,STARLINK-5360 - Y-Coordinate,STARLINK-4047 - Y-Coordinate,STARLINK-30838 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-3584 - Y-Coordinate,STARLINK-3257 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-31107 - Y-Coordinate,STARLINK-3306 - Y-Coordinate,STARLINK-4583 - Y-Coordinate,STARLINK-4525 - Y-Coordinate,STARLINK-1504 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-3774 - Y-Coordinate,STARLINK-30997 - Y-Coordinate,STARLINK-31775 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30711 - Z-Coordinate,STARLINK-3728 - Z-Coordinate,STARLINK-4186 - Z-Coordinate,STARLINK-31439 - Z-Coordinate,STARLINK-3311 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-2454 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-31465 - Z-Coordinate,STARLINK-4551 - Z-Coordinate,STARLINK-5133 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-4112 - Z-Coordinate,STARLINK-3296 - Z-Coordinate,STARLINK-3150 - Z-Coordinate,STARLINK-31679 - Z-Coordinate,STARLINK-2069 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-31553 - Z-Coordinate,STARLINK-5143 - Z-Coordinate,STARLINK-32177 - Z-Coordinate,STARLINK-31772 - Z-Coordinate,STARLINK-31293 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-31321 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,STARLINK-32080 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-11188 [DTC] - Z-Coordinate,STARLINK-3629 - Z-Coordinate,STARLINK-2058 - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-30950 - Z-Coordinate,STARLINK-11165 [DTC] - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-3894 - Z-Coordinate,STARLINK-30435 - Z-Coordinate,STARLINK-4046 - Z-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-30859 - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-2240 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-30967 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-5323 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-31616 - Z-Coordinate,STARLINK-1133 - Z-Coordinate,STARLINK-1940 - Z-Coordinate,STARLINK-3135 - Z-Coordinate,STARLINK-6140 - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-5831 - Z-Coordinate,STARLINK-5142 - Z-Coordinate,STARLINK-5173 - Z-Coordinate,STARLINK-1146 - Z-Coordinate,STARLINK-30315 - Z-Coordinate,STARLINK-5832 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,STARLINK-3284 - Z-Coordinate,STARLINK-31055 - Z-Coordinate,STARLINK-1651 - Z-Coordinate,STARLINK-5409 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-5135 - Z-Coordinate,STARLINK-5020 - Z-Coordinate,STARLINK-1374 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-2487 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-30969 - Z-Coordinate,STARLINK-31569 - Z-Coordinate,STARLINK-31782 - Z-Coordinate,STARLINK-5360 - Z-Coordinate,STARLINK-4047 - Z-Coordinate,STARLINK-30838 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-3584 - Z-Coordinate,STARLINK-3257 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-31107 - Z-Coordinate,STARLINK-3306 - Z-Coordinate,STARLINK-4583 - Z-Coordinate,STARLINK-4525 - Z-Coordinate,STARLINK-1504 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-3774 - Z-Coordinate,STARLINK-30997 - Z-Coordinate,STARLINK-31775 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,788.4518,-2263.9904,6792.1688,103.2519,-4953.9859,5029.7433,6693.6676,-3785.7476,-4639.5770,-3668.6523,-5338.6639,5435.0372,665.8362,-2427.9821,-5563.8810,-1970.0501,-4046.3579,4573.2504,-5751.9229,-2828.8809,-722.6327,3419.8939,4195.3485,2636.7099,-5728.5303,-4058.9603,-1133.2803,-5421.0493,3889.7845,-4867.0609,1712.2519,-2771.6124,-3870.7160,3019.4788,4316.4435,-1563.6572,-1718.9039,-178.8787,1167.5303,760.3528,-1007.1234,5985.1190,-3593.4829,1353.6725,3362.9634,-3401.0281,5983.9319,-5763.1228,2536.8041,5799.1979,-4246.7464,-585.1670,-5973.4213,-4771.0319,-3433.0533,4881.5576,3956.7669,5540.0643,2694.2503,-4800.8672,2715.2065,1852.7984,5961.7325,5737.8519,-4743.3565,-4950.3472,-3498.5331,-4077.1879,4605.6397,-4336.9598,5382.8586,-1514.4540,3644.0912,-4838.0308,2037.5912,3945.0278,-4347.9653,-3688.2101,5219.4324,-4204.9112,6073.9418,573.5962,-5150.5335,2230.0904,-4269.0186,-3533.8520,555.4943,-378.6565,-1585.0433,507.9047,-3929.8113,1210.3647,-4970.7197,-1342.9671,-4410.4906,4156.6599,727.2616,-3824.4207,5254.5784,-1920.5836,-328123.3060,-343511.0135,-347092.4105,-341452.3664,-349121.0633,-345642.5238,-342483.9745,-342453.4300,102480014.6082,102484719.7541,102484063.4523,102505969.2601,-342737.2311,102497290.0957,6417.0853,-3578.6874,-1288.4466,-5009.0285,-3052.0276,720.0263,-53.0508,-3972.2179,729.2831,-2011.2099,-107.6877,2649.9671,-4484.4939,6467.9525,374.5971,5782.0606,-1692.2422,4786.1138,715.5593,3131.4963,-6824.4771,-2755.0246,2939.4586,4337.1144,3678.3260,-2602.5650,6825.3878,807.0520,-3188.4881,-1179.7405,6481.9326,-4675.6394,-1542.7576,2919.5351,-2479.9270,5719.9321,-4076.9916,6708.2015,-6688.6039,4692.5282,-4503.0286,-746.5846,-4009.6927,-4898.2877,-4346.1782,3247.3788,2846.4287,-3598.5386,5058.2341,-2065.7786,-5223.7245,-5187.8281,1697.1350,2792.1203,-2512.7356,-4134.0888,1615.8214,1890.0891,-5793.7635,-2303.8232,-4921.0216,-6614.5908,-699.4537,3395.8086,1293.3845,1343.2154,-5693.5632,-1563.9245,-1213.0689,427.5119,-251.0017,-6593.6059,-1011.1319,-4647.6106,3611.9469,5496.3815,-2671.7389,-4131.1127,4341.7452,-2502.5400,-2936.6721,5002.4773,-4085.2402,-4804.9343,-2277.0891,4786.8006,1433.9210,-4156.1238,6187.6537,5709.8844,-3810.4395,-4875.9706,3919.7021,-4468.7811,-5144.1647,-5214.9024,4086.0330,2095.2809,-3299.6928,3830.6527,-48189.8927,-48082.4264,-46588.0200,-45292.2585,-48365.9485,-47112.0761,-55031.1470,-49095.6637,-36846338.4620,-36851977.0995,-36833490.6256,-36835117.0643,-50541.0303,-36835751.8637,2268.5929,5460.3086,223.1867,4620.2129,3730.7567,-4726.7057,1760.8576,4042.0058,-4998.0667,-5512.6702,4387.3328,3388.6591,-5228.4918,-350.4306,4082.5938,3027.6538,-5297.2425,-2015.3769,3493.5675,5472.1104,-488.1830,-5228.2631,4541.6626,4719.5802,-429.7597,-4860.6565,244.4002,-4258.8290,4598.4813,-4635.9573,-614.2169,-4282.9160,-5535.0449,-5503.5603,4782.7333,3415.7696,-5044.5406,-1767.8118,-1385.7193,5016.5972,-5054.4264,3375.8986,-4357.3214,-4724.2974,-4229.9905,-5087.2273,-1634.5748,-1338.8474,3970.9582,3185.7064,1731.3179,-4544.7661,3042.3032,4200.8845,5444.5012,-2445.2232,-5449.9130,3689.2218,2644.3879,4430.2131,4026.5430,942.1954,-3444.4039,1810.3958,4856.9529,-4673.8692,-1863.6018,-5389.7711,-5022.2715,-5293.1126,-4313.7860,1505.8129,-5825.0438,-644.6771,-5539.5014,1400.3494,-4687.0565,-4183.9388,-1356.2729,4883.2642,1598.5203,4590.2200,-1818.1776,4466.8146,4933.6033,-3574.5203,6760.4373,-5522.9755,-2666.2573,-3906.1630,-4109.3707,4668.0647,2785.0423,-5109.9204,-1386.7062,1721.0915,-5539.0102,-5372.5121,3091.1956,-5338.3229,-183291.9993,-187766.3924,-189096.1358,-181246.6781,-183388.4989,-194104.4195,-193709.7539,-186251.7974,53272311.0610,53299182.9823,53290363.2784,53270019.3182,-187325.4861,53274930.6104,
300.000,1974.3077,-4133.9812,6290.1347,-2031.6961,-6201.8800,5174.8360,5905.6217,-4625.0661,-3354.2929,-4743.1951,-6019.2250,5415.7341,-1406.2649,-1153.2268,-6082.3686,-53.3353,-5172.4448,5602.0811,-4634.9100,-908.0857,-1894.8463,1514.4754,5686.9522,4373.6248,-4540.4763,-5540.3086,119.6712,-5400.4976,2201.2231,-5262.0864,2765.0249,-4449.5042,-4477.7819,4167.2367,4002.0166,52.3373,-3710.0507,1360.6920,-28.0015,2441.5402,-2965.7747,6313.1364,-4049.7751,-774.0047,2519.7760,-1389.6604,6665.9121,-5844.5555,4154.4646,5506.2357,-4855.8401,-2293.9379,-6021.6146,-3040.0789,-4843.6696,4265.4780,4216.2203,6538.2777,1079.2764,-5064.7611,798.3714,252.1560,6309.6814,6482.5031,-4873.1470,-3973.9769,-4460.9626,-5119.2876,4705.3340,-3373.6505,4162.4023,-3002.2292,1847.8807,-5304.7791,3798.2404,5168.0528,-4315.2473,-4613.2829,6007.4350,-5644.9971,5422.3122,2677.8009,-5566.8501,474.5965,-5651.2520,-1570.8724,-1359.1954,-2500.7393,-54.7762,2373.4851,-5457.6800,-899.4572,-4448.6170,-2889.5065,-4898.6662,2686.2068,2821.1654,-2204.9216,4598.7335,-225.5028,-326942.4344,-341855.8635,-345854.7321,-340261.2484,-348001.6283,-344551.3079,-341289.8536,-341539.3565,103264749.7349,103269479.9508,103268293.7208,103290607.7231,-341574.2707,103281947.0672,5360.4475,-2623.1410,-2409.7458,-4970.7538,-2114.8071,-1403.8266,-1307.3394,-2034.7474,2435.2016,-180.5348,1482.8295,680.8312,-3900.6611,6484.5752,1938.7264,5502.2007,13.8756,4052.3011,2412.7754,4159.7937,-6477.3989,-3812.4014,1938.9132,3101.9548,4710.3690,-1421.3935,6619.4252,2767.9421,-4561.3817,921.7724,5660.1362,-4424.2679,526.2744,1074.1104,-4303.0106,6487.7902,-3770.9230,6798.3201,-6915.3829,3393.7174,-4623.2831,-2191.3766,-2068.2768,-5178.7370,-5798.9815,3949.8771,1454.9263,-2192.5628,4922.8963,-3766.2196,-4963.3800,-5648.9108,3111.0469,2788.8678,-967.9363,-5310.0799,-542.5437,699.2632,-5478.1904,-182.8823,-4669.9854,-6503.0136,-2150.6566,2395.3881,3164.1270,3261.7389,-4269.3462,204.5615,-3130.0310,2381.8813,-1826.5195,-6249.0300,93.7360,-3393.1560,2360.7189,4586.1311,-613.5713,-2249.6692,3408.3510,-1296.2073,-4323.3453,4741.9860,-2398.4667,-5820.4278,-979.0780,5148.8262,190.0545,-3987.4453,5582.2553,5866.7487,-3131.3606,-5245.3268,5185.4247,-2996.8978,-3817.6262,-5395.3722,3615.9609,3539.9898,-4877.4589,5027.0412,-54960.0915,-55332.2560,-53667.4651,-52518.9997,-55565.5471,-54273.7429,-62152.4220,-56560.1507,-34596443.0987,-34602525.8042,-34583960.0201,-34584557.9227,-57729.1352,-34585795.5943,3779.3189,4877.1877,-1579.6802,4197.1426,2206.2133,-4405.6897,3360.2918,4571.8864,-5464.4882,-5036.2867,3058.9660,4269.3666,-5541.1812,-2120.3723,2653.0047,4022.2093,-4532.2219,-237.8930,4299.2880,5442.4696,1326.5926,-5458.6874,3285.0829,4392.0985,-1935.3620,-3762.4289,2016.9262,-3367.9688,4559.3114,-4246.7867,-2379.2034,-2916.5231,-5260.7145,-5423.4014,3625.9344,2181.8889,-4127.4938,-259.6705,422.5451,5501.7703,-4082.3458,1774.0104,-5225.6379,-4552.7405,-2846.9650,-5518.8980,-105.1472,-3001.5130,2514.4243,1889.4598,-382.2901,-3275.9920,1381.4478,5581.7072,4832.7361,-699.9735,-5468.5863,2159.9837,4075.7069,4721.0754,5032.9853,2385.8651,-1855.9760,18.4277,3745.0889,-4661.2247,-3165.2018,-4676.5451,-3995.8699,-5473.4737,-5195.5138,-20.1519,-6693.7615,-2405.7509,-5280.8234,-133.4172,-5387.2217,-4673.1247,449.6749,3776.9941,78.2050,4095.6405,-3129.8835,3731.7814,3856.9804,-4382.9892,6796.0546,-5076.2589,-4093.6707,-2838.5028,-2692.4294,4325.7060,1086.4219,-5528.1684,-3047.2939,3328.6096,-5184.0141,-5521.9483,1772.8996,-4640.8939,-183286.4810,-187676.2918,-189042.0763,-181369.5044,-183245.0618,-193944.6661,-193900.1849,-185932.1660,53273569.9269,53300637.3179,53291722.2289,53272021.2140,-187336.3318,53276444.4671,
600.000,3000.9577,-5607.7909,5159.2638,-3951.6575,-6830.1482,4862.2735,4539.5093,-5037.0847,-1772.2928,-5391.9484,-6120.4973,4908.9858,-3361.3411,258.0597,-6012.6313,1893.1847,-5810.2631,6072.0440,-3058.8066,1072.7191,-2890.2715,-519.8949,6599.1354,5705.9538,-2880.9855,-6464.8901,1383.1187,-4887.8526,317.5575,-5161.4729,3546.6585,-5671.7713,-4698.3182,4953.9913,3327.6482,1643.0897,-5288.4472,2766.2424,-1225.5957,3924.7976,-4601.3892,6022.4742,-4165.3190,-2817.4809,1460.0217,745.7099,6668.4105,-5370.1071,5343.2557,4694.1384,-4975.6022,-3749.2737,-5479.8625,-983.4250,-5804.4177,3217.8972,4120.8854,6891.0106,-676.2819,-4883.2122,-1223.8983,-1393.7690,6041.3275,6580.0008,-4555.5669,-2654.8442,-5022.1884,-5695.4657,4379.7695,-2121.8769,2561.1287,-4198.9788,-189.0261,-5221.7136,5212.8714,5885.7441,-3916.3680,-5137.6703,6201.6067,-6535.7268,4245.9532,4503.8784,-5442.1321,-1298.7417,-6486.0794,552.2856,-3073.6288,-4371.2796,1519.4104,3992.2405,-6418.8314,-2905.1384,-3494.2563,-4198.3407,-4929.7620,921.1332,4641.6981,-407.1540,3512.6662,1452.5169,-325623.9666,-340038.3605,-344464.9817,-338918.2467,-346728.3268,-343309.3686,-339948.1726,-340462.9637,104000102.3159,104004873.0891,104003157.8371,104025803.9885,-340260.6406,104017219.3515,3762.1991,-1459.9778,-3308.9674,-4466.2063,-991.9819,-3382.8101,-2469.1016,102.5560,3937.4980,1631.6358,2897.3238,-1372.1629,-2989.5959,5866.4878,3285.2366,4692.4588,1679.8407,2917.4735,3893.7475,4828.4144,-5472.2962,-4533.4170,777.3009,1604.6147,5279.3596,-136.2297,5761.1115,4447.4100,-5503.1610,2914.2982,4222.1155,-3763.5296,2521.2895,-843.2353,-5685.2854,6609.3545,-3101.8293,6231.2694,-6457.4396,1801.0871,-4312.1912,-3400.4445,80.4017,-5002.4762,-6677.5163,4323.7238,-83.8765,-544.3306,4321.6815,-5090.4915,-4195.8004,-5576.1761,4202.6472,2574.1039,628.5907,-5936.1688,-2639.6739,-536.7137,-4649.8918,1955.7052,-4005.6506,-5770.8011,-3370.0960,1156.1317,4700.0842,4885.5270,-2426.0079,1915.9354,-4717.9791,4123.9480,-3267.7481,-5298.3916,1104.8920,-1754.8696,927.4329,3225.7946,1519.1739,-162.1771,2132.1209,-2.1849,-5290.5970,4037.6207,-450.6494,-6294.4551,375.2986,5056.0541,-1153.2961,-3481.5758,4449.6646,5477.2904,-2160.9302,-5129.9230,5928.3854,-1268.3013,-2094.1699,-5061.6402,2846.4400,4682.3704,-5974.9641,5743.4862,-61702.2095,-62605.3080,-60722.8107,-59719.8407,-62741.2763,-61413.2510,-69243.9984,-64092.1660,-32329844.2830,-32336375.3696,-32317747.3497,-32317305.0656,-64890.6502,-32319139.0585,4871.2046,3768.3570,-3212.3926,3302.2355,443.5704,-3615.3451,4598.2334,4587.7390,-5329.0413,-4019.4455,1400.5174,4693.2586,-5259.7059,-3662.0234,937.0907,4564.5373,-3271.3492,1565.2057,4611.3292,4826.4989,2995.8785,-5079.8957,1663.9933,3595.0309,-3223.6522,-2246.6541,3572.3983,-2118.0641,4007.6080,-3382.0691,-3866.4927,-1236.2978,-4423.8960,-4762.2421,2076.7693,705.3984,-2724.3594,1276.2029,2185.4419,5394.2564,-2656.8665,-19.3734,-5534.9028,-3896.0672,-1159.5110,-5360.4798,1436.0677,-4342.1975,786.7022,390.9551,-2455.3693,-1655.0911,-428.3650,6369.2266,3699.9526,1123.0561,-4902.2446,398.3550,5067.6640,4506.3337,5497.3655,3573.9957,-67.7349,-1775.5608,2229.3429,-4152.1616,-4129.0687,-3464.7027,-2540.2531,-5050.4470,-5515.6687,-1543.9807,-6853.4431,-3886.9402,-4455.4964,-1652.7770,-5511.7874,-4664.9849,2207.1978,2263.7541,-1450.5002,3140.2722,-4090.3173,2597.3144,2364.2834,-4724.9524,6108.4194,-4085.2809,-5081.6669,-1467.5478,-976.1219,3506.0413,-729.3183,-5353.5235,-4379.8013,4572.7274,-4273.0496,-5079.0395,264.8569,-3428.7650,-183281.3371,-187575.8539,-188984.6575,-181497.3052,-183105.1465,-193779.1679,-194084.6745,-185713.2991,53274830.1265,53302088.8272,53293074.4500,53274041.2123,-187347.0656,53277958.3579,
