sl_20_5400_20251001 Coordinates.csv
2025/10/01 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:56 2024,
Start: 2025/10/01 07:47:00.00, Stop: 2025/10/01 09:17:00.00,
TIME_UNITS,STARLINK-31458 - X-Coordinate,STARLINK-1828 - X-Coordinate,STARLINK-31006 - X-Coordinate,STARLINK-11125 [DTC] - X-Coordinate,STARLINK-31230 - X-Coordinate,STARLINK-4631 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-4693 - X-Coordinate,STARLINK-30894 - X-Coordinate,STARLINK-3501 - X-Coordinate,STARLINK-6193 - X-Coordinate,STARLINK-30256 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-31638 - X-Coordinate,STARLINK-6122 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-1159 - X-Coordinate,STARLINK-30856 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-5084 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-1828 - Y-Coordinate,STARLINK-31006 - Y-Coordinate,STARLINK-11125 [DTC] - Y-Coordinate,STARLINK-31230 - Y-Coordinate,STARLINK-4631 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-4693 - Y-Coordinate,STARLINK-30894 - Y-Coordinate,STARLINK-3501 - Y-Coordinate,STARLINK-6193 - Y-Coordinate,STARLINK-30256 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-31638 - Y-Coordinate,STARLINK-6122 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-1159 - Y-Coordinate,STARLINK-30856 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-5084 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-1828 - Z-Coordinate,STARLINK-31006 - Z-Coordinate,STARLINK-11125 [DTC] - Z-Coordinate,STARLINK-31230 - Z-Coordinate,STARLINK-4631 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-4693 - Z-Coordinate,STARLINK-30894 - Z-Coordinate,STARLINK-3501 - Z-Coordinate,STARLINK-6193 - Z-Coordinate,STARLINK-30256 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-31638 - Z-Coordinate,STARLINK-6122 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-1159 - Z-Coordinate,STARLINK-30856 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-5084 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6440.7250,-4043.9939,691.6353,4920.5048,5490.8213,4861.5420,-2997.0365,-1176.1027,0.0000,3071.2867,-3444.1358,-259.1948,3443.7471,1939.7545,-4734.8712,533.4073,-4646.1306,-5248.7274,6337.8498,6006.0336,343833.5834,350830.2455,352630.8678,349044.2891,353470.8022,351635.5995,344142.1471,346371.2740,-19724830.1133,-19722137.0501,-19716693.7660,-19720857.5802,346992.7844,-19726874.5906,-2146.5648,1047.9146,4940.3440,4490.0956,584.2873,2.8381,4466.6841,5469.4220,0.0000,3865.6382,-4836.4126,5261.6339,-5994.5344,4628.6599,-4528.4350,-5906.0989,1531.8120,68.9756,-914.1238,3153.2552,67597.7004,82706.0062,64018.1913,60863.0290,68064.8832,65267.4623,69308.6670,65975.6784,342089256.0323,342113160.6650,342128682.1067,342109837.0727,66049.3447,342109118.3779,-550.8813,-5491.3464,4641.9785,-1025.7827,3625.1092,4909.4701,-4408.3141,-4074.6773,0.0000,-4849.5290,-3586.9540,4495.3564,269.3420,4641.5102,2228.3868,3367.3679,-4890.8890,-4527.3860,2654.2526,1444.9804,-168619.7560,-170045.7794,-170547.1384,-163659.0548,-164801.6425,-175495.6460,-176027.6855,-170915.4370,-83084714.9926,-83109479.9054,-83093770.2327,-83073279.8226,-169199.7302,-83080392.0409,
300.000,5516.1382,-3135.0136,2792.5258,5685.0439,4481.0730,3806.1721,-1395.5499,180.1050,0.0000,4834.4612,-4401.0947,1818.9885,2267.8097,3773.4938,-5932.2515,-1323.6664,-3077.2343,-4094.8524,6323.9133,6155.4483,341980.7409,349068.4935,351149.8241,347545.1976,352038.4914,350242.7134,342715.0365,345204.3665,-27189904.5970,-27187451.0051,-27182477.8851,-27185813.5865,345537.9289,-27192036.9721,-3434.7251,3022.6315,4472.9377,3524.3912,-1073.9061,-1820.2026,3698.7715,6393.3443,0.0000,3264.1353,-3080.9347,4728.6051,-6356.6150,3469.4591,-3484.9095,-5175.1285,2927.4088,1733.0167,-2553.8174,1496.0667,74599.9291,89985.6699,71188.5692,68174.9536,75386.5960,72591.1062,76531.2563,72862.8956,341576935.4855,341600639.5157,341616503.9278,341598319.1900,73341.4367,341596840.5326,-2046.2664,-5351.9808,4316.1865,812.4390,4729.1530,5469.9474,-5722.3857,-2641.8149,0.0000,-3722.8211,-4389.0639,4720.9641,-1531.3880,4522.4266,763.8965,4236.5544,-5460.9082,-5318.6311,1250.8967,2819.0818,-168428.5725,-169988.9118,-170395.1124,-163714.9624,-164592.0612,-175240.8924,-176121.8450,-170863.6332,-83089644.9585,-83114523.1697,-83099190.4816,-83078497.1632,-169129.8564,-83085567.8704,
600.000,4022.7176,-1969.4162,4610.9862,5841.8689,2993.5087,2419.9314,392.8471,1490.2612,0.0000,6113.9033,-4975.2177,3736.0376,851.5984,5247.3037,-6548.7118,-3075.9943,-1236.1151,-2577.0422,5703.7818,5727.1003,340014.0360,347155.5997,349512.8535,345891.0741,350449.5511,348692.9575,341138.6702,343924.6808,-34642012.1672,-34639787.6284,-34635298.3963,-34637862.5033,343929.8622,-34644234.2915,-4391.0691,4717.8659,3591.6767,2170.6501,-2655.2227,-3501.7691,2617.0211,6692.3333,0.0000,2380.7232,-1032.6577,3779.8227,-6095.8283,1998.8152,-2108.6896,-3945.8973,4085.5249,3271.8695,-3935.8933,-326.1565,81544.3160,97226.4749,78328.8556,75455.3765,82676.5984,79885.7797,83722.1522,79765.6937,340901740.3909,340925235.3445,340941425.5790,340923925.3199,80601.5732,340921684.7780,-3310.8940,-4633.4123,3504.9775,2555.9083,5250.3416,5440.6369,-6432.0089,-924.7010,0.0000,-2195.8937,-4723.1181,4440.7015,-3167.3023,3899.5847,-782.8019,4629.9497,-5444.6357,-5542.2329,-286.3854,3891.6196,-168242.7517,-169931.8647,-170240.5746,-163775.9030,-164386.0256,-174980.2400,-176210.2797,-170687.5226,-83094572.9763,-83119562.0086,-83104607.5549,-83083745.8217,-169059.8797,-83090743.5954,
900.000,2112.0053,-656.2247,5959.9251,5386.9213,1203.1065,841.3590,2191.7231,2642.2825,0.0000,6782.6809,-5114.3937,5304.1505,-679.7895,6208.3190,-6530.8472,-4547.1238,693.8134,-847.5403,4529.8378,4770.1575,337932.1425,345092.4419,347720.6146,344082.5312,348704.8516,346986.6667,339413.6408,342506.8658,-42077599.6584,-42075593.4527,-42071601.1786,-42073449.9501,342169.2840,-42079913.2368,-4930.7390,5959.6939,2378.3173,558.9529,-3983.1647,-4873.2097,1339.5584,6328.8655,0.0000,1285.3347,1109.3230,2505.0574,-5248.9399,360.2201,-520.3964,-2347.1030,4890.5936,4535.1593,-4939.0834,-2144.0614,88433.0330,104425.2690,85435.8833,82701.2154,89931.5753,87148.1117,90878.4182,86707.4605,340063992.7464,340087270.5206,340103768.9363,340086972.4203,87826.5358,340083973.0352,-4202.6534,-3412.8770,2299.3644,4001.3304,5124.5412,4824.6483,-6462.9860,892.0385,0.0000,-432.5088,-4553.7150,3684.5628,-4462.8732,2842.1419,-2245.3668,4503.4042,-4843.8565,-5174.5816,-1793.0535,4547.9655,-168062.0196,-169874.6357,-170083.6860,-163841.9856,-164183.5126,-174713.6085,-176293.0651,-170394.8000,-83099499.1580,-83124596.3603,-83110021.3851,-83089023.6801,-168989.8001,-83095919.2159,
1200.000,-21.1925,686.0824,6700.3715,4380.9569,-685.4411,-777.2134,3818.2495,3540.9514,0.0000,6775.5737,-4803.2849,6368.0332,-2186.6500,6553.6988,-5887.5699,-5585.4581,2524.0501,925.3237,2908.9078,3382.4454,335733.8396,342879.9642,345773.8354,342120.2393,346805.3224,345124.2272,337540.6038,340923.5216,-49493121.7846,-49491322.9023,-49487839.9856,-49489029.0739,340256.9621,-49495528.3726,-5008.0606,6617.3119,944.7539,-1149.4411,-4903.7699,-5792.5124,-3.3014,5332.1856,0.0000,66.7750,3137.5791,1021.2433,-3909.3231,-1289.6695,1137.8995,-541.3866,5256.0729,5394.3518,-5479.2942,-3785.6347,95267.1367,111578.9195,92506.4957,89909.4195,97148.2315,94374.7285,97997.1175,93705.4298,339064092.0523,339087144.9284,339103933.4135,339087855.3529,95013.1216,339084104.7341,-4621.6967,-1822.0175,834.8933,4980.3817,4367.0507,3688.1827,-5811.9703,2612.5163,0.0000,1377.4885,-3898.7665,2533.4930,-5279.7157,1467.7703,-3466.8483,3871.0079,-3722.6178,-4254.6052,-3108.1382,4718.0640,-167886.0575,-169817.2226,-169924.6119,-163913.3244,-163984.4991,-174440.9159,-176370.2738,-170001.0771,-83104423.6164,-83129626.1615,-83115431.9043,-83094328.6835,-168919.6177,-83101094.7318,
1500.000,-2158.8447,1939.8944,6756.2699,2941.1100,-2461.0976,-2284.3240,5101.4334,4115.5431,0.0000,6095.9516,-4065.0732,6820.5898,-3527.2738,6242.0855,-4688.0843,-6079.9749,4079.1578,2573.2109,992.2815,1700.1654,333418.0961,340519.1763,343673.3130,340004.9260,344751.9524,343106.0736,335520.2765,339147.2209,-56885042.8296,-56883439.9841,-56880478.1367,-56881062.2988,338193.7314,-56887543.8299,-4619.7683,6617.3554,-577.0320,-2778.3703,-5303.5515,-6159.3042,-1282.1022,3796.2783,0.0000,-1173.9582,4856.1989,-538.1077,-2216.0952,-2795.9420,2715.3780,1291.1983,5133.8972,5755.8104,-5516.2362,-5092.4971,102046.8621,118684.3153,99537.5487,97076.9723,104323.2923,101562.2537,105075.3153,100769.3430,337902515.1212,337925335.7768,337942395.7719,337927046.6771,102158.1442,337922556.6235,-4521.2599,-33.1436,-723.5807,5379.2764,3070.8659,2153.6356,-4546.8308,4051.0534,0.0000,3038.7781,-2827.7097,1110.8331,-5530.9570,-70.3254,-4316.5751,2803.5908,-2200.7981,-2879.9075,-4091.5507,4383.7860,-167714.5398,-169759.6232,-169763.5215,-163990.0387,-163788.9626,-174162.0790,-176441.9751,-169529.0456,-83109346.4650,-83134651.3484,-83120839.0441,-83099658.8541,-168849.3324,-83106270.1431,
1800.000,-4081.8097,2998.5412,6122.6004,1226.8108,-3930.1273,-3543.6001,5900.0613,4324.9113,0.0000,4815.2468,-2960.2435,6614.0900,-4570.9604,5298.8401,-3053.9596,-5972.4144,5213.6093,3943.5769,-1038.6800,-115.5871,330984.0989,338011.1530,341419.9139,337737.3746,342545.7906,340932.6874,333353.4390,337152.6859,-64249838.3324,-64248419.9736,-64245990.2039,-64246023.0628,335980.4935,-64252434.9927,-3804.6008,5952.7249,-2047.0021,-4154.9232,-5123.9063,-5926.2677,-2380.4555,1870.7567,0.0000,-2331.7245,6099.6800,-2034.8168,-339.4029,-4020.0101,4066.0393,2971.1202,4520.9683,5571.3176,-5055.6919,-5935.2056,108771.8366,125738.3674,106525.9118,104200.8956,111453.5053,108707.3086,112110.0805,107900.5257,336579815.8502,336602397.3709,336619709.8932,336605096.4049,109258.4352,336599882.5431,-3912.6207,1759.3067,-2200.6643,5151.6951,1395.6183,386.5790,-2800.2000,5052.5170,0.0000,4372.0053,-1454.4574,-430.8933,-5189.9778,-1600.5937,-4703.9290,1420.9637,-441.7745,-1196.9069,-4638.8744,3580.8100,-167547.1519,-169701.8348,-169600.5878,-164072.2534,-163596.8813,-173877.0137,-176508.2353,-169007.2653,-83114267.8180,-83139671.8559,-83126242.7359,-83105012.2995,-168778.9443,-83111445.4498,
2100.000,-5592.0503,3775.1755,4865.7046,-578.0195,-4937.5751,-4446.1928,6118.6989,4159.6985,0.0000,3065.0800,-1582.2329,5765.4148,-5210.4795,3814.1523,-1146.4924,-5264.4925,5825.7093,4913.8776,-2989.7522,-1894.2500,328431.2542,335357.0341,339014.5736,335318.4230,340187.9460,338604.5938,331040.9330,334919.0289,-71583996.7677,-71582751.0958,-71580863.6938,-71580397.5424,333618.2167,-71586690.1785,-2639.5261,4684.4505,-3329.8789,-5127.6993,-4369.9906,-5105.4207,-3205.5300,-254.1724,0.0000,-3305.8995,6749.1583,-3338.2295,1536.5319,-4852.3379,5061.9172,4337.0713,3461.6038,4844.7376,-4147.5734,-6226.2393,115441.2351,132738.0107,113468.4694,111278.2535,118535.6417,115806.5117,119098.4882,115091.4488,335096624.9571,335118960.8479,335136506.5152,335122631.7175,116310.8461,335116713.1603,-2863.8749,3360.1546,-3430.4451,4323.9712,-451.9411,-1422.2216,-756.3450,5509.0747,0.0000,5233.3783,74.4301,-1926.4995,-4293.0266,-2952.5366,-4587.6829,-121.4511,1364.9038,614.4054,-4692.1405,2394.8936,-167383.5992,-169643.8552,-169435.9869,-164160.0986,-163408.2337,-173585.6362,-176569.1180,-168468.5412,-83119187.7902,-83144687.6179,-83131642.9105,-83110387.2173,-168708.4534,-83116620.6520,
2400.000,-6533.0353,4209.5536,3115.8480,-2284.6341,-5383.9583,-4920.0968,5719.7307,3641.7887,0.0000,1023.2013,-50.0034,4354.6282,-5373.0840,1934.1315,849.1962,-4018.9932,5866.9708,5402.7238,-4672.2228,-3471.8445,325759.1772,332558.0233,336458.2962,332748.9622,337679.5877,336122.3583,328583.6621,332431.9197,-78884021.2203,-78882936.2001,-78881600.7225,-78880686.3635,331107.9354,-78886812.3124,-1232.8770,2936.0674,-4307.3963,-5583.5560,-3112.3201,-3768.1656,-3695.8904,-2366.8324,0.0000,-4008.8466,6744.2237,-4336.4994,3231.1870,-5221.9602,5604.9205,5261.6304,2045.1682,3633.6252,-2880.3304,-5929.3947,122053.8926,139680.2054,120362.1229,118306.1570,125566.4975,122856.4789,126037.6218,122325.8705,333453649.6789,333475733.8759,333493492.9310,333480356.6447,123312.2491,333473755.6686,-1492.6216,4595.1031,-4275.2320,2992.1890,-2243.7998,-3077.7707,1367.9134,5371.6095,0.0000,5530.1244,1595.3211,-3216.0611,-2935.6060,-3975.9058,-3980.1820,-1650.2377,3024.1165,2359.7395,-4245.6955,952.8253,-167223.6103,-169585.6817,-169269.8982,-164253.7096,-163222.9993,-173287.8637,-176624.6835,-167947.8633,-83124106.4970,-83149698.5674,-83137039.4981,-83115781.8966,-168637.8598,-83121795.7495,
