sl_50_86400_20250810 Coordinates.csv
2025/08/10 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:36 2024,
Start: 2025/08/10 07:47:00.00, Stop: 2025/08/11 07:47:00.00,
TIME_UNITS,STARLINK-30881 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-30835 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-4315 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-4419 - X-Coordinate,STARLINK-4309 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-3637 - X-Coordinate,STARLINK-32046 - X-Coordinate,STARLINK-3610 - X-Coordinate,STARLINK-30702 - X-Coordinate,STARLINK-30867 - X-Coordinate,STARLINK-1174 - X-Coordinate,STARLINK-2368 - X-Coordinate,STARLINK-30075 - X-Coordinate,STARLINK-4293 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-5168 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-2351 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-30260 - X-Coordinate,STARLINK-5051 - X-Coordinate,STARLINK-31883 - X-Coordinate,STARLINK-11238 [DTC] - X-Coordinate,STARLINK-30572 - X-Coordinate,STARLINK-4094 - X-Coordinate,STARLINK-4352 - X-Coordinate,STARLINK-2526 - X-Coordinate,STARLINK-5796 - X-Coordinate,STARLINK-2135 - X-Coordinate,STARLINK-1920 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-5501 - X-Coordinate,STARLINK-3329 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-5464 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-11169 [DTC] - X-Coordinate,STARLINK-3789 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-32106 - X-Coordinate,STARLINK-4503 - X-Coordinate,STARLINK-2509 - X-Coordinate,STARLINK-31291 - X-Coordinate,STARLINK-31484 - X-Coordinate,STARLINK-1318 - X-Coordinate,STARLINK-4627 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30881 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-30835 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-4315 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-4419 - Y-Coordinate,STARLINK-4309 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-3637 - Y-Coordinate,STARLINK-32046 - Y-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-30702 - Y-Coordinate,STARLINK-30867 - Y-Coordinate,STARLINK-1174 - Y-Coordinate,STARLINK-2368 - Y-Coordinate,STARLINK-30075 - Y-Coordinate,STARLINK-4293 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-5168 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-2351 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-30260 - Y-Coordinate,STARLINK-5051 - Y-Coordinate,STARLINK-31883 - Y-Coordinate,STARLINK-11238 [DTC] - Y-Coordinate,STARLINK-30572 - Y-Coordinate,STARLINK-4094 - Y-Coordinate,STARLINK-4352 - Y-Coordinate,STARLINK-2526 - Y-Coordinate,STARLINK-5796 - Y-Coordinate,STARLINK-2135 - Y-Coordinate,STARLINK-1920 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-5501 - Y-Coordinate,STARLINK-3329 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-5464 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-11169 [DTC] - Y-Coordinate,STARLINK-3789 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-32106 - Y-Coordinate,STARLINK-4503 - Y-Coordinate,STARLINK-2509 - Y-Coordinate,STARLINK-31291 - Y-Coordinate,STARLINK-31484 - Y-Coordinate,STARLINK-1318 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30881 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-30835 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-4315 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-4419 - Z-Coordinate,STARLINK-4309 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-3637 - Z-Coordinate,STARLINK-32046 - Z-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-30702 - Z-Coordinate,STARLINK-30867 - Z-Coordinate,STARLINK-1174 - Z-Coordinate,STARLINK-2368 - Z-Coordinate,STARLINK-30075 - Z-Coordinate,STARLINK-4293 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-5168 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-2351 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-30260 - Z-Coordinate,STARLINK-5051 - Z-Coordinate,STARLINK-31883 - Z-Coordinate,STARLINK-11238 [DTC] - Z-Coordinate,STARLINK-30572 - Z-Coordinate,STARLINK-4094 - Z-Coordinate,STARLINK-4352 - Z-Coordinate,STARLINK-2526 - Z-Coordinate,STARLINK-5796 - Z-Coordinate,STARLINK-2135 - Z-Coordinate,STARLINK-1920 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-5501 - Z-Coordinate,STARLINK-3329 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-5464 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-11169 [DTC] - Z-Coordinate,STARLINK-3789 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-32106 - Z-Coordinate,STARLINK-4503 - Z-Coordinate,STARLINK-2509 - Z-Coordinate,STARLINK-31291 - Z-Coordinate,STARLINK-31484 - Z-Coordinate,STARLINK-1318 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5078.0186,-34.5110,6890.2306,1300.0899,-4636.5629,5612.5021,-4576.9673,5471.7665,-509.3142,2201.2811,4418.5306,4961.4153,3179.6413,-2385.1006,2377.1239,3758.2489,-2057.1818,234.2158,2502.1388,-4218.6213,-2526.7396,4964.0239,-3383.3459,-6038.7141,-1460.7634,3593.7231,-3510.5495,5175.1757,-1954.3487,-1188.5867,2885.5602,-5064.1472,-4156.2652,-4096.3681,-6562.5664,-2195.2719,-5912.5673,4010.1104,-5609.9083,3212.3758,-1785.9573,4117.1608,2716.7993,-3699.4931,-3377.2453,-115.2379,6712.5939,-2468.0461,1987.3061,146.0430,62562.5374,85876.4981,82422.6948,77444.7609,85787.1883,82368.6590,80894.8224,80860.8742,91112251.7948,91160503.2966,91106959.7085,91129443.6206,80135.9988,91118926.0743,-1280.6101,-4998.0020,83.4831,-3942.6276,-2214.8759,3910.2766,3023.9876,3796.2793,6476.0363,-3592.7473,5192.9746,3561.3073,-4491.0770,-6358.8520,-6195.4889,-5662.9981,-5728.7208,6411.0240,-4884.5558,1393.1626,-2170.8131,-2236.9927,2995.0230,-2698.2503,6673.5801,-5201.7211,3538.5084,3435.9234,3664.8608,333.3687,-3033.9082,2557.0568,3493.9659,502.6957,1345.6348,-6110.4269,-1795.8566,-3631.0462,-1726.8089,2695.9809,6483.3855,502.6035,-4576.0090,-4113.6577,5637.6873,6262.6243,1388.3029,-4907.8994,6626.1545,4799.5279,-363859.6236,-344655.1930,-363743.5866,-363072.1545,-361973.0116,-362320.8321,-353928.0754,-356680.0699,311076845.4529,311084122.2810,311065613.6962,311061719.7811,-358232.0888,311061948.1933,4535.8214,-4648.6891,-782.7811,5523.3601,-4676.2755,1110.6370,4246.7049,-1973.2485,2218.4114,5448.4047,131.4861,3237.0062,4081.2618,1400.9406,-1962.2524,1147.9938,-3332.6094,-2581.8188,4229.3100,-5303.3660,6084.5602,4192.9371,-5242.4465,-2091.0048,-1057.5143,-2616.8345,-4309.4401,2858.5905,5521.2196,-6836.1629,5508.5958,-4025.2390,-4302.4666,-5481.8080,-1722.5711,2477.5735,3098.1078,-4313.5115,3648.1956,-5505.2210,-468.9482,-5534.0004,-4292.3529,-3991.5671,-2154.3231,-2922.3602,-265.3142,4085.2800,-107.9657,4969.5715,-79310.8030,-81746.4325,-84768.1478,-77638.3010,-79018.2490,-89725.3713,-90038.2735,-82894.4447,-2097799.2004,-2122019.5815,-2121104.0972,-2106014.7852,-83310.9272,-2110083.5896,
3600.000,4839.1641,4379.4562,-5982.8224,2420.1688,4649.7367,-5540.7463,6756.0506,-1633.1490,-2711.8058,746.1334,-4671.1409,-4202.6554,1312.4172,4077.1740,485.1861,-1913.2732,4346.0206,-2484.8953,1588.8264,1403.9823,5911.2770,-4982.5169,-611.3138,6725.4098,-267.4508,-2039.4311,-2471.0909,-6315.8898,-1444.4791,4114.9618,454.3643,6037.6297,-4.3819,3485.7563,3811.0741,2033.5094,3974.5045,222.9230,6893.0049,-6017.8637,-788.3414,-4702.8824,1844.4652,5236.9436,183.7878,-2455.2150,-5585.4701,4129.0588,-3129.6264,-3862.6693,152377.5814,170671.3711,168401.8955,164546.5034,173431.5014,170373.1578,167934.3454,167205.0441,7401966.7919,7442089.3291,7393613.4677,7418982.4111,167443.8174,7408028.3468,-2790.6664,4229.3118,2106.8744,5403.7351,5148.3150,-859.7972,-1383.0787,-2982.7085,-4349.0477,6138.6254,-2407.1450,235.3891,3968.6736,3708.1868,4648.7742,5794.3354,2607.6745,-3623.3490,5068.4088,-4770.3573,2492.4181,4738.2220,-4832.6145,566.7434,-6100.7516,6203.4525,-3978.0199,-1954.7675,-5755.7192,3645.2091,5513.0271,-3350.0676,-4216.1117,-4764.9188,-2864.9533,2816.3345,-1484.1209,4199.0842,178.8343,74.0477,-5239.2017,3518.5494,5124.5965,-285.1718,-4564.0962,-3513.1029,1427.6459,671.6494,-4624.1591,-2449.7227,-337595.5111,-311291.8695,-332980.7034,-331072.2687,-330498.4220,-331048.4508,-323535.3695,-328722.6469,324094502.0099,324110324.0811,324076955.3897,324085589.6377,-326925.2064,324078905.9454,-4116.4909,3070.9199,-2807.7790,-3579.6566,-314.3758,-4080.8327,809.9295,6041.9959,-4573.2759,-3053.8091,-4354.4791,-5492.4613,-5440.6786,-4217.9611,5089.8288,3197.1807,4723.9233,5326.5230,-4465.7221,4796.5587,-2679.0384,-141.1067,4902.9581,-1596.3097,-3246.5042,-2047.9173,4620.4245,1748.9454,-3556.6643,4229.6189,-4173.2808,-795.6475,5482.8886,3483.2814,4998.7318,-6027.3771,-5467.4447,5481.3910,504.7801,3402.9464,-4174.3741,3637.7395,4121.5279,4350.3358,5179.8317,5409.3323,3710.4302,-5432.4188,4072.4539,-5193.2484,-77830.1377,-80196.0468,-82054.8725,-77840.8214,-75902.9461,-85516.3009,-90058.7289,-81877.7831,-2159789.2770,-2185686.9882,-2176848.7544,-2171832.6624,-81677.8853,-2171511.0897,
7200.000,-3802.7019,-6397.4124,2926.6927,-4398.3545,-1555.3746,4255.9167,-4236.3500,-1707.6147,5639.2707,-2535.2252,3647.3111,3176.8974,-5317.4523,-5287.5164,-4156.7609,-1584.5060,-6052.2946,5037.3346,-4923.1665,745.8109,-6076.6678,2600.8340,3484.1820,-4999.2346,2784.9198,-1130.2570,5997.4643,4420.8186,3399.8272,-3085.1272,-2644.0403,-3863.3375,3813.7918,-2226.3410,245.9607,-2912.8432,-1611.6502,-4067.2220,-5114.9888,6613.1978,4114.2133,4197.8811,-5206.3372,-5304.4544,3881.7884,5254.9832,2430.7039,-5273.8076,4142.5619,6556.9180,233104.6378,244142.2105,243752.2507,241171.3930,250240.2278,246943.9549,244897.7249,243823.3595,-76830618.7111,-76800201.7291,-76837367.8992,-76818572.1434,244169.2019,-76824699.8760,5673.4939,-2235.7252,-4187.6798,-5303.5693,-4473.9884,-3024.6713,-917.7176,-1355.6981,1096.6360,-6268.5410,-2279.7317,-4381.5894,-3148.8806,192.5017,-2229.3915,-3886.8133,851.1103,53.6216,-4457.3476,6750.1757,-2428.6519,-4931.9031,5778.2905,2136.3497,3141.0002,-4280.2900,2711.6592,-1069.7303,5988.8977,-6162.9789,-6397.6773,2682.2618,4740.0315,6417.2535,4599.3475,1755.6291,5076.5161,-4562.7159,1625.7263,-1858.7072,1272.6776,-5464.7866,-4330.3270,4040.1525,2841.0024,185.0064,-4501.0524,3256.9787,559.8277,421.8507,-289318.5434,-257703.9297,-280777.5137,-277438.2408,-277932.8458,-277827.0497,-272303.4181,-272975.8241,314976539.1966,314998123.7831,314952394.0103,314971093.8682,-274702.2880,314959980.6415,1192.0804,797.3021,4677.9728,-623.0966,5063.7244,4547.8018,-5427.7824,-6597.5144,3750.4065,-1357.2663,5283.9264,4298.7909,2964.8456,4474.3536,-5064.1551,-5472.8183,-3287.1016,-4737.7350,1986.9848,-1303.4002,-2337.6642,-4033.0851,-1526.5672,4293.6437,5482.8401,5205.1911,209.1561,-5115.4460,-655.0323,833.8661,260.0831,5108.0428,-3309.5545,931.8122,-5161.6782,6050.6816,4404.8755,-3238.9286,-4365.6368,801.0601,5175.4910,528.5570,-939.2360,-1439.8251,-4969.5574,-4485.4774,-4576.7623,2914.2786,-5515.2436,2157.8093,-76378.0525,-78660.8069,-79232.6523,-78982.1867,-73275.8167,-80385.3403,-89349.3512,-80215.0814,-2222552.9936,-2249299.7119,-2231852.2488,-2237635.3077,-80036.9300,-2232953.1000,
10800.000,1637.7573,5361.8663,736.6471,4555.5528,-972.4793,-2504.1931,-1086.0755,1753.5310,-6622.8575,3527.5088,-2355.0697,-2069.5354,6456.1159,5586.3446,6658.4803,5268.2884,6045.0302,-6334.5626,6182.2376,-2200.9639,3555.2920,1645.8602,-4479.8994,2019.8078,-5420.0430,4863.3297,-4376.7124,-1342.8739,-4000.7408,205.8262,3591.5832,-622.6972,-5523.9491,-446.9807,-3420.6677,4326.6461,-188.5898,5699.1778,1504.8391,-4229.6193,-6108.5501,-1670.0893,5940.3074,3031.1441,-6594.1322,-6524.9158,955.9634,4468.9397,-4936.2633,-6457.4296,299366.9002,301622.0237,303565.0385,304042.7370,311348.2370,304856.4313,306829.0646,306241.1346,-155831590.5086,-155811548.0106,-155832602.1759,-155826021.7983,305396.0959,-155825275.1037,-6281.7270,-1081.5695,5800.1311,2746.1993,-113.0114,6056.2824,619.1728,5881.8979,1782.7608,3376.9866,5987.5643,6584.5847,1687.0963,-3566.7914,193.6942,1569.8963,-3397.4557,2518.6346,2656.2591,-5815.1528,453.7864,3826.6748,-4452.4784,-4959.9189,223.0303,1356.8649,991.8812,4712.7852,-3478.6519,4304.8188,4546.0465,-2410.4580,-4073.5262,-4963.0136,-5640.0180,-4781.7456,-6886.7849,3775.5538,-3942.9174,3081.7190,2280.0592,5080.0789,1662.9243,-5542.3113,-1300.8735,2162.7201,6414.1281,-4924.1764,3346.4415,1122.9219,-221895.0505,-187409.8917,-210461.2665,-203975.9795,-207761.7810,-205157.4356,-203219.0257,-206434.2244,284341454.3425,284365851.4954,284313393.6551,284334551.8662,-204871.6858,284323937.0811,2430.7864,-4082.0087,-3734.3374,4411.9735,-6880.3939,-2264.3933,6820.0103,3237.0291,-347.4066,4857.9261,-2267.6203,-439.7002,1567.0693,-2052.8273,1859.9718,4151.1512,-153.3321,1141.7903,1670.6685,-3032.5018,5940.7949,5462.4651,-2827.9725,-4411.5618,-4288.8387,-4620.3538,-4824.7729,4764.7008,4432.3199,-5447.0347,3786.9681,-6495.8319,-927.1731,-4717.6850,2069.1322,-2607.8967,-613.1343,-1055.0410,5468.5613,-4528.7690,-1717.2321,-4385.7030,-2946.5434,-2573.7134,1614.3008,694.3958,2227.4745,1642.1591,3498.0979,2200.9318,-74953.8335,-77135.5619,-76618.2159,-80238.5698,-71121.8159,-76003.9333,-87969.2628,-78010.4037,-2286004.7361,-2312845.7884,-2287066.7896,-2302413.4745,-78388.2142,-2294409.6029,
14400.000,1659.7083,-2442.6894,-3528.1913,-3966.4325,389.2771,354.6319,4924.6451,552.7839,4666.2038,-4398.2100,487.1491,149.8034,-4540.4184,-4177.7256,-6311.3428,-6887.4631,-3757.8135,4963.1546,-5389.7591,3579.9624,-677.0739,-5511.1418,4246.6410,870.1562,6441.4570,-6737.4974,155.1746,-1099.3820,4171.2392,877.2627,-4131.7659,4646.2770,4992.9094,4030.3567,4599.0634,-4295.8022,1743.0010,-4982.9819,1802.2439,84.5635,4456.0796,-2345.8892,-4409.8164,1151.3606,6338.9153,4933.5513,-3365.9160,-1041.5170,4480.5461,3548.6718,346644.6182,339473.9766,343957.3654,349239.0811,352879.0641,343202.2905,349609.8155,345991.5767,-224203230.3881,-224193383.8307,-224196840.1263,-224201901.1366,347192.0979,-224196051.2847,4917.8599,4700.3658,-5946.4144,1508.6857,5167.1655,-6776.2250,2464.6572,-6627.6076,-3796.6551,1040.4187,-6339.1057,-5833.5556,1105.9579,5294.0727,1347.2675,235.3626,4671.7548,-3629.5514,508.0649,2295.8619,3242.4573,-2553.0469,787.8380,6625.1053,-2482.3480,977.7658,-5199.5109,-6679.6858,-821.7427,925.5472,-545.9543,3154.4727,1436.8347,1962.7832,4619.3475,4916.6711,5655.3826,-1075.4304,5880.1080,-4297.6818,-3876.8362,-3517.8254,2348.9648,4866.3588,-305.2294,-3313.8289,-5740.3449,4507.1310,-5222.9048,-2859.3250,-139503.5538,-104975.0267,-126578.5775,-118017.8410,-124528.6182,-120276.7339,-120509.3706,-120794.1104,234277736.0566,234302103.2600,234250302.6462,234264619.5257,-121872.0057,234259530.5852,-4605.7374,4291.8257,511.6089,-5466.1290,4610.2558,-1419.9183,-4235.0966,1983.6793,-3313.5887,-5211.1004,-2478.2338,-3718.8786,-5023.9928,-1628.8125,2480.7017,-136.2203,3477.1481,3148.2231,-4341.0011,5442.8847,-6114.2434,-3231.7616,5393.8041,1841.3611,372.4703,670.9426,4029.0196,-992.4995,-5459.4981,6813.7268,-5537.2485,4083.2829,4566.7850,5181.4004,2297.8226,-2391.7296,-3587.1546,4663.9933,-3165.3129,5410.6408,-3256.0712,5459.4957,4656.3588,4628.4920,2732.4484,3513.4279,1663.2225,-5061.3494,680.5562,-5208.7594,-73557.1682,-75616.6493,-74470.5282,-76948.5958,-69448.8713,-77524.5021,-85937.2940,-77482.9514,-2350015.2712,-2376312.5779,-2343513.5813,-2365311.7604,-76731.8918,-2355880.5809,
18000.000,-5019.1068,-661.4204,4853.8049,3263.0474,2134.0536,2253.2636,-4563.3503,-1758.3270,-591.7485,4751.4132,2384.5711,2803.0523,1344.2627,967.2025,3233.3251,5288.1906,-151.8855,-1131.3092,3453.5794,-4976.2022,-727.4897,6693.5060,-3764.9220,-2974.4166,-4623.0319,5116.7753,2921.3320,2679.4612,-4135.1225,1113.4557,4531.6734,-5870.0756,-3466.1604,-6516.2544,-4353.3147,1585.7973,-3581.9510,3234.3900,-3582.9040,3530.4760,390.7626,5846.6834,1913.7357,-5218.3472,-3481.4017,-972.6476,4711.9253,-3518.3795,-1878.2607,398.6955,371594.6080,355319.5146,362349.0395,370274.2329,372181.7460,362138.1195,370267.4596,368277.4841,-277272825.8716,-277272279.1723,-277260419.4358,-277270345.6698,366861.4764,-277264510.6382,-2639.1282,-6668.4253,3933.0123,-5254.3209,-6597.7483,5009.6067,-5159.1025,2861.2275,4994.4526,-4508.7639,3499.2572,3047.7227,-4555.8458,-5342.9869,-3065.1855,-1912.5600,-5081.4677,4068.5442,-4119.2613,1783.7404,-6361.6212,1034.2923,3521.7406,-5990.4322,3499.9388,-2561.3554,5766.6893,5220.8933,4620.9082,-5418.4813,-3510.9937,-3664.4549,2577.3321,648.1895,-1179.1716,-3190.6554,-2096.7861,-2921.2058,-5804.1637,5174.6991,4026.5258,1978.6199,-5857.5038,-3007.7145,2597.9607,4055.0363,2339.6826,-3271.6658,4949.2435,4808.2140,-47386.7537,-15719.0493,-34561.8827,-25970.7783,-33571.2406,-29665.3762,-29390.8838,-31639.9585,168201522.6560,168223339.4637,168179026.8309,168180158.0617,-30989.9480,168183095.5259,3981.7739,-1296.0112,2999.6711,3089.7397,324.1132,4216.8001,-876.9579,-6083.1422,4665.0390,2146.6972,5336.8654,5530.8447,4936.4618,4305.5264,-5296.5095,-3993.0706,-4725.3376,-5477.3775,4370.8813,-4461.5666,2682.6953,-1205.5762,-4616.3335,1821.9729,3753.9726,3738.9122,1248.6405,-3522.8580,3056.6285,-4201.4913,3880.4906,660.0026,-5415.7733,-2040.2872,-5246.2203,5958.1925,5523.6871,-5373.3896,-1146.8886,-2938.1679,5381.4377,-3115.8680,-2963.0826,-3204.4598,-5382.8990,-5512.7758,-4408.0411,4876.5773,-4458.4109,4948.4365,-72188.1170,-74101.3357,-72921.4289,-72783.8763,-68292.1892,-79309.8326,-83236.5832,-74155.7567,-2414420.1140,-2439686.5296,-2401785.9308,-2425329.5585,-75068.1180,-2417366.0168,
21600.000,6859.6289,3110.3770,-5088.2681,-2057.6512,-3080.3906,-4953.0205,1312.1235,-350.2730,-3477.5578,-3464.0575,-5366.2703,-5708.3092,1217.0750,3022.8005,729.8466,-1481.1416,3950.6507,-3164.7393,-1285.1517,5309.3373,845.5803,-4731.6425,2999.5147,4442.2412,566.7056,-867.8426,-3935.7977,-3971.1549,3152.3466,-3798.9113,-4073.3457,4270.7998,1976.8298,5921.8780,3705.3386,2841.4639,5369.8392,-1578.5307,4061.4538,-5087.1049,-5027.9443,-6789.7205,713.7592,6767.3698,-87.6302,-3204.7581,-5111.5241,6451.4044,-2225.4462,-3283.9458,372299.1621,348185.0772,357617.0664,366836.1718,367971.1304,358812.3953,367198.6223,361821.8872,-311412046.0162,-311419351.7137,-311397115.0143,-311402452.0163,363119.4529,-311402588.4310,340.1146,5447.2911,-154.8608,6492.7121,3543.2828,-1905.0697,4107.6488,2195.9998,-5218.0482,5497.8686,200.3439,-119.4169,6599.9216,4429.0407,4928.3415,3886.6755,4772.5079,-4345.3934,6580.8565,-4380.6738,6508.4655,1324.3692,-6162.1017,3001.1275,-4104.2895,4027.0131,-1185.9048,-1016.0444,-6028.7157,5736.6251,5599.9406,2114.1886,-5959.8008,-2342.0294,-3181.0779,1721.1611,-1667.3457,6164.5491,3000.4472,-4478.6821,-3458.6705,-482.0966,6735.3849,533.7702,-5125.0513,-4628.1859,2101.7150,1934.4979,-3644.7071,-5868.6139,48473.5515,74622.8984,59667.7307,67643.7718,59305.9436,62716.8021,64227.1873,62039.5414,90623525.6414,90640739.0035,90608434.4927,90597752.1107,61976.5886,90605417.4206,-971.4138,-2687.2617,-4713.9637,1194.4172,-5123.2199,-4465.0740,5433.6856,6566.1420,-2804.1614,2295.3582,-4209.8161,-3907.6068,-1409.9597,-4406.2315,4790.3652,5487.6768,3107.6232,4337.0019,-1779.7194,661.0749,2273.6135,4802.0791,937.8295,-4404.2246,-5537.8262,-5466.3512,-5149.8771,5467.5192,1235.1202,-926.7330,129.4635,-5065.5370,2911.5338,-2554.2913,4886.9319,-6113.4867,-4032.3760,2701.6508,4714.7631,-1391.9268,-2869.4327,-1214.8582,-917.7313,-653.4005,4630.7247,3997.6376,4054.4131,-1264.4455,5432.4480,-1622.4188,-70847.0967,-72587.4901,-71940.3420,-69103.8609,-67725.0492,-80124.8846,-79810.9315,-74630.4388,-2479030.1800,-2502952.9105,-2461932.4866,-2481477.6660,-73397.0492,-2478865.8928,
