sl_100_86400_20250118 Coordinates.csv
2025/01/18 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:08 2024,
Start: 2025/01/18 07:47:00.00, Stop: 2025/01/19 07:47:00.00,
TIME_UNITS,STARLINK-31004 - X-Coordinate,STARLINK-30277 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-30550 - X-Coordinate,STARLINK-2521 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-2093 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-31709 - X-Coordinate,STARLINK-1551 - X-Coordinate,STARLINK-32005 - X-Coordinate,STARLINK-2481 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-2568 - X-Coordinate,STARLINK-1653 - X-Coordinate,STARLINK-4526 - X-Coordinate,STARLINK-11199 [DTC] - X-Coordinate,STARLINK-2145 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-5666 - X-Coordinate,STARLINK-1722 - X-Coordinate,STARLINK-31626 - X-Coordinate,STARLINK-5024 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-4563 - X-Coordinate,STARLINK-4666 - X-Coordinate,STARLINK-6052 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-31144 - X-Coordinate,STARLINK-2301 - X-Coordinate,STARLINK-1497 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-6241 - X-Coordinate,STARLINK-11184 [DTC] - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-1975 - X-Coordinate,STARLINK-31196 - X-Coordinate,STARLINK-2026 - X-Coordinate,STARLINK-30821 - X-Coordinate,STARLINK-5068 - X-Coordinate,STARLINK-1849 - X-Coordinate,STARLINK-5707 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-2402 - X-Coordinate,STARLINK-31697 - X-Coordinate,STARLINK-6123 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-2286 - X-Coordinate,STARLINK-5569 - X-Coordinate,STARLINK-30408 - X-Coordinate,STARLINK-3626 - X-Coordinate,STARLINK-31665 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-5410 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-4610 - X-Coordinate,STARLINK-31365 - X-Coordinate,STARLINK-30927 - X-Coordinate,STARLINK-4443 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-3954 - X-Coordinate,STARLINK-1361 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-30360 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-3524 - X-Coordinate,STARLINK-31197 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-5391 - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-2279 - X-Coordinate,STARLINK-31738 - X-Coordinate,STARLINK-31868 - X-Coordinate,STARLINK-6245 - X-Coordinate,STARLINK-1096 - X-Coordinate,STARLINK-30890 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-1695 - X-Coordinate,STARLINK-4564 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-4518 - X-Coordinate,STARLINK-4094 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-1571 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-30500 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-1007 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-30705 - X-Coordinate,STARLINK-3115 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-31304 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-30277 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-30550 - Y-Coordinate,STARLINK-2521 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-2093 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-31709 - Y-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-32005 - Y-Coordinate,STARLINK-2481 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-2568 - Y-Coordinate,STARLINK-1653 - Y-Coordinate,STARLINK-4526 - Y-Coordinate,STARLINK-11199 [DTC] - Y-Coordinate,STARLINK-2145 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-5666 - Y-Coordinate,STARLINK-1722 - Y-Coordinate,STARLINK-31626 - Y-Coordinate,STARLINK-5024 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-4563 - Y-Coordinate,STARLINK-4666 - Y-Coordinate,STARLINK-6052 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-31144 - Y-Coordinate,STARLINK-2301 - Y-Coordinate,STARLINK-1497 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-6241 - Y-Coordinate,STARLINK-11184 [DTC] - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-1975 - Y-Coordinate,STARLINK-31196 - Y-Coordinate,STARLINK-2026 - Y-Coordinate,STARLINK-30821 - Y-Coordinate,STARLINK-5068 - Y-Coordinate,STARLINK-1849 - Y-Coordinate,STARLINK-5707 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-2402 - Y-Coordinate,STARLINK-31697 - Y-Coordinate,STARLINK-6123 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-2286 - Y-Coordinate,STARLINK-5569 - Y-Coordinate,STARLINK-30408 - Y-Coordinate,STARLINK-3626 - Y-Coordinate,STARLINK-31665 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-5410 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-4610 - Y-Coordinate,STARLINK-31365 - Y-Coordinate,STARLINK-30927 - Y-Coordinate,STARLINK-4443 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-3954 - Y-Coordinate,STARLINK-1361 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-30360 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-3524 - Y-Coordinate,STARLINK-31197 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-5391 - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-2279 - Y-Coordinate,STARLINK-31738 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,STARLINK-6245 - Y-Coordinate,STARLINK-1096 - Y-Coordinate,STARLINK-30890 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-1695 - Y-Coordinate,STARLINK-4564 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-4518 - Y-Coordinate,STARLINK-4094 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-1571 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-30500 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-1007 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-30705 - Y-Coordinate,STARLINK-3115 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-31304 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-30277 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-30550 - Z-Coordinate,STARLINK-2521 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-2093 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-31709 - Z-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-32005 - Z-Coordinate,STARLINK-2481 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-2568 - Z-Coordinate,STARLINK-1653 - Z-Coordinate,STARLINK-4526 - Z-Coordinate,STARLINK-11199 [DTC] - Z-Coordinate,STARLINK-2145 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-5666 - Z-Coordinate,STARLINK-1722 - Z-Coordinate,STARLINK-31626 - Z-Coordinate,STARLINK-5024 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-4563 - Z-Coordinate,STARLINK-4666 - Z-Coordinate,STARLINK-6052 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-31144 - Z-Coordinate,STARLINK-2301 - Z-Coordinate,STARLINK-1497 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-6241 - Z-Coordinate,STARLINK-11184 [DTC] - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-1975 - Z-Coordinate,STARLINK-31196 - Z-Coordinate,STARLINK-2026 - Z-Coordinate,STARLINK-30821 - Z-Coordinate,STARLINK-5068 - Z-Coordinate,STARLINK-1849 - Z-Coordinate,STARLINK-5707 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-2402 - Z-Coordinate,STARLINK-31697 - Z-Coordinate,STARLINK-6123 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-2286 - Z-Coordinate,STARLINK-5569 - Z-Coordinate,STARLINK-30408 - Z-Coordinate,STARLINK-3626 - Z-Coordinate,STARLINK-31665 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-5410 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-4610 - Z-Coordinate,STARLINK-31365 - Z-Coordinate,STARLINK-30927 - Z-Coordinate,STARLINK-4443 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-3954 - Z-Coordinate,STARLINK-1361 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-30360 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-3524 - Z-Coordinate,STARLINK-31197 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-5391 - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-2279 - Z-Coordinate,STARLINK-31738 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,STARLINK-6245 - Z-Coordinate,STARLINK-1096 - Z-Coordinate,STARLINK-30890 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-1695 - Z-Coordinate,STARLINK-4564 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-4518 - Z-Coordinate,STARLINK-4094 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-1571 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-30500 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-1007 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-30705 - Z-Coordinate,STARLINK-3115 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-31304 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,547.0759,5108.0104,3219.9552,-4041.1283,-5329.2961,-6474.8332,-2175.0763,4331.8640,-5247.2804,1465.1027,6131.6248,4508.3129,6380.0112,165.1522,-6896.2303,3049.1404,-3095.7449,-5050.4431,-3644.0621,1366.7248,6365.0837,5661.7124,-236.2675,-3329.1298,-2737.4204,-4265.6232,-3899.0835,2752.6209,-6772.0728,-6352.2322,-629.0196,3926.3435,-4368.8093,5871.1024,-6030.2441,6264.2260,-415.3807,2309.3630,-5108.6560,1244.2304,0.0000,3069.7156,1442.4172,4959.8341,-5260.8781,5070.3563,-3870.1554,-4674.8182,-4951.5939,6120.2871,4670.5673,3602.4821,6779.3200,-2231.7850,-1586.5900,-6170.7055,-6088.5493,5347.0045,-6623.2365,1632.1096,-6166.7516,-3420.6848,938.4602,-1178.8889,2938.0748,4192.5038,2517.9823,5024.5735,3601.7824,4133.9057,-6372.1930,6062.5270,-6880.2116,-5257.6270,-876.3767,4641.7027,1250.5863,-4467.4111,-3461.4983,5849.4924,2469.1717,-442.3687,4709.7717,5994.2280,-5245.6271,4143.7123,6722.4817,3585.2627,3366.7875,-2542.4784,3643.9889,4805.9231,0.0000,-3420.8496,3809.8624,2895.0657,-6576.3846,-5199.0930,2981.6312,3732.3254,-171604.8934,-192997.2813,-178978.2721,-173406.2764,-181433.7700,-177806.6423,-179750.5245,-175946.8058,39061460.1776,39071168.2174,39082263.5225,39067285.9780,-177393.5386,39078268.7525,-5297.6712,-797.5231,-3911.0600,-788.4713,-1470.2108,-1806.0731,-4551.8065,2652.7966,369.7672,-5525.5163,1327.3203,3096.2898,-717.2457,-4174.6458,566.4336,6188.4107,-5217.4274,-4377.9081,5505.4082,-5074.7493,2697.7448,-882.7189,-4660.4685,2816.2345,-3199.0943,3509.5715,-4417.1761,-4330.9715,-560.4093,1179.6958,-6845.6199,-4669.9780,-3932.1019,3672.0179,1738.7338,-2369.9857,6374.6952,-6438.9134,3967.9412,4869.2766,0.0000,4370.2199,-2261.2833,2089.6977,744.2310,2994.5386,-1997.8800,2463.5432,1196.7568,-2237.8389,-1992.5994,4444.6602,1314.9806,-6446.0000,4011.2443,-2337.0250,3259.5387,-4382.0810,137.3383,-6465.2688,2510.1379,5464.9495,-292.9306,-6786.4147,-2950.8397,162.4560,2404.5455,-4342.6069,-3045.4959,4359.3017,-766.2394,327.1059,316.3310,2132.0756,6756.1220,4572.0356,5233.3866,2598.0761,5160.0803,-3725.0030,-6381.4324,-4133.8357,-3561.8907,2250.1948,2670.3403,538.1735,665.4744,-4497.3694,5565.2644,-3314.2666,-3620.9415,-4260.8759,0.0000,-3466.4571,-1850.4648,-5868.1901,1324.3640,4423.5311,4789.2550,-4039.6431,-350888.6965,-367159.6867,-350573.4948,-352615.4402,-350827.8243,-351780.9428,-360079.2011,-355266.3593,-78145657.6086,-78140116.8366,-78132087.4170,-78138466.4546,-356219.1688,-78135685.3306,-4449.2966,-4521.7343,-4572.0186,5432.5109,4144.2543,-1643.9509,4728.5046,-4733.1947,-4356.4227,-3914.5795,-2739.2519,4237.1341,2567.7879,5497.8331,180.8732,-494.5155,-2942.4031,-1807.9387,1759.6806,-4528.9050,-543.1936,3839.4969,4969.0210,-5371.6557,5399.5048,4152.7783,-3639.1401,4675.3515,-1395.4997,-2319.6353,734.9614,-3281.3872,-3467.2640,-510.9682,-2959.7537,173.4159,-2703.1496,1163.5317,-2477.7125,-4679.5970,0.0000,4417.6379,6399.7854,4330.0647,4451.0671,-3459.8545,-5411.1061,4302.9870,-4710.8530,-2019.8178,-4730.1026,-3887.1602,-653.9456,-1259.4257,-5412.4319,-1737.0242,722.5827,186.8801,2042.9965,-1849.9868,-1667.4145,2278.2724,6865.3150,-949.1318,-5519.4878,-5515.1884,-6024.5412,1995.7807,-5065.5020,-3437.3406,2427.4561,-3356.5608,821.6855,-4025.6639,-1207.7581,-2025.8854,-4201.0963,4618.9698,2777.7114,-129.9181,1107.7593,5523.8140,-3616.2977,-2372.1541,3439.5299,-5519.6792,1482.6834,-3881.2408,-2363.0634,-5522.2665,-4665.2810,2563.6137,0.0000,-4919.4821,-5392.5542,-2253.6295,-1765.7204,1113.5948,3995.1414,4027.5716,32606.1776,33554.9383,30677.4557,38665.2992,36363.6619,25653.9847,26196.1918,32992.9555,41310163.7589,41328440.8354,41319854.6646,41298952.7858,32506.1333,41304213.4604,
3600.000,2725.5076,-4715.8775,-34.2814,5107.1947,3484.1508,4757.9229,4340.3192,-6000.9505,1961.0548,213.3869,-3738.1359,-6629.5002,-6281.4853,3766.0112,5363.0426,-3802.5020,3997.1212,5732.9828,168.8401,2712.5599,-6250.3599,-2339.3844,3515.5569,-413.7959,6155.2631,3758.1456,4127.6292,-3328.8316,6346.5686,5628.6474,2090.0153,-116.9583,5013.6352,-3082.6539,5565.2589,-3110.5287,-2655.8563,588.1621,1646.9104,-5147.7269,0.0000,-6030.7426,3055.9194,-3728.1433,3338.9653,-6575.4211,4649.1695,1041.0142,3411.2052,-2693.1830,-2911.8441,-5720.5604,-6220.3376,3954.6137,-2740.8789,6419.5941,5406.2002,-2991.2594,6327.5122,966.0385,2951.0444,1763.4818,764.9165,1278.6963,-316.2162,-3809.2720,-2538.6594,-3394.6694,-2651.9933,-5867.9367,6481.0208,-6576.5163,5105.7383,6295.4722,-776.7837,-5056.4886,-4801.4565,1628.6700,-693.0410,-3601.0173,461.5398,4474.3043,-4185.3078,-6394.2190,1287.0487,-5016.8854,-6242.9192,-1702.5799,-3946.3710,5877.1246,-1144.3863,-3821.0758,0.0000,6291.1781,-2702.8106,218.9954,4107.9239,2363.8285,-5197.9703,-1487.6747,-80992.3643,-95114.7776,-82116.5311,-77945.0380,-86460.2618,-83026.3964,-83665.5438,-83049.7047,58023151.0289,58029830.0268,58037087.3251,58033671.8992,-81979.3570,58040012.8699,6070.9496,4557.3301,6465.8600,-3355.3886,-2331.6921,-750.9053,781.5181,842.6337,-3820.5964,6920.0546,1926.1881,-1963.0719,2288.5554,4664.4692,-2052.1747,-3808.4605,588.5844,2929.3293,-4523.1157,4856.8457,-271.2865,3435.6194,5686.5507,-5080.8459,1120.7982,-5802.9648,424.0388,6099.3927,-1643.9208,-3598.9777,5603.2773,4219.6143,-567.3403,-4277.4035,-4101.2094,3718.9477,-4386.7130,5576.5918,-4159.0862,-3251.6989,0.0000,-2857.8481,3077.8786,2015.8781,-4350.1713,-1446.1812,-2160.4269,-5384.7395,-4848.5416,4319.9888,5408.4850,-3877.5475,1009.3466,3911.0986,-4392.7528,-325.1933,-591.1367,4648.9534,-2324.7171,4618.0340,-3586.0307,-6172.2866,-4648.5739,4420.5128,5976.5267,4002.4880,2254.6087,5814.6633,6116.2471,-3578.2580,-1743.4098,2200.6168,-2607.6241,-2842.2141,-6138.6355,-582.7073,-4731.3718,-5468.0148,-4094.6048,4927.4880,5594.8073,3651.0143,5483.9897,-408.5848,-4879.7171,3308.2712,898.7001,6679.5418,-2169.3698,1203.2430,6287.3554,5485.9559,0.0000,2439.3683,5684.8337,4533.5242,-3476.6022,-4486.2168,-4565.8468,6619.1042,-384716.4193,-404103.4360,-383607.3364,-386754.3162,-384328.4561,-384774.5649,-392866.1101,-390960.9547,-65314183.0156,-65311164.9247,-65297335.0434,-65310778.0756,-389682.5941,-65303055.6182,1951.8172,2026.6589,2167.5510,-3047.6248,-5506.1873,4955.1240,-5339.2236,3376.2254,5294.8103,-132.7736,5387.8788,-393.0185,1769.5017,-3450.9667,3854.5388,4332.3875,5383.0902,-2549.5527,-5126.9276,4132.6342,-2995.4658,-5517.3308,-1381.9878,4660.0505,-2811.2406,-220.9175,5527.9002,-140.5937,-2268.5726,-1578.6448,3460.3641,5477.2514,4581.2089,-4524.1855,-580.3672,-4629.8638,4660.4495,-4092.3823,5273.8909,3160.8890,0.0000,-1895.2184,-5438.7862,-5469.2956,-4251.8492,-1134.7759,4668.7494,-4058.4903,3592.2283,4529.3295,3215.6328,-211.0763,-2903.5567,4134.7758,4574.8344,-2294.5904,4306.7744,-4163.0136,1618.4965,5048.2641,5039.8961,2355.9654,-5108.9055,5198.7398,3442.8432,4163.2575,6054.1897,1660.2163,1834.8996,-804.6168,1432.7845,-53.6659,-3910.3133,-792.3764,-3101.1720,4530.6361,1053.0712,-3950.2840,-5396.1684,-3300.3293,-4073.6148,-3824.3618,-564.4653,-2359.5238,-4594.7183,3417.5222,2831.3705,767.0861,5240.1927,3437.7790,2691.3945,1771.5367,0.0000,1516.4894,2695.7664,5210.0641,4366.6205,-4713.1179,6.0333,-709.3347,30384.2922,31757.0828,29955.9532,35332.8289,36351.1511,26407.0903,22726.1661,30212.0108,41315884.8599,41337609.6703,41329622.4011,41303876.7723,30851.2216,41312845.1363,
7200.000,-4588.0009,2723.3126,-2578.1427,-4199.8110,-1595.1676,-1944.4003,-5923.9780,6052.6553,1054.2595,-1808.6290,666.7166,5842.1730,3311.8518,-5581.9421,-1670.1777,4195.1084,-4185.6252,-4427.4894,4210.5930,-5615.1921,4188.7899,-1048.9303,-4559.6649,2996.1819,-6587.9359,-1612.7076,-4241.9123,2244.3040,-3605.6222,-2249.0411,-3695.6638,-4057.8286,-4469.1600,-599.1419,-2942.5750,-2341.3708,5565.1187,-3987.3552,2699.4378,6760.0744,0.0000,6663.6663,-5448.3776,2431.9684,-1179.9447,4631.1585,-4792.8463,2275.5218,-1521.4581,-1741.7492,898.1618,5302.6038,3577.0894,-5256.0962,5437.5778,-3707.4096,-690.6313,-1175.6330,-3597.9955,-4308.5308,1638.0278,1491.1082,-3714.2882,-2533.1948,-1446.3428,3034.2319,3372.0917,173.6129,1099.1771,5129.8021,-3670.1048,4609.9371,-1756.7075,-4078.6595,2968.9510,4230.3278,5799.8051,974.0197,5082.2754,-259.8151,-3927.8252,-6373.3267,1710.0767,3574.7497,2732.4867,4574.9717,3168.5514,-605.1190,4396.2238,-6865.2577,-1105.1802,751.5833,0.0000,-6268.3393,1094.0021,-4127.6187,-483.9122,1953.6999,5134.6423,-1316.3540,16768.5768,9067.9359,20100.4500,22734.1942,14153.2944,17375.5649,17430.1426,19371.7413,73001020.4466,73006056.6776,73007515.1711,73018232.5178,18859.4429,73017399.7260,-4913.4779,-6019.8918,-6033.8584,5128.3732,5801.7948,4127.2223,2424.8583,-3396.2053,6334.8761,-5296.6591,-5382.5415,61.2697,-3407.2423,-4003.7356,3816.3419,-456.4796,4227.8176,332.0938,2567.9021,-3873.3914,-2883.3355,-5768.6460,-3894.5152,6143.4855,667.7635,5498.9111,3714.0260,-4779.8648,3787.2856,4789.6518,-1959.5306,-3578.1201,4632.1996,847.3966,5030.6233,-4083.0094,1614.5411,-3375.5700,4146.0920,1053.9377,0.0000,731.4448,-4118.8390,-5646.6132,6672.0652,-1209.1080,4882.5520,6387.0284,6759.4125,-5502.9482,-6874.5830,1546.3707,-3632.6308,-43.3977,4178.8450,3416.3318,-954.3098,-3999.1366,4067.6940,-1754.1156,4484.9976,4050.6076,5859.3326,-86.5948,-6708.6935,-6218.7997,-5489.2721,-5418.0219,-6346.2259,1038.7199,3882.6862,-3889.8707,4847.0725,2354.4714,3045.5793,-3929.1463,2155.5442,6809.7193,2379.6783,-5063.1124,-3437.0118,-2690.6793,-5083.2338,-2355.4561,5816.4750,-5127.9368,-2937.1294,-6316.5872,-2190.8359,396.5324,-6789.3905,-4693.0878,0.0000,-811.7435,-6493.9485,-2530.9244,5386.3879,3909.7801,2298.2469,-5904.1973,-398137.0205,-415259.4264,-392015.2889,-396221.8077,-393011.5732,-393753.1578,-400198.6025,-396619.7758,-47995926.8872,-47997007.0150,-47979758.7493,-47991929.1953,-398024.5864,-47983716.4329,1704.4792,1856.9302,1853.6216,-1636.1026,3398.9253,-5206.8803,2623.0944,-15.4052,-2321.0531,4066.3724,-4178.2941,-3724.4193,-5034.9591,-793.2511,-5534.1644,-5485.0338,-3173.4271,5299.3564,4722.1902,-1253.4010,4705.8522,3634.0183,-3265.0152,-1047.9860,-1784.1185,-3880.9577,-4020.5683,-4526.7508,4548.6687,4362.4011,-5511.7838,-4327.4776,-2261.1827,6853.9057,3753.8902,4757.3315,-3813.0455,4560.3012,-4850.6520,538.6489,0.0000,-1786.7326,1279.7275,3155.2970,1479.0039,4856.5108,-1177.5878,740.0336,-320.6665,-3636.5411,219.9500,4148.0009,4694.4025,-4528.8938,-903.7269,4588.7429,-6849.0487,5507.7604,-4316.6889,-5126.2868,-4934.6384,-5313.6684,324.6341,-6480.1345,789.0980,-279.3188,-2621.8435,-4332.5889,2511.7573,4513.1414,-4315.0388,3414.6178,4633.5445,5102.3452,5443.8309,-3634.7731,2867.3303,890.2614,3840.8401,4724.8790,4555.4431,-266.0387,4363.4926,5305.1016,2285.1238,786.0055,-5409.1031,2793.2330,-4877.8089,755.4488,888.6023,-5034.6117,0.0000,2800.7234,1882.9189,-4947.7075,-4346.4706,5351.8159,-4034.6664,-3158.6227,28616.4891,29949.0595,29471.9702,31045.7677,35837.3409,28077.5991,19993.6717,30215.3023,41321425.7797,41346164.2123,41337806.1211,41310857.8056,29193.8998,41321493.4900,
