sl_5_5400_20250708 Coordinates.csv
2025/07/08 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:46 2024,
Start: 2025/07/08 07:47:00.00, Stop: 2025/07/08 09:17:00.00,
TIME_UNITS,STARLINK-31010 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-1256 - X-Coordinate,STARLINK-11201 [DTC] - X-Coordinate,STARLINK-31004 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31010 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-11201 [DTC] - Y-Coordinate,STARLINK-31004 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31010 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-11201 [DTC] - Z-Coordinate,STARLINK-31004 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5695.1330,140.4036,2642.1452,-3434.5002,-5580.6899,295862.5616,311865.7309,298426.3951,294393.1362,302001.9573,298885.6133,302208.6639,299220.9512,148633336.5315,148697494.1047,148657943.3195,148649604.3402,299231.0796,148649575.8629,-3531.5798,3706.4442,-4020.6900,-4148.9559,-3707.3833,-191888.4818,-179210.9423,-193543.6757,-190291.3425,-193823.5970,-192264.1937,-184414.2100,-187018.6704,252096523.6118,252083655.3593,252088545.3858,252081057.3742,-187647.3206,252086164.8248,1806.2582,-5884.4929,4962.8502,3802.3295,1791.8591,-186829.8879,-184831.4072,-187893.4513,-180618.2654,-182143.0925,-192858.0782,-193034.6299,-188056.3238,40550988.5607,40541676.4626,40523637.9821,40550797.0787,-186372.0843,40544179.7269,
300.000,-5920.9712,1508.9165,1451.1449,-3894.7158,-5860.6208,300160.7792,315673.7256,302160.9358,298267.1042,305898.0804,302782.9924,306002.8143,302660.4997,143093882.9175,143158065.2054,143118060.1165,143110931.5155,303092.9632,143110084.4268,-1834.7949,4936.6865,-5512.8949,-2218.2074,-2019.6373,-185539.4422,-172597.3595,-187193.9766,-183895.0552,-187494.0028,-185977.1071,-178095.1552,-180940.9900,255286539.4303,255274776.8576,255279038.0423,255270953.3807,-181297.2459,255276266.2155,3118.1731,-4662.4682,3911.3340,4832.5858,3106.5307,-186893.2672,-184860.8230,-187840.4222,-180761.8593,-182020.7180,-192701.7345,-193227.5943,-188113.1789,40547477.0801,40537747.7980,40519918.0417,40547075.5548,-186395.0955,40540451.9308,
600.000,-5597.9355,2675.2202,158.4028,-3965.4465,-5596.6924,304331.5633,319339.9650,305762.0543,302006.3877,309659.3150,306548.4776,309662.6716,306010.0743,137486000.3439,137550180.7019,137509728.9423,137503829.1913,306820.1421,137502160.7578,58.5566,5703.9416,-6469.3159,-25.8635,-117.7436,-179080.3216,-165903.8152,-180762.0481,-177417.7540,-181081.3425,-179607.0230,-171700.8286,-174827.7981,258354846.1764,258344188.8495,258347802.4908,258339204.5797,-174867.8042,258344656.5359,4097.3572,-2947.4295,2438.2322,5263.7333,4088.9838,-186954.9532,-184890.3198,-187784.5357,-180910.4682,-181901.8873,-192539.5530,-193414.7531,-188042.3180,40543962.2416,40533819.0459,40516205.1507,40543312.7976,-186418.0011,40536723.9532,
900.000,-4765.2082,3538.5755,-1123.3703,-3644.0661,-4822.6066,308372.0003,322862.8067,309228.1755,305609.4734,313283.9506,310180.2688,313186.8952,309296.4658,131812362.5296,131876514.3670,131835624.2788,131830964.2302,310410.9878,131828478.6642,1971.0074,5915.4036,-6789.2209,2175.1494,1819.3749,-172511.5375,-159133.3588,-174250.6926,-170862.2094,-174588.6677,-173156.4617,-165233.9521,-168655.9831,261299976.6668,261290423.4430,261293370.7659,261284342.3664,-168361.8518,261289868.4637,4639.4931,-920.1378,702.1901,5042.5494,4634.3098,-187014.5371,-184919.8929,-187725.9418,-181064.1998,-181786.5795,-192371.4550,-193596.1846,-187852.3365,40540443.9488,40529890.2128,40512499.4093,40539511.4964,-186440.8012,40532995.7943,
1200.000,-3507.9968,4032.6955,-2285.5898,-2964.8668,-3618.1807,312278.9056,326240.6729,312557.7803,309074.9221,316770.3402,313676.6075,316574.1876,312539.5600,126075674.6357,126139771.4361,126098452.0849,126095035.5969,313863.9322,126091743.4024,3720.4748,5533.1054,-6435.5391,4130.1887,3606.6965,-165833.1967,-152289.0735,-167662.7481,-164231.2153,-168019.0536,-166627.9631,-158697.2775,-162400.6671,264120522.4459,264112071.4766,264114333.6578,264104956.2683,-161782.2784,264110493.4081,4686.8934,1204.7657,-1109.5880,4196.3272,4684.3468,-187071.4996,-184949.5382,-187664.7956,-181223.1677,-181674.7737,-192197.3595,-193771.9642,-187559.9625,40536922.1068,40525961.3057,40508800.9181,40535674.3848,-186463.4956,40529267.4540,
1500.000,-1948.6008,4130.6296,-3232.8007,-1995.5409,-2100.9008,316048.6922,329472.0520,315749.4069,312401.3707,320116.9018,317035.7769,319823.2966,315751.1955,120278671.9754,120342687.3169,120300948.5056,120298773.0603,317177.4686,120294690.3866,5137.5908,4580.0915,-5439.3665,5612.3681,5070.7847,-159045.0289,-145374.0741,-161001.0866,-157527.5864,-161375.5987,-160024.0850,-152093.5850,-156037.3303,266815134.4589,266807783.1938,266809341.3865,266799694.7363,-155132.0058,266805182.1836,4234.5027,3201.6742,-2801.8443,2829.6458,4233.7504,-187125.1737,-184979.2514,-187601.2565,-181387.4905,-181566.4492,-192017.1838,-193942.1639,-187188.6430,40533396.6221,40522032.3312,40505109.7780,40531804.1821,-186486.0843,40525538.9322,
1800.000,-234.4817,3845.1975,-3890.1546,-830.9180,-414.4226,319677.1769,332555.4986,318801.6510,315587.5349,323322.1186,320256.1008,322933.0165,318934.6311,114424118.7100,114488026.2854,114445878.5675,114444935.8660,320350.1519,114440083.8848,6082.1150,3139.8228,-3897.0640,6449.2794,6066.6431,-152146.3186,-138391.5061,-154268.6135,-150754.1562,-154661.4242,-153347.3993,-145425.6826,-149543.8452,269382523.6972,269376268.8888,269377104.2489,269367265.8944,-148413.9866,269372645.6552,3330.4262,4858.4856,-4192.6776,1111.8031,3330.5513,-187174.6944,-185009.0287,-187535.4886,-181557.2928,-181461.5853,-191830.8440,-194106.8529,-186766.9062,40529867.4031,40518103.2961,40501426.0903,40527903.5499,-186508.5674,40521810.2291,
2100.000,1475.6031,3225.0727,-4208.6844,415.7908,1284.9544,323159.2916,335489.6342,321713.1668,318632.2120,326384.5400,323335.9428,325902.1894,322084.5520,108514806.5312,108578580.1675,108536034.8598,108536311.3850,323380.5997,108530715.7005,6457.0064,1348.6959,-1960.3608,6543.7844,6492.2708,-145135.8520,-131344.5441,-147468.2662,-143913.7741,-147879.6735,-146600.4894,-138696.4042,-142902.3513,271821461.8145,271816299.5235,271816393.2367,271806438.2451,-141631.2027,271811655.3549,2070.9444,5999.4957,-5133.1847,-744.0401,2071.1617,-187218.9312,-185038.8661,-187467.6599,-181732.7047,-181360.1621,-191638.2555,-194266.0973,-186326.5760,40526334.3595,40514174.2070,40497749.9564,40523975.0610,-186530.9449,40518081.3446,
2400.000,3026.2679,2347.3506,-4168.1062,1623.6351,2842.7288,326488.6557,338273.1481,324482.6676,321534.2838,329302.7817,326273.7050,328729.7066,325187.5583,102553553.3298,102617167.0079,102574236.2023,102575713.7444,326267.4928,102569403.8415,6218.7506,-617.3192,179.1169,5885.8354,6299.4702,-138011.9161,-124236.3904,-140603.0134,-137009.3036,-141033.5112,-139785.9465,-131908.6092,-136100.9178,274130781.7150,274126707.3157,274126040.6252,274116041.3322,-134786.6644,274121044.0701,590.3930,6503.9553,-5523.1006,-2507.6644,590.2089,-187256.3975,-185068.7598,-187397.9420,-181913.8623,-181262.1599,-191439.3337,-194419.9603,-185900.8734,40522797.4027,40510245.0706,40494081.4781,40520021.1779,-186553.2166,40514352.2787,
