sl_100_86400_20251122 Coordinates.csv
2025/11/22 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:54 2024,
Start: 2025/11/22 07:47:00.00, Stop: 2025/11/23 07:47:00.00,
TIME_UNITS,STARLINK-5297 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-3994 - X-Coordinate,STARLINK-2573 - X-Coordinate,STARLINK-3643 - X-Coordinate,STARLINK-30265 - X-Coordinate,STARLINK-30384 - X-Coordinate,STARLINK-31828 - X-Coordinate,STARLINK-32017 - X-Coordinate,STARLINK-31573 - X-Coordinate,STARLINK-31087 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-4770 - X-Coordinate,STARLINK-5350 - X-Coordinate,STARLINK-30090 - X-Coordinate,STARLINK-30785 - X-Coordinate,STARLINK-3801 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-6233 - X-Coordinate,STARLINK-3981 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-30756 - X-Coordinate,STARLINK-3664 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-5804 - X-Coordinate,STARLINK-6178 - X-Coordinate,STARLINK-4614 - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-30762 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-2283 - X-Coordinate,STARLINK-2406 - X-Coordinate,STARLINK-4116 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-4140 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-5245 - X-Coordinate,STARLINK-1159 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-30346 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-2609 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-1651 - X-Coordinate,STARLINK-5144 - X-Coordinate,STARLINK-1578 - X-Coordinate,STARLINK-6140 - X-Coordinate,STARLINK-4418 - X-Coordinate,STARLINK-30116 - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-1219 - X-Coordinate,STARLINK-5966 - X-Coordinate,STARLINK-2162 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-3392 - X-Coordinate,STARLINK-2614 - X-Coordinate,STARLINK-31655 - X-Coordinate,STARLINK-32021 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-5166 - X-Coordinate,STARLINK-3827 - X-Coordinate,STARLINK-31708 - X-Coordinate,STARLINK-6240 - X-Coordinate,STARLINK-30562 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-31777 - X-Coordinate,STARLINK-1663 - X-Coordinate,STARLINK-3507 - X-Coordinate,STARLINK-4089 - X-Coordinate,STARLINK-1605 - X-Coordinate,STARLINK-30194 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-11141 [DTC] - X-Coordinate,STARLINK-32185 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-5414 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-1138 - X-Coordinate,STARLINK-3748 - X-Coordinate,STARLINK-3845 - X-Coordinate,STARLINK-4740 - X-Coordinate,STARLINK-31115 - X-Coordinate,STARLINK-3900 - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-2545 - X-Coordinate,STARLINK-5264 - X-Coordinate,STARLINK-30812 - X-Coordinate,STARLINK-5998 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5297 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-3994 - Y-Coordinate,STARLINK-2573 - Y-Coordinate,STARLINK-3643 - Y-Coordinate,STARLINK-30265 - Y-Coordinate,STARLINK-30384 - Y-Coordinate,STARLINK-31828 - Y-Coordinate,STARLINK-32017 - Y-Coordinate,STARLINK-31573 - Y-Coordinate,STARLINK-31087 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-4770 - Y-Coordinate,STARLINK-5350 - Y-Coordinate,STARLINK-30090 - Y-Coordinate,STARLINK-30785 - Y-Coordinate,STARLINK-3801 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-6233 - Y-Coordinate,STARLINK-3981 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,STARLINK-3664 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-5804 - Y-Coordinate,STARLINK-6178 - Y-Coordinate,STARLINK-4614 - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-30762 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-4116 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-4140 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-5245 - Y-Coordinate,STARLINK-1159 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-30346 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-2609 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-1651 - Y-Coordinate,STARLINK-5144 - Y-Coordinate,STARLINK-1578 - Y-Coordinate,STARLINK-6140 - Y-Coordinate,STARLINK-4418 - Y-Coordinate,STARLINK-30116 - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-1219 - Y-Coordinate,STARLINK-5966 - Y-Coordinate,STARLINK-2162 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-3392 - Y-Coordinate,STARLINK-2614 - Y-Coordinate,STARLINK-31655 - Y-Coordinate,STARLINK-32021 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-5166 - Y-Coordinate,STARLINK-3827 - Y-Coordinate,STARLINK-31708 - Y-Coordinate,STARLINK-6240 - Y-Coordinate,STARLINK-30562 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-31777 - Y-Coordinate,STARLINK-1663 - Y-Coordinate,STARLINK-3507 - Y-Coordinate,STARLINK-4089 - Y-Coordinate,STARLINK-1605 - Y-Coordinate,STARLINK-30194 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-11141 [DTC] - Y-Coordinate,STARLINK-32185 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-5414 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-1138 - Y-Coordinate,STARLINK-3748 - Y-Coordinate,STARLINK-3845 - Y-Coordinate,STARLINK-4740 - Y-Coordinate,STARLINK-31115 - Y-Coordinate,STARLINK-3900 - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-2545 - Y-Coordinate,STARLINK-5264 - Y-Coordinate,STARLINK-30812 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5297 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-3994 - Z-Coordinate,STARLINK-2573 - Z-Coordinate,STARLINK-3643 - Z-Coordinate,STARLINK-30265 - Z-Coordinate,STARLINK-30384 - Z-Coordinate,STARLINK-31828 - Z-Coordinate,STARLINK-32017 - Z-Coordinate,STARLINK-31573 - Z-Coordinate,STARLINK-31087 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-4770 - Z-Coordinate,STARLINK-5350 - Z-Coordinate,STARLINK-30090 - Z-Coordinate,STARLINK-30785 - Z-Coordinate,STARLINK-3801 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-6233 - Z-Coordinate,STARLINK-3981 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,STARLINK-3664 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-5804 - Z-Coordinate,STARLINK-6178 - Z-Coordinate,STARLINK-4614 - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-30762 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-4116 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-4140 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-5245 - Z-Coordinate,STARLINK-1159 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-30346 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-2609 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-1651 - Z-Coordinate,STARLINK-5144 - Z-Coordinate,STARLINK-1578 - Z-Coordinate,STARLINK-6140 - Z-Coordinate,STARLINK-4418 - Z-Coordinate,STARLINK-30116 - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-1219 - Z-Coordinate,STARLINK-5966 - Z-Coordinate,STARLINK-2162 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-3392 - Z-Coordinate,STARLINK-2614 - Z-Coordinate,STARLINK-31655 - Z-Coordinate,STARLINK-32021 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-5166 - Z-Coordinate,STARLINK-3827 - Z-Coordinate,STARLINK-31708 - Z-Coordinate,STARLINK-6240 - Z-Coordinate,STARLINK-30562 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-31777 - Z-Coordinate,STARLINK-1663 - Z-Coordinate,STARLINK-3507 - Z-Coordinate,STARLINK-4089 - Z-Coordinate,STARLINK-1605 - Z-Coordinate,STARLINK-30194 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-11141 [DTC] - Z-Coordinate,STARLINK-32185 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-5414 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-1138 - Z-Coordinate,STARLINK-3748 - Z-Coordinate,STARLINK-3845 - Z-Coordinate,STARLINK-4740 - Z-Coordinate,STARLINK-31115 - Z-Coordinate,STARLINK-3900 - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-2545 - Z-Coordinate,STARLINK-5264 - Z-Coordinate,STARLINK-30812 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5576.5836,1750.8583,4095.8443,3392.3185,-4032.5473,-1596.4521,4221.5329,-6689.1818,6519.3598,5586.2953,6094.9439,4910.2101,1949.7642,4433.5049,-1116.1916,-1748.2544,1182.3037,-5777.0985,6704.6269,1805.9942,-268.1417,-5892.0779,-6143.5795,-56.6636,-1972.8480,3588.2873,-1316.7896,1296.6175,4174.3170,2566.7767,-1203.7354,-282.1874,1522.0353,3817.2202,4504.2779,5596.6027,-3834.6802,-3899.3413,4485.9639,-6121.6087,-4932.8416,1707.4326,4925.7380,-2199.5720,3880.5223,6002.7493,-530.9388,-4642.6046,-4180.8242,3517.9419,1948.4238,-661.3411,-5987.3817,-5353.5525,-397.8604,4928.1468,5250.8839,5848.8103,6829.3400,4631.3172,230.9546,-3959.0798,2206.6223,4137.5241,-4729.2880,4136.6747,-3683.6060,-568.2013,4961.8428,-2273.3395,433.8616,5035.4775,4978.5952,-4121.0637,195.8601,2171.1008,5064.8452,286.5766,2773.7940,2757.9521,459.7213,3790.8705,-4396.6383,1664.6193,-5997.1264,-5643.8045,-1973.4831,-6767.9562,5121.3075,-3210.9964,-5352.6167,4850.3627,5905.5304,-700.0990,-3080.0841,1684.2910,-5668.7158,2084.0339,2366.2810,-1004.6280,-31367.6155,-58108.6218,-37048.5734,-37022.6820,-39827.1323,-38846.8836,-46655.9077,-40597.7985,-97141814.2314,-97161804.1946,-97140415.6192,-97136145.8497,-42369.7696,-97141476.2766,-3075.1708,5992.6022,2160.1528,-5349.9086,-5198.5375,5061.4471,2807.6565,-1467.8858,-915.9929,-3041.7070,357.0217,-2434.5025,6046.8327,708.4265,6083.5662,6706.0740,-5046.8770,-2826.4559,-841.0190,-6644.4729,-6821.8158,3298.4377,2081.6440,-4350.3450,-6173.8496,-2178.7578,5972.7276,5587.5890,-5462.5659,3566.4212,-5805.9333,-5987.2240,-4938.0475,4119.0276,-4070.4496,-3137.3804,-4767.8030,-5589.2092,-924.6065,2945.2234,-763.8894,3970.0460,-1279.1347,5487.1040,-3690.0279,-3434.0984,-6778.7256,-3464.5871,5058.1669,-2508.1447,-4802.8083,-6010.6885,3368.5041,-2252.3965,-6806.5189,4654.7738,288.6173,3474.7956,932.0821,5144.9016,4581.8857,1261.7109,-3769.4378,508.8811,-4931.0343,-251.7026,-5724.6718,4921.4034,-1846.4796,-4971.1652,-5565.0137,-1549.4970,2304.7479,-787.3121,4466.3919,-4623.0919,366.4553,6899.5798,3125.5283,-5984.0213,4026.0678,3888.7329,2592.2466,4228.1859,-3410.3693,-1867.4601,-6624.1138,-1431.0172,1673.3760,-3151.5433,3883.1857,1668.2072,2726.2569,-4100.6973,4522.7328,6248.3929,3089.6460,5388.0704,3893.7111,-2676.9284,339880.5808,359756.1723,357392.0119,352869.6830,360881.0564,357776.5604,354410.9771,354563.3463,319381488.6703,319380127.6600,319379505.5644,319359977.7043,354582.7303,319363064.1135,2671.6176,-2987.2191,-5133.2228,-2590.6224,-2143.8615,-4468.1444,-4724.6605,238.5859,1819.7678,-2462.6019,-3289.8247,4211.5424,2735.0100,-5253.5464,-3141.6569,-251.1720,4585.9968,-2522.9558,1051.7861,-752.1304,-1102.4244,1610.1063,-2454.2633,-5372.1812,2237.4887,-5502.0923,-2770.8820,3924.1280,-922.0617,-5345.9361,-3143.1985,3255.0391,4591.1758,-4106.4032,3268.1001,2582.9958,-3226.5323,-1152.7765,5168.5037,609.1966,4776.7479,-5398.3270,-4713.3830,-3592.7032,4391.5830,515.7018,-1154.4960,-3847.0910,1889.4510,-5401.8076,-4551.6205,-3384.1432,-955.0055,-3793.5930,1155.8110,1368.8183,4505.6859,1254.0907,588.5748,339.7965,-5130.5569,5492.1576,5271.4233,-5388.4697,-1288.7411,-5537.6129,1209.7131,-4696.1528,4463.2204,4248.2938,4105.3835,4315.1252,4219.5082,5477.4995,5263.3642,4604.7810,-4731.7673,-610.1454,-5514.3744,2155.8663,-5403.2598,3790.3225,-4700.2193,-5216.0737,393.4701,-3345.2408,205.8654,183.8669,4160.8206,-5252.1437,-2010.4373,-4670.8756,2342.4741,5521.0628,4251.2051,-2548.8855,2417.8820,-3810.2748,-5123.6252,6326.2627,-187701.7104,-189854.8181,-192496.6471,-185856.8556,-186764.4766,-197438.8398,-198189.0486,-191497.5943,-141206250.0327,-141175015.4665,-141183105.3040,-141192977.3357,-191263.0000,-141197429.4850,
3600.000,4338.3766,-3448.2605,-6616.2331,-1790.5335,5125.6820,-1498.9841,-6081.3165,5242.8043,-5644.8811,-4029.8919,-6587.6868,-997.3349,-3539.1734,-6059.3072,-2358.2179,-793.8441,2902.9206,4377.4321,-5355.1975,927.5700,2053.5967,5896.3958,3182.4078,3610.8591,3432.7185,-891.5416,-939.0423,-1778.1378,-1933.8850,-5948.7634,3513.7612,3822.6979,2603.8695,-2472.9741,-520.6776,-2113.6736,4105.4007,4234.0662,-1806.6661,3121.5151,3055.8283,-5062.1070,-3854.8928,734.0973,-157.5103,-4013.8653,2078.8463,5648.6530,2425.6101,-2145.9292,2340.5367,3285.2010,5465.8321,6906.4386,2167.2381,-5464.1069,-4170.5261,-4962.5701,-5868.9653,-5491.7120,-4221.1299,2921.3480,433.2137,-5137.7537,4233.1369,-3730.1522,4529.2006,-3694.7907,-2321.0436,4668.1438,3344.1640,-4215.9322,-3834.0492,5379.0327,-3542.7930,2268.9650,-4945.6730,-2435.7330,-5511.8631,-678.2308,-5127.7097,-3868.9321,2464.4224,-5073.5258,5313.7933,6739.7563,3129.6582,5521.7230,-6801.2518,4800.8154,2049.7018,-5316.2106,-6486.7632,4645.6934,805.9275,-1791.7055,2147.4865,-3786.4183,-5820.0528,4000.7481,-114914.0907,-147036.3446,-123689.9295,-124983.0260,-127305.0767,-126306.4062,-132971.3168,-131337.3830,-176524734.7140,-176551356.9343,-176530244.0541,-176522099.1996,-129633.0863,-176524465.2084,-370.3494,-5848.0383,2.3318,6275.4049,4071.9784,-6468.0292,634.0724,-808.1954,2594.8579,5268.3116,2155.0945,4067.3420,-5730.9912,2381.6280,-4490.3224,-5898.1914,4868.0248,-472.1060,2462.4136,5656.3486,4636.8624,-805.2053,-4081.7107,5238.7510,2755.5958,5433.3332,-6212.1751,-6664.3984,6098.5130,-2367.5621,5365.7305,3249.2407,5062.3902,-261.7684,4159.7404,3884.0009,914.6808,2737.1863,4444.9155,-4567.4728,-3204.7849,-1186.3269,4916.5196,-6851.4684,5432.0221,4789.7750,5740.4511,3931.9617,-5753.9435,5940.0301,3642.8965,6098.6964,-708.3472,-118.4065,4555.8044,-3056.1130,3663.9305,-708.0663,788.1228,-2819.1630,-2318.6760,-5203.1577,6447.0231,3584.2519,4184.0957,4364.6784,4212.8820,-2595.4986,4991.4107,5103.4444,4037.2766,5188.2672,1726.7667,-2908.2533,-5438.6125,3751.6886,3520.1214,-5785.9171,99.6972,6735.0956,-3069.8971,1860.1498,-5799.6754,-4139.4469,1007.9609,-915.9044,4543.0274,-562.3014,362.5524,-966.2237,-4143.1799,2332.7333,-1279.5925,3719.8189,-6722.6875,-2934.5531,-3874.0034,-1673.9701,-3132.8561,-821.0332,322077.8744,334504.4752,334154.8523,330575.8053,339178.5402,336419.0699,332429.7983,332028.8701,283323561.9128,283319355.4328,283325225.0822,283311696.2468,332606.4506,283306159.8089,-5368.1856,-1339.4576,1988.0074,-2062.4659,-2242.9390,1992.8855,3245.4434,-4343.8020,2830.2525,-1574.2796,-158.6219,-5508.6463,1577.6163,2301.2939,4717.5981,3548.2788,-3989.1883,5312.5066,3457.0773,3876.2601,4692.0004,3568.7455,4601.4988,2688.2432,-5266.1358,4179.9356,-2368.9903,856.2984,-2686.9340,2610.3265,-1973.3106,-4630.8773,-3938.3323,6482.9009,-5483.5483,-5326.2561,5480.0681,4716.8166,-4980.0967,-3993.0042,-5314.8094,4546.0846,2996.7344,-596.9480,-4309.3274,2995.3025,-3211.0070,-1003.2935,2760.7178,2806.1917,5357.1644,-44.8962,-4215.3957,607.6979,-4735.6816,2932.0590,-4156.5789,-4774.1818,3568.1818,3140.3851,4903.4947,-3457.9635,-2285.8741,2661.4557,-3603.8392,3843.2990,3083.1431,5105.2491,-4218.0115,-408.9055,-4546.0860,-1340.7858,-5507.6008,-3215.3281,-2382.0199,-5309.2478,3348.6137,-2950.0377,4167.3692,1495.2082,3127.7468,-5047.6729,2886.4454,2215.3257,-4306.0567,-463.5345,-4174.1698,-4137.8988,172.7950,4871.4223,5127.3414,3781.3635,2021.0509,-3536.2656,-1503.6839,6031.3969,-5290.6254,5533.2529,1805.0721,-5628.0775,-188036.3470,-190090.0947,-191476.1377,-187881.0368,-185476.8370,-194887.6196,-199871.9775,-191560.1454,-141233470.8960,-141201774.7048,-141211138.3307,-141215298.3712,-191374.0725,-141222771.6103,
7200.000,-2589.6962,3978.3204,6291.5174,-1306.5954,-4480.8739,3565.6078,6152.5183,-1785.7195,1666.8098,209.0597,4572.3086,-2681.9126,4034.3938,5368.1907,5577.5086,3827.6741,-5706.9707,-2393.1094,1207.4732,-4119.2511,-4287.2628,-1584.0420,562.6099,-5024.3088,-4789.1862,-1033.9182,3355.0713,1675.0054,-1508.2723,6629.2280,-4034.2721,-6333.9277,-5458.7189,2088.6827,-3791.1734,-2198.7685,-4235.0399,-4092.3437,-362.0787,1512.1502,-1326.3568,6802.9904,2108.2634,1217.4973,-3033.2349,248.5920,-3633.8103,-4014.7735,1310.6076,691.8801,-5867.5027,-4628.4092,-794.4654,-5861.3945,-4322.6359,4272.2917,2550.4010,3050.9878,2676.2662,4977.6381,6725.0231,-1570.9921,-2182.6167,3970.3950,-2649.5361,2827.5723,-4223.2341,6591.5693,-287.7998,-4971.2361,-6228.8264,1599.7900,2625.1216,-4953.9989,4837.0359,-5825.0576,3804.1429,4389.2443,6543.0864,-2044.5689,6381.5766,2643.1556,-363.6437,5924.9705,-3198.5236,-4468.6267,-4148.6193,-2439.2058,4682.7362,-5535.4985,2388.9883,4687.4041,4438.8960,-6323.6195,1416.8780,3069.8188,2282.6256,5370.1638,6120.1998,-6285.1790,-191772.1216,-226786.8134,-202554.8663,-205514.1999,-206601.5845,-206303.7537,-211066.2347,-207188.6981,-243860319.2505,-243892917.0803,-243873864.3565,-243866066.7574,-208603.4598,-243860603.5218,4403.8151,2972.7154,-1549.7365,-4235.4303,-747.5437,5704.7201,-3172.6112,3870.4183,-3820.5248,-5196.9786,-3861.0181,-5419.9344,2705.3326,-3805.5736,2252.8012,3353.8675,-3815.8279,4423.6666,-3922.1643,-3099.7401,-873.7968,-973.4646,5657.9115,-4434.6826,1691.5628,-6834.4219,2309.1786,4338.4506,-4905.5791,930.7552,-996.0598,127.3832,-4172.7420,-4192.3297,-4007.8607,-4522.5834,3357.0349,1660.3286,-6704.5620,5022.4304,6304.7122,-884.1531,-6582.8249,5195.0872,-6025.1155,-5085.3363,-2095.2823,-2162.3216,3981.5847,-6705.1300,-2430.0124,-3841.2054,-940.6783,2260.6477,-755.1603,-487.4882,-6319.7412,-3211.2508,-3201.9949,-996.5306,392.1087,6658.8567,-6062.3193,-5119.1488,-677.7551,-6303.7251,-410.6367,412.2083,-6783.7163,-3098.6369,-2077.4276,-6065.8299,-5425.8196,4682.1593,4506.8380,-2720.1672,-5799.7625,2572.1043,-2229.0312,-5079.0805,1252.4083,-6003.4478,6892.4984,2835.4725,2728.8125,3348.9355,-439.7725,3397.0293,-2276.7156,3882.6035,4109.9983,-5071.5694,-1318.7049,-2732.3896,6434.2457,-1542.0538,4483.4320,-2097.9033,1343.3161,2476.5658,284107.6675,287609.5409,289695.1744,287152.4406,296122.3583,292746.6915,289847.6144,290545.3909,227940529.4282,227930803.2732,227942218.0846,227932433.1251,289532.0169,227923914.8622,4642.6919,4808.6144,2394.4274,5202.8281,5208.8627,1668.6906,210.9924,5356.9821,-5416.9163,4398.3306,3489.6391,3349.9284,-4932.8669,2093.4312,-3454.3073,-4715.4505,929.6625,-4738.1939,-5474.8455,-4629.7209,-5358.1356,-6696.2892,-3971.3291,1677.2623,4602.8805,-271.0393,5324.0482,-5174.7287,4655.4010,1734.4518,5255.8950,2526.1167,811.1763,-5141.0072,4134.1710,4745.0662,-4318.3145,-5319.8132,1636.3792,4349.4561,2503.6821,-846.7502,520.4400,4391.4206,1590.7863,-4714.3760,5464.8282,5237.6159,-5397.9625,1531.1630,-2689.9745,3425.6979,6812.2448,2924.4928,5337.6383,-5421.7090,1262.5411,5306.2300,-5521.4717,-4723.9808,-1401.2268,-857.4668,-2341.3579,2085.5755,6382.9734,246.8342,-5464.2342,-1714.0585,1388.2700,-3704.0572,2226.2194,-2670.0551,3403.9995,-1118.2861,-2023.5226,2450.9115,30.9296,4699.0985,-232.2964,-4262.8227,1794.8706,921.5028,653.5154,2153.6856,5475.6640,3903.4915,5506.1056,5504.9386,-4398.7831,-1443.7461,-5019.1526,-617.7706,-5140.6655,-665.4549,-2174.0632,-6046.2577,4709.0979,-3827.4666,2766.7531,1640.1688,-188390.0911,-190325.5984,-190413.3182,-190822.7823,-184668.1486,-191422.6155,-200826.6292,-191114.2899,-141259957.0095,-141228731.1953,-141239659.0781,-141242215.8127,-191470.1883,-141248071.8946,
