sl_50_86400_20250127 Coordinates.csv
2025/01/27 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:12 2024,
Start: 2025/01/27 07:47:00.00, Stop: 2025/01/28 07:47:00.00,
TIME_UNITS,STARLINK-4462 - X-Coordinate,STARLINK-30349 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-4658 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-30875 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-5222 - X-Coordinate,STARLINK-30869 - X-Coordinate,STARLINK-5933 - X-Coordinate,STARLINK-31152 - X-Coordinate,STARLINK-4782 - X-Coordinate,STARLINK-30576 - X-Coordinate,STARLINK-2083 - X-Coordinate,STARLINK-3767 - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-11085 [DTC] - X-Coordinate,STARLINK-4055 - X-Coordinate,STARLINK-30330 - X-Coordinate,STARLINK-11166 [DTC] - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-1837 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-2623 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-1481 - X-Coordinate,STARLINK-31787 - X-Coordinate,STARLINK-11240 [DTC] - X-Coordinate,STARLINK-4473 - X-Coordinate,STARLINK-30431 - X-Coordinate,STARLINK-32076 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-1716 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-4252 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-4493 - X-Coordinate,STARLINK-30150 - X-Coordinate,STARLINK-1208 - X-Coordinate,STARLINK-4571 - X-Coordinate,STARLINK-3544 - X-Coordinate,STARLINK-5627 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4462 - Y-Coordinate,STARLINK-30349 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-4658 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-30875 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-5222 - Y-Coordinate,STARLINK-30869 - Y-Coordinate,STARLINK-5933 - Y-Coordinate,STARLINK-31152 - Y-Coordinate,STARLINK-4782 - Y-Coordinate,STARLINK-30576 - Y-Coordinate,STARLINK-2083 - Y-Coordinate,STARLINK-3767 - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-11085 [DTC] - Y-Coordinate,STARLINK-4055 - Y-Coordinate,STARLINK-30330 - Y-Coordinate,STARLINK-11166 [DTC] - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-1837 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-2623 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-1481 - Y-Coordinate,STARLINK-31787 - Y-Coordinate,STARLINK-11240 [DTC] - Y-Coordinate,STARLINK-4473 - Y-Coordinate,STARLINK-30431 - Y-Coordinate,STARLINK-32076 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-1716 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-4252 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-4493 - Y-Coordinate,STARLINK-30150 - Y-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-4571 - Y-Coordinate,STARLINK-3544 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4462 - Z-Coordinate,STARLINK-30349 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-4658 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-30875 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-5222 - Z-Coordinate,STARLINK-30869 - Z-Coordinate,STARLINK-5933 - Z-Coordinate,STARLINK-31152 - Z-Coordinate,STARLINK-4782 - Z-Coordinate,STARLINK-30576 - Z-Coordinate,STARLINK-2083 - Z-Coordinate,STARLINK-3767 - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-11085 [DTC] - Z-Coordinate,STARLINK-4055 - Z-Coordinate,STARLINK-30330 - Z-Coordinate,STARLINK-11166 [DTC] - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-1837 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-2623 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-1481 - Z-Coordinate,STARLINK-31787 - Z-Coordinate,STARLINK-11240 [DTC] - Z-Coordinate,STARLINK-4473 - Z-Coordinate,STARLINK-30431 - Z-Coordinate,STARLINK-32076 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-1716 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-4252 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-4493 - Z-Coordinate,STARLINK-30150 - Z-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-4571 - Z-Coordinate,STARLINK-3544 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1864.9138,3845.4748,-799.1455,-1778.3981,-3234.7028,-6343.6463,4147.7623,5021.7842,-2888.4135,-6064.3945,3543.8343,3143.5429,3795.8050,3506.5979,-4674.2501,-3524.8223,-366.2393,-4015.3577,4627.3112,-1624.9683,-578.4434,1658.0684,4876.4160,1921.1284,-2776.4814,2334.3334,-4807.8302,2562.8354,5905.4117,1587.9120,-2499.0147,-965.2437,-6527.5014,-6209.6217,-4580.5005,5744.4891,4373.6084,-4086.9787,1552.0139,-1139.3703,-5130.0344,5662.1431,3643.4566,-3439.0097,6115.2985,2582.2600,972.1817,6026.8688,2255.0237,2066.4942,-268978.7529,-284960.7774,-271086.3225,-265309.0554,-273526.4809,-269808.0971,-270420.3785,-267272.6029,56579677.6912,56522448.2776,56577298.6796,56558791.6637,-268698.2640,56568529.1343,-6096.9108,5317.3236,2252.0628,-6575.6640,4225.0503,1755.2440,-3871.8965,-3654.3331,-4585.7922,581.4695,-4344.6083,5021.1195,5748.9037,5935.5975,4747.8717,220.2076,5370.1195,-1236.1165,-4321.1480,6684.3754,4312.6104,3799.9837,-2324.4756,6144.8897,6183.7875,-3298.4261,-464.2569,3558.4026,510.0913,6533.8089,3408.8015,-1681.4223,124.1859,2554.3774,-1974.1874,-2521.7364,-639.5837,163.6670,-1899.5126,-4021.7704,1252.3289,3821.1297,-2683.3761,2519.1088,-1675.6288,-6433.8940,4344.3774,-3285.6334,-3648.0676,-5802.5973,210259.8374,201311.1485,212079.6519,210899.9500,211420.7532,211045.8570,202544.1322,207765.2290,-69602159.2798,-69602180.0628,-69596176.7421,-69594857.1810,206719.1517,-69589470.6604,-2693.0925,-2254.4019,-6535.0912,1277.1807,-4454.3440,-2136.5700,-3995.0992,-3052.8457,-4332.7481,3261.3365,-4084.9307,3392.8100,-631.5442,-574.1511,-1932.8576,5976.4649,4361.9801,-5502.2799,2820.6332,-749.6305,5368.8874,5528.6191,4012.0825,2519.8909,1475.2342,5371.5015,4813.1326,5326.8237,3446.0437,1613.0108,-5483.8591,6655.6305,-2308.9046,-1206.9413,4485.6700,-2986.8563,5212.0070,5455.4932,-6511.5465,-5525.0961,4510.4392,-1252.6086,-5271.4454,-5453.7494,-2773.2595,222.0018,-5305.7346,1022.2128,5413.0122,3182.2299,-181416.3099,-181403.5211,-182564.5652,-174611.6925,-176872.5107,-187583.9012,-187079.5191,-181013.8150,43553284.6441,43532795.5849,43527980.2114,43535198.3228,-180750.3733,43541791.6380,
3600.000,1192.7418,-4840.1402,-3266.2426,3682.1018,-675.4711,5706.6135,-2559.9711,-1274.2843,5871.8162,6426.7070,448.2237,-4042.0696,-4226.6390,-4261.2659,1349.2917,73.9680,-3531.2949,4549.6278,-984.5906,-175.3598,-2750.6224,-5395.7489,-4434.0200,-3432.0352,607.4196,2010.3001,6302.7527,-5084.9295,-3837.2090,-2926.2566,-274.6768,-2976.3578,6392.2190,4280.6159,3226.2622,-2418.5950,-1909.1066,3775.7569,2247.4471,5008.3474,967.5980,-2092.4566,-6745.0575,1833.7476,-5867.0543,44.3559,-4484.7710,-5565.4450,388.2898,139.6255,-312344.4964,-325636.5690,-312720.1327,-308161.8948,-316953.3505,-313507.9103,-312868.3880,-312783.5462,72727830.0182,72676687.3070,72731062.5591,72713935.7602,-311699.0151,72717612.9595,4202.1002,-1988.2125,-3852.6495,5370.5809,-5435.8155,-3197.1471,6373.5928,4057.0911,3296.7569,-2349.5038,5204.3952,-695.1121,-3230.5428,-4076.1761,-5151.5172,-3342.9660,-4092.7910,-2978.7658,5018.3346,-5986.2473,-5728.7035,-2325.3908,5021.3902,-5719.4069,-6560.4667,5559.7407,-2411.6240,50.3577,3288.5792,-5644.4271,-6102.1644,-2081.4177,-1692.3162,-4536.2313,-3233.2267,-362.3608,4686.6429,-4571.9879,4231.6800,2507.3752,-2182.4497,-3420.5475,1554.2608,-5940.5638,3303.7047,5969.2569,-4628.8090,666.2611,6264.3452,6928.4940,130668.2668,125174.0031,139279.8708,136805.2766,137882.5820,137970.2794,129887.3720,131856.6937,-52527804.1358,-52538696.7622,-52517620.2577,-52523732.8066,133286.2169,-52515019.1452,5354.1370,4543.4030,4765.5552,2367.2709,4246.5162,-2257.6307,969.3991,5444.7264,1657.4785,991.2316,4550.4384,-5469.0413,4411.2297,-3621.3442,4433.2447,-6102.4819,-4347.0312,4265.9480,-4689.4323,-3471.1566,-2745.7048,-3661.0841,697.3215,1824.0646,2165.7823,-3223.9524,-1042.0590,-4682.0657,-4645.7355,2715.3875,3238.3494,-5921.9227,-2055.3661,-2769.9802,-4926.8451,6485.4349,-4611.6432,-3392.8662,5025.6282,4058.4825,-6536.3997,5657.2740,556.7171,3022.2532,-1592.0720,-3540.8851,2512.0485,4083.1335,-2910.1687,265.8197,-180242.0215,-181139.2995,-181209.6523,-175882.4867,-174823.1372,-184754.5910,-188473.4780,-180235.4036,43566047.7175,43542516.7321,43544999.4128,43544123.2087,-180336.4344,43553819.2140,
7200.000,-4772.6242,5196.1866,4860.3834,-4802.5968,3828.1070,-2380.0721,274.3185,-3018.3014,-6529.1125,-3838.4063,-3939.3025,4518.0584,4108.9010,4146.3263,2722.6547,1827.6251,6300.9186,-4304.7053,-3017.9114,2833.6997,4291.5158,6840.4841,902.3715,3970.3409,2308.1533,-4234.8300,-4524.3142,6301.7162,1104.4409,3810.6920,2017.6071,3294.8246,-3448.9360,2.3790,-1372.1929,-3053.5413,-184.2250,-2473.8815,-3794.6578,-6827.9897,2931.1472,-1393.6775,5262.9011,-360.4710,2868.9286,-3343.0950,5644.0732,952.4758,-2071.7136,-2384.8467,-330321.2991,-346241.3214,-334714.1354,-331519.0986,-340487.9705,-337196.2159,-336143.9378,-334512.4096,83888375.6356,83845773.8449,83893499.3237,83882306.5813,-335065.4632,83878866.7595,-1724.2017,-2065.0785,4962.5035,-1993.6224,5588.3154,3861.2978,-6412.5775,-4341.5058,-1199.1466,3390.4431,-5234.5339,-3735.9642,-1065.5692,64.5206,4741.7837,6152.3803,2349.2931,5402.3190,-5014.2716,3073.7390,5184.3306,910.2015,-4622.1911,2559.3496,4732.2038,-4914.4725,3701.1144,-2629.2107,-6255.0072,2112.5104,6541.6659,5878.7312,3115.0251,4988.0650,6512.7762,694.3774,-6806.6396,6247.9763,-5786.8061,-1142.7289,4133.1154,-709.1421,840.7009,6788.9540,-3897.4941,-3826.7614,3570.0603,959.7217,-6437.9061,-5450.7856,48395.6726,41565.3072,57588.5066,53835.9550,55690.2996,55437.6577,49101.5320,53144.2982,-31841187.0757,-31860532.5569,-31824587.1986,-31834923.8599,51463.5921,-31827815.3561,-4709.2918,-4108.5240,-279.6925,-4588.5886,-1494.2421,5211.8888,2621.5532,-4466.7030,2000.1715,-4652.8034,-2274.6124,3495.8669,-5468.8228,5524.5685,-4269.8267,2664.1906,1686.0782,-398.9436,3713.7547,5501.4560,-1614.8288,-510.7851,-4820.1389,-5059.6546,-4523.9582,-1795.9118,-3531.6958,1035.9771,2587.3974,-5378.9774,994.0285,1665.8898,5120.0618,4642.5990,879.2922,-6199.5353,657.4668,-1215.0182,-672.2619,-116.5393,4749.4486,-6769.2513,4438.9136,1266.9084,4931.9071,4713.6327,1808.5588,-6812.6324,-1448.2789,-3571.7698,-178450.4633,-180846.2274,-179604.1380,-178089.0709,-173256.0186,-180988.6990,-189111.7448,-179576.0183,43578033.4334,43552307.0968,43563126.7495,43555219.3817,-179905.9142,43565861.3769,
10800.000,6823.8511,-4594.4501,-3963.6867,5260.8443,-5303.5445,-1979.1980,2723.9932,5608.8714,4989.3126,-419.2283,5653.5828,-3633.2718,-3819.1635,-3892.4336,-5716.0629,-1955.2812,-6640.4890,2226.4854,5604.2943,-5550.7921,-4341.3850,-5285.4925,4011.9553,-4268.3131,-5220.6428,4191.0485,60.8859,-4833.4455,1426.4149,-4615.8164,-3194.8214,-811.3725,-628.1291,-4348.4364,-1086.4635,6352.1056,1941.7928,-484.4051,3268.0033,5659.5083,-4408.2333,1740.2352,-254.2754,-1681.4496,1512.5278,6097.8107,-4722.0915,4205.0630,3239.0557,4594.5420,-329183.5062,-345624.7393,-335605.5962,-335368.1119,-342680.3376,-337542.6154,-338847.6835,-337375.6459,89293211.1623,89260695.6205,89295573.6332,89291865.8697,-337328.1041,89283973.4423,-228.4289,5059.3125,-3629.0097,-2063.8337,-3907.8957,-4423.8403,4372.1932,3990.0529,-1815.9402,-4319.5431,3765.8955,5692.2874,4861.3359,4088.7122,-3622.4650,-6270.2573,-170.4675,-5376.5865,4052.2190,121.8297,-2127.2473,1031.6413,2657.3857,1833.5799,-1887.4487,737.8078,-4091.0821,3715.2576,6589.5479,2168.6776,-4025.0543,-5918.0781,-4701.3241,-4291.7439,-5317.8220,1704.6133,5381.8203,-4728.0330,4554.3326,-716.7195,-5370.0922,5491.8610,-1049.7264,-4699.1492,4284.7423,1248.3371,-524.8254,556.2210,3679.4655,2177.4497,-33528.2482,-44275.1196,-27870.9719,-33961.4507,-29786.7619,-32579.2628,-35004.9433,-35315.8543,-8961449.1183,-8986346.1017,-8938909.2788,-8948343.1070,-33599.2807,-8947175.4748,1106.8772,1180.8991,-4418.4237,4005.4150,-2178.2034,-4942.5747,-4650.9726,674.9598,-4468.0181,5372.7308,-1398.6330,1026.3050,3092.4623,-4004.0190,1512.3017,2268.6377,1978.6010,-3747.4128,-511.5729,-4135.2360,4939.5430,4334.2758,4701.8030,5114.4323,4153.5451,5203.7572,5453.7860,3239.4016,1261.3524,4661.9773,-4639.0311,3527.6632,-5048.0869,-3039.2317,3943.6696,2224.4243,3742.7565,4890.9499,-4120.2117,-3929.0400,-258.0900,3866.2040,-6864.2613,-4795.9697,-5222.1476,-3067.8455,-5038.9454,5483.8258,4866.3384,4709.0989,-177128.7799,-180518.4594,-178062.9314,-181012.1493,-172156.9892,-177156.8497,-189061.6135,-179946.6837,43589245.4350,43562178.1499,43581664.2867,43568863.8497,-179458.8265,43577918.1140,
14400.000,-5908.1058,2537.7215,2381.4500,-4708.7822,5233.1818,5051.9942,-5553.2044,-5586.1693,-2365.5014,4015.1370,-5468.2973,515.1422,2766.1357,3083.8374,6414.2424,1896.1522,4648.7612,1529.1927,-6024.2657,6536.1097,3953.9830,1978.9451,-6694.8933,4223.2318,6772.6711,-3163.7781,4348.4452,925.9866,-3679.5344,4714.4867,4345.3941,-975.0701,3698.3884,6370.7443,4116.5191,-5028.7521,-3899.1237,4336.7520,-2418.0560,-2501.7866,3625.2106,480.5593,-4176.7185,4267.0368,-4918.9198,-6838.9083,3029.3714,-5863.7036,-4461.4592,-6114.8057,-309161.1307,-323982.6785,-315271.8125,-320605.1912,-323435.2826,-315126.2794,-320726.5817,-318831.4353,88569120.3068,88547284.8693,88565158.7258,88566403.4929,-318344.3138,88559617.6964,1717.5875,-5971.7755,-276.5713,4987.9159,464.8303,4454.9082,-1502.9829,-2067.7625,4955.8705,4915.8032,-637.8599,-4818.8316,-6227.9232,-6190.6023,1522.8876,3097.8084,-2570.5489,3848.0940,-1655.2101,-2261.1116,-2243.9706,-3726.6030,-562.9691,-5101.4922,-757.6420,4359.4053,4065.4660,-4107.0794,-3943.7365,-4950.9862,-154.2931,1627.1896,5553.2800,2281.6400,1016.0775,-3701.4994,-1334.8562,1788.2904,-558.2860,3323.4474,3952.8649,-6806.1861,-1841.3241,1169.0977,-4316.2715,1084.8399,-3514.3681,-3591.0707,551.3870,1264.9950,-112117.1840,-126989.2004,-111669.6106,-119641.2100,-113056.9765,-118786.7042,-117350.4460,-115045.8873,14541202.7268,14513811.8846,14566433.7575,14562292.0051,-116549.3347,14556435.5169,3154.0983,2440.7081,6512.8235,-1002.0673,4518.9450,1565.6775,3867.9738,3506.9705,4228.9332,-2752.4904,4205.2658,-4820.5167,1183.0355,-46.3395,2142.0429,-5935.7894,-4461.7290,5531.3073,-3018.3414,167.2830,-5222.7421,-5489.5682,-491.4632,-2005.5509,-1306.6266,-4041.9927,-3349.0084,-5482.5430,-4246.4179,-1063.5631,5370.2334,-6683.9739,1835.5254,-871.0621,-5211.4832,3018.3993,-5467.6144,-4967.8488,6481.4862,5523.0121,-4431.9096,1273.4774,5222.8912,5306.1518,2230.9598,-441.2745,5124.4443,-950.6213,-5260.6711,-3023.6981,-176044.4586,-180146.5787,-176879.2689,-179827.0202,-171533.0038,-179035.6714,-188348.3526,-178110.3186,43599738.4169,43572141.8102,43599576.5846,43585335.0797,-178995.1864,43589989.4132,
18000.000,2480.1750,917.8120,-1792.3345,2558.6736,-4316.2583,-5617.1812,6811.7030,3874.0456,-191.1873,-5394.4530,4180.7187,3776.1831,-148.5886,-919.1193,-5008.3514,-2911.4762,-1553.7722,-5289.8287,4720.6444,-4661.5353,-3392.5025,1112.1640,4990.9470,-2826.8869,-5890.3713,1435.7357,-6069.8127,3360.0304,5375.0673,-2954.8174,-5135.9424,-336.8061,-4739.0393,-5336.7214,-5804.5667,856.6338,5402.3863,-6653.1413,2599.4765,-679.8095,-2394.1731,-1907.5855,4717.4987,-6185.8875,5823.8114,5001.7133,-1526.2981,3302.4369,5170.4935,5855.8301,-271306.5561,-282843.2928,-274980.6161,-283467.8453,-284002.2732,-274998.4622,-282733.5015,-278467.4266,81763528.2943,81752081.2534,81752425.2616,81753420.6444,-279307.3322,81753266.3695,-3428.2403,5107.6113,4625.0557,-5883.7561,3505.4216,-2939.6374,-1059.9647,-1530.7068,-6779.3772,-4013.2383,-3251.6047,2625.7501,5030.2144,5534.1903,1625.8431,1443.6610,5263.1925,-2179.7558,-1885.6200,3325.2773,5596.2630,6021.9548,-1753.6998,5848.0337,2825.7147,-6536.4871,-2855.2651,4305.8459,-193.5474,5358.9432,3710.5298,3668.1749,-4387.7672,1052.7601,2891.3355,2240.2619,-2676.2996,733.5328,-3912.9023,-5792.2244,79.5092,3473.9284,5064.1415,1791.5397,3064.3272,-3098.4743,6430.4189,4445.4390,-3948.3396,-3686.0804,-183338.9440,-201421.9779,-188443.1004,-196330.3479,-188825.3105,-194541.2943,-192874.8041,-193351.8395,37053217.0802,37026252.9287,37076593.5408,37076893.4349,-192166.1088,37069193.0661,-5479.8055,-4607.1155,-4877.9274,-2630.1134,-4150.5250,2757.8974,-773.1980,-5528.6551,-1455.7020,-1623.2776,-4479.2955,5039.9749,-4752.8672,4035.8592,-4517.9660,6134.3885,4230.2132,-3896.6993,4708.6205,3873.0989,2237.2827,3210.8818,-4173.9051,-2386.3187,-2343.8375,-713.2270,-1271.5440,4218.9601,4251.1462,-3231.8195,-2786.8499,5875.3425,2482.9019,4105.5354,1733.3514,-6521.0810,3224.3487,1336.2261,-5131.6410,-3738.5939,6514.3694,-5706.2613,-551.4645,-2532.1819,2123.0141,3665.6163,-2063.4918,-4190.6071,2333.2243,-501.9452,-175103.8231,-179713.6175,-176246.1317,-176791.5705,-171417.3699,-182177.4057,-186961.2544,-179533.1278,43609614.5817,43582210.6550,43615952.5097,43603991.1549,-178515.0110,43602075.2618,
21600.000,1433.7438,-4576.4131,1967.5968,988.1809,2821.5785,4316.9794,-5561.6163,-1914.2790,2338.9389,4711.7429,-2415.1685,-6624.4104,-3507.0244,-2592.2650,2577.2766,4467.6934,-1269.6193,6880.0963,-2721.0369,619.8246,2011.4716,-2874.0467,-447.6113,-342.2778,2774.6237,1453.4214,4717.9549,-5749.8257,-5661.5408,-698.2502,4333.6147,3449.3206,4373.5931,2459.7056,3926.6177,2157.1017,-4889.8131,5489.8948,-3203.4045,2665.7318,2193.3806,49.5359,-1883.6488,5770.8255,-4588.9594,-1457.5900,-49.7734,402.1803,-4160.4808,-3340.1716,-217710.5368,-224972.8166,-217320.4226,-227352.3262,-226866.7959,-218489.1656,-226993.5016,-223703.9159,69341407.7466,69339315.9331,69325186.3359,69325663.5468,-222671.4277,69330063.4414,5157.6728,-3352.7462,-6657.1853,5041.3749,-6208.0442,-480.1250,3058.4965,5240.3048,6145.8988,1005.1369,6173.9458,-582.3540,-2646.8255,-3253.8220,-4914.5975,-4518.9775,-6660.6358,697.8082,5288.5903,-4118.5441,-6272.8038,-6206.7017,4290.3796,-4469.0793,-4413.4967,4463.4443,-224.8657,-3818.1897,3651.4299,-4149.5464,-5164.1701,-5796.8935,903.1889,-4723.9155,-4329.9010,2367.5521,4598.2340,-2409.1961,6121.1030,6378.1526,-4457.6983,1606.9597,-4955.5124,-3337.3647,55.8415,4893.2066,-6527.5139,-1213.2437,5133.9664,4810.8525,-243282.6211,-262896.4065,-253280.1164,-260538.0471,-252318.1917,-257393.6508,-256818.4426,-255013.3909,57028432.6071,57004448.9938,57046152.8662,57044182.8136,-255689.6803,57044719.0559,4371.8547,3982.2761,374.4751,4644.2894,1264.2912,-5389.9219,-2806.2267,4078.8683,-2213.8380,4950.0839,2024.7393,-1573.7605,5331.3487,-5531.9826,4151.1862,-2828.3569,-1453.2358,-192.5061,-3571.0871,-5530.7834,2108.8328,1036.9827,5162.0715,5257.8821,4569.1911,4813.0766,4918.6339,-299.4220,-1303.3549,5478.7507,-1562.5000,-1647.3029,-5294.9666,-4267.7384,3295.4557,6150.5621,1320.2630,3257.3929,768.7479,-380.0244,-4870.6406,6743.4685,-4491.8731,-1853.8050,-5181.9214,-4701.4809,-2307.0660,6811.0374,2028.0593,3706.4846,-174262.0474,-179183.3834,-176204.5318,-174139.8930,-171880.2083,-184347.9970,-184851.3286,-176679.8590,43619017.0209,43592398.1552,43630415.0707,43620186.4714,-178018.3188,43614175.6474,
