sl_5_86400_20250227 Coordinates.csv
2025/02/27 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:58 2024,
Start: 2025/02/27 07:47:00.00, Stop: 2025/02/28 07:47:00.00,
TIME_UNITS,STARLINK-11283 [DTC] - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-30437 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-30216 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11283 [DTC] - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-30437 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-30216 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11283 [DTC] - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-30437 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-30216 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-115.8310,-168.0174,1375.2995,-1405.4496,4905.0646,-177090.8245,-184088.7419,-192051.6163,-186562.3991,-193942.3150,-190585.9578,-186748.9869,-188125.2975,110383711.3039,110358314.6258,110392814.3135,110380199.7068,-187392.4557,110389051.4555,5163.6304,6921.4121,-5298.2799,6375.2986,1896.7261,315333.3231,295326.2526,306519.6131,308269.9720,304546.8086,306093.1074,298479.3370,301699.9198,-29323806.7550,-29334746.5592,-29299462.7417,-29308630.6144,302926.8798,-29305276.3449,4287.3350,-387.6001,4096.7865,-2084.5834,-4528.6187,-86162.4174,-87364.2776,-90570.6893,-82738.3046,-84861.4320,-95576.1684,-95200.7664,-87701.1536,55491574.3326,55464464.3042,55499180.5795,55487701.0823,-88806.1588,55484829.9090,
3600.000,-4032.0503,-2142.1423,634.8770,-404.2756,-6476.5892,-251875.5249,-252379.2596,-261119.3222,-256069.7967,-264210.7844,-261318.8332,-256649.2604,-257062.9348,114253236.3759,114236465.5881,114254708.5641,114251580.4433,-257356.0870,114257950.7209,-1812.9691,-5496.8083,6812.0318,-6348.4405,1181.3830,260764.5668,237379.6602,251405.4130,251451.7118,247935.5067,249713.2528,243121.2886,248222.0763,323307.7468,307999.6033,346869.9300,332988.2091,246616.7417,342794.1099,-5063.0164,3635.9599,155.5864,-2545.7663,2173.8384,-84896.9782,-85594.6153,-87957.2723,-82800.7883,-81603.6974,-91489.1030,-95337.9345,-87896.2324,55507379.9145,55481200.0634,55519895.9674,55501157.8647,-87159.9232,55503450.8976,
7200.000,6464.8855,4544.1540,-2382.7526,2776.8136,5910.2495,-310534.4754,-303712.9428,-313668.1326,-309183.4503,-317866.4865,-314879.0311,-310810.5641,-310862.9518,110295882.4638,110288024.8857,110291286.0423,110299607.7427,-311053.5521,110299574.2366,-1318.0405,2316.7514,-4747.3070,3251.2132,-3316.1073,188552.5328,164619.8920,180092.5111,178353.6240,175470.8181,176848.3390,171981.2134,172862.5824,29971017.0634,29953858.9940,29990014.1624,29979815.4088,174547.6072,29991092.2529,1254.6666,-4703.8322,-4316.8290,5343.5402,1472.3473,-83662.2055,-83902.1609,-85120.9786,-83807.1154,-78835.1684,-86472.2267,-94729.6239,-84916.9663,55522933.6252,55498060.9444,55538849.6892,55515252.6642,-85504.4986,55522074.4665,
10800.000,-4678.4972,-6200.9697,4234.7456,-5238.6782,-3003.9669,-348890.0584,-334974.5454,-346253.9721,-343210.6119,-351594.3082,-345575.0666,-345675.5770,-345823.2846,98776452.8872,98777135.5113,98769000.0148,98784782.2995,-345045.0004,98778958.4971,3122.6749,1045.5940,467.2250,682.0656,4589.5266,103301.4266,81667.0860,97122.4744,91795.0561,91888.4918,91994.6593,89296.2308,92897.0389,57587610.4383,57570951.8432,57599725.0228,57600328.2947,91280.2854,57607759.0410,3665.0461,2912.2532,5345.5099,-4366.7913,-4250.8809,-82459.8404,-82254.5889,-82378.4425,-85462.3321,-76541.6571,-81501.1450,-93441.9120,-84009.8474,55538434.2547,55515063.4262,55556391.4528,55530973.1421,-83840.0490,55540700.5952,
14400.000,-378.3003,6002.6618,-5436.6251,5997.6151,-1033.7850,-364017.8578,-344311.9181,-356745.5121,-357572.3110,-363310.3723,-353161.2901,-358817.9017,-355938.8963,80478172.0587,80486469.7473,80471673.1740,80487349.1113,-357139.1444,80479603.9196,-4117.2071,-3415.7649,3294.3859,-3297.1489,-5209.3977,10607.8629,-6180.3012,7836.5909,-1803.2413,2562.1688,1808.0824,174.9003,777.2984,81278859.8595,81264742.6754,81283634.1751,81298219.9322,2095.4859,81298552.9960,-5299.4036,622.2569,-2539.0726,267.5112,4451.5856,-81291.2982,-80635.3046,-80018.7543,-82904.2319,-74730.4254,-82326.9725,-91499.1438,-82165.7388,55554084.1963,55532225.9461,55572881.7051,55548858.5551,-82166.7404,55559329.2628,
18000.000,4832.7899,-3454.2213,4392.1419,-3725.6648,4388.9455,-354449.6583,-331253.9442,-344482.5029,-348030.4214,-352295.6682,-341616.7392,-349148.1335,-348083.1738,56649473.6680,56664027.1708,56647414.6799,56654680.2590,-346534.9158,56650190.6959,4143.3233,4663.4448,-4800.6663,4122.7937,4993.5731,-83254.7120,-93315.6600,-82010.6063,-93068.6602,-86807.2405,-87179.5486,-89727.3021,-86493.9307,99417940.4735,99407999.9089,99416679.2945,99443187.2940,-87341.1696,99436774.1466,2137.3915,-3801.2396,-2120.0916,3998.9937,-1986.9484,-80155.2423,-79034.5553,-78226.0294,-78671.8762,-73435.2490,-84241.4114,-88889.7470,-80068.0657,55570076.3380,55549569.3927,55588629.2231,55569370.9222,-80484.7402,55577960.4485,
21600.000,-5678.9216,-536.2412,-686.9389,-812.9583,-5851.1224,-320246.5468,-296739.4616,-310300.7066,-315466.6713,-319221.6036,-309430.2794,-317027.2620,-312237.0588,28918859.8498,28937996.3600,28923711.2019,28917032.9459,-313874.8171,28919373.3615,-2058.4339,-5095.1378,4350.8970,-4082.3022,-3319.3652,-171627.5280,-174190.8447,-166665.6495,-177896.0632,-170531.9706,-170676.6041,-174546.7394,-171679.5526,110757154.7738,110752547.1608,110752511.5958,110783376.3766,-171339.2712,110774955.4892,2932.6105,4663.1118,5228.0305,-5445.1926,-1695.3775,-79035.1494,-77446.0655,-77030.1106,-74848.9351,-72726.9421,-85189.3501,-85563.7018,-79379.6514,55586581.5690,55567117.7241,55603883.3991,55592852.1202,-78794.2171,55596594.1315,
25200.000,3372.3216,4190.6251,-3914.6362,4929.9771,5406.0831,-262873.3766,-243055.3932,-256432.8548,-262495.8287,-266046.9258,-257714.2252,-264285.6253,-262743.6994,-816371.4743,-794512.5031,-803575.4461,-821933.7044,-261206.3968,-815531.8011,-2210.8517,4812.2497,-3242.1302,3677.9620,112.3127,-247283.2318,-243670.4563,-240763.4382,-251406.2338,-243280.3203,-243824.2122,-248522.2525,-244756.1931,114513783.3653,114515132.0473,114509159.4548,114533268.2943,-244545.9774,114530653.3427,-5377.4431,-2722.5428,-4585.6679,3006.5186,4335.1542,-77789.7475,-75865.5207,-76298.6154,-71538.7552,-72736.9837,-85273.6785,-81423.7916,-76139.6746,55603737.7117,55584898.7530,55618844.1711,55618265.0473,-77095.3415,55615230.2911,
28800.000,-351.6269,-6013.0745,6542.4909,-6252.2048,-3910.5489,-189682.6763,-173689.1897,-186319.8392,-192748.2567,-195667.8462,-189288.9097,-194138.0105,-190613.4822,-30519933.7408,-30497261.3253,-30499730.4393,-30518486.2105,-191854.1229,-30518358.7175,6017.9829,-3339.4806,1901.3380,-2330.7914,3699.6321,-300229.6671,-297355.8592,-299650.6141,-309104.3027,-300433.6641,-302033.7031,-306122.6284,-301684.4121,110424146.8625,110431505.3959,110423011.9403,110435527.6420,-302287.5045,110440436.9902,2955.8170,-884.5076,618.2824,1547.9211,-4380.1047,-75116.7511,-74289.7956,-75772.4603,-68718.7873,-73691.8785,-84613.5594,-76355.0775,-76488.3626,55621640.5944,55602945.1561,55633674.7803,55639939.6051,-75388.2853,55633868.9062,
