sl_10_86400_20251217 Coordinates.csv
2025/12/17 07:47:00.0000 UTC

Generated: Tue Oct  8 16:58:07 2024,
Start: 2025/12/17 07:47:00.00, Stop: 2025/12/18 07:47:00.00,
TIME_UNITS,STARLINK-4041 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-11084 [DTC] - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-5968 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-31032 - X-Coordinate,STARLINK-4666 - X-Coordinate,STARLINK-1333 - X-Coordinate,STARLINK-31260 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4041 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-11084 [DTC] - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-5968 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-31032 - Y-Coordinate,STARLINK-4666 - Y-Coordinate,STARLINK-1333 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4041 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-11084 [DTC] - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-5968 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-31032 - Z-Coordinate,STARLINK-4666 - Z-Coordinate,STARLINK-1333 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5375.4291,4526.1856,-1691.3882,-1368.6345,5523.2429,1470.5307,5833.1412,-3605.4368,3806.0497,2350.3228,-318225.0947,-340778.0598,-320996.8176,-319218.6997,-325095.5557,-322950.5018,-328623.1556,-326415.4543,-119763025.8791,-119824857.2057,-119797660.7130,-119785012.5937,-324813.4704,-119781771.3814,-3876.7730,1476.1061,3742.0947,4383.8012,1112.8875,-4888.0098,744.4909,4085.6111,-5412.8321,-3558.4508,183338.0677,188674.6616,185468.4101,181447.6840,187593.0785,185199.9542,178873.1030,180067.4648,307649585.8407,307674557.4014,307669962.0182,307652870.8591,180802.0816,307657698.9247,1948.5014,4913.9164,-5348.1460,-5094.3542,-4048.3401,-4704.2387,-3475.6178,-4281.2378,-2017.9959,5331.6405,-164246.4040,-164808.4174,-165199.3239,-158680.5961,-159477.1416,-170139.3581,-170993.6111,-163620.2558,-148505474.9740,-148500964.1638,-148520531.2650,-148512955.4804,-164021.3519,-148505069.2870,
3600.000,4601.8205,-3456.1492,-3231.0366,-1426.5645,-4393.6434,2467.3523,-3003.8824,2727.4917,-2350.3226,440.1931,-357735.4243,-375807.3820,-354534.7572,-354330.0152,-359989.5688,-357986.8489,-362356.5042,-358083.3277,-195337926.9947,-195403699.3688,-195373238.1650,-195351825.5491,-359404.1331,-195356943.4468,674.2547,3134.5738,-4687.6512,-6475.9230,2790.6046,5348.2385,2776.3854,-6354.9655,6063.4476,6356.1098,97148.4865,97617.7070,97222.1819,93544.3424,100427.9236,98333.3118,91951.5460,94646.8605,266141493.4266,266153988.8585,266153529.0230,266143701.3741,93478.2554,266148450.9106,-5117.4624,-5020.9154,3593.8371,1731.0468,4572.9333,3657.8054,5454.2597,416.0858,-2365.1975,-2481.5801,-165547.1550,-165823.2949,-164911.9171,-161466.3875,-158953.4504,-168311.1161,-173401.1326,-165101.0781,-148500822.9891,-148501840.7548,-148521279.0907,-148506831.7512,-164876.2770,-148503533.8077,
7200.000,-3151.2485,2189.9608,5474.9095,2961.1085,2768.2748,-5102.1274,-109.8567,-803.9322,-703.1345,-2271.1321,-372875.7989,-386830.5713,-365483.1369,-367234.9898,-371867.4911,-370243.4411,-373355.9662,-371868.0424,-257587557.6690,-257653507.5603,-257619885.4956,-257600407.1167,-370981.5447,-257606305.1368,3520.0379,-6305.1272,3716.8012,5493.2843,-5911.2061,-4683.8514,-5949.8451,5808.2508,-4443.6878,-6059.7395,-995.3146,1047.9431,2873.5173,-537.5414,7209.1468,4195.0899,-335.7795,-1203.4037,206480817.1266,206480119.2528,206485325.6832,206488999.8177,373.3992,206486645.5540,5035.4252,1532.7081,1265.1009,2825.8450,-2351.3570,-431.8880,-3345.8143,3678.5456,5243.2372,-2210.4981,-165820.3088,-166812.9710,-164602.2429,-165167.2916,-158910.1932,-165576.4125,-175084.6160,-165896.9512,-148496299.5776,-148502679.4361,-148521318.7688,-148497735.4743,-165718.4862,-148501951.3433,
10800.000,1817.9229,-307.0954,-4470.4380,-3903.5941,-678.1189,5770.1078,2204.7416,-2383.9333,4429.7159,3583.0315,-356028.0880,-373306.9540,-353122.9927,-359545.9626,-359941.7763,-358247.6805,-361140.0898,-358493.3616,-302266200.3864,-302328546.8763,-302292593.1398,-302286789.9148,-358859.3445,-302284222.8884,-6422.1110,6136.3211,15.5270,-1573.0537,6776.7165,2331.3897,6329.2370,-3407.2755,2133.8403,2473.2971,-96963.0427,-94786.9924,-91585.4369,-94147.4558,-85982.3869,-93579.1558,-92266.1568,-90867.9918,132736906.8386,132723530.5603,132736272.9035,132747210.0425,-92558.3083,132741895.9799,-1796.2379,3017.7251,-5047.5990,-5416.4501,-1310.3536,-3072.0618,-1311.7408,-5544.7577,-4869.5508,5258.8235,-165224.1512,-167772.3682,-164578.9377,-168401.9163,-159331.8367,-164307.8477,-176097.7318,-166179.1916,-148492095.1982,-148503467.4590,-148520501.5757,-148492704.1048,-166547.9139,-148500321.8902,
14400.000,-191.5186,-2639.5719,2029.8643,4563.6197,-1962.2811,-4903.1899,-3481.1255,5588.4340,-6762.3393,-4694.5718,-316594.8064,-336289.5216,-318211.6192,-328487.9519,-324990.4729,-322645.4014,-326568.8699,-323660.9980,-326326573.1380,-326381933.3586,-326345462.3712,-326353404.6005,-323864.6755,-326343617.9053,6402.4101,-3215.3931,-4659.6768,-2948.2475,-5183.3909,1336.5645,-3133.4546,820.7446,-226.8912,2138.6684,-182265.9545,-183712.4799,-180102.0378,-179947.0275,-173128.5969,-183701.1944,-178183.4207,-181045.2454,49939678.9813,49915281.3009,49937416.9175,49945312.4205,-179388.2687,49944305.7949,-2604.1369,-5448.0105,4413.3272,4170.7545,4159.7399,4714.6398,4953.8282,4003.1418,1431.3940,-4490.1910,-165159.8487,-168693.9019,-165070.4672,-167162.8783,-160226.6753,-168644.9594,-176454.8784,-168102.4084,-148488376.6050,-148504192.8242,-148518660.5651,-148492271.4894,-167364.4955,-148498645.4450,
18000.000,-2253.0579,5561.1352,245.6991,-4153.3878,4780.8011,3345.4915,4478.0781,-6854.9993,6145.7084,4620.2767,-258371.0206,-278347.9485,-262981.0560,-274444.1440,-269276.4941,-266468.4868,-271794.5180,-268920.5955,-328127695.4751,-328173427.3005,-328139350.5378,-328155031.3719,-268281.4751,-328143778.9544,-3758.7608,-255.1438,6734.2467,5452.5372,2218.6157,-4943.1213,-1650.1928,990.4527,-1321.9026,-5020.6727,-253832.1663,-260018.4498,-256961.5904,-254778.3321,-248655.0196,-259117.3258,-252813.7704,-253229.0989,-36263435.5329,-36296283.9662,-36263424.8255,-36264667.2506,-254591.4699,-36258631.9945,5334.3379,3981.4624,38.2875,-11.3090,-4513.1199,-3543.7880,-4883.8485,-35.6711,2874.4214,415.6216,-165357.1326,-169565.2126,-166163.8806,-165530.1567,-161630.7418,-172772.7526,-176134.8320,-167251.4664,-148485276.0485,-148504844.0368,-148515614.7856,-148494077.7704,-168168.1672,-148496922.0043,
21600.000,5040.6763,-6360.2996,-2400.9524,1608.0716,-6557.2833,-1421.0586,-4504.9891,5149.4597,-2927.7266,-2210.5240,-185242.8654,-203389.2473,-191019.3285,-202490.8160,-196370.5739,-193755.7764,-200107.2211,-194727.2410,-307546845.1941,-307581273.7001,-307553468.9193,-307569562.1356,-195701.0541,-307562248.4959,367.7903,2524.1272,-4427.1597,-5192.0344,730.0925,6786.3837,5007.9042,-2385.4781,3173.5532,5125.3784,-308127.7654,-318806.7393,-317195.6308,-313708.8301,-307805.5703,-317198.8721,-311553.8633,-314358.2213,-119992680.8381,-120030819.1704,-119987074.7080,-119998567.9994,-313397.7036,-119987240.7937,-4718.1806,290.7308,-4482.5731,-4183.7254,2125.2241,230.1424,1108.2739,-3978.9514,-5408.9500,3934.9798,-165707.6116,-170363.5894,-167781.4651,-164414.1833,-163618.7716,-175931.5856,-175076.2807,-170173.5543,-148482882.7104,-148505409.8884,-148511190.0340,-148496579.2625,-168958.8659,-148495151.5645,
25200.000,-6490.3085,3839.7479,4487.7583,2558.1313,6112.7869,-953.3916,2358.8484,-1351.3365,-946.7151,-2114.9898,-101835.4202,-116369.3612,-107026.2372,-117736.8800,-110877.5269,-109250.5788,-115650.9388,-111823.5355,-265987957.2954,-266010464.6171,-265993286.7397,-266003771.4515,-110789.7672,-266003152.2803,2104.0977,-3606.5917,-393.2749,3332.4896,-2894.2907,-6076.6113,-5370.1052,3923.0556,-5119.1984,-3573.8935,-342388.7167,-356248.3161,-356947.9361,-352708.7878,-347019.8965,-355039.3662,-350697.5992,-351641.8162,-195537033.2582,-195577073.7478,-195524128.6651,-195542658.3859,-352093.6909,-195530696.7864,1100.6739,-4385.2991,5000.1907,5406.3813,1528.7919,3203.1429,3477.9708,5537.8678,4545.0456,-5435.0265,-166161.7946,-171038.7628,-169701.5550,-163813.4333,-166327.4828,-178261.6505,-173170.5696,-168385.9764,-148481236.9273,-148505879.2581,-148505277.2549,-148498717.6672,-169736.5296,-148493334.1225,
28800.000,5164.0433,766.4132,-5201.2957,-6080.6957,-3271.3323,3736.3687,1826.9711,-2391.9005,3521.2976,5906.2468,-13293.4728,-22755.9043,-16466.6547,-25820.7749,-18093.7355,-18269.7059,-22813.0688,-18026.9600,-206285880.5037,-206296863.4920,-206294178.3527,-206296381.7596,-18988.8247,-206301405.8779,-3297.8120,4214.1454,4118.2499,-1395.9238,4374.0122,3441.8467,3668.1620,-5325.8709,5890.0027,1769.9553,-354958.5873,-369647.0153,-373745.2253,-369172.0887,-364507.1019,-370628.4173,-367535.5662,-368257.2316,-257743767.1020,-257782443.0408,-257724328.6833,-257743656.8879,-368257.0163,-257736542.3505,3186.8950,5334.6725,-1190.5473,-2845.4107,-4278.1491,-4730.6250,-5463.5611,-3732.2067,-866.1194,2942.7023,-166692.4214,-171434.8995,-171617.9218,-163692.7309,-169950.8732,-179867.3171,-170358.0737,-172057.2437,-148480327.5790,-148506240.9216,-148497957.8511,-148499460.7053,-170501.0971,-148491469.6746,
