sl_100_86400_20250613 Coordinates.csv
2025/06/13 07:47:00.0000 UTC

Generated: Tue Oct  8 16:21:25 2024,
Start: 2025/06/13 07:47:00.00, Stop: 2025/06/14 07:47:00.00,
TIME_UNITS,STARLINK-1319 - X-Coordinate,STARLINK-2227 - X-Coordinate,STARLINK-31261 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-31305 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-31910 - X-Coordinate,STARLINK-30234 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-31441 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-5815 - X-Coordinate,STARLINK-6122 - X-Coordinate,STARLINK-2354 - X-Coordinate,STARLINK-30350 - X-Coordinate,STARLINK-1374 - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-3748 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-6366 - X-Coordinate,STARLINK-4588 - X-Coordinate,STARLINK-5366 - X-Coordinate,STARLINK-3742 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-30465 - X-Coordinate,STARLINK-30370 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-4191 - X-Coordinate,STARLINK-30809 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-3698 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-32147 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-4139 - X-Coordinate,STARLINK-31020 - X-Coordinate,STARLINK-3805 - X-Coordinate,STARLINK-30869 - X-Coordinate,STARLINK-30706 - X-Coordinate,STARLINK-3456 - X-Coordinate,STARLINK-30147 - X-Coordinate,STARLINK-31529 - X-Coordinate,STARLINK-6318 - X-Coordinate,STARLINK-11101 [DTC] - X-Coordinate,STARLINK-3109 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-5215 - X-Coordinate,STARLINK-5448 - X-Coordinate,STARLINK-3578 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-5189 - X-Coordinate,STARLINK-30616 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-31680 - X-Coordinate,STARLINK-1170 - X-Coordinate,STARLINK-1908 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-3552 - X-Coordinate,STARLINK-4151 - X-Coordinate,STARLINK-6287 - X-Coordinate,STARLINK-1342 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-2242 - X-Coordinate,STARLINK-6325 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-1739 - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-4210 - X-Coordinate,STARLINK-30364 - X-Coordinate,STARLINK-1144 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-3873 - X-Coordinate,STARLINK-31122 - X-Coordinate,STARLINK-3150 - X-Coordinate,STARLINK-1020 - X-Coordinate,STARLINK-4035 - X-Coordinate,STARLINK-5057 - X-Coordinate,STARLINK-5330 - X-Coordinate,STARLINK-1533 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-4285 - X-Coordinate,STARLINK-4576 - X-Coordinate,STARLINK-1781 - X-Coordinate,STARLINK-3774 - X-Coordinate,STARLINK-32041 - X-Coordinate,STARLINK-1618 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-31611 - X-Coordinate,STARLINK-5283 - X-Coordinate,STARLINK-31412 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-4126 - X-Coordinate,STARLINK-5001 - X-Coordinate,STARLINK-31528 - X-Coordinate,STARLINK-6039 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1319 - Y-Coordinate,STARLINK-2227 - Y-Coordinate,STARLINK-31261 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-31305 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-31910 - Y-Coordinate,STARLINK-30234 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-31441 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-5815 - Y-Coordinate,STARLINK-6122 - Y-Coordinate,STARLINK-2354 - Y-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-1374 - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-3748 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-6366 - Y-Coordinate,STARLINK-4588 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,STARLINK-3742 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-30465 - Y-Coordinate,STARLINK-30370 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-4191 - Y-Coordinate,STARLINK-30809 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-3698 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-32147 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-4139 - Y-Coordinate,STARLINK-31020 - Y-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-30869 - Y-Coordinate,STARLINK-30706 - Y-Coordinate,STARLINK-3456 - Y-Coordinate,STARLINK-30147 - Y-Coordinate,STARLINK-31529 - Y-Coordinate,STARLINK-6318 - Y-Coordinate,STARLINK-11101 [DTC] - Y-Coordinate,STARLINK-3109 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-5215 - Y-Coordinate,STARLINK-5448 - Y-Coordinate,STARLINK-3578 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-5189 - Y-Coordinate,STARLINK-30616 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-31680 - Y-Coordinate,STARLINK-1170 - Y-Coordinate,STARLINK-1908 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-3552 - Y-Coordinate,STARLINK-4151 - Y-Coordinate,STARLINK-6287 - Y-Coordinate,STARLINK-1342 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-2242 - Y-Coordinate,STARLINK-6325 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-1739 - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-4210 - Y-Coordinate,STARLINK-30364 - Y-Coordinate,STARLINK-1144 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-3873 - Y-Coordinate,STARLINK-31122 - Y-Coordinate,STARLINK-3150 - Y-Coordinate,STARLINK-1020 - Y-Coordinate,STARLINK-4035 - Y-Coordinate,STARLINK-5057 - Y-Coordinate,STARLINK-5330 - Y-Coordinate,STARLINK-1533 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-4285 - Y-Coordinate,STARLINK-4576 - Y-Coordinate,STARLINK-1781 - Y-Coordinate,STARLINK-3774 - Y-Coordinate,STARLINK-32041 - Y-Coordinate,STARLINK-1618 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-31611 - Y-Coordinate,STARLINK-5283 - Y-Coordinate,STARLINK-31412 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-5001 - Y-Coordinate,STARLINK-31528 - Y-Coordinate,STARLINK-6039 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1319 - Z-Coordinate,STARLINK-2227 - Z-Coordinate,STARLINK-31261 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-31305 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-31910 - Z-Coordinate,STARLINK-30234 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-31441 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-5815 - Z-Coordinate,STARLINK-6122 - Z-Coordinate,STARLINK-2354 - Z-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-1374 - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-3748 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-6366 - Z-Coordinate,STARLINK-4588 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,STARLINK-3742 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-30465 - Z-Coordinate,STARLINK-30370 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-4191 - Z-Coordinate,STARLINK-30809 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-3698 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-32147 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-4139 - Z-Coordinate,STARLINK-31020 - Z-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-30869 - Z-Coordinate,STARLINK-30706 - Z-Coordinate,STARLINK-3456 - Z-Coordinate,STARLINK-30147 - Z-Coordinate,STARLINK-31529 - Z-Coordinate,STARLINK-6318 - Z-Coordinate,STARLINK-11101 [DTC] - Z-Coordinate,STARLINK-3109 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-5215 - Z-Coordinate,STARLINK-5448 - Z-Coordinate,STARLINK-3578 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-5189 - Z-Coordinate,STARLINK-30616 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-31680 - Z-Coordinate,STARLINK-1170 - Z-Coordinate,STARLINK-1908 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-3552 - Z-Coordinate,STARLINK-4151 - Z-Coordinate,STARLINK-6287 - Z-Coordinate,STARLINK-1342 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-2242 - Z-Coordinate,STARLINK-6325 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-1739 - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-4210 - Z-Coordinate,STARLINK-30364 - Z-Coordinate,STARLINK-1144 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-3873 - Z-Coordinate,STARLINK-31122 - Z-Coordinate,STARLINK-3150 - Z-Coordinate,STARLINK-1020 - Z-Coordinate,STARLINK-4035 - Z-Coordinate,STARLINK-5057 - Z-Coordinate,STARLINK-5330 - Z-Coordinate,STARLINK-1533 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-4285 - Z-Coordinate,STARLINK-4576 - Z-Coordinate,STARLINK-1781 - Z-Coordinate,STARLINK-3774 - Z-Coordinate,STARLINK-32041 - Z-Coordinate,STARLINK-1618 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-31611 - Z-Coordinate,STARLINK-5283 - Z-Coordinate,STARLINK-31412 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-5001 - Z-Coordinate,STARLINK-31528 - Z-Coordinate,STARLINK-6039 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3879.7370,-2393.7049,-6798.9331,-4187.9847,6720.7229,2900.4766,-4867.5136,-3326.8845,-1176.5125,325.2326,-574.9037,-3189.0827,-1055.5867,-6293.5137,-4699.8560,1880.0760,2482.5727,5032.8473,-2116.9642,-5803.1723,6009.6974,5747.7773,-3279.6582,-6302.3621,-5000.5248,-6136.7227,1817.8338,-6213.0919,456.8078,-3750.6577,-3589.0173,-6254.4740,-6840.8087,4281.3046,-2382.2945,-1420.3577,3388.5736,-1801.9641,-2240.4400,-5158.5572,-3621.8765,613.6258,6085.1044,3899.3743,-6851.3332,1626.2441,5093.7765,4879.3971,544.8650,-1500.7337,-4852.2965,1530.8406,-2517.1413,4083.5859,-2896.9776,6201.4521,2915.1377,-6773.9177,3754.9494,-4100.4939,1063.6938,-404.5670,6779.9363,-2391.9114,-5216.4416,2989.1251,2995.6146,-4347.1509,2809.5712,4357.4097,-4858.8088,-5213.2407,6343.7997,3156.1722,5851.1486,6499.0951,4333.2524,5001.1654,-3492.9896,-4153.5708,4616.4175,6263.8902,5531.9908,-1389.1368,818.2968,-5828.5691,-101.8969,4401.6055,-3484.2873,5342.6454,-4677.8312,704.6694,4186.5582,-825.4987,300.7932,-3703.6299,5193.4466,2850.8725,1519.7655,5856.8510,-8120.9391,20260.4052,3935.5332,1483.0144,6933.4586,4717.8281,11031.2095,6849.6660,173875222.0958,173912939.1690,173892688.5269,173889864.3860,6960.6948,173880399.1786,-3134.2919,4602.6352,424.8715,1256.6284,-1126.8913,-5622.9894,-1497.4423,5895.0144,-3991.6827,4406.8194,4199.0335,-3406.4085,2161.7460,-2707.8576,-2217.5850,4944.8077,3347.1445,-3258.3581,-3532.1559,-3480.5617,-3432.2963,-364.9023,-5013.8738,1114.9477,3035.2900,-1555.7901,-4730.8369,896.6862,5266.4595,-5279.8597,-5305.9860,1935.2081,317.4358,3311.5255,-5539.3922,-4158.6600,6007.0098,5683.4221,-6364.8136,-1441.0322,-3700.4896,-5946.4486,-3164.7126,-3973.6948,1076.7529,3741.9998,-4376.2709,1581.0843,-5712.5897,-4943.2805,-4897.5566,-4742.1632,6259.2691,-5582.4057,-5992.1077,-28.5771,-5089.0223,1343.5565,-5657.8995,2846.7691,6116.5794,-4120.2877,617.5316,4262.8828,182.6675,-6157.1685,-1159.6179,3541.6071,-506.2518,-3482.7232,-4330.5681,-2462.4683,-1743.5358,3278.9563,-188.0753,2247.6999,4245.7484,-1054.3208,2362.6455,4243.0566,-4187.5244,2417.4102,1114.9735,3229.3262,-4872.7765,1079.9471,4179.0902,-899.8939,2793.4775,-2548.4420,-5008.8668,5247.0371,-4933.3528,2423.3815,-6567.8931,-4779.9203,4485.5910,-6036.1270,4387.2731,3641.7670,-340283.3569,-359152.9627,-355575.3457,-350882.3746,-357231.0187,-354487.4049,-348757.1881,-351013.5724,194723336.6018,194724933.8093,194717245.7558,194730952.7073,-350465.4924,194738915.4221,4786.1907,-4586.5677,-838.8050,5355.4337,-113.0708,2534.4525,-4544.9581,-1510.4075,5515.1511,5187.8898,-5393.0624,-5108.7519,-6525.6463,-1031.0309,-4552.7598,-4493.9351,-5537.4644,-3525.3205,5480.2506,1513.1960,-463.1073,-3835.9521,-3498.3251,2601.6419,3739.1858,2820.0559,4718.0641,-2911.6151,-4469.5695,2464.7701,2644.7801,-2290.9081,952.5331,-4313.5798,-3120.7887,-5343.9884,-478.8112,-3552.1921,-1533.7190,-4408.6849,4470.8064,-3481.2771,-975.2424,-4055.6717,-52.5157,-5363.3157,1790.0299,-4676.6933,3748.8218,4585.8294,484.5866,4782.1464,1516.3501,-1.7603,-1579.9380,-2601.6050,-3495.4464,39.6610,1195.6923,4830.5748,3037.9573,5533.1866,-1303.4541,-4886.4965,-4575.0502,-1048.1554,-6171.3950,-3967.9042,6313.4705,4026.7055,-2352.1329,-3832.9583,2175.8394,5082.7132,-3690.0789,-603.4867,-3354.8588,-4665.9115,5480.7624,3524.4050,2981.9895,1777.8859,-3983.0149,5988.8336,4828.6515,-3569.1504,5507.5594,-5261.2718,-5152.3148,3455.8323,1042.5967,4483.0739,-2183.8618,6451.7002,1814.9695,-3360.1843,863.7518,-1741.0284,-5061.5033,-812.1799,-175810.6870,-180338.7507,-180981.0645,-173595.1568,-175234.2454,-185951.8437,-186023.0198,-177702.1231,62356763.5621,62386904.4710,62371979.7751,62368395.9313,-179410.4360,62368924.1026,
3600.000,4281.5757,-1854.3694,5534.6686,1660.8898,-4640.7720,-407.6287,4890.7006,183.2785,5041.4582,-4602.0646,-3972.2578,6248.7237,-2079.1552,5625.0774,6838.4383,-5189.0960,-5691.4061,-5621.2806,5797.7297,6452.2000,-3973.2847,-2719.0203,5708.2013,6114.4505,5755.4418,4749.4911,1982.1452,6251.8237,-2875.8529,5578.3148,4796.6952,3402.9958,5804.0549,-6526.6469,3869.5426,4836.4556,-4166.0291,-581.5242,3486.6084,6483.5423,6267.4891,2415.9098,-3413.5899,-3007.6050,5198.9011,-5875.9614,-2477.3729,-6079.1079,2437.8048,4176.9283,5093.5849,556.9626,-202.9200,-1862.0658,4156.1711,-5834.9295,1384.0594,4862.6627,-1943.9013,5385.0629,-3102.6067,4452.4115,-6308.7426,-2033.4511,3914.3360,-1195.3124,-4783.3819,248.1431,2350.4177,-3768.7301,5842.6974,3898.9546,-3571.5795,-4753.0337,-2908.5740,-5858.4015,-5968.2347,-1771.2974,555.6441,3333.8931,-3756.9247,-5815.5351,-6861.8305,899.6089,3208.8798,2513.2210,-4055.7976,-4838.7377,2066.5073,-5011.2623,5251.9815,1729.0542,-1902.1445,-3708.3686,2285.7814,4085.0310,-4871.7947,100.4108,-4675.1797,-3228.8363,77157.0101,107867.7731,90003.2943,89241.2282,94594.4745,92359.2950,97431.6500,93833.3465,117495330.8345,117538812.6073,117520234.0905,117513585.6808,94283.9272,117501351.3490,-1217.2462,-3900.3138,-2783.3473,-4787.4600,3475.7827,6648.7634,-3079.1369,-5463.7424,2346.7746,-2148.0886,-3598.9077,2210.2008,-4970.3732,-224.6745,507.1681,-4106.8607,-857.8619,3847.1896,1497.3057,1374.4277,4796.6356,3120.5233,3933.6699,-2701.9038,-3730.9630,-1894.6168,5703.9995,-2584.7832,-6252.8508,3948.2445,1853.1635,-3957.5079,-1806.9044,-2246.6166,1264.3062,1421.1217,-4089.7271,-6907.5638,5267.1564,-1624.0579,2721.9200,3387.3940,4501.8419,6189.1504,-3063.9248,-2065.7984,3109.3974,1895.0926,6405.4478,5436.6283,2884.4281,6774.8455,-4859.4686,5317.6505,4494.0792,2219.3967,3848.9269,-2719.8247,5817.0445,-4385.7394,-2911.0513,3718.2251,1619.8821,-4043.8609,-4032.2903,6013.6766,4147.3368,-5196.9992,-1401.4286,5762.6013,3094.2264,-1393.4926,3849.5032,1270.1184,2950.3794,-292.6995,-3412.3666,3967.5470,-5398.9908,-6014.7601,5649.5047,-2118.2223,741.1829,-6447.5005,3105.2895,-3304.5074,-3806.6319,4345.3356,-6242.7535,4583.2749,2052.3147,-6703.5550,6290.2570,-2640.6701,6040.3513,885.5084,-1788.1718,4710.7546,-957.8209,-4415.7012,-332730.6246,-343228.9192,-342129.2781,-337618.9986,-344721.0283,-342427.1534,-336285.3824,-337366.5027,233181231.6086,233190577.6279,233179064.0690,233194406.6375,-337755.8228,233196443.8127,-5303.2360,5398.2603,-2956.4235,-4721.8803,-3585.9058,1460.0228,3616.4271,4255.5132,-4121.2369,-4560.6737,4263.8684,1958.9798,4383.9719,4026.7643,795.0350,2070.0708,3841.4077,-1385.6763,-3361.1916,2134.5983,-3057.4726,5531.5639,145.2484,1755.9555,1110.5462,-4690.2158,-3409.8924,-1441.1407,684.6957,1160.0806,-4657.3880,4554.2936,3290.8764,425.3282,5420.7031,4722.4717,-3705.7927,232.4673,-2824.5694,1830.6426,-470.5512,5512.7040,3997.3765,-106.2034,3409.3290,2554.7834,-5704.8596,2740.2426,-327.2925,-916.1586,3668.2351,-1275.0716,-4921.5829,4004.6849,-3051.1595,-2500.8642,5453.5049,-4083.0667,3145.7817,-365.9678,-5457.0000,-3778.8097,-2374.0234,5208.4627,4056.2161,-3217.9103,2867.3642,4470.6814,-6383.1108,80.2437,-2039.3886,5534.5164,-4532.2502,-4742.5971,5528.9201,-3642.5646,-861.9329,5370.6023,-4306.1097,681.6613,1327.7347,3154.4188,-113.1818,-2449.5146,-5286.3505,5521.4996,-4127.7009,2335.7296,1776.1350,960.5045,-4041.7210,510.0443,-1846.1777,-5254.8055,2197.0975,5498.4612,-4577.7736,5027.9451,4924.3515,-4281.9464,-175490.5542,-179909.8868,-179375.3834,-174824.8012,-173143.6716,-182861.4635,-187159.3855,-180546.1569,62328996.9828,62357245.8045,62340493.7748,62336199.2021,-178847.9855,62341233.1106,
7200.000,-4365.1527,5454.8703,-1840.5657,314.0895,318.1801,-2703.4008,-3494.7450,3615.1258,-6858.5371,6801.4986,6365.4435,-6452.4927,3002.8605,-3578.5397,-5865.1576,6365.9034,6865.0327,3157.7077,-6768.3320,-4975.2534,203.8320,-389.7227,-5940.3497,-3055.5050,-3387.4593,-2577.3185,-4558.8595,-3419.1431,3814.8637,-5522.2141,-5358.5700,328.3084,-2293.6016,5829.2157,-4860.9593,-6786.2033,4137.5878,2656.8461,-3998.3724,-5602.2464,-5619.3768,-5534.7252,-640.4052,663.9381,-1688.8725,6263.6513,-2044.7152,5504.4722,-4256.3437,-4803.6434,-4012.3200,-2041.4962,3839.7240,-1968.1238,-4123.9599,1509.7641,-5504.7381,-840.1845,-1522.2269,-4035.1278,5228.6541,-6324.6889,3519.6788,5449.0452,-2197.3277,-1899.4244,4952.2556,3426.5867,-6417.6464,1341.9930,-4631.1019,-2469.4969,-146.9586,5138.5904,-197.5290,3093.1969,5160.1364,-1046.5050,1522.8590,-809.6137,890.9253,2982.0379,5055.3429,-788.9096,-6307.5653,1032.5135,6242.9931,3734.7102,-103.7551,1952.3582,-4805.0046,-2794.4855,-1716.7313,6033.7932,-4382.8166,-4344.4157,3600.1439,-3987.9177,6497.3348,-453.7066,158359.7125,188625.8665,170566.7681,171688.1637,176360.4597,174530.5565,178120.4658,176365.2861,53061451.9481,53108327.9987,53091643.9256,53078040.8612,175704.6459,53068393.0676,4743.5998,3135.0365,4667.2666,6816.9954,-5066.1530,-4489.1779,5860.9252,3914.9869,-882.0792,125.0469,2543.6534,-646.5764,6265.6981,3787.5550,1164.7780,2253.5546,-904.5266,-2905.1108,258.9749,1736.9472,-5075.5478,-5772.2578,-1420.9996,3626.0148,2879.9947,5255.7607,-5220.8953,3523.5364,4583.9551,-888.0151,2142.7993,5602.4903,3515.3577,334.4705,3287.2225,661.1525,17.9686,5543.1288,-1639.2406,3642.9367,-450.3371,-559.9804,-5159.4754,-5430.7855,4790.4473,-54.1434,-2125.0441,-4137.9386,-4219.4417,-3674.7734,1046.0644,-5855.6422,2386.0927,-3660.9226,-285.4576,-3776.0494,-2226.6650,4087.4854,-3927.2624,3637.7271,-839.5375,-2782.2323,-3815.7839,3609.8989,6485.9443,-3782.7718,-4423.4925,5641.2942,77.2917,-5323.8672,-42.8725,5213.7395,-5566.2398,-4409.6216,-5684.6589,-2740.1338,916.7099,-6265.1044,6737.2687,5198.8277,-4869.8048,-209.8167,-2267.5546,6424.9108,-1472.2771,5516.7118,2983.2521,-5450.3133,6149.3304,-4571.1329,1994.7670,3604.0991,-4847.7501,3301.8499,-2536.6408,3349.5902,-2351.1860,-2436.3381,-1720.0182,1125.9768,-304074.4469,-306269.2075,-306937.3248,-302662.0054,-310476.3111,-307761.4204,-302883.5848,-303784.1153,255719652.4434,255738899.7556,255724244.1016,255739329.8893,-303635.8991,255735031.2498,2502.7114,-2893.2322,4671.9273,1143.5845,4537.6096,-4368.6995,11.5721,-4442.9896,130.3705,493.5175,-156.0665,2394.0177,270.5369,-4571.1175,3444.8978,1578.4207,185.5825,5462.2576,-1114.7434,-4516.1413,4711.5790,-3798.4786,3273.0007,-5035.4848,-5341.3203,3707.3249,6.6643,4860.9520,3498.1392,-4103.6579,3832.8088,-4078.9347,-5502.0742,3699.9339,-3417.4355,-1164.0335,5526.3833,3203.9432,5391.1901,1836.4914,-3892.2254,-4114.4267,-4583.6433,4168.5334,-4728.9705,2469.9887,6285.2601,825.4320,-3342.6402,-3357.6616,-5536.3480,-3062.4823,5222.8381,-5534.9268,5437.2712,5343.6891,-3371.7993,5491.4724,-5465.8119,-4341.8831,4436.3748,-351.8729,4580.3926,-2244.9852,-1114.2148,5466.8445,2063.0101,-1894.5098,2638.5784,-4160.0644,5128.1833,-3829.9857,4119.0588,878.7994,-3943.8422,5517.5294,4522.4309,-2746.9225,453.0003,-4485.2958,-4831.8362,-6275.3952,4109.6583,-2538.0067,2411.9049,-4049.3321,173.9148,2030.9355,2926.7165,-4732.1353,4572.2520,-5238.8653,4479.2897,972.4876,-4578.1201,-4217.5007,5407.0183,-5079.6685,-1405.9157,6827.9548,-175190.8526,-179444.1581,-177613.1488,-176989.7026,-171535.2327,-178837.9271,-187553.6735,-176618.1911,62301993.3552,62327429.7466,62309001.4105,62305115.6538,-178270.3227,62313512.6322,
