sl_50_5400_20250506 Coordinates.csv
2025/05/06 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:11 2024,
Start: 2025/05/06 07:47:00.00, Stop: 2025/05/06 09:17:00.00,
TIME_UNITS,STARLINK-5070 - X-Coordinate,STARLINK-5057 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-3167 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-1812 - X-Coordinate,STARLINK-5959 - X-Coordinate,STARLINK-4727 - X-Coordinate,STARLINK-32254 - X-Coordinate,STARLINK-4208 - X-Coordinate,STARLINK-1433 - X-Coordinate,STARLINK-5425 - X-Coordinate,STARLINK-4671 - X-Coordinate,STARLINK-3853 - X-Coordinate,STARLINK-31765 - X-Coordinate,STARLINK-4114 - X-Coordinate,STARLINK-4369 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-1177 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-30902 - X-Coordinate,STARLINK-2763 - X-Coordinate,STARLINK-30998 - X-Coordinate,STARLINK-4326 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-31578 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-3819 - X-Coordinate,STARLINK-6048 - X-Coordinate,STARLINK-5412 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-5654 - X-Coordinate,STARLINK-4536 - X-Coordinate,STARLINK-3671 - X-Coordinate,STARLINK-31918 - X-Coordinate,STARLINK-5942 - X-Coordinate,STARLINK-5712 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-3751 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-31463 - X-Coordinate,STARLINK-11075 [DTC] - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-1830 - X-Coordinate,STARLINK-30362 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-1573 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-5057 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-3167 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-1812 - Y-Coordinate,STARLINK-5959 - Y-Coordinate,STARLINK-4727 - Y-Coordinate,STARLINK-32254 - Y-Coordinate,STARLINK-4208 - Y-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-5425 - Y-Coordinate,STARLINK-4671 - Y-Coordinate,STARLINK-3853 - Y-Coordinate,STARLINK-31765 - Y-Coordinate,STARLINK-4114 - Y-Coordinate,STARLINK-4369 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-1177 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-30902 - Y-Coordinate,STARLINK-2763 - Y-Coordinate,STARLINK-30998 - Y-Coordinate,STARLINK-4326 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-31578 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-3819 - Y-Coordinate,STARLINK-6048 - Y-Coordinate,STARLINK-5412 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-5654 - Y-Coordinate,STARLINK-4536 - Y-Coordinate,STARLINK-3671 - Y-Coordinate,STARLINK-31918 - Y-Coordinate,STARLINK-5942 - Y-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-3751 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-31463 - Y-Coordinate,STARLINK-11075 [DTC] - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-1830 - Y-Coordinate,STARLINK-30362 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-1573 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-5057 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-3167 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-1812 - Z-Coordinate,STARLINK-5959 - Z-Coordinate,STARLINK-4727 - Z-Coordinate,STARLINK-32254 - Z-Coordinate,STARLINK-4208 - Z-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-5425 - Z-Coordinate,STARLINK-4671 - Z-Coordinate,STARLINK-3853 - Z-Coordinate,STARLINK-31765 - Z-Coordinate,STARLINK-4114 - Z-Coordinate,STARLINK-4369 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-1177 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-30902 - Z-Coordinate,STARLINK-2763 - Z-Coordinate,STARLINK-30998 - Z-Coordinate,STARLINK-4326 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-31578 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-3819 - Z-Coordinate,STARLINK-6048 - Z-Coordinate,STARLINK-5412 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-5654 - Z-Coordinate,STARLINK-4536 - Z-Coordinate,STARLINK-3671 - Z-Coordinate,STARLINK-31918 - Z-Coordinate,STARLINK-5942 - Z-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-3751 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-31463 - Z-Coordinate,STARLINK-11075 [DTC] - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-1830 - Z-Coordinate,STARLINK-30362 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-1573 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1067.7097,-4010.4119,4714.9435,-4832.7223,-1251.9261,3628.2918,-3356.1809,-4689.3334,-4103.4035,5443.6626,-1176.7751,-1983.9985,-4722.8222,-4155.8363,-5205.5430,-3025.4212,-6068.3934,6909.8408,2423.0488,-5349.1151,5557.9684,2092.9446,5923.2248,3460.6849,3348.4431,3092.8645,815.6868,2432.9432,-2240.6910,-6246.2352,925.8499,-3693.6889,4816.6911,6527.7084,-1385.7256,-1785.6934,5241.8567,-5643.2229,-989.2940,-470.9575,5693.7066,64.7990,4762.6843,2217.6809,-5906.0106,-749.3624,-3209.6768,2194.2116,-69.0361,-599.3244,383896.1221,397489.2130,383920.9875,384715.2714,385192.2917,385100.9226,393604.4687,388539.4907,178667462.6100,178685614.0467,178673921.2659,178681699.6244,389308.6942,178678184.8143,4399.4005,-1918.9294,-4429.7600,4557.0756,-6796.1966,-5524.5162,4541.4611,-1629.5809,-1373.9393,3011.9538,-4197.1840,3734.9619,2927.1115,2320.2029,2878.8608,-6184.8356,2871.0556,-215.9999,-5617.7565,-4388.7631,341.5696,-6473.4656,2796.8188,1275.2408,2911.1152,5478.2122,6414.9144,4667.6874,4147.3527,692.6423,6701.9025,4157.9410,-125.6754,2086.7116,-5678.1579,-6661.1193,616.9682,-2704.1109,-4984.2347,5261.0787,-1298.8592,-6126.8115,3372.0833,3487.9129,-3608.2522,-4969.5309,3485.4062,5090.8199,6148.0303,6496.8403,34522.6087,1048.0634,14655.4377,20061.6378,11742.5907,15331.8101,15969.3284,17023.8429,103794310.4758,103781523.3884,103784022.9267,103814397.9626,17104.9209,103807478.8813,-5278.9062,5285.1291,2469.1352,1903.9871,330.4170,-1893.3162,-4058.1356,4808.2295,5328.7079,3017.2206,-5383.4944,5462.3446,-3999.0791,-5025.1471,3327.1367,518.9082,-1781.7531,-607.3218,3221.5030,464.3700,-4138.4881,-1178.7998,2295.6894,5872.6080,-5316.3654,-2647.2542,-2509.0230,-4494.4320,-5113.4875,2875.7376,1518.0721,-4147.6935,-4968.5007,977.6440,-3560.6864,-753.4356,-4503.5992,2945.6483,-4701.4380,-4483.1519,3708.2170,3241.4061,-3542.6032,5311.2568,-43.3976,-4805.8937,-5053.0686,4159.4062,-3212.7010,2243.9423,78549.3308,74306.0502,73217.1958,80768.4245,78954.4097,68235.8282,68325.3686,76507.1898,75495115.8841,75476287.5916,75512146.9517,75500039.2787,74860.8886,75506474.0531,
300.000,1755.5385,-4133.5985,3012.3921,-4091.5949,-2381.0006,2660.9691,-1807.3251,-5860.1374,-5076.6180,6468.4026,-3221.0998,135.1161,-2916.7897,-2365.2813,-3562.5424,-4010.2773,-5413.7929,6397.9796,707.2183,-5959.1406,4877.3316,725.0466,6741.3390,4750.1722,4956.4679,4629.9719,2329.5666,4179.1410,-530.2155,-5092.1564,2438.6747,-1717.9339,5369.5967,6814.0520,-2551.8772,-3186.9360,5641.0322,-5316.7600,-2476.6682,1097.1584,4266.8924,-1641.0886,6057.2232,4106.6879,-6245.9734,-1480.5678,-1156.5374,3661.4288,1629.8307,777.2567,383047.5740,397333.8586,383440.7441,384350.3803,384779.1615,384646.9034,393136.8307,388518.6432,176361468.3547,176380057.6223,176368520.5131,176375169.0740,388897.8283,176372185.5359,2530.8205,243.9308,-5062.3857,5570.0339,-6328.0771,-6336.5177,3872.0167,-190.2259,445.0725,2043.0999,-3960.8253,4243.7181,3645.0709,3456.0301,4001.0700,-5471.8498,2081.0054,-1699.7772,-5199.0096,-2953.9701,-1635.0766,-6242.7170,1430.5121,2470.8197,1670.8876,4858.7391,5407.8803,4489.3600,3207.5283,1931.7394,6492.4629,4845.4719,-1945.0023,908.2289,-4238.9190,-6109.2141,-1378.2393,-1026.2830,-3557.5761,6047.5812,-2501.7068,-6445.2346,2095.0088,2512.0670,-2409.5815,-3240.7648,4033.6111,3591.7615,6462.3412,5731.6886,42608.8915,9503.4602,23015.3131,28324.9663,19951.0065,23521.8132,24267.8197,24972.5822,107675571.9911,107663101.3416,107664958.0201,107695930.3213,25355.5044,107688659.4205,-6234.7908,5527.1234,3636.4423,118.1857,-1476.0128,-105.9439,-5486.2604,3663.0038,4601.2742,1352.7205,-4681.0092,5449.7271,-5008.5106,-5510.6953,4211.9287,-1294.9139,-3824.3543,-2086.5738,4500.1676,1956.7463,-4656.0053,-2863.3967,841.0019,4412.1253,-4536.9404,-1236.0101,-3667.4102,-3205.0297,-6147.9876,4251.3703,-7.0990,-4659.3830,-3908.4159,-834.1726,-4729.6619,791.9109,-3797.0164,4299.3392,-5397.8487,-3194.9421,4833.8211,1958.6835,-2348.1134,4704.6184,1746.8322,-5971.4819,-5511.5030,4659.6636,-1922.5426,3756.8854,78403.8324,74165.1597,73161.0995,80524.5907,78976.6807,68283.8450,68023.6701,76462.7814,75494866.1919,75476070.0564,75511689.5497,75500313.8128,74733.6178,75506322.2728,
600.000,2346.2712,-3907.9925,1006.2254,-2943.4649,-3289.8390,1424.6753,-32.0794,-6466.0393,-5573.4291,6846.9899,-4940.5521,2225.4237,-814.3118,-366.3878,-1562.6916,-4607.0862,-4149.4996,5270.0195,-1113.1225,-6004.9353,3764.1558,-744.2545,6907.9891,5489.2493,6093.5251,5688.5617,3651.8076,5495.7681,1282.6848,-3443.2038,3715.2906,418.7896,5424.1758,6426.7768,-3509.1058,-4286.7588,5526.6315,-4497.9632,-3769.9076,2526.6167,2432.6800,-3172.0259,6737.2901,5567.6419,-5975.7938,-2138.8779,1002.8004,4812.4597,3155.3452,2115.7528,382029.1757,396997.9314,382788.5862,383811.8432,384194.4923,384022.3699,392490.6282,388362.8277,173971175.6090,173990192.2631,173978834.5659,173984319.1044,388312.0584,173981891.5888,424.8169,2382.8974,-5236.2926,6026.5276,-5227.9200,-6505.0880,2868.7820,1230.6139,2183.3158,886.1572,-3385.5854,4390.2536,4047.5324,4306.8599,4756.1069,-4204.8314,1113.3468,-3039.3782,-4301.2413,-1219.4601,-3477.9704,-5403.0213,-65.7883,3449.2227,312.8443,3754.3641,3889.6549,3898.5875,2008.4857,3025.0923,5654.1135,5110.2512,-3543.3864,-369.4405,-2379.0935,-4963.0228,-3221.1791,786.3968,-1813.1897,6255.6145,-3508.7176,-6149.3211,627.8909,1318.6676,-954.6624,-1202.3382,4245.6196,1768.5059,6161.1331,4407.9612,50673.5188,17953.8475,31365.8689,36579.4502,28151.7655,31701.0782,32554.4740,32957.7040,111505626.0703,111493480.3977,111494707.0949,111526206.2010,33596.4026,111518632.7328,-6532.3440,5172.7511,4413.2428,-1680.4175,-3123.5692,1693.0397,-6334.3955,2122.8303,3368.0324,-457.6590,-3477.2218,4849.6020,-5463.1176,-5405.4842,4623.0544,-2968.5125,-5460.7098,-3343.2374,5293.8842,3239.6262,-4677.3818,-4238.1208,-703.4042,2481.3351,-3271.0582,313.9579,-4434.3600,-1570.9794,-6533.3802,5168.0771,-1531.5281,-4674.5662,-2428.3103,-2556.3651,-5373.9933,2252.5297,-2685.4124,5189.9572,-5515.8697,-1564.1545,5439.5408,466.2888,-890.3897,3549.5607,3348.8732,-6506.1524,-5380.5117,4661.5517,-426.8793,4861.9653,78258.0376,74024.2684,73107.9530,80275.6062,78995.2658,68337.5049,67727.6868,76290.7479,75494621.5041,75475854.1170,75511230.5786,75500612.0621,74606.3029,75506170.3169,
900.000,2783.7392,-3351.9762,-1109.8546,-1486.8544,-3907.1469,25.8876,1795.3150,-6438.5016,-5532.1485,6545.5857,-6165.2327,4079.3852,1367.7561,1642.3750,588.2354,-4774.0471,-2404.9459,3637.2949,-2862.0669,-5491.3513,2326.5359,-2181.7828,6408.7992,5611.8521,6639.8888,6169.1676,4661.7330,6258.3583,3016.5593,-1467.8210,4646.2363,2509.4099,4960.6235,5410.2228,-4166.4990,-4991.9459,4899.6233,-3276.7729,-4741.5095,3690.7504,376.4838,-4391.7736,6731.6775,6438.0162,-5132.8166,-2664.3604,3054.1519,5535.3258,4371.7172,3293.3889,380841.4971,396481.5486,381964.8181,383100.0008,383438.2856,383227.7647,391666.3447,388038.2130,171497721.0965,171517154.5011,171505999.3270,171510290.0360,387551.6095,171508439.6840,-1703.2071,4283.5918,-4942.1552,5893.9934,-3603.0432,-6020.8728,1643.5723,2507.0134,3673.1250,-363.9456,-2514.0854,4152.9434,4098.9049,4786.7477,5070.9398,-2502.8558,94.3057,-4117.8065,-3021.5175,654.9271,-5008.6829,-4047.1519,-1562.4242,4081.2525,-1041.6883,2264.7657,2010.5801,2936.2251,676.5930,3873.6483,4263.7345,4926.8113,-4771.7874,-1638.4932,-292.7478,-3329.0009,-4738.6687,2559.6590,74.5424,5853.0434,-4226.2737,-5260.0156,-894.4408,23.5207,626.7435,936.2407,4098.7383,-201.5850,5265.1879,2664.2829,58712.9332,26395.3633,39703.3726,44821.3195,36341.1379,39866.1895,40825.3764,40995.9542,115282642.0068,115270829.5707,115271439.9053,115303391.1914,41823.9065,115295568.2765,-6140.4374,4260.1749,4716.2616,-3297.6759,-4435.4086,3305.8361,-6513.7087,353.7311,1764.3997,-2218.7615,-1900.4208,3726.5196,-5313.1610,-4720.6357,4514.4619,-4321.1020,-6518.3428,-4243.6848,5517.4391,4175.7205,-4200.3948,-5154.9558,-2172.8451,285.9602,-1653.8501,1828.6389,-4728.4949,232.2736,-6229.3607,5527.2208,-2892.2436,-4191.6626,-686.7918,-4004.2392,-5422.8091,3472.1441,-1287.0314,5521.8837,-5042.9148,234.6165,5460.4923,-1076.0241,667.2517,1980.5037,4590.1950,-6353.9587,-4673.9346,4164.8423,1114.4439,5439.4953,78111.9466,73883.3778,73057.6153,80021.3638,79010.1835,68396.8856,67437.3383,75992.5627,75494381.8625,75475639.7931,75510770.1290,75500933.5584,74478.9439,75506018.1852,
1200.000,3018.1233,-2510.4023,-3130.0465,147.0510,-4187.1694,-1409.9540,3490.2062,-5772.0739,-4943.3427,5599.1868,-6774.9807,5514.8381,3405.0884,3464.3119,2670.0660,-4509.5145,-364.7034,1659.5059,-4366.4976,-4475.4346,699.4885,-3453.0770,5294.4868,5122.5309,6533.3466,6031.8164,5264.4187,6399.1195,4492.4302,634.7660,5154.5715,4351.8693,4009.1114,3870.9505,-4456.9163,-5245.6408,3808.5946,-1778.3125,-5289.8769,4491.0142,-1696.3915,-5195.2855,6039.9244,6618.5995,-3809.8265,-3001.4536,4794.7525,5755.3446,5173.7492,4197.8920,379485.1824,395784.9097,380969.8191,382215.2869,382510.6323,382263.6119,390664.5374,387508.8567,168942281.2947,168962120.6274,168951190.4386,168954262.4145,386616.7853,168953006.2788,-3637.8454,5755.6175,-4211.7085,5198.3055,-1613.7776,-4941.2103,323.1549,3530.2546,4775.5345,-1602.5016,-1414.4192,3542.6861,3792.1541,4840.1077,4912.2268,-530.3237,-851.8543,-4840.0339,-1489.8977,2493.1912,-6076.1768,-2316.8565,-2929.1651,4273.3536,-2275.2454,529.9164,-45.9975,1679.1230,-655.9789,4396.5578,2452.6890,4307.8070,-5520.1210,-2789.1805,1805.0553,-1362.3192,-5790.5579,4118.8861,1921.0324,4868.3024,-4583.0355,-3856.3201,-2332.2494,-1251.3584,2188.5488,2957.7305,3598.8871,-2129.6118,3853.5880,679.1877,66723.5927,34824.1477,48024.0994,53046.8030,44515.4007,48013.7585,49076.6346,49098.1561,119004814.3190,118993343.0943,118993351.3998,119025676.1805,50034.3123,119017660.7341,-5099.9763,2887.6958,4513.0331,-4559.6058,-5271.2942,4555.1570,-6005.4213,-1453.5230,-33.2893,-3741.1717,-119.4153,2201.4215,-4575.2870,-3529.0011,3898.3756,-5207.1624,-6886.3990,-4692.4730,5146.9176,4664.9607,-3275.6155,-5515.5703,-3410.9180,-1939.9317,141.2716,3137.8346,-4518.6954,2010.4449,-5267.6356,5290.2575,-3944.1517,-3261.8614,1128.7480,-5023.1355,-4870.7172,4320.3468,248.9391,5259.5761,-4029.1966,2008.1257,4894.4848,-2503.2855,2149.9430,180.3908,5337.3384,-5530.7500,-3466.7729,3222.5205,2536.4374,5427.0711,77965.5598,73742.4895,73009.9396,79761.7512,79021.4528,68462.0669,67152.5473,75579.2332,75494147.3069,75475427.1050,75510308.2904,75501277.6186,74351.5411,75505865.8778,
1500.000,3011.6122,-1451.4310,-4856.5224,1806.3126,-4112.2266,-2749.6478,4875.9134,-4525.8901,-3852.5634,4107.1112,-6711.8090,6393.2617,5088.6335,4923.5955,4470.7873,-3850.0792,1751.2817,-471.1866,-5473.2312,-3059.8191,-967.4524,-4434.6299,3675.2959,4094.1168,5776.8862,5299.0818,5399.3840,5913.2271,5552.1009,2654.8030,5201.7070,5768.5410,2648.8268,1965.9192,-4343.7145,-5031.4918,2346.6250,-149.8978,-5350.0341,4865.2865,-3581.3225,-5517.5370,4732.6217,6085.3880,-2144.3670,-3104.7969,6053.2473,5443.0537,5495.8566,4738.0685,377960.9499,394908.2969,379804.0436,381158.2297,381411.7119,381130.5176,389485.8371,386739.7149,166306071.8752,166326306.1337,166315622.7231,166317456.4807,385507.9681,166316807.0182,-5185.2468,6651.9794,-3114.2242,4019.2680,542.8023,-3382.9943,-963.7295,4217.9054,5393.4304,-2723.5137,-175.5677,2603.4450,3149.7419,4448.3310,4289.8830,1519.2505,-1617.6469,-5140.9559,143.9103,4119.7610,-6571.7660,-387.7266,-4046.3721,3980.6999,-3284.2414,-1283.1114,-2081.5451,234.5262,-1864.1429,4538.7616,394.0112,3303.5364,-5727.3939,-3718.9366,3700.0759,748.1763,-6282.9293,5306.3156,3549.2459,3389.0423,-4537.0425,-2068.1397,-3553.6544,-2389.0413,3581.8837,4658.9170,2781.2208,-3833.2744,2056.8266,-1347.4417,74701.9719,43236.3452,56324.3343,61252.1285,52670.8392,56140.4263,57304.3797,57267.8019,122670363.6138,122659241.2857,122658662.5841,122691278.2730,58223.9230,122683130.8755,-3519.9912,1203.3784,3825.2981,-5331.0143,-5542.1822,5303.9127,-4862.6251,-3104.3237,-1827.3528,-4861.7615,1674.4093,438.7862,-3330.7385,-1957.8710,2843.9417,-5531.7279,-6526.4072,-4642.1618,4222.1470,4655.0851,-2001.2723,-5281.3593,-4286.2297,-3959.4799,1921.1454,4094.5244,-3827.2258,3571.6605,-3748.9043,4482.7110,-4575.4551,-1983.9268,2822.4523,-5504.6572,-3778.3691,4706.5463,1758.2533,4431.2240,-2582.7508,3565.5487,3802.2249,-3663.1697,3391.1782,-1640.7897,5510.1531,-4122.6762,-1887.6899,1935.2670,3686.8476,4826.0965,77818.8775,73601.6053,72964.7744,79496.6501,79029.0928,68533.1308,66873.2398,75071.0515,75493917.8742,75475216.0729,75509845.1507,75501643.3068,74224.0943,75505713.3947,
1800.000,2743.9679,-261.5124,-6118.8949,3332.2921,-3693.0741,-3864.5118,5802.0778,-2818.1819,-2357.1808,2221.9024,-5985.8704,6633.5761,6246.0115,5882.4410,5808.2649,-2865.4775,3711.0617,-2548.7957,-6064.7741,-1382.1603,-2523.7272,-5025.5841,1709.5997,2657.1909,4439.5382,4052.5093,5046.6943,4858.2780,6075.3554,4392.9857,4789.6607,6623.5335,1001.6887,-113.8678,-3825.4742,-4374.1458,643.6418,1453.4352,-4901.6322,4792.2813,-5094.6817,-5338.2382,2943.9233,4892.8078,-304.0857,-2945.1884,6706.9486,4618.2314,5317.0868,4853.0251,376269.5914,393852.0745,378468.0206,379929.4531,380141.7916,379829.1700,388130.9488,385699.9595,163590347.1258,163610965.1339,163600549.6069,163601131.6160,384225.6183,163601096.1559,-6192.7306,6884.2789,-1750.0094,2480.9899,2652.4297,-1509.4642,-2098.6885,4519.9534,5479.9758,-3628.3858,1099.3196,1409.8105,2222.5964,3633.5346,3256.9654,3442.1860,-2124.2911,-4990.9663,1725.1521,5376.2456,-6440.5382,1548.5051,-4815.1460,3214.4043,-3987.5057,-2996.3617,-3901.2984,-1268.9248,-2841.4785,4276.8747,-1714.3636,1998.4105,-5386.5570,-4341.0817,5200.5297,2798.3006,-6176.6290,5997.1268,4806.6318,1554.2869,-4080.7680,-63.9423,-4446.6181,-3288.1773,4669.2447,5871.0480,1708.5564,-5154.2571,44.5449,-3214.5698,82644.5637,51628.1059,64600.3733,69433.5242,60803.7479,64242.8676,65504.7673,65500.2251,126277537.4370,126266771.3958,126265621.3713,126298441.7084,66389.0503,126290226.4085,-1566.9040,-610.8884,2726.7445,-5529.5474,-5219.2271,5470.1317,-3205.1873,-4421.4749,-3420.8837,-5460.9533,3287.9135,-1371.2002,-1716.8466,-175.8468,1469.6209,-5260.0745,-5475.9189,-4098.1002,2842.5423,4147.1050,-513.1138,-4477.3183,-4706.1813,-5558.7361,3493.9434,4591.4340,-2727.4709,4747.5434,-1832.9923,3191.5046,-4719.2672,-494.0042,4211.5177,-5397.7030,-2266.2304,4589.5161,3079.3424,3125.8083,-858.4364,4739.3914,2300.9893,-4432.2754,4251.7451,-3270.9461,5090.1632,-2277.8077,-105.7569,440.8158,4442.6011,3701.6115,77671.9000,73460.7268,72921.9630,79225.9367,79033.1225,68610.1609,66599.3444,74496.5003,75493693.5995,75475006.7177,75509380.7967,75502029.3898,74096.6038,75505560.7358,
2100.000,2217.1453,961.2701,-6791.3107,4574.5309,-2967.3969,-4642.6151,6161.3577,-814.5495,-597.5300,133.3052,-4674.0356,6219.7603,6759.5594,6254.5759,6548.9828,-1651.1735,5295.6904,-4373.2216,-6072.1755,398.2691,-3831.2526,-5158.0646,-411.8638,983.1363,2649.9997,2423.1628,4229.8863,3347.1335,5994.1855,5680.3252,3959.8947,6836.1294,-778.6931,-2162.4179,-2938.0416,-3336.3221,-1145.1132,2883.6674,-3973.0638,4291.7597,-6092.0439,-4682.2527,857.2911,3167.6967,1530.2535,-2514.8735,6694.4235,3349.3072,4661.8322,4519.2151,374411.9717,392616.6891,376962.3530,378529.6784,378701.2255,378360.3405,386600.6515,384366.2530,160796399.3531,160817389.7669,160807262.5239,160806585.7631,382770.2749,160807165.9575,-6564.5146,6431.7880,-241.4305,738.5976,4504.6439,487.2621,-2984.4486,4421.5336,5041.4087,-4234.1288,2301.2493,61.5046,1086.8821,2458.5895,1905.6317,5044.5853,-2329.7447,-4398.8587,3108.6712,6136.9024,-5687.8722,3302.7051,-5165.6808,2041.8995,-4332.4543,-4438.4831,-5332.8171,-2692.6606,-3509.5872,3622.7562,-3668.5757,504.3689,-4543.5771,-4592.5762,6156.6895,4588.3439,-5490.1614,6112.9127,5579.6783,-459.0006,-3243.4495,1965.3294,-4928.9557,-3871.5417,5338.0576,6477.0951,467.3300,-5973.1681,-1990.7275,-4740.0511,90547.8811,59995.5879,72848.5252,77587.2185,68910.4319,72317.7942,73673.9780,73782.5497,129824611.1116,129814208.4479,129812503.4200,129845438.7826,74526.0158,129837222.8161,552.5321,-2359.2866,1335.2542,-5134.0129,-4336.6681,5035.6811,-1207.8698,-5264.1750,-4639.6201,-5474.9935,4547.3883,-3033.4987,87.6794,1625.1159,-70.0241,-4421.2025,-3844.9882,-3117.8752,1156.6289,3195.2170,1029.9060,-3189.5701,-4626.4629,-6569.2358,4690.2258,4572.9310,-1336.4304,5411.5165,277.4433,1555.8249,-4360.4082,1048.7424,5146.2116,-4713.5582,-501.8505,3981.6981,4070.8165,1483.7554,958.3538,5403.6457,552.2039,-4729.0381,4635.3452,-4520.9372,4122.4551,-191.1716,1687.5263,-1100.8344,4722.9382,2175.4442,77524.6274,73319.8557,72881.3444,78949.4811,79033.5609,68693.2420,66330.7933,73890.2453,75493474.5149,75474799.0601,75508915.3142,75502434.2909,73969.0695,75505407.9013,
