sl_100_5400_20250708 Coordinates.csv
2025/07/08 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:18 2024,
Start: 2025/07/08 07:47:00.00, Stop: 2025/07/08 09:17:00.00,
TIME_UNITS,STARLINK-31555 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-6133 - X-Coordinate,STARLINK-1106 - X-Coordinate,STARLINK-31765 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-5852 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-11147 [DTC] - X-Coordinate,STARLINK-5938 - X-Coordinate,STARLINK-31520 - X-Coordinate,STARLINK-5344 - X-Coordinate,STARLINK-6283 - X-Coordinate,STARLINK-31404 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-32012 - X-Coordinate,STARLINK-5989 - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-1701 - X-Coordinate,STARLINK-31447 - X-Coordinate,STARLINK-4372 - X-Coordinate,STARLINK-3148 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-3145 - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-1269 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-4794 - X-Coordinate,STARLINK-30066 - X-Coordinate,STARLINK-32208 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-1800 - X-Coordinate,STARLINK-4077 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-31416 - X-Coordinate,STARLINK-5907 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-30451 - X-Coordinate,STARLINK-5135 - X-Coordinate,STARLINK-3930 - X-Coordinate,STARLINK-31392 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-2663 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-1319 - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-5255 - X-Coordinate,STARLINK-3938 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-30447 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-31139 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-2421 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-1763 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-31779 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-31828 - X-Coordinate,STARLINK-2019 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-1846 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-31253 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-5256 - X-Coordinate,STARLINK-4309 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-5481 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-6166 - X-Coordinate,STARLINK-31010 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-31001 - X-Coordinate,STARLINK-32044 - X-Coordinate,STARLINK-1323 - X-Coordinate,STARLINK-2452 - X-Coordinate,STARLINK-1683 - X-Coordinate,STARLINK-30205 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-5967 - X-Coordinate,STARLINK-32080 - X-Coordinate,STARLINK-31658 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31555 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-6133 - Y-Coordinate,STARLINK-1106 - Y-Coordinate,STARLINK-31765 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-5852 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-11147 [DTC] - Y-Coordinate,STARLINK-5938 - Y-Coordinate,STARLINK-31520 - Y-Coordinate,STARLINK-5344 - Y-Coordinate,STARLINK-6283 - Y-Coordinate,STARLINK-31404 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-32012 - Y-Coordinate,STARLINK-5989 - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-1701 - Y-Coordinate,STARLINK-31447 - Y-Coordinate,STARLINK-4372 - Y-Coordinate,STARLINK-3148 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-3145 - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-1269 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-4794 - Y-Coordinate,STARLINK-30066 - Y-Coordinate,STARLINK-32208 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-1800 - Y-Coordinate,STARLINK-4077 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-31416 - Y-Coordinate,STARLINK-5907 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-30451 - Y-Coordinate,STARLINK-5135 - Y-Coordinate,STARLINK-3930 - Y-Coordinate,STARLINK-31392 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-2663 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-1319 - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-5255 - Y-Coordinate,STARLINK-3938 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-30447 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-31139 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-2421 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-1763 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-31779 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-31828 - Y-Coordinate,STARLINK-2019 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-1846 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-31253 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-5256 - Y-Coordinate,STARLINK-4309 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-5481 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-6166 - Y-Coordinate,STARLINK-31010 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,STARLINK-32044 - Y-Coordinate,STARLINK-1323 - Y-Coordinate,STARLINK-2452 - Y-Coordinate,STARLINK-1683 - Y-Coordinate,STARLINK-30205 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-5967 - Y-Coordinate,STARLINK-32080 - Y-Coordinate,STARLINK-31658 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31555 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-6133 - Z-Coordinate,STARLINK-1106 - Z-Coordinate,STARLINK-31765 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-5852 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-11147 [DTC] - Z-Coordinate,STARLINK-5938 - Z-Coordinate,STARLINK-31520 - Z-Coordinate,STARLINK-5344 - Z-Coordinate,STARLINK-6283 - Z-Coordinate,STARLINK-31404 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-32012 - Z-Coordinate,STARLINK-5989 - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-1701 - Z-Coordinate,STARLINK-31447 - Z-Coordinate,STARLINK-4372 - Z-Coordinate,STARLINK-3148 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-3145 - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-1269 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-4794 - Z-Coordinate,STARLINK-30066 - Z-Coordinate,STARLINK-32208 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-1800 - Z-Coordinate,STARLINK-4077 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-31416 - Z-Coordinate,STARLINK-5907 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-30451 - Z-Coordinate,STARLINK-5135 - Z-Coordinate,STARLINK-3930 - Z-Coordinate,STARLINK-31392 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-2663 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-1319 - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-5255 - Z-Coordinate,STARLINK-3938 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-30447 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-31139 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-2421 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-1763 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-31779 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-31828 - Z-Coordinate,STARLINK-2019 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-1846 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-31253 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-5256 - Z-Coordinate,STARLINK-4309 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-5481 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-6166 - Z-Coordinate,STARLINK-31010 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,STARLINK-32044 - Z-Coordinate,STARLINK-1323 - Z-Coordinate,STARLINK-2452 - Z-Coordinate,STARLINK-1683 - Z-Coordinate,STARLINK-30205 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-5967 - Z-Coordinate,STARLINK-32080 - Z-Coordinate,STARLINK-31658 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5805.2394,-2405.6405,-3233.7808,-6684.4669,-2538.7983,3811.1203,-3978.6902,-3704.5936,5732.1605,-2225.3244,3494.6969,6120.6820,6485.4890,-2868.2818,4875.8855,1565.3092,-3559.7012,-2234.9530,1154.5226,5209.7691,4770.3811,5256.9979,-377.9040,2307.4622,-2933.9169,4488.9182,-5015.7582,-4897.5126,137.5363,-4034.5369,-873.8355,5698.4437,4355.0266,3257.3728,-75.8591,-2735.4203,-816.2939,1679.4547,286.7357,6308.1732,129.0268,2595.0104,-490.2697,-6132.1421,3173.3264,5812.8364,-3316.4410,-4125.0238,-3690.2090,-5664.2695,-6557.1183,-1940.5432,3186.1115,5618.9769,-3661.7089,6505.4462,-5823.6107,-1604.1994,3569.1411,3153.3407,1118.9663,3514.8508,5228.4468,4814.2751,-6486.0359,-6906.0002,5363.2627,-4894.8512,307.0134,-3726.4858,-572.6651,739.1731,-5675.3085,-5183.2171,-816.2868,4269.4692,2635.2928,1425.2675,3283.3177,5857.2080,-5017.5180,3459.8649,3779.9543,-3959.1197,-620.5390,-3463.0840,-5565.8380,-5695.1330,3445.9511,1511.3350,-3280.1840,-1350.2999,-3028.0944,-4272.2125,-5020.5365,-5535.8619,-5293.5058,295.9666,4387.6088,0.0000,295862.5616,311865.7309,298426.3951,294393.1362,302001.9573,298885.6133,302208.6639,299220.9512,148633336.5315,148697494.1047,148657943.3195,148649604.3402,299231.0796,148649575.8629,-120.1310,5881.0465,4631.1542,-54.7088,5175.0383,-5565.3376,5514.9508,-493.9576,3343.3244,-3351.5945,5954.2528,2820.0394,-1906.0053,5417.5948,2757.8858,3932.4466,4143.7343,-1714.6839,3998.2495,4350.8248,-1596.7632,-2299.7641,-5840.3724,-4598.9900,-4620.1265,-4299.8149,3495.9576,-3543.1640,-6179.0653,4842.3566,4654.8084,-3422.2539,-1103.3898,3592.0635,6377.3270,3204.2765,5381.5936,6072.0267,-5067.3635,114.1288,-4944.9508,-3234.4472,-4579.4482,-1377.2771,-6148.4832,1411.1522,3885.1596,3584.4078,-3392.6560,3584.4547,1401.5362,6544.9935,-4745.3109,3931.4792,1904.9383,-2291.5486,-2755.7241,4417.5832,-2304.1458,-2745.0150,6736.2364,-4718.0369,561.6744,4888.3821,-67.4405,-410.1923,4122.5948,2227.1963,-6775.6343,-1977.3735,-5866.3962,-6470.7348,3227.3254,4463.2041,5426.4545,3612.2588,5227.3073,3831.2535,-5162.3143,3489.3821,-40.2827,4600.8149,1512.0543,3254.1451,5837.4061,-4917.7818,4110.5743,-3531.5798,5082.8732,-5286.2720,5738.6524,6044.7812,-5789.6546,-4810.0129,932.8488,2127.9362,3056.7001,1279.6668,-2390.1711,0.0000,-191888.4818,-179210.9423,-193543.6757,-190291.3425,-193823.5970,-192264.1937,-184414.2100,-187018.6704,252096523.6118,252083655.3593,252088545.3858,252081057.3742,-187647.3206,252086164.8248,3558.2030,-2780.2741,-4026.9226,-1048.7531,3636.1817,-1083.9950,1354.4215,-5864.6433,-2021.2059,5365.4062,833.2791,1068.4819,1546.2091,3235.6619,-3888.1694,5461.4436,-4158.5890,6345.4804,-5530.3677,-1371.7756,4600.9579,3863.7915,3676.5783,-4648.2955,-4240.4366,-3070.5551,-3237.2061,-3401.3068,-3107.5303,2599.9770,5031.0619,-1932.3607,5167.2329,-4919.3316,-2723.7555,5364.8303,4261.4157,2832.0226,4715.7405,2873.2803,4797.3026,5526.5569,-5170.6646,-2647.7929,-487.1454,-3345.2089,-4673.3458,-4239.0248,-4770.4724,-1267.0500,1631.6891,1070.8771,-3727.5261,-870.0129,5423.7565,-721.0374,-2525.4649,5064.8864,-5462.2561,-5512.4987,-1100.2032,3654.8598,4518.5980,946.7286,2212.7160,404.1711,1460.2991,-4383.5000,-1215.5487,-5481.0527,3646.9413,-2041.7163,2369.6492,427.6402,4129.5755,-4081.4515,-3667.0523,5427.0494,3051.9141,254.3627,4608.5325,3824.8199,5613.7257,-4674.9315,-3701.0576,-3312.9576,-485.1679,1806.2582,3172.4665,-4236.1367,1809.3341,3061.0933,2267.3931,-2520.0205,-4691.8556,-3537.7809,-3273.5455,6809.5488,-4647.7727,0.0000,-186829.8879,-184831.4072,-187893.4513,-180618.2654,-182143.0925,-192858.0782,-193034.6299,-188056.3238,40550988.5607,40541676.4626,40523637.9821,40550797.0787,-186372.0843,40544179.7269,
300.000,4875.8290,-548.6467,-1873.9675,-6062.8670,-1051.5966,2438.6086,-2726.2730,-2284.5213,5891.5296,-3937.3926,3732.9478,6063.2532,5420.2534,-925.9509,6070.5593,3320.5169,-2787.9432,-4114.3189,3122.0899,6003.3593,3682.0705,4015.6479,-1853.5226,216.3022,-4594.5531,3869.7541,-3338.7772,-6168.2681,-1271.8908,-2217.8575,1153.9774,4346.7066,4346.1638,3904.2893,1553.4730,-1298.0193,639.2916,3057.8613,-1855.5085,6591.9394,-1691.2316,882.5390,-2321.1687,-5672.7356,1742.6643,6627.0077,-1434.6870,-2206.5857,-4076.6879,-4317.2221,-6382.4786,-764.1297,1843.0731,6214.0234,-2289.8239,5544.0425,-5541.9772,509.6968,2611.4183,1802.4189,2301.4231,1535.8064,4831.8679,5512.3682,-5718.8828,-6749.4322,5558.8820,-3420.2631,-913.4979,-4264.8449,-2292.0954,-935.2618,-5680.0344,-4042.0317,628.4925,5725.8411,3456.7820,3433.7435,1538.7528,6113.3506,-4625.5435,4987.5621,4969.8954,-2614.7026,1282.7894,-5057.2631,-4494.7475,-5920.9712,4007.7844,-274.5099,-1779.7308,231.1143,-4271.9994,-4638.7889,-4585.0295,-5524.9451,-4697.7874,-1602.8243,3103.2853,0.0000,300160.7792,315673.7256,302160.9358,298267.1042,305898.0804,302782.9924,306002.8143,302660.4997,143093882.9175,143158065.2054,143118060.1165,143110931.5155,303092.9632,143110084.4268,-1926.7835,5733.4558,5960.4863,1193.0968,6264.1128,-5741.4531,6374.5593,1080.4473,1608.2686,-1981.2127,5114.5284,1436.4972,-3201.3264,5454.7659,1279.9740,2641.2774,5635.2676,-887.6844,3088.5489,3421.4876,-3480.8578,-1264.7429,-6307.6252,-5114.2706,-4313.4487,-5574.1462,4039.6051,-2320.1560,-5165.2413,5259.0601,4012.0669,-4094.1794,-3108.0918,1587.3974,6625.3401,4738.0443,6249.6804,6090.0944,-4882.4653,-1533.9553,-3910.6062,-4526.9941,-3462.4955,434.6156,-6628.8114,167.2066,4936.2379,4037.8425,-1353.8121,4556.8400,2623.6059,6828.9733,-6032.8121,2873.6488,3614.5627,-3546.4677,-1158.6296,4133.3955,-4165.8844,-4384.1083,6481.2967,-5101.2748,-1547.1254,3441.8038,1552.1014,1093.2795,2705.3759,3759.4497,-6801.9680,130.6234,-4819.4999,-5898.0900,3990.7876,5077.1371,6275.8769,2843.5504,3560.7897,3034.7597,-5020.9843,2232.9937,2099.9889,4185.4504,2666.3993,4866.8818,5165.8337,-4167.3642,5173.9337,-1834.7949,3421.8517,-6082.1684,5671.6429,5332.3806,-5416.8699,-3228.6498,2996.3515,3643.9151,4691.1393,13.5384,-4132.8457,0.0000,-185539.4422,-172597.3595,-187193.9766,-183895.0552,-187494.0028,-185977.1071,-178095.1552,-180940.9900,255286539.4303,255274776.8576,255279038.0423,255270953.3807,-181297.2459,255276266.2155,4344.6536,-3864.9430,-3012.6709,-2758.6962,2476.1119,-2788.3692,-178.8277,-6479.6509,-3291.4188,5055.2009,2868.6518,2775.2527,2904.1850,4173.2576,-2827.7063,5453.1271,-2756.0923,5522.3741,-5349.7901,433.5188,4561.3115,5485.2331,2138.9778,-4677.6218,-2865.5297,-1416.6840,-4517.0477,-2160.7363,-4423.7456,3726.7245,5504.5853,-3503.6274,4284.0300,-5473.1273,-1331.8264,4733.9930,2888.7806,1139.2415,4551.9543,1509.3838,5414.2577,5145.0582,-5529.4273,-3761.7065,1055.5929,-1735.4776,-4637.7458,-5163.9217,-5425.6518,-2673.7141,-170.6086,-745.9086,-2599.6563,943.5905,5305.4445,-2189.3108,-3980.2915,5512.1038,-4869.3427,-5039.5508,715.7151,4424.2604,4724.7378,2390.4105,3439.7376,-1137.2182,3105.6705,-4722.8465,597.9017,-5443.8338,4420.9922,-3307.0319,288.8336,2196.5396,2722.4354,-2656.2238,-4805.9851,5016.9292,4374.7939,2039.8936,4540.6617,2323.8009,4038.8784,-4194.5359,-4453.1984,-2048.7609,1057.3732,3118.1731,4469.3727,-3331.7997,3406.1353,4383.7307,514.5158,-3975.8709,-4252.9338,-1968.4532,-1998.5853,6747.5407,-4455.2068,0.0000,-186893.2672,-184860.8230,-187840.4222,-180761.8593,-182020.7180,-192701.7345,-193227.5943,-188113.1789,40547477.0801,40537747.7980,40519918.0417,40547075.5548,-186395.0955,40540451.9308,
600.000,3476.0003,1384.4924,-361.1059,-4801.2369,519.3225,790.6169,-1208.2501,-692.9464,5506.1125,-5252.4801,3626.1839,5393.9165,3829.5343,1123.9135,6654.1199,4781.5064,-1763.7042,-5596.4411,4802.4511,6203.9251,2258.3594,2298.7038,-3123.4690,-1885.0806,-5786.9598,2882.4664,-1321.5334,-6841.9174,-2600.7097,-160.7359,3093.8909,2552.7416,3939.4586,4224.1009,3020.7174,226.7544,2001.7088,4120.0646,-3818.0145,6243.6927,-3381.7730,-876.7683,-3960.5933,-4659.8896,133.8680,6765.8913,563.4915,-64.9474,-4121.0736,-2521.8269,-5567.7561,496.7728,337.5926,6194.6117,-730.1205,4041.8430,-4742.1306,2589.1430,1448.0389,322.1266,3262.4900,-599.8774,4012.1162,5693.2778,-4390.7937,-5938.2043,5228.6804,-1643.6487,-2048.8214,-4439.8185,-3823.5281,-2543.5441,-5108.8739,-2471.6137,1981.1142,6610.1918,3988.4826,5096.3383,-392.7378,5747.5536,-3805.9723,6007.3609,5588.0794,-1053.9623,3090.0281,-6139.4336,-2981.6984,-5597.9355,4220.5721,-2008.8259,-68.3767,1829.9193,-5086.5492,-4584.7579,-3747.2951,-4977.5045,-3664.0837,-3275.2033,1541.3517,0.0000,304331.5633,319339.9650,305762.0543,302006.3877,309659.3150,306548.4776,309662.6716,306010.0743,137486000.3439,137550180.7019,137509728.9423,137503829.1913,306820.1421,137502160.7578,-3568.7058,5060.9841,6720.3466,2345.8580,6720.0371,-5346.4561,6617.3930,2607.5736,-302.2654,-445.3335,3738.5454,-123.1872,-4214.5751,4999.7429,-301.9467,1137.8233,6549.2688,-40.6483,1929.8081,2148.4692,-5031.7893,-159.4006,-6158.7606,-5179.1626,-3608.8990,-6290.5718,4232.9653,-893.3243,-3659.9204,5173.2552,3026.6763,-4398.3460,-4779.8235,-566.1240,6236.8482,5809.5368,6510.1176,5507.1796,-4268.4599,-3020.4225,-2530.9880,-5410.8822,-2053.3900,2230.3166,-6471.1736,-1074.2601,5546.5079,4149.1481,819.8446,5090.0448,3584.5943,6433.2850,-6710.0434,1519.8676,4985.4310,-4478.7793,585.8042,3498.5031,-5629.8000,-5617.4997,5578.4677,-5031.5105,-3518.4539,1647.2551,3046.7714,2501.5934,996.0007,4965.0254,-6142.4633,2209.0595,-3331.8053,-4741.1210,4344.8589,5191.2441,6501.1312,1822.5802,1542.2479,1977.0706,-4404.3304,724.9356,4032.1874,3377.1481,3577.7952,6027.5086,4029.0393,-3019.4185,5743.9446,58.5566,1411.1484,-6311.1135,5050.8212,4117.4459,-4509.1595,-1307.9854,4769.9490,4779.9393,5862.5098,-1332.1475,-5478.0496,0.0000,-179080.3216,-165903.8152,-180762.0481,-177417.7540,-181081.3425,-179607.0230,-171700.8286,-174827.7981,258354846.1764,258344188.8495,258347802.4908,258339204.5797,-174867.8042,258344656.5359,4641.3723,-4537.0346,-1676.6149,-4151.4237,1037.4183,-4181.1985,-1692.9586,-6411.0162,-4210.2925,4149.6896,4599.5212,4170.3515,3951.3916,4664.3649,-1449.2730,4857.1546,-1049.9001,4112.8860,-4595.5776,2192.1718,4009.5694,6516.9557,370.4802,-4207.6346,-1182.7319,388.9226,-5311.4608,-689.1207,-5264.4683,4434.4640,5384.7684,-4698.6957,2926.1350,-5436.7366,202.6363,3572.9202,1204.6277,-676.8119,3900.9891,-16.0560,5442.7688,4208.9472,-5296.2639,-4453.4238,2485.3597,66.6093,-4104.7819,-5533.8129,-5498.8224,-3780.3162,-1954.4190,-2482.1090,-1180.0077,2655.1594,4591.7077,-3423.5416,-5007.5022,5365.1634,-3753.6098,-4025.3230,2454.3588,4719.4034,4426.2812,3577.2873,4285.7877,-2556.7504,4416.7466,-4558.9206,2346.0691,-4821.7913,4722.1652,-4201.9533,-1822.7531,3721.8622,1015.9379,-945.5481,-5426.3215,4038.3474,5210.1190,3596.1530,3962.0837,571.9402,2033.1531,-3266.6180,-4731.0168,-558.8121,2486.7441,4097.3572,5284.1058,-2072.2507,4625.5642,5232.7707,-1293.8492,-5002.6046,-3359.8794,-185.8625,-509.7095,5968.0104,-3763.6517,0.0000,-186954.9532,-184890.3198,-187784.5357,-180910.4682,-181901.8873,-192539.5530,-193414.7531,-188042.3180,40543962.2416,40533819.0459,40516205.1507,40543312.7976,-186418.0011,40536723.9532,
