sl_100_86400_20250107 Coordinates.csv
2025/01/07 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:40 2024,
Start: 2025/01/07 07:47:00.00, Stop: 2025/01/08 07:47:00.00,
TIME_UNITS,STARLINK-1478 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-5333 - X-Coordinate,STARLINK-31123 - X-Coordinate,STARLINK-31040 - X-Coordinate,STARLINK-4278 - X-Coordinate,STARLINK-30330 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-31379 - X-Coordinate,STARLINK-31024 - X-Coordinate,STARLINK-5618 - X-Coordinate,STARLINK-3128 - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-4560 - X-Coordinate,STARLINK-4281 - X-Coordinate,STARLINK-32173 - X-Coordinate,STARLINK-31693 - X-Coordinate,STARLINK-5846 - X-Coordinate,STARLINK-2604 - X-Coordinate,STARLINK-5608 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-4497 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-3647 - X-Coordinate,STARLINK-30935 - X-Coordinate,STARLINK-4647 - X-Coordinate,STARLINK-5602 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-31840 - X-Coordinate,STARLINK-2697 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-4364 - X-Coordinate,STARLINK-4484 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-2083 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-11147 [DTC] - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-6153 - X-Coordinate,STARLINK-3105 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-32182 - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-4317 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-6170 - X-Coordinate,STARLINK-5900 - X-Coordinate,STARLINK-30702 - X-Coordinate,STARLINK-1046 - X-Coordinate,STARLINK-30267 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-6231 - X-Coordinate,STARLINK-5683 - X-Coordinate,STARLINK-2513 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-1655 - X-Coordinate,STARLINK-3616 - X-Coordinate,STARLINK-5051 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-31193 - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-5019 - X-Coordinate,STARLINK-5626 - X-Coordinate,STARLINK-32101 - X-Coordinate,STARLINK-31058 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-3156 - X-Coordinate,STARLINK-3607 - X-Coordinate,STARLINK-4500 - X-Coordinate,STARLINK-1959 - X-Coordinate,STARLINK-1980 - X-Coordinate,STARLINK-4200 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-4318 - X-Coordinate,STARLINK-6133 - X-Coordinate,STARLINK-32196 - X-Coordinate,STARLINK-32035 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-31275 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-2151 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-4630 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-5333 - Y-Coordinate,STARLINK-31123 - Y-Coordinate,STARLINK-31040 - Y-Coordinate,STARLINK-4278 - Y-Coordinate,STARLINK-30330 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-31379 - Y-Coordinate,STARLINK-31024 - Y-Coordinate,STARLINK-5618 - Y-Coordinate,STARLINK-3128 - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-4560 - Y-Coordinate,STARLINK-4281 - Y-Coordinate,STARLINK-32173 - Y-Coordinate,STARLINK-31693 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,STARLINK-2604 - Y-Coordinate,STARLINK-5608 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-4497 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-3647 - Y-Coordinate,STARLINK-30935 - Y-Coordinate,STARLINK-4647 - Y-Coordinate,STARLINK-5602 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-31840 - Y-Coordinate,STARLINK-2697 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-4364 - Y-Coordinate,STARLINK-4484 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-2083 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-11147 [DTC] - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-6153 - Y-Coordinate,STARLINK-3105 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-32182 - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-4317 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-6170 - Y-Coordinate,STARLINK-5900 - Y-Coordinate,STARLINK-30702 - Y-Coordinate,STARLINK-1046 - Y-Coordinate,STARLINK-30267 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-6231 - Y-Coordinate,STARLINK-5683 - Y-Coordinate,STARLINK-2513 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-1655 - Y-Coordinate,STARLINK-3616 - Y-Coordinate,STARLINK-5051 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-31193 - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-5019 - Y-Coordinate,STARLINK-5626 - Y-Coordinate,STARLINK-32101 - Y-Coordinate,STARLINK-31058 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-3156 - Y-Coordinate,STARLINK-3607 - Y-Coordinate,STARLINK-4500 - Y-Coordinate,STARLINK-1959 - Y-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-4318 - Y-Coordinate,STARLINK-6133 - Y-Coordinate,STARLINK-32196 - Y-Coordinate,STARLINK-32035 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-31275 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-2151 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-4630 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-5333 - Z-Coordinate,STARLINK-31123 - Z-Coordinate,STARLINK-31040 - Z-Coordinate,STARLINK-4278 - Z-Coordinate,STARLINK-30330 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-31379 - Z-Coordinate,STARLINK-31024 - Z-Coordinate,STARLINK-5618 - Z-Coordinate,STARLINK-3128 - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-4560 - Z-Coordinate,STARLINK-4281 - Z-Coordinate,STARLINK-32173 - Z-Coordinate,STARLINK-31693 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,STARLINK-2604 - Z-Coordinate,STARLINK-5608 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-4497 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-3647 - Z-Coordinate,STARLINK-30935 - Z-Coordinate,STARLINK-4647 - Z-Coordinate,STARLINK-5602 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-31840 - Z-Coordinate,STARLINK-2697 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-4364 - Z-Coordinate,STARLINK-4484 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-2083 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-11147 [DTC] - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-6153 - Z-Coordinate,STARLINK-3105 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-32182 - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-4317 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-6170 - Z-Coordinate,STARLINK-5900 - Z-Coordinate,STARLINK-30702 - Z-Coordinate,STARLINK-1046 - Z-Coordinate,STARLINK-30267 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-6231 - Z-Coordinate,STARLINK-5683 - Z-Coordinate,STARLINK-2513 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-1655 - Z-Coordinate,STARLINK-3616 - Z-Coordinate,STARLINK-5051 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-31193 - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-5019 - Z-Coordinate,STARLINK-5626 - Z-Coordinate,STARLINK-32101 - Z-Coordinate,STARLINK-31058 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-3156 - Z-Coordinate,STARLINK-3607 - Z-Coordinate,STARLINK-4500 - Z-Coordinate,STARLINK-1959 - Z-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-4318 - Z-Coordinate,STARLINK-6133 - Z-Coordinate,STARLINK-32196 - Z-Coordinate,STARLINK-32035 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-31275 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-2151 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-4630 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1362.5096,-4482.6014,5044.9029,-2072.2644,-5473.0505,-5369.3900,631.9204,-4652.2359,3528.6812,1525.3781,-5613.0469,-4048.8403,383.4092,4429.8989,-4406.2518,3217.2726,847.7773,-4893.7537,-4232.8273,-2598.8261,-4494.9386,789.7273,-5003.2963,3438.2961,1052.5991,4348.0593,4457.2232,2618.9159,-3049.3222,4063.1518,-2678.2174,-960.2925,3316.0186,-4056.6636,-3607.4537,1761.1244,6617.7844,4040.9173,5652.1688,-4357.3717,6485.5760,-3526.6142,5458.3960,-4617.9438,3673.7875,-1619.4153,1899.2613,3574.0619,-6577.1060,-5135.7680,-1158.4943,-2967.4610,5753.1564,-5411.9705,-775.0967,-1355.1252,-2720.6485,207.1188,4742.7552,-4275.8096,6323.3159,-1775.1216,-5092.3670,6672.9047,2749.8288,1985.6512,2609.3161,-312.5835,-5911.0323,-661.2997,4083.0986,-5159.0740,-4327.5433,-1970.6048,-6371.4681,1380.2276,-3425.3907,5190.6547,-4503.1762,-416.1437,3530.5651,-5161.2399,2656.2815,-4340.5656,1173.9365,1217.1173,3708.7906,-3166.3136,6755.0529,-1311.2439,-558.0711,6523.2473,5251.2849,6082.3494,5804.7145,-3029.2027,-4296.8275,4382.3957,5824.6607,-243.6761,333999.2049,313832.2957,330693.9368,335846.6497,328304.4517,331708.4292,328231.1957,331835.1614,16943062.9079,16923886.1481,16928130.6409,16955376.9023,331272.8182,16948541.0013,-5597.2630,-5194.9520,-647.5244,-6451.7562,1122.5631,4141.7839,-5463.1034,-1052.6497,2439.1975,6439.6887,2546.9737,-3086.4691,6056.9054,-1001.1648,2959.8541,-2916.3100,6162.2836,1351.5661,5354.2970,-3552.2374,5271.0209,-6565.9171,3081.5766,-4296.1831,-6723.8211,-3183.4353,-453.4423,-2922.7282,-2966.5193,1156.1645,4695.0222,-4082.3280,-2897.1722,-1003.6655,-4028.8088,-1887.8406,-1492.3230,1332.6722,-3050.7574,1723.7970,1849.5676,-5570.3365,-931.6412,1056.9402,-3502.9803,-6687.2969,6034.3054,-5088.4528,-500.4191,-2684.7231,-4856.9555,2412.4455,2106.4928,2228.4016,-4686.2594,-6417.7964,-4434.2307,6411.3179,4611.7816,-3173.6470,-1260.8699,-5883.2030,1860.5051,1724.5896,-4340.9485,-5978.0946,-6265.6163,5866.6961,-1908.0087,-4098.5569,-4199.1238,1227.6663,3930.6880,-5512.2199,2358.6051,-5001.8323,-3903.1761,1365.6752,-4557.4911,-6724.4008,-2318.7418,4406.6696,-3942.9068,201.6368,-6598.7750,6332.7932,-2707.2575,-1053.9403,-6.4157,-4126.1764,4055.3801,-520.6147,-261.6151,-1592.2044,2995.5388,5039.6894,313.6841,-2332.9867,-1235.8377,1163.3433,145210.4415,144362.2589,158019.3201,154993.6439,158238.4738,156612.1289,148832.2505,151887.8252,-86362631.8558,-86372975.6474,-86363924.9597,-86377925.7584,152190.5338,-86378495.0809,3832.7910,937.0510,4706.4411,-1460.1138,-4108.1662,1355.5514,-4234.7503,-5016.9261,-5378.3638,2051.4601,3196.2163,-4691.7365,-3164.0486,-5122.4447,-4481.7372,-5390.5213,-2815.4383,4549.1212,1309.9511,5322.4543,333.6561,2082.1373,3639.2690,4029.8675,-1241.3758,-4370.3403,5261.0232,-5745.6784,5444.2874,5475.3096,4159.1907,-5507.2465,-5206.1753,-5527.6882,-4159.7183,-6451.3444,-1365.2364,5451.9549,2563.6500,5087.1960,1531.8966,-2120.6728,-3814.4697,-5055.9749,4722.8442,-729.7714,2840.5267,-2821.5110,-1827.2482,-3832.8340,-4652.0857,5783.3102,-3258.1063,-3763.2307,-4948.8399,2218.6652,4431.1282,-2595.6958,-2091.1434,-4451.7741,-2231.6486,-3257.1921,4315.4026,-672.4170,4542.7344,-2885.2832,-1362.3355,-3659.9770,3034.7590,-5458.6769,3564.5878,-4477.4914,3688.1182,3687.0117,-1479.9533,4615.5981,4434.1803,4269.4840,-2094.7837,-1648.9997,5465.0435,1332.7601,-5028.3856,5380.7707,-1736.2438,-2510.9342,-5215.2697,-6095.4838,-1583.2245,5312.3501,5459.2747,-2306.6859,4339.1727,2716.5284,-1966.2500,3642.0255,-5417.7300,4697.3932,-3335.6334,-6845.2088,66961.8873,65870.0586,62990.6872,71024.6093,68668.1871,57963.1056,58553.6438,63199.9861,39618820.6052,39600002.0028,39632257.9823,39633867.9495,64839.8016,39630470.8907,
3600.000,290.0312,5010.9914,-3937.1694,3309.7068,2154.5689,2412.6875,3240.2239,6531.2985,-4906.9896,-2918.6360,6075.9368,4171.8068,-3060.4974,-4778.3450,6775.4519,551.4491,-3169.6915,5279.6004,3596.3330,5053.7487,2103.1126,1412.5826,1078.8030,1126.6465,599.3809,-862.9381,-2371.7964,1957.9961,6154.7155,-5646.5968,-1939.6587,4881.1345,1079.1332,4683.1075,6471.5199,-6099.7389,-4025.7947,-5849.5579,-2190.0726,4426.6326,-4816.0400,4716.6541,-5590.8442,5181.6298,-904.4433,2888.4416,-4104.6311,-2025.1698,4038.4020,4444.6634,5228.8408,6585.8721,-6931.6129,6264.8214,4005.5998,2814.6442,5498.1230,-2457.8540,-6118.7456,6609.3675,-3207.3403,1950.4392,4485.3103,-5305.4647,384.5743,1186.2371,-911.8926,-2675.2769,6785.2580,4927.9870,195.4092,4778.2331,283.0300,3715.0721,3700.0988,1532.8947,6111.2176,-4472.5521,5493.9982,2851.8306,-2003.4932,3623.6058,1746.0927,5084.1286,424.2163,-2976.4328,-6753.2730,4673.2876,-6244.7659,5097.1367,-3818.9178,-6222.0456,-3248.4416,-2522.6408,-5022.5557,-860.7097,2783.6577,-147.0717,-5377.4692,5172.4850,289529.7108,266693.3846,283268.8953,286842.8434,278930.1359,282246.7093,280092.8333,281469.2335,38798145.6486,38780726.2640,38778312.3687,38800344.2202,282343.6814,38802709.5348,6914.6779,3485.7527,4445.1798,5390.6854,-3566.6831,-4321.7525,4194.8939,-1480.2032,1879.7776,-5865.4506,-2895.9132,-1263.1529,-2758.4643,4564.9969,-1407.6735,5095.8716,-2689.7418,-4291.3565,-4772.6857,-64.0660,-5817.9047,6605.5395,-4010.0845,5152.9568,6168.4766,5329.9729,4302.5202,2255.7253,839.4424,2328.7737,-3749.6837,2451.3651,4994.4703,-3090.8298,1925.2164,1724.5420,2880.5504,1974.7649,3850.7244,-4944.4106,700.8431,4551.2958,3570.7081,-4197.2191,6109.0127,4407.3235,-3049.8930,6241.5989,-2028.8570,5158.9334,3224.4697,-1647.7257,131.7269,-2808.6065,5387.0700,5969.5571,4052.2892,-3647.4102,-2855.9653,752.4666,3903.4511,2212.8932,-5030.3918,435.5768,6514.7441,4163.9127,6197.1994,-3165.6031,443.6467,2652.0287,5072.6948,-4597.4043,-4140.1012,1895.0250,-2045.7081,1822.2789,3040.3604,3034.7516,2578.4247,4610.6205,5822.8794,-5084.9192,4276.4558,-3755.6098,6399.0876,-3282.9532,1542.4462,4724.0592,2176.9930,3888.5473,-4526.3027,2751.5324,4462.5064,3399.1305,908.2324,-4082.4021,-4378.5414,4492.2867,4172.5813,-1725.9341,223670.3715,218402.7067,236121.0952,232249.3181,236214.4833,235131.9414,227294.7719,230096.4748,-78985321.9962,-79001297.6904,-78993181.6740,-78996627.3630,230119.4273,-79001005.8955,201.6750,3261.7471,-3590.3017,-2840.7772,5527.3921,-4839.8454,4467.3279,1730.0582,4422.1244,2249.9557,1718.8536,5362.3077,5449.7223,1763.6211,-567.1622,4634.8274,5401.6024,-522.2653,3542.3463,-4725.0893,3130.6474,1570.8290,-5538.6647,-4335.3856,-3080.6503,4343.7811,-4877.4974,6266.1143,-3051.0089,-3266.7334,-5370.7075,4234.6617,4498.0963,4050.3373,957.1542,2822.1874,4821.0410,-3140.8498,-5322.2437,-1980.5378,-4924.1322,-2240.2868,-1082.5496,1857.5007,-3172.8475,4471.3934,-4692.6244,-1887.8846,5125.8369,-1369.0972,2956.9382,-1473.7228,-188.7195,-1108.2480,1382.5238,2091.4076,-378.0940,5326.9113,-1587.7118,1959.8456,4576.4538,6282.7459,-1644.1457,4415.5497,-2135.9691,5393.8542,-2952.8474,5527.9894,1254.5470,3946.4516,-4618.5324,2030.1937,-5540.9927,-5533.2910,5506.6633,-6538.3225,-364.1793,-4234.8479,-2935.1304,4316.7432,-3152.7380,2965.7930,5136.0921,-2833.3606,-2614.5380,5300.1728,471.2655,2006.2201,-2094.5255,-2451.1883,-3414.6261,-1354.5548,-4014.4977,-5395.7553,4516.0059,-5530.0673,4565.0583,-5164.4167,-459.6861,4287.9354,69328.8243,67409.4705,65599.5229,71040.2043,72002.6319,62045.6021,58412.5133,68129.8262,39622185.8519,39603472.3726,39632411.6605,39640315.3747,66523.1242,39634456.4189,
7200.000,-1905.7810,-4224.5544,2250.0878,-3937.1733,1070.0799,1957.9786,-6150.4885,-5736.7521,5114.6678,3746.3342,-3245.2195,-4093.9120,5595.8743,3105.6091,-4455.9656,-3123.2535,5357.3046,-2883.6364,-338.1324,-6278.1314,1584.6421,-3509.1268,3001.9829,-4811.5886,-2862.2818,-2228.9183,618.6865,-5584.2022,-6756.1554,5467.2033,5811.0323,-6831.0506,-3974.8131,-4412.7443,-6085.0159,6473.4983,-61.1926,5723.7390,-2114.8326,-3068.1594,1988.7239,-4406.0829,1804.2161,-3941.1961,-1484.3253,-4254.0336,5830.9499,-1131.7073,-262.8026,-1080.5476,-6701.6583,-5795.9290,5503.0981,-3857.0240,-4861.6136,-3699.0736,-5329.9796,5026.2092,5436.9178,-6570.4520,-931.8681,-3303.0017,-2542.8931,2379.3932,-2835.1645,-4817.1644,-1943.8744,5657.5138,-4726.6068,-6749.9081,-4162.2588,-3086.5571,3856.1225,-5358.3902,857.7285,-5132.9610,-5509.3990,2882.8187,-3636.2934,-5219.4660,518.2757,40.1113,-5046.9329,-4306.5105,-2578.7070,4939.5455,5209.9594,-2435.8092,3395.8626,-6061.1434,5709.9848,3518.6138,712.1489,-1755.9100,2874.9626,4835.7989,-1434.3977,-3286.5936,2214.4953,-6888.6515,226334.3658,202636.1996,217785.7110,219660.3421,211811.1427,214859.8914,213711.1759,216487.5222,57984154.3851,57969874.8412,57962486.1507,57978362.4248,215513.1970,57987869.1721,-5216.8999,266.9997,-6553.0570,-1843.8144,5819.4324,4000.8394,-2490.9476,2847.7399,-4566.8557,2625.5834,2360.5038,4870.9771,-974.4520,-5387.1543,-909.9477,-6088.9837,-1426.0462,4786.1948,2735.9716,2662.4643,4828.5808,-4170.5183,4802.2914,-4634.1953,-3134.0447,-6343.3406,-6738.9197,-2635.7549,784.6899,-4135.9936,2486.3141,-1033.3433,-5520.6365,5336.1701,851.5344,625.0232,-4455.0650,-3732.0931,-4550.7627,5737.9355,-4058.6347,-1210.4959,-4122.6671,5131.5583,-6772.0907,-321.7539,-540.2334,-4305.7864,4923.1803,-3771.6655,-843.8302,-770.4183,-2345.0665,2316.4732,-3674.3238,-2801.4407,-1616.0006,112.3959,-268.3170,1438.4259,-5787.2613,2213.5979,6122.9073,-3534.0401,-5997.1715,-1872.0021,-3836.9853,292.3846,1620.2709,-1134.8610,-4877.9201,5996.1302,4188.8179,1880.6040,2625.3980,563.6550,-642.4318,-6101.7556,1758.8377,-1263.5523,-6799.2198,4278.7198,-4261.2016,5217.3229,-3584.9729,-628.1991,847.9260,-5647.0164,-4041.7488,-2403.6454,3567.6854,-4264.5085,-6751.5769,-5082.0145,-4977.9380,2933.6019,6708.6620,-5696.0008,-5139.6323,-417.0142,289480.5490,278136.9497,298945.1831,294304.9008,299043.2332,297733.4123,291362.3098,293729.6698,-66184695.7399,-66205066.1889,-66200703.0287,-66201502.5084,293244.0832,-66200735.1712,-4142.1438,-5488.1674,292.6105,5386.8400,-3614.3655,5282.2388,-2033.6781,2605.2751,-491.8118,-5212.5844,-5679.7932,-2722.3701,-3818.2473,2842.2201,5236.0215,-1013.0340,-3986.3118,-3923.7352,-6388.8862,1140.7220,-4725.8867,-4294.4320,3962.7839,1387.2380,5451.0869,-1711.0094,1434.0462,-3204.5000,-1274.3879,-982.3282,2572.1947,-347.3792,-395.0057,-110.8564,2954.9815,2421.1581,-5297.7628,-1132.9446,4754.7646,-2376.3650,5227.8028,5191.0020,4980.0508,2454.7235,-292.7781,-5451.3209,3710.1087,5163.0530,-4749.8740,5719.0012,948.6383,-3746.7694,3503.4027,5290.4647,3128.9919,-5149.2974,-3978.0695,-4755.9535,4289.0813,1693.9387,-3494.6553,-5709.4095,-2038.5669,-5463.2982,-1769.7552,-4615.5930,5412.0286,-3975.6734,-4789.6625,328.6208,2429.5262,1621.7879,3920.2794,3952.0942,-6386.5309,4642.3894,-4001.1875,1242.1625,5382.4415,-4393.7495,-1163.3910,-5441.2658,-2052.9399,-1487.1739,5319.5885,-4807.1048,4501.1079,3211.9612,4490.1969,-2145.5523,-1168.0195,4180.0324,660.1167,4239.2284,-3675.2798,3982.2257,-889.9144,1881.4672,3894.7586,755.2981,71508.9229,68934.4726,68449.0120,70096.5973,74831.6266,67041.1532,59005.4993,66814.2435,39626364.2943,39607275.6208,39632649.5976,39640455.0435,68199.5774,39638460.4742,
