sl_100_86400_20250720 Coordinates.csv
2025/07/20 07:47:00.0000 UTC

Generated: Tue Oct  8 16:20:08 2024,
Start: 2025/07/20 07:47:00.00, Stop: 2025/07/21 07:47:00.00,
TIME_UNITS,STARLINK-11272 [DTC] - X-Coordinate,STARLINK-30364 - X-Coordinate,STARLINK-31477 - X-Coordinate,STARLINK-6350 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-1494 - X-Coordinate,STARLINK-4276 - X-Coordinate,STARLINK-2606 - X-Coordinate,STARLINK-11152 [DTC] - X-Coordinate,STARLINK-1541 - X-Coordinate,STARLINK-11146 [DTC] - X-Coordinate,STARLINK-31644 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-1071 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-3203 - X-Coordinate,STARLINK-4711 - X-Coordinate,STARLINK-3877 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-31907 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-5217 - X-Coordinate,STARLINK-2153 - X-Coordinate,STARLINK-6246 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-4446 - X-Coordinate,STARLINK-30553 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-30429 - X-Coordinate,STARLINK-31705 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-3288 - X-Coordinate,STARLINK-5786 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-30296 - X-Coordinate,STARLINK-4275 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-5813 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-31002 - X-Coordinate,STARLINK-4014 - X-Coordinate,STARLINK-5878 - X-Coordinate,STARLINK-1215 - X-Coordinate,STARLINK-5852 - X-Coordinate,STARLINK-2266 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-6085 - X-Coordinate,STARLINK-1009 - X-Coordinate,STARLINK-30529 - X-Coordinate,STARLINK-6229 - X-Coordinate,STARLINK-1510 - X-Coordinate,STARLINK-3749 - X-Coordinate,STARLINK-31049 - X-Coordinate,STARLINK-30399 - X-Coordinate,STARLINK-5510 - X-Coordinate,STARLINK-5322 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-2497 - X-Coordinate,STARLINK-3332 - X-Coordinate,STARLINK-30564 - X-Coordinate,STARLINK-5301 - X-Coordinate,STARLINK-31565 - X-Coordinate,STARLINK-5844 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-30842 - X-Coordinate,STARLINK-31192 - X-Coordinate,STARLINK-4133 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-6065 - X-Coordinate,STARLINK-32135 - X-Coordinate,STARLINK-31707 - X-Coordinate,STARLINK-1390 - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-1618 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-2697 - X-Coordinate,STARLINK-31877 - X-Coordinate,STARLINK-5258 - X-Coordinate,STARLINK-5054 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-31531 - X-Coordinate,STARLINK-4601 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-3708 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-4008 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-31752 - X-Coordinate,STARLINK-4781 - X-Coordinate,STARLINK-4260 - X-Coordinate,STARLINK-1977 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-31884 - X-Coordinate,STARLINK-31122 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11272 [DTC] - Y-Coordinate,STARLINK-30364 - Y-Coordinate,STARLINK-31477 - Y-Coordinate,STARLINK-6350 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-1494 - Y-Coordinate,STARLINK-4276 - Y-Coordinate,STARLINK-2606 - Y-Coordinate,STARLINK-11152 [DTC] - Y-Coordinate,STARLINK-1541 - Y-Coordinate,STARLINK-11146 [DTC] - Y-Coordinate,STARLINK-31644 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-1071 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-3203 - Y-Coordinate,STARLINK-4711 - Y-Coordinate,STARLINK-3877 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-31907 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-5217 - Y-Coordinate,STARLINK-2153 - Y-Coordinate,STARLINK-6246 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-4446 - Y-Coordinate,STARLINK-30553 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-30429 - Y-Coordinate,STARLINK-31705 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-3288 - Y-Coordinate,STARLINK-5786 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-30296 - Y-Coordinate,STARLINK-4275 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-31002 - Y-Coordinate,STARLINK-4014 - Y-Coordinate,STARLINK-5878 - Y-Coordinate,STARLINK-1215 - Y-Coordinate,STARLINK-5852 - Y-Coordinate,STARLINK-2266 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-6085 - Y-Coordinate,STARLINK-1009 - Y-Coordinate,STARLINK-30529 - Y-Coordinate,STARLINK-6229 - Y-Coordinate,STARLINK-1510 - Y-Coordinate,STARLINK-3749 - Y-Coordinate,STARLINK-31049 - Y-Coordinate,STARLINK-30399 - Y-Coordinate,STARLINK-5510 - Y-Coordinate,STARLINK-5322 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-2497 - Y-Coordinate,STARLINK-3332 - Y-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-5301 - Y-Coordinate,STARLINK-31565 - Y-Coordinate,STARLINK-5844 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-30842 - Y-Coordinate,STARLINK-31192 - Y-Coordinate,STARLINK-4133 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-6065 - Y-Coordinate,STARLINK-32135 - Y-Coordinate,STARLINK-31707 - Y-Coordinate,STARLINK-1390 - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-1618 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-2697 - Y-Coordinate,STARLINK-31877 - Y-Coordinate,STARLINK-5258 - Y-Coordinate,STARLINK-5054 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-31531 - Y-Coordinate,STARLINK-4601 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-3708 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-4008 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-31752 - Y-Coordinate,STARLINK-4781 - Y-Coordinate,STARLINK-4260 - Y-Coordinate,STARLINK-1977 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-31884 - Y-Coordinate,STARLINK-31122 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11272 [DTC] - Z-Coordinate,STARLINK-30364 - Z-Coordinate,STARLINK-31477 - Z-Coordinate,STARLINK-6350 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-1494 - Z-Coordinate,STARLINK-4276 - Z-Coordinate,STARLINK-2606 - Z-Coordinate,STARLINK-11152 [DTC] - Z-Coordinate,STARLINK-1541 - Z-Coordinate,STARLINK-11146 [DTC] - Z-Coordinate,STARLINK-31644 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-1071 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-3203 - Z-Coordinate,STARLINK-4711 - Z-Coordinate,STARLINK-3877 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-31907 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-5217 - Z-Coordinate,STARLINK-2153 - Z-Coordinate,STARLINK-6246 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-4446 - Z-Coordinate,STARLINK-30553 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-30429 - Z-Coordinate,STARLINK-31705 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-3288 - Z-Coordinate,STARLINK-5786 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-30296 - Z-Coordinate,STARLINK-4275 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-31002 - Z-Coordinate,STARLINK-4014 - Z-Coordinate,STARLINK-5878 - Z-Coordinate,STARLINK-1215 - Z-Coordinate,STARLINK-5852 - Z-Coordinate,STARLINK-2266 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-6085 - Z-Coordinate,STARLINK-1009 - Z-Coordinate,STARLINK-30529 - Z-Coordinate,STARLINK-6229 - Z-Coordinate,STARLINK-1510 - Z-Coordinate,STARLINK-3749 - Z-Coordinate,STARLINK-31049 - Z-Coordinate,STARLINK-30399 - Z-Coordinate,STARLINK-5510 - Z-Coordinate,STARLINK-5322 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-2497 - Z-Coordinate,STARLINK-3332 - Z-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-5301 - Z-Coordinate,STARLINK-31565 - Z-Coordinate,STARLINK-5844 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-30842 - Z-Coordinate,STARLINK-31192 - Z-Coordinate,STARLINK-4133 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-6065 - Z-Coordinate,STARLINK-32135 - Z-Coordinate,STARLINK-31707 - Z-Coordinate,STARLINK-1390 - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-1618 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-2697 - Z-Coordinate,STARLINK-31877 - Z-Coordinate,STARLINK-5258 - Z-Coordinate,STARLINK-5054 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-31531 - Z-Coordinate,STARLINK-4601 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-3708 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-4008 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-31752 - Z-Coordinate,STARLINK-4781 - Z-Coordinate,STARLINK-4260 - Z-Coordinate,STARLINK-1977 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-31884 - Z-Coordinate,STARLINK-31122 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4674.7534,-4599.7279,6189.8422,5270.0761,230.7613,-4930.6246,-4284.3827,-3918.8896,-5803.6634,-275.5677,-2186.4396,6177.9360,-6219.7568,-5564.3983,4706.7986,2277.5846,6306.4247,3988.9677,1827.6691,-5419.9145,5016.5254,-5296.6093,6619.0122,1283.4436,-5588.3834,-6450.8576,5222.6436,-791.7283,6527.6630,-383.0622,2928.2022,5509.4691,6342.0575,4432.4086,5493.7769,-3689.5346,-3917.0083,-3062.7688,5884.2883,-5204.1208,6615.3781,-2548.8469,1304.5270,-1227.7361,5385.5911,-1397.8249,-3468.5609,-327.8218,3747.6488,3400.5071,-5392.7558,5744.7207,-3481.2962,3678.7367,-459.3828,-881.3376,6598.0937,4306.4425,-1845.5264,4455.1948,5704.8624,-5360.8895,-1439.1482,1272.9450,5591.5300,4617.8588,-6375.5481,2007.5945,-1253.4849,-5201.6745,-4025.1215,-3182.2450,1722.2056,-4448.5234,-78.4300,-614.7176,1879.4943,3098.5949,-4549.8640,5885.5929,3094.5992,-3560.5845,6469.1197,972.6180,-4895.9636,4797.6182,-5401.9868,-5901.4824,-5013.5105,3812.3262,-2037.6132,-6655.8210,5501.9341,0.0000,-5649.7472,-2719.7805,-4627.1697,-2767.2914,1247.7970,-835.8133,-351398.1964,-336484.7378,-334707.0690,-339244.2082,-331067.1446,-334426.2616,-332798.5282,-334459.9915,130464121.6243,130505232.2809,130491349.1888,130471970.9422,-335040.0938,130467138.2265,217.2744,2126.9806,-1962.6313,-2300.8926,-6787.7743,-4000.4524,-1899.0600,4985.0630,-3252.1024,-4253.7458,3487.1912,1558.5286,2299.0255,3160.2237,1903.1704,3520.0924,2685.4259,-1098.7280,-5824.1992,-4000.3485,3294.5053,-2696.8762,-1869.0622,-6324.6704,1239.2841,-389.2748,2500.1830,-2184.6464,94.4453,2352.4208,6107.9598,-3647.0417,-1675.8970,380.4516,3373.4444,-4690.2548,-1947.2420,-4914.1281,-2158.9533,-4158.4451,-2059.3456,-6426.9060,-5021.0960,-4920.2970,-3263.4722,6775.3261,3575.6046,-6881.3600,2411.6636,-5972.5392,295.1726,484.6633,3555.8337,5567.7010,-5508.1384,6503.7997,-940.9299,-3519.3345,-5024.6397,-1510.0864,-3974.4170,-2215.3133,-6137.3160,5818.3684,-3749.0000,-4591.2913,1812.9757,5045.8829,-6124.4524,-984.8784,-5058.1194,-5506.6967,-3978.5565,-606.3932,4347.3006,4998.2202,-4160.8110,5635.3761,-1393.7737,-3385.1241,-3642.2931,-4601.8780,-2159.9493,6336.6456,4831.9850,-1964.9185,-2509.4811,-1785.3259,3430.7617,-2736.7581,-234.7330,-159.2153,37.4399,0.0000,-2161.7238,-3797.5746,245.4703,-6261.1782,-5216.4557,4490.9209,-3542.2950,3520.7966,-6194.4496,-3826.6443,-5736.4146,-4843.4110,3523.1373,923.9670,276414329.9315,276439025.8382,276421836.8102,276425538.5313,-247.7248,276430645.3347,4839.0202,4720.2955,2081.0956,3870.7933,1304.0381,-2755.3145,-5089.6773,2754.0583,142.7625,-5444.8162,-5367.9105,-2447.1043,-2032.6639,2584.3414,-4730.5564,5486.6109,931.0231,5530.9543,3244.2126,1115.1616,3273.5220,-3360.7775,693.3568,2484.6659,3887.1008,2301.9499,-3781.5253,-6541.9976,2331.0317,6520.4010,781.0154,2099.7845,1873.9112,5297.7887,-2505.8623,3518.1397,5113.0288,3656.3944,-2919.5382,1820.6872,-567.3438,-151.3462,-4609.2644,4726.2757,2852.2893,727.2034,4795.3557,904.5479,-5265.3603,-769.8814,-4236.9774,3847.9651,-4812.7105,1845.7969,4180.0728,1823.2759,-1854.9003,-4010.4993,-4279.9142,-5123.1136,-36.5246,3771.2792,-2831.7185,3509.2634,-1325.5355,2450.3521,1615.5631,-4318.3390,-2962.9253,-4484.7582,-2235.4900,-2724.9403,-5393.0289,-5373.8641,5233.3655,4584.0029,-5182.5548,-2611.5186,5010.6053,872.0724,-5006.2991,-3758.7782,-115.4373,-2600.2479,-709.4004,-4609.0275,3313.1458,-3137.4944,3294.6187,-5066.7325,-6636.4386,1862.7335,-4188.6341,0.0000,3289.2911,-5102.3097,5128.5892,-970.4755,4203.4532,5200.2740,155121.4871,153289.0797,150885.8733,158112.9746,156634.1871,145924.5924,145701.5323,151175.9320,26605986.4347,26632883.2473,26615912.7179,26624196.5136,152387.4181,26617906.5145,
3600.000,-2077.4085,2595.4664,-4939.8001,-2057.2134,1312.5017,4339.5912,6639.9973,2759.3590,4864.2177,4406.9642,-1388.0260,-6423.8624,3339.4830,4807.1388,-5852.1344,-5407.8914,-5158.0337,-2834.5924,-342.0352,5358.6150,-6451.7265,6811.3887,-5100.1926,1512.5732,6061.5666,6337.9182,-3914.8449,-1454.6893,-4437.3103,-3885.4397,-4687.6835,-4112.8899,-2991.5128,-5778.6769,-6341.3598,6025.3733,6474.0783,5188.6342,-2410.7243,5827.2668,-4504.9086,3504.3498,2749.6477,4870.3261,-4763.1186,492.5049,2482.7814,457.8385,-6483.5026,-881.9107,3290.6973,-6517.5069,2478.0836,-4076.0205,3991.1860,-1933.4581,-3894.9076,162.8085,4490.9445,-95.6413,-4082.0417,3866.0761,3220.9539,-3377.5358,-2390.7610,-1757.0419,3268.8806,-4911.4367,3143.3418,4581.9585,5812.6861,3890.8138,1226.3525,1213.9747,-3664.2922,-3496.6142,2582.8460,-4582.6335,3584.0401,-2883.9975,-1708.4479,4114.9204,-4076.2215,-2881.0425,2281.6435,-2315.6577,6803.9093,3953.7439,1150.5375,217.0017,4430.2125,6298.9264,-6578.8101,0.0000,6775.6062,5898.6696,2466.2028,3805.7884,3323.0183,-2010.9221,-337816.1337,-324601.1413,-325145.3285,-328201.7188,-319684.3600,-322783.1446,-322383.1277,-324203.6616,54384862.4013,54425230.3106,54414040.9872,54399788.3966,-324038.3846,54388593.8996,4369.0391,-5478.2937,4284.1646,4722.3349,6091.9008,422.6339,-334.4025,-6142.3106,-58.9351,2979.5873,-6104.5468,313.9863,-4104.0978,-4612.4157,1786.6795,-612.5187,-198.2586,5034.7593,6832.6013,420.7785,-1876.0984,130.6043,3068.9541,4177.3010,-3342.1293,-2105.7833,1386.6170,6048.7841,2740.3539,-3238.9790,-3864.4919,5358.6265,3299.8602,2848.8236,-2015.0068,3419.6869,-1103.6812,4412.9085,3538.7906,2675.2594,1840.2600,4307.1419,4965.9572,3648.3111,4791.7385,-4714.7718,-6321.2057,5738.8175,-108.7871,5166.1305,-4244.4607,2254.9738,-6321.2284,-2422.0063,3457.5411,-4011.8913,2651.9933,4151.9515,5172.7946,2476.0772,3251.0887,-1551.3725,2873.4472,-2434.7641,4155.8661,3058.4999,-4051.9581,-2149.2979,2898.8717,-3061.2423,3149.4488,1955.1466,6193.9334,-2214.8457,-5356.3784,-5392.7229,4103.6213,-2350.8673,-2907.6992,4052.7197,6474.3953,611.7791,4145.7998,-3321.1604,-4750.5706,5187.6829,-80.3484,-1498.4533,-4033.6516,4680.9676,4145.3973,-1375.0411,2107.9405,0.0000,647.3034,3047.8835,-4071.7179,4726.2152,4255.8998,-6236.6237,-91339.1360,-76561.1259,-89520.5437,-86357.3747,-88944.1582,-88390.7191,-80476.3600,-84691.8181,300820796.9512,300856316.6146,300836761.1749,300837500.6671,-83494.2065,300837753.8704,-4696.8268,-3366.1742,1935.0868,-4650.9712,2995.5551,5363.3165,1896.2352,1573.0299,4530.3477,4404.8015,2546.9673,-2286.7510,4471.1319,1803.4005,3258.4632,-4265.9286,-4610.0115,-3802.8320,1012.4189,-4221.6854,1274.1368,-422.3755,3509.1523,-5306.7539,137.7521,1572.8154,5517.7019,3065.2934,-4577.0012,-4777.5233,3088.1121,1557.2832,-5176.0338,-2542.8753,-1886.4676,-195.6418,-1499.7206,739.3262,5418.1877,2562.5937,4957.8017,4114.4902,3977.8357,-3337.3029,1472.0867,-5093.2482,-1336.3621,3888.7616,2338.0282,4503.2851,4259.1878,-734.5320,1329.6977,-5052.4211,-4501.2081,-5163.2716,5054.8490,5441.3008,127.6639,6484.6483,-4595.0101,-5533.4823,5388.8869,-5527.1096,4896.8684,-6003.2536,-4420.6435,4390.6377,5427.5177,4202.5418,-1752.9886,5366.5484,2815.2310,6516.9581,-2070.1358,-2281.2464,4905.5956,4639.0892,-5155.2695,-4708.8658,1734.0110,5525.6065,-3573.8502,5330.4267,4468.7303,3966.6886,467.5501,5463.9043,-5500.9133,5060.4303,3358.2896,2495.1235,215.3764,0.0000,1061.8722,1923.1315,-5024.0872,-3316.3323,-4174.3550,-2255.6148,155667.2949,154646.9800,152851.3172,157190.4289,159029.7198,149379.7145,144927.4400,154620.9442,26555290.9174,26578884.5087,26560332.6158,26568942.8372,153283.7671,26566057.5037,
7200.000,-369.4025,-432.6291,1025.4963,-1209.1479,-3195.3067,-3413.1444,-6191.7534,38.8598,-1361.0954,-6664.7887,3327.1741,3326.6199,517.9168,-1547.2158,5463.6735,6749.8224,2697.2824,1558.6452,-1622.1880,-3717.5917,4666.1169,-4983.3022,1201.4776,-4799.6806,-3855.9111,-3344.8207,2457.9781,3763.3872,1397.9739,5651.6574,4966.5715,900.7550,-1612.5576,5125.6366,4635.5236,-6055.5297,-4973.2929,-4835.6051,-1699.2851,-4345.4774,108.9257,-4166.6994,-5542.6438,-6689.1250,1743.3291,2170.1609,-779.2988,-1703.3806,6388.1443,-2933.8413,-809.2876,4908.4304,-797.8256,4207.0105,-6512.9027,5049.7306,-29.5777,-4279.2912,-4777.4140,-3560.1674,-111.3076,-2214.3132,-5094.6707,5446.5691,-2291.1228,-2718.0805,1133.4295,6659.6165,-5158.1116,-3330.8351,-5156.1816,-4522.0008,-2876.0951,944.5579,4920.9062,5513.9513,-5643.8750,5528.9650,-2576.7435,-1845.1618,114.0134,-4554.5773,-403.2550,5007.9738,1937.2097,-94.1143,-4841.5971,-1615.5591,3084.7229,-3276.6081,-2875.9522,-3191.8622,4728.1058,0.0000,-4771.4126,-6284.3223,-623.3978,-4102.9453,-6331.2512,3434.1166,-302581.4755,-293721.7827,-295130.9944,-296506.3335,-288163.4588,-291225.9815,-291206.0851,-293026.2077,-25430959.7937,-25394781.6779,-25403408.3061,-25415799.5593,-292719.2214,-25426934.2388,-6714.3889,6918.6921,-5013.9160,-6305.8407,-2831.8290,3815.4553,1840.1379,4848.5156,4533.4592,-1729.4360,5375.3584,-2725.1770,5484.6664,4443.7634,-4268.3132,-1449.9147,-3369.6711,-6728.2486,-4852.1965,3904.4465,-925.2719,2588.4869,-3982.7897,-1286.4295,4037.5856,4104.9840,-5227.3503,-5396.2909,-5450.2048,4038.3189,-571.2948,-5377.7017,-4767.3275,-4296.6145,-722.5673,-870.0448,2965.5773,-1465.7369,-4946.2160,623.5963,-2426.8674,-143.2079,-4057.6699,-1845.2787,-4566.4326,1159.8388,6201.9891,-1923.8476,-1525.9748,-3116.5551,6684.2594,-3997.5521,6201.6626,-1936.3600,-1132.3861,261.4750,-4657.9735,-4402.2622,-2699.7173,-4322.2870,-2374.1556,5291.9108,1069.4068,-1216.2218,-4019.7007,-1919.7455,5476.3173,-649.5566,926.0754,5921.0026,586.2660,2352.9099,-6106.5842,5465.3559,3863.2083,3599.3365,-3682.3350,-1553.0041,6076.3060,-4099.1011,-6408.7600,3452.6410,-5054.4140,-500.0585,3801.2308,-6869.4595,2791.0885,5096.1375,4499.4929,-5796.5244,-6034.2431,3076.4839,-3222.2003,0.0000,1519.3269,-1523.9333,6656.2570,-825.4835,-2335.0122,5644.6282,-172363.1806,-151950.3829,-166881.7363,-162817.0868,-166435.9332,-165229.9803,-159278.1089,-160442.2713,304680001.0516,304726268.0271,304704537.3953,304704422.3937,-161282.9764,304697936.5899,450.3009,-52.2609,-4518.3046,2620.1466,-5446.0911,-4659.9796,2463.5243,-4935.0754,-4681.5058,-606.1371,2385.0110,5288.7082,-4213.8538,-5056.0106,161.8120,336.0566,5397.6602,-333.4456,-4658.4591,4182.4188,-4919.1094,3867.3164,-5525.6355,4804.0991,-4097.8780,-4371.7049,-3802.2771,2195.4384,4046.4388,236.5547,-4644.7991,-4290.2044,4601.0850,-1799.2068,5070.7424,-3265.0307,-3448.3357,-4632.9322,-4524.5255,-5337.4488,-6519.9863,-5521.3524,-965.2940,-71.8328,-4896.9568,6494.5607,-2975.1013,-6463.5032,2093.4922,-5435.3819,-1321.2388,-2840.6203,2955.4800,5140.4436,2092.1613,4557.2120,-5117.0315,-3050.6148,4092.7403,-4129.2229,6520.9027,3868.1147,-4545.7929,4078.5369,-5067.8171,6100.7230,3900.3099,-1825.5047,-4517.3877,-1397.3811,4442.9042,-4680.2032,1501.8596,-4276.4132,-2701.4508,-1773.3405,-1503.9051,-3897.8204,2059.7257,5154.4286,2596.3850,-3914.5831,4551.3905,-4748.1889,-5445.5146,-936.8241,-3918.2788,-4391.8595,4240.1213,-1827.4708,1864.8640,-5311.6029,3869.8570,0.0000,-4736.6388,2441.4802,1773.0357,5493.2771,983.2547,-2089.4427,156160.2783,155715.4966,154916.6027,155302.9269,160912.9763,153734.9702,144861.0144,152608.8796,26505269.5358,26524772.9547,26504907.6426,26512493.6990,154164.0623,26514185.3614,
