sl_100_86400_20251130 Coordinates.csv
2025/11/30 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:09 2024,
Start: 2025/11/30 07:47:00.00, Stop: 2025/12/01 07:47:00.00,
TIME_UNITS,STARLINK-30349 - X-Coordinate,STARLINK-2012 - X-Coordinate,STARLINK-31166 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-3156 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-31571 - X-Coordinate,STARLINK-5650 - X-Coordinate,STARLINK-4364 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-31848 - X-Coordinate,STARLINK-6180 - X-Coordinate,STARLINK-5636 - X-Coordinate,STARLINK-4484 - X-Coordinate,STARLINK-5539 - X-Coordinate,STARLINK-11152 [DTC] - X-Coordinate,STARLINK-1498 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-5730 - X-Coordinate,STARLINK-31193 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-30169 - X-Coordinate,STARLINK-2617 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-1417 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-4208 - X-Coordinate,STARLINK-3522 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-32017 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-31074 - X-Coordinate,STARLINK-3103 - X-Coordinate,STARLINK-3201 - X-Coordinate,STARLINK-30323 - X-Coordinate,STARLINK-3679 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-4671 - X-Coordinate,STARLINK-31739 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-31818 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-1527 - X-Coordinate,STARLINK-1146 - X-Coordinate,STARLINK-2018 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-31032 - X-Coordinate,STARLINK-30768 - X-Coordinate,STARLINK-3798 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-31856 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-1551 - X-Coordinate,STARLINK-30043 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-4428 - X-Coordinate,STARLINK-31639 - X-Coordinate,STARLINK-6039 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-30291 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-4581 - X-Coordinate,STARLINK-4623 - X-Coordinate,STARLINK-32148 - X-Coordinate,STARLINK-31064 - X-Coordinate,STARLINK-5598 - X-Coordinate,STARLINK-1624 - X-Coordinate,STARLINK-30793 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-4787 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-31927 - X-Coordinate,STARLINK-5766 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-3268 - X-Coordinate,STARLINK-31436 - X-Coordinate,STARLINK-31308 - X-Coordinate,STARLINK-2299 - X-Coordinate,STARLINK-3241 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-6225 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30349 - Y-Coordinate,STARLINK-2012 - Y-Coordinate,STARLINK-31166 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-3156 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-31571 - Y-Coordinate,STARLINK-5650 - Y-Coordinate,STARLINK-4364 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-31848 - Y-Coordinate,STARLINK-6180 - Y-Coordinate,STARLINK-5636 - Y-Coordinate,STARLINK-4484 - Y-Coordinate,STARLINK-5539 - Y-Coordinate,STARLINK-11152 [DTC] - Y-Coordinate,STARLINK-1498 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-5730 - Y-Coordinate,STARLINK-31193 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-30169 - Y-Coordinate,STARLINK-2617 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-1417 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-4208 - Y-Coordinate,STARLINK-3522 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-32017 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-31074 - Y-Coordinate,STARLINK-3103 - Y-Coordinate,STARLINK-3201 - Y-Coordinate,STARLINK-30323 - Y-Coordinate,STARLINK-3679 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-4671 - Y-Coordinate,STARLINK-31739 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-31818 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-1527 - Y-Coordinate,STARLINK-1146 - Y-Coordinate,STARLINK-2018 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-31032 - Y-Coordinate,STARLINK-30768 - Y-Coordinate,STARLINK-3798 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-31856 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-30043 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-4428 - Y-Coordinate,STARLINK-31639 - Y-Coordinate,STARLINK-6039 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-30291 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-4581 - Y-Coordinate,STARLINK-4623 - Y-Coordinate,STARLINK-32148 - Y-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-5598 - Y-Coordinate,STARLINK-1624 - Y-Coordinate,STARLINK-30793 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-4787 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-31927 - Y-Coordinate,STARLINK-5766 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-3268 - Y-Coordinate,STARLINK-31436 - Y-Coordinate,STARLINK-31308 - Y-Coordinate,STARLINK-2299 - Y-Coordinate,STARLINK-3241 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-6225 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30349 - Z-Coordinate,STARLINK-2012 - Z-Coordinate,STARLINK-31166 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-3156 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-31571 - Z-Coordinate,STARLINK-5650 - Z-Coordinate,STARLINK-4364 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-31848 - Z-Coordinate,STARLINK-6180 - Z-Coordinate,STARLINK-5636 - Z-Coordinate,STARLINK-4484 - Z-Coordinate,STARLINK-5539 - Z-Coordinate,STARLINK-11152 [DTC] - Z-Coordinate,STARLINK-1498 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-5730 - Z-Coordinate,STARLINK-31193 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-30169 - Z-Coordinate,STARLINK-2617 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-1417 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-4208 - Z-Coordinate,STARLINK-3522 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-32017 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-31074 - Z-Coordinate,STARLINK-3103 - Z-Coordinate,STARLINK-3201 - Z-Coordinate,STARLINK-30323 - Z-Coordinate,STARLINK-3679 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-4671 - Z-Coordinate,STARLINK-31739 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-31818 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-1527 - Z-Coordinate,STARLINK-1146 - Z-Coordinate,STARLINK-2018 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-31032 - Z-Coordinate,STARLINK-30768 - Z-Coordinate,STARLINK-3798 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-31856 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-30043 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-4428 - Z-Coordinate,STARLINK-31639 - Z-Coordinate,STARLINK-6039 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-30291 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-4581 - Z-Coordinate,STARLINK-4623 - Z-Coordinate,STARLINK-32148 - Z-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-5598 - Z-Coordinate,STARLINK-1624 - Z-Coordinate,STARLINK-30793 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-4787 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-31927 - Z-Coordinate,STARLINK-5766 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-3268 - Z-Coordinate,STARLINK-31436 - Z-Coordinate,STARLINK-31308 - Z-Coordinate,STARLINK-2299 - Z-Coordinate,STARLINK-3241 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-6225 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-97.9114,5429.3554,-2344.3963,5768.9714,877.0768,1615.7117,-3834.9771,1197.6137,6134.1500,464.2167,-5102.3772,-668.1421,-3818.1591,-6766.5340,4817.3488,1049.7413,0.0000,-5364.0260,6448.3617,-6706.1940,5093.2136,0.0000,-6867.9337,4719.2873,4163.4935,-4681.3223,-301.5720,-4271.9006,-1400.9024,2688.4237,-3388.4094,6411.6252,3425.3123,-5535.7722,-6017.3528,4908.8600,-6749.8655,5937.9748,-1070.9407,5601.1694,2158.7925,782.8326,-2645.7116,-3157.0498,688.0098,6329.7100,-2716.0394,-3587.5392,-2570.3561,-5964.6902,-5098.4651,660.4609,-4945.1825,4362.0461,5579.5958,3602.5966,3157.4305,-4783.4475,-5168.3397,2780.7047,5284.4209,2656.9686,-2670.9500,-4193.2047,-2756.7958,6456.4073,-5229.6943,3696.3426,-4315.4875,5578.3321,3059.8074,-3598.4807,-4729.7469,-5047.2473,-1321.5130,-3870.4515,4503.4025,2305.5559,-4394.2210,-5428.1241,5455.4798,1965.8939,2845.0341,-962.8999,-5541.5524,-6137.0090,1503.2282,5548.3942,-3010.4220,-6405.5332,-244.9576,-1884.5298,-5633.9196,5683.3095,4227.2174,4251.4383,3899.9569,-2694.6722,4115.7247,-175.2893,383512.7575,360859.8572,374895.1738,375515.1752,371631.8721,373024.1346,365763.9784,369791.9799,-105021023.9151,-105007561.4966,-104995603.1194,-105009636.1990,369978.4818,-105002500.3582,6554.4605,-4202.5912,4673.3462,-3268.5338,6493.1599,-4860.9634,5572.8065,6062.7175,-3242.4464,-4547.4967,-2917.6243,6782.1099,-5655.4946,320.8180,4603.8057,4946.3361,0.0000,-3610.9367,2530.6189,-118.9758,1295.7167,0.0000,331.2435,-1526.7052,-5339.0731,-4977.5076,-6788.3730,308.1984,-4209.8092,-5890.3848,3658.4889,1672.4159,-2330.0762,-3197.6063,-2039.4144,2356.3886,1143.6648,-699.2662,2204.5395,-318.9617,-6588.6310,6606.0588,6276.8373,5168.1701,5984.6416,2618.0973,-5123.2754,4029.5454,3956.3591,3127.3459,4677.6432,4132.0445,-4812.4876,5110.8964,3379.7066,-4473.3710,-5623.9972,559.3697,325.5472,4847.2755,559.7633,-4512.6373,-6253.4131,-828.9654,-6323.7070,1652.4628,-1766.3991,-4222.4556,2904.1812,-1957.7679,3048.5530,3453.2180,-47.5903,3221.9301,6280.7953,-3257.9021,3370.2045,4195.1716,1868.7754,-4043.1686,1979.2849,-4344.2797,5975.0213,6791.5521,-3966.6843,-3010.3017,6183.4837,2671.3207,5275.4068,2407.9938,-6597.0412,5776.1533,-2489.1007,1543.4620,3528.7978,-5172.8597,-4921.1222,5686.2265,2177.9614,-6914.6047,12539.0166,33038.0942,24829.0050,20395.2138,27947.6643,25010.6967,20586.6602,21864.3711,315201041.3243,315194378.9598,315185590.4603,315205690.3299,21354.7106,315194487.3933,-2266.2210,350.0019,-4447.8276,-1602.6260,-2183.6206,4659.6530,863.1115,3123.9752,-98.3361,-5194.8486,3445.7787,1268.5053,-1216.8391,-1389.1888,-2002.6146,4188.7283,0.0000,-2306.2190,63.2306,-1347.1359,4513.7157,0.0000,868.9229,-4838.3498,-1378.6246,994.5412,1323.3692,5422.8602,5291.0787,2285.7104,4642.6020,-1672.1238,5524.8757,2630.2226,-2786.9325,4248.9794,80.9423,3453.2707,6495.4927,4031.3288,191.4691,1917.8206,1167.4243,-3019.2967,3270.0772,775.3606,3567.6727,-4043.6808,4962.7839,-1107.2157,-439.6429,5453.7998,-158.2294,1579.1067,2295.6643,3841.0310,-2559.7928,-4863.3798,-4581.9436,4064.9594,4401.4452,4516.2384,-1256.1175,5427.1802,470.3682,1870.5482,3995.1350,-4048.4828,4553.6027,-3633.4777,5400.1584,4622.0361,-5054.9229,-3510.8069,-2403.8195,-4763.8006,-4005.9537,-4822.8686,4992.3695,1370.0850,-3763.6876,5048.5513,1713.8855,86.5451,1364.6420,-565.1874,-2735.1967,-3181.5040,-3289.1678,-999.5686,1698.7002,3335.1181,-2937.8080,3619.0133,4075.6653,-1279.5220,2802.9132,2849.7105,5105.1741,-529.9074,22367.3929,18800.1269,18780.4520,25385.2815,24506.9184,13838.7373,13058.2845,21676.7731,-145275400.4191,-145257863.0623,-145270950.2492,-145279992.6760,19998.8513,-145280995.4525,
3600.000,-2158.0799,-2796.1876,-2077.8911,-2228.9735,-2431.1418,2389.9147,1047.8895,-3666.6837,-4956.7510,2558.4150,6799.8108,-1990.8505,5227.0000,5977.9842,-3267.2362,-4627.7833,0.0000,5093.4603,-6058.8757,4545.8154,-4814.3807,0.0000,5048.0004,-1346.2265,-1218.0825,4629.5288,1767.0005,2840.7984,4779.7191,-344.0079,-85.8721,-4378.9694,-1253.4496,4379.4629,6887.3650,-6847.3721,4737.2100,-3331.0111,-1684.7787,-6477.5257,297.2403,-2243.7077,34.2490,1351.5356,-2640.8774,-5891.3398,5583.3531,-1566.6299,652.6758,2764.3781,2787.3903,-4669.8341,4955.3606,-5161.1295,-4518.8266,-2645.7513,400.8671,5633.0208,3754.0867,-4073.6740,-6692.2459,1609.7686,3783.1501,3975.6809,3705.1631,-6652.4899,3319.2414,-2789.2189,234.3289,-5133.6872,-5137.3315,362.7899,6007.8152,6587.2413,-464.7743,-580.5461,-6521.8913,-5636.5475,864.1309,5772.7596,-3754.7749,-2237.1650,-4141.0922,-1767.6388,4952.3482,5156.0562,-3839.8864,-4933.4437,-763.4108,4958.6068,3201.7513,-1857.6815,4664.9832,-3669.4659,-6416.2356,-550.8817,-72.0228,-740.3200,-4181.6581,2428.1977,367181.7677,342443.5532,358172.4566,357363.7043,353882.9371,355240.5873,349205.5813,353015.0875,-183054669.4385,-183044869.2837,-183028079.1953,-183046770.0262,352479.6815,-183035260.6227,-6438.1591,4530.3778,-5170.1202,4698.1692,-6059.8676,5288.8362,-6020.5005,-5867.0944,454.1454,6049.8984,409.3939,-5185.8102,3838.1377,-1832.2140,-2043.7004,-69.2325,0.0000,-262.8587,23.8212,-2760.9145,2778.7378,0.0000,-2650.8551,4255.9333,4758.9282,2144.5840,6001.6221,-4383.6151,1387.0127,6677.5218,-6233.2177,1253.3551,5743.5067,-213.9380,-155.7373,-874.4879,-2689.5792,3821.4799,-5274.8651,2413.3114,6122.5632,-6091.5306,-5035.7159,-6347.0421,-6209.9384,-681.0166,3901.9075,-3946.9722,-6665.7967,-3911.0015,-5552.7636,-3952.5393,2411.9289,-3629.0779,-120.3055,6382.4293,5142.0053,-3717.0597,-4257.5780,-852.3749,1607.6778,3966.6747,4907.1202,-3474.6232,4527.7002,575.3249,-2527.2371,6330.4385,-4310.5779,4649.3423,719.9933,-6300.5639,-2890.9066,-1279.6343,-6466.5126,734.4651,-2263.4562,-3680.0554,-4517.1795,2352.5132,1738.8453,6542.2943,-4593.8576,-5555.7797,3367.0180,361.4208,-5691.0137,1144.5891,-4107.4445,-3531.8620,4058.1562,-4725.2568,-1763.4982,1945.3171,-2405.3151,5259.5131,4266.3011,-4237.8381,2222.9998,5318.9768,109531.7883,122217.7063,115654.4843,111978.2998,120183.4131,117586.6480,112711.1067,113001.3924,277253404.7087,277248119.6815,277245617.1697,277253910.1280,113349.0938,277247602.6728,-1410.3422,-4355.4274,3993.7686,4406.6923,-2252.6566,-3797.3264,3024.0682,366.7407,-4842.6756,2161.2688,289.3026,-4157.0438,-2451.2849,-2958.5950,5779.6777,-4671.3257,0.0000,4583.9013,3348.2689,4292.2064,-4152.9648,0.0000,-3949.8050,5286.4688,4847.6238,-4659.8022,2957.3522,-4538.8092,-4800.7520,1570.6989,-2766.9565,5080.4887,-3641.5331,-5352.6346,-806.0765,-341.5662,4135.6726,-4700.2167,-4203.9022,-18.0994,3235.0208,2400.6326,-4740.4204,-1910.5575,1206.4620,3506.0659,120.5909,5221.6190,-1458.0271,4849.6349,-3083.0573,-3155.5303,4145.2638,2791.7049,-5241.5134,247.5531,4626.6672,1134.2990,3932.5235,-5526.6281,-562.5032,-5441.7541,-3074.0731,-4470.3864,3676.5327,1823.7125,-5399.4794,37.5959,-5411.6346,356.4382,-4587.9765,-2552.7776,1847.4398,-1770.3964,-2226.0284,6868.5708,-77.4094,900.8367,-5167.2275,2964.7936,5530.2634,-685.5788,2904.2871,-3619.1986,3515.8333,4497.7073,-906.9662,4716.6535,5487.8383,-3285.9431,-4449.6658,-4731.9013,4646.9053,-5535.0096,133.9079,4291.7987,-5400.3079,-5413.3954,-5045.0416,3721.0109,23771.5076,20465.0015,21692.3268,25242.1896,27674.0832,18282.4743,13266.3473,20065.3627,-145295428.9794,-145273856.2389,-145283851.2649,-145301344.5737,21773.3445,-145298077.5292,
7200.000,3928.5254,-1662.2030,5221.7491,-2403.5917,3543.3208,-5149.4618,2907.5657,4837.1882,-24.0330,-3897.6565,-5110.4412,4778.5677,-5166.0652,-2577.6193,1905.3142,5426.8581,0.0000,-3737.3593,3860.0004,-807.8839,3757.4799,0.0000,-1658.9031,-1475.9034,-2987.2030,-3792.2874,-3372.6391,-1503.9789,-6746.9400,-2581.9160,2852.2430,1093.8569,-425.9201,-2722.3854,-5176.5524,5699.9196,-383.8113,272.3637,2404.1175,4444.0494,-3371.1809,3471.5544,3595.3245,1852.3815,3650.3056,3295.8206,-5663.4019,5664.3659,1157.7122,2091.2954,974.4373,6156.9199,-3818.2876,4315.8231,2854.2365,415.7086,-4226.9486,-3737.8481,-1880.4057,5143.8107,5092.1610,-5291.2568,-4090.8416,-3319.7643,-4118.6255,4371.3539,-1199.1034,676.2682,3332.7854,2838.7209,6019.1127,2407.1478,-4992.0383,-3427.0026,2691.3106,2787.3992,5554.7523,5529.7458,1976.2829,-4132.2900,1914.1170,1590.9874,4140.3985,4576.8964,-2760.0165,-2593.8923,4870.5286,3619.3690,4801.2469,-1105.2619,-5641.1261,5321.9533,-2629.5797,1444.0914,5364.8120,-3916.1380,-4275.1399,4657.5940,3898.3809,-4696.7226,326481.8288,302577.3031,318476.4280,315873.6801,313581.3698,314325.3427,310026.6447,311649.5555,-248598677.4838,-248593015.7832,-248575333.9831,-248589665.1801,312503.5335,-248578803.4351,3851.6479,-3922.3910,4385.7178,-5052.7236,2780.9034,-4599.6520,4061.8253,3361.8183,922.8597,-5269.4244,2407.1232,2193.2290,-257.1999,3408.0672,-2372.2851,-3702.8445,0.0000,4421.9756,-3289.7383,5392.4704,-5688.0231,0.0000,4893.6492,-6284.6983,-3350.8237,2182.5053,-2656.5498,6703.6686,802.6296,-4638.3817,6073.0813,-4771.2992,-6877.9798,4260.9508,2468.5496,-918.4296,4183.6970,-6240.6975,6500.0744,-3441.0763,-3797.5730,2869.7451,2564.9061,3867.7332,3181.7409,-2506.0743,-663.8692,3132.1843,6005.2913,4162.7885,4979.9896,2799.9312,1735.8962,-22.2145,-3943.2854,-5476.8635,-3859.6400,4604.3267,6601.7874,-2997.3945,-2897.8681,-3313.6227,-1119.2228,6026.9424,-485.5820,-3069.2085,6133.4196,-5615.8429,5327.4060,-5503.7166,-3291.5851,6185.0593,4092.2915,-919.2278,3464.6630,3961.4810,118.2730,1306.3585,6288.1050,1084.9606,-5421.0499,-5378.9544,428.7956,2204.5761,-225.9986,3498.7783,2899.7071,-4849.1859,2656.7102,4045.2862,-103.0225,3016.2850,5600.9929,-5465.3168,-4.8535,-3834.3144,-3166.2013,2315.1844,-5415.9104,-2030.0274,199027.9329,204151.9056,198872.9859,195995.6696,204737.3151,201415.1222,197902.9582,197847.4047,220394761.0729,220388757.2602,220394212.7712,220389455.8664,197928.8673,220390051.2570,4208.9987,5386.4810,-766.0238,-3905.9714,5224.4940,607.0349,-4649.5689,-3654.8458,6865.5366,2200.4204,-3822.1908,4509.6375,4601.4466,5427.1204,-6256.9093,-188.6795,0.0000,-3693.4309,-4725.0098,-4135.8786,1263.1304,0.0000,4609.8647,-2512.1847,-5254.1222,5334.7573,-5435.6265,802.8853,1264.2622,-4365.1928,-1215.7776,-4769.2995,-557.2965,4710.1898,3888.9081,-3804.9139,-5409.6388,2943.5297,-558.3262,-4029.7012,-4731.1695,-5263.9783,5309.1483,5217.5680,-4861.8198,-5515.9166,-3733.2981,-1878.9094,-3102.1058,-4990.5115,4712.7050,-1279.5113,-5485.1171,-5392.1383,4908.1776,-4204.4731,-3924.3574,3404.3579,-807.4006,3511.0810,-3659.8302,2980.2637,5451.8081,693.7642,-5536.7494,-4413.0906,2723.9368,3972.4424,2890.0056,3113.8783,920.8970,-1509.4026,2484.8892,5951.2051,5253.6041,-4981.6666,4088.3342,3711.6015,2084.2898,-5430.9055,-3845.2940,-4109.2643,-5429.0895,4599.7473,-6377.9481,-5301.7928,3965.1639,-3380.7126,-4194.3800,5489.4328,3819.7922,3258.8319,-2879.5642,3978.0756,-4274.5541,-4056.9633,4354.3768,4543.4968,1814.0792,-4689.7346,25138.1695,22162.5293,24623.7677,24165.0888,30345.8371,23622.0606,14184.9741,25094.8605,-145315585.0422,-145290568.5181,-145298576.8197,-145321912.9532,23545.6913,-145315115.5826,
