sl_5_86400_20280314 Coordinates.csv
2028/03/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:00 2024,
Start: 2028/03/14 07:47:00.00, Stop: 2028/03/15 07:47:00.00,
TIME_UNITS,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-3798 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-3605 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-3798 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-3798 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2774.1905,5198.1006,2150.4240,6936.6649,-4585.4248,-100135.8364,-109784.9384,-96838.2048,-97166.5664,-104427.2081,-102432.1179,-96339.5791,-95760.3884,-137905478.3015,-137910437.5778,-137918912.9379,-137923389.0443,-97480.1301,-137916118.5310,2959.0851,-526.7976,-3980.3220,18.3570,-4700.3360,-336464.0232,-349706.2091,-330213.0954,-330423.6462,-335057.2742,-334675.7079,-339790.6284,-335959.3012,328180748.2459,328209153.1293,328182408.3453,328191642.9688,-336248.2959,328193670.3389,-5394.6542,-4474.4063,5212.6378,435.2882,2082.7233,-124262.3668,-125419.6422,-122555.4777,-120599.2398,-117937.0023,-127431.0358,-131672.9096,-123140.8787,-15483613.7978,-15498403.7451,-15513775.9023,-15489725.4610,-123500.6574,-15495326.4234,
3600.000,-1162.0418,-3326.4251,2276.0979,-5488.7840,4365.5639,-7135.2976,-19251.3168,-8449.3742,-9451.7933,-17699.3997,-14737.7434,-9993.2271,-12143.6941,-218209534.2336,-218217948.5351,-218217230.0911,-218222705.2534,-10488.3289,-218220344.0274,-5778.8650,4483.2269,4301.8383,228.3825,1234.4205,-350615.3899,-364864.7125,-344303.6512,-345527.5246,-348784.2184,-348762.7987,-352765.4466,-350517.1228,281265902.2866,281295341.3459,281272291.1210,281272790.9992,-349774.8954,281279782.4035,3273.2315,4003.8225,-4907.7382,4250.4960,-5191.0210,-123983.1035,-126771.4958,-122792.0134,-124134.7615,-118427.8445,-125291.8324,-133816.2880,-124633.3510,-15403105.4477,-15409600.1835,-15432203.8063,-15414824.1184,-124699.1654,-15413491.5580,
7200.000,3424.0263,1070.6599,-5336.3856,1632.8269,-3638.0431,81981.1239,71945.8914,80504.9751,78937.7726,69770.3344,76850.3507,76737.0002,78444.8848,-283623254.1277,-283635128.9713,-283628395.8517,-283630226.8993,77084.0453,-283634743.6112,5574.0861,-6741.4386,-4131.4552,-1807.9061,3231.6707,-337147.2428,-356856.2193,-336649.0276,-341026.4517,-340482.1137,-340462.8060,-343999.9793,-340071.3313,215150959.9263,215178690.5079,215164325.7159,215164398.6132,-341172.9745,215165623.8652,1640.4211,-829.6371,1469.0718,-6517.4187,4870.3724,-124050.1487,-128086.1484,-123526.8605,-127504.3642,-119357.4073,-123535.0697,-135290.3532,-126147.6925,-15323264.6678,-15321286.1799,-15349402.2991,-15337998.8458,-125884.8727,-15331651.6359,
10800.000,-4042.5306,1454.3060,5754.6621,1946.2469,2731.6033,162725.8975,157948.1271,164367.3842,160041.7089,152439.1365,163729.6620,158543.2903,158692.4706,-329681363.8878,-329695242.5539,-329687936.4752,-329690651.7770,159700.6266,-329693890.3907,-1593.5718,6051.3347,2505.1447,4430.9762,-6177.9448,-302814.5604,-326290.1927,-307660.4773,-315143.4478,-310630.2936,-310138.6946,-314120.0780,-312376.5730,134347586.9156,134371528.1504,134368289.1496,134370633.4727,-311008.8235,134362630.4243,-5164.5853,-2927.7657,2880.4071,4978.3563,-1369.6046,-124546.8011,-129357.3872,-124880.7529,-126845.1772,-120713.0752,-127573.7870,-136118.9890,-126395.3830,-15243962.0182,-15234162.4102,-15265141.9375,-15254918.4090,-127057.6839,-15249806.6860,
14400.000,3837.5838,-4077.0902,-4187.7551,-3335.0572,-928.8508,231425.0162,233237.8735,237752.6745,231392.0337,225103.4551,236867.4919,230431.1812,232713.4693,-353239490.0758,-353253157.0957,-353251185.2487,-353256430.2665,232144.3211,-353253164.3038,-3573.0624,-2945.8531,913.7314,-6072.5982,6108.8317,-250513.6900,-275231.4704,-259141.8546,-266919.2741,-261074.6792,-259931.8193,-264964.7006,-259776.3274,44370119.3251,44389597.4489,44396219.3114,44396549.5657,-261210.7844,44385013.8588,4236.2509,4677.4685,-5422.0615,-596.8223,-3055.3854,-125251.8788,-130576.4307,-126805.0677,-125614.5917,-122506.5541,-132215.4869,-136290.9524,-129070.4945,-15165032.8828,-15148479.9908,-15179280.8766,-15168815.5851,-128217.5053,-15167956.7371,
18000.000,-2636.2955,6004.5076,2142.8834,2890.0438,-2112.4248,284552.3709,292990.1296,295937.6442,288695.3862,283240.3413,294104.3385,287991.5303,289673.5671,-352688790.7334,-352700083.7893,-352707608.5015,-352712648.5442,289846.5363,-352703447.5725,6201.5053,-766.2264,-4770.6574,4750.4552,-3637.6922,-183743.4389,-207064.4391,-194200.8837,-201436.2960,-194885.3159,-193514.3042,-199459.3151,-196328.2796,-48640774.5444,-48625025.8196,-48613270.4853,-48617819.7942,-194945.7989,-48626543.4894,310.6931,-3266.0964,4505.4483,-4178.6915,5449.0861,-126083.7610,-131730.0285,-129094.8309,-124998.9552,-124776.7297,-135870.3503,-135757.8276,-128179.8453,-15086288.1323,-15064132.9211,-15091936.5514,-15082325.3881,-129364.2453,-15086101.8180,
21600.000,-368.4964,-5896.6143,-475.3504,-2367.2095,5359.4851,319362.1427,333372.9001,335212.6643,328013.5899,323349.1644,332712.3796,327624.0227,329028.8280,-328065788.0033,-328073159.5394,-328090858.8603,-328092058.7750,329175.0258,-328081029.6074,-4914.5529,3515.5270,6852.4791,-677.1776,677.2003,-106713.7145,-126269.6938,-117035.4987,-123370.0804,-116129.2528,-115262.3529,-121376.7276,-115282.9070,-138337173.5388,-138323386.9542,-138313042.0308,-138321711.4698,-116417.8905,-138323971.7708,-4611.3243,-382.3127,-748.6364,6489.2263,-4282.9777,-127002.7563,-132796.3667,-131443.6250,-124933.9629,-127597.2189,-138670.3397,-134427.4129,-131834.9335,-15007526.3744,-14980885.1013,-15003685.0623,-14996703.5374,-130497.8139,-15004241.9576,
25200.000,4338.6867,3177.8679,-1199.5907,2912.1035,-6729.4377,334133.6140,351768.3447,353141.4753,346702.2755,343410.9804,350650.7382,346668.6388,348003.1536,-281049914.7841,-281052735.5830,-281077524.6918,-281072858.3232,347662.2353,-281065214.6545,1505.6049,-4798.6519,-5832.6895,-3754.2143,1454.6424,-24143.2056,-38121.0450,-32618.3929,-37816.7807,-29582.9053,-30093.7432,-34854.7300,-31469.2377,-218597124.0381,-218582955.9534,-218579822.9478,-218589213.1543,-30601.4111,-218585072.9826,4932.8277,3751.6091,-3507.1732,-5082.8824,281.4996,-127986.1164,-133734.6944,-133525.6846,-125346.8151,-131054.5889,-140735.3325,-132209.8470,-130043.7307,-14928546.9981,-14898501.3763,-14915524.1779,-14912757.5011,-131618.1230,-14922377.1849,
28800.000,-6507.4481,1147.1363,3354.0229,-3675.1027,4954.4656,328289.1318,346871.6217,348697.3423,343500.1412,344006.8324,346988.5603,343450.6098,343817.1362,-214848948.8841,-214847621.7480,-214874184.0164,-214864175.7104,344159.8183,-214863789.6632,1447.9228,4994.7492,2444.6561,5857.9529,-2794.2343,58999.7260,51715.4177,53671.1695,49757.2354,58927.0587,56738.8747,56838.7772,57570.9142,-283942441.2682,-283925419.7551,-283932475.2901,-283938234.7329,57074.0160,-283931386.3255,-1038.6080,-4588.5859,5514.0725,693.0605,3881.7977,-129019.3925,-134451.5829,-135083.1766,-126197.8276,-134344.6417,-142130.4814,-130375.2315,-134379.3215,-14849163.1680,-14816788.0839,-14828433.5060,-14831268.5883,-132725.0863,-14840507.5288,
