sl_100_86400_20280310 Coordinates.csv
2028/03/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:00 2024,
Start: 2028/03/10 07:47:00.00, Stop: 2028/03/11 07:47:00.00,
TIME_UNITS,STARLINK-30564 - X-Coordinate,STARLINK-30959 - X-Coordinate,STARLINK-6195 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-4763 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-11124 [DTC] - X-Coordinate,STARLINK-5028 - X-Coordinate,STARLINK-30761 - X-Coordinate,STARLINK-2189 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-31828 - X-Coordinate,STARLINK-4311 - X-Coordinate,STARLINK-31244 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-31950 - X-Coordinate,STARLINK-4300 - X-Coordinate,STARLINK-31051 - X-Coordinate,STARLINK-31596 - X-Coordinate,STARLINK-1007 - X-Coordinate,STARLINK-3820 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-31631 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-30307 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-5719 - X-Coordinate,STARLINK-1448 - X-Coordinate,STARLINK-30583 - X-Coordinate,STARLINK-2651 - X-Coordinate,STARLINK-3738 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-3915 - X-Coordinate,STARLINK-31110 - X-Coordinate,STARLINK-5119 - X-Coordinate,STARLINK-30893 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-30185 - X-Coordinate,STARLINK-30860 - X-Coordinate,STARLINK-5360 - X-Coordinate,STARLINK-1695 - X-Coordinate,STARLINK-30426 - X-Coordinate,STARLINK-4513 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-32149 - X-Coordinate,STARLINK-31731 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-3528 - X-Coordinate,STARLINK-3311 - X-Coordinate,STARLINK-3203 - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-31328 - X-Coordinate,STARLINK-1255 - X-Coordinate,STARLINK-1302 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-4734 - X-Coordinate,STARLINK-4692 - X-Coordinate,STARLINK-30480 - X-Coordinate,STARLINK-1563 - X-Coordinate,STARLINK-3979 - X-Coordinate,STARLINK-3756 - X-Coordinate,STARLINK-31868 - X-Coordinate,STARLINK-4193 - X-Coordinate,STARLINK-31490 - X-Coordinate,STARLINK-30254 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-6267 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-5328 - X-Coordinate,STARLINK-5577 - X-Coordinate,STARLINK-31923 - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-5873 - X-Coordinate,STARLINK-4600 - X-Coordinate,STARLINK-2748 - X-Coordinate,STARLINK-6359 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-2013 - X-Coordinate,STARLINK-5212 - X-Coordinate,STARLINK-31757 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-32271 - X-Coordinate,STARLINK-5628 - X-Coordinate,STARLINK-4662 - X-Coordinate,STARLINK-5144 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-31901 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-31775 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-2624 - X-Coordinate,STARLINK-30997 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-30959 - Y-Coordinate,STARLINK-6195 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-4763 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-11124 [DTC] - Y-Coordinate,STARLINK-5028 - Y-Coordinate,STARLINK-30761 - Y-Coordinate,STARLINK-2189 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-31828 - Y-Coordinate,STARLINK-4311 - Y-Coordinate,STARLINK-31244 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-31950 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,STARLINK-31051 - Y-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-1007 - Y-Coordinate,STARLINK-3820 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-31631 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-30307 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-5719 - Y-Coordinate,STARLINK-1448 - Y-Coordinate,STARLINK-30583 - Y-Coordinate,STARLINK-2651 - Y-Coordinate,STARLINK-3738 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-3915 - Y-Coordinate,STARLINK-31110 - Y-Coordinate,STARLINK-5119 - Y-Coordinate,STARLINK-30893 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-30185 - Y-Coordinate,STARLINK-30860 - Y-Coordinate,STARLINK-5360 - Y-Coordinate,STARLINK-1695 - Y-Coordinate,STARLINK-30426 - Y-Coordinate,STARLINK-4513 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-32149 - Y-Coordinate,STARLINK-31731 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-3528 - Y-Coordinate,STARLINK-3311 - Y-Coordinate,STARLINK-3203 - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-31328 - Y-Coordinate,STARLINK-1255 - Y-Coordinate,STARLINK-1302 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-4734 - Y-Coordinate,STARLINK-4692 - Y-Coordinate,STARLINK-30480 - Y-Coordinate,STARLINK-1563 - Y-Coordinate,STARLINK-3979 - Y-Coordinate,STARLINK-3756 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,STARLINK-4193 - Y-Coordinate,STARLINK-31490 - Y-Coordinate,STARLINK-30254 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-6267 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-5328 - Y-Coordinate,STARLINK-5577 - Y-Coordinate,STARLINK-31923 - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-5873 - Y-Coordinate,STARLINK-4600 - Y-Coordinate,STARLINK-2748 - Y-Coordinate,STARLINK-6359 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-2013 - Y-Coordinate,STARLINK-5212 - Y-Coordinate,STARLINK-31757 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-32271 - Y-Coordinate,STARLINK-5628 - Y-Coordinate,STARLINK-4662 - Y-Coordinate,STARLINK-5144 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-31901 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-31775 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-2624 - Y-Coordinate,STARLINK-30997 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-30959 - Z-Coordinate,STARLINK-6195 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-4763 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-11124 [DTC] - Z-Coordinate,STARLINK-5028 - Z-Coordinate,STARLINK-30761 - Z-Coordinate,STARLINK-2189 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-31828 - Z-Coordinate,STARLINK-4311 - Z-Coordinate,STARLINK-31244 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-31950 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,STARLINK-31051 - Z-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-1007 - Z-Coordinate,STARLINK-3820 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-31631 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-30307 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-5719 - Z-Coordinate,STARLINK-1448 - Z-Coordinate,STARLINK-30583 - Z-Coordinate,STARLINK-2651 - Z-Coordinate,STARLINK-3738 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-3915 - Z-Coordinate,STARLINK-31110 - Z-Coordinate,STARLINK-5119 - Z-Coordinate,STARLINK-30893 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-30185 - Z-Coordinate,STARLINK-30860 - Z-Coordinate,STARLINK-5360 - Z-Coordinate,STARLINK-1695 - Z-Coordinate,STARLINK-30426 - Z-Coordinate,STARLINK-4513 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-32149 - Z-Coordinate,STARLINK-31731 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-3528 - Z-Coordinate,STARLINK-3311 - Z-Coordinate,STARLINK-3203 - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-31328 - Z-Coordinate,STARLINK-1255 - Z-Coordinate,STARLINK-1302 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-4734 - Z-Coordinate,STARLINK-4692 - Z-Coordinate,STARLINK-30480 - Z-Coordinate,STARLINK-1563 - Z-Coordinate,STARLINK-3979 - Z-Coordinate,STARLINK-3756 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,STARLINK-4193 - Z-Coordinate,STARLINK-31490 - Z-Coordinate,STARLINK-30254 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-6267 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-5328 - Z-Coordinate,STARLINK-5577 - Z-Coordinate,STARLINK-31923 - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-5873 - Z-Coordinate,STARLINK-4600 - Z-Coordinate,STARLINK-2748 - Z-Coordinate,STARLINK-6359 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-2013 - Z-Coordinate,STARLINK-5212 - Z-Coordinate,STARLINK-31757 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-32271 - Z-Coordinate,STARLINK-5628 - Z-Coordinate,STARLINK-4662 - Z-Coordinate,STARLINK-5144 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-31901 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-31775 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-2624 - Z-Coordinate,STARLINK-30997 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2585.3636,-3299.8840,-168.6875,-4133.7364,4118.2735,-6086.0898,-5181.6943,-1612.7516,65.4218,6678.9037,-5870.5724,1007.0998,6550.7922,-3634.4137,4338.0014,-2183.4253,-6420.8928,-5470.6281,5031.4805,-4221.3391,5348.1468,0.0000,469.6907,6692.6108,5113.8850,-1451.7783,5317.3914,3952.9867,6282.9099,3714.0259,5621.3714,373.8541,327.6216,257.5009,-5223.3523,-6678.9778,-4210.2070,-4771.0123,-5786.4847,6380.1987,-919.5543,-5620.6621,-4571.4645,-6794.3106,48.9879,4546.9708,-3795.4469,4976.0173,6256.2417,-102.1621,5779.3246,-4511.9862,-455.7389,-512.4854,1983.9864,5965.3704,6243.5608,-3945.6541,117.6416,-5632.6769,2526.3577,3197.8032,-2852.8340,-2054.3679,2369.8266,2995.3488,-2090.1308,-6738.8499,-5675.6701,-422.6945,4986.6933,-1906.3438,-5756.9049,-4023.5798,-5565.0505,-2329.4249,-3810.8690,-642.3990,4054.6787,3242.9734,2180.4246,4937.9661,6673.3473,-1741.9207,-2966.0188,-3234.9841,-4888.2044,3770.5006,-5085.3658,-1467.9978,-6525.6686,-5741.4058,0.0000,-1277.6921,4052.3549,-1317.9044,4569.6443,654.8891,-558.7836,5411.0183,213611.9774,194890.2696,205131.8745,204814.5804,197259.5090,199275.0342,205006.5706,203133.5116,-131382511.3855,-131375119.8927,-131375135.2673,-131373947.7154,204107.6367,-131381620.3049,5955.2872,-4507.9559,6178.5082,1071.8955,-2670.8348,-2258.9081,-3435.9905,3869.9877,-5233.2052,1425.4488,3268.8653,-5080.0437,375.4618,1910.0619,3010.0605,-6466.9417,-2411.8445,3693.2339,3916.3264,-5477.4314,-2252.5458,0.0000,-4970.9395,-1803.8468,-2254.3865,5348.7284,2455.1537,2346.8766,429.7674,-5106.2244,1118.8635,-5100.2253,5931.4666,-2895.3010,-572.3710,-972.9330,5074.6276,4892.6472,-2698.2875,1206.0671,-5564.2618,2866.4448,-4589.6067,-697.2505,-6821.6962,-3052.1311,-2692.4737,-2426.4618,-599.6191,-4844.6681,138.9911,-3679.7133,-4132.3692,4941.7994,2141.8937,2703.4314,-2705.0306,-1411.2058,-4325.0393,2799.5969,5814.5472,-5154.5519,5279.4676,-4955.5923,-6451.6995,5376.6316,4954.3122,-356.3545,-1667.2010,-4415.4319,3061.1474,5730.9429,2032.0844,1769.6124,2724.4716,-4453.0871,-5435.8794,4158.1813,5628.6822,3139.6422,-4986.8404,-1459.3063,-1181.0057,6541.7087,3263.6223,-6009.1888,-1543.4360,4419.5226,-661.2261,-6523.9643,-1814.8966,-3857.6131,0.0000,-3985.3172,-1423.3256,-5822.5454,1360.1547,6021.4782,4149.6850,-235.0107,-276688.7373,-309338.3208,-286084.5599,-286276.8634,-290413.3936,-290159.5337,-295681.4165,-292195.1801,329799780.1723,329827934.3231,329816195.3068,329820721.5942,-292068.4456,329818880.4276,-2326.3173,-4091.0227,-3150.8528,-5357.9803,-4862.8901,-2446.5689,3007.9611,5462.1520,4095.2957,-1057.6746,-1734.9557,4544.8190,-2176.5418,5473.8677,-4493.2822,303.5505,-806.8490,-1706.9047,-2677.9282,244.3277,-3600.6581,0.0000,4781.8930,-45.4439,3891.9817,4152.9958,-3687.9658,-5137.5951,-2770.3545,2800.0174,3883.8237,-4505.7449,3474.7441,6300.3219,-4488.9351,-1281.3292,-2062.6142,-76.0879,2179.6132,2390.8781,-4031.3771,-2870.9198,-2322.8166,537.7302,-1111.7529,-4182.9547,-5070.5077,4047.3221,2684.3371,-4888.0606,3609.3274,-3732.0730,5508.9205,-4776.5550,6280.0362,-1871.6910,724.4834,-5421.0861,5402.6880,2717.9734,2688.4209,-3265.9065,3433.7071,4283.0826,339.5697,-3112.5963,4209.2724,-1093.1732,-3544.7026,-5185.0488,3569.9460,-3218.6152,3276.5468,-5248.8826,-3157.2657,4796.3007,-1522.2782,-5463.7180,179.0270,-5240.8129,-4156.8698,-4621.3457,-1367.5577,1405.5597,5299.0143,-140.9247,4447.7821,3510.3425,-4727.2297,-1788.0106,-1346.0728,-619.9015,0.0000,-5480.3278,-5389.4486,-3333.7233,-4909.9076,-3383.4920,5457.1871,4325.6792,33813.1057,29996.6880,31140.9741,33120.5865,35768.9740,26265.0212,22038.6465,28722.4723,-23316429.7162,-23310424.1305,-23340331.0156,-23329185.7018,30206.5617,-23323624.6305,
3600.000,1009.3015,5168.8872,-2294.4661,1684.3649,-3698.9813,5059.5212,4244.7485,-1780.0223,4151.3889,-5009.4132,2895.2229,2988.0342,-4104.9382,1556.7278,317.8147,4125.7162,6284.3064,3400.5956,-6129.1695,4547.5248,-1585.7220,0.0000,3364.9758,-4826.1658,-1354.5868,-1345.4475,-6905.3429,-4275.7210,-4112.1998,-2503.0277,-4356.8723,3690.3038,-3042.0155,3934.3036,2913.3394,6183.6130,907.8394,2096.5677,6113.8796,-6719.1592,3937.3477,2282.0204,5647.9373,5558.1024,1848.3732,-4164.5006,4361.5753,-4859.7189,-3412.0569,3010.1448,-2620.6898,6347.8471,4582.0561,-2060.3050,2416.3019,-4357.2534,-3411.1999,4535.1939,4023.0460,4885.2190,-3690.6527,-1882.1324,1598.9957,5389.3679,-257.4048,-3899.3021,-2369.7962,5824.2558,6851.7593,4122.5313,-6819.1311,-1843.2677,5260.2807,622.6564,1970.7712,2391.4553,4164.1156,-3721.8377,-3256.4021,-4773.5426,2203.6098,-4036.9786,-5609.4646,-748.3815,-1182.7350,4044.9107,6190.7203,-4080.7908,4951.5194,2863.2674,6205.1780,2444.2768,0.0000,5203.6952,-1411.6311,3393.5621,-3356.7197,-3246.7538,-3320.2433,-3661.7292,275200.3833,265475.1956,273097.9349,272035.4718,263592.0680,266538.9477,271009.7075,271775.0146,-212330278.1962,-212326446.6837,-212321052.9541,-212323347.3132,270716.3145,-212330147.3390,-6475.8587,808.0136,-6534.6609,-5028.6428,5666.8812,-1132.9739,-260.5905,-5880.2057,1491.8949,846.3263,-4557.2451,3142.2265,1971.1341,-5699.7652,-964.4149,4246.4028,-75.6243,-5428.3199,-2706.7103,3115.8094,4826.1334,0.0000,2874.2661,3613.9091,5024.9711,-6678.7330,-120.2955,2171.1868,2922.6499,6250.4818,2759.2625,2413.4799,-2802.2831,913.2890,-3120.7699,-1530.1159,-4502.0874,-4903.4802,590.3244,1058.6356,5608.7581,-4555.2956,3262.2668,-1219.1193,4707.3844,5484.5079,-1862.6978,4844.7486,3677.8569,6039.2137,3155.8930,2701.5917,3170.6935,-6473.0943,1223.7512,721.6335,3702.9956,-3121.9552,3252.4033,-4434.2697,-2217.5409,6526.2145,-6686.2153,4029.3539,5686.1771,-1560.3493,-3502.2055,-2210.8683,23.9027,5092.2346,-751.8794,-3690.0720,-4514.8142,-5062.3379,-2284.9835,80.9378,1857.2603,-3999.2472,-3828.0215,997.0929,3586.6212,5036.5163,3276.1825,-4871.5142,-4881.9778,3385.3708,-2241.8044,248.4682,-3143.7313,5749.7322,85.2531,3797.6792,0.0000,3126.5136,5028.2314,5800.8629,3262.0808,-6127.2405,-5133.0398,3935.6993,-214059.1177,-251060.4519,-226567.3895,-227725.1117,-230427.7407,-230599.3243,-234918.3094,-231473.7205,284524250.6345,284549794.5943,284547910.8534,284553633.7718,-231901.2333,284544190.8872,-2152.2096,4521.9391,-339.9256,4322.6356,1368.8096,4598.6812,-5450.2090,-3131.1026,-4982.8223,4675.7881,4350.0153,-5366.6086,5190.6500,-3472.0785,6844.4463,3401.6354,-2865.8971,-2340.7387,-1706.8728,-4186.5719,4550.9442,0.0000,-5323.0238,3413.9603,-4404.7246,-1284.7214,387.1298,4940.1237,4664.5694,1544.1371,-4631.4245,5183.3209,-5509.8964,-5662.4735,5422.4365,-2574.5880,5150.7835,4264.6725,2788.8553,1280.7574,1013.7443,4688.5209,-2195.7078,3804.5945,4702.2610,112.9605,4973.8343,144.2748,-4651.8088,1330.9804,-5452.5411,-436.6527,-4089.0128,1135.7723,-6393.4557,5171.7824,-4642.9713,4063.6225,-4613.3206,1849.7624,-5381.5822,-1138.4323,771.5328,-1407.5671,3858.4899,5459.1964,-5373.3762,-2821.7363,-760.2514,1884.6926,-40.7869,5448.8989,147.1785,4550.9337,6251.0964,-6535.3425,5045.9864,4194.6149,-4788.6963,4891.3970,5389.1040,2472.5505,-2367.5604,-4856.0846,-4735.8895,4322.0657,-1678.2280,-5430.4880,3756.7638,-2578.4802,-3030.6696,5268.2687,0.0000,3255.9893,4482.3832,-1256.6983,4979.6898,-17.7269,-3173.3472,-4389.7273,31963.7078,28022.9592,30371.0365,29049.2257,34745.0288,27864.9961,19356.4051,29870.3999,-23237962.2768,-23224651.7332,-23255882.1157,-23243928.3682,28471.8071,-23242406.3483,
7200.000,1626.4012,-6043.9129,3951.6024,300.8425,1998.4051,-3158.2401,-2953.7561,3601.2487,-6294.8429,1887.5976,1124.1756,-6222.9027,684.6745,250.8210,-3035.0809,-5039.6586,-3950.2780,736.0170,4769.6888,-4042.8029,-2220.7081,0.0000,-6357.7310,1127.4324,-2303.9338,3347.0999,5779.5822,4103.2874,1092.5809,-256.6531,2552.4178,-6533.2308,5655.3062,-6728.8514,-757.4895,-3085.0837,3397.7542,2398.9515,-2968.0219,4453.9264,-5241.5251,1565.0758,-4473.8497,-1843.4849,-4263.3136,1853.4493,-4345.0860,2248.3332,-292.5435,-4102.4184,-731.3356,-5385.4803,-6608.2163,3315.1769,-3470.3479,1666.0497,-1290.7202,-4011.1066,-6511.1302,-1338.6234,4747.9331,-633.7526,608.3095,-6205.3162,-3004.4916,4677.4898,6046.6293,-2230.2217,-4837.2248,-5150.6078,5560.2571,5586.9025,-2726.2286,1879.1733,2632.5041,-3476.8077,-3842.7179,6069.9051,2333.3677,5484.3267,-5927.5402,2181.6798,2234.2546,4040.6005,4032.8298,-4063.6146,-4494.6575,3819.0819,-4040.4649,-3750.9152,-3399.4437,1100.9445,0.0000,-6556.3284,-605.9966,-4015.6942,1994.5791,4594.8641,5080.5442,1592.3737,319084.1252,319337.2130,323895.3980,322057.4204,312949.8857,319987.5207,319660.3615,319035.2485,-278791011.9517,-278788993.9940,-278784231.8118,-278790956.1554,320196.0846,-278791978.9329,4219.5375,2595.0631,4405.9306,6836.5587,-5899.4812,4713.9105,4401.2395,5738.7866,1977.7278,-3943.5610,5273.4627,-1269.1146,-4781.0522,6771.1134,-3591.2056,128.4043,3172.0952,4972.1214,-124.8513,1059.7523,-6096.8441,0.0000,-981.7540,-4950.2859,-6222.2320,5583.3572,-2136.7160,-5326.3398,-5869.4683,-4837.0226,-5919.5247,107.5673,-605.6522,-323.4077,6211.7733,4009.2530,3374.2236,3516.3829,2778.1084,-3267.4436,-3703.0057,5676.0433,109.7810,3694.5652,-1032.8124,-5280.3499,5104.3995,-4888.7417,-6025.4528,-4566.7049,-5984.7357,-412.3570,-2012.9072,5095.9717,-5381.3115,-4807.9590,-4245.9227,5546.9019,-2149.0320,4341.3366,-2127.1147,-4924.9534,5206.6085,-1648.8156,-2862.4798,-2738.2099,1849.1529,4474.5545,1843.3947,-3467.9160,-1914.8973,1209.4829,5330.7181,6552.3334,2872.9012,4017.5238,3056.6359,3259.6178,-503.4008,-3940.7695,-2007.1525,-6447.7788,-4654.7154,1964.1059,5488.8756,1380.8209,4474.5127,-4719.6019,5641.9914,-2326.2888,2526.7439,133.3525,0.0000,-1824.3869,-6833.1623,-2544.7387,-6377.7118,3929.3568,4480.9026,-6504.9189,-138426.7894,-176966.3284,-152664.4967,-156921.2991,-155783.2536,-156239.6320,-159760.2025,-157816.2397,219825884.3816,219847357.4109,219856491.7858,219858900.7735,-156965.4107,219846242.9255,5192.6436,-2161.1277,3606.1841,-221.9165,2976.1967,-3995.7599,4423.4501,-1273.0007,830.5239,-5355.4612,-4372.5169,2680.1781,-4947.6410,-1021.6285,-5096.8514,-4617.5200,4682.4607,4596.1532,4994.4715,5505.2354,-2119.9537,0.0000,2538.6895,-4725.0950,1554.4072,-2384.7603,3136.9342,-1517.3409,-3419.9662,-4932.3725,2528.8513,-1931.5009,3873.4064,1689.9939,-2932.2350,4634.8684,-4982.7991,-5350.7957,-5390.5096,-4177.3676,2605.4923,-3661.2272,5216.7371,-5473.1180,-5345.3337,4007.5004,-1553.5757,-4270.9896,3213.4677,3098.1281,3178.3620,4306.0845,52.8569,3231.9338,2649.4246,-4530.9749,5200.4316,171.1473,990.0701,-5139.0922,4506.4585,4762.4998,-4518.4162,-2453.7633,-5493.4577,-4266.7905,2584.4267,4652.8856,4543.8064,2810.3596,-3537.9136,-3763.5318,-3500.2763,-591.7245,-5764.3676,4473.7352,-4723.5624,-198.7600,6502.1501,-1487.9532,-2779.9501,1212.8943,4586.2031,5249.1089,1100.5446,-5313.9996,-2439.7591,3037.1990,-694.8541,5321.1810,5443.4929,-6859.0979,0.0000,1081.6344,-634.8842,4900.1925,-1467.1887,3388.9481,-1241.1646,1797.2052,30077.2278,26049.6206,29088.8762,25115.0009,33265.9638,29082.6126,17327.6527,25667.1539,-23159774.9067,-23140293.6299,-23169844.4984,-23158011.5671,26733.8185,-23161180.3279,
