sl_100_86400_20280101 Coordinates.csv
2028/01/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:00 2024,
Start: 2028/01/01 07:47:00.00, Stop: 2028/01/02 07:47:00.00,
TIME_UNITS,STARLINK-32016 - X-Coordinate,STARLINK-5781 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-30312 - X-Coordinate,STARLINK-1434 - X-Coordinate,STARLINK-5479 - X-Coordinate,STARLINK-3305 - X-Coordinate,STARLINK-31305 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-5106 - X-Coordinate,STARLINK-4574 - X-Coordinate,STARLINK-4278 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-5661 - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-3604 - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-3095 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-31169 - X-Coordinate,STARLINK-5699 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-5509 - X-Coordinate,STARLINK-5779 - X-Coordinate,STARLINK-3778 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-5906 - X-Coordinate,STARLINK-3825 - X-Coordinate,STARLINK-4753 - X-Coordinate,STARLINK-4090 - X-Coordinate,STARLINK-31325 - X-Coordinate,STARLINK-6144 - X-Coordinate,STARLINK-4723 - X-Coordinate,STARLINK-31621 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-2699 - X-Coordinate,STARLINK-30354 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-31503 - X-Coordinate,STARLINK-3270 - X-Coordinate,STARLINK-2533 - X-Coordinate,STARLINK-3706 - X-Coordinate,STARLINK-31902 - X-Coordinate,STARLINK-31376 - X-Coordinate,STARLINK-31655 - X-Coordinate,STARLINK-30152 - X-Coordinate,STARLINK-30078 - X-Coordinate,STARLINK-6042 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-31168 - X-Coordinate,STARLINK-4193 - X-Coordinate,STARLINK-3458 - X-Coordinate,STARLINK-6372 - X-Coordinate,STARLINK-30286 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-4445 - X-Coordinate,STARLINK-5183 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-6300 - X-Coordinate,STARLINK-6277 - X-Coordinate,STARLINK-5150 - X-Coordinate,STARLINK-6086 - X-Coordinate,STARLINK-5640 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-2307 - X-Coordinate,STARLINK-30819 - X-Coordinate,STARLINK-5369 - X-Coordinate,STARLINK-30610 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-3849 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-30261 - X-Coordinate,STARLINK-6271 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-2617 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-30237 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-31688 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-1605 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-2738 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-6142 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-31505 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-2294 - X-Coordinate,STARLINK-1962 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32016 - Y-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-30312 - Y-Coordinate,STARLINK-1434 - Y-Coordinate,STARLINK-5479 - Y-Coordinate,STARLINK-3305 - Y-Coordinate,STARLINK-31305 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-5106 - Y-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-4278 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-5661 - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-3604 - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-3095 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-31169 - Y-Coordinate,STARLINK-5699 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,STARLINK-5779 - Y-Coordinate,STARLINK-3778 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-5906 - Y-Coordinate,STARLINK-3825 - Y-Coordinate,STARLINK-4753 - Y-Coordinate,STARLINK-4090 - Y-Coordinate,STARLINK-31325 - Y-Coordinate,STARLINK-6144 - Y-Coordinate,STARLINK-4723 - Y-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-2699 - Y-Coordinate,STARLINK-30354 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-31503 - Y-Coordinate,STARLINK-3270 - Y-Coordinate,STARLINK-2533 - Y-Coordinate,STARLINK-3706 - Y-Coordinate,STARLINK-31902 - Y-Coordinate,STARLINK-31376 - Y-Coordinate,STARLINK-31655 - Y-Coordinate,STARLINK-30152 - Y-Coordinate,STARLINK-30078 - Y-Coordinate,STARLINK-6042 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-31168 - Y-Coordinate,STARLINK-4193 - Y-Coordinate,STARLINK-3458 - Y-Coordinate,STARLINK-6372 - Y-Coordinate,STARLINK-30286 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-4445 - Y-Coordinate,STARLINK-5183 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-6300 - Y-Coordinate,STARLINK-6277 - Y-Coordinate,STARLINK-5150 - Y-Coordinate,STARLINK-6086 - Y-Coordinate,STARLINK-5640 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-2307 - Y-Coordinate,STARLINK-30819 - Y-Coordinate,STARLINK-5369 - Y-Coordinate,STARLINK-30610 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-3849 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-30261 - Y-Coordinate,STARLINK-6271 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-2617 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-30237 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-31688 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-1605 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-2738 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-6142 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-31505 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-2294 - Y-Coordinate,STARLINK-1962 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32016 - Z-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-30312 - Z-Coordinate,STARLINK-1434 - Z-Coordinate,STARLINK-5479 - Z-Coordinate,STARLINK-3305 - Z-Coordinate,STARLINK-31305 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-5106 - Z-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-4278 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-5661 - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-3604 - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-3095 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-31169 - Z-Coordinate,STARLINK-5699 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,STARLINK-5779 - Z-Coordinate,STARLINK-3778 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-5906 - Z-Coordinate,STARLINK-3825 - Z-Coordinate,STARLINK-4753 - Z-Coordinate,STARLINK-4090 - Z-Coordinate,STARLINK-31325 - Z-Coordinate,STARLINK-6144 - Z-Coordinate,STARLINK-4723 - Z-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-2699 - Z-Coordinate,STARLINK-30354 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-31503 - Z-Coordinate,STARLINK-3270 - Z-Coordinate,STARLINK-2533 - Z-Coordinate,STARLINK-3706 - Z-Coordinate,STARLINK-31902 - Z-Coordinate,STARLINK-31376 - Z-Coordinate,STARLINK-31655 - Z-Coordinate,STARLINK-30152 - Z-Coordinate,STARLINK-30078 - Z-Coordinate,STARLINK-6042 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-31168 - Z-Coordinate,STARLINK-4193 - Z-Coordinate,STARLINK-3458 - Z-Coordinate,STARLINK-6372 - Z-Coordinate,STARLINK-30286 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-4445 - Z-Coordinate,STARLINK-5183 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-6300 - Z-Coordinate,STARLINK-6277 - Z-Coordinate,STARLINK-5150 - Z-Coordinate,STARLINK-6086 - Z-Coordinate,STARLINK-5640 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-2307 - Z-Coordinate,STARLINK-30819 - Z-Coordinate,STARLINK-5369 - Z-Coordinate,STARLINK-30610 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-3849 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-30261 - Z-Coordinate,STARLINK-6271 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-2617 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-30237 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-31688 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-1605 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-2738 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-6142 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-31505 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-2294 - Z-Coordinate,STARLINK-1962 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3606.0551,5577.4281,4336.4207,5421.4446,-1603.2823,-459.3504,929.8179,3762.0662,-2337.3469,-2837.0578,-3525.2669,-6859.7490,-2011.6781,3784.9289,2350.9840,-6284.6892,-5237.0257,-5146.1380,-3172.5005,-2892.6951,-2779.4476,-6287.2475,-4140.2485,-2440.8175,-1217.4901,-5790.3117,-3795.9737,278.9992,-1084.0619,4869.2812,-3380.2388,1620.5070,-5645.6818,6402.1596,1879.3087,-3672.1903,3613.7577,3929.6816,6368.8461,-2936.5516,-5504.6278,-2891.7007,3338.9764,-5160.5402,-4106.2864,4107.8775,-3941.9789,34.8571,-5768.4854,-4005.7724,-1642.4372,-4129.1575,-785.5485,3620.8599,-2917.6785,1576.8363,-5126.0148,3211.0208,-5312.0456,-2111.9867,-5004.1984,-1180.4090,-5281.3593,-449.1419,-3218.1859,4025.1930,-6289.6337,-4343.3400,-6786.1905,629.9876,-2273.4337,5108.1260,-118.7971,-5654.8316,-945.2076,-3359.0649,-6245.1056,3333.6208,-4988.3341,3530.2472,-5132.4168,-6183.9130,-2747.0773,4823.8045,-4964.7778,5249.8246,-1624.0755,4190.2260,4737.1454,5368.6413,0.0000,-4377.5970,6218.3550,4582.8011,-6177.8554,-2535.7449,3551.7812,-3654.4759,1814.9915,2826.6938,176725.8001,160292.3378,165193.3638,164995.5667,158252.1438,159390.7769,156335.7619,159759.1586,-37492835.2588,-37549870.9774,-37523519.2479,-37508650.6115,159350.9581,-37502628.0054,3634.6402,-2700.2345,585.4907,-4251.3638,6662.3171,-5118.2368,-4881.4927,-3381.1679,-3509.8123,5971.1557,-5785.9558,-499.7367,5089.6841,-5794.9297,-5502.5101,1371.1688,-130.3284,3172.9132,-5845.3793,3739.0905,-3159.6358,2604.2676,153.4789,4384.2714,-6539.7215,-763.2395,3728.6525,5169.8441,-5108.5030,-1956.2388,2766.7279,6092.4093,678.8745,722.3373,6594.9248,-3561.5122,5403.7513,-3190.2495,2784.8417,4091.3518,1142.1279,-5770.2291,-2862.5945,-4291.4902,539.8797,544.7081,1312.7571,-6813.9694,2930.0565,926.7978,-5945.9939,5519.5739,-6835.1075,3407.3718,-5449.9636,-4953.2923,1798.2971,-4958.1086,3763.8511,-5031.6902,759.6573,-4449.3363,-2347.3320,4077.0905,3971.9064,5354.0809,2799.1381,3289.3593,1222.4058,6529.8583,6345.1721,-1041.5124,6909.2051,3992.3847,-2179.0662,6029.1966,2885.1123,4313.2574,1143.4413,-3651.5360,2567.0081,-776.5944,-4449.7873,2256.2221,-2459.4859,-4149.3356,-4958.1185,-264.4784,-5040.1597,2184.0477,0.0000,-631.1567,-367.3395,4942.8387,2877.7976,-6421.5210,-3867.7276,5104.1266,-5896.5255,3244.8692,368875.3435,370654.5308,368802.8922,368610.5774,373985.7825,372249.5539,364823.8027,365936.3528,317212979.9953,317231560.2616,317235949.5845,317233841.6797,367063.0619,317228009.5862,4569.9946,3096.0907,5234.8133,672.3855,929.1613,-4681.2498,-4829.8850,-4526.3720,5504.1445,2073.0314,1360.0758,-656.6554,4184.5877,58.8996,-3349.1497,2493.4297,4524.0592,3306.8213,1615.2675,5043.7022,5443.1598,1405.2291,-5526.9235,-4672.0521,-1918.4273,-3679.9064,-4447.6796,-4606.7398,4512.6434,-4356.9183,-5434.3989,2800.6511,3923.3918,-2481.9881,-48.7489,4668.1656,-2300.2018,-4612.4205,-153.2976,4779.4443,-3995.2731,-2523.1468,5309.7563,-1235.1575,5526.9509,5493.7540,-5526.8292,164.2302,-2140.4456,-5483.7627,3171.8823,726.1391,-132.4484,-4684.4001,2940.2205,-4536.3941,4259.1271,-3628.0880,2392.4271,4150.3106,4738.7990,-5160.5020,-3786.6116,5468.2821,4664.1339,1791.0931,-811.9218,4260.3268,-847.7763,2153.3330,-1390.2763,-4558.0399,-546.1623,424.3486,6520.8168,-270.7488,-673.5031,-4263.0435,-4659.6283,-4726.0681,-3881.3920,2945.0941,-4560.3450,4415.7583,-4145.3823,-1785.7507,4563.5210,5361.3017,-583.1796,-3427.0093,0.0000,5299.8616,2551.5280,1603.2789,-1239.9583,-43.1733,-4232.1828,-2951.3701,-3083.0699,5407.9879,-64021.4484,-67399.2393,-65564.0407,-63181.4007,-60801.9703,-70464.3854,-74408.1621,-64941.0132,-126523789.6315,-126535056.0502,-126545267.5889,-126529520.9440,-66317.9403,-126533566.8540,
3600.000,-947.0494,-2225.0130,-5804.6007,-2634.2091,-677.5771,2100.1729,1410.5738,317.5721,5746.8853,743.4511,4032.6030,5078.0065,-813.5351,-1177.9606,-725.6989,3119.9020,5676.5230,1211.6661,4355.9211,1355.2571,5431.4760,5502.3777,3686.8767,-1554.8664,3487.3647,6792.9680,72.2030,-3890.3378,3663.6180,-3696.9909,-1069.4963,-3313.5550,2457.6956,-6557.6899,-3877.3719,6292.6327,-4038.6878,-403.9420,-4969.7413,-1015.7150,2016.8671,4956.0835,544.1197,6020.3230,3319.2985,-4349.1521,2234.6633,2671.5316,2044.2919,2858.1437,4088.8792,1832.8631,1051.4444,-6442.5981,5316.2129,2596.3380,1414.1435,785.8188,3983.6148,5046.5567,6763.6084,-1028.4067,6839.1480,-3879.5498,381.9256,-5522.2122,4548.9927,696.3262,5547.8020,-3263.4433,-476.4113,-4673.1587,-2221.2434,3515.6015,5083.2515,1021.5051,4505.9802,-4187.4761,3219.4459,-389.6909,4301.6291,6687.6242,5881.5718,-3822.9362,4973.9410,-2010.0930,2582.3542,-2659.5411,-3570.2191,-6554.0534,0.0000,5915.3129,-5756.6494,-5835.6658,4597.4036,4186.4611,-735.4759,-93.2414,-213.3480,-5208.2446,77148.0805,63659.0628,67664.0286,66267.3387,60423.8168,61457.7148,59138.6382,60967.6479,-118363741.5126,-118419722.7361,-118392486.4415,-118379543.0168,61788.6243,-118372772.0420,-4267.0850,4566.0539,2918.4532,5116.4034,-5121.1389,1112.8059,6641.5877,5815.0423,1843.1030,-6702.9206,2839.6201,-1423.0307,-6733.2561,5929.0611,6716.6461,-3108.4599,-3324.9306,-3987.8868,4373.2939,-6526.2375,-335.7014,-2428.9988,-4341.8514,-5898.5850,3996.2919,-1079.6064,-5473.8547,-5187.9334,5806.7143,5545.4699,-2402.4277,-2740.3498,-3342.4678,908.9654,-4420.8566,968.9343,-1877.6949,5861.2818,-1835.3878,-2164.2389,-3636.8463,4703.8148,5006.9431,1676.1509,-4610.7049,3702.0463,-5164.7383,5024.7452,-4624.8781,-5130.6426,3019.8550,-6052.3202,4729.4278,-2129.8619,4226.8107,3431.1134,-3956.7276,5027.5632,-5548.8503,1678.4697,-1551.3098,6829.8284,888.9976,-4480.1212,-6358.9951,-3756.8563,-4422.9993,-5296.1258,-1227.1380,-4063.1744,-4810.1115,4581.7764,-5389.7083,-5131.4969,875.5558,-5366.1248,-3859.3110,-146.0851,-4842.3472,6007.6131,-5375.2416,-889.5469,2878.7362,1880.3190,-1719.1790,4959.7556,6439.1529,4756.0366,4194.9841,-91.9304,0.0000,-2562.3367,2476.0400,-3112.0825,-4569.7333,4242.8368,6638.6620,-5088.4598,6764.4859,343.1666,402402.1789,393898.6520,395856.9486,396039.4062,402692.3367,400074.0793,394135.3302,396753.6868,296705511.8034,296711356.4008,296720350.6959,296718729.7837,395594.1857,296719904.2019,-5304.4759,-4722.0127,-2116.5485,-3853.9185,-4606.1704,6522.2104,1364.2324,3470.7934,-3439.4948,1594.1987,-4849.5750,4450.3513,-1249.0528,3363.6060,-1159.3588,-5320.9207,-2182.6839,-5499.3666,2951.6267,-1870.3507,-4230.2848,3477.0944,3890.4700,3112.7825,4437.3323,-551.8975,4240.8928,2422.1882,-764.5859,1425.0897,6445.7503,-5405.7110,-5537.8373,-1961.9375,-3535.9735,-2751.2615,5250.0339,3508.5340,-4502.8966,-6525.6656,5486.4649,-1144.1303,-4726.3715,-2741.5614,-3947.6392,-3860.9158,4000.5794,-3753.9991,4558.2714,3515.1514,-4730.6946,2832.9757,4881.2032,747.2293,873.8203,5377.2177,-5490.4809,4692.7623,1220.2215,-4343.6909,-167.5531,227.9655,-391.7548,-3429.9710,-2728.6001,1864.7202,-2794.5128,-4408.8406,-3996.1581,-4538.7210,4885.8954,2241.8918,3741.0806,3060.1991,-4659.6538,4214.6505,-3552.4033,5491.5743,3736.7553,3429.3291,726.4782,1423.3022,2270.6855,-5465.1740,4477.5743,4384.0278,93.6995,-4102.8499,-4222.7498,-1533.9364,0.0000,-2495.1851,2458.4111,2065.4333,-2443.7148,3475.2627,901.5405,4699.5167,-1320.2430,-4550.1230,-62875.3526,-64264.0761,-63089.8489,-64047.8103,-58578.4679,-65722.3753,-73948.8618,-65914.3813,-126489081.4634,-126504350.4602,-126514920.1339,-126503325.4577,-64861.7567,-126500425.5798,
7200.000,4684.1467,-1524.6151,4588.8632,-1451.7634,3791.8285,-4659.5625,-2721.8842,-3477.8643,-6897.9396,2043.7515,-4186.5587,-1547.3114,3009.6477,-2493.5684,-1608.3046,925.2248,-4358.8649,3060.9780,-4169.3612,240.1018,-6344.6764,-1693.5268,-2748.3174,4243.2102,-5480.2229,-4647.6995,3047.9198,5676.7454,-4419.3235,1071.7047,4902.2387,5042.8106,765.2556,3751.8486,5056.0756,-6746.7809,4219.2571,-2517.7736,2037.3336,5180.3971,1404.2140,-5330.1370,-3276.5625,-4428.2842,-2232.1351,3657.5397,-756.2307,-5030.4165,2506.5725,-1386.7610,-6006.8534,1692.1100,-2490.1060,5718.9542,-5436.9744,-6029.1573,2060.9046,-4496.4058,-931.3988,-6506.7907,-5039.8179,2577.2772,-5297.4093,5752.9413,1980.4073,5335.1904,-889.4525,2574.6726,-1552.6119,5589.7018,4117.2830,2964.7929,4638.0943,280.3131,-6910.2431,2696.4489,-497.7808,4827.2364,-1161.8064,-2147.6569,-1984.6335,-4101.6047,-6745.4127,2763.4570,-4200.0234,-2142.5183,-2244.8804,985.0019,-229.9102,3525.7696,0.0000,-5270.7743,1448.8285,5271.8767,-1028.8321,-5064.0235,-2225.6489,3998.4783,-1862.5352,6261.6336,-28041.3245,-40202.3806,-34350.2817,-38748.4929,-41543.1968,-39414.2145,-42593.2202,-38659.2215,-191171845.0224,-191223313.7102,-191195472.7139,-191177561.3703,-39876.3503,-191179943.4188,4418.4815,-5804.5989,-4349.9263,-4928.5320,2098.6201,2347.3519,-5659.7528,-5813.1445,-394.3478,5032.6406,1568.0421,3974.7375,5669.9517,-4413.6682,-4585.1523,4951.0036,5169.4461,4622.0092,-236.3763,6454.4275,2675.6981,2220.2531,6327.3854,5340.9446,-343.0630,2565.2667,6051.3335,3769.4135,-3999.9472,-6219.6299,3075.9062,-1310.7557,5812.0924,-2699.7908,221.2567,1346.0858,-2617.9950,-6365.9650,-1239.9745,1275.7362,5825.9666,-1670.8808,-5977.3887,2302.5657,6544.5179,-5830.1100,6867.4594,-1027.3711,5277.2924,6643.1663,370.5249,4820.7535,-161.7063,-40.8034,-856.1555,-1930.7847,5749.8699,-4403.3792,5507.5052,1583.1739,1499.1573,-4239.5080,1065.4766,3540.3718,6576.8812,427.9499,5028.2862,6162.8778,1979.1525,553.0274,2034.8849,-6082.0506,2168.0499,5079.6361,-710.4719,3209.1025,4132.9595,-3688.7746,6802.0783,-6592.9822,5983.2297,2612.6423,-826.5412,-5517.1469,5113.6935,-4997.0308,-4560.9814,-6739.1919,-2414.4209,-2559.7831,0.0000,4042.3485,-3841.1201,-286.4547,5063.8236,-236.0487,-5496.8224,4362.0004,-4541.3574,-2820.9794,409330.1171,393190.6990,397271.4898,397043.6981,405715.1674,399477.6687,398036.1277,397621.2317,255954107.0908,255948206.2780,255962782.8922,255964041.6578,398625.0744,255968373.5996,2380.0361,3456.5982,-2588.7875,4628.4327,5379.6880,-4595.8876,2908.9740,362.9246,-695.0380,-4311.5527,5262.5010,-5439.1963,-2523.2631,-4719.4581,4825.7351,4710.6963,-1515.9500,4092.0452,-5430.8412,-2494.5026,198.6302,-6368.1254,217.9438,639.4667,-4220.3614,4396.5616,-1470.5857,1233.0260,-3499.2978,2572.8279,-3890.8587,4518.1518,3657.9704,5115.4469,4618.0730,-857.2197,-4785.5933,105.9548,6520.8382,4441.3788,-3412.3564,4086.8342,1084.5500,4642.3637,-133.1949,-341.5980,33.3058,4473.3855,-3511.8720,930.5801,3445.4226,-4691.9751,-6419.7313,3721.9145,-4082.6848,-2737.3420,3221.3079,-2907.0326,-4124.2010,1494.3177,-4530.8957,4799.3616,4290.5167,-1101.4441,-902.7426,-4418.3505,4675.3624,1808.6073,6465.3739,4009.6804,-5128.9470,1448.6501,-4678.7740,-4721.5088,52.7675,-5493.9315,5505.9201,-3309.8017,-492.9569,-73.6147,2856.0566,-4898.1549,1372.7724,3133.2709,-2018.7132,-4294.0417,-4722.7387,-280.0903,6493.7660,5118.9834,0.0000,-1916.4260,-5344.3453,-4496.3264,4600.7423,-4692.5612,3195.8752,-3622.2670,4830.1101,841.8238,-61750.3685,-61994.8555,-61085.5730,-64981.3350,-56806.7138,-61091.7307,-72823.9541,-62497.4975,-126455063.7117,-126473580.8236,-126483977.8413,-126473470.7364,-63400.6221,-126467240.0524,
