sl_5_86400_20280217 Coordinates.csv
2028/02/17 07:47:00.0000 UTC

Generated: Tue Oct  8 21:10:59 2024,
Start: 2028/02/17 07:47:00.00, Stop: 2028/02/18 07:47:00.00,
TIME_UNITS,STARLINK-31064 - X-Coordinate,STARLINK-30249 - X-Coordinate,STARLINK-30102 - X-Coordinate,STARLINK-11101 [DTC] - X-Coordinate,STARLINK-30311 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-30249 - Y-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-11101 [DTC] - Y-Coordinate,STARLINK-30311 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-30249 - Z-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-11101 [DTC] - Z-Coordinate,STARLINK-30311 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4814.3522,1489.0184,1940.3772,-5509.4027,-4188.6950,-298587.8521,-322234.0436,-304129.9849,-304380.9768,-312929.9791,-310937.5257,-307661.5723,-306293.2395,-96230044.9151,-96273616.5792,-96268126.7565,-96233666.4929,-307174.4394,-96243504.3050,-2511.2647,-6605.6654,6321.5118,-3662.9619,-5029.1207,-156527.7759,-182982.1683,-165089.0761,-165221.4670,-166305.8782,-166773.1202,-174052.4718,-170625.3282,332932384.1927,332887773.2814,332912895.4713,332925001.0476,-170351.1769,332917366.8043,-4175.7435,1388.6121,2061.9202,-1195.3858,2279.6558,-156937.6834,-158904.3666,-157796.0333,-155688.1795,-153127.3837,-162682.4828,-166817.4836,-157107.9421,-64409083.9917,-64395865.8004,-64400027.7750,-64401495.6767,-158673.9115,-64405812.3803,
3600.000,4939.6094,1473.4910,-3941.1065,4459.7775,4973.7696,-251327.2421,-266911.0238,-250782.0861,-252098.1618,-260944.9467,-258292.1147,-255689.2169,-256104.3704,-179178999.3136,-179214290.1583,-179214568.6608,-179188092.8050,-254869.7988,-179191747.2999,-2028.3810,5264.2284,-3511.3555,-71.6641,1606.1137,-226705.2410,-257455.9823,-237406.9665,-238154.6670,-237619.9283,-238809.2158,-244511.5874,-241536.6914,296666084.7621,296612569.9416,296637790.5604,296660447.1871,-241596.9638,296650121.0694,4275.4838,-4239.8053,-4495.7407,5020.4565,-4563.5286,-158021.3672,-159871.6156,-157543.5086,-158751.2440,-153129.0520,-160093.3873,-168511.7287,-160682.4814,-64332955.2107,-64325182.8370,-64330602.8203,-64324796.4218,-159404.5849,-64332782.1997,
7200.000,-3940.6878,-4674.0638,5521.5200,-1904.5245,-5032.0968,-187830.9092,-194717.1253,-181494.1392,-184646.8324,-192741.7854,-186496.8647,-187955.0238,-185099.8618,-249909581.6591,-249934022.7290,-249939292.2262,-249924443.6158,-186451.4044,-249921270.4306,5441.7979,-2544.7190,-290.7207,4739.0299,2474.5369,-283453.5824,-315775.2576,-294754.4282,-298050.5021,-293769.1482,-296715.1764,-299908.8379,-297231.3865,240150870.7415,240091112.1578,240115484.9400,240142253.7283,-297520.8665,240134374.4258,-1321.9539,4404.1527,4166.9282,-4377.1027,4068.6846,-159114.5781,-160820.5034,-157775.1315,-161731.3264,-153569.4251,-157779.6818,-169533.3700,-158956.0390,-64256792.0481,-64254524.9303,-64261223.7394,-64249850.0512,-160120.6420,-64259728.8421,
10800.000,1411.4195,6670.6928,-5906.7678,-486.2059,4229.0127,-111708.8691,-110250.0521,-100643.7266,-107672.0406,-112627.7111,-102294.8364,-108616.0606,-107691.0345,-303593310.4267,-303605327.9365,-303614891.8891,-303610738.9052,-106255.1926,-303603842.0107,-6177.0576,-213.3442,3380.3559,-6701.3978,-5378.8700,-323094.3996,-354224.0695,-333409.5862,-338429.4229,-331138.9628,-335541.1350,-336869.1014,-335316.8379,167241017.3688,167178401.0928,167201501.1020,167225668.6637,-334590.5053,167224519.8290,-2600.0967,-1812.9452,-1311.0063,-203.2025,-1131.1421,-160215.4329,-161749.2227,-158620.6918,-160694.3141,-154435.8295,-161237.9102,-169907.2088,-161604.7124,-64180795.9282,-64183874.9005,-64191775.1446,-64177368.3948,-160822.0454,-64186652.3340,
14400.000,2314.6144,-6163.8539,4240.0616,2599.3122,-2058.1600,-27357.6036,-18893.0415,-13407.7185,-22469.9524,-25637.0138,-14549.1626,-22511.3906,-18105.9663,-336564438.5248,-336563633.0512,-336577112.1184,-336578756.2859,-19360.1162,-336573990.3027,4464.2450,2464.6262,-4946.5218,4169.8131,6129.0758,-342874.1481,-370366.3596,-350848.6447,-355286.8206,-347323.0814,-351363.7013,-353074.5737,-349346.8691,82910179.2775,82848421.5945,82870161.9124,82888018.5634,-350467.5304,82894190.5690,4636.5017,-1941.4040,-2367.9742,4579.1114,-2514.5156,-161319.7807,-162655.9443,-160041.5196,-158971.1324,-155739.9956,-165431.4865,-169622.8472,-160879.8611,-64105155.9580,-64113217.4786,-64122142.0482,-64108112.3290,-161508.7590,-64113552.7019,
18000.000,-5715.4170,3180.5443,-693.7073,-4557.0587,-1340.0113,60297.1218,73533.9576,74597.2154,64920.1338,62809.2094,73205.8538,65108.8336,67747.4580,-346570307.0112,-346557473.4991,-346574925.2949,-346577168.8803,68733.2718,-346579285.0740,-1718.2293,-4216.7374,5145.3714,812.0330,-4987.8549,-341101.9285,-363201.8965,-345951.4597,-349515.9660,-341258.5577,-344702.9653,-347384.6044,-345650.0527,-7087897.5597,-7145173.6603,-7124812.7001,-7110122.8380,-344154.8780,-7103022.1907,-3360.6048,4451.8995,4578.9878,-4880.5241,4616.0390,-162416.8377,-163538.7278,-161840.8394,-157855.8560,-157520.9745,-168636.8761,-168632.8012,-162374.8839,-64030036.6818,-64042538.8533,-64052204.4220,-64041893.0240,-162180.7480,-64040429.9726,
21600.000,6766.9635,826.1135,-3351.5976,4961.5212,4862.2542,146116.7783,161150.9111,157724.9458,148429.9052,147309.1487,156153.9185,148889.0510,153014.7617,-332925286.0889,-332902281.6930,-332924175.2582,-332929922.2118,152450.7061,-332934218.6547,-984.8667,5452.4730,-4554.8139,-4463.3084,2990.5920,-317151.4267,-333229.0329,-319082.4011,-321832.0115,-313287.7525,-316530.6102,-319837.8959,-314367.1876,-96611966.1976,-96661618.9795,-96642893.9160,-96624400.1696,-316059.2105,-96626119.2082,-346.0677,-4176.6679,-4010.9836,796.0026,-3943.2085,-163471.5027,-164395.4221,-163716.4960,-157291.2459,-159853.0669,-170981.8310,-166845.7769,-162818.6189,-63955567.4269,-63971826.3072,-63981831.5354,-63973572.9418,-162837.9792,-63967284.1727,
25200.000,-4647.5611,-4022.8773,6049.1846,-2260.4726,-6831.1507,225109.1331,238397.6304,230702.8314,222545.3999,223042.9703,229414.6757,223723.9536,226385.7347,-296557774.7746,-296527266.0972,-296554301.7730,-296569370.0854,226496.5893,-296567173.6019,3297.5762,-5480.0818,3234.3078,4917.8424,-812.0610,-270919.7030,-282410.3550,-272035.4446,-274056.8000,-265207.8408,-268771.8246,-271398.6651,-269725.0979,-179552378.2661,-179592046.9764,-179575725.8058,-179557300.6206,-267964.6442,-179565727.7926,3785.2983,1253.9811,974.6302,3978.9933,864.5354,-164300.5318,-165223.5429,-165341.9225,-157204.8912,-162827.9546,-172587.6573,-164168.2816,-163063.1732,-63881833.9299,-63901067.9181,-63910875.8765,-63898877.1495,-163480.4206,-63894115.3288,
28800.000,541.4233,5379.1959,-6335.4578,-2706.0308,6215.5664,288099.8670,300392.3345,288974.7762,282463.6608,286711.8311,288583.1546,285383.7359,285860.0102,-239947032.8250,-239912170.8322,-239944957.4655,-239966703.8634,286188.6132,-239957258.9411,-5115.8170,3588.7700,-938.0084,-3274.3189,-1421.9010,-200746.9799,-214043.6813,-207865.6288,-209225.9543,-201113.2950,-204413.1534,-202967.0231,-201280.9731,-250248082.5563,-250276365.9400,-250263906.1520,-250253728.0541,-202919.4695,-250261028.1417,-4522.9617,2438.2298,2636.0281,-5215.5174,2714.7702,-163705.3118,-166020.1050,-166453.6507,-157557.0225,-165718.8475,-173520.6902,-161766.9672,-164700.3232,-63808872.7855,-63830252.3048,-63839166.8910,-63821225.8293,-164108.0417,-63820923.4676,
32400.000,3293.7344,-5154.2254,4594.7124,6375.8989,-3424.4204,325372.8462,343245.6102,328956.8454,324329.1087,331598.8486,330042.5194,328687.1541,328429.7769,-166954143.3799,-166918220.2365,-166956844.2900,-166977676.0653,327753.5048,-166965312.3135,5656.9176,86.5694,-2299.4672,1174.3463,3820.1942,-119727.5726,-132547.0673,-130649.8575,-131430.4483,-126443.9846,-127394.4094,-121078.1691,-126421.0449,-303873051.0281,-303889555.5811,-303883118.1797,-303884683.3010,-125043.0569,-303886118.7025,1998.2709,-4613.8943,-4655.7111,1767.5403,-4671.5915,-163059.6882,-166781.3765,-166921.9120,-158334.9749,-164592.2475,-173805.7317,-165137.6585,-163739.7866,-63736669.0788,-63759368.4057,-63766505.9803,-63743337.8481,-164720.8132,-63747708.6159,
36000.000,-5212.4922,4018.4848,-2003.5797,-5787.0695,-77.3750,341625.1184,364309.4864,348208.0330,345447.5862,353397.8888,351186.2113,349440.6496,347676.2865,-82558636.9985,-82524773.9301,-82568321.1660,-82580398.0725,348565.2418,-82570588.3519,-3986.1614,-4076.6479,5419.4093,1072.8549,-5803.1683,-34692.2401,-43172.1396,-45219.1867,-45555.6478,-42354.5882,-42405.3907,-34450.4111,-38243.1081,-336765745.8327,-336771017.5104,-336773250.8916,-336784262.4106,-39265.1735,-336779450.0442,1944.0703,3868.4233,3815.6302,3240.8806,3784.6782,-162919.8684,-167502.4953,-166785.4069,-159550.4871,-162780.4167,-173432.3850,-169242.1757,-166450.0670,-63665157.3524,-63688405.2774,-63692667.3832,-63666450.0046,-165318.7074,-63674470.8003,
39600.000,5156.1064,-2318.2439,-438.2696,1590.9802,2842.7797,337057.0717,362345.5807,345537.7902,344439.7534,352688.0874,350556.4139,347839.6115,348246.4439,7481248.0501,7510346.7277,7464218.1809,7465701.7172,347310.7231,7468908.7140,137.4820,6476.4225,-6884.3486,-3724.1348,6293.9624,50515.8402,48335.1208,43114.6294,43049.2811,45195.4823,45375.2837,53460.5509,48347.2169,-346679130.1922,-346674500.0544,-346688031.1336,-346701670.3544,48985.8057,-346693838.7717,-4507.6322,-704.8865,-663.2085,-5370.6311,-627.1534,-163011.9760,-168176.8270,-166240.9261,-161242.6169,-161576.3760,-172353.1664,-172358.3175,-164467.4733,-63594225.8480,-63617351.9043,-63617417.1151,-63591323.8925,-165901.6978,-63601210.0477,
