sl_100_5400_20280309 Coordinates.csv
2028/03/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:12 2024,
Start: 2028/03/09 07:47:00.00, Stop: 2028/03/09 09:17:00.00,
TIME_UNITS,STARLINK-31065 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-31909 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-5455 - X-Coordinate,STARLINK-30239 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-30463 - X-Coordinate,STARLINK-30286 - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-4334 - X-Coordinate,STARLINK-4579 - X-Coordinate,STARLINK-5541 - X-Coordinate,STARLINK-31157 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-30539 - X-Coordinate,STARLINK-5658 - X-Coordinate,STARLINK-1918 - X-Coordinate,STARLINK-6183 - X-Coordinate,STARLINK-5214 - X-Coordinate,STARLINK-31527 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-31484 - X-Coordinate,STARLINK-32094 - X-Coordinate,STARLINK-30365 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-1700 - X-Coordinate,STARLINK-5507 - X-Coordinate,STARLINK-31442 - X-Coordinate,STARLINK-11168 [DTC] - X-Coordinate,STARLINK-31848 - X-Coordinate,STARLINK-5308 - X-Coordinate,STARLINK-30843 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-1354 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-3508 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-1479 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-31955 - X-Coordinate,STARLINK-2228 - X-Coordinate,STARLINK-32188 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-2320 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-31472 - X-Coordinate,STARLINK-4297 - X-Coordinate,STARLINK-5376 - X-Coordinate,STARLINK-30073 - X-Coordinate,STARLINK-6344 - X-Coordinate,STARLINK-5681 - X-Coordinate,STARLINK-4160 - X-Coordinate,STARLINK-4801 - X-Coordinate,STARLINK-32148 - X-Coordinate,STARLINK-31210 - X-Coordinate,STARLINK-2198 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-31518 - X-Coordinate,STARLINK-30459 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-5769 - X-Coordinate,STARLINK-4195 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-30986 - X-Coordinate,STARLINK-3196 - X-Coordinate,STARLINK-2182 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-31330 - X-Coordinate,STARLINK-2229 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-3913 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-1629 - X-Coordinate,STARLINK-5925 - X-Coordinate,STARLINK-1266 - X-Coordinate,STARLINK-1645 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-30874 - X-Coordinate,STARLINK-30508 - X-Coordinate,STARLINK-5265 - X-Coordinate,STARLINK-3313 - X-Coordinate,STARLINK-1046 - X-Coordinate,STARLINK-3889 - X-Coordinate,STARLINK-1360 - X-Coordinate,STARLINK-4392 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31065 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-31909 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-5455 - Y-Coordinate,STARLINK-30239 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-30463 - Y-Coordinate,STARLINK-30286 - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-4334 - Y-Coordinate,STARLINK-4579 - Y-Coordinate,STARLINK-5541 - Y-Coordinate,STARLINK-31157 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-30539 - Y-Coordinate,STARLINK-5658 - Y-Coordinate,STARLINK-1918 - Y-Coordinate,STARLINK-6183 - Y-Coordinate,STARLINK-5214 - Y-Coordinate,STARLINK-31527 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-31484 - Y-Coordinate,STARLINK-32094 - Y-Coordinate,STARLINK-30365 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-1700 - Y-Coordinate,STARLINK-5507 - Y-Coordinate,STARLINK-31442 - Y-Coordinate,STARLINK-11168 [DTC] - Y-Coordinate,STARLINK-31848 - Y-Coordinate,STARLINK-5308 - Y-Coordinate,STARLINK-30843 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-1354 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-3508 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-1479 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-31955 - Y-Coordinate,STARLINK-2228 - Y-Coordinate,STARLINK-32188 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-2320 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-31472 - Y-Coordinate,STARLINK-4297 - Y-Coordinate,STARLINK-5376 - Y-Coordinate,STARLINK-30073 - Y-Coordinate,STARLINK-6344 - Y-Coordinate,STARLINK-5681 - Y-Coordinate,STARLINK-4160 - Y-Coordinate,STARLINK-4801 - Y-Coordinate,STARLINK-32148 - Y-Coordinate,STARLINK-31210 - Y-Coordinate,STARLINK-2198 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,STARLINK-30459 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-5769 - Y-Coordinate,STARLINK-4195 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,STARLINK-3196 - Y-Coordinate,STARLINK-2182 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-31330 - Y-Coordinate,STARLINK-2229 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-3913 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-1629 - Y-Coordinate,STARLINK-5925 - Y-Coordinate,STARLINK-1266 - Y-Coordinate,STARLINK-1645 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-30874 - Y-Coordinate,STARLINK-30508 - Y-Coordinate,STARLINK-5265 - Y-Coordinate,STARLINK-3313 - Y-Coordinate,STARLINK-1046 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,STARLINK-1360 - Y-Coordinate,STARLINK-4392 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31065 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-31909 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-5455 - Z-Coordinate,STARLINK-30239 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-30463 - Z-Coordinate,STARLINK-30286 - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-4334 - Z-Coordinate,STARLINK-4579 - Z-Coordinate,STARLINK-5541 - Z-Coordinate,STARLINK-31157 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-30539 - Z-Coordinate,STARLINK-5658 - Z-Coordinate,STARLINK-1918 - Z-Coordinate,STARLINK-6183 - Z-Coordinate,STARLINK-5214 - Z-Coordinate,STARLINK-31527 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-31484 - Z-Coordinate,STARLINK-32094 - Z-Coordinate,STARLINK-30365 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-1700 - Z-Coordinate,STARLINK-5507 - Z-Coordinate,STARLINK-31442 - Z-Coordinate,STARLINK-11168 [DTC] - Z-Coordinate,STARLINK-31848 - Z-Coordinate,STARLINK-5308 - Z-Coordinate,STARLINK-30843 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-1354 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-3508 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-1479 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-31955 - Z-Coordinate,STARLINK-2228 - Z-Coordinate,STARLINK-32188 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-2320 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-31472 - Z-Coordinate,STARLINK-4297 - Z-Coordinate,STARLINK-5376 - Z-Coordinate,STARLINK-30073 - Z-Coordinate,STARLINK-6344 - Z-Coordinate,STARLINK-5681 - Z-Coordinate,STARLINK-4160 - Z-Coordinate,STARLINK-4801 - Z-Coordinate,STARLINK-32148 - Z-Coordinate,STARLINK-31210 - Z-Coordinate,STARLINK-2198 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,STARLINK-30459 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-5769 - Z-Coordinate,STARLINK-4195 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,STARLINK-3196 - Z-Coordinate,STARLINK-2182 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-31330 - Z-Coordinate,STARLINK-2229 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-3913 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-1629 - Z-Coordinate,STARLINK-5925 - Z-Coordinate,STARLINK-1266 - Z-Coordinate,STARLINK-1645 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-30874 - Z-Coordinate,STARLINK-30508 - Z-Coordinate,STARLINK-5265 - Z-Coordinate,STARLINK-3313 - Z-Coordinate,STARLINK-1046 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,STARLINK-1360 - Z-Coordinate,STARLINK-4392 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-739.9070,0.0000,2262.3890,2197.6261,4740.7578,797.6983,-4177.9598,6673.1923,-2380.8118,-5198.3090,3618.9947,-4252.6566,-5303.0248,6247.7788,-374.5316,5406.2752,4093.2533,5054.3641,737.1862,-1923.2861,-6337.9064,4721.3263,5668.6022,-4514.3148,3250.8310,4051.7128,0.0000,-6560.5615,3859.1129,-5851.6830,-2621.0758,-529.8654,2964.9442,4941.6082,248.1312,4253.1524,4329.5824,-2744.9360,-2527.4686,-4032.3253,-5460.2031,6236.6341,6008.1388,5904.3096,-5189.1967,-2696.4147,0.0000,3129.8832,3058.3303,-5935.7248,-6415.2250,-2411.9542,5947.8069,-6319.4163,1067.8183,3977.7878,1510.7102,6517.9194,2896.8134,594.4574,-5033.6018,5126.5735,3520.4009,-4747.7093,-6076.0809,64.5753,-1038.6062,-3169.4322,-1591.1402,5655.7094,-4686.7572,-4528.9861,3920.2489,-4082.2696,709.1655,4409.8473,-3702.1233,-4327.1272,693.3574,-6327.8521,-2907.4319,5070.0419,4998.3084,-3579.3356,5901.1983,-5816.3650,1222.9722,-4552.0869,-5942.9836,-4650.4856,3679.4548,-1727.7956,-3151.8937,-5627.2320,-6213.8369,-3508.7081,-3434.3683,-741.1068,-4122.0229,642.9535,268801.8569,247922.2114,261871.6607,261557.3583,253933.7066,255952.6555,261588.9355,259948.3062,-129751526.4037,-129770052.8936,-129738894.6630,-129743564.7629,260751.8275,-129747530.9662,5106.4701,0.0000,-874.7949,4585.5543,-4500.0541,5765.8587,3893.2152,-1317.1662,6480.7262,2358.7425,-4235.3042,3453.0876,1321.4345,-2955.8277,-853.7452,3524.8750,-3256.2956,2271.8620,3629.8302,5759.9335,-2779.0992,664.4516,2709.0914,5187.4100,4632.6869,3254.3470,0.0000,-1870.9767,-4673.2338,1574.6139,-4834.0754,4269.5886,-5981.8795,2378.4340,5976.4099,-2963.8268,-2872.8408,4261.1999,-5056.5313,-1182.3974,-2541.4519,-723.6098,-3172.5329,-3505.0384,-156.5276,4501.4862,0.0000,3805.9368,-2743.9743,-1529.2782,1608.3191,4185.5179,2679.0519,2233.2606,-5069.9906,1840.9597,5148.3240,2378.6266,5138.4694,5065.5207,1918.7745,-3318.3214,-2132.1243,-3196.5726,2790.8560,-6170.7707,4944.9255,-4689.9573,-3949.5864,-2494.6722,-2775.0177,-971.2022,-5382.1697,5270.7945,654.8888,-2718.9094,2535.7131,1375.4376,4217.1170,1889.1679,3009.6559,935.1253,-2960.9860,-4950.1684,-1545.1011,2953.5303,-2092.0079,1506.5273,732.4281,3453.9246,3396.1644,3753.0449,-5821.4053,693.0045,2010.2357,-4662.5381,-3899.6228,-4533.0600,-3166.4314,6548.9116,-219120.5952,-250720.5281,-229932.5294,-230120.5919,-234129.1466,-233907.6602,-239527.9171,-235907.7814,330153853.3709,330133898.5361,330172733.5781,330184027.1697,-235899.7015,330173111.8591,4505.4843,0.0000,-6521.5388,-4559.4770,-2359.4992,3694.3763,3870.8768,-1432.0375,391.0023,3704.8442,-4119.0044,-4265.2620,4148.9544,722.8228,6851.8526,-2583.1107,4218.3692,-4137.2140,5882.0868,-3329.2815,-83.0210,-4940.7431,2923.1660,-568.3287,3828.2899,-4590.3874,0.0000,-581.5561,3114.2664,3363.0843,-4182.1079,-5413.6218,1927.5443,4009.4530,-3128.3318,-4420.9259,4593.6455,4710.7646,-3920.5270,-5474.2782,3234.4987,-2982.8253,1268.2038,906.4736,4510.8915,4497.9512,0.0000,4571.9765,5429.8072,3261.1751,2066.4348,-4789.2619,-2267.8972,-1615.6947,4249.5474,5278.4261,-4360.1384,62.7153,-3637.8006,4661.1016,-4261.4814,3259.5561,-5488.5665,3756.4314,1673.7842,3146.6500,4515.3053,-3865.6108,5420.6531,3196.8239,-4094.5321,-5092.7424,-1907.7800,1795.3583,-6873.1827,4578.7032,-5250.4290,5219.1297,-5337.7265,1770.1937,-5167.6901,-4646.5762,3715.0940,-3246.2009,-3270.7542,1780.4285,-6520.9361,-4965.9326,-3348.4002,-3809.9613,4748.9062,-5522.3523,1667.5014,-4003.7759,-2343.1190,3690.4732,4580.4156,5144.6003,-4410.9890,2140.9810,73560.5747,68944.3656,71294.1549,73279.6271,75924.9373,66418.4149,62195.7023,72006.3505,-25264945.1250,-25287694.6107,-25285335.1574,-25263476.4253,70362.5386,-25270470.3115,
300.000,1289.6305,0.0000,1792.6761,4107.5984,3515.2609,1409.3113,-3601.9237,6633.1753,-893.0390,-4734.0377,1629.4717,-2422.7827,-3792.0741,6311.3559,1579.0062,6144.1547,3019.4658,6105.1731,2290.3632,-384.2567,-6643.0867,3963.7403,5622.0804,-3479.0695,4811.3453,4923.1416,0.0000,-6699.4490,1952.4650,-5702.9433,-4451.5460,1612.8201,1957.4428,6040.8665,1624.5834,2542.3443,4726.7234,-791.3700,-4138.6159,-4191.3516,-6480.3843,4960.6220,5431.7786,5022.1976,-5884.2837,-1026.7929,0.0000,4873.7268,1335.6499,-6755.2455,-6143.4593,-294.5831,5896.9691,-5197.7495,-1087.1286,5185.3763,3480.2764,6698.9304,4044.8785,2684.8323,-5067.3969,3443.5335,2227.6227,-5062.4103,-5644.6285,-1664.4077,483.9160,-4250.6520,-3607.2852,6474.6720,-4990.3245,-3988.0485,2227.0788,-2602.2892,-1280.3605,3399.7138,-1875.6239,-4194.7948,2771.1772,-6086.0635,-1635.6097,4972.0014,4747.3051,-5141.7126,6016.4535,-5353.4498,-458.9857,-2998.1848,-6263.7826,-3825.5496,4065.7968,310.4300,-4530.0666,-5710.7571,-6361.5268,-4016.1798,-3969.0863,-2499.4293,-5633.6478,212.6116,273287.5110,253134.0976,266900.3792,266503.7777,258820.3592,260862.4925,266468.7368,265323.3759,-136928927.1170,-136946631.3099,-136916086.6609,-136921608.8817,265667.9248,-136924988.4981,5516.1431,0.0000,-2973.8304,3717.3596,-4289.6917,4270.5405,5382.9797,-1950.4041,6761.5739,4161.2815,-4876.0335,4500.5865,2590.3848,-2491.4688,-1968.5179,3205.2903,-4970.0826,645.9148,4623.8951,6597.0369,-1284.4432,-1320.9522,819.5159,5824.6812,4259.0487,1288.2921,0.0000,-655.1964,-5095.5641,3326.9877,-4161.3906,3896.4282,-5454.5919,779.5856,4834.5070,-4288.8631,-4196.7922,5161.9661,-4917.7982,988.5997,-1484.7978,-1314.2353,-4241.9870,-4728.5172,1481.9428,5681.4276,0.0000,3193.2468,-4097.7001,-1000.3802,3154.6344,4165.2542,893.1313,3167.3528,-4781.7169,195.1384,4807.3964,858.8578,3488.6544,4795.1499,3623.6620,-4301.7596,-3871.5627,-1165.2474,3957.0976,-5316.0484,5924.4598,-2925.3032,-3403.3544,-2326.2548,-678.4772,1102.4888,-5725.6509,5417.5237,1732.9383,-4527.6935,3688.3931,3368.5873,4181.3130,3120.0640,4676.6264,-1214.9202,-4501.2641,-4188.7392,-2996.6163,4134.1739,-3434.2832,2945.6053,2186.4857,5110.6738,1353.2442,4471.9800,-5107.6178,2585.9426,2752.0879,-2869.4615,-1930.3044,-3296.8638,-2251.3478,6919.1762,-213401.9955,-245413.3977,-224449.9725,-224692.7715,-228616.7294,-228428.5665,-233947.5447,-230359.6985,327243458.7427,327223192.1827,327262935.0466,327273731.3722,-230379.3723,327262794.7361,3853.1306,0.0000,-6029.8691,-3993.6161,-4190.5505,5220.9569,2381.8463,690.4814,-1151.5483,2570.6793,-4644.9129,-4699.1698,5096.2474,-1515.7628,6438.4343,-519.6958,3369.4019,-3182.3329,4660.5979,-2069.0592,1447.2609,-5448.5134,3964.0373,1247.0942,2330.5791,-4710.1284,0.0000,1239.7480,4078.8459,2112.2694,-3254.0370,-5480.2432,3828.5310,3012.3856,-4422.7693,-4643.3712,2860.8478,4540.1738,-2449.9191,-5392.5490,1603.4521,-4690.7702,-545.1635,-639.3182,3241.3757,3800.9201,0.0000,3355.8463,5272.1859,1270.9207,584.2643,-5370.2125,-3483.8061,-3240.0366,4566.1332,4490.4261,-3545.4476,1583.5346,-4416.4649,4188.8715,-2891.5548,4187.1748,-5206.6563,4457.3126,-123.4374,4114.7221,3258.0326,-4512.8917,4788.6929,1069.8640,-4589.7545,-5502.1493,-3201.0526,3393.9024,-6598.0899,3969.6123,-5530.1539,4350.9025,-4646.0225,-31.3774,-4434.6560,-4688.0757,2186.7056,-1964.3608,-1648.8576,-26.9129,-6032.5581,-5475.8825,-1742.8488,-2704.0148,5407.9168,-5241.4529,141.0724,-2978.3661,-259.2757,4825.0366,5337.3526,5517.0192,-3107.9525,-79.4690,73411.7064,68794.4218,71255.4328,72977.6207,75869.3149,66529.6005,61957.3838,72024.2420,-25258428.3143,-25281120.0872,-25278291.4351,-25256451.7482,70229.5904,-25263718.6083,
600.000,3170.7939,0.0000,1220.8126,5606.9159,1901.8450,1943.8074,-2690.9308,5915.8422,692.4919,-3807.6844,-514.5315,-374.3649,-1917.3044,5683.6219,3406.6289,6254.0673,1657.7722,6574.3390,3568.5062,1173.0233,-6306.0292,2858.5805,5062.3377,-2083.5298,5863.7331,5361.1197,0.0000,-6152.9979,-164.5567,-5017.0388,-5841.7213,3606.7589,708.6709,6529.8700,2875.3695,596.7887,4670.8224,1217.3313,-5315.8297,-3992.8740,-6831.9607,3187.1451,4310.3891,3648.1802,-6007.5363,712.8438,0.0000,6084.4665,-485.3946,-6885.4388,-5278.4369,1864.8736,5293.4544,-3549.6322,-3137.3689,5897.4317,5101.5493,6237.4215,4842.8191,4508.6685,-4613.6087,1427.8949,759.4203,-4910.8881,-4645.0444,-3264.3821,1921.9007,-4948.9471,-5264.6073,6600.5938,-4829.9156,-3104.5327,300.1507,-837.4436,-3176.2461,2095.5849,108.1741,-3694.4123,4552.4450,-5216.8360,-229.6755,4440.0022,4041.1649,-6195.4445,5545.2329,-4319.7971,-2040.3866,-1180.2132,-5955.4298,-2655.6604,4107.5899,2292.3583,-5446.7027,-5266.5056,-5859.6822,-4177.0865,-4172.2818,-4049.0257,-6560.2301,-240.0573,277651.0461,258233.0476,271812.2192,271336.4857,263591.3460,265663.2435,271228.9912,270604.5216,-144041098.2296,-144057976.4179,-144028077.8654,-144034430.3625,270467.1708,-144037219.6721,5404.7113,0.0000,-4784.2300,2511.1020,-3689.7686,2339.4156,6325.1630,-2394.1156,6385.5111,5527.1252,-5089.0955,5157.7215,3650.1059,-1776.7240,-2790.7666,2565.7299,-6158.7479,-1015.8788,5193.7709,6797.9779,348.3121,-3203.0907,-1170.5186,5886.3182,3470.2689,-785.6656,0.0000,641.8943,-5036.2219,4743.7956,-3112.4220,3197.8068,-4400.7677,-872.4360,3194.8389,-5214.7963,-5068.3712,5598.8099,-4304.9675,3054.2472,-293.6897,-1833.4018,-4893.5641,-5497.2153,2941.4107,6327.4239,0.0000,2273.9431,-5070.9510,-386.4695,4389.9499,3771.7206,-1003.0593,3820.1398,-4024.2607,-1430.0038,4030.2086,-758.2202,1510.9410,4096.5411,4941.7201,-4907.2181,-5247.9631,990.9198,4726.6982,-3968.1555,6295.7734,-878.6308,-2570.5209,-1892.8906,1490.7110,3088.0977,-5538.6865,5052.1963,2543.3447,-5902.7749,4529.3387,5016.0297,3767.7584,4029.6239,5841.5071,-3250.3274,-5576.6655,-3036.1098,-4135.5472,4874.3838,-4488.1232,4142.3762,3400.2422,6267.9153,-825.7413,4797.5638,-3875.6285,4212.8676,3209.3215,-782.7234,228.0385,-1778.2197,-1138.1244,6530.8921,-207592.8608,-239997.0830,-218868.4680,-219168.0698,-223003.3086,-222849.5024,-228265.9255,-224689.9579,324177060.2344,324156500.9169,324197141.6066,324207392.2304,-224756.5696,324196471.6862,2774.0836,0.0000,-4902.4014,-2981.3637,-5577.3519,6180.1919,634.3497,2739.4960,-2569.9391,1145.9740,-4673.8083,-4633.3948,5482.2910,-3593.4800,5334.1082,1598.9401,2125.7013,-1884.4303,2945.6984,-586.5581,2821.6319,-5358.0847,4580.2466,2926.9400,572.6365,-4327.0993,0.0000,2923.0966,4584.2609,635.2458,-1974.1971,-4957.7108,5322.4730,1673.2163,-5205.8567,-4343.5415,822.6548,3881.9115,-710.9290,-4727.5550,-206.4322,-5902.0079,-2299.6748,-2116.4935,1617.0949,2693.9410,0.0000,1746.9594,4521.2377,-854.6907,-960.5617,-5345.1679,-4323.0288,-4512.2076,4343.2443,3207.9538,-2348.4328,2935.0662,-4722.8802,3264.6031,-1203.5181,4664.9873,-4351.3773,4663.6361,-1907.2427,4641.6358,1628.1477,-4661.6487,3636.7812,-1170.2574,-4568.8731,-5312.2389,-4151.1256,4624.6508,-5622.8273,2932.9335,-5213.3412,3015.0697,-3437.2351,-1829.4797,-3166.5252,-4230.5667,420.6728,-470.7720,150.4914,-1831.1827,-4907.7120,-5394.1162,55.2757,-1308.7239,5481.7225,-4392.5066,-1401.1833,-1635.3476,1852.2515,5437.6393,5523.0613,5291.5305,-1455.3714,-2291.4191,73262.5741,68644.5064,71214.7022,72670.8705,75810.2732,66647.0433,61723.9438,71913.1429,-25251913.8373,-25274544.9125,-25271236.3780,-25249438.2405,70096.5869,-25256966.8466,
