sl_100_5400_20280829 Coordinates.csv
2028/08/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:07 2024,
Start: 2028/08/29 07:47:00.00, Stop: 2028/08/29 09:17:00.00,
TIME_UNITS,STARLINK-4400 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-4801 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-4414 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-32233 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-31846 - X-Coordinate,STARLINK-30803 - X-Coordinate,STARLINK-3296 - X-Coordinate,STARLINK-4796 - X-Coordinate,STARLINK-31547 - X-Coordinate,STARLINK-4179 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-31508 - X-Coordinate,STARLINK-31893 - X-Coordinate,STARLINK-1737 - X-Coordinate,STARLINK-3502 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-5843 - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-2520 - X-Coordinate,STARLINK-2022 - X-Coordinate,STARLINK-5329 - X-Coordinate,STARLINK-2408 - X-Coordinate,STARLINK-4446 - X-Coordinate,STARLINK-5186 - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-1318 - X-Coordinate,STARLINK-32010 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-4283 - X-Coordinate,STARLINK-5285 - X-Coordinate,STARLINK-3112 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-30211 - X-Coordinate,STARLINK-32031 - X-Coordinate,STARLINK-11088 [DTC] - X-Coordinate,STARLINK-4015 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-5374 - X-Coordinate,STARLINK-30171 - X-Coordinate,STARLINK-3864 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-5501 - X-Coordinate,STARLINK-32122 - X-Coordinate,STARLINK-31318 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-31059 - X-Coordinate,STARLINK-30521 - X-Coordinate,STARLINK-6154 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-3815 - X-Coordinate,STARLINK-5397 - X-Coordinate,STARLINK-2108 - X-Coordinate,STARLINK-31121 - X-Coordinate,STARLINK-30509 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-4407 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-31381 - X-Coordinate,STARLINK-3103 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-6127 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-31602 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-5507 - X-Coordinate,STARLINK-30223 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-3875 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-30489 - X-Coordinate,STARLINK-30382 - X-Coordinate,STARLINK-5301 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-4002 - X-Coordinate,STARLINK-5103 - X-Coordinate,STARLINK-31917 - X-Coordinate,STARLINK-30335 - X-Coordinate,STARLINK-1962 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-1551 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-30237 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-5525 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4400 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-4801 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-4414 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-32233 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-31846 - Y-Coordinate,STARLINK-30803 - Y-Coordinate,STARLINK-3296 - Y-Coordinate,STARLINK-4796 - Y-Coordinate,STARLINK-31547 - Y-Coordinate,STARLINK-4179 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-31508 - Y-Coordinate,STARLINK-31893 - Y-Coordinate,STARLINK-1737 - Y-Coordinate,STARLINK-3502 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-5843 - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-2520 - Y-Coordinate,STARLINK-2022 - Y-Coordinate,STARLINK-5329 - Y-Coordinate,STARLINK-2408 - Y-Coordinate,STARLINK-4446 - Y-Coordinate,STARLINK-5186 - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-1318 - Y-Coordinate,STARLINK-32010 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-4283 - Y-Coordinate,STARLINK-5285 - Y-Coordinate,STARLINK-3112 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-30211 - Y-Coordinate,STARLINK-32031 - Y-Coordinate,STARLINK-11088 [DTC] - Y-Coordinate,STARLINK-4015 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-5374 - Y-Coordinate,STARLINK-30171 - Y-Coordinate,STARLINK-3864 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-5501 - Y-Coordinate,STARLINK-32122 - Y-Coordinate,STARLINK-31318 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-31059 - Y-Coordinate,STARLINK-30521 - Y-Coordinate,STARLINK-6154 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-3815 - Y-Coordinate,STARLINK-5397 - Y-Coordinate,STARLINK-2108 - Y-Coordinate,STARLINK-31121 - Y-Coordinate,STARLINK-30509 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-4407 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-31381 - Y-Coordinate,STARLINK-3103 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-6127 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-31602 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-5507 - Y-Coordinate,STARLINK-30223 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-3875 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-30489 - Y-Coordinate,STARLINK-30382 - Y-Coordinate,STARLINK-5301 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-4002 - Y-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-31917 - Y-Coordinate,STARLINK-30335 - Y-Coordinate,STARLINK-1962 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-30237 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-5525 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4400 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-4801 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-4414 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-32233 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-31846 - Z-Coordinate,STARLINK-30803 - Z-Coordinate,STARLINK-3296 - Z-Coordinate,STARLINK-4796 - Z-Coordinate,STARLINK-31547 - Z-Coordinate,STARLINK-4179 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-31508 - Z-Coordinate,STARLINK-31893 - Z-Coordinate,STARLINK-1737 - Z-Coordinate,STARLINK-3502 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-5843 - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-2520 - Z-Coordinate,STARLINK-2022 - Z-Coordinate,STARLINK-5329 - Z-Coordinate,STARLINK-2408 - Z-Coordinate,STARLINK-4446 - Z-Coordinate,STARLINK-5186 - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-1318 - Z-Coordinate,STARLINK-32010 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-4283 - Z-Coordinate,STARLINK-5285 - Z-Coordinate,STARLINK-3112 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-30211 - Z-Coordinate,STARLINK-32031 - Z-Coordinate,STARLINK-11088 [DTC] - Z-Coordinate,STARLINK-4015 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-5374 - Z-Coordinate,STARLINK-30171 - Z-Coordinate,STARLINK-3864 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-5501 - Z-Coordinate,STARLINK-32122 - Z-Coordinate,STARLINK-31318 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-31059 - Z-Coordinate,STARLINK-30521 - Z-Coordinate,STARLINK-6154 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-3815 - Z-Coordinate,STARLINK-5397 - Z-Coordinate,STARLINK-2108 - Z-Coordinate,STARLINK-31121 - Z-Coordinate,STARLINK-30509 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-4407 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-31381 - Z-Coordinate,STARLINK-3103 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-6127 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-31602 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-5507 - Z-Coordinate,STARLINK-30223 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-3875 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-30489 - Z-Coordinate,STARLINK-30382 - Z-Coordinate,STARLINK-5301 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-4002 - Z-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-31917 - Z-Coordinate,STARLINK-30335 - Z-Coordinate,STARLINK-1962 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-30237 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-5525 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,954.2315,-2214.3468,4777.5754,3848.6299,3755.8548,1723.9125,-882.4918,2537.5168,-4297.4068,4451.6919,4580.2614,4104.0666,1156.3401,-4669.5644,-197.0060,-6634.4454,-5387.6797,-194.8874,-4962.0569,-1417.0581,4300.7407,-5908.2397,5291.2518,1201.0868,0.0000,-4474.3209,623.5209,-5208.7884,-4749.0461,6324.1367,-833.4012,-5428.3935,3755.9920,3636.7804,4946.5377,-3199.3278,-3053.3746,-5332.4595,6635.4032,6639.6309,-1772.2117,-5191.9513,-3141.2611,4372.0528,1165.8395,385.6982,-3948.8954,4760.7219,5542.2630,-6076.7291,2345.8233,-195.8187,5059.4389,4488.9769,-2950.8561,-4073.1259,285.7725,-2637.8889,-631.5541,-6299.7191,293.3407,-3643.4398,884.5016,3776.5281,-5104.7994,0.0000,4900.8553,2789.0639,197.0116,6009.4473,-902.0531,1311.5704,-3126.4202,-865.4643,-4272.8068,651.6103,-3377.7672,-719.4864,-2336.6987,3310.1321,-3510.4298,-5506.6119,6731.4478,-5534.9560,-573.6403,-5617.7449,-4212.7501,4094.9126,-2009.5123,-2290.6396,-3396.5016,151.9706,6789.1169,3780.1363,5358.7570,0.0000,6276.1499,3776.4635,2561.2282,4937.1973,343365.4129,354803.2241,352152.0437,353438.1239,361698.5583,359758.7342,355189.5608,356038.9361,-280005795.1700,-279982197.8281,-279965547.2308,-279995791.8364,355269.8146,-279988888.4623,6775.7875,5469.7694,-2301.1781,3576.1241,-3142.3330,-6521.8918,5401.7879,6218.6068,777.9245,-3789.1680,743.0068,-485.9121,-4867.5016,-4833.1383,6554.8568,-388.1827,2737.0781,5866.5085,574.4672,5545.4944,491.5572,3484.6098,-4220.5283,6813.4160,0.0000,-2437.3318,4189.5603,3006.4931,-2329.7968,-2225.8220,821.1243,-4199.0721,5257.3990,-5771.9628,-3547.6111,-2660.5992,-3472.3696,-291.3358,1982.0910,-1056.4606,-5432.9043,-3633.3044,-3983.7209,-380.0031,-3867.6628,-6417.0987,-5387.5414,-2531.7372,4132.2578,742.9113,3525.3390,-5117.1831,-1045.2312,411.4392,-5626.1398,-677.1925,6689.0259,-4532.2014,-5092.0559,-1537.0684,-6707.9661,4197.8690,5441.7871,-2918.2733,2599.4005,0.0000,2237.7337,5244.5424,2493.8921,-3086.7775,5686.2154,5834.7867,4449.9757,4054.3007,3879.4454,-5436.1088,3825.9595,-6025.3974,-5005.3521,-1626.5678,-3371.9263,3953.2022,1344.4944,-2106.6934,-5182.7012,3637.8043,1164.3125,-2475.0967,3626.6790,3946.1848,5844.4941,-6873.2500,1035.6280,5619.2801,-4002.9593,0.0000,2483.5282,-4882.9226,6268.8674,1526.3662,-6417.1398,13377.7801,690.9104,351.5277,2682.3097,3191.0665,9464.5764,5702.9412,121027118.8553,121039663.4491,121049407.9240,121028277.5697,5805.0605,121037966.9985,986.6052,3590.2190,4443.5054,-4489.9323,-4911.4704,-1494.9837,-4173.3567,-1378.8486,5226.5373,-3587.5132,5113.5638,5520.2844,-4662.5932,-1572.2130,-2122.8661,1890.8028,-3338.1954,3469.3515,4647.7430,-3757.4133,5336.0928,-940.8999,1093.8961,-294.3309,0.0000,4684.9915,-5450.6747,-3396.4091,4458.6629,-1601.7290,-6821.3911,743.2229,2158.6998,1205.9407,-3209.8677,5360.9500,5115.9083,4350.1960,-539.5112,1583.3734,-3916.5148,-2839.4187,4684.6791,-5227.1117,-5215.1079,-2555.4285,-1700.9731,-4326.3470,225.9672,3208.6198,-5453.7661,4672.5520,-4525.3643,-5290.9487,-2453.7408,5416.0567,1641.4557,4627.1739,4499.4317,-2472.2823,-1701.2857,4117.5916,-3984.7913,-4523.2492,-3923.2968,0.0000,-4170.5748,3521.6268,-6541.9190,-1634.0593,3821.6181,3252.7081,4316.2181,-5529.3306,3813.9732,-4203.4919,-4602.0470,3321.7405,4132.9752,-5893.4204,4529.7747,-1449.1313,-575.3682,-3601.5209,-4560.6298,1814.3865,5434.4692,4955.2182,5416.3194,5182.6799,739.4325,615.2751,-847.5841,1490.2108,-1710.1413,0.0000,-1136.5938,-3137.5971,89.1694,4612.9212,-162587.2566,-164685.6328,-164883.2973,-163893.7457,-160595.9751,-169656.7987,-174587.1476,-164644.5349,122051383.6041,122017439.6241,122049962.3966,122053268.0703,-166244.9329,122047660.4877,
300.000,501.2927,-685.6330,3292.7561,5349.3200,5094.8375,243.3567,553.3272,3681.5586,-3137.8711,3933.7099,5419.9010,3625.8857,-976.8531,-5598.2180,1113.4312,-6005.0828,-3778.2680,1638.4693,-4427.9982,332.3922,4878.1747,-4677.5467,4029.9278,2622.2811,0.0000,-5143.1087,2633.6926,-3549.2914,-5802.5535,5207.1083,-1028.5686,-6046.0702,4613.1913,2031.1784,4520.6828,-4133.1577,-4828.3337,-6065.7695,6628.9830,6518.3303,-3629.8977,-3919.9757,-4753.2477,4618.1828,-839.8960,-989.6063,-4507.4245,2983.2644,6123.4535,-4994.8095,4193.2578,-2289.0764,3602.5539,2942.8963,-4240.0068,-3987.8487,1503.8244,-4463.6636,-2704.3752,-6860.2116,-1242.5166,-2396.6787,2814.0340,1768.6201,-3502.2508,0.0000,5955.4634,4500.4492,2294.0508,6352.4275,856.6505,2837.5769,-1525.6818,1291.0296,-3285.2079,-1240.1844,-1340.3357,-2354.9791,-3998.9645,1253.1191,-4799.8506,-4603.4527,6772.1785,-6469.5525,-2628.7779,-4829.2630,-5128.6616,2255.3080,96.8971,-146.2209,-1821.5267,-1350.3821,6847.5346,4696.5810,4696.9211,0.0000,6135.8608,2612.7463,3560.9668,5611.5313,343477.6695,354613.7606,351885.6892,353250.3784,361558.6603,359579.2378,355048.4388,355398.5839,-282580360.2149,-282557092.8932,-282540473.5462,-282569855.6693,355097.0434,-282563539.9808,6782.4860,6439.2963,-3843.7370,2193.6114,-3537.0471,-6903.7118,6274.2446,5765.4018,2630.4720,-5238.2987,-1027.6109,-2598.3385,-5157.3251,-4026.6615,5732.4752,1223.7651,3515.1659,5032.9756,2673.8601,4817.9017,-1486.9824,4514.6642,-4787.5901,6285.1806,0.0000,-387.1110,3352.1636,3707.7754,-595.4523,-3161.8305,-1449.5296,-3157.7584,3682.4840,-6082.8873,-4940.1027,-665.1402,-2631.0205,1271.6342,1334.7752,-2280.9555,-5163.9988,-3276.7025,-2602.8860,-2401.6639,-4640.7129,-5552.3568,-4027.0964,-3426.0989,2701.6930,2357.2166,2532.0207,-4602.0798,-2480.3083,-849.2538,-5281.0005,1514.7426,5879.0447,-3581.8561,-4938.8542,-24.8332,-6810.2486,5673.5034,5432.2179,-3646.9322,3884.8641,0.0000,565.8547,4699.2493,2840.8557,-2749.4661,6294.8386,4574.6528,3718.3655,4242.9079,5452.5047,-5939.8863,4123.0796,-4943.0538,-4923.4422,-2167.6447,-1597.1221,5180.0294,128.1610,-562.1785,-5070.6414,4969.0236,2552.2653,-3534.4100,4237.6194,4136.0097,6163.3885,-6706.1408,-176.2815,4223.5092,-5056.5249,0.0000,1098.8846,-6145.2377,5500.1369,-440.5504,708.1970,21064.5217,8246.3652,7940.4741,10158.3343,10710.4828,16878.3103,13087.3366,114884571.0165,114897037.5393,114907531.7135,114885642.0966,13278.6984,114895465.3909,-1260.4059,2408.3786,4715.8950,-3785.2542,-3101.0158,34.2051,-2773.6449,435.0651,5442.3520,-2029.5885,4156.2875,5259.7199,-4382.6575,233.1269,-3664.0886,3187.0267,-4586.7959,4296.4891,4450.5194,-4854.3951,4606.6832,-2385.5878,2794.7685,1244.2117,0.0000,4615.9158,-5429.3304,-4623.0873,3721.7427,-3228.3353,-6688.8479,-1074.3005,3397.4442,2615.7135,-1579.2341,5342.3912,4164.6491,3011.0237,1580.0340,-220.0931,-2854.1580,-4703.8534,4280.5790,-4414.1439,-4612.0193,-4007.6443,-3315.9175,-5211.1920,1738.4186,4153.0824,-4865.5093,4651.2209,-5295.7419,-6240.1914,-705.1896,5308.9587,3265.4321,4019.3405,3857.5629,-1040.7537,-186.8345,3152.2904,-2972.6378,-5177.9189,-4567.2486,0.0000,-3259.5393,2317.7644,-5976.9013,601.8856,2722.9473,4165.0686,5658.5138,-5299.6490,2711.6424,-3289.0441,-5332.1432,4225.7436,2719.8002,-6486.3407,4315.9630,80.1173,1241.7889,-2421.5369,-3919.8449,309.6020,3980.8671,5464.1757,5344.5522,5526.8509,2215.7814,-932.7680,965.0400,2857.1509,84.3118,0.0000,-2830.9809,-1829.3621,-1720.4665,4038.7426,-162566.0507,-164658.9667,-164774.6455,-164043.3800,-160506.9814,-169377.4072,-174657.7795,-164486.7519,122048732.3869,122014664.7747,122046758.7010,122050647.3819,-166220.9874,122044760.8754,
600.000,10.7062,887.9257,1516.5592,6341.0124,5900.8666,-1261.4494,1904.3338,4453.2253,-1703.7412,3035.2508,5752.4093,2844.3533,-2999.8233,-5966.9633,2351.9958,-4799.3840,-1790.6079,3336.1297,-3487.5265,2087.0768,5007.2254,-2983.8118,2340.1233,3799.9415,0.0000,-5353.9314,4403.9089,-1532.9512,-6312.8775,3562.4642,-1018.3508,-6065.6224,5031.0798,210.1182,3652.8011,-4687.3260,-6124.6307,-6207.6523,5952.7919,5745.1934,-5123.1164,-2258.8968,-5920.1962,4433.5212,-2719.1431,-2308.7976,-4647.8536,919.9045,6117.1497,-3444.0252,5638.3420,-4170.7718,1811.5517,1142.6718,-5080.2352,-3549.5026,2607.4914,-5875.7762,-4493.2965,-6758.8605,-2655.7516,-946.3708,4439.0928,-434.0263,-1578.8880,0.0000,6417.4265,5761.6007,4144.7734,6002.9801,2509.9852,4110.5153,275.0947,3309.0373,-2003.6021,-2988.6412,837.7106,-3796.2532,-5244.2466,-914.5997,-5594.8168,-3252.7680,6131.8198,-6784.1133,-4419.0130,-3575.4187,-5564.4412,211.9128,2174.0995,2013.2175,-41.5915,-2729.0679,6225.6421,5184.1092,3563.7617,0.0000,5382.3314,1212.2486,4201.7128,5773.6093,343443.2117,354258.0728,351463.0832,352903.0398,361260.8362,359233.7063,354752.7370,354581.5074,-285020186.8480,-284997243.1545,-284980684.0700,-285009169.7170,354767.0902,-285003454.5894,6042.1258,6785.1859,-5047.3665,630.5222,-3509.2744,-6608.5490,6524.8880,4719.6385,4245.9629,-6143.1100,-2662.2907,-4458.6418,-4967.9897,-2814.0918,4346.8378,2744.4540,3994.5170,3715.2317,4508.1269,3636.9299,-3288.1594,5127.1580,-4892.7190,5142.4888,0.0000,1685.1128,2237.7463,4091.9710,1168.2567,-3816.8086,-3570.1540,-1790.4370,1723.0373,-5820.3813,-5823.3921,1373.0871,-1573.4152,2677.8421,531.2712,-3279.9251,-4418.4030,-2510.1552,-1003.4571,-4154.9381,-4928.3340,-4153.5891,-2246.9399,-4038.3496,994.2120,3776.5399,1338.9635,-3685.6668,-3716.2179,-2094.0453,-4389.6580,3548.8858,4484.0317,-2331.8062,-4320.8896,1479.9616,-6250.1838,6601.7668,4889.4464,-4016.6123,4837.3408,0.0000,-1136.1185,3713.9087,2982.4589,-2121.7427,6303.0764,2862.9093,2668.6819,4068.9021,6492.3474,-5883.9389,4063.9461,-3399.7599,-4374.7865,-2573.8556,323.5192,5904.5228,-1115.1909,1014.7776,-4503.1517,5817.0604,3644.6850,-4296.8570,4468.9518,3976.5353,5860.9674,-5879.8315,-1381.6309,2409.5831,-5604.2062,0.0000,-426.5919,-6807.6035,4140.8349,-2342.2891,7836.6001,28742.5813,15800.2667,15532.1270,17631.4186,18228.6426,24288.4976,20461.2110,108687305.3867,108699680.3698,108710924.8578,108688323.5178,20747.6833,108698242.4629,-3371.5668,966.1044,4481.3947,-2672.0034,-959.0969,1559.6708,-1070.0789,2200.7437,5046.1181,-247.2793,2749.8786,4429.0756,-3614.9226,2013.1090,-4806.9523,4138.6222,-5339.4528,4641.0354,3754.9018,-5413.6745,3372.2847,-3574.0641,4186.1734,2648.9242,0.0000,4051.4284,-4821.2565,-5350.6638,2584.5687,-4503.8968,-5840.5224,-2775.4170,4253.0929,3744.7174,224.3565,4715.0280,2761.5801,1343.7634,3531.1970,-1999.7762,-1485.7040,-6068.5347,3413.7810,-3107.1183,-3438.3381,-5028.9187,-4570.2769,-5535.2067,3063.2891,4649.4086,-3751.3189,4132.9343,-5485.1050,-6529.7786,1123.0269,4604.6517,4533.8065,2992.7700,2783.7422,501.9424,1347.6761,1847.7319,-1623.8790,-5188.0099,-4725.6224,0.0000,-1981.2725,863.0502,-4793.7702,2773.7430,1330.2449,4607.3077,6399.3501,-4498.9968,1317.4236,-2018.1246,-5478.2182,4674.9916,1011.6058,-6394.2799,3581.4770,1600.7561,2923.2413,-982.1448,-2859.0382,-1228.3191,2109.5682,5378.7246,4674.5030,5274.2918,3440.6658,-2379.6848,2673.5923,3918.3144,1869.5811,0.0000,-4210.9597,-324.5009,-3332.8738,3031.9624,-162545.0454,-164633.5703,-164668.6470,-164197.2432,-160421.1547,-169091.6403,-174723.4874,-164465.7118,122046079.2019,122011893.7167,122043554.4008,122048016.3857,-166196.9416,122041861.0912,
