sl_100_86400_20280529 Coordinates.csv
2028/05/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:42:59 2024,
Start: 2028/05/29 07:47:00.00, Stop: 2028/05/30 07:47:00.00,
TIME_UNITS,STARLINK-5368 - X-Coordinate,STARLINK-5777 - X-Coordinate,STARLINK-3328 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-1193 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-2240 - X-Coordinate,STARLINK-5175 - X-Coordinate,STARLINK-6176 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-4024 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-31646 - X-Coordinate,STARLINK-4545 - X-Coordinate,STARLINK-1993 - X-Coordinate,STARLINK-5529 - X-Coordinate,STARLINK-5377 - X-Coordinate,STARLINK-1666 - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-30485 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-5701 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-3730 - X-Coordinate,STARLINK-3903 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-11200 [DTC] - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-3929 - X-Coordinate,STARLINK-31165 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-31098 - X-Coordinate,STARLINK-4510 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-2083 - X-Coordinate,STARLINK-31589 - X-Coordinate,STARLINK-30190 - X-Coordinate,STARLINK-5058 - X-Coordinate,STARLINK-31663 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-31596 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-1928 - X-Coordinate,STARLINK-2228 - X-Coordinate,STARLINK-5776 - X-Coordinate,STARLINK-2530 - X-Coordinate,STARLINK-5225 - X-Coordinate,STARLINK-30876 - X-Coordinate,STARLINK-30362 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-3554 - X-Coordinate,STARLINK-3741 - X-Coordinate,STARLINK-5190 - X-Coordinate,STARLINK-31159 - X-Coordinate,STARLINK-3273 - X-Coordinate,STARLINK-1557 - X-Coordinate,STARLINK-4268 - X-Coordinate,STARLINK-3558 - X-Coordinate,STARLINK-3772 - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-31687 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-2452 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-2255 - X-Coordinate,STARLINK-30553 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-4752 - X-Coordinate,STARLINK-30240 - X-Coordinate,STARLINK-32093 - X-Coordinate,STARLINK-4030 - X-Coordinate,STARLINK-1414 - X-Coordinate,STARLINK-30880 - X-Coordinate,STARLINK-32090 - X-Coordinate,STARLINK-4434 - X-Coordinate,STARLINK-1806 - X-Coordinate,STARLINK-2547 - X-Coordinate,STARLINK-30828 - X-Coordinate,STARLINK-5229 - X-Coordinate,STARLINK-3174 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-31006 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-6091 - X-Coordinate,STARLINK-5425 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-11108 [DTC] - X-Coordinate,STARLINK-4466 - X-Coordinate,STARLINK-31018 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5368 - Y-Coordinate,STARLINK-5777 - Y-Coordinate,STARLINK-3328 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-1193 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-2240 - Y-Coordinate,STARLINK-5175 - Y-Coordinate,STARLINK-6176 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-4024 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-31646 - Y-Coordinate,STARLINK-4545 - Y-Coordinate,STARLINK-1993 - Y-Coordinate,STARLINK-5529 - Y-Coordinate,STARLINK-5377 - Y-Coordinate,STARLINK-1666 - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-30485 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-5701 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-3730 - Y-Coordinate,STARLINK-3903 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-11200 [DTC] - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-3929 - Y-Coordinate,STARLINK-31165 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-31098 - Y-Coordinate,STARLINK-4510 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-2083 - Y-Coordinate,STARLINK-31589 - Y-Coordinate,STARLINK-30190 - Y-Coordinate,STARLINK-5058 - Y-Coordinate,STARLINK-31663 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-1928 - Y-Coordinate,STARLINK-2228 - Y-Coordinate,STARLINK-5776 - Y-Coordinate,STARLINK-2530 - Y-Coordinate,STARLINK-5225 - Y-Coordinate,STARLINK-30876 - Y-Coordinate,STARLINK-30362 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-3554 - Y-Coordinate,STARLINK-3741 - Y-Coordinate,STARLINK-5190 - Y-Coordinate,STARLINK-31159 - Y-Coordinate,STARLINK-3273 - Y-Coordinate,STARLINK-1557 - Y-Coordinate,STARLINK-4268 - Y-Coordinate,STARLINK-3558 - Y-Coordinate,STARLINK-3772 - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-31687 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-2452 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-2255 - Y-Coordinate,STARLINK-30553 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-4752 - Y-Coordinate,STARLINK-30240 - Y-Coordinate,STARLINK-32093 - Y-Coordinate,STARLINK-4030 - Y-Coordinate,STARLINK-1414 - Y-Coordinate,STARLINK-30880 - Y-Coordinate,STARLINK-32090 - Y-Coordinate,STARLINK-4434 - Y-Coordinate,STARLINK-1806 - Y-Coordinate,STARLINK-2547 - Y-Coordinate,STARLINK-30828 - Y-Coordinate,STARLINK-5229 - Y-Coordinate,STARLINK-3174 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-31006 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-6091 - Y-Coordinate,STARLINK-5425 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-11108 [DTC] - Y-Coordinate,STARLINK-4466 - Y-Coordinate,STARLINK-31018 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5368 - Z-Coordinate,STARLINK-5777 - Z-Coordinate,STARLINK-3328 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-1193 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-2240 - Z-Coordinate,STARLINK-5175 - Z-Coordinate,STARLINK-6176 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-4024 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-31646 - Z-Coordinate,STARLINK-4545 - Z-Coordinate,STARLINK-1993 - Z-Coordinate,STARLINK-5529 - Z-Coordinate,STARLINK-5377 - Z-Coordinate,STARLINK-1666 - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-30485 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-5701 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-3730 - Z-Coordinate,STARLINK-3903 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-11200 [DTC] - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-3929 - Z-Coordinate,STARLINK-31165 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-31098 - Z-Coordinate,STARLINK-4510 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-2083 - Z-Coordinate,STARLINK-31589 - Z-Coordinate,STARLINK-30190 - Z-Coordinate,STARLINK-5058 - Z-Coordinate,STARLINK-31663 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-1928 - Z-Coordinate,STARLINK-2228 - Z-Coordinate,STARLINK-5776 - Z-Coordinate,STARLINK-2530 - Z-Coordinate,STARLINK-5225 - Z-Coordinate,STARLINK-30876 - Z-Coordinate,STARLINK-30362 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-3554 - Z-Coordinate,STARLINK-3741 - Z-Coordinate,STARLINK-5190 - Z-Coordinate,STARLINK-31159 - Z-Coordinate,STARLINK-3273 - Z-Coordinate,STARLINK-1557 - Z-Coordinate,STARLINK-4268 - Z-Coordinate,STARLINK-3558 - Z-Coordinate,STARLINK-3772 - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-31687 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-2452 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-2255 - Z-Coordinate,STARLINK-30553 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-4752 - Z-Coordinate,STARLINK-30240 - Z-Coordinate,STARLINK-32093 - Z-Coordinate,STARLINK-4030 - Z-Coordinate,STARLINK-1414 - Z-Coordinate,STARLINK-30880 - Z-Coordinate,STARLINK-32090 - Z-Coordinate,STARLINK-4434 - Z-Coordinate,STARLINK-1806 - Z-Coordinate,STARLINK-2547 - Z-Coordinate,STARLINK-30828 - Z-Coordinate,STARLINK-5229 - Z-Coordinate,STARLINK-3174 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-31006 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-6091 - Z-Coordinate,STARLINK-5425 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-11108 [DTC] - Z-Coordinate,STARLINK-4466 - Z-Coordinate,STARLINK-31018 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1789.7891,-2070.9952,1773.9366,5270.5462,2368.8440,-5516.0743,771.5106,813.4411,-2285.5911,4892.5878,-6199.4065,-2775.7796,-2924.0862,2313.5321,4634.2244,-961.4654,4386.0501,2551.5945,-3031.2515,6726.1187,-417.3977,-6335.5591,250.3621,508.6589,-4239.9202,4666.2529,6760.2187,6530.7579,0.0000,-1559.3039,4833.7376,892.1105,-1019.1433,-3276.7160,-5460.0149,3267.6303,-4774.1073,-1827.1115,4295.9030,6847.1414,1443.6337,903.8681,1868.5245,-5363.4172,-4101.9852,4109.0191,5602.9474,2674.0199,-6507.3877,5965.7296,-3264.0549,-4173.3276,-4894.3401,-8.9091,4613.9125,-5739.9316,-5656.5900,5231.8710,4432.1199,-2682.0827,0.0000,-2964.3516,-2396.7016,2787.3651,-4434.9230,967.3401,-6346.7527,4327.7229,6166.8991,-5202.5745,-4589.1571,-1218.5883,4575.2582,412.9540,-4788.3941,2787.0514,-5348.7403,-374.1440,-2211.0373,4830.7844,3479.2497,4601.8561,4671.3449,913.8445,-513.4122,-2062.9565,-4110.2555,6475.8060,5443.8683,4888.4423,5296.4432,-2016.1347,2055.7467,280.3467,-5101.0700,4734.5498,5847.9422,502.8752,5763.3959,-1792.3133,231730.4280,233520.9683,224537.8784,224462.5398,226903.8227,227222.1063,233651.5894,229994.6141,-234221737.3327,-234250736.3979,-234233283.9483,-234241270.5695,229963.1303,-234240172.0866,-5780.7636,-6390.7395,6531.8308,-462.0611,5712.6478,-3884.4726,-6630.9732,6080.7289,6488.3450,-2965.4142,426.2276,5929.5777,5889.7170,4371.8373,-5076.2111,-6796.1077,-3593.2062,4745.8771,-4625.2511,1554.1045,-6118.7633,2771.8045,-5553.5950,5671.4926,-5438.4036,5076.1910,-60.0191,1893.3231,0.0000,6220.2848,-4592.8432,-4124.7791,-4402.0912,-2665.2933,4140.1850,4494.7130,-4795.8473,-4832.4600,-4202.7197,958.4209,5057.8979,6360.0727,-3845.4245,-1598.2941,3903.1308,-5224.8355,72.4151,3154.9128,217.4246,2557.8843,5043.6895,-7.7256,-4705.0649,4686.8315,879.3717,-2724.1154,2144.3093,2133.4170,4032.7287,-4750.2686,0.0000,5144.5044,3686.2315,3381.5114,5208.2771,4033.8944,2698.8959,713.6605,1438.3083,4364.3099,4935.3051,-5063.8347,-4422.0036,-6272.3289,-2045.5508,6160.1393,4234.9574,-4170.8196,-6204.0934,2563.9962,-5941.0535,-1701.7171,-3966.5729,-5137.5016,4541.7300,4978.9978,1015.0866,-1373.1758,2370.4233,918.1036,374.3784,-6424.5902,-3734.3511,-5447.3729,4685.6621,-961.1217,3013.8968,-6087.3489,-3808.2733,-5685.8816,272119.5103,260453.6648,275873.1021,275077.4644,266833.1817,268805.7083,273342.7003,274867.8048,248866483.3523,248877659.3828,248869467.4622,248861652.6899,273226.5276,248868321.8911,-3398.0571,-1728.5930,-1392.2674,4461.1003,-3012.8508,-1659.9655,-1794.5422,-3158.0082,-789.9183,3528.0472,2991.5741,2202.0855,-2089.8464,4714.5655,-651.2047,-588.5570,3986.9309,4367.0361,4114.9376,-105.0796,2973.5736,502.8941,4125.5095,3735.2060,-1022.5700,379.6261,1391.6302,-1146.3827,0.0000,2347.2430,-1395.6512,5467.0815,-4983.4228,5426.5183,-814.0441,3969.4437,-1450.2859,4613.1030,-3345.9412,731.4994,-4471.8599,1520.6467,5279.2349,-3938.9410,4079.5523,1943.7536,-3883.9955,-5462.2559,-2053.6822,-2211.5822,-2753.2128,5236.3971,1375.5889,5082.8141,-5002.3862,2757.0231,-3380.7087,-3970.2001,-3426.0504,4157.7074,0.0000,-3565.4527,-5312.1503,-5002.7641,837.9189,5517.2756,176.8425,-5318.5747,2759.2871,-851.0786,1573.1790,4535.3790,2625.3181,2647.4395,4263.3469,-1527.7974,1016.0604,5493.7964,2130.4832,-3967.7239,-201.3665,-4856.8152,3236.3659,-4399.2911,-5210.1618,4295.6545,5293.7819,1784.4790,-3545.4905,-4802.2491,-4408.7541,1042.9634,-5441.6043,4260.0650,-330.0208,-4941.1412,-2062.9584,-2862.5937,432.7140,-3260.5960,99285.2760,97133.1275,100754.3631,102270.4190,105229.3849,95921.8988,91365.4759,98980.9723,113941568.0405,113941372.2144,113914647.6344,113939214.2231,99617.9818,113932956.4092,
3600.000,1943.2929,4013.5797,-3097.4912,-3544.4240,-4162.4859,1800.8072,1575.4205,-3063.8803,-117.7171,39.9974,6414.1216,-747.3706,-217.0206,-5391.3507,-2007.8972,2458.8530,-435.0820,-5151.5154,4163.4479,-5614.4065,2382.2061,3993.1232,3516.2388,-2776.4100,5407.5895,-4753.4500,-6024.0807,-4953.3211,0.0000,-1655.6473,-1314.6266,2724.4905,4967.2339,6226.8580,3580.7950,-6166.5077,5915.0723,4138.0601,-165.1387,-5626.1719,-4937.0418,-4130.4513,1330.1299,6663.9839,523.7058,-703.3282,-3311.4332,-6012.2263,3924.7166,-6632.4535,840.3929,4740.2300,5946.4834,-3880.2402,-6391.9294,5033.1810,5087.2211,-3721.5318,-4149.7602,5167.3232,0.0000,841.2632,-1995.4330,-4961.1797,1634.2029,-4941.1488,4087.6742,-3510.8959,-4031.2899,1937.9683,2619.5304,4804.3006,-3441.9706,2506.7599,3249.9541,-4309.2043,2468.5761,4485.6477,4244.8866,-4696.0316,-1078.1619,-1038.4538,-954.0302,3643.4974,760.0447,391.3191,3819.8556,-3626.6298,-3927.8264,-6632.7975,-6611.1872,4105.1946,2126.4173,-1037.7067,2758.2763,-1706.5519,-4550.5561,1682.5570,-5068.3603,4589.1385,155070.8256,159412.0689,150138.8791,150888.0628,151592.9727,152537.8154,157554.5810,154890.1014,-290667601.1886,-290695749.7751,-290684677.4542,-290681237.8808,154529.7512,-290687043.5320,4684.7516,5311.8039,-5409.5325,4214.9831,-5271.1785,3206.4547,4466.5753,-2863.2119,-6323.0526,4095.2513,-2146.3313,-5150.5791,-4549.6622,-4115.4567,4867.3525,5276.6010,2462.3818,-1626.7031,461.5731,442.5093,6155.0636,-4278.8242,3905.0280,-6174.9573,3632.3820,-2558.1284,1606.3837,589.3721,0.0000,-3968.6650,4427.3091,5484.1607,826.9611,115.6266,-4758.4361,-2877.9598,2789.8095,1250.6411,4128.5651,-578.1379,-4413.2157,-2576.7107,6284.7841,-1422.1129,-5185.5361,5264.3182,3998.3464,-516.7980,-3246.7749,-86.6835,-5960.0457,-4337.6291,2711.4645,-2660.0878,1965.7056,-923.4380,-4702.6739,1814.5204,-12.0157,4520.6154,0.0000,-6868.4772,-4642.7657,1799.5031,-4858.9860,-2680.2617,-3645.0188,3698.4723,1577.8098,-5148.3564,-6041.7270,2912.2948,5679.2553,3367.7421,-2945.8384,-3337.5660,-4413.3578,3110.5631,5240.7124,2431.5374,5332.9674,4395.0076,4986.0693,4216.3872,806.8035,-6877.8434,-5129.0921,3757.6425,1339.1162,1465.0997,1895.3095,3451.7117,4876.1285,466.1267,-5528.2682,4223.0957,158.7757,6164.0433,992.6174,1989.0026,326922.2905,311814.9492,326102.0641,324455.0310,315600.1487,318593.1596,321928.3296,320770.0604,179698650.8201,179705696.6599,179706564.5223,179695463.0104,322316.6927,179700052.9808,4723.6282,-1953.9713,-2983.0481,-4205.8991,-1472.5270,5881.5078,5024.3092,5465.3492,-2827.2451,-5340.2870,1365.1120,-4551.3882,5169.3220,-885.7842,4455.0252,-3685.9303,-6477.6954,-4364.8130,-5485.7467,-3999.2669,1706.6153,-3726.2706,-4520.9094,777.0003,-2496.0816,-4312.6601,2958.1098,4749.4322,0.0000,-5313.7850,4995.7267,-3218.3425,4445.6712,-2942.6298,-3489.1209,-641.1512,-2268.5509,-5426.9601,5483.9690,4029.0289,1933.6777,-4466.6899,-2241.7501,567.0908,-4656.2731,-4453.9225,4403.8580,3225.7709,4533.8147,-1733.5753,-2728.3695,-1919.2506,2288.9565,-5082.4774,1508.0702,-4678.3163,-46.7599,5511.4401,5500.9733,-26.5209,0.0000,211.1183,4674.9749,4031.2799,-4613.2658,-4028.4316,-4200.6704,4623.4448,-5392.9056,4061.4919,2123.3121,-4032.9370,1819.9254,-5384.5818,-5116.5337,4269.6267,-4698.6584,-4254.4010,1558.4145,4190.9794,4213.7631,5206.7713,-4730.1649,3921.7198,6828.1753,-380.5055,-2278.3803,-4450.4227,5516.9480,1252.4971,503.5824,-4209.5187,4397.7854,-6834.4166,-3157.2581,5180.3220,5164.2254,-2157.5642,4608.7393,4585.8004,99537.0036,95843.9448,100316.2993,98592.7437,104542.8956,97977.1075,89144.2795,99189.8153,113985986.7906,113993989.3197,113963170.2846,113979333.6017,98286.4513,113979870.4358,
7200.000,-5372.4880,-4898.2023,3897.1227,1485.0535,4314.8542,1549.3909,-4517.3293,5374.3943,3105.4142,-4572.6170,-3594.1453,4530.6784,4182.2695,5488.4684,-2204.7289,-3915.6929,-4118.0719,6591.3741,-4985.4327,2500.6975,-3607.9871,-81.5154,-6326.7257,3768.7453,-5225.2637,3861.9835,2623.9872,1993.4640,0.0000,5194.1592,-3490.0824,-4508.0696,-6430.0380,-6510.1113,427.0680,6054.5927,-5153.7569,-5978.6420,-4186.0413,2082.2640,6183.8124,5468.3751,-3129.8443,-4856.1038,2817.8835,-3327.9424,489.9332,6578.3793,-117.7639,4384.2374,3152.9849,-2568.8866,-5159.5924,6587.0774,5155.7608,-3511.2054,-2567.5354,2110.2759,3658.8761,-5085.6920,0.0000,1529.5229,4871.1220,4547.0324,2613.7957,6782.0181,202.7649,2498.1571,1289.6796,2582.5662,788.3592,-6819.4115,239.4537,-5451.2813,-1305.6378,5299.4089,1959.4986,-6628.7757,-5020.6971,3108.7872,-2754.2356,-1895.4957,-2932.3314,-6391.5867,1978.9640,1369.4635,-1974.2997,-456.4444,2201.7255,5520.5019,4913.7938,-5284.5768,-4708.1730,-1405.8603,1023.6840,-796.5997,2467.3749,-3505.0773,247.1648,-6069.8173,65133.1146,74251.6022,66113.1825,69916.3547,66469.9798,68496.1126,71832.3662,68544.8448,-327271551.9682,-327296616.3016,-327295952.1002,-327288312.4119,69137.9800,-327291719.3792,-2983.0714,-2078.4991,1706.8902,-6628.2097,2059.1522,1075.7493,-1152.4907,-822.7682,4037.3519,-4313.0990,3321.1962,3342.0479,2433.0573,1913.5269,-3658.1096,-1335.9507,-2281.7614,-1294.0769,3447.7376,-3303.7345,-2700.2238,5107.3633,-1842.7299,3156.0971,-258.9600,-1669.3693,-3351.8329,-3969.0543,0.0000,810.8450,-3356.7036,-5131.7884,1967.1999,1647.2462,4119.6386,24.3492,694.9378,1905.1432,-3785.8617,-1406.4279,2442.7853,-2673.8419,-5469.0111,3594.5984,5800.2395,-4361.9702,-6611.4734,-1386.3851,5771.6155,-2842.6546,2428.3731,5312.6696,745.9762,898.9972,-3360.1532,4660.0919,5440.0969,-5544.6969,-4230.9340,-2020.1295,0.0000,5910.6788,4774.4222,-4746.6385,3469.6735,1329.7419,4174.1622,-6358.7116,-4987.0020,4605.5247,5187.0944,-576.6738,-4643.3497,307.3249,6436.0863,-663.2164,3924.5006,-1943.5224,-2066.6315,-5933.1731,-3168.7163,-6255.6351,-5310.5646,-2329.4573,-5035.5433,5589.7004,5959.7200,-5561.8648,-5165.2881,-2798.4104,-3109.9267,1096.9822,-5024.0038,4319.4855,4968.1525,-6520.1266,-4168.6392,-2262.9386,911.2311,2018.5758,357171.3225,342891.6055,355811.9624,352709.6321,344111.0521,351429.9719,349863.5120,352204.3341,98276458.8605,98280237.3962,98285670.3220,98280495.1976,351024.6341,98276964.5034,-3223.2820,4439.7036,5431.4076,1351.2021,4931.3137,-6687.3063,-5108.5870,-4250.7919,4681.1636,2382.6807,-4872.2642,3998.0232,-4922.3759,-3610.0628,-5430.0547,5496.5177,5089.2994,1747.2571,3282.5946,5510.6338,-5122.2779,4681.1957,2135.8828,-4726.4950,4598.6807,5465.0698,-5441.9647,-5279.4297,0.0000,4355.6048,-4793.2226,-1076.2796,40.7589,-1526.4288,5506.8696,-3176.4375,4555.4715,2937.9590,-3932.9522,-6486.2382,1837.8043,2550.9116,-2565.2828,3198.9171,2682.9438,4221.9829,-1585.7229,1292.9370,-3651.6156,4422.5189,5262.5007,-3186.5933,-4568.3055,1912.6119,3016.8908,3730.9251,3425.9651,-3534.7004,-4045.8888,-4151.4731,0.0000,3254.4310,-993.0788,979.5239,5340.3759,-30.6018,5477.8157,-907.9602,4596.4733,-4362.4440,-4520.4866,966.1119,-5085.9249,4085.1924,1487.6497,-4420.4937,5313.3876,329.0120,-4302.9987,-868.5228,-5466.3956,-2220.8234,3353.6389,-509.4557,-4330.2317,-3808.1996,-2581.7346,3978.5658,-4038.7049,3061.8525,3699.1078,4148.4962,-585.3495,5218.9015,4719.6891,-2141.5656,-4909.9269,5286.1976,-6862.2565,-2290.4768,99088.7906,94640.6171,99324.1920,95333.1440,103400.0303,99282.9176,87565.2665,95772.3560,114029971.9746,114045149.9045,114013211.1139,114020390.0720,96944.8717,114026747.0046,
