sl_50_86400_20280420 Coordinates.csv
2028/04/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:42:10 2024,
Start: 2028/04/20 07:47:00.00, Stop: 2028/04/21 07:47:00.00,
TIME_UNITS,STARLINK-2616 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-3527 - X-Coordinate,STARLINK-1417 - X-Coordinate,STARLINK-30887 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-3508 - X-Coordinate,STARLINK-30144 - X-Coordinate,STARLINK-1917 - X-Coordinate,STARLINK-5213 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-6367 - X-Coordinate,STARLINK-1709 - X-Coordinate,STARLINK-11083 [DTC] - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-30855 - X-Coordinate,STARLINK-6165 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-4019 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-32083 - X-Coordinate,STARLINK-31661 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-3522 - X-Coordinate,STARLINK-4114 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-4695 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-1365 - X-Coordinate,STARLINK-31339 - X-Coordinate,STARLINK-3908 - X-Coordinate,STARLINK-6063 - X-Coordinate,STARLINK-31565 - X-Coordinate,STARLINK-3342 - X-Coordinate,STARLINK-5149 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-5973 - X-Coordinate,STARLINK-4492 - X-Coordinate,STARLINK-2384 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-3527 - Y-Coordinate,STARLINK-1417 - Y-Coordinate,STARLINK-30887 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-3508 - Y-Coordinate,STARLINK-30144 - Y-Coordinate,STARLINK-1917 - Y-Coordinate,STARLINK-5213 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-6367 - Y-Coordinate,STARLINK-1709 - Y-Coordinate,STARLINK-11083 [DTC] - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-30855 - Y-Coordinate,STARLINK-6165 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-4019 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-32083 - Y-Coordinate,STARLINK-31661 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-3522 - Y-Coordinate,STARLINK-4114 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-4695 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-1365 - Y-Coordinate,STARLINK-31339 - Y-Coordinate,STARLINK-3908 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-31565 - Y-Coordinate,STARLINK-3342 - Y-Coordinate,STARLINK-5149 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-5973 - Y-Coordinate,STARLINK-4492 - Y-Coordinate,STARLINK-2384 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-3527 - Z-Coordinate,STARLINK-1417 - Z-Coordinate,STARLINK-30887 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-3508 - Z-Coordinate,STARLINK-30144 - Z-Coordinate,STARLINK-1917 - Z-Coordinate,STARLINK-5213 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-6367 - Z-Coordinate,STARLINK-1709 - Z-Coordinate,STARLINK-11083 [DTC] - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-30855 - Z-Coordinate,STARLINK-6165 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-4019 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-32083 - Z-Coordinate,STARLINK-31661 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-3522 - Z-Coordinate,STARLINK-4114 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-4695 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-1365 - Z-Coordinate,STARLINK-31339 - Z-Coordinate,STARLINK-3908 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-31565 - Z-Coordinate,STARLINK-3342 - Z-Coordinate,STARLINK-5149 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-5973 - Z-Coordinate,STARLINK-4492 - Z-Coordinate,STARLINK-2384 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3712.7673,-3729.6587,2266.1309,3124.5752,4691.5179,4995.8364,1537.0997,6257.0238,5201.6022,-5214.0894,4617.9258,542.6604,-1137.4072,-939.6687,-4211.7631,4115.8337,6619.3499,-5789.6131,5365.9118,4250.1435,-5526.2974,6476.2382,-354.6210,-5838.5131,3346.5044,-3861.3021,-3929.3083,-1635.4008,4399.5257,-5817.0632,-1645.3375,-3735.3372,1512.6893,-605.8140,4301.1708,-2086.3695,-1561.7631,-3770.8249,3171.9382,-4215.0418,3352.4059,5720.5847,-3910.5062,1810.8754,4246.9201,368.1415,904.4562,-5974.6881,1272.1028,4170.3593,-386014.3187,-395526.0215,-392982.3525,-393322.0798,-396484.0770,-395058.2881,-387159.6610,-390861.4485,-193807453.6114,-193824289.2597,-193815502.5430,-193828179.6597,-390146.9535,-193821504.5386,-5778.4686,-4299.1496,1405.7550,2719.1988,-1912.4706,-2594.1274,-6197.6166,-574.8424,4460.8130,-1761.9664,-2797.6307,-4121.6296,-5955.4015,-3994.5577,-26.3549,-4443.6349,571.5739,42.9206,-4321.7434,3711.9198,-4167.8306,-718.8330,4111.7777,-1345.9619,-6049.8685,-5512.9272,3188.5815,-6608.8727,-3783.2134,-3630.3039,-3802.4721,-5746.1039,6436.3549,4492.7603,2611.3947,5144.3096,-2220.4148,5286.9091,5870.2141,5439.8627,-2442.9676,-3479.0831,-1433.9761,-6557.9537,5205.5349,4154.2486,4169.5371,-60.3258,5900.5055,394.6903,110883.8355,98588.9075,108501.5843,108030.5292,100026.9490,101443.8840,100960.1831,102224.7067,298355345.9786,298381333.3969,298362935.9914,298371065.8968,103152.6821,298366886.7972,-852.0633,-3797.2373,6404.7731,5503.6684,4707.0920,4040.8581,2673.9020,2643.6819,-48.3096,-4077.6129,-4319.2606,5513.8173,3341.8837,-5382.1345,-5461.6810,-3313.5971,1455.5520,3747.9295,668.1245,4003.8002,136.7988,-1422.9008,5332.7383,3436.6442,546.5151,1678.0171,4648.8780,522.9392,3735.6674,1041.8494,-5536.5711,-158.4427,1766.0807,-5220.1786,4707.2562,-3928.9544,6380.1291,2335.4306,-1892.4380,490.4570,-5440.1116,1696.0120,5549.8876,625.6594,1608.9589,5515.2983,-5415.0725,3510.1171,-3357.7967,5536.7674,-29731.4172,-34191.1612,-31211.6372,-29470.1948,-26661.1104,-36066.4103,-40462.3403,-33616.5124,55707340.6094,55705056.1475,55679567.9617,55707550.0266,-32250.3070,55698026.0230,
3600.000,-1833.1901,4111.9629,-5880.2654,-5963.0998,-3064.2548,-4142.7294,1884.7660,-6018.1805,-5106.1059,6840.9948,-4419.0639,3352.6711,3940.1653,5342.5458,3312.0249,-143.2900,-4478.1571,6593.2239,-3205.2872,-6602.1879,5262.7087,-4770.1179,-3956.3203,4436.4587,-961.3521,4848.1874,3224.1900,3772.5199,-3763.4702,2294.4120,5401.9582,4303.4067,-3870.0510,-3648.1439,-4002.6299,-2374.4992,3942.7692,348.2668,-4527.5648,2123.3193,-1170.4231,-2587.0394,6651.5075,968.3519,-5075.5962,-4455.2553,-4843.6858,6451.5267,-3335.5664,-4809.5329,-402873.0318,-407415.4917,-404981.9031,-405239.2921,-410073.2406,-407590.1821,-401489.4004,-403129.6491,-264466085.8209,-264485054.3948,-264475117.4124,-264486613.3202,-403636.2642,-264481151.9620,5756.5276,-200.0083,80.9413,187.8140,5404.9502,5457.8312,4767.0771,2446.9272,-1909.6005,-135.6333,5298.6412,4938.1018,3193.9620,3131.8509,-4271.5275,4165.4555,2657.8055,-1990.0466,5400.3685,-1849.2943,1869.7407,2825.1259,-4913.8209,-2452.0592,6191.6214,2421.1949,-6007.4735,4663.3997,5772.5077,3435.6026,2133.1058,3197.5072,-3467.9865,-3247.7804,1845.8197,-3400.8084,-1719.4487,-4456.3798,-2824.4960,-5419.0657,6034.4204,3998.3662,1294.4632,5971.3474,-3788.2404,-3271.8240,-2102.2021,-2537.2652,-2493.1669,3397.2821,12234.7359,-354.3143,7174.1841,5504.9519,-1935.2696,-176.3775,-638.7096,2695.8033,237964802.0614,237987291.6866,237979751.8643,237973005.7973,1513.2616,237976701.3030,-3383.5823,5450.3650,-3708.4067,-3463.1232,-3059.4445,-1081.3021,-4663.9402,2065.1894,-4158.9635,-206.5461,413.1805,-3492.8023,-4725.0761,2711.2217,4269.0464,5489.6522,-4380.7279,423.1594,2904.8788,-980.7836,-4099.9697,-3711.6633,-2414.3231,-4704.6698,2965.7495,-4339.5861,-913.9614,3255.7143,423.9992,-5580.7262,3738.4662,4263.2214,-4453.3562,4876.3859,-5310.0351,5375.7335,-5459.4609,-5268.2665,4416.8505,3693.8409,2982.8434,-5012.1903,-1542.0997,3173.8569,2750.1758,-4171.9867,4417.6172,-198.3147,5496.0879,-3701.1057,-27767.6364,-32025.2930,-28767.2653,-30297.6258,-24468.8561,-31189.2892,-39864.8422,-29496.8934,55779796.2486,55785816.1806,55755812.6704,55781005.6524,-30735.0790,55772810.5478,
7200.000,-1586.9820,-4105.0423,6841.0641,6520.8490,1013.4118,1948.7207,-5244.6031,2367.9900,3483.1610,-4913.0210,2349.6921,-5234.7911,-6141.3269,-6268.9433,-2207.5282,-4122.9798,714.7343,-4325.3449,-589.9861,6372.6392,-3680.7998,-496.0223,5313.8725,-2374.7885,-2397.6505,-5112.3050,-1199.9610,-5003.6908,1284.9799,1353.6353,-6866.4995,-4006.6642,5559.5110,6436.5676,3476.5628,6109.8372,-5786.4666,3879.3791,5322.7934,1699.4486,-658.9855,-1850.0278,-5972.1102,-4097.8277,4326.0796,6560.2814,6857.6567,-4500.1141,5387.7684,4444.3717,-394770.1596,-391689.5477,-390729.3350,-389536.9635,-397414.8538,-391502.1038,-389679.7057,-391324.0845,-317070143.0503,-317089004.0009,-317083882.2148,-317085253.1219,-391068.6757,-317086333.5983,-3884.6958,4462.2499,-306.9125,-2079.8809,-6829.8857,-6149.4791,-2485.0452,-3667.6155,-2355.7577,2004.3774,-5318.0397,-4455.2502,8.3495,-1268.9889,6522.2797,-3667.4202,-5534.7292,3172.9289,-5054.3364,-505.2145,1972.7518,-4150.6421,3272.8997,5761.0511,-4497.7183,1649.5310,5823.0971,-390.5468,-5220.8922,554.7953,-663.5042,1384.5425,-731.1452,2042.9258,-5428.5774,1395.7372,3614.7804,3064.2598,-1201.4226,3787.9178,-6607.2390,-4228.7069,-1005.7688,-2883.2106,169.6779,2200.9427,392.7092,4157.3535,-1255.9353,-5338.8737,-88416.4545,-98083.8494,-94609.5380,-99235.1200,-104026.2601,-99694.9319,-102801.2190,-101815.1239,161335877.8223,161353934.1461,161356615.0395,161339984.9060,-100266.3018,161347606.8331,5492.0117,-3170.6432,-1195.8588,-856.8657,-503.5774,-2553.7108,3770.2777,-5244.6999,5400.7561,4316.9628,3726.3563,-751.4102,3195.6344,2189.1456,-305.4855,-4147.8612,3881.0989,-4348.2950,-4700.4790,-2669.3854,5512.0594,5185.0760,-2585.2874,2981.6013,-4710.9967,4381.4283,-3465.6528,-4637.1407,-4339.2931,6772.8741,396.6216,-5393.6447,3915.9234,-1466.8385,2446.3340,-2638.7011,1293.1909,4811.3250,-4284.4443,-5516.4185,1624.9746,5132.5063,-3414.3437,-4649.9755,-5390.0568,228.3291,-534.1478,-3256.5664,-4134.3600,-319.4006,-25940.2879,-28886.7872,-26847.7435,-30839.6778,-22723.1831,-26866.3403,-38610.4245,-30120.3125,55851779.4277,55865183.9950,55833567.5600,55850660.1631,-29217.3319,55847575.0214,
10800.000,5206.5307,2877.9145,-4347.7169,-3986.6387,1532.0663,1438.2765,6900.3048,2377.6821,-1731.7978,800.3632,1484.0561,4913.7043,6454.6357,3676.6994,134.7895,6336.8100,2572.4083,93.8409,4450.2843,-3932.1405,2065.0244,4909.7715,-3971.1071,159.4123,5542.3887,4586.6529,-2244.7237,5051.5897,2607.6716,-1907.8270,5263.2763,3380.4625,-5538.9189,-6264.1545,-2085.0993,-6413.4735,4954.1785,-6548.9229,-5122.5988,-5449.9872,2689.1577,5166.3463,2696.0875,6229.6802,-3170.6634,-5754.5671,-5636.7978,745.0048,-5900.1034,-2211.4220,-361631.6205,-349142.3080,-351218.3532,-350519.0066,-359363.4193,-350477.0897,-352317.5915,-353394.1165,-348030496.5017,-348047035.7882,-348051264.3974,-348041945.7285,-353245.2645,-348047644.8739,1735.0665,-6035.9420,765.9421,3237.3858,5618.4811,4953.9008,190.1508,4568.6804,5989.9025,-4193.7622,3868.3623,1829.4863,-2500.8774,-2064.5978,-5696.7751,2731.6803,6287.3310,-4220.4159,3910.3602,3278.8359,-5573.9144,4220.7875,992.9936,-6882.4902,2085.6220,-4883.2738,-3476.5312,-3807.3392,3313.5115,-5356.7830,-1249.8215,-5308.5118,3983.0684,-332.8978,6265.8871,559.7144,-3279.1854,-1761.0350,4408.5358,-1939.4119,3718.0921,4118.9847,-871.3389,-757.4211,4063.6833,-253.9089,1360.9998,-5013.2494,3584.6138,5134.5135,-184622.8899,-192888.2732,-190219.9761,-198839.6575,-199601.0933,-192468.0066,-198859.3154,-193994.2162,73699340.4258,73713559.7101,73722298.5094,73708388.2613,-195610.4165,73710385.3117,-4222.2400,-1438.5916,5353.9072,4592.1037,3732.8685,4625.3454,-576.9792,4461.1819,-2849.0974,-5356.5931,-5536.9124,4495.4734,273.5053,-5294.0598,-3885.1963,106.3603,-371.9593,5449.8293,3572.3495,4652.3846,-3556.5530,-1601.3413,5358.5069,609.5505,3601.1424,-1814.3370,5483.5642,2563.7465,5458.6679,-3978.7190,-4307.7834,2708.3768,-556.1924,-2903.9729,1980.4906,-2189.0474,3584.6806,-1301.2193,1539.2389,3750.2995,-5073.2270,-2025.7143,6331.9130,2696.3258,4592.1090,3829.2095,-3727.7943,4722.7787,97.2892,4119.8389,-24210.1906,-26337.9065,-25560.8655,-27362.6199,-21411.8048,-28356.6402,-36722.0060,-26979.7044,55923470.2430,55943103.8679,55912903.4241,55918160.8291,-27697.1848,55922319.4177,
14400.000,-6913.7891,227.6851,181.0133,-327.6354,-4356.7091,-4925.9095,-5900.7104,-5254.0315,-20.7275,2854.9492,-5293.7267,-3604.9206,-4252.0252,-8.2455,3007.3429,-5600.9298,-4451.9691,3697.2241,-6561.2596,712.5366,-592.0401,-5391.3271,1808.7248,2304.9008,-6925.0871,-2738.3704,5653.2673,-3298.0042,-5991.9626,-258.8368,-1806.6487,-1898.3942,2996.0009,3611.7966,-819.1981,3146.5381,-1146.2699,6188.8629,3326.5984,6876.2595,-4821.0182,-5900.9545,627.8848,-5795.9434,2010.4376,3060.3679,2055.2154,3135.0451,3735.4233,-1599.8007,-305117.4022,-285645.5417,-289090.8938,-289845.9757,-298389.4081,-289561.2167,-291717.6283,-292002.7124,-355235359.0377,-355248024.0786,-355262882.7165,-355252876.8252,-292600.1392,-355253066.3127,-23.5267,4676.3630,-2634.5898,-4329.5231,-2684.1252,-2914.3831,2057.6501,-4334.2341,-6629.3039,5676.2509,-2234.2045,2304.6532,4125.5553,5463.2266,2832.1019,-587.5898,-3825.1659,4958.7166,-2196.1456,-5758.9916,6872.4032,-1630.2567,-5419.7501,5272.4384,220.3343,6099.1821,839.0374,5813.7094,-1453.0263,6829.0114,3796.6331,6318.2922,-5245.9463,-2318.2674,-4524.6110,-2889.2271,2456.5726,26.0739,-5699.9446,363.5775,571.1266,-2690.8732,4081.5301,3404.8874,-6547.7353,-2802.9822,-3573.9440,5201.8309,-4221.6515,-3875.0560,-270072.8355,-274973.0953,-273494.2757,-283447.0403,-282418.6484,-274524.7747,-282444.2805,-280043.2650,-18963134.3860,-18951023.6755,-18942552.0597,-18947277.3713,-278356.7839,-18953138.2204,307.1124,4974.9281,-6434.1348,-5362.3528,-4668.1638,-3923.6264,-2993.4108,-346.5836,-1744.7771,2538.5452,3832.7545,-5434.9290,-3597.2640,3978.0480,5508.0427,3977.4262,-3442.2772,-3065.5070,-253.2320,-3785.6464,-617.7197,-3575.8159,-3605.0536,-3835.3821,-340.5807,-1863.1641,-3833.0557,1393.5490,-3113.9129,-1218.9409,5475.4268,1857.1022,-3214.3897,5403.6020,-5146.5395,5277.8563,-6401.2147,-3069.6182,2117.3967,413.5911,4803.8209,-2392.3976,-5594.1922,1230.0762,-906.7744,-5545.6823,5510.4881,-3354.9435,3975.1998,-5552.3817,-22554.9503,-24601.0309,-24844.2350,-23477.8506,-20546.6339,-30279.6423,-34187.4775,-26510.6671,55995066.4251,56019767.0479,55993547.3489,55990346.8482,-26174.7568,55997043.7106,
18000.000,5579.9623,-4265.3694,2932.6163,3984.7332,6354.1767,6846.0823,2783.1119,5188.8832,2284.7057,-4423.1007,6860.3522,2276.2285,367.9219,-2510.7560,-5911.2396,3051.3743,4978.9961,-5312.0589,6109.8770,2024.2600,-1295.9479,2765.0301,300.5547,-4757.8666,5705.3068,-466.9186,-6775.3077,-368.4173,6792.2464,1803.1228,-1402.5925,-1095.8256,1325.7961,-378.2838,4427.8821,1179.4596,-3463.9862,-3349.9738,97.4657,-5144.1649,5687.4484,4432.2524,-2133.0170,2447.0657,-188.6142,-253.8257,1613.1172,-5515.9491,495.8038,5263.3725,-228509.2368,-204319.0515,-208411.4328,-210155.3081,-218423.5198,-210466.4107,-211813.1856,-214033.2370,-338194295.3253,-338202506.1602,-338225359.5818,-338220328.1807,-213043.6572,-338212034.5688,-1575.4818,-2096.8067,5067.9912,4975.8780,-473.7497,719.4009,-4244.6275,1788.2786,3982.6509,-4792.5097,784.0923,-5826.4569,-5070.2750,-6248.4063,84.8083,-2812.4871,-778.8522,-4206.8927,-336.9135,6597.3884,-5193.6169,-3068.2634,6632.1094,-1930.8118,-2385.7045,-5335.7317,1111.6254,-5268.0739,-146.6974,-3581.5045,-5960.5109,-4405.8159,4833.9264,5231.6834,1831.4587,5169.4265,-2582.7433,2575.8606,5269.2672,1536.2600,-3648.0189,-492.0121,-6425.7615,-4749.1142,6026.0871,5762.5685,5594.8428,-4202.8981,4120.0703,2575.6887,-339038.6572,-338152.8534,-339124.9005,-349099.1079,-347017.7997,-339501.4662,-347916.4734,-341696.6445,-110327223.9003,-110314893.2823,-110312803.9057,-110312235.7921,-343155.1984,-110318396.3372,3767.4312,-4923.2213,3732.5984,2623.9352,2696.2552,834.7693,4702.3395,-4054.3533,5076.8195,2075.8566,266.6447,2936.6313,4695.8096,620.2676,-3549.1393,-5517.9961,4560.5751,-1320.0846,-3244.9059,565.9865,4380.8632,5224.7459,-1240.5484,4617.0410,-3148.2608,4400.8529,-426.1340,-4335.8800,-1247.4756,5651.7633,-3209.0543,-5142.3900,4653.1249,-4503.0722,4951.8496,-4259.1293,5426.1517,5450.3820,-4511.9013,-4340.4655,-1057.1980,5267.7474,1553.2622,-4263.4976,-3382.3100,3819.8542,-3687.7536,-60.6590,-5522.0497,3732.0773,-20960.4055,-23088.4420,-24482.0197,-20226.1460,-20166.5343,-31226.8405,-30957.4471,-24540.6716,56066770.5311,56095419.1486,56074733.8659,56067655.0577,-24650.1675,56071747.8740,
21600.000,-2063.2466,6715.2193,-3602.5122,-5318.3766,-6249.8866,-6188.6994,847.9189,-3316.2818,-4852.8769,4294.4552,-5357.8122,-849.6251,3406.0285,3708.9552,6552.0029,-445.2182,-4242.8416,4758.6894,-3717.3997,-3814.5610,3849.9864,255.8416,-2616.4850,6286.2680,-2488.4422,4129.0705,4605.4709,4486.3189,-4533.1831,-122.7972,3213.4093,4695.1633,-5260.6832,-1934.2965,-6709.3885,-3925.6981,5987.3562,13.5624,-3950.2139,1512.2195,-3738.7146,-2316.4145,2037.5274,2148.9722,-2626.3016,-1608.4728,-3720.8648,5805.3493,-4548.1162,-6813.2538,-136504.2479,-110210.1142,-114372.6640,-116557.2702,-124574.1581,-117530.2654,-117979.8213,-118355.9283,-298071586.6465,-298075821.9312,-298101267.8220,-298101549.3257,-119710.0157,-298088840.7847,3617.7074,-158.0455,-5836.7223,-3999.9170,2826.0907,1504.1663,5897.6518,2535.0662,-34.2320,1076.8013,1125.2244,6717.2510,5275.0420,3113.0384,-2007.7040,5937.2378,4870.1433,1254.6695,3432.2052,-4945.7796,1798.3443,6423.5217,-3688.4797,-1436.8515,4421.9049,3536.4331,-2629.9559,3171.8170,2036.2721,-1570.0452,6019.5479,1390.6244,-3418.4831,-6593.1073,338.5209,-5548.5956,3269.5716,-5350.6187,-3886.9033,-3957.9427,4543.6850,4369.9719,5730.1385,4979.2276,-3236.3510,-6727.5806,-5770.6454,1628.4361,-3821.1946,-1354.3058,-386783.7570,-378483.4180,-382957.0849,-392137.7918,-389009.8544,-382817.4627,-390717.8141,-387010.4737,-194157566.5211,-194142586.2690,-194150436.3452,-194148966.6328,-385813.9419,-194149751.4465,-5533.1795,1273.8215,1099.3111,1797.2236,926.8510,2736.2306,-3538.2812,5383.2168,-4843.8782,-5226.2610,-4225.1613,1384.1602,-2934.2990,-4728.4208,-759.1776,3480.8070,-2140.8247,4827.9773,4715.1125,2980.9099,-5472.4687,-1777.6943,5002.7841,-2495.4596,4718.6429,-4318.0984,4369.5609,4045.7624,4784.2329,-6761.2225,-1110.5932,4787.3963,-2738.1012,721.0549,-1566.8635,-116.2054,-1307.7240,-4369.0706,4156.5743,5434.0448,-3486.2683,-4829.8954,3348.4911,4150.1093,5500.1188,240.1801,-588.7827,3416.4264,3509.7223,228.4426,-19416.9728,-21673.0480,-24162.8258,-17534.1575,-20344.2505,-31335.8344,-26938.8520,-22854.2628,56138776.8251,56170278.1297,56155406.4321,56146760.6102,-23123.5364,56146431.8819,
