sl_100_5400_20281020 Coordinates.csv
2028/10/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:12 2024,
Start: 2028/10/20 07:47:00.00, Stop: 2028/10/20 09:17:00.00,
TIME_UNITS,STARLINK-4209 - X-Coordinate,STARLINK-3755 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-31148 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-31360 - X-Coordinate,STARLINK-31487 - X-Coordinate,STARLINK-11164 [DTC] - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-31337 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-6037 - X-Coordinate,STARLINK-5184 - X-Coordinate,STARLINK-2698 - X-Coordinate,STARLINK-4463 - X-Coordinate,STARLINK-2543 - X-Coordinate,STARLINK-4211 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-31197 - X-Coordinate,STARLINK-31441 - X-Coordinate,STARLINK-5176 - X-Coordinate,STARLINK-5159 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-30928 - X-Coordinate,STARLINK-31507 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-5742 - X-Coordinate,STARLINK-4608 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-3172 - X-Coordinate,STARLINK-2214 - X-Coordinate,STARLINK-6075 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-1544 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-31883 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-31174 - X-Coordinate,STARLINK-31240 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-6100 - X-Coordinate,STARLINK-31376 - X-Coordinate,STARLINK-31734 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-6233 - X-Coordinate,STARLINK-32089 - X-Coordinate,STARLINK-4536 - X-Coordinate,STARLINK-4506 - X-Coordinate,STARLINK-6039 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-3544 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-30532 - X-Coordinate,STARLINK-30925 - X-Coordinate,STARLINK-4325 - X-Coordinate,STARLINK-30947 - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-3248 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-4568 - X-Coordinate,STARLINK-32004 - X-Coordinate,STARLINK-3319 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-1583 - X-Coordinate,STARLINK-3718 - X-Coordinate,STARLINK-5405 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-5426 - X-Coordinate,STARLINK-30873 - X-Coordinate,STARLINK-31952 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-2252 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-5995 - X-Coordinate,STARLINK-1781 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-4625 - X-Coordinate,STARLINK-30152 - X-Coordinate,STARLINK-32002 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-4129 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-5036 - X-Coordinate,STARLINK-31927 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-4081 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-2268 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4209 - Y-Coordinate,STARLINK-3755 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-31148 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-31360 - Y-Coordinate,STARLINK-31487 - Y-Coordinate,STARLINK-11164 [DTC] - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-31337 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-5184 - Y-Coordinate,STARLINK-2698 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,STARLINK-2543 - Y-Coordinate,STARLINK-4211 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-31197 - Y-Coordinate,STARLINK-31441 - Y-Coordinate,STARLINK-5176 - Y-Coordinate,STARLINK-5159 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-30928 - Y-Coordinate,STARLINK-31507 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-5742 - Y-Coordinate,STARLINK-4608 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-3172 - Y-Coordinate,STARLINK-2214 - Y-Coordinate,STARLINK-6075 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-1544 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-31883 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-31174 - Y-Coordinate,STARLINK-31240 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-6100 - Y-Coordinate,STARLINK-31376 - Y-Coordinate,STARLINK-31734 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-6233 - Y-Coordinate,STARLINK-32089 - Y-Coordinate,STARLINK-4536 - Y-Coordinate,STARLINK-4506 - Y-Coordinate,STARLINK-6039 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-3544 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-30532 - Y-Coordinate,STARLINK-30925 - Y-Coordinate,STARLINK-4325 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-3248 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-4568 - Y-Coordinate,STARLINK-32004 - Y-Coordinate,STARLINK-3319 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-1583 - Y-Coordinate,STARLINK-3718 - Y-Coordinate,STARLINK-5405 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-5426 - Y-Coordinate,STARLINK-30873 - Y-Coordinate,STARLINK-31952 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-2252 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-5995 - Y-Coordinate,STARLINK-1781 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-4625 - Y-Coordinate,STARLINK-30152 - Y-Coordinate,STARLINK-32002 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-4129 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-5036 - Y-Coordinate,STARLINK-31927 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-4081 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-2268 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4209 - Z-Coordinate,STARLINK-3755 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-31148 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-31360 - Z-Coordinate,STARLINK-31487 - Z-Coordinate,STARLINK-11164 [DTC] - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-31337 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-5184 - Z-Coordinate,STARLINK-2698 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,STARLINK-2543 - Z-Coordinate,STARLINK-4211 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-31197 - Z-Coordinate,STARLINK-31441 - Z-Coordinate,STARLINK-5176 - Z-Coordinate,STARLINK-5159 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-30928 - Z-Coordinate,STARLINK-31507 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-5742 - Z-Coordinate,STARLINK-4608 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-3172 - Z-Coordinate,STARLINK-2214 - Z-Coordinate,STARLINK-6075 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-1544 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-31883 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-31174 - Z-Coordinate,STARLINK-31240 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-6100 - Z-Coordinate,STARLINK-31376 - Z-Coordinate,STARLINK-31734 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-6233 - Z-Coordinate,STARLINK-32089 - Z-Coordinate,STARLINK-4536 - Z-Coordinate,STARLINK-4506 - Z-Coordinate,STARLINK-6039 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-3544 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-30532 - Z-Coordinate,STARLINK-30925 - Z-Coordinate,STARLINK-4325 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-3248 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-4568 - Z-Coordinate,STARLINK-32004 - Z-Coordinate,STARLINK-3319 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-1583 - Z-Coordinate,STARLINK-3718 - Z-Coordinate,STARLINK-5405 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-5426 - Z-Coordinate,STARLINK-30873 - Z-Coordinate,STARLINK-31952 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-2252 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-5995 - Z-Coordinate,STARLINK-1781 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-4625 - Z-Coordinate,STARLINK-30152 - Z-Coordinate,STARLINK-32002 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-4129 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-5036 - Z-Coordinate,STARLINK-31927 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-4081 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-2268 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1455.1912,2545.3254,192.4754,3862.4157,-3308.9491,-1092.3481,2811.8684,0.0000,2062.1291,-6077.7977,-3737.4207,-4711.6169,-731.6313,4607.3585,-2941.4149,-1450.1706,6369.3021,-4624.4543,2719.1965,-994.5961,6585.6615,5427.0372,4906.9559,-2911.2677,0.0000,275.6127,5383.7394,-6219.3279,-149.0019,-5176.7282,889.7170,-1075.5035,-3773.8956,-319.8736,3641.5984,-4668.8312,-597.2048,4093.3771,3558.7487,-6187.5885,-2296.6859,1832.7926,4511.7886,-6646.1098,210.8548,6176.5091,5690.0186,-166.5578,-6074.8002,6577.9887,-5120.3896,-4002.5935,1532.9929,4749.6739,-5564.9964,-1630.1097,-4600.8476,-5504.3432,4179.1136,2363.4491,-2144.9020,2255.8499,-4000.4693,601.6903,-6928.4955,-6569.0704,3598.6486,2823.4284,2834.1088,2863.3354,6812.0561,3652.2577,3298.5504,4380.8871,-6869.7121,6389.8731,-4563.8205,-884.2825,995.7314,6139.2603,-29.4508,5912.1280,-5273.4664,-307.2129,-3680.5051,-3387.8070,-2927.2666,4160.8349,-4372.8368,3206.1411,-3285.6021,-4684.4133,1073.9593,6267.6354,2414.2648,3656.8566,-2103.7024,-1830.3119,5093.4181,5304.4246,121.6339,-7542.6875,-6971.1866,-5604.4189,-2152.7007,-3846.9552,-11534.6607,-9331.9950,-273070467.9322,-273096457.2527,-273080446.0750,-273087007.9774,-8667.7454,-273086224.2056,-6582.7198,6377.6523,4795.1301,-5126.6449,-5324.3554,-2534.9101,3331.0648,0.0000,-4971.2649,2477.3173,-4747.8094,-4788.4407,-6442.2135,-731.5503,5187.5968,4181.1043,-899.4562,-768.8594,2034.2742,4541.5801,-1999.1541,-3352.1738,1891.5752,-3432.4547,0.0000,-6774.6713,78.7603,2965.1354,-6778.9607,4126.9977,6790.7317,-6709.6253,5600.4407,-5579.9294,-1973.5694,2058.4476,4644.4549,-385.3308,-5862.0981,1539.3037,3555.4664,2450.1789,355.6235,-324.5623,-5490.2699,-213.4267,-3662.1181,-6836.7082,-651.8174,-1343.5434,-2120.2145,1087.8020,4824.7715,3654.3949,-1047.9129,-6226.8741,-3579.3541,-3928.8977,4442.6454,3452.8665,6577.9106,4874.2299,-2610.4173,6463.7835,-429.7957,-2002.5866,-5887.9899,-4655.1966,-4027.7600,5966.3924,-889.6842,-4029.2844,-2194.7156,62.7189,-438.3345,7.3176,-1307.7753,5085.9771,-6675.5003,-1125.6229,5923.6084,-2730.8931,4245.0194,-6816.7577,-4829.2761,-4530.0039,5699.7055,-2063.8197,-4181.6249,4809.4727,5748.2526,148.7607,4876.9667,-782.7278,-4564.9143,-2322.1830,4213.3802,-1879.6741,-1484.9426,-3937.5839,331595.1602,357379.7892,332237.5328,333124.2674,340972.1704,339865.4615,340206.7002,336350.1855,21486554.8590,21505797.7897,21478843.4704,21468607.8787,337951.9210,21482137.1239,1500.5189,-461.2286,4853.5263,-2608.9952,2889.1814,-6367.4957,5197.4935,0.0000,-4201.4461,-1509.8274,3397.4477,1687.3044,2282.3343,4980.6457,3221.3450,5271.0391,1809.2543,4942.8306,6046.5019,-5117.2319,372.6515,-2693.7895,-4536.3229,5181.3356,0.0000,-944.9580,4242.1621,472.1813,-1369.1615,-2006.6684,-1134.4734,535.6057,1358.2905,-4008.2495,5532.4177,4543.9437,-5118.0166,-5461.8014,1079.7939,-2556.2408,5421.2328,-6245.6918,5112.7962,-1645.6720,-4050.9604,-2944.3160,1499.4211,534.3230,3116.9665,-1160.3833,-3966.6434,-5500.5634,4663.6529,3231.1012,-3959.8116,-2538.3462,-3778.9626,-444.7100,-3152.3390,5493.7577,341.6283,4249.8867,5000.6234,-2444.3410,-448.7284,-564.4660,-202.6548,-4261.4784,4837.2098,-1595.8270,416.4216,4289.3403,5241.1739,-5344.9792,867.6643,-2727.6264,5010.6726,4615.8508,-606.5009,-2941.8260,3519.4626,-2334.3555,-1040.4297,1226.2269,-3288.5644,3938.5039,2430.1003,-5138.4623,3390.6855,3633.1293,1979.6111,-5077.9473,-4834.3670,2772.3989,-4441.1148,-5374.4649,5036.8531,6400.9833,4415.1463,1265.2654,-146256.7637,-148207.2743,-144762.1954,-144064.9339,-140577.0512,-149490.5012,-154633.6526,-145831.2769,66202749.2037,66236567.7116,66231963.8201,66215361.9370,-146244.2661,66214980.4765,
300.000,87.1656,3492.3106,2017.0237,2695.1321,-3935.7057,-1012.4327,4608.7064,0.0000,347.5509,-5648.9258,-5296.7951,-5833.1153,-2028.9209,3315.8656,-1574.5539,282.5066,6319.3594,-5503.2342,2396.3888,1077.3142,5999.3652,4628.7633,4460.4514,-4707.0728,0.0000,-1268.6238,4248.2514,-5505.3093,-1366.7482,-4532.4020,2373.3629,-2529.0473,-2362.3854,-2223.2353,2506.6859,-3327.9452,1410.4691,3743.5722,1969.2060,-4939.2686,-642.0861,2364.3136,3742.5892,-5948.0507,-1694.1918,6379.9899,6031.1464,-1363.7431,-6541.5764,5684.1507,-6126.9760,-3097.6361,3533.3967,5114.9669,-4724.5927,-2958.3513,-3130.1135,-6177.0869,5489.1038,4163.8957,-595.7580,4152.2850,-2175.6520,2211.2817,-6483.5684,-6727.0136,2368.9983,741.4196,1756.7072,3672.2094,6422.1961,2373.6973,1803.8055,3654.3807,-6823.8240,6620.7414,-5631.1782,1155.4764,-534.1388,4987.7292,1387.7358,4547.9679,-4024.3614,-934.4071,-4160.3130,-5072.8881,-1323.8854,2699.7535,-5798.7230,4726.7258,-2286.9410,-5185.7987,2221.5147,5113.5530,663.1321,2846.4473,28.2540,203.1948,5264.8757,4550.0380,-6883.7697,-14979.4686,-14171.9437,-12784.3081,-9208.8162,-10967.6927,-18543.9404,-16472.9734,-273471510.9583,-273498095.7856,-273481290.1222,-273487492.4239,-15743.1348,-273487269.7622,-6145.7940,5498.8387,5331.9067,-6268.4605,-3742.9420,-4490.2169,2348.1004,0.0000,-5963.2599,3650.0493,-3920.5386,-3734.4748,-6548.8721,-2444.9559,6304.6348,5235.8363,-2179.3672,955.6642,-106.4847,4014.3060,-3078.9464,-2346.2880,-82.8340,-2547.8531,0.0000,-6288.1302,-1560.8421,3951.5754,-6067.0554,5219.4273,6509.4475,-6248.7334,5717.9336,-5777.8781,-3803.3038,3766.8471,3929.4728,-2521.8587,-6165.2063,2599.7549,4854.2646,327.7534,-1668.6914,972.6531,-5856.8247,-1900.9200,-3340.0309,-6316.2741,1012.1512,-2730.2274,-483.8210,3064.9632,4115.5200,1713.4632,673.4319,-6200.8217,-3003.3631,-2551.4479,3837.3162,2330.2317,6648.4099,4273.5395,-2011.6204,6495.6051,222.4343,-796.0446,-6175.2628,-5030.9781,-5552.9632,4737.4006,-2048.7112,-5535.7757,-3841.1589,-1981.6685,1067.2975,-1622.7714,293.9767,5499.8685,-6685.7725,-2635.2948,6464.7525,-3538.3744,4813.9214,-6813.0847,-3115.0674,-3665.9191,5469.5856,-776.0899,-3144.8119,4466.8359,6520.4813,2026.0192,5772.3858,-1997.5193,-5651.8229,-4216.6052,4160.3000,-935.4224,-3217.0148,-4923.7708,331712.8391,357103.3957,331961.9596,332927.0192,340738.6370,339623.2353,339934.9928,336055.5732,15516872.1288,15536265.6273,15509799.5089,15499004.4652,337690.5710,15512532.1293,3144.8636,-2226.1039,3757.4851,-1197.5396,4256.5138,-5193.3882,4391.0731,0.0000,-3305.4806,317.9672,2156.3310,172.1967,522.2662,5439.6296,1933.4281,4459.9193,-13.1655,3902.8677,6505.1301,-5525.5915,-1434.6501,-4587.4195,-5323.2470,4298.0675,0.0000,-2394.2124,5146.3790,-1340.3131,-3032.0339,-232.3864,405.5969,-1020.6911,3023.8827,-2994.7950,5198.0174,4628.4367,-5540.5596,-5134.4051,2505.6834,-4005.7885,4831.3554,-6533.1851,5461.3782,-3267.1522,-3068.7179,-1591.0649,-742.0440,2294.9049,1803.4836,-2583.0714,-2943.2835,-5336.0887,4238.5844,4151.7832,-4998.1409,-809.0709,-5427.6555,1114.0918,-1506.0060,4992.9978,1844.6777,3379.8118,6245.6464,-1008.7226,-2517.1616,1252.0583,-1984.2055,-4684.6801,3708.6669,-3230.1312,-1397.4522,3422.0728,5016.4303,-5521.6783,-677.0966,-1337.3047,3983.6733,4047.4956,955.4512,-3974.7505,1946.0685,-3829.7519,-2750.1360,-901.8448,-4547.4194,2891.2122,3906.8855,-6332.1265,2147.4875,2085.9630,198.7609,-4092.7799,-3168.9023,4172.8051,-3741.6374,-4665.5485,5497.6721,6850.1128,3098.2446,-567.6239,-146349.2815,-148282.7482,-144739.8292,-144298.2350,-140574.4035,-149290.4656,-154783.7080,-146375.4847,66198658.3059,66232390.0456,66228062.2492,66211654.0651,-146302.9826,66210914.1239,
600.000,-1322.4962,4110.9112,3605.2603,1277.1507,-4216.5689,-750.5131,5931.6146,0.0000,-1375.0836,-4607.0458,-6337.3319,-6386.9010,-3114.8236,1726.5218,-63.3303,1949.1826,5567.1202,-5839.5536,1914.0178,3064.7095,4805.1031,3289.6205,3630.6445,-6031.7707,0.0000,-2707.9868,2716.0575,-4234.2485,-2482.6707,-3438.9379,3631.4391,-3734.0250,-687.8257,-3887.9865,1176.0158,-1685.5114,3307.5427,3068.0155,171.6055,-3193.8954,1035.2798,2741.4069,2643.9156,-4652.0853,-3407.1271,5947.9194,5709.1916,-2448.0010,-6361.0231,4209.3938,-6520.3180,-1938.5265,5189.9094,4996.0271,-3453.2401,-3984.3770,-1363.5268,-6212.5244,6232.5351,5570.9054,1027.8519,5626.6916,-151.3816,3598.1675,-5385.8572,-6210.5679,883.7472,-1413.1619,545.3072,4134.2601,5381.3836,896.8049,148.7257,2622.8753,-6118.0043,6219.2702,-6161.9858,3065.0128,-2017.9098,3360.5658,2645.1203,2726.6030,-2346.7783,-1477.7919,-4275.7057,-6255.0328,446.7500,895.7251,-6660.8878,5746.4439,-1062.4085,-5208.4844,3107.8874,3457.8333,-1126.7862,1804.1159,2167.2491,2169.6638,4938.3390,3298.3295,-13897.6172,-22407.9537,-21367.2261,-19964.6823,-16259.5757,-18089.7021,-25545.4338,-23552.7916,-273742072.8488,-273769263.9068,-273751682.4437,-273757500.2303,-22811.3742,-273757837.9940,-5108.6452,4057.1987,5350.8519,-6798.5914,-1778.6302,-5963.4541,1167.8248,0.0000,-6367.2524,4431.2233,-2733.5052,-2319.0896,-5993.6369,-3949.8643,6768.1413,5797.5891,-3217.1650,2546.7923,-2253.5946,3147.1945,-3864.7699,-1137.5450,-2076.4706,-1453.1053,0.0000,-5173.1343,-3087.6281,4556.6633,-4757.6721,5790.7128,5597.9494,-5147.3096,5283.0887,-5425.0991,-5280.1626,5123.3071,2884.4785,-4402.1358,-5889.1837,3442.2292,5699.1152,-1809.1224,-3548.8905,2206.7150,-5650.7177,-3383.3468,-2662.4142,-5152.0029,2558.8338,-3863.2767,1176.0110,4756.3585,3040.2738,-414.1296,2368.9461,-5562.4116,-2040.3881,-898.8810,2856.6284,1027.9291,6079.0812,3276.2762,-1113.9274,5902.8376,885.0665,504.6295,-5857.5121,-4961.5955,-6531.4581,3005.1155,-3016.5749,-6513.2404,-5080.6820,-3852.6702,2476.2129,-3084.9874,1829.1490,5414.6306,-6000.1653,-3922.1778,6364.9675,-4037.6602,4916.8042,-6111.2249,-1079.5313,-2468.5357,4711.6805,522.5426,-1824.3712,3683.1614,6641.6729,3674.5980,6103.4726,-3058.3989,-6183.3952,-5698.4912,3752.6133,195.8991,-4606.4427,-5381.5263,331684.4776,356671.2928,331540.9693,332584.6513,340357.5822,339227.6642,339517.9367,335734.9760,9539919.9283,9559446.5747,9533494.4196,9522170.2845,337281.1592,9535657.3556,4448.6223,-3747.6507,2241.0333,342.4390,5162.6696,-3466.6610,3084.6563,0.0000,-2039.4026,2108.5765,684.4509,-1361.4130,-1295.1610,5290.3280,424.2831,3162.1852,-1834.0413,2423.7789,6271.1103,-5339.7927,-3085.7763,-5989.7583,-5545.1838,2941.8628,0.0000,-3577.5453,5482.2127,-3007.7589,-4368.5984,1566.9386,1902.3434,-2462.1091,4359.3985,-1653.1924,4303.7533,4196.7488,-5373.2124,-4235.7912,3664.2204,-5015.5006,3713.4954,-6131.6059,5200.3408,-4527.3801,-1742.6315,-60.8421,-2904.1352,3801.6847,290.8009,-3714.7778,-1588.4677,-4591.5004,3350.9829,4603.9707,-5497.7853,1007.3945,-6501.1062,2545.1191,306.3777,3953.1329,3149.5596,2135.2133,6819.5194,534.7938,-4319.2194,2931.8995,-3550.8276,-4603.5413,2178.7923,-4499.9149,-3058.5512,2187.9692,4166.2907,-5103.9549,-2149.5727,195.3705,2525.5828,3045.2184,2407.7800,-4576.9384,160.6585,-4913.2897,-4154.9855,-2933.4998,-5314.8832,1529.4108,4950.9957,-6849.5888,674.8288,305.2821,-1603.5916,-2665.9002,-1166.9384,5120.1178,-2620.3801,-3451.8926,5362.2803,6565.1267,1445.7838,-2334.1276,-146441.6762,-148357.9987,-144720.3330,-144535.6162,-140574.8866,-149084.0850,-154928.8653,-146914.1637,66194572.9721,66228210.2557,66224150.0317,66207945.0699,-146361.5929,66206847.7936,
