sl_100_5400_20280407 Coordinates.csv
2028/04/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:03 2024,
Start: 2028/04/07 07:47:00.00, Stop: 2028/04/07 09:17:00.00,
TIME_UNITS,STARLINK-4189 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-5897 - X-Coordinate,STARLINK-2431 - X-Coordinate,STARLINK-3947 - X-Coordinate,STARLINK-30141 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-6221 - X-Coordinate,STARLINK-3356 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-3060 - X-Coordinate,STARLINK-6074 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-30702 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-2032 - X-Coordinate,STARLINK-3532 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-30205 - X-Coordinate,STARLINK-5180 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-5945 - X-Coordinate,STARLINK-1696 - X-Coordinate,STARLINK-4728 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-2368 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-4600 - X-Coordinate,STARLINK-4556 - X-Coordinate,STARLINK-5172 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-3516 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-6332 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-31115 - X-Coordinate,STARLINK-5038 - X-Coordinate,STARLINK-31604 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-31881 - X-Coordinate,STARLINK-2111 - X-Coordinate,STARLINK-30286 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-3056 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-3582 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-6038 - X-Coordinate,STARLINK-4207 - X-Coordinate,STARLINK-2547 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-3458 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-2000 - X-Coordinate,STARLINK-30315 - X-Coordinate,STARLINK-31425 - X-Coordinate,STARLINK-5977 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-3741 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-3200 - X-Coordinate,STARLINK-5978 - X-Coordinate,STARLINK-1212 - X-Coordinate,STARLINK-30262 - X-Coordinate,STARLINK-3240 - X-Coordinate,STARLINK-6253 - X-Coordinate,STARLINK-30419 - X-Coordinate,STARLINK-3803 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-30308 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-6062 - X-Coordinate,STARLINK-31976 - X-Coordinate,STARLINK-3935 - X-Coordinate,STARLINK-3708 - X-Coordinate,STARLINK-4037 - X-Coordinate,STARLINK-4338 - X-Coordinate,STARLINK-2622 - X-Coordinate,STARLINK-6342 - X-Coordinate,STARLINK-11090 [DTC] - X-Coordinate,STARLINK-1403 - X-Coordinate,STARLINK-1971 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-4487 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-2378 - X-Coordinate,STARLINK-31361 - X-Coordinate,STARLINK-30919 - X-Coordinate,STARLINK-3622 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-4723 - X-Coordinate,STARLINK-2487 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-1276 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-5897 - Y-Coordinate,STARLINK-2431 - Y-Coordinate,STARLINK-3947 - Y-Coordinate,STARLINK-30141 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-6221 - Y-Coordinate,STARLINK-3356 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-3060 - Y-Coordinate,STARLINK-6074 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-30702 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-2032 - Y-Coordinate,STARLINK-3532 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-30205 - Y-Coordinate,STARLINK-5180 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-5945 - Y-Coordinate,STARLINK-1696 - Y-Coordinate,STARLINK-4728 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-2368 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-4600 - Y-Coordinate,STARLINK-4556 - Y-Coordinate,STARLINK-5172 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-3516 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-6332 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-31115 - Y-Coordinate,STARLINK-5038 - Y-Coordinate,STARLINK-31604 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-31881 - Y-Coordinate,STARLINK-2111 - Y-Coordinate,STARLINK-30286 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-3056 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-3582 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-6038 - Y-Coordinate,STARLINK-4207 - Y-Coordinate,STARLINK-2547 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-3458 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-2000 - Y-Coordinate,STARLINK-30315 - Y-Coordinate,STARLINK-31425 - Y-Coordinate,STARLINK-5977 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-3741 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-3200 - Y-Coordinate,STARLINK-5978 - Y-Coordinate,STARLINK-1212 - Y-Coordinate,STARLINK-30262 - Y-Coordinate,STARLINK-3240 - Y-Coordinate,STARLINK-6253 - Y-Coordinate,STARLINK-30419 - Y-Coordinate,STARLINK-3803 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-30308 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-6062 - Y-Coordinate,STARLINK-31976 - Y-Coordinate,STARLINK-3935 - Y-Coordinate,STARLINK-3708 - Y-Coordinate,STARLINK-4037 - Y-Coordinate,STARLINK-4338 - Y-Coordinate,STARLINK-2622 - Y-Coordinate,STARLINK-6342 - Y-Coordinate,STARLINK-11090 [DTC] - Y-Coordinate,STARLINK-1403 - Y-Coordinate,STARLINK-1971 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-4487 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-2378 - Y-Coordinate,STARLINK-31361 - Y-Coordinate,STARLINK-30919 - Y-Coordinate,STARLINK-3622 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-4723 - Y-Coordinate,STARLINK-2487 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-1276 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-5897 - Z-Coordinate,STARLINK-2431 - Z-Coordinate,STARLINK-3947 - Z-Coordinate,STARLINK-30141 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-6221 - Z-Coordinate,STARLINK-3356 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-3060 - Z-Coordinate,STARLINK-6074 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-30702 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-2032 - Z-Coordinate,STARLINK-3532 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-30205 - Z-Coordinate,STARLINK-5180 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-5945 - Z-Coordinate,STARLINK-1696 - Z-Coordinate,STARLINK-4728 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-2368 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-4600 - Z-Coordinate,STARLINK-4556 - Z-Coordinate,STARLINK-5172 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-3516 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-6332 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-31115 - Z-Coordinate,STARLINK-5038 - Z-Coordinate,STARLINK-31604 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-31881 - Z-Coordinate,STARLINK-2111 - Z-Coordinate,STARLINK-30286 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-3056 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-3582 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-6038 - Z-Coordinate,STARLINK-4207 - Z-Coordinate,STARLINK-2547 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-3458 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-2000 - Z-Coordinate,STARLINK-30315 - Z-Coordinate,STARLINK-31425 - Z-Coordinate,STARLINK-5977 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-3741 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-3200 - Z-Coordinate,STARLINK-5978 - Z-Coordinate,STARLINK-1212 - Z-Coordinate,STARLINK-30262 - Z-Coordinate,STARLINK-3240 - Z-Coordinate,STARLINK-6253 - Z-Coordinate,STARLINK-30419 - Z-Coordinate,STARLINK-3803 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-30308 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-6062 - Z-Coordinate,STARLINK-31976 - Z-Coordinate,STARLINK-3935 - Z-Coordinate,STARLINK-3708 - Z-Coordinate,STARLINK-4037 - Z-Coordinate,STARLINK-4338 - Z-Coordinate,STARLINK-2622 - Z-Coordinate,STARLINK-6342 - Z-Coordinate,STARLINK-11090 [DTC] - Z-Coordinate,STARLINK-1403 - Z-Coordinate,STARLINK-1971 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-4487 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-2378 - Z-Coordinate,STARLINK-31361 - Z-Coordinate,STARLINK-30919 - Z-Coordinate,STARLINK-3622 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-4723 - Z-Coordinate,STARLINK-2487 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-1276 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3264.5442,3526.3622,3505.5593,-546.9001,-6422.3456,1021.2594,-6134.3145,4837.1714,-2994.9797,-4467.5864,-1563.9498,-2581.9537,-4540.9685,-1899.8574,-2527.3919,-5951.8613,3230.0619,-4007.7476,4524.5519,-6663.9239,3801.6336,4568.7103,-721.3101,1347.5872,670.9771,-5976.7797,5588.1448,-4458.3041,1372.7471,-6501.0456,4116.5950,-1564.6638,-3955.9432,4581.8951,199.2479,-3445.1057,-2245.4401,2169.1976,-4646.6751,-5148.2698,-1787.4010,-5762.0006,5009.6103,-5987.2652,4328.6613,5772.0274,2471.4297,4414.9801,1216.3924,-1946.6051,4005.7772,-13.9598,4790.6435,5435.3335,-4200.9167,-5921.5880,3848.0233,-458.9269,1717.1414,4207.3397,1002.3352,-331.6705,3352.1338,-4265.2615,2653.7708,-156.4507,-1671.8618,1824.9909,3646.8226,-3655.2070,3591.9202,-6534.7570,-228.5632,-5638.5855,2047.5073,-3388.5767,2176.2532,-4497.8843,2316.5104,724.3057,-6573.0908,5300.9376,5056.7063,638.4918,-2120.5858,-3744.3413,-5311.3418,3289.0217,-3220.7766,446.4873,-3431.6488,-4535.7554,-3378.3539,-2012.3949,-5237.6035,-2345.2319,-4504.2417,-4750.9698,-2526.4247,4109.8388,295250.4712,297358.0099,293692.7928,293334.8846,288512.5044,290205.0474,297817.6321,295636.9788,-175648116.5704,-175635302.6132,-175637170.6712,-175634097.2761,295371.5432,-175632293.0940,-2533.5014,3738.4693,-1428.8334,6062.8299,-1375.2221,-5333.3197,-1389.8563,-3788.0781,5254.1615,-5034.6000,-4735.6463,-1461.1582,-3065.8933,5144.0197,-5534.9666,-2719.6159,4932.5208,-5324.9702,-1097.4959,1731.7871,3635.8450,2672.1827,5174.2456,6735.3484,6902.8222,-2933.3083,1670.7682,2747.0871,-5812.3659,-222.6502,-5066.3848,5678.3829,-1353.3387,-1437.8900,6577.9175,2252.5324,6348.2392,6223.8069,-3236.1944,519.4582,-1563.8002,831.4665,-1105.7566,-404.4889,-612.0652,-1596.2798,-3278.1447,-4197.4990,-6537.2697,-3809.5375,-3276.2729,1093.6655,-4966.2870,-3493.2628,-1819.7687,1448.4254,-4448.9299,-4672.9628,-4801.6769,2883.5670,-6753.4922,-5121.8084,-4627.4983,3976.9692,-5170.6621,-4142.1263,1958.2690,3796.9996,5756.1692,-3277.2168,5753.1432,557.1305,-5764.2810,-837.0054,4634.8632,-6025.5312,4600.0210,5074.7331,-3539.3442,-5155.3072,-1189.3059,2536.9358,-1637.9918,-4033.1063,-3536.2989,-1984.5507,1543.7716,-4051.6430,3476.4754,6867.1241,-5526.2276,-2748.4629,4133.3859,4551.7609,4493.7224,6505.3770,-3567.1826,1148.9946,4533.0452,-5062.3792,-189735.7935,-226048.6022,-202427.9455,-202792.9205,-209924.0062,-208825.2887,-211040.8994,-207964.4456,311604653.8598,311576959.5951,311614647.1664,311603277.5825,-208250.1697,311610557.4727,5517.1861,-4683.5848,-5836.5124,3236.1410,-2170.4688,-4321.3188,-2627.6835,3213.4354,-3471.1498,-1416.2187,-4699.3484,6292.6643,-4251.3676,-4204.1609,3138.5071,1963.2543,-3525.5943,1876.0783,-5094.0131,-588.2333,-4326.7895,4435.4119,4541.2026,-896.0281,26.8791,1568.3434,3693.7965,-4487.7299,3533.7888,1514.6170,2398.8909,-3624.2222,5478.5324,4942.4820,2057.2817,-5492.0062,1582.6450,2080.5949,3975.2561,-4608.5984,6382.6800,-3534.3073,-4409.1523,3206.6014,-5334.6749,-3514.4759,5452.9190,-3375.4977,1888.4680,5410.8596,-4676.9778,6846.0721,-130.1284,2094.2756,-5226.2298,-3257.2455,3642.9790,-5140.0569,-4684.8261,4508.6145,-1235.4891,4450.7750,3802.0322,-3733.0568,-3789.4216,-5518.3613,6441.8567,-5479.6116,-123.3828,-4849.2159,1403.6219,1853.4351,-3823.8901,3905.3765,4709.9018,-225.6072,4701.8100,562.5034,-5423.1546,4410.9938,-1721.5989,3674.1546,4321.5013,-5624.1943,-5350.3715,5422.6545,4140.8288,4424.0390,5000.9220,630.8633,-1263.3038,4186.2815,4421.8892,-4796.6215,-156.0040,-62.9409,-3808.6439,4823.2490,4588.5160,-2328.9872,9489.8182,6554.2766,7099.0868,8915.8148,11672.5762,2235.9487,-2105.3749,7860.9956,31509581.7519,31492376.2208,31538042.2682,31520408.2075,6092.8163,31521077.2085,
300.000,-4392.4839,3136.3849,4207.1651,959.2895,-5843.6712,-860.2141,-6752.8799,3372.5695,-2715.9503,-4928.4125,-2898.6658,-4366.0508,-5006.6518,-1.9334,-3966.5851,-6631.5768,4714.8415,-5292.3292,4605.6626,-5882.7442,4695.1825,5018.7308,1.6538,2504.5192,2121.8009,-5859.2549,4932.7542,-3518.6527,-568.9550,-5779.3488,2917.4858,-330.4950,-4210.2459,3036.2563,1461.7888,-2044.8202,-1107.5988,3421.7213,-5974.5160,-5008.4335,-2847.9066,-4436.9869,4702.1280,-5213.5050,4398.7005,4452.9377,556.2658,4416.5794,-180.6300,-3511.0006,2313.9678,-1881.1454,3711.2721,3992.2996,-5413.1837,-4548.1024,2708.7565,-2375.5945,-287.0318,4930.8874,386.0425,-2404.5603,2499.4186,-3271.4775,621.6302,-2295.4043,-621.1128,3536.3417,4745.5718,-5296.1838,4869.9309,-5608.4986,-1687.3767,-6228.8342,3876.1020,-4501.9089,3942.4440,-3047.1622,689.7498,-1098.5465,-6896.1231,5852.5000,3450.5366,-328.6100,-4017.0468,-4898.9105,-5480.1265,1279.0185,-2272.1633,1631.3513,-4481.8466,-4380.5209,-1959.3368,51.5390,-4162.7335,-1093.7315,-4548.9195,-3283.0141,-763.3475,2532.1562,299099.5569,302006.4943,298132.8506,297729.1500,292811.6009,294543.9114,302078.2721,300326.9665,-182409084.5083,-182395602.6838,-182398502.9078,-182394439.4460,299693.0861,-182393301.0669,-682.3726,1934.2927,-3108.3102,5123.9849,63.4374,-5946.9371,-178.8902,-3601.0338,6239.5901,-3685.5961,-3133.8103,-515.6443,-1009.4963,4622.1372,-5380.8129,-1643.6606,4596.3884,-4451.3034,-3052.5897,2773.6916,1677.2699,576.5426,6336.4378,6390.7031,6432.0685,-1473.0489,-74.5993,4563.3466,-5368.5087,1078.6726,-4689.5568,6588.0547,812.2358,-2885.4460,6734.6040,3913.2231,6826.7380,4989.5669,-1883.5773,2589.9980,399.0763,2132.3335,-3150.4864,1409.3582,-2661.9276,-3079.9757,-4328.4443,-5196.6316,-5974.7189,-2291.2828,-4597.2972,-209.5764,-5571.3087,-4114.4909,-246.9837,2562.7798,-5866.6417,-5027.5956,-5462.8981,832.2355,-6866.8842,-5113.5735,-5968.3684,5520.4877,-5245.1392,-4012.5707,3789.6756,2454.3994,4678.1238,-2380.1467,4925.8579,1760.5978,-4571.9581,948.7933,3501.5019,-4956.9905,3367.1749,5723.4998,-4862.2274,-4244.4293,8.5475,3353.3295,-2852.0609,-5479.6764,-2563.4557,-228.1273,3203.0323,-4838.8066,5152.8243,6611.6951,-4843.5325,-740.3152,5561.0271,4273.7749,5157.0656,6575.5082,-1678.5453,2658.8048,5617.9522,-5187.5098,-183463.7734,-219806.4589,-196144.0975,-196594.3001,-203677.4627,-202595.7905,-204739.1017,-201426.9703,307695871.4499,307668257.1869,307705291.4127,307694464.2191,-201982.4661,307701705.1392,5269.2140,-5897.4150,-4584.8721,4508.5835,-3702.2469,-3470.4530,-900.4013,4867.0385,-1512.3211,-3074.8305,-5360.2989,5394.4047,-4691.3969,-5136.6022,1490.5976,173.2624,-1953.9268,375.5029,-4133.4369,-2339.2300,-4641.1455,4707.5844,2795.0782,919.7213,-1499.1428,3202.1864,4827.3663,-3788.4684,4358.3985,3163.9658,4221.5671,-2073.9373,5395.7337,5471.2282,280.5151,-5254.2081,-215.6450,3337.8660,2940.5553,-4026.8455,6173.7047,-4707.5286,-3703.9038,4135.6155,-4596.5085,-4348.0224,5248.5829,-1402.0471,3467.2089,5477.6046,-4706.9938,6670.5641,1670.5348,3637.6906,-4347.1929,-4530.6035,2478.1991,-4187.5116,-4245.0766,4618.8317,891.9279,3773.2266,2295.4219,-2598.8887,-4499.3225,-5124.4194,5779.3943,-5407.4097,1419.5973,-3727.1945,-128.0004,3443.6500,-4914.7090,2841.1252,4536.4049,-1738.2081,4596.5996,2056.7784,-4814.6297,5226.8004,77.0380,1607.5286,5183.5664,-4260.9217,-4786.8954,4830.1301,2735.3109,4663.8138,3972.1863,-1184.2815,581.6251,5088.3644,3648.0412,-5432.0747,-1936.7630,-1847.8978,-4900.2728,5412.5681,3982.3010,-3825.2558,9332.9006,6390.1449,7047.8418,8601.7283,11603.6884,2337.8495,-2353.0854,7540.9664,31516138.0375,31498915.8466,31544840.4958,31526424.3915,5948.6624,31527723.8744,
600.000,-5128.7795,2501.2139,4532.7126,2413.7090,-4704.1469,-2635.7002,-6668.5725,1535.0052,-2182.0479,-4921.0245,-3991.8813,-5733.7582,-5033.9238,1928.0637,-4986.8897,-6625.8005,5708.5962,-6059.8079,4269.5927,-4510.5843,5153.0576,5022.9749,687.6888,3423.1824,3381.6404,-5161.0381,3824.4201,-2269.2721,-2480.4577,-4426.8579,1385.2784,913.5028,-4103.3469,1221.1861,2574.3487,-485.9812,142.6792,4371.8564,-6726.6827,-4420.9879,-3672.5815,-2669.1318,3939.5268,-3931.0911,4078.3687,2722.8800,-1383.3276,3986.4323,-1595.5851,-4768.3004,430.1375,-3491.3256,2246.0791,2116.8595,-6123.0166,-2732.1102,1329.6002,-4037.4154,-2242.4948,5193.5462,-281.6448,-4217.5025,1418.4925,-1984.3424,-1483.2303,-4200.8635,422.8334,4932.5557,5370.5120,-6410.2504,5675.4893,-4104.2640,-3027.9196,-6226.7637,5347.1527,-5190.9995,5350.0027,-1269.4321,-963.9723,-2847.7638,-6526.3729,5753.8836,1513.1736,-1209.4868,-5500.4900,-5599.3557,-5126.4177,-847.3767,-1140.2100,2666.8155,-5029.3154,-3813.7487,-383.3131,2130.1594,-2657.9257,285.9639,-4189.8403,-1518.3556,1044.7913,679.6963,302815.4835,306523.8612,302441.4836,301995.9990,296979.4100,298757.9474,306204.1909,304825.4318,-189083102.5448,-189068957.2594,-189072858.5806,-189067821.9018,303881.6183,-189067355.6285,1201.4932,-95.3157,-4438.7653,3696.7654,1532.9583,-6010.6307,1040.3816,-3104.0116,6590.0491,-1945.7739,-1241.3222,414.9206,1143.0893,3689.2552,-4687.0557,-399.9467,3811.9558,-3147.5134,-4684.6735,3565.1960,-439.2326,-1571.0357,6853.9963,5409.4869,5337.7544,168.1149,-1850.5637,5935.2759,-4440.6762,2297.3365,-3878.8523,6845.9956,2886.9958,-4095.2439,6215.6920,5211.2672,6627.0235,3268.2600,-375.2514,4401.0142,2275.9358,3262.5493,-4858.6223,3109.9142,-4430.4081,-4305.1715,-4982.6779,-5659.4645,-4832.9499,-588.3638,-5517.5745,-1566.7512,-5630.9805,-4343.5181,1309.7406,3472.6713,-6712.6232,-4933.3600,-5628.9152,-1290.7160,-6278.7359,-4613.9451,-6698.3989,6524.7405,-4855.0258,-3540.4090,5266.6694,917.3776,3113.7356,-1287.0458,3619.0203,2820.2734,-2953.6906,2619.9723,2066.5916,-3397.3888,1846.0070,5798.9234,-5728.7858,-2939.8693,1206.4826,3823.2260,-3830.2838,-6389.2015,-1370.8312,1512.4053,4522.8486,-5182.5304,6317.8876,5695.3105,-3607.1564,1368.4131,6463.8357,3629.5454,5321.8318,5999.3003,398.0154,3949.4445,6183.5216,-4835.0677,-177115.1211,-213467.4760,-189773.6831,-190309.5575,-197342.0017,-196274.9074,-198350.0247,-194826.4065,303640420.4594,303612900.9637,303649251.3136,303639074.1000,-195625.0932,303646182.7037,4449.4477,-6488.1655,-2848.3381,5290.9455,-4835.6754,-2249.4269,928.3345,6000.4356,605.7586,-4396.8806,-5429.2004,3927.0191,-4630.8362,-5515.4020,-322.8453,-1636.1295,-167.1986,-1165.4403,-2724.9465,-3837.5850,-4433.1322,4471.0095,748.9159,2636.6251,-2864.9262,4479.1611,5438.6734,-2677.7689,4718.4238,4435.3148,5596.7669,-299.9177,4727.0776,5405.6033,-1526.7898,-4438.6287,-1990.7311,4234.5797,1589.5209,-3013.9344,5266.8901,-5350.9274,-2572.6051,4596.9644,-3359.6869,-4719.2124,4457.7117,719.5881,4671.5409,4951.1818,-4243.1518,5785.1982,3289.7275,4767.3800,-3006.5116,-5315.7176,1046.7852,-2792.8364,-3350.0457,4208.2244,2923.8771,2667.4507,535.8790,-1185.4647,-4729.7096,-4176.0873,4502.2958,-4752.9827,2802.4481,-2200.9929,-1645.9039,4645.9514,-5478.1912,1470.0812,3875.3114,-3063.5301,3999.5774,3318.0491,-3679.5936,5457.5946,1867.2683,-631.1658,5472.1369,-2445.5649,-3671.1316,3710.7980,1034.4231,4385.4022,2511.2590,-2871.4899,2355.3757,5403.8324,2484.2082,-5482.7621,-3507.6725,-3433.7044,-5459.8380,5407.6371,2949.6055,-4911.2085,9175.7545,6225.9746,6994.4992,8282.9978,11531.4475,2446.0589,-2595.8861,7101.6352,31522699.4793,31505456.6756,31551627.7805,31532452.6404,5804.5036,31534370.4577,
