sl_50_5400_20280425 Coordinates.csv
2028/04/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:24 2024,
Start: 2028/04/25 07:47:00.00, Stop: 2028/04/25 09:17:00.00,
TIME_UNITS,STARLINK-4445 - X-Coordinate,STARLINK-5048 - X-Coordinate,STARLINK-3563 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-6200 - X-Coordinate,STARLINK-5388 - X-Coordinate,STARLINK-2040 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-4416 - X-Coordinate,STARLINK-30804 - X-Coordinate,STARLINK-30543 - X-Coordinate,STARLINK-31853 - X-Coordinate,STARLINK-11134 [DTC] - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-31212 - X-Coordinate,STARLINK-1720 - X-Coordinate,STARLINK-4454 - X-Coordinate,STARLINK-5199 - X-Coordinate,STARLINK-30351 - X-Coordinate,STARLINK-5497 - X-Coordinate,STARLINK-1216 - X-Coordinate,STARLINK-5789 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-1614 - X-Coordinate,STARLINK-4549 - X-Coordinate,STARLINK-2162 - X-Coordinate,STARLINK-5149 - X-Coordinate,STARLINK-2607 - X-Coordinate,STARLINK-5662 - X-Coordinate,STARLINK-5550 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-31303 - X-Coordinate,STARLINK-30449 - X-Coordinate,STARLINK-3963 - X-Coordinate,STARLINK-3183 - X-Coordinate,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-3715 - X-Coordinate,STARLINK-3568 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-4127 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-5114 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-31376 - X-Coordinate,STARLINK-1690 - X-Coordinate,STARLINK-1333 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4445 - Y-Coordinate,STARLINK-5048 - Y-Coordinate,STARLINK-3563 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-6200 - Y-Coordinate,STARLINK-5388 - Y-Coordinate,STARLINK-2040 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-4416 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,STARLINK-30543 - Y-Coordinate,STARLINK-31853 - Y-Coordinate,STARLINK-11134 [DTC] - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-31212 - Y-Coordinate,STARLINK-1720 - Y-Coordinate,STARLINK-4454 - Y-Coordinate,STARLINK-5199 - Y-Coordinate,STARLINK-30351 - Y-Coordinate,STARLINK-5497 - Y-Coordinate,STARLINK-1216 - Y-Coordinate,STARLINK-5789 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-1614 - Y-Coordinate,STARLINK-4549 - Y-Coordinate,STARLINK-2162 - Y-Coordinate,STARLINK-5149 - Y-Coordinate,STARLINK-2607 - Y-Coordinate,STARLINK-5662 - Y-Coordinate,STARLINK-5550 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-31303 - Y-Coordinate,STARLINK-30449 - Y-Coordinate,STARLINK-3963 - Y-Coordinate,STARLINK-3183 - Y-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-3715 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-4127 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-5114 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-31376 - Y-Coordinate,STARLINK-1690 - Y-Coordinate,STARLINK-1333 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4445 - Z-Coordinate,STARLINK-5048 - Z-Coordinate,STARLINK-3563 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-6200 - Z-Coordinate,STARLINK-5388 - Z-Coordinate,STARLINK-2040 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-4416 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,STARLINK-30543 - Z-Coordinate,STARLINK-31853 - Z-Coordinate,STARLINK-11134 [DTC] - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-31212 - Z-Coordinate,STARLINK-1720 - Z-Coordinate,STARLINK-4454 - Z-Coordinate,STARLINK-5199 - Z-Coordinate,STARLINK-30351 - Z-Coordinate,STARLINK-5497 - Z-Coordinate,STARLINK-1216 - Z-Coordinate,STARLINK-5789 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-1614 - Z-Coordinate,STARLINK-4549 - Z-Coordinate,STARLINK-2162 - Z-Coordinate,STARLINK-5149 - Z-Coordinate,STARLINK-2607 - Z-Coordinate,STARLINK-5662 - Z-Coordinate,STARLINK-5550 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-31303 - Z-Coordinate,STARLINK-30449 - Z-Coordinate,STARLINK-3963 - Z-Coordinate,STARLINK-3183 - Z-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-3715 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-4127 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-5114 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-31376 - Z-Coordinate,STARLINK-1690 - Z-Coordinate,STARLINK-1333 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,509.7725,5163.1100,-4741.3161,-1933.3030,95.9709,-3072.9687,-5507.4344,-924.8418,5960.5249,6569.4852,4241.6988,-5020.8374,-1860.5958,4351.6286,-4802.9842,-2231.9412,-6359.6754,4973.4695,-810.6510,-4645.3450,-326.7800,-1437.8725,77.3056,6722.4501,5774.9842,2792.0736,5033.8796,-5288.9221,4568.9878,-2899.2223,772.4640,-1561.8853,-310.7319,0.0000,5854.0867,-1482.7931,-6102.9374,-1081.4780,-4543.7617,13.6303,6879.7107,-1283.2257,2891.6356,5420.6948,-1858.1931,-6711.0429,5957.6513,960.4254,0.0000,5153.7307,-152891.3981,-141286.9151,-148196.6332,-148519.8738,-150984.0324,-149681.4439,-141777.3936,-145642.2435,-200203512.0821,-200203619.0151,-200215573.2265,-200215198.1193,-144937.7855,-200218994.7272,6320.7395,-4507.3056,1408.0640,3762.2443,-5497.5723,-4067.4127,-3698.1687,6462.2800,-3489.3809,-917.2058,4141.4832,1418.4562,5866.1968,1052.0837,-2296.2957,-5980.7988,-1915.5315,-2858.0470,4250.3474,-4129.3761,6900.6095,-2988.1537,-4159.2669,1674.0498,893.2207,-4342.4515,-193.4767,-3106.9946,-2416.5554,-5975.6528,-5711.9671,-1959.3200,-5022.0083,0.0000,543.5109,-3869.3222,1194.7535,-5282.7105,-4773.0398,-5717.2731,-335.3078,4095.9811,-3783.2179,-405.1262,5905.8921,-48.5881,-3000.8768,6160.0835,0.0000,2529.9322,355853.7123,340013.0555,344357.0954,343842.7987,335599.8409,337122.7471,337326.9644,338428.1283,292666588.0426,292616100.3523,292643605.4409,292657489.1995,339257.4778,292661348.8872,-2746.6416,-566.0059,-4838.1273,5448.8071,4229.2729,4671.4479,-1842.5379,-2378.4087,-650.9372,-1625.4419,-3336.6819,-4376.9935,2747.0861,-5255.4995,4429.5793,-2524.8765,1635.1490,-3864.9294,-5430.3639,-3025.5621,453.0547,-6116.5879,5524.5980,174.9550,-3701.2906,-4378.8903,-4732.8918,3156.9086,-4611.6565,-435.2663,-3714.6423,-6474.1596,4575.2682,0.0000,3628.5396,-5529.6343,-2979.5383,4037.1819,2047.4147,-3901.4760,-471.9347,-5420.2117,4695.7623,-4284.2163,2834.1411,1665.7087,-1932.1621,-2752.1081,0.0000,-3826.8941,136164.9304,134493.6854,134410.6130,136123.3612,138955.4735,129561.6166,125143.0675,134827.3663,64534014.7584,64515388.5232,64506210.1468,64516602.4573,133360.4269,64521758.3511,
300.000,-24.0810,3997.4564,-3198.9217,-162.1568,-1876.3962,-4513.1460,-5551.9454,-324.1518,6037.9617,6475.1419,4845.8404,-3811.9770,-241.0895,3993.3930,-5064.2376,-3143.9840,-6827.0899,3233.3474,-966.1617,-4788.0633,1175.7460,-2192.3654,-2077.1540,6717.3371,4891.3599,1748.1777,5607.6826,-5088.0080,2777.9002,-3894.2476,-988.2687,388.5531,-2407.3599,0.0000,6344.2301,-3452.4072,-6253.5432,-2416.6506,-4885.7685,-1509.5627,6597.3575,597.5827,766.3492,4154.4672,20.4641,-5961.2631,5333.2326,2635.0507,0.0000,6326.8936,-160409.7199,-148096.6084,-155193.4005,-155534.6867,-158105.7771,-156758.0610,-148952.1444,-152498.0479,-206544457.3839,-206543616.9241,-206556042.3899,-206555813.4716,-152044.3150,-206559950.8342,5131.9678,-5093.4845,2815.4887,4892.3543,-4757.3483,-2459.6290,-2197.8739,6931.4067,-3017.6409,-2157.6624,2242.2516,3208.0262,5305.2794,-1079.1415,-174.6918,-4626.3056,-439.8032,-3611.4097,2241.4610,-2414.7557,6736.7896,-957.1736,-3974.7026,135.3810,-742.9086,-5774.1247,-1930.4852,-1361.2342,-3398.2562,-5209.8510,-6275.4936,-849.1376,-4428.4153,0.0000,-1207.3535,-3013.4627,2591.5840,-3807.5836,-3277.6616,-4581.8210,-1520.8120,4974.3338,-4020.8954,-1925.8142,5585.9984,1207.3058,-4424.5128,6135.1841,0.0000,1458.4660,352455.7733,336644.6562,341235.5764,340627.3932,332402.3110,333922.4551,334169.5142,335602.7670,288224954.7242,288174881.7064,288202430.0002,288216688.5046,336086.9774,288219792.5074,-4629.8369,-2322.1845,-5450.6667,4861.8792,4685.2440,4625.0120,-3430.4952,-297.8687,1588.0846,185.0476,-4215.9044,-4642.9886,4145.0311,-5527.2291,4719.7243,-3981.7771,107.7052,-4934.8868,-6500.1861,-4363.2563,-1090.1277,-6533.4061,5265.2041,1689.7346,-4834.8447,-3068.8192,-3548.7436,4452.2328,-5358.9673,1402.2308,-2579.3544,-6878.1277,4565.5460,0.0000,2459.4982,-5171.2282,-1306.7263,5001.4886,3602.1332,-4963.9745,1340.9723,-4763.7682,5287.1059,-5190.0594,3890.9968,3284.8061,-438.2793,-1359.1395,0.0000,-2330.8226,136224.8030,134634.2590,134582.3395,136032.6716,139109.2997,129888.6855,125120.5882,135136.3725,64540050.8742,64521205.3281,64512042.2999,64522249.0597,133440.2949,64527775.4889,
600.000,-490.8555,2411.5944,-1372.1879,1586.7968,-3691.6076,-5545.7515,-5065.9406,305.7457,5446.3198,5709.2334,4994.2763,-2248.5459,1442.6807,3298.0433,-4879.7662,-3782.1349,-6604.6062,1174.4299,-926.8201,-4499.2355,2574.3329,-2807.8542,-4025.3084,6064.3546,3556.5476,554.2143,5651.6015,-4418.8515,728.6009,-4468.4186,-2629.1985,2245.7032,-4268.5658,0.0000,6227.1462,-5095.1617,-5783.0182,-3545.5482,-4774.2835,-2930.9474,5652.7972,2385.8773,-1447.2720,2509.1680,1922.7303,-4625.8468,4196.9510,4029.1976,0.0000,6866.9419,-167851.9678,-154850.8529,-162118.4607,-162473.6598,-165156.3562,-163758.0379,-156058.4415,-159267.9744,-212786906.0471,-212785129.9538,-212798034.9843,-212798004.6028,-159081.5379,-212802414.0632,3371.9377,-5185.6022,3996.5469,5573.1770,-3596.0663,-643.0012,-449.7083,6694.0749,-2236.4639,-3176.6669,107.7436,4699.4456,4203.4178,-3117.6596,1963.8200,-2800.2033,1079.2517,-4062.4582,-6.0095,-438.5152,5917.4439,1143.9936,-3455.6969,-1432.1074,-2348.3214,-6596.0887,-3447.0002,550.2618,-4103.0085,-3853.2654,-6224.1263,433.7689,-3424.0481,0.0000,-2820.4845,-1914.0545,3715.1162,-1946.3175,-1434.0703,-3022.7132,-2569.2359,5400.9905,-3879.0685,-3305.1109,4722.7371,2379.4704,-5418.1141,5490.3595,0.0000,267.1732,348897.8852,333136.9397,337962.7846,337261.4571,329055.7763,330577.6547,330860.4840,332674.8268,283645960.4442,283596323.2084,283623910.5408,283638565.6665,332767.6887,283640874.4748,-6014.0926,-3823.9593,-5478.1688,3748.2910,4641.4439,4080.6714,-4644.2044,1814.3560,3657.1395,1974.7632,-4618.6301,-4386.1056,5060.6278,-5201.9391,4504.0820,-5000.6548,-1431.7590,-5474.4653,-6880.8178,-5230.8686,-2516.1837,-6261.7199,4439.9450,3023.1832,-5448.7510,-1406.3823,-1981.6123,5264.4767,-5533.0219,3070.3493,-1158.8235,-6552.6697,4039.5420,0.0000,1024.6788,-4255.3525,508.3367,5383.8617,4765.9524,-5494.0235,3008.3292,-3594.3473,5250.3990,-5539.2377,4508.7543,4549.4900,1102.3155,187.0530,0.0000,-581.5860,136284.4046,134767.4286,134751.8119,135937.2988,139259.7049,130221.9812,125102.9322,135322.1817,64546081.2792,64527022.1983,64517878.8164,64527944.5160,133520.0831,64533792.4663,
900.000,-819.9430,557.0495,556.6349,3146.7047,-5173.2996,-6065.5435,-4110.2072,928.5577,4237.3967,4345.2050,4676.1702,-488.8995,3017.0728,2331.3991,-4265.2815,-4093.8784,-5716.4068,-997.4592,-691.7464,-3817.5753,3746.9919,-3218.1483,-5572.7738,4831.2597,1908.6404,-682.4068,5147.1838,-3356.9571,-1374.7768,-4575.6104,-3996.7160,3809.3096,-5700.9980,0.0000,5506.2422,-6242.8462,-4727.5509,-4350.2870,-4232.9422,-4114.3826,4139.9778,3910.9231,-3504.2789,651.0725,3657.1860,-2842.2489,2648.1457,5012.2700,0.0000,6717.5938,-175214.7081,-161544.1958,-168968.7522,-169333.2430,-172132.7210,-170677.8464,-163093.0029,-165969.4497,-218927883.0404,-218925183.5658,-218938576.6275,-218938798.5789,-166046.3406,-218943409.3496,1234.3367,-4789.6642,4833.7495,5726.5778,-2125.9612,1208.4111,1378.6978,5775.2790,-1257.0192,-3888.4034,-2042.5736,5737.7337,2687.2133,-4857.8729,3910.7713,-689.3839,2503.3389,-4172.8608,-2246.8369,1605.8537,4523.6096,3102.8775,-2644.2131,-2888.2503,-3768.5733,-6717.4769,-4603.4348,2440.3826,-4462.8349,-2049.2939,-5554.0456,1745.7622,-2107.0749,0.0000,-4149.3163,-670.5228,4469.8402,97.4974,578.2853,-1198.8474,-3394.5267,5321.5458,-3372.9529,-4409.1882,3409.8864,3365.0780,-5896.3199,4282.1819,0.0000,-944.4109,345181.7629,329492.3286,334540.2717,333746.2213,325561.7881,327090.5343,327401.3294,329617.9360,278931788.6935,278882607.9829,278910229.7922,278925293.4259,329301.1259,278926778.1182,-6751.6421,-4907.4825,-4917.6308,2228.4901,4102.4868,3096.8996,-5352.0993,3733.0892,5334.8669,3542.9830,-4499.6449,-3635.0920,5387.6007,-4314.4177,3805.6705,-5470.2866,-2811.8934,-5426.1616,-6532.2752,-5535.5982,-3672.2075,-5329.7397,3137.3244,4032.2070,-5477.5110,417.7991,-200.2751,5505.7906,-5115.2877,4367.6712,390.0048,-5531.6527,3056.6129,0.0000,-520.8672,-2880.0814,2267.9651,5140.0301,5412.8830,-5435.1789,4349.2075,-2037.2317,4589.9665,-5294.5562,4617.8637,5323.5864,2525.2723,1712.1197,0.0000,1230.8879,136343.7358,134894.1576,134918.8592,135837.2109,139406.7181,130561.5213,125090.0534,135375.5739,64552105.9673,64532839.1404,64523719.7982,64533689.4881,133599.7914,64539809.2836,
1200.000,-964.9388,-1384.8379,2398.8530,4373.3098,-6174.8194,-6014.4330,-2788.2304,1506.0678,2534.1302,2520.4263,3922.9638,1292.3928,4314.7384,1179.9292,-3273.4954,-4053.3527,-4254.4997,-3065.8173,-291.2497,-2814.6426,4591.4276,-3369.1663,-6565.4755,3141.7957,112.1936,-1851.2845,4129.9046,-2011.7041,-3324.6627,-4218.5536,-4965.8501,4915.8430,-6554.4342,0.0000,4244.2343,-6775.1240,-3183.8347,-4741.0214,-3323.3118,-4941.3968,2210.9425,5030.9190,-5176.6250,-1236.5087,5046.2060,-791.5279,827.5376,5496.0669,0.0000,5893.0791,-182494.5455,-168171.6368,-175741.2516,-176109.8794,-179031.8524,-177513.9528,-170052.5819,-172618.8218,-224964461.7215,-224960851.5984,-224974741.2989,-224975269.5199,-172935.6429,-224980010.0105,-1045.3035,-3957.2543,5237.6484,5324.4791,-484.9025,2920.2892,3108.0077,4271.2243,-207.8061,-4236.8562,-3987.1153,6210.8242,923.4589,-6122.2105,5476.4405,1490.6493,3702.5228,-3930.9938,-4237.0603,3515.5421,2692.3952,4723.9020,-1605.8820,-4100.6140,-4862.2411,-6122.9660,-5298.2261,4120.3938,-4436.9509,5.8648,-4323.7245,2931.7311,-603.3182,0.0000,-5076.6107,608.2290,4797.4144,2103.8795,2560.1482,708.6422,-3929.4760,4728.8872,-2550.2345,-5125.5320,1783.3417,4074.4386,-5823.3181,2626.0046,0.0000,-2075.1673,341309.1959,325712.9289,330969.6555,330082.9296,321921.9628,323463.4099,323793.5810,326402.8388,274084687.3847,274035983.5649,274063634.8809,274079109.2162,325688.8682,274079751.1902,-6764.0972,-5455.0209,-3828.6917,467.1205,3125.7305,1779.5273,-5477.7266,5253.7912,6442.1846,4713.9114,-3872.3000,-2474.1543,5088.0419,-2959.9406,2699.2063,-5339.6223,-3879.4936,-4795.0921,-5490.9166,-5244.8810,-4434.6634,-3834.7582,1497.2689,4608.6151,-4917.9838,2193.8287,1602.7130,5150.1188,-4150.0088,5137.8298,1895.5895,-3922.3044,1727.8216,0.0000,-2010.1953,-1193.3447,3780.3017,4298.3021,5473.0576,-4793.6107,5218.3404,-260.0093,3384.0024,-4481.9498,4206.0417,5523.9491,3678.7096,3043.9164,0.0000,2909.3186,136402.7972,135015.2534,135083.3153,135732.3909,139550.3667,130907.2986,125081.9080,135296.6472,64558124.9349,64538656.1608,64529565.3484,64539483.8274,133679.4198,64545825.9405,
1500.000,-909.6556,-3220.6515,3977.5377,5158.4712,-6593.9986,-5388.2717,-1234.7812,1999.4241,517.3884,421.8750,2805.3826,2921.5990,5192.3746,-56.5124,-1989.8941,-3663.1086,-2368.6419,-4824.7224,216.8393,-1587.3069,5033.5087,-3225.9488,-6905.5023,1162.8971,-1657.9746,-2848.5771,2687.4836,-514.9620,-4930.2923,-3446.3530,-5451.7382,5455.9159,-6737.9577,0.0000,2557.6752,-6632.8143,-1300.0713,-4666.0834,-2137.6778,-5322.9183,59.9807,5646.4944,-6278.7064,-2971.0149,5944.1473,1320.3905,-1095.6782,5442.5082,0.0000,4476.8897,-189688.1256,-174728.5623,-182432.9750,-182800.0021,-185850.7627,-184262.8117,-176933.9681,-179229.9334,-230893765.2315,-230889257.6605,-230903652.7332,-230904540.1338,-179746.3986,-230909339.1399,-3215.3825,-2778.6109,5156.5490,4393.4031,1176.4678,4334.5643,4564.4922,2338.6419,782.0711,-4199.5256,-5524.7563,6061.9695,-899.3759,-6779.4975,6508.5966,3517.6205,4566.7757,-3353.1716,-5760.1708,5098.2388,603.0509,5847.9266,-425.1860,-4956.4201,-5514.8030,-4875.0593,-5476.9002,5418.7987,-4016.4890,2085.0175,-2649.1460,3843.2508,945.5660,0.0000,-5524.6733,1812.9769,4680.6740,3860.1540,4312.2913,2514.0985,-4130.6797,3666.0493,-1486.9699,-5374.3742,6.9907,4438.9270,-5215.1233,684.8728,0.0000,-3030.5329,337282.0469,321800.6589,327252.6193,326272.8273,318137.9809,319698.7322,320038.8428,322999.5530,269106967.7808,269058760.8287,269086436.2583,269102314.3306,321932.5592,269102104.7953,-6050.0540,-5407.2394,-2327.6930,-1344.8904,1815.2987,270.4416,-5007.5263,6214.7139,6861.2917,5356.5074,-2807.0908,-1033.8613,4196.6561,-1284.5546,1303.2437,-4622.9612,-4516.4412,-3648.4961,-3866.0587,-4389.6587,-4722.3416,-1933.7545,-303.8317,4690.6517,-3829.7311,3717.0669,3232.0903,4235.9055,-2739.8421,5288.2036,3191.0074,-1894.7985,203.4952,0.0000,-3282.7389,622.6315,4880.5990,2956.3831,4940.0353,-3637.5266,5521.7961,1545.3161,1775.6038,-3187.9413,3319.6195,5129.1399,4439.5796,4032.1799,0.0000,4270.9370,136461.5891,135131.3937,135245.0186,135622.8419,139690.6766,131259.2732,125078.4544,135095.3444,64564138.1810,64544473.2660,64535415.5715,64545326.6924,133758.9683,64551842.4371,
1800.000,-669.9019,-4763.8793,5144.5627,5439.6733,-6383.9649,-4238.4654,397.6611,2370.9575,-1593.7470,-1733.4481,1427.2317,4242.7118,5546.7098,-1272.8878,-525.6706,-2954.0677,-250.5858,-6099.2404,754.7817,-248.6587,5033.3235,-2778.6936,-6561.1731,-912.0409,-3233.5150,-3585.9045,952.4511,991.7764,-6036.4788,-2347.5579,-5416.8526,5385.8286,-6230.0454,0.0000,605.9045,-5825.0869,738.6660,-4118.9885,-789.6290,-5209.0665,-2096.3008,5709.7470,-6688.5747,-4388.1383,6252.8117,3283.4907,-2939.7134,4866.0594,0.0000,2612.9330,-196792.1358,-181210.6863,-189040.9790,-189400.0323,-192586.4971,-190920.8594,-183733.9888,-185812.8168,-236712967.8661,-236707576.5027,-236722485.7906,-236723783.2516,-186475.5976,-236728570.9796,-5035.4649,-1372.7204,4583.3552,3013.3320,2708.5384,5324.1679,5597.1750,177.7033,1598.7039,-3787.9706,-6495.6562,5296.9959,-2591.2762,-6759.2121,6907.6920,5184.8270,5015.6115,-2483.1203,-6650.8923,6191.3301,-1540.7124,6368.4310,801.0092,-5372.9145,-5650.7670,-3107.2839,-5136.0341,6199.0029,-3226.9805,3955.2459,-692.7664,4357.2039,2395.3289,0.0000,-5461.3979,2843.2485,4143.3947,5183.6776,5655.5787,4045.1863,-3981.5984,2223.8817,-281.0899,-5117.8493,-1743.7288,4417.5518,-4136.8151,-1346.7968,0.0000,-3730.0688,333102.2517,317757.3349,323390.9102,322317.1484,314211.5865,315799.0945,316138.7914,319379.9132,264001003.3925,263953312.8855,263981006.6002,263997272.9945,318033.9060,263996212.2881,-4685.2612,-4769.2501,-575.7478,-3011.3603,311.0604,-1267.7863,-3992.1992,6513.9688,6547.7431,5398.9637,-1424.0653,523.2878,2816.8865,530.3022,-232.4970,-3398.4648,-4652.4662,-2109.0053,-1829.3723,-3061.3260,-4504.6798,172.4352,-2072.3133,4269.4987,-2329.0829,4812.1253,4511.4332,2862.0811,-1035.4484,4800.7319,4132.6929,335.1161,-1343.8712,0.0000,-4201.7161,2371.0662,5449.2471,1270.2989,3871.4465,-2090.3626,5226.8775,3183.3206,-44.0101,-1550.9260,2058.4633,4181.6151,4726.7835,4565.5564,0.0000,5167.6591,136520.1123,135243.1487,135403.8125,135508.5942,139827.6722,131617.3614,125079.6536,134791.3142,64570145.7071,64550290.4624,64541270.5737,64551216.6768,133838.4367,64557858.7735,
