sl_100_86400_20280124 Coordinates.csv
2028/01/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:45 2024,
Start: 2028/01/24 07:47:00.00, Stop: 2028/01/25 07:47:00.00,
TIME_UNITS,STARLINK-2442 - X-Coordinate,STARLINK-2739 - X-Coordinate,STARLINK-32080 - X-Coordinate,STARLINK-1818 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-4211 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-2604 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-30231 - X-Coordinate,STARLINK-30508 - X-Coordinate,STARLINK-4032 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-2639 - X-Coordinate,STARLINK-2234 - X-Coordinate,STARLINK-5828 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-3342 - X-Coordinate,STARLINK-4413 - X-Coordinate,STARLINK-2666 - X-Coordinate,STARLINK-3106 - X-Coordinate,STARLINK-30766 - X-Coordinate,STARLINK-4603 - X-Coordinate,STARLINK-30306 - X-Coordinate,STARLINK-31949 - X-Coordinate,STARLINK-3930 - X-Coordinate,STARLINK-3549 - X-Coordinate,STARLINK-2061 - X-Coordinate,STARLINK-5545 - X-Coordinate,STARLINK-3268 - X-Coordinate,STARLINK-2367 - X-Coordinate,STARLINK-31510 - X-Coordinate,STARLINK-30471 - X-Coordinate,STARLINK-5214 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-3365 - X-Coordinate,STARLINK-1255 - X-Coordinate,STARLINK-31232 - X-Coordinate,STARLINK-6225 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-5812 - X-Coordinate,STARLINK-31101 - X-Coordinate,STARLINK-31589 - X-Coordinate,STARLINK-1981 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-6352 - X-Coordinate,STARLINK-6249 - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-1456 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-4191 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-5530 - X-Coordinate,STARLINK-30932 - X-Coordinate,STARLINK-31680 - X-Coordinate,STARLINK-3730 - X-Coordinate,STARLINK-30222 - X-Coordinate,STARLINK-6279 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-6105 - X-Coordinate,STARLINK-2738 - X-Coordinate,STARLINK-30702 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-30111 - X-Coordinate,STARLINK-1887 - X-Coordinate,STARLINK-30215 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-3586 - X-Coordinate,STARLINK-32233 - X-Coordinate,STARLINK-4625 - X-Coordinate,STARLINK-5880 - X-Coordinate,STARLINK-5264 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-30234 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-3587 - X-Coordinate,STARLINK-31330 - X-Coordinate,STARLINK-3264 - X-Coordinate,STARLINK-1577 - X-Coordinate,STARLINK-2036 - X-Coordinate,STARLINK-2516 - X-Coordinate,STARLINK-1032 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-5233 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-3874 - X-Coordinate,STARLINK-3049 - X-Coordinate,STARLINK-6081 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-31800 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-2739 - Y-Coordinate,STARLINK-32080 - Y-Coordinate,STARLINK-1818 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-4211 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-2604 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-30231 - Y-Coordinate,STARLINK-30508 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-2639 - Y-Coordinate,STARLINK-2234 - Y-Coordinate,STARLINK-5828 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-3342 - Y-Coordinate,STARLINK-4413 - Y-Coordinate,STARLINK-2666 - Y-Coordinate,STARLINK-3106 - Y-Coordinate,STARLINK-30766 - Y-Coordinate,STARLINK-4603 - Y-Coordinate,STARLINK-30306 - Y-Coordinate,STARLINK-31949 - Y-Coordinate,STARLINK-3930 - Y-Coordinate,STARLINK-3549 - Y-Coordinate,STARLINK-2061 - Y-Coordinate,STARLINK-5545 - Y-Coordinate,STARLINK-3268 - Y-Coordinate,STARLINK-2367 - Y-Coordinate,STARLINK-31510 - Y-Coordinate,STARLINK-30471 - Y-Coordinate,STARLINK-5214 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-3365 - Y-Coordinate,STARLINK-1255 - Y-Coordinate,STARLINK-31232 - Y-Coordinate,STARLINK-6225 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-5812 - Y-Coordinate,STARLINK-31101 - Y-Coordinate,STARLINK-31589 - Y-Coordinate,STARLINK-1981 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-6352 - Y-Coordinate,STARLINK-6249 - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-1456 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-4191 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-5530 - Y-Coordinate,STARLINK-30932 - Y-Coordinate,STARLINK-31680 - Y-Coordinate,STARLINK-3730 - Y-Coordinate,STARLINK-30222 - Y-Coordinate,STARLINK-6279 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-6105 - Y-Coordinate,STARLINK-2738 - Y-Coordinate,STARLINK-30702 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-30111 - Y-Coordinate,STARLINK-1887 - Y-Coordinate,STARLINK-30215 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-3586 - Y-Coordinate,STARLINK-32233 - Y-Coordinate,STARLINK-4625 - Y-Coordinate,STARLINK-5880 - Y-Coordinate,STARLINK-5264 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-30234 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-3587 - Y-Coordinate,STARLINK-31330 - Y-Coordinate,STARLINK-3264 - Y-Coordinate,STARLINK-1577 - Y-Coordinate,STARLINK-2036 - Y-Coordinate,STARLINK-2516 - Y-Coordinate,STARLINK-1032 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-5233 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-3874 - Y-Coordinate,STARLINK-3049 - Y-Coordinate,STARLINK-6081 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-31800 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-2739 - Z-Coordinate,STARLINK-32080 - Z-Coordinate,STARLINK-1818 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-4211 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-2604 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-30231 - Z-Coordinate,STARLINK-30508 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-2639 - Z-Coordinate,STARLINK-2234 - Z-Coordinate,STARLINK-5828 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-3342 - Z-Coordinate,STARLINK-4413 - Z-Coordinate,STARLINK-2666 - Z-Coordinate,STARLINK-3106 - Z-Coordinate,STARLINK-30766 - Z-Coordinate,STARLINK-4603 - Z-Coordinate,STARLINK-30306 - Z-Coordinate,STARLINK-31949 - Z-Coordinate,STARLINK-3930 - Z-Coordinate,STARLINK-3549 - Z-Coordinate,STARLINK-2061 - Z-Coordinate,STARLINK-5545 - Z-Coordinate,STARLINK-3268 - Z-Coordinate,STARLINK-2367 - Z-Coordinate,STARLINK-31510 - Z-Coordinate,STARLINK-30471 - Z-Coordinate,STARLINK-5214 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-3365 - Z-Coordinate,STARLINK-1255 - Z-Coordinate,STARLINK-31232 - Z-Coordinate,STARLINK-6225 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-5812 - Z-Coordinate,STARLINK-31101 - Z-Coordinate,STARLINK-31589 - Z-Coordinate,STARLINK-1981 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-6352 - Z-Coordinate,STARLINK-6249 - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-1456 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-4191 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-5530 - Z-Coordinate,STARLINK-30932 - Z-Coordinate,STARLINK-31680 - Z-Coordinate,STARLINK-3730 - Z-Coordinate,STARLINK-30222 - Z-Coordinate,STARLINK-6279 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-6105 - Z-Coordinate,STARLINK-2738 - Z-Coordinate,STARLINK-30702 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-30111 - Z-Coordinate,STARLINK-1887 - Z-Coordinate,STARLINK-30215 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-3586 - Z-Coordinate,STARLINK-32233 - Z-Coordinate,STARLINK-4625 - Z-Coordinate,STARLINK-5880 - Z-Coordinate,STARLINK-5264 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-30234 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-3587 - Z-Coordinate,STARLINK-31330 - Z-Coordinate,STARLINK-3264 - Z-Coordinate,STARLINK-1577 - Z-Coordinate,STARLINK-2036 - Z-Coordinate,STARLINK-2516 - Z-Coordinate,STARLINK-1032 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-5233 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-3874 - Z-Coordinate,STARLINK-3049 - Z-Coordinate,STARLINK-6081 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-31800 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5575.1452,4728.8032,-4018.2366,-4316.3799,-3889.3530,-705.7237,4126.0308,-583.2367,2971.2526,1929.9797,5968.3925,-5248.5706,-6582.3278,-6711.4675,3934.2839,2349.9356,-3517.6971,3988.3907,1604.7099,-5539.1771,3432.8785,-460.7185,4600.6099,2073.9676,-5384.4470,140.5956,-4059.0569,5935.6986,-4169.7903,4118.0153,5670.1254,-1594.9627,-2581.2082,-2732.2525,-72.5634,5992.5777,2270.7849,-5120.8895,-1688.1889,2206.8335,-1477.0943,-5280.2330,4833.7354,-5052.2673,2737.5088,-5525.7690,-5038.9248,-3971.0875,2176.2497,2212.8314,2854.1601,-2034.1828,820.3349,-6442.1503,4916.8104,4941.1138,6188.6429,-4122.0362,-4736.8332,1739.1968,3736.6967,-5743.3633,3488.0883,2852.7384,-4713.3100,-5000.9412,-307.2926,-1060.7209,-2057.6815,-5973.0537,5114.4137,5651.8866,-5088.8100,2249.6028,6619.6604,-5728.2055,-2591.7244,-5070.4532,3965.9075,-168.1248,6021.5288,-3538.0319,-4589.1039,-4115.3714,3942.8529,6522.6402,-5142.9491,-4274.4260,1289.3922,-4494.7404,897.8533,2776.8366,-4713.2717,-2444.3296,861.0312,-4112.8200,-6654.0114,4819.5143,1446.5806,2973.8291,-264738.1303,-294368.1145,-274684.4778,-274880.0971,-283160.3651,-281480.4509,-281420.2819,-278226.6132,-62746820.5450,-62766083.3519,-62713317.9355,-62715161.8996,-279495.4252,-62727111.9925,3845.5117,-4462.2892,-5471.1358,4549.9615,3562.7009,-5855.0032,5452.3719,-6504.8867,-3065.7113,-5872.2637,-3436.2980,3707.9600,-112.8744,-1755.6868,2010.9265,3983.4782,-2258.0198,1597.0868,6348.8704,-1112.4317,-5180.3825,1290.7672,4993.5778,6582.6020,433.3347,4652.0785,5089.4134,-1020.3751,4790.6635,1294.3230,3377.5461,-4235.1137,3294.4738,-3201.9969,-6663.8014,-1289.6163,-3866.4400,-872.2312,-6048.3040,3560.3068,-4464.9530,-3744.4995,-2704.6426,-437.1238,-296.1558,-1951.1260,-4282.2967,-1217.7928,3881.7198,-1582.3932,-5336.4163,6558.8546,5699.3555,-2029.7507,662.6293,1636.9735,-735.5697,5250.7334,2219.4472,-3733.3602,-2829.9836,1121.4593,-5660.5673,4853.1339,-2892.3555,-4671.9669,-5966.3668,4597.1641,4652.8628,-1823.4652,-4214.2151,-2686.2860,-1357.4320,3596.9610,-1937.7266,3785.4538,-4658.5230,1506.1800,1095.4834,-5647.9331,1823.6231,5756.4083,197.2234,5413.3138,3986.5542,578.7741,690.5954,-442.8823,4940.1910,128.3734,6226.6681,-5833.4600,-5057.3194,-6474.1269,-6328.3140,989.2259,-289.8685,1519.7755,5065.1236,4013.4774,229756.8066,233118.6488,233974.6118,233834.1418,236233.6645,235038.5971,227031.7578,228998.2556,327112111.9834,327100241.2561,327109676.6869,327109997.0556,230243.6973,327109757.5234,-1344.2176,1146.0503,587.9235,-2988.6282,-4507.0974,3535.8704,-753.3670,1235.7527,5427.5587,3070.5803,862.3912,2584.4344,2113.6730,19.1066,5283.6124,-5124.9906,-5491.5378,-5092.0825,2272.8389,-3984.2701,3010.0446,6792.8817,-822.9065,-889.5691,-4356.2583,-5118.7045,-2380.0689,-3221.6895,2717.0171,-5406.7288,-1935.1357,-5281.1585,-5508.3091,-5069.5649,-1416.3071,3337.8910,-5250.5149,4563.6202,-2920.2239,-5505.7202,-4988.4347,-2194.1264,4165.0338,-4709.9251,6383.2776,3691.6880,1733.0262,5497.5242,-5301.8875,6388.2102,3370.0848,-164.8133,-3661.3383,-245.0325,-4807.9515,-4559.8882,-2794.1431,1423.3867,-4557.2100,-5440.4811,-5077.5211,3709.2647,-2184.2444,3995.5892,-4104.2920,-1046.9769,3085.7228,-4990.7999,4556.4589,3000.2358,1967.8077,-2973.4824,4497.2815,-5383.0029,-285.9898,-911.2196,-4422.6991,4444.6629,5487.8577,3974.0594,-2893.2787,-775.2659,-5081.4212,1070.5960,3908.0119,2225.7155,4125.8483,5341.2671,4627.8147,-5266.0567,-2857.1632,2418.8230,-504.5541,373.8041,2630.7887,-5470.0815,-1964.0208,4611.5082,4305.0974,-4643.4866,-167609.5561,-173453.2402,-170413.0202,-168164.9230,-165697.2579,-175307.6000,-179344.5323,-171424.6096,-101846668.8723,-101865883.8274,-101836203.3877,-101841330.1126,-171227.9679,-101841830.4795,
3600.000,4026.0784,-241.3035,5281.5179,741.2411,1858.6199,3264.1137,-4395.5574,2744.1443,-885.8918,-434.6761,-3670.9012,6174.2360,4473.9032,6003.7134,-6439.0935,-4755.0455,5315.5453,-6224.3198,-3787.2935,3356.2188,-2230.8186,5299.3616,-4590.3240,-1912.4196,3524.7991,-3228.1245,2213.5737,-5573.7588,528.6463,-4168.4929,-4573.2749,3177.8107,-1131.1105,6470.9458,3018.2000,-5932.2681,47.2694,4626.3310,3311.0882,-5422.1240,4845.8235,6024.4842,-3831.6113,2839.5429,-4824.2482,6900.8966,6158.7262,4842.6327,-5625.0422,1732.8815,1052.4258,-807.9403,-3561.8890,5219.0270,-2957.9047,-3520.3779,-2778.9552,3122.2151,3543.3549,2691.0925,322.2499,5718.3229,-371.6637,-5098.2096,6710.0456,5363.2284,3389.2920,-3396.7903,-1560.0586,6899.9109,-1815.6829,-4779.7628,6343.7279,-5946.5502,-4764.1699,5347.3229,5740.2331,5566.3532,-4948.1565,3159.9634,-6871.1334,-4.0831,2231.5836,2228.6073,-4104.6383,-4155.2203,5393.1977,3356.1321,-4058.6712,2705.6537,-2599.0586,506.6069,5349.9473,4096.3419,716.0036,2223.2685,4744.2737,-5137.7084,-5112.8157,-6163.7742,-313378.0259,-342288.9688,-323126.9231,-324559.1575,-332482.5340,-330525.1194,-330401.5651,-329976.4210,-145325114.6457,-145339854.5882,-145296353.0340,-145295949.5339,-328501.0497,-145306188.4147,-4719.5874,4189.6225,2813.2507,-4274.5404,-6336.9863,2526.7737,-2649.7004,4664.6604,6183.1302,6776.4821,2735.6872,-1517.8168,-2726.7756,-739.1059,556.6298,-187.7500,-1647.7020,2019.6605,-3604.4026,-2457.7385,6405.7599,-1841.0652,-1938.4687,-5416.5839,-4075.9267,-5789.5744,-6438.8318,3900.6532,-4311.8798,3061.3847,-103.8999,6093.2413,-5372.5597,711.9699,4275.3579,3677.8861,6513.0028,-3234.7639,2744.7126,-768.0806,4608.8304,2039.3967,5629.0926,-3322.4899,3487.2241,-449.2482,1954.0448,-2935.9094,-3177.4293,3918.0371,4963.3660,-5770.4084,-2049.2856,-577.9237,3326.9557,2456.0124,3098.1310,-4630.5001,-5510.9619,5019.9138,4677.7014,-3888.8768,5359.6752,-4663.6467,1530.1879,1650.1009,2216.4979,-3241.5529,-6297.2136,-410.6125,4290.2937,4977.2432,-1843.1064,-2132.2667,3149.8500,-1077.0657,3396.6140,-4049.7085,3092.5924,6085.1487,460.0760,-5426.1942,-4315.9357,-5615.6204,580.2067,1855.5176,-3763.6502,-4046.1204,-5498.9500,-4110.9002,-6212.3146,4400.1548,2349.5982,4635.4149,6650.0456,-4873.6135,-2430.1595,2873.7401,-4306.1411,-1108.2763,157708.8323,153161.3730,155495.6629,155230.1917,159192.6855,157108.4741,150786.0608,153972.2247,299732126.0832,299712577.9225,299735690.7671,299737130.1050,153140.2550,299730580.7607,-3031.5964,-5103.3137,3247.4437,5413.2656,2110.2173,-5511.2265,4568.9681,3852.1709,-2972.5315,1252.5137,-5217.3106,2741.8733,-4520.3132,-3402.0002,-2413.0370,4983.6895,4063.7881,1222.5488,-4559.5532,5507.2323,1310.2644,-4089.8151,4675.2699,-3925.7485,4360.3389,1953.0000,-1294.0906,-606.3188,-5381.4761,4577.4719,5124.4268,1019.5646,4190.2067,986.1159,4347.7174,-95.3112,2267.5429,-4008.1025,5413.2914,4208.7805,1481.5697,-2502.5195,-1319.1472,5349.3029,-3616.8620,-458.8948,2226.8085,-3946.2162,2461.2356,-5480.5546,-4725.7791,3630.6493,5433.1981,-4263.3023,5266.3930,5411.3769,5401.5876,3927.9600,2265.6165,3743.6182,5059.2212,-495.8042,4483.3797,41.4519,-30.9113,4044.9199,-5377.8839,4999.5466,-2156.6713,519.0465,-5114.7691,-600.3416,-2103.0839,2636.6028,-3877.8373,-4273.4035,1850.9071,-678.4945,-3624.3154,-887.9081,-713.7563,4089.3854,4811.7287,3292.8412,-5443.5082,-5218.5912,875.2741,-4418.6212,-945.9280,4855.2527,-1540.9209,-5299.5750,3718.6460,3116.6485,1732.8309,4354.2789,4438.8287,-3504.0904,-1299.1847,2682.9386,-167081.3976,-173071.0058,-168972.5557,-170053.6511,-164509.7799,-171566.0584,-179886.3699,-170156.7844,-101793684.8185,-101811890.6263,-101775021.3380,-101780993.5718,-170789.1168,-101786148.8827,
7200.000,-215.0754,-5103.5686,-4723.6290,3440.1456,311.9780,-5654.1986,3928.9755,-4225.6692,-736.5671,-1665.1750,-881.6383,-2459.3653,-1292.3039,-3476.4237,6207.7112,6145.8056,-5636.0194,3982.8966,5604.2843,-1116.8362,-363.1218,-6851.5478,3579.4943,2128.3874,-1411.9780,4402.1282,746.6394,2417.4959,3769.0977,3744.1887,2647.9135,-2842.8972,3439.0599,-4683.3068,-5536.4300,3891.7367,-1641.4022,-3342.8447,-5048.0170,6802.9479,-5452.9729,-4016.7513,1677.7109,-854.0748,5450.0905,-5653.0560,-4750.1141,-4542.8804,6398.6098,-3637.6917,-4765.7469,4127.0341,5816.4832,-1494.7565,1186.8232,2145.0837,-1296.0903,882.9190,-1602.3979,-4975.3985,-3391.8958,-3588.0855,-3281.2894,5066.8002,-5481.6750,-4624.5422,-5752.4058,6422.2040,3963.7265,-5204.7754,-2582.6378,1976.0706,-5490.7469,6545.0085,662.4131,-720.9073,-6541.9081,-3697.0571,4448.5561,-4723.6992,5052.8228,4242.4131,-181.3920,1461.9039,3851.4567,858.8932,-1249.0192,-2144.3581,4752.9920,-1172.4490,3551.8215,-4435.7516,-4843.5733,-4996.8665,-2525.2529,-655.8746,-1755.0904,3946.6809,6018.5396,6493.8226,-343066.0928,-368709.3473,-351053.0620,-355142.0246,-360953.5804,-356503.5025,-358996.9878,-355147.6847,-218001741.3018,-218010398.4793,-217980634.2794,-217979668.7272,-356690.6130,-217983827.4028,4240.0011,-2213.9080,1677.5907,3827.2326,6751.5707,1032.4192,-1871.0179,698.5610,-6736.6695,-4677.3002,-2395.7642,-774.5707,5426.2129,3693.5877,-2193.0649,-2674.3021,3976.5230,-3699.9384,-48.3781,5814.3727,-4933.1854,-321.1989,-2720.3949,1450.7136,6562.5985,4749.6872,5484.8141,-4998.4161,3472.1388,-5743.9133,-4071.2748,-5073.0310,5991.8710,1995.2582,-305.3909,-4828.4575,-6344.0881,5984.3539,1196.0392,-1199.5399,-2803.3041,1396.9091,-6310.8251,6325.0418,-4148.7249,2582.8901,1805.3851,5187.1549,1819.5962,-5759.2205,-3885.4627,2981.9277,-1676.1245,4065.3435,-6374.5225,-5902.7706,-5362.0361,2169.9651,6603.0373,-4603.5461,-5730.5464,5099.1492,-4342.1701,2333.9220,548.2658,2420.5032,1925.4408,1853.0003,5259.5652,2646.7873,-3967.8885,-5446.3221,3922.4077,439.6541,-4086.1269,-887.5935,-1302.9196,4652.8770,-5174.9757,-4218.3922,-2725.1870,3235.6449,6753.0542,3890.8722,-4776.9318,-4752.7267,4186.0249,6505.7952,3689.9433,6665.0814,3274.8612,-2304.9656,1641.3015,-899.8624,-4019.8446,6860.8677,5176.3850,-5594.7551,1658.4919,-1608.4369,75719.6185,64079.7015,66861.4837,65030.2707,72076.4209,67008.8927,64559.3257,65750.5958,251898396.9424,251872843.9347,251904246.2486,251906787.5016,66145.9787,251897172.4896,5432.8008,3548.3760,-4620.4765,-4671.1490,1545.8054,3772.8157,-5332.5035,-5089.9062,-1379.5672,-4807.5077,6443.0038,-6433.8455,4081.5754,4724.3794,-2058.3075,-1643.4631,-21.6583,3835.4654,4075.1275,-3571.4665,-4830.8604,-1078.8989,-5159.1175,6452.1681,-1754.0701,2411.1650,4160.3182,3962.6037,4626.7994,-898.7865,-4874.1724,3801.2217,-262.5073,4168.1562,-3960.1727,-3211.3251,2151.9437,944.3110,-4590.1479,-291.1318,3051.2153,5339.5721,-2340.9117,-2673.3088,-1238.0162,-3071.1838,-4582.8985,-186.4214,1886.9186,1371.7670,3190.0596,-4616.4219,-3150.0332,5182.9204,-2380.0453,-2903.5137,-4029.3362,-6418.7255,1379.6747,747.2563,-1838.4746,-3036.8639,-4398.4433,-4083.4442,4115.7862,-4551.4711,2900.6633,-1573.4733,-1842.5258,-3741.7604,5027.9131,3786.4598,-1588.9276,1960.4692,5513.5814,6821.8176,1848.5127,-3543.5150,-760.3498,-2777.8231,3859.5184,-4221.6705,-1118.3236,-5495.1640,3011.0885,4943.7022,-4999.6377,408.7368,-3378.6882,-1459.6075,4924.5384,4748.0726,-4682.4816,-4721.5741,-5027.5826,-509.0961,-4283.8480,-128.7169,-2726.4196,1298.4161,-166594.8464,-172621.1163,-168005.1416,-171934.0441,-163763.5344,-168009.3586,-179755.0724,-171125.1626,-101740176.0465,-101757714.2250,-101715351.2742,-101721831.4454,-170336.4821,-101730430.6112,
