sl_50_5400_20280114 Coordinates.csv
2028/01/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:24 2024,
Start: 2028/01/14 07:47:00.00, Stop: 2028/01/14 09:17:00.00,
TIME_UNITS,STARLINK-6037 - X-Coordinate,STARLINK-3761 - X-Coordinate,STARLINK-3801 - X-Coordinate,STARLINK-6311 - X-Coordinate,STARLINK-1376 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-31709 - X-Coordinate,STARLINK-11082 [DTC] - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-3861 - X-Coordinate,STARLINK-30833 - X-Coordinate,STARLINK-30907 - X-Coordinate,STARLINK-2699 - X-Coordinate,STARLINK-30224 - X-Coordinate,STARLINK-5303 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-1695 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-3691 - X-Coordinate,STARLINK-2322 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-1996 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-4582 - X-Coordinate,STARLINK-4307 - X-Coordinate,STARLINK-3238 - X-Coordinate,STARLINK-5228 - X-Coordinate,STARLINK-2463 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-30551 - X-Coordinate,STARLINK-4709 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-31647 - X-Coordinate,STARLINK-3397 - X-Coordinate,STARLINK-4515 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-1354 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-2680 - X-Coordinate,STARLINK-4714 - X-Coordinate,STARLINK-4468 - X-Coordinate,STARLINK-2334 - X-Coordinate,STARLINK-5602 - X-Coordinate,STARLINK-32142 - X-Coordinate,STARLINK-30210 - X-Coordinate,STARLINK-31121 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-3761 - Y-Coordinate,STARLINK-3801 - Y-Coordinate,STARLINK-6311 - Y-Coordinate,STARLINK-1376 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-31709 - Y-Coordinate,STARLINK-11082 [DTC] - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-3861 - Y-Coordinate,STARLINK-30833 - Y-Coordinate,STARLINK-30907 - Y-Coordinate,STARLINK-2699 - Y-Coordinate,STARLINK-30224 - Y-Coordinate,STARLINK-5303 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-1695 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-3691 - Y-Coordinate,STARLINK-2322 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-1996 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-4582 - Y-Coordinate,STARLINK-4307 - Y-Coordinate,STARLINK-3238 - Y-Coordinate,STARLINK-5228 - Y-Coordinate,STARLINK-2463 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-30551 - Y-Coordinate,STARLINK-4709 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-31647 - Y-Coordinate,STARLINK-3397 - Y-Coordinate,STARLINK-4515 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-1354 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-2680 - Y-Coordinate,STARLINK-4714 - Y-Coordinate,STARLINK-4468 - Y-Coordinate,STARLINK-2334 - Y-Coordinate,STARLINK-5602 - Y-Coordinate,STARLINK-32142 - Y-Coordinate,STARLINK-30210 - Y-Coordinate,STARLINK-31121 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-3761 - Z-Coordinate,STARLINK-3801 - Z-Coordinate,STARLINK-6311 - Z-Coordinate,STARLINK-1376 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-31709 - Z-Coordinate,STARLINK-11082 [DTC] - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-3861 - Z-Coordinate,STARLINK-30833 - Z-Coordinate,STARLINK-30907 - Z-Coordinate,STARLINK-2699 - Z-Coordinate,STARLINK-30224 - Z-Coordinate,STARLINK-5303 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-1695 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-3691 - Z-Coordinate,STARLINK-2322 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-1996 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-4582 - Z-Coordinate,STARLINK-4307 - Z-Coordinate,STARLINK-3238 - Z-Coordinate,STARLINK-5228 - Z-Coordinate,STARLINK-2463 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-30551 - Z-Coordinate,STARLINK-4709 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-31647 - Z-Coordinate,STARLINK-3397 - Z-Coordinate,STARLINK-4515 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-1354 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-2680 - Z-Coordinate,STARLINK-4714 - Z-Coordinate,STARLINK-4468 - Z-Coordinate,STARLINK-2334 - Z-Coordinate,STARLINK-5602 - Z-Coordinate,STARLINK-32142 - Z-Coordinate,STARLINK-30210 - Z-Coordinate,STARLINK-31121 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3615.3966,4180.9415,-3505.6736,-4932.0576,-5021.2125,2954.8997,5390.9641,5140.8648,5389.3507,-653.5274,-3802.7946,3662.2647,-498.6305,-4084.1063,-793.3589,1348.1139,-5888.0838,3732.8283,4682.3278,6260.3049,5556.5035,3356.0301,-6200.7404,5123.8955,4725.7379,5623.7964,-5590.7874,-1738.3391,-2888.8970,-2486.2689,6316.7902,2870.9995,4199.8576,-6070.9874,3081.9696,-3087.0604,-4761.0543,625.9328,3746.7180,-4732.7506,-3485.6170,4264.2702,-2820.9776,-2281.3339,4573.6428,-6583.2308,-778.3907,-4863.6539,3825.7828,-3902.3534,-17382.6321,-52684.5677,-28043.9910,-28232.0055,-35995.5893,-34522.4557,-35827.2457,-34329.8591,-50926032.2558,-50958380.8111,-50947390.7553,-50927462.1780,-33388.0372,-50933846.0522,2428.9428,-4837.2251,-5751.7458,-1150.2311,3446.5060,-3816.5779,-963.5404,-798.7425,3784.6539,-4189.2041,-4869.2558,-5054.7023,6870.9760,5068.9358,5802.3623,6135.4552,3334.0660,4522.7512,-4768.1202,-2770.2881,2794.9631,4481.8664,-2876.4649,3946.3822,-1856.4296,-2956.6191,-3633.7479,-6620.6401,2953.9610,6059.2308,-2713.5967,6132.7865,-4658.5223,2185.8170,3890.7320,-5439.1738,4121.0502,-6591.1773,3170.6108,1853.3839,-2652.0275,-5317.4456,-3208.2351,-3519.5508,2546.2773,1739.6364,-5456.3325,4611.8519,-5383.8009,-5588.8926,-352783.7268,-348954.6687,-347904.1715,-348064.5522,-344313.6228,-345765.2869,-353675.4308,-349471.3788,323021910.2902,323007599.9682,323017164.1724,323012960.1985,-350827.9481,323006726.0267,5403.2801,2597.8498,1397.0355,4705.3248,3195.2021,-4971.6225,4061.7141,-4249.5738,2028.3933,-5452.1962,-2998.1233,-2999.0720,-238.4781,2282.4882,3734.0274,-2697.8871,-1441.0570,-3609.0411,1705.2981,1052.4558,3007.6402,-3974.1943,1180.2215,2429.8330,-4722.4513,-2706.4091,1903.2636,923.7895,5511.5767,-2123.0497,-732.1914,-1492.7893,-2917.1104,-2586.7385,-4868.2075,2959.2144,-2659.2236,1964.8000,4857.0098,-4720.4738,-5337.1017,1338.1978,-5310.9723,5471.9936,-4520.7648,-1187.7395,4231.7246,1386.7539,-2074.1691,-255.5199,76928.6891,71774.0877,73989.5207,76296.1050,78725.1018,69092.0613,65095.8284,72539.3323,-114114415.5957,-114134934.5851,-114087811.1796,-114093290.1678,73200.9912,-114103201.1721,
300.000,-1588.1908,3412.8360,-4562.4198,-5276.9192,-3341.1546,1898.0641,5731.3167,3726.2394,6264.8349,-2745.5570,-4254.6352,1783.5294,721.8167,-2942.3316,195.7515,2714.7835,-5118.9594,4161.7249,3246.3558,5557.3794,6541.2595,4933.2217,-6769.9469,6138.2241,3679.0432,4136.0045,-4537.6559,-2878.1988,-1292.2281,-1391.4960,5700.3803,4248.8243,3479.7105,-4801.4676,4516.9348,-4133.5925,-4157.7367,-718.2381,4092.2025,-3831.6360,-4993.4645,3290.5457,-4565.8404,-4124.6690,5938.8346,-5648.9864,-1726.4165,-4031.5114,2612.7824,-4968.8612,-9882.6381,-45299.1083,-20619.3046,-20904.0083,-28637.6109,-27180.5652,-28415.8433,-27055.7538,-57964097.1666,-57996265.1613,-57986082.0716,-57966159.1804,-26006.6292,-57971979.1869,2462.8136,-5937.2743,-5134.7375,953.7294,4006.8729,-5394.9151,-2596.6691,-2264.8828,2864.7815,-4069.2589,-3200.9229,-5352.9070,6672.0961,6186.7352,4533.5743,6195.9793,4650.8990,2721.1088,-5096.9738,-4107.2600,1779.8385,4055.4688,-1475.3313,3099.8394,-3730.2498,-3687.2059,-3466.9545,-6217.4228,4396.5028,6731.8057,-3754.8241,5478.1274,-5847.1629,2477.9613,4195.9917,-3854.7240,5342.1952,-5886.7192,1100.9984,3778.9443,-1265.0648,-5134.5988,-2075.4687,-2481.1455,1428.6187,2765.1777,-6286.7453,5516.5457,-6382.0142,-4488.2442,-353021.0734,-349971.7287,-348670.7178,-348796.9532,-344952.5061,-346436.2549,-354268.7111,-350048.6106,321835395.7842,321820556.5128,321830341.2738,321826677.1780,-351485.4213,321820166.0598,6288.9655,874.3603,-416.9356,4363.4218,4477.7794,-3910.9713,2631.6101,-5110.5707,248.9559,-4858.0543,-4338.6790,-4016.3896,1563.9131,822.6620,5254.6720,-981.6619,89.9836,-4764.6485,3318.9274,-491.1076,1345.5461,-2519.1298,-359.0415,692.5243,-4542.2395,-4123.8064,3928.8144,-894.0991,5143.9750,-353.8761,1084.4020,33.8381,-1236.5314,-4375.6577,-3213.0736,3987.9426,-937.7591,3534.3191,5450.4867,-4376.7254,-4596.5511,3320.0084,-4615.1448,4937.7629,-3242.5944,-2870.8271,2410.7844,-430.7172,-591.9223,1292.5781,76802.3204,71628.0754,73956.3554,75999.2141,78676.6936,69202.8960,64857.3240,72890.2106,-114110441.9419,-114131116.3903,-114084130.3761,-114089332.9745,73071.3386,-114099337.4465,
600.000,608.8500,2312.1669,-5161.3750,-5146.9337,-1314.4915,696.9870,5497.1346,1937.8061,6508.8836,-4556.0010,-4322.6665,-282.6721,1887.4605,-1518.6430,1229.2419,3791.4228,-3849.2193,4225.4720,1463.6842,4311.8417,6871.8185,5997.5540,-6685.1087,6537.1767,2316.7995,2229.2359,-3019.1401,-3740.1219,389.6893,-160.0495,4509.6714,5214.8996,2425.8960,-3035.3224,5471.1686,-4815.9457,-3134.0610,-2028.5872,4091.7429,-2601.1852,-6027.4160,1950.1468,-5854.4382,-5573.3601,6719.6344,-4149.0176,-2469.7138,-2781.3157,1150.5389,-5538.5894,-2382.0099,-37893.0586,-13184.5324,-13565.5512,-21267.1263,-19823.6216,-20994.0350,-19689.8613,-64974634.6438,-65006609.4748,-64997234.4424,-64977345.0861,-18612.2757,-64982583.0336,2329.1499,-6438.7234,-3995.4516,2950.9358,4212.5956,-6448.8118,-3937.6790,-3537.5259,1659.3757,-3598.2793,-1194.6541,-5167.5067,5802.9022,6693.1992,2830.6437,5622.4792,5514.1379,635.8290,-4945.8245,-5049.0194,602.4275,3243.0348,71.8161,1951.3895,-5261.2722,-4096.3908,-2875.6550,-5189.9140,5435.9340,6723.6225,-4432.5138,4291.9723,-6448.0728,2575.8653,4111.4793,-1896.1859,6005.7960,-4607.2858,-1079.1666,5350.8253,202.1121,-4459.5284,-777.5436,-1247.4874,205.0662,3547.7468,-6491.1114,5857.4967,-6756.5270,-2921.9716,-353098.7694,-350832.4932,-349284.1279,-349379.5249,-345437.9329,-346959.4111,-354705.0639,-350582.9109,320495545.4793,320480185.1971,320490156.7036,320487022.3457,-351987.5767,320480266.9471,6506.1638,-943.9812,-2185.2801,3551.4184,5270.0282,-2431.4819,905.8128,-5372.7213,-1557.6380,-3739.2662,-5202.5952,-4603.1053,3195.7619,-726.5483,6216.9726,844.1971,1611.3001,-5401.2694,4571.6584,-1981.9725,-462.0050,-786.5034,-1859.9504,-1119.6776,-3877.0748,-5095.6023,5534.1844,-2615.2889,4216.9458,1453.9893,2783.7598,1556.8225,577.4183,-5701.0999,-1217.1262,4587.5575,888.4987,4721.1230,5455.2670,-3566.1148,-3358.9026,4948.3671,-3400.9099,3867.8949,-1615.0245,-4244.2335,333.8115,-2200.3159,954.0171,2695.2699,76675.5371,71482.0943,73921.4492,75697.4938,78624.8376,69319.9814,64623.7337,73255.0104,-114106462.9858,-114127295.9999,-114080454.0449,-114085391.9523,72941.6300,-114095473.4397,
900.000,2750.7593,970.6236,-5258.7620,-4546.9028,854.0816,-546.0633,4699.0368,-27.5652,6106.1781,-5904.4875,-4010.4843,-2336.9942,2899.4621,60.9896,2213.1988,4484.9418,-2193.2521,3925.4968,-493.4998,2637.9248,6518.2317,6447.0514,-5959.3432,6289.7519,764.9275,93.7826,-1214.4060,-4257.3091,1995.2774,1103.9593,2855.3791,5687.1785,1124.1641,-950.6985,5860.6090,-5073.5051,-1777.7423,-3186.5389,3745.4544,-1152.6117,-6475.8940,365.2432,-6546.4581,-6477.1706,6833.6052,-2232.8570,-2958.0240,-1226.3671,-432.7271,-5564.9293,5115.8630,-30469.7226,-5742.9059,-6220.2091,-13887.3568,-12454.3630,-13565.1918,-12229.8210,-71954304.4336,-71986073.7322,-71977506.6413,-71957677.4859,-11208.2449,-71962317.1953,2044.5673,-6300.7886,-2437.3959,4648.2585,4052.1792,-6868.9894,-4861.8425,-4480.7824,271.1084,-2809.8737,947.1617,-4522.5588,4352.9619,6543.7710,873.3459,4463.3628,5850.5014,-1523.3510,-4342.6481,-5516.9789,-640.1328,2108.2626,1629.1204,596.9252,-6297.7558,-4155.0696,-1906.5213,-3635.7509,5959.9125,6038.7603,-4696.5537,2680.5095,-6408.8387,2487.6325,3622.5278,244.3605,6054.1572,-2886.6132,-3151.1645,6413.9403,1615.0576,-3377.3008,563.9036,69.1376,-1020.8558,4025.6716,-6037.9130,5613.6257,-6474.9693,-1042.2845,-353016.9402,-351536.5237,-349744.1125,-349812.3542,-345769.5802,-347334.9888,-354984.3927,-351066.3225,319002995.6881,318987122.6811,318997247.2884,318994630.9024,-352334.1591,318987665.0842,6031.7736,-2660.0840,-3714.6762,2356.6548,5485.4293,-691.1398,-921.7789,-5005.6218,-3194.7557,-2216.0063,-5495.7411,-4696.7312,4479.1504,-2196.9100,6519.0790,2575.6518,2958.7442,-5450.1889,5327.5008,-3260.3227,-2219.6919,1032.8888,-3162.2917,-2810.9961,-2797.6453,-5517.5675,6548.2910,-4053.9992,2831.0978,3102.6070,4182.1580,2912.9565,2328.9727,-6423.9040,908.1065,4693.6649,2615.3426,5396.9290,4870.8523,-2374.7538,-1757.4116,6050.2775,-1804.0354,2378.2688,186.8500,-5160.6059,-1778.6346,-3725.5456,2397.1892,3794.7772,76548.3437,71336.1461,73884.6217,75390.8875,78569.5633,69443.3583,64395.0087,73596.2204,-114102478.7793,-114123473.3933,-114076782.0703,-114081467.4631,72811.8657,-114091609.1516,
1200.000,4617.3266,-494.7473,-4860.0836,-3524.2410,2944.4339,-1727.2976,3406.4867,-1957.9523,5106.6707,-6657.5636,-3353.5363,-4179.6419,3670.5317,1654.5331,3050.5752,4741.5068,-304.9661,3292.7400,-2432.2324,692.7785,5519.9975,6243.8242,-4667.8184,5430.0036,-835.9432,-2056.8362,670.4719,-4394.8151,3374.9229,2291.0658,896.8658,5630.7817,-313.6534,1241.1333,5660.7728,-4882.1433,-212.6814,-4083.2164,3081.0675,385.2362,-6284.3426,-1311.8342,-6562.5324,-6739.6501,6265.5028,-91.6666,-3168.1899,486.3483,-1995.6753,-5054.7660,12607.5974,-23032.4140,1702.3408,1128.3891,-6501.5296,-5075.4840,-6132.6796,-4680.0217,-78899780.9421,-78931332.5851,-78923572.1261,-78903828.5511,-3797.8106,-78907855.9393,1631.7257,-5547.3579,-608.4205,5883.4346,3544.4981,-6609.1192,-5289.6024,-4987.6887,-1177.1426,-1765.0618,3007.0503,-3481.8850,2470.8458,5759.0827,-1136.1805,2829.3530,5637.5227,-3538.3393,-3356.1801,-5477.3732,-1843.7501,747.5890,3058.0830,-845.7327,-6734.1469,-3862.5896,-654.5691,-1706.5056,5904.9839,4750.7077,-4535.5755,792.8751,-5741.8198,2232.2098,2755.1470,2357.3488,5493.7471,-900.7346,-4907.1648,6861.4689,2848.2816,-2009.8728,1826.6881,1352.7918,-2147.1116,4162.4955,-4963.9953,4822.9270,-5569.5791,964.4117,-352775.7823,-352083.4517,-350050.4461,-350095.6247,-345947.1977,-347563.3316,-355106.6695,-351483.2875,317358455.4768,317342078.3736,317352322.6434,317350210.9088,-352524.9823,317343069.6266,4915.7781,-4088.4724,-4838.5617,907.8282,5100.4607,1123.4378,-2645.9118,-4051.9171,-4484.8171,-452.6336,-5186.3007,-4287.3378,5274.3451,-3429.0796,6128.9549,4019.1085,3986.9475,-4906.1645,5504.5601,-4189.5207,-3738.0271,2738.1606,-4127.4352,-4199.2630,-1418.9475,-5344.5619,6863.4755,-5055.5760,1137.1058,4411.4309,5128.5782,3956.9258,3828.8645,-6468.6040,2936.7438,4294.8584,4049.6001,5488.8203,3760.1931,-929.5493,34.7493,6508.9449,-3.8581,630.4850,1968.4981,-5522.0562,-3702.4796,-4837.6323,3582.1308,4467.5511,76420.7443,71190.2322,73845.6961,75079.3478,78510.8986,69573.0501,64171.1025,73879.2130,-114098489.3766,-114119648.5496,-114073114.3383,-114077559.8728,72682.0456,-114087744.5823,
1500.000,6015.8496,-1951.7027,-4017.3681,-2165.7139,4743.4099,-2749.7733,1741.8081,-3648.8166,3618.8962,-6742.5304,-2415.0247,-5629.5806,4132.0900,3116.6105,3650.6968,4550.0894,1636.6984,2384.4820,-4157.9176,-1338.5580,3981.1451,5417.2927,-2939.4621,4052.0589,-2342.9550,-4006.9838,2426.2742,-4150.8576,4405.0419,3295.7008,-1173.6331,5060.0709,-1759.1197,3317.1473,4907.8731,-4256.4437,1412.3647,-4629.5295,2152.0424,1877.0361,-5462.3778,-2913.3513,-5894.0507,-6328.9332,5069.5856,2060.9887,-3103.6531,2190.1884,-3396.4262,-4066.4043,20089.8183,-15584.4548,9147.9724,8476.5534,887.1236,2310.3708,1300.1423,2948.5339,-85807754.8208,-85839076.9410,-85832120.6243,-85812486.6196,3615.7502,-85815889.7815,1117.7778,-4262.9693,1313.6250,6540.8986,2736.5288,-5691.4798,-5193.0553,-4992.3481,-2553.0734,-548.3655,4774.2449,-2142.7670,348.3550,4421.8832,-2994.3441,882.6778,4904.4537,-5204.3812,-2087.8391,-4942.9296,-2905.8041,-717.6504,4229.7022,-2247.0038,-6522.2625,-3246.0838,746.3899,407.5883,5264.5845,2994.0765,-3976.2123,-1192.8460,-4521.8779,1836.2578,1575.9383,4236.3050,4393.0282,1150.3395,-6171.2792,6646.0591,3796.3007,-502.0371,2898.9555,2493.9328,-3081.3669,3949.0741,-3371.3739,3576.5306,-4133.3517,2896.2258,-352375.5635,-352472.9784,-350202.9678,-350229.6191,-345970.6074,-347644.9003,-355071.9352,-351812.4738,315562706.3291,315545834.0949,315556164.8346,315554542.9529,-352559.9290,315547262.1527,3276.3138,-5075.4151,-5435.0600,-638.8685,4157.0828,2817.1542,-4073.4346,-2622.6754,-5288.4964,1359.8279,-4307.9796,-3418.5443,5494.9170,-4289.9348,5087.6296,5013.3656,4585.0965,-3827.9380,5083.6757,-4670.5768,-4853.9788,4140.9047,-4652.9799,-5135.5906,111.7034,-4595.0534,6446.4154,-5512.8001,-680.6513,5237.3033,5521.0168,4576.9743,4915.1281,-5830.6820,4653.0654,3433.9204,5031.0542,4986.8949,2243.1061,615.1119,1823.1029,6275.7526,1796.7228,-1185.7351,3537.2568,-5290.1011,-5234.4358,-5414.0116,4381.2880,4638.0969,76292.7430,71044.3544,73804.4994,74762.8398,78448.8699,69709.0570,63951.9713,74074.5228,-114094494.8343,-114115821.4478,-114069450.7363,-114073669.5515,72552.1699,-114083879.7318,
1800.000,6801.5584,-3264.5872,-2822.1598,-590.3362,6066.7108,-3531.0653,-131.7166,-4924.5597,1797.5994,-6154.9827,-1280.0677,-6542.2804,4240.0597,4311.5653,3939.1672,3941.5802,3444.8668,1279.5393,-5493.8908,-3260.8007,2058.6887,4059.9718,-943.7076,2299.1909,-3623.6566,-5560.2274,3863.8270,-3555.3332,4999.1945,4025.3169,-3150.1488,4036.0319,-3078.6395,5064.9131,3693.1437,-3248.8410,2938.0082,-4765.0230,1033.7727,3192.7443,-4084.1954,-4272.9156,-4605.2496,-5281.7106,3364.3145,4010.1995,-2791.1749,3714.9672,-4505.3604,-2702.6583,27559.1599,-8129.1734,16590.7531,15820.5238,8275.3683,9700.6143,8729.9217,10638.8105,-92674934.5424,-92706015.5391,-92699859.7110,-92680357.7737,11029.1582,-92683127.0638,533.3026,-2582.7137,3138.2145,6562.8114,1699.1762,-4205.2301,-4596.6387,-4478.8011,-3726.7961,738.4686,6066.0316,-627.1257,-1799.3571,2667.7993,-4516.7484,-1179.4438,3728.2024,-6350.7552,-661.2061,-3970.3080,-3733.4846,-2151.9636,5035.8019,-3476.9913,-5677.0414,-2358.0984,2138.1045,2496.5073,4091.2143,949.9812,-3078.9960,-3086.5894,-2877.5433,1331.3921,187.3274,5698.1334,2873.6895,3062.8520,-6817.6372,5785.2568,4382.5558,994.0057,3688.8974,3398.5556,-3748.2273,3403.8426,-1416.8038,2007.7558,-2310.0982,4556.1679,-351816.6221,-352704.8752,-350201.5806,-350214.7216,-345839.7033,-347580.2816,-354880.2995,-352028.8011,313616601.7742,313599243.7050,313609628.0066,313608479.7840,-352438.9508,313601096.2926,1287.6153,-5515.1463,-5439.6917,-2116.7669,2758.3325,4207.7901,-5045.0595,-885.0805,-5519.3341,3024.5772,-2956.5548,-2183.0751,5116.9046,-4686.7654,3505.1713,5447.5970,4688.7939,-2332.2808,4110.4176,-4652.3897,-5448.2655,5086.3074,-4683.3257,-5519.9906,1630.3622,-3349.2897,5341.4007,-5376.8470,-2424.4390,5490.0333,5317.2638,4706.7913,5470.6754,-4576.9372,5874.8515,2203.3468,5450.3158,3945.2926,483.5172,2093.8846,3413.2342,5375.1797,3394.4031,-2873.4801,4723.5442,-4489.4788,-6213.5188,-5391.3514,4708.7365,4287.2929,76164.3439,70898.5142,73760.8629,74441.3461,78383.5021,69851.3482,63737.5734,74159.5386,-114090495.2110,-114111992.0662,-114065791.1538,-114069796.8736,72422.2388,-114080014.6001,
