sl_100_86400_20280913 Coordinates.csv
2028/09/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:14 2024,
Start: 2028/09/13 07:47:00.00, Stop: 2028/09/14 07:47:00.00,
TIME_UNITS,STARLINK-5883 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-5322 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-4012 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-31124 - X-Coordinate,STARLINK-31331 - X-Coordinate,STARLINK-30461 - X-Coordinate,STARLINK-6282 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-3805 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-4017 - X-Coordinate,STARLINK-4624 - X-Coordinate,STARLINK-5962 - X-Coordinate,STARLINK-1205 - X-Coordinate,STARLINK-30555 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-2024 - X-Coordinate,STARLINK-31916 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-30515 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-30846 - X-Coordinate,STARLINK-30902 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-11210 [DTC] - X-Coordinate,STARLINK-11175 [DTC] - X-Coordinate,STARLINK-1984 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-2636 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-31803 - X-Coordinate,STARLINK-5288 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-3852 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-4708 - X-Coordinate,STARLINK-31534 - X-Coordinate,STARLINK-4534 - X-Coordinate,STARLINK-1605 - X-Coordinate,STARLINK-3815 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-4604 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-5491 - X-Coordinate,STARLINK-6201 - X-Coordinate,STARLINK-31806 - X-Coordinate,STARLINK-1808 - X-Coordinate,STARLINK-31968 - X-Coordinate,STARLINK-1478 - X-Coordinate,STARLINK-30539 - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-5092 - X-Coordinate,STARLINK-1750 - X-Coordinate,STARLINK-5350 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-2030 - X-Coordinate,STARLINK-32236 - X-Coordinate,STARLINK-5860 - X-Coordinate,STARLINK-31473 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-3450 - X-Coordinate,STARLINK-2285 - X-Coordinate,STARLINK-30124 - X-Coordinate,STARLINK-4284 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-30425 - X-Coordinate,STARLINK-11124 [DTC] - X-Coordinate,STARLINK-1686 - X-Coordinate,STARLINK-5836 - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-6359 - X-Coordinate,STARLINK-5856 - X-Coordinate,STARLINK-30929 - X-Coordinate,STARLINK-30216 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-5176 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-5322 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-4012 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-31124 - Y-Coordinate,STARLINK-31331 - Y-Coordinate,STARLINK-30461 - Y-Coordinate,STARLINK-6282 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-4017 - Y-Coordinate,STARLINK-4624 - Y-Coordinate,STARLINK-5962 - Y-Coordinate,STARLINK-1205 - Y-Coordinate,STARLINK-30555 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-2024 - Y-Coordinate,STARLINK-31916 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-30515 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-30846 - Y-Coordinate,STARLINK-30902 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-11210 [DTC] - Y-Coordinate,STARLINK-11175 [DTC] - Y-Coordinate,STARLINK-1984 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-2636 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-31803 - Y-Coordinate,STARLINK-5288 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-3852 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-4708 - Y-Coordinate,STARLINK-31534 - Y-Coordinate,STARLINK-4534 - Y-Coordinate,STARLINK-1605 - Y-Coordinate,STARLINK-3815 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-4604 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-5491 - Y-Coordinate,STARLINK-6201 - Y-Coordinate,STARLINK-31806 - Y-Coordinate,STARLINK-1808 - Y-Coordinate,STARLINK-31968 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-30539 - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-5092 - Y-Coordinate,STARLINK-1750 - Y-Coordinate,STARLINK-5350 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-2030 - Y-Coordinate,STARLINK-32236 - Y-Coordinate,STARLINK-5860 - Y-Coordinate,STARLINK-31473 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-3450 - Y-Coordinate,STARLINK-2285 - Y-Coordinate,STARLINK-30124 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-30425 - Y-Coordinate,STARLINK-11124 [DTC] - Y-Coordinate,STARLINK-1686 - Y-Coordinate,STARLINK-5836 - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-6359 - Y-Coordinate,STARLINK-5856 - Y-Coordinate,STARLINK-30929 - Y-Coordinate,STARLINK-30216 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-5176 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-5322 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-4012 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-31124 - Z-Coordinate,STARLINK-31331 - Z-Coordinate,STARLINK-30461 - Z-Coordinate,STARLINK-6282 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-4017 - Z-Coordinate,STARLINK-4624 - Z-Coordinate,STARLINK-5962 - Z-Coordinate,STARLINK-1205 - Z-Coordinate,STARLINK-30555 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-2024 - Z-Coordinate,STARLINK-31916 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-30515 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-30846 - Z-Coordinate,STARLINK-30902 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-11210 [DTC] - Z-Coordinate,STARLINK-11175 [DTC] - Z-Coordinate,STARLINK-1984 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-2636 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-31803 - Z-Coordinate,STARLINK-5288 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-3852 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-4708 - Z-Coordinate,STARLINK-31534 - Z-Coordinate,STARLINK-4534 - Z-Coordinate,STARLINK-1605 - Z-Coordinate,STARLINK-3815 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-4604 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-5491 - Z-Coordinate,STARLINK-6201 - Z-Coordinate,STARLINK-31806 - Z-Coordinate,STARLINK-1808 - Z-Coordinate,STARLINK-31968 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-30539 - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-5092 - Z-Coordinate,STARLINK-1750 - Z-Coordinate,STARLINK-5350 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-2030 - Z-Coordinate,STARLINK-32236 - Z-Coordinate,STARLINK-5860 - Z-Coordinate,STARLINK-31473 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-3450 - Z-Coordinate,STARLINK-2285 - Z-Coordinate,STARLINK-30124 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-30425 - Z-Coordinate,STARLINK-11124 [DTC] - Z-Coordinate,STARLINK-1686 - Z-Coordinate,STARLINK-5836 - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-6359 - Z-Coordinate,STARLINK-5856 - Z-Coordinate,STARLINK-30929 - Z-Coordinate,STARLINK-30216 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-5176 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6538.0671,5054.7596,4710.9494,-6869.3093,4371.5302,5765.5188,1617.9303,5529.1036,5304.2148,-4192.8495,4338.0203,-4154.3363,4514.1389,4624.4829,-3886.3869,-1759.1722,4275.1611,-5914.3766,-3277.1455,6596.9381,-467.4631,3454.9840,2495.7340,4249.8184,-570.3363,-4530.5509,5829.3483,0.0000,-2266.7935,5870.1083,-3108.8942,3734.7198,6506.1849,-5798.1572,4999.4375,0.0000,0.0000,-3898.0429,-1175.2839,299.9697,3325.9015,1140.9854,3075.2840,3653.7103,-4810.7799,5644.7880,5774.3682,-4376.3429,1002.9764,-1883.6535,-2832.8328,6898.9352,4249.6574,3749.6667,-269.3152,-5902.9834,1279.2812,-3476.4890,-4144.2922,-1067.4436,4751.7511,6604.7241,4652.7757,-1689.7944,4959.4312,-6818.7175,-2235.2260,2854.5850,4157.5957,6035.8528,3915.4938,3371.8479,5037.3303,4881.4913,2423.8635,-1784.8854,4139.6698,5450.9256,-642.5327,-88.1382,-3334.3978,4968.5178,580.6666,-1749.2908,-4890.2312,-5898.1623,-3209.8900,487.0241,6089.2927,-5105.3477,5113.7975,2824.5894,3027.7279,-828.7365,5041.7216,-4615.4556,-1903.1920,5992.1226,799.8590,2430.1410,-335995.2259,-329504.3837,-338289.7229,-336874.2334,-329474.2962,-331474.6514,-337480.8796,-334957.3899,-282928864.6233,-282942497.4192,-282949618.8409,-282948030.9223,-336488.5609,-282946122.7757,1607.1990,4544.9735,5093.4484,-202.9836,4792.7263,-102.5921,5883.0385,-1121.4159,-2622.1534,5373.2981,-3415.4468,-3888.7045,-2383.2510,1218.9541,3441.1235,6616.5272,-137.8872,3527.0812,2966.6820,-624.3954,-5983.8908,-4171.5285,-3366.6931,2769.0352,5896.0312,-3535.7991,-1233.5332,0.0000,-5852.6402,-1052.5015,-5496.9521,4232.4093,1730.3026,-1638.6946,-2775.8306,0.0000,0.0000,-5342.0618,5940.4671,-6608.9659,-5119.2345,6754.7497,-4040.5027,-5013.4288,-4563.5065,-2512.8812,486.1941,-2522.8417,-3892.3441,-5413.7760,-4271.3833,406.5333,5372.0796,4972.5879,-5063.2371,1599.5500,-6510.6899,-5826.9658,3501.3923,-6256.7523,-2685.1822,1939.1884,-5062.5475,6435.5509,4733.4842,272.5268,-6452.3064,4463.1816,-212.1689,1183.3234,3640.2048,-5711.7256,600.7252,-676.8969,6109.3060,4282.3751,970.6741,1306.9465,4373.8147,4713.3878,-3749.2996,2619.3951,-4746.4729,6054.4183,-4079.3715,-1653.0285,5075.3028,6347.9983,2729.3669,3966.5577,1057.2101,-4735.6789,-6195.5585,6685.3940,4731.2645,5133.6982,-4296.2023,-2513.2784,6094.2550,-6009.0263,-86847.7803,-54384.5926,-77327.6879,-77354.1033,-73017.7243,-72984.9973,-68103.9932,-71015.4605,94918665.7048,94936304.7729,94907103.7975,94906601.8682,-71623.0475,94916708.9683,1765.2684,-837.4518,318.4566,-895.4356,2325.7526,-3816.8671,3245.0381,-4010.1704,-3046.2805,-581.8990,4087.9089,-3942.8889,4487.6467,-4886.4713,4586.5563,932.0175,5431.6981,-517.2575,-5339.8877,-2047.7871,3455.7338,-4274.9733,5378.7853,4648.3288,3529.7059,3688.6192,3265.2420,0.0000,2855.5244,-3482.2305,2714.9270,3975.3670,-1631.5313,3189.5421,-3545.4210,0.0000,0.0000,1574.0480,3309.0764,-1644.6396,2633.6653,1163.5345,-4721.0434,-3027.4851,-2017.2279,-3117.8738,3614.3084,4703.3536,5275.1139,3191.0746,4456.6666,21.1810,949.6744,-2993.9144,4698.3192,-3206.2999,-1535.3726,1339.2458,4115.2458,2695.9131,-4258.6210,-308.0031,727.6968,-1895.6750,942.5787,-798.9589,-1162.9619,-4358.8260,5475.4780,-3038.3340,4391.2388,-1279.7269,-4719.7363,4698.3651,-2129.2671,5093.6934,-5241.0041,3974.9851,-5308.6581,-5041.0488,-4536.9444,-3523.7555,-4844.0116,-2866.4147,-2648.2869,2955.5771,-3422.4174,2651.6668,1792.5657,2520.2453,-4449.0683,4189.3936,333.0600,193.3849,356.9284,184.8692,5075.5002,2406.8410,3146.6348,-2396.2347,158188.3027,156974.1736,158394.4843,159300.6756,162662.0272,153641.1250,148644.8306,157720.0504,108057327.8757,108091268.3299,108080732.4166,108075135.2744,157000.9377,108068084.6378,
3600.000,3689.0489,-4752.5298,-3662.1151,5226.2710,-5478.5273,-2838.6468,-3427.4551,-5443.1395,-516.9491,1309.0650,-356.7252,5168.5799,-2702.0427,-3204.7546,458.0175,0.7012,-3051.4536,3418.9169,6542.6845,-4276.2176,2261.8485,-2400.9991,1848.1747,-4027.4786,-2568.7098,6706.3631,-5318.3435,0.0000,3622.7396,-5755.6548,3925.4279,-5186.9773,-5249.9808,3527.8732,-4151.3830,0.0000,0.0000,4203.5316,-2070.3443,2333.9523,-247.0221,-1308.1044,359.2084,-2443.0883,5157.7898,-2039.1427,-6353.4264,6753.5759,3717.6334,4084.7811,6216.4417,-5667.9966,-4852.0360,-5865.6345,4204.0651,2024.8872,2138.6525,4017.8516,2159.4362,3043.1590,-1383.4043,-5385.6700,-1999.5845,-1465.7998,-3594.2828,5530.1305,3970.4815,-6064.7306,-3360.8509,-6661.8779,-6511.5961,618.5044,-5000.1376,-1557.8915,-3821.1725,-2696.8359,-5774.0785,-4322.9711,-2607.1734,-2898.0431,4311.4535,-6367.7335,2418.6945,-547.1514,5076.9699,6639.8042,-652.4888,-2712.1976,-5290.1434,1941.3527,-3027.3089,1269.7546,-666.2790,-2264.0211,-5535.3156,2416.0901,3456.0204,-5060.6704,-3034.7079,692.8047,-303017.9157,-304873.3561,-311137.6913,-309237.9853,-300704.0163,-304130.0666,-308335.9415,-309204.6706,-297838897.2204,-297856495.9976,-297852616.3888,-297851104.8418,-308021.2052,-297855441.8250,-1640.0236,-1539.2257,-3348.8943,-2241.3646,-3607.5825,3006.7540,-5921.6634,4163.9435,4929.0175,-4928.5807,5257.6174,-111.4040,5969.2113,3379.0295,-5640.2165,-6052.5610,4250.2267,-4097.3286,-2185.6911,3110.8744,6517.0613,6458.3408,5140.8774,1737.3691,-3271.9572,1298.8181,4190.3994,0.0000,2293.6926,3810.8817,1724.0227,-297.4135,1289.2867,-2114.1606,5096.4835,0.0000,0.0000,1652.1257,-3645.9941,5936.8159,6385.2012,-4207.9072,5994.9883,6307.6415,1167.4973,3711.6399,2524.4385,953.4634,5059.1123,73.7969,2154.7104,1973.7848,-3659.1245,-3593.1903,4236.9530,-1944.4308,4734.8328,2913.5769,-6406.9775,3090.7256,5148.3070,271.7350,4864.2923,-5094.1565,-2587.0061,-1954.9701,3913.4505,-2809.3459,4472.1616,604.9879,-1523.4013,5123.4689,3362.0532,4266.2160,-5276.5904,-3901.7222,2891.2240,2907.5686,-5899.5759,-6015.5572,-1301.3166,-291.3794,6278.0984,-6859.1615,230.7323,-1102.0304,-4109.0027,-3391.9592,609.5253,-2782.3249,3062.6120,5134.7058,5378.1079,-5172.8183,-1991.8045,-5149.7806,5972.1068,4571.4440,-2931.4552,4399.8456,-166310.4695,-134298.0691,-158017.7476,-156990.4670,-154377.5361,-154058.1675,-150120.8222,-153985.9362,18377441.0487,18400083.3174,18369472.0329,18371029.4716,-153194.0373,18376126.7728,-5673.7749,4674.6105,-4859.0549,3951.2951,2112.1730,5526.5222,1000.2274,942.1691,4427.8278,4550.4854,-4421.4683,4591.4084,-1838.5480,4993.5998,-4008.7391,3324.5589,-4538.9422,4371.3854,601.0502,4476.5170,674.9995,289.6070,-4096.8079,-5316.1762,-5510.9113,-137.9629,611.7329,0.0000,-5410.5031,20.2428,-5383.0625,-4559.8033,4320.3356,-5447.4526,-1422.2456,0.0000,0.0000,-5088.1929,-5491.6721,-2405.5935,1888.0637,-5374.4275,3450.6677,-1371.2824,4468.5505,5458.3212,-26.6754,-1111.0108,-2169.2270,-5144.0765,-1720.6378,3417.2639,3291.5068,-637.3353,-3503.9172,6300.4186,4391.0808,-4823.5935,-879.5533,-5370.6664,4403.2572,4277.6018,-4494.8144,4434.1253,-5318.1699,-3581.8933,4100.3560,1524.9711,-4023.3633,-1515.5136,-1799.3842,4347.1211,3407.5794,-5085.4152,-2296.9584,-5014.0413,1938.5968,-4494.6194,2452.6785,1719.8472,5033.7848,-1820.6389,995.6346,-751.7341,4649.4707,1000.7231,5504.0796,-5368.6634,-4411.5068,-6057.4673,5327.7186,-4482.7724,-4285.9088,3670.1168,-3656.5619,3905.1389,-613.8816,1233.1694,-5478.3151,5269.0310,157235.3341,156132.2561,158600.1385,156376.8883,162639.6885,156508.8113,147252.1041,155320.6145,108013722.9307,108047851.3694,108041732.6981,108033969.2921,156421.0535,108025636.3395,
7200.000,734.7355,3340.2831,2246.9170,-2020.1234,4525.2800,-174.8799,4014.3767,3408.4266,-4099.0609,3081.3495,-3201.8470,-5319.8495,-8.8620,1692.4440,2427.2746,2711.8411,1840.6270,933.5732,-5277.5061,906.9016,-3308.8227,341.3542,-4416.7448,3536.0967,5662.6504,-5645.3810,1928.1195,0.0000,-4909.0261,3305.7734,-4509.6973,5642.4852,2771.6160,-770.8618,219.4551,0.0000,0.0000,-3751.5472,5427.8187,-4448.2165,-3604.4848,2635.4172,-2973.5435,-238.0451,-4673.6385,-2079.1878,3870.8665,-6073.9732,-5069.3125,-4475.1926,-6338.8720,2452.9990,4194.3017,5697.4513,-6396.6927,2552.7069,-5425.8787,-4218.7894,692.5111,-5110.4650,-1737.3865,2370.1290,-2161.1848,4832.2925,1956.8162,-1674.7581,-5243.9119,6426.3535,2199.3779,3951.5590,6612.1575,-4945.0648,3884.6543,-1307.4766,4119.1961,5854.2435,4157.5740,2484.7755,4062.6293,4086.9493,-4283.5082,2824.9871,-3726.1429,2801.2677,-4387.4491,-3968.7285,4724.9494,5123.0253,3324.8108,2733.6568,983.3829,-4672.1836,-2939.8270,5053.6096,4701.5074,1571.4423,-2995.6821,2027.2432,5337.7300,-4483.5183,-251912.1253,-261248.2479,-264480.4855,-261893.4630,-252676.1105,-260987.5207,-259635.5743,-259252.9129,-292411485.3294,-292435463.0890,-292421109.6951,-292422763.2752,-260134.9443,-292427793.2814,2781.1281,-2965.7448,-843.0644,4769.0065,269.1956,-5792.2986,3187.7731,-5379.3290,-5055.9209,3137.0737,-5828.7747,3723.6927,-6419.3347,-6458.6677,6417.9821,3186.4848,-6622.5867,4134.6566,-343.8038,-5438.6225,-4189.4368,-5701.5591,-5198.6799,-5377.6702,384.4561,1547.4446,-5131.7277,0.0000,1914.9968,-4985.9532,2743.7231,-3300.0552,-4612.0157,5735.3654,-4369.5979,0.0000,0.0000,3285.1892,988.8628,-2315.3951,-3306.6709,-160.1171,-6259.3565,-4887.6903,2922.9040,-4903.2866,-4337.4576,735.4215,-2897.4842,4650.6229,619.8453,-4432.6489,-185.6323,649.0981,-2634.3411,3450.2574,-1372.3702,1458.1279,6061.6419,822.3908,-6447.4711,-3486.5354,-3699.3741,2609.9829,-1822.5286,3770.6291,12.8954,306.3574,-6524.6031,-2547.2885,-741.4964,-2688.3913,-5733.7404,-6494.0787,1814.4347,3245.0486,-4372.5543,-6104.0800,5227.2442,4856.7430,5057.2489,-2899.2899,-4400.4052,4989.8418,3897.6404,3601.1757,2917.0475,-327.9965,-4335.8839,2205.3116,-6314.9504,-4696.1985,-2999.5623,985.6748,-1959.0603,3835.5154,-4568.5984,-5180.6825,-714.3652,-2110.8349,-234650.7016,-205559.9681,-228731.2530,-224163.6005,-225953.6749,-225859.8662,-222079.6103,-224141.2793,-59408172.6529,-59382006.0582,-59409324.4699,-59405069.0649,-225101.1110,-59408594.2464,6328.6795,-5194.5632,6505.9988,-4608.0261,-5201.1971,-3772.4360,-4647.5401,2695.5357,-1381.2036,-5244.0147,1736.6983,-2396.8938,-2259.8091,-1463.2745,982.6917,-5505.8238,816.5045,-5456.8228,4469.8382,-4208.5833,-4426.6533,3854.6549,-254.0764,2442.4499,3913.2803,-3530.2112,-4027.6809,0.0000,4441.8217,3435.2438,4397.8247,2230.0901,-4365.1031,3601.0833,5096.7568,0.0000,0.0000,4612.4833,4141.0592,4604.8790,-4528.9603,6416.4606,-90.9697,4853.7863,-4202.8916,-4420.4880,-3599.3131,-3217.4466,-3167.8107,1198.6086,-2384.7249,-4705.4651,-5502.3475,3841.9232,105.8499,-5415.1243,-3884.2434,5273.5567,-3046.3832,4550.7875,-1820.6300,-5455.1814,5416.4799,-4209.4155,6371.3159,5481.9897,-4528.4154,2364.7029,-120.9363,4983.9361,-1922.0973,-3738.2702,-14.2947,1595.9790,5227.3427,1659.5990,3005.8541,1956.6771,1947.1603,2688.7709,-1344.4939,5237.4966,3600.2438,3884.2939,-3624.4422,-4200.7463,-4116.0608,4601.0224,4223.7331,5975.4780,-2492.8299,2029.0224,5469.2570,-4354.0670,4681.2701,-5529.7441,-4256.2228,-4140.3440,4319.4657,-4819.0369,156248.7477,155277.6892,158206.5778,154310.1950,162163.6902,158054.4438,146490.5671,157045.9534,107970872.0199,108004061.9899,108001106.0050,107988980.7616,155825.9438,107983170.5373,
