sl_100_86400_20280610 Coordinates.csv
2028/06/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:00 2024,
Start: 2028/06/10 07:47:00.00, Stop: 2028/06/11 07:47:00.00,
TIME_UNITS,STARLINK-5013 - X-Coordinate,STARLINK-3297 - X-Coordinate,STARLINK-31018 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-5771 - X-Coordinate,STARLINK-2435 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-5114 - X-Coordinate,STARLINK-6244 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-30304 - X-Coordinate,STARLINK-31311 - X-Coordinate,STARLINK-2519 - X-Coordinate,STARLINK-31823 - X-Coordinate,STARLINK-4081 - X-Coordinate,STARLINK-31225 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-3105 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-11135 [DTC] - X-Coordinate,STARLINK-31870 - X-Coordinate,STARLINK-1908 - X-Coordinate,STARLINK-3837 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-32075 - X-Coordinate,STARLINK-1296 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-2636 - X-Coordinate,STARLINK-2093 - X-Coordinate,STARLINK-3973 - X-Coordinate,STARLINK-5758 - X-Coordinate,STARLINK-5565 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-4211 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-2568 - X-Coordinate,STARLINK-2720 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-3796 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-30429 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-4617 - X-Coordinate,STARLINK-3562 - X-Coordinate,STARLINK-4746 - X-Coordinate,STARLINK-30437 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-4315 - X-Coordinate,STARLINK-2184 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-30081 - X-Coordinate,STARLINK-30387 - X-Coordinate,STARLINK-31222 - X-Coordinate,STARLINK-31558 - X-Coordinate,STARLINK-2022 - X-Coordinate,STARLINK-5421 - X-Coordinate,STARLINK-2327 - X-Coordinate,STARLINK-31001 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-30165 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-5460 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-30185 - X-Coordinate,STARLINK-5659 - X-Coordinate,STARLINK-5279 - X-Coordinate,STARLINK-3977 - X-Coordinate,STARLINK-30948 - X-Coordinate,STARLINK-31125 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-11225 [DTC] - X-Coordinate,STARLINK-30313 - X-Coordinate,STARLINK-5298 - X-Coordinate,STARLINK-1329 - X-Coordinate,STARLINK-5838 - X-Coordinate,STARLINK-30523 - X-Coordinate,STARLINK-30834 - X-Coordinate,STARLINK-4154 - X-Coordinate,STARLINK-2279 - X-Coordinate,STARLINK-31843 - X-Coordinate,STARLINK-3640 - X-Coordinate,STARLINK-3647 - X-Coordinate,STARLINK-3136 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-4217 - X-Coordinate,STARLINK-4418 - X-Coordinate,STARLINK-31006 - X-Coordinate,STARLINK-5712 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-1746 - X-Coordinate,STARLINK-31848 - X-Coordinate,STARLINK-6140 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-11141 [DTC] - X-Coordinate,STARLINK-4415 - X-Coordinate,STARLINK-5840 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5013 - Y-Coordinate,STARLINK-3297 - Y-Coordinate,STARLINK-31018 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-5771 - Y-Coordinate,STARLINK-2435 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-5114 - Y-Coordinate,STARLINK-6244 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-30304 - Y-Coordinate,STARLINK-31311 - Y-Coordinate,STARLINK-2519 - Y-Coordinate,STARLINK-31823 - Y-Coordinate,STARLINK-4081 - Y-Coordinate,STARLINK-31225 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-3105 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-11135 [DTC] - Y-Coordinate,STARLINK-31870 - Y-Coordinate,STARLINK-1908 - Y-Coordinate,STARLINK-3837 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-32075 - Y-Coordinate,STARLINK-1296 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-2636 - Y-Coordinate,STARLINK-2093 - Y-Coordinate,STARLINK-3973 - Y-Coordinate,STARLINK-5758 - Y-Coordinate,STARLINK-5565 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-4211 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-2568 - Y-Coordinate,STARLINK-2720 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-3796 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-30429 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-4617 - Y-Coordinate,STARLINK-3562 - Y-Coordinate,STARLINK-4746 - Y-Coordinate,STARLINK-30437 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-4315 - Y-Coordinate,STARLINK-2184 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-30081 - Y-Coordinate,STARLINK-30387 - Y-Coordinate,STARLINK-31222 - Y-Coordinate,STARLINK-31558 - Y-Coordinate,STARLINK-2022 - Y-Coordinate,STARLINK-5421 - Y-Coordinate,STARLINK-2327 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-30165 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-5460 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-30185 - Y-Coordinate,STARLINK-5659 - Y-Coordinate,STARLINK-5279 - Y-Coordinate,STARLINK-3977 - Y-Coordinate,STARLINK-30948 - Y-Coordinate,STARLINK-31125 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-11225 [DTC] - Y-Coordinate,STARLINK-30313 - Y-Coordinate,STARLINK-5298 - Y-Coordinate,STARLINK-1329 - Y-Coordinate,STARLINK-5838 - Y-Coordinate,STARLINK-30523 - Y-Coordinate,STARLINK-30834 - Y-Coordinate,STARLINK-4154 - Y-Coordinate,STARLINK-2279 - Y-Coordinate,STARLINK-31843 - Y-Coordinate,STARLINK-3640 - Y-Coordinate,STARLINK-3647 - Y-Coordinate,STARLINK-3136 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-4217 - Y-Coordinate,STARLINK-4418 - Y-Coordinate,STARLINK-31006 - Y-Coordinate,STARLINK-5712 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-1746 - Y-Coordinate,STARLINK-31848 - Y-Coordinate,STARLINK-6140 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-11141 [DTC] - Y-Coordinate,STARLINK-4415 - Y-Coordinate,STARLINK-5840 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5013 - Z-Coordinate,STARLINK-3297 - Z-Coordinate,STARLINK-31018 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-5771 - Z-Coordinate,STARLINK-2435 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-5114 - Z-Coordinate,STARLINK-6244 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-30304 - Z-Coordinate,STARLINK-31311 - Z-Coordinate,STARLINK-2519 - Z-Coordinate,STARLINK-31823 - Z-Coordinate,STARLINK-4081 - Z-Coordinate,STARLINK-31225 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-3105 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-11135 [DTC] - Z-Coordinate,STARLINK-31870 - Z-Coordinate,STARLINK-1908 - Z-Coordinate,STARLINK-3837 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-32075 - Z-Coordinate,STARLINK-1296 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-2636 - Z-Coordinate,STARLINK-2093 - Z-Coordinate,STARLINK-3973 - Z-Coordinate,STARLINK-5758 - Z-Coordinate,STARLINK-5565 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-4211 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-2568 - Z-Coordinate,STARLINK-2720 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-3796 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-30429 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-4617 - Z-Coordinate,STARLINK-3562 - Z-Coordinate,STARLINK-4746 - Z-Coordinate,STARLINK-30437 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-4315 - Z-Coordinate,STARLINK-2184 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-30081 - Z-Coordinate,STARLINK-30387 - Z-Coordinate,STARLINK-31222 - Z-Coordinate,STARLINK-31558 - Z-Coordinate,STARLINK-2022 - Z-Coordinate,STARLINK-5421 - Z-Coordinate,STARLINK-2327 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-30165 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-5460 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-30185 - Z-Coordinate,STARLINK-5659 - Z-Coordinate,STARLINK-5279 - Z-Coordinate,STARLINK-3977 - Z-Coordinate,STARLINK-30948 - Z-Coordinate,STARLINK-31125 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-11225 [DTC] - Z-Coordinate,STARLINK-30313 - Z-Coordinate,STARLINK-5298 - Z-Coordinate,STARLINK-1329 - Z-Coordinate,STARLINK-5838 - Z-Coordinate,STARLINK-30523 - Z-Coordinate,STARLINK-30834 - Z-Coordinate,STARLINK-4154 - Z-Coordinate,STARLINK-2279 - Z-Coordinate,STARLINK-31843 - Z-Coordinate,STARLINK-3640 - Z-Coordinate,STARLINK-3647 - Z-Coordinate,STARLINK-3136 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-4217 - Z-Coordinate,STARLINK-4418 - Z-Coordinate,STARLINK-31006 - Z-Coordinate,STARLINK-5712 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-1746 - Z-Coordinate,STARLINK-31848 - Z-Coordinate,STARLINK-6140 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-11141 [DTC] - Z-Coordinate,STARLINK-4415 - Z-Coordinate,STARLINK-5840 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3152.2028,2589.6909,-6111.0996,-1353.3679,5272.3462,-2231.0648,3501.7787,4801.3290,-3821.9533,-1039.4912,-418.5706,2574.9341,-4953.5766,2107.1022,-3929.1201,3860.9721,5871.8641,2867.4052,1611.7788,5079.5803,-5795.6818,4997.1717,-2334.8843,-932.1266,2855.4543,4310.8467,-1031.7067,-3426.4434,4665.5530,-5907.0106,4223.7520,-5935.7926,-880.5835,3028.3970,2169.6538,-6616.0528,-6849.8884,-2981.8876,2048.6548,2254.3020,499.2360,-3423.3081,5053.9813,1449.5803,5822.0593,-2333.2596,-5757.2612,-5733.6374,2780.8462,4221.4490,-1811.9612,1882.8129,-4073.3285,-3644.5218,-4289.8362,167.0303,-845.5115,-5785.6216,5085.9919,-5362.9095,-3071.3254,-5793.5498,3625.0048,1494.9320,-1565.4331,-1234.7182,4473.3395,-1438.1388,-5195.9678,5112.2764,-3451.8330,36.4805,-3434.5882,4608.9996,2093.5605,-4800.7068,-3976.2289,1479.6237,4108.2535,2015.4456,-3993.2766,3525.6390,3289.9263,-4548.9951,349.9209,4168.5208,6669.8723,5086.2762,-1529.5130,-6654.6848,4234.5871,-5336.3037,990.4662,2778.3582,2462.5983,2138.8080,2963.6426,2542.5564,-466.7830,5185.5761,-94784.0532,-65765.0764,-84942.7043,-84874.5451,-80834.1247,-80895.7315,-75534.2556,-79551.2949,-242756112.2008,-242744341.1602,-242727655.9576,-242741326.2788,-79119.6132,-242744381.2552,5745.0724,-3246.3925,-2600.2688,5313.4006,-4499.7268,-4275.1606,5667.5900,1920.6687,-3619.5998,-5185.1956,4456.0236,4245.0607,923.7089,4489.9365,4507.2530,-4241.5298,2970.6914,5574.4704,-6714.8422,-3523.8903,-498.0153,-578.9068,-3723.1092,6764.2978,6054.3074,131.8908,3960.5472,2586.0220,1061.3761,1450.5231,-672.8286,3178.2922,-5931.0394,5539.2044,3532.4777,1934.2590,532.6077,-3005.8210,6392.7960,-6275.5759,5701.0669,-3974.3561,850.3886,-6642.0643,-3022.5042,6148.6587,-2585.9732,1387.4700,-4539.7289,3251.9517,6491.3716,-6551.0326,-4204.6056,3833.1909,-4333.8877,6004.3141,-6650.0615,-3566.7022,56.2815,156.8275,-4833.7545,-3699.3816,2699.6100,1961.2762,4829.8488,5210.8810,3298.5217,-4303.6154,-4421.0205,2222.8905,-5745.6969,-6675.2570,4131.1363,-3117.0624,-1800.7159,3617.8664,-3808.7422,5848.1765,5146.8688,-5666.8824,3173.5466,2135.9834,-5553.2470,5059.9890,-6881.8079,-4960.8474,-1722.7818,-561.1461,2238.6490,427.7012,-3223.9931,883.6411,4687.4171,4402.4618,4481.7984,-4796.8400,6080.5720,5528.1992,2616.7318,-4270.0028,-360558.2757,-375302.0015,-360477.7221,-361343.5513,-368932.3127,-366932.7110,-361189.9039,-360383.6778,232758163.1769,232737661.6874,232722339.4750,232735661.0397,-362045.3983,232742346.9928,-2239.3727,5515.8213,-1426.2568,-4247.9766,48.8106,-4891.2149,1536.5040,4552.2524,-4493.6307,-4484.3492,5120.3649,-4589.0422,-4639.2640,-4471.8778,-3294.9967,-3847.7959,-1732.7741,-3050.4590,-36.4678,2917.2505,-3408.9185,4600.6784,-4912.1062,-1149.8202,1804.2658,5288.0436,-5199.2259,5447.9070,-4985.3686,3132.7289,5404.7520,1678.4881,-3469.1135,-2586.9955,-5490.9021,303.3624,-907.6681,-5047.7383,-1357.8193,-1405.3040,3868.1385,4525.1607,4648.3155,-1137.2109,-2256.5602,-2112.4398,2817.6145,-3479.6865,4424.1011,-4448.0656,-1520.8738,-89.3571,3683.6103,4452.8283,3096.7664,3205.0168,1650.4915,-203.0447,4542.9336,4393.9873,-3880.2316,-829.0134,5161.7188,-6504.9220,-4729.6192,-4390.9607,4106.8878,5185.6101,-1108.2233,-4128.1847,-246.8420,-1782.1619,-3832.0373,-3937.3611,6350.1518,-3033.9831,4191.1515,-3423.6344,1857.1214,-3405.9935,4411.2699,-5491.3157,-2444.3003,1123.4613,-539.3382,1990.7905,658.7359,-4645.9224,-6361.0188,1390.3188,4418.2785,4275.6876,4913.1802,4379.4234,4624.2286,4410.5390,-1487.7963,-2971.0345,-6377.2238,1694.4576,-138095.9946,-141477.2559,-138370.8597,-136924.3267,-133923.9762,-143199.6030,-147802.9868,-139148.7148,125867948.7387,125833718.5663,125860683.1511,125866062.2785,-139538.3697,125862506.8818,
3600.000,-5067.5164,364.0741,6243.8164,-442.5193,-2778.5617,4602.0222,-4784.8535,-5176.2748,4210.1932,4577.5466,-3012.9571,-6160.6780,5619.2774,-5387.7904,1812.7168,309.4078,-5048.9496,-4531.8456,389.6683,-3546.5422,2530.2395,-4380.5270,6205.5473,-704.4497,-4376.4631,-2846.0333,-4503.7919,4786.7034,-6534.1547,5772.0367,-2382.2380,4552.3137,1210.4864,-4717.2879,-5813.6296,4414.3863,4949.0913,6513.7478,-3358.4580,797.1305,-3242.2083,6264.0194,-4821.2306,355.4153,-3103.2612,-631.7221,6640.8770,1970.7093,1271.0912,277.1904,112.5579,1133.0413,6384.6571,-166.2061,4136.5557,-3093.8589,2612.5537,5103.4377,-6264.1968,3776.9911,3918.5659,5645.5817,-6536.4761,-4586.7914,-2178.3649,-1913.3169,-5189.4101,4704.3799,4795.7029,-4901.9326,5000.9293,1541.7825,-2396.0070,-3964.9796,-2019.6508,23.6050,5293.3759,-4122.5609,-5117.2942,1521.9551,-1058.3078,-5518.2806,-1843.0348,2764.3589,1490.2018,-198.6531,-5131.3081,-2114.6457,5825.4096,5566.6916,-712.6268,6059.7859,-4154.0670,-5550.5628,-5549.8733,1033.1503,-4692.4098,-4495.9334,494.1591,-1978.6932,-118.6476,29494.2188,9116.2510,10166.6261,12608.3402,12950.3681,17179.0222,15013.3047,-294734641.3940,-294725730.9665,-294701444.0757,-294716694.6335,14135.9801,-294722963.8514,-4483.8956,5942.9150,-245.1424,-6905.6370,5344.8377,276.3738,-2171.1447,2314.5358,-666.7220,3077.7032,-5859.8428,-1551.3587,-3841.6057,-3935.1687,-6557.0228,4120.6949,914.4019,-2369.8566,5567.4486,5770.8855,-3177.8931,4669.5840,2151.8753,-6130.1703,-3113.4296,4380.3096,-3553.2720,-4848.8146,1501.1287,-3397.3838,4670.9004,-4854.4924,6639.8803,-1664.6816,-1607.0679,-3149.5457,-2788.4483,302.8852,-3364.3885,4551.9590,-2582.5366,2009.6971,3205.4434,6072.2618,-26.3004,-4523.9831,1206.8029,-3597.1071,5318.2960,-1040.5059,-6287.3769,5680.2822,2640.1667,-5504.8709,118.3381,-6034.2820,3999.9871,739.9981,2662.3469,-3896.9039,5591.1048,752.4065,-702.9745,1267.9335,-5744.9825,-6412.5308,815.2599,1218.5903,1613.6452,1863.7185,2492.2710,6197.0334,-3612.2039,5515.7899,5666.1529,-4042.6970,-110.9758,-2949.9985,-3609.5448,3876.4521,-4331.3100,1745.5301,6337.3823,-5441.0951,5136.4776,4301.0872,3603.4374,3794.6514,-2746.5798,-2931.7984,5421.3183,-3284.0171,-5288.8153,-598.9095,-1654.6591,6568.6248,-4586.3330,-4673.1886,3070.1683,5020.5052,-374188.9708,-380524.5562,-367929.8158,-369448.7451,-377996.5305,-374842.4857,-370590.7901,-372419.2595,161938801.2626,161920598.6487,161910625.9318,161923803.7250,-370815.2872,161924096.8853,-1472.6322,-3519.7769,-2666.3911,397.8555,-3437.3049,5077.3116,-4381.7391,-3930.1045,5437.6686,4184.9145,-1715.4331,2293.8312,731.0305,-189.3791,-515.6091,5520.0979,4457.5171,4718.9238,4058.8626,936.7524,5368.4757,-2368.0530,495.6527,-3142.0647,-4395.1067,-4408.2717,3280.5370,-1325.3586,1647.7590,1409.0205,-4492.5125,1960.6142,-1572.9126,4629.4955,3290.6453,-4269.6516,3957.3146,906.2030,4920.6509,4996.9553,-5537.1794,-2198.4425,-3807.4379,-3243.2087,6193.5018,5169.6293,1505.3911,5470.5497,-4260.7059,6845.1733,-2861.1406,-3597.2080,-421.4120,-4197.0087,-5454.7811,649.9247,-4989.4102,4422.8483,-527.5703,-4335.0548,-1129.2134,3924.7441,-1989.4833,5061.3095,3205.8764,1760.0721,-4505.2185,-4901.8017,4698.3281,4524.3980,-3715.7628,-2636.1136,4961.6114,-538.9768,-3448.5674,5371.6126,-4471.5283,4718.0784,2751.8883,5502.6806,-5072.0128,3677.6070,-2013.8710,3207.4971,4369.2244,-5243.9236,2919.7485,5360.6314,2491.1861,2612.0183,-4252.7757,-355.9887,-1407.7133,-3904.0190,-3758.6739,-1714.2733,-2220.1050,-1940.0960,6155.6588,-4354.9853,-137584.8567,-140770.0398,-136610.9909,-138393.8424,-132411.7492,-138928.0910,-147808.0466,-138738.7833,125906336.8181,125871795.0206,125892852.3856,125894429.0080,-138661.7109,125898287.1686,
7200.000,5304.1586,-2240.1937,-3387.9324,1906.7330,-1128.9107,-5978.6942,4983.4020,4375.9540,-4392.2011,-6748.2232,4322.0730,6335.3910,-3526.9089,4759.6939,1309.0618,-4412.5588,2719.4869,5749.6142,-3329.7575,111.4972,1018.9296,2208.9027,-4734.5645,2922.3546,5350.5624,1262.5030,6096.9215,-4035.0496,5646.1067,-2463.5999,776.5694,-1222.4684,-1432.2833,5359.4521,6784.4018,-204.9888,-1489.3805,-4493.3350,4524.3168,-4606.0925,5803.1711,-6774.3162,3673.8884,-2915.0724,-2362.2969,4351.9665,-4728.3769,1978.0489,-4475.7525,-2797.1629,2433.5445,-4435.7640,-6178.9442,3327.8416,-3556.9213,4649.7018,-4624.7091,-2606.3440,4112.9661,-1838.5406,-2970.2964,-4153.3620,6283.6973,6457.9559,4604.5101,3906.3942,4980.1174,-6641.4959,-3532.4099,4016.4050,-4438.7557,-3200.7311,6280.9072,990.5951,2074.3057,4751.7271,-5613.1172,6163.2210,4193.0710,-5234.7258,4925.1350,5593.6322,-973.2335,959.8445,-3929.9707,-4528.3009,1513.3087,-509.2580,-6252.4806,-1652.2765,-2380.8565,-4035.9266,4980.0223,6232.5565,6814.3305,-3341.4649,5106.3414,4245.6525,2134.5080,-2144.4716,95524.8049,123069.2581,102878.0711,107238.4344,105524.9201,106038.3444,109628.9414,105560.9578,-326596269.4103,-326590994.7293,-326561852.4683,-326586120.8808,106746.7880,-326585138.6441,1276.3351,-6500.0319,3631.4316,5560.0875,-4942.7320,2872.7449,-2394.0409,-5278.8434,4417.3904,-825.6261,4301.2170,-1340.9212,4564.9910,469.7870,5422.5690,-3834.6023,-4999.9655,-1250.0883,-2495.5039,-5457.3466,6098.3236,-6240.5612,1052.8767,3068.9958,-866.3902,-6709.6926,1455.6117,4346.1983,-2897.9604,4023.7649,-6823.6623,5189.7498,-3772.1469,-2753.6449,-53.8212,4210.5993,4963.6157,2298.6170,-1232.5506,-1452.1051,-597.1092,179.3415,-5839.3953,-2998.6332,873.6524,2068.6722,1169.4703,5505.4168,-5077.7301,-3623.7983,3546.1472,-2475.7370,-122.9446,5922.4104,4376.6944,2937.8260,-22.9605,3507.8363,-3804.3114,6479.0645,-3118.7633,3081.7937,-1038.6985,-2468.2354,5178.9507,5369.5419,-4329.4265,1195.1456,2599.3689,-5210.4053,2674.4596,-2963.5619,1906.3934,-4936.7479,-6431.8782,3700.4108,3534.3974,-294.9799,-341.4798,-1810.4695,4396.4558,-3914.9153,-4486.9492,4076.9901,-1574.9736,-2714.2555,-4853.6046,-6344.5652,401.7829,4715.9754,-6337.8746,4097.0572,3588.7866,-2709.3039,-991.1099,-5583.9470,1091.8563,634.4481,-6236.1040,-4947.8929,-363125.7588,-361865.5603,-351784.5973,-354118.8735,-363239.0804,-355579.1870,-356515.5277,-354637.7909,80078728.4232,80060876.4731,80059232.0423,80070518.5262,-355917.0325,80064917.3590,4252.1290,-719.5302,4622.4223,3668.1180,4716.9531,-1780.7096,4013.1451,724.9989,-3016.5677,-1348.4376,-3034.4870,1922.0471,3679.7219,4645.6188,3922.3650,-3679.8497,-3732.3398,-3736.6282,-5517.3015,-4126.5810,-2690.2976,-1657.1444,4447.6106,5462.9071,4317.0517,261.4198,2098.8984,-3617.7734,2717.7492,-4965.6659,657.4421,-4451.0932,5618.6494,-3206.4171,1112.5218,5451.7585,-4605.5364,4219.1430,-4996.0867,-4811.9181,3696.7853,-1481.1978,605.4673,5467.4912,-6466.9306,-4953.3216,-4915.5150,-3557.7639,1472.8516,-5222.9840,5395.1851,4536.0865,-3123.8939,1314.2712,3868.3203,-4025.3234,5117.6301,-5213.9289,-3904.1075,1674.6869,5401.1286,-4607.3383,-2575.3716,-723.3809,236.7152,1943.5892,2063.9288,1418.1953,-5347.4617,-2193.5904,4248.3928,5344.4202,-656.9499,4580.7448,-1564.9956,-3012.1628,1984.9715,-3166.2827,-5402.8041,-4137.6615,1393.5045,667.9044,5139.2122,-5486.6960,-5469.1954,4246.9998,-4701.4440,-2693.7899,2911.5042,-4636.9811,1441.7986,-3817.8939,-3087.7078,407.0512,446.3127,-2190.4585,4538.0611,5222.9963,-2050.2096,4343.3173,-137083.6362,-140029.2917,-135389.1607,-139378.7482,-131333.2173,-135442.0069,-147149.9424,-138009.1050,125944163.7737,125910591.2115,125925154.7033,125926990.9125,-137773.5028,125934027.6443,
