sl_100_86400_20281210 Coordinates.csv
2028/12/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:15 2024,
Start: 2028/12/10 07:47:00.00, Stop: 2028/12/11 07:47:00.00,
TIME_UNITS,STARLINK-31355 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-31064 - X-Coordinate,STARLINK-4461 - X-Coordinate,STARLINK-31518 - X-Coordinate,STARLINK-1228 - X-Coordinate,STARLINK-1247 - X-Coordinate,STARLINK-1404 - X-Coordinate,STARLINK-1167 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-31876 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-30111 - X-Coordinate,STARLINK-1193 - X-Coordinate,STARLINK-2515 - X-Coordinate,STARLINK-3602 - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-4400 - X-Coordinate,STARLINK-2121 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-30185 - X-Coordinate,STARLINK-31752 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-31075 - X-Coordinate,STARLINK-31234 - X-Coordinate,STARLINK-30393 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-1721 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-31363 - X-Coordinate,STARLINK-1420 - X-Coordinate,STARLINK-2698 - X-Coordinate,STARLINK-31454 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-5852 - X-Coordinate,STARLINK-30282 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-1304 - X-Coordinate,STARLINK-31269 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-30873 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-6090 - X-Coordinate,STARLINK-31204 - X-Coordinate,STARLINK-32123 - X-Coordinate,STARLINK-3964 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-3085 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-4092 - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-2027 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-5692 - X-Coordinate,STARLINK-3826 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-5541 - X-Coordinate,STARLINK-3119 - X-Coordinate,STARLINK-31092 - X-Coordinate,STARLINK-31314 - X-Coordinate,STARLINK-5613 - X-Coordinate,STARLINK-5163 - X-Coordinate,STARLINK-6350 - X-Coordinate,STARLINK-30829 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-2446 - X-Coordinate,STARLINK-31733 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-1362 - X-Coordinate,STARLINK-4636 - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-30979 - X-Coordinate,STARLINK-1080 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-31720 - X-Coordinate,STARLINK-4717 - X-Coordinate,STARLINK-1579 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31355 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-4461 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,STARLINK-1228 - Y-Coordinate,STARLINK-1247 - Y-Coordinate,STARLINK-1404 - Y-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-31876 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-30111 - Y-Coordinate,STARLINK-1193 - Y-Coordinate,STARLINK-2515 - Y-Coordinate,STARLINK-3602 - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-4400 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-30185 - Y-Coordinate,STARLINK-31752 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-31075 - Y-Coordinate,STARLINK-31234 - Y-Coordinate,STARLINK-30393 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-1721 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-31363 - Y-Coordinate,STARLINK-1420 - Y-Coordinate,STARLINK-2698 - Y-Coordinate,STARLINK-31454 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-5852 - Y-Coordinate,STARLINK-30282 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-1304 - Y-Coordinate,STARLINK-31269 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-30873 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-6090 - Y-Coordinate,STARLINK-31204 - Y-Coordinate,STARLINK-32123 - Y-Coordinate,STARLINK-3964 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-3085 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-4092 - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-2027 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-5692 - Y-Coordinate,STARLINK-3826 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-5541 - Y-Coordinate,STARLINK-3119 - Y-Coordinate,STARLINK-31092 - Y-Coordinate,STARLINK-31314 - Y-Coordinate,STARLINK-5613 - Y-Coordinate,STARLINK-5163 - Y-Coordinate,STARLINK-6350 - Y-Coordinate,STARLINK-30829 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-2446 - Y-Coordinate,STARLINK-31733 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-1362 - Y-Coordinate,STARLINK-4636 - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-30979 - Y-Coordinate,STARLINK-1080 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-31720 - Y-Coordinate,STARLINK-4717 - Y-Coordinate,STARLINK-1579 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31355 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-4461 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,STARLINK-1228 - Z-Coordinate,STARLINK-1247 - Z-Coordinate,STARLINK-1404 - Z-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-31876 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-30111 - Z-Coordinate,STARLINK-1193 - Z-Coordinate,STARLINK-2515 - Z-Coordinate,STARLINK-3602 - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-4400 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-30185 - Z-Coordinate,STARLINK-31752 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-31075 - Z-Coordinate,STARLINK-31234 - Z-Coordinate,STARLINK-30393 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-1721 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-31363 - Z-Coordinate,STARLINK-1420 - Z-Coordinate,STARLINK-2698 - Z-Coordinate,STARLINK-31454 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-5852 - Z-Coordinate,STARLINK-30282 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-1304 - Z-Coordinate,STARLINK-31269 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-30873 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-6090 - Z-Coordinate,STARLINK-31204 - Z-Coordinate,STARLINK-32123 - Z-Coordinate,STARLINK-3964 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-3085 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-4092 - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-2027 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-5692 - Z-Coordinate,STARLINK-3826 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-5541 - Z-Coordinate,STARLINK-3119 - Z-Coordinate,STARLINK-31092 - Z-Coordinate,STARLINK-31314 - Z-Coordinate,STARLINK-5613 - Z-Coordinate,STARLINK-5163 - Z-Coordinate,STARLINK-6350 - Z-Coordinate,STARLINK-30829 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-2446 - Z-Coordinate,STARLINK-31733 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-1362 - Z-Coordinate,STARLINK-4636 - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-30979 - Z-Coordinate,STARLINK-1080 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-31720 - Z-Coordinate,STARLINK-4717 - Z-Coordinate,STARLINK-1579 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3022.3243,-3036.3857,2842.9201,3492.1067,-211.3890,-1746.3234,5331.4229,3945.9993,6320.3446,2218.5074,878.0395,690.6811,-1265.4255,4186.4132,-2878.9939,-6556.4950,-593.7829,642.0883,4024.6058,-5777.4777,5785.8746,4015.4586,-4815.9192,2737.0477,2553.1171,-2959.0464,-454.2597,1558.4031,4282.2624,5332.3347,0.0000,5740.0889,-4569.4138,-2702.1571,2226.1742,-559.9450,-6871.5180,3739.1800,-5377.8831,0.0000,-2531.8414,-4008.7040,4626.1744,-2975.8905,667.2607,3060.3135,3144.5821,1412.4285,6016.4756,882.4269,1700.3400,4865.0451,4305.8643,-1822.2432,-5551.2061,-5336.1948,5515.3372,-803.6240,-5769.0359,-1281.5835,-3920.8390,-5154.6631,6832.4492,825.9957,-2105.1395,4687.4362,-3858.8458,738.1460,-4083.6633,1854.7347,1294.5015,5536.4112,-3177.0091,403.2066,1105.0673,4087.0285,3411.4791,320.4559,898.4911,932.3331,-5702.2924,3949.8722,-4269.3222,-3168.3200,6814.6604,-2318.2575,-5873.4956,4351.7902,-5712.0412,2885.6328,-2901.5003,3300.6530,-1487.4371,-4790.9074,-3899.4546,1579.4031,4220.7073,-5393.3130,-5458.4888,-4292.8935,-336471.5170,-370545.9170,-348871.7488,-348552.1407,-352271.6954,-352623.1571,-357746.2718,-354871.9394,-202659695.9306,-202632287.8243,-202644841.0037,-202631174.2412,-354179.5086,-202640400.1285,3998.0467,-4654.7397,2532.2856,-3063.6763,-4553.5298,3720.2088,-3008.8052,-3171.6941,2542.0079,-6013.7101,6557.5235,4929.5123,6151.0210,-423.8664,2976.7954,-1564.4684,4863.7541,5019.2689,-5161.4850,2800.1809,3569.7490,-3379.1206,-311.7864,5332.8845,-5877.0103,-5066.9476,2766.2291,4311.8610,4061.1487,-4386.5669,0.0000,-3023.7050,-4668.0065,-6340.2430,-5810.0621,-4983.1509,-597.8664,-1912.9182,-4208.2039,0.0000,3746.2541,-4686.5989,5090.3419,4225.0707,-5050.0554,-5879.7546,-6135.6445,6340.8847,2222.4846,-5397.3096,-5781.1499,-3302.7388,3779.1095,2818.0969,-1153.6916,4181.2807,-2605.5654,6821.4769,-3740.1592,-6714.2113,4901.7499,4498.2770,-131.6050,-3740.9806,-3614.0587,-3082.2341,5308.9234,4007.3805,846.4412,4777.9202,-5848.3434,3316.0886,2719.3017,-836.3686,6000.3090,-4321.1505,3115.2943,6566.3380,2280.5064,-6332.2659,2828.5044,-3739.1598,3458.6954,4157.1769,-37.8051,-5948.3197,-1000.3582,-4861.8609,649.7270,-2989.2389,5474.0920,-4179.0674,-4167.4512,-4838.5256,5358.4248,-2547.6392,5518.0531,2954.4586,1952.9895,5092.8427,-103951.1978,-90767.6014,-100776.7635,-98884.0836,-91170.3638,-93191.9470,-98842.5902,-96645.5403,-73881891.8300,-73892880.5398,-73891757.2363,-73889266.8306,-98128.2978,-73887039.4265,4578.8711,4124.4004,-5815.8948,5110.3767,5173.1698,5459.4799,-3188.8325,-4716.1092,779.8170,-2397.1428,-1987.7863,-4594.0770,2833.7305,-5474.0320,5481.4968,1425.3442,-4861.8080,4415.7490,2289.4177,-2304.4189,-1188.9007,-4532.7483,-4889.9573,3296.3315,-2528.3947,-3724.7144,-6325.0139,5167.8210,-3668.7177,-452.9025,0.0000,2461.0924,-2038.5978,-344.2236,3006.9260,4611.7758,587.5589,-5458.0649,268.3311,0.0000,-5146.5731,-2970.5545,-469.2554,-4564.8215,4555.6971,-976.9426,836.1379,-2219.3617,-2410.1860,-4156.5967,-3365.1495,3652.3270,3891.3626,6080.7191,3957.3924,1210.7612,3126.5422,742.5736,-370.3405,1042.8684,2829.5858,-1015.8410,-922.3273,-5811.4122,5439.9030,-3893.9904,-1877.8795,5606.0892,5429.0393,4603.0444,-3317.9465,-2325.1494,-5500.6431,-6880.4847,3244.5121,-3357.0181,5135.5750,-2252.9915,6488.1009,2341.4615,2416.8270,-4330.8718,4137.3986,-4568.4694,-553.9331,-2676.9838,-3482.1617,-1674.0151,-3661.0436,5528.6565,-2481.0144,4385.2291,5287.0627,1284.8635,-629.4628,-6275.5386,163.7487,-2948.1532,3872.5927,876.0232,-35344.6593,-38288.2086,-36760.1423,-36344.7322,-32671.6203,-41434.9529,-46787.7317,-37684.9369,14789429.7164,14799611.0407,14767769.2110,14791702.9355,-38354.6307,14785122.1835,
3600.000,-5993.0943,5882.5491,-2280.6614,-2425.5237,4158.5783,-2094.0939,-4845.1881,-1099.3525,-6165.9239,321.2687,1090.6633,-3800.0708,-367.0435,-2978.8737,-1.2135,6212.2033,-2002.8260,-4341.2082,-521.8188,4274.1791,-4923.4651,-2038.7225,2621.5981,-4694.1378,-992.4189,4844.7669,509.1546,-4910.5633,-2621.9643,-2638.4349,0.0000,-2536.5287,5517.4101,3619.2586,1543.1274,4818.4802,5463.2816,-2440.6594,5770.5377,0.0000,324.6227,6121.5139,-4710.2880,1604.4490,3463.7793,540.6049,-2414.1923,-3857.3485,-4163.8580,2927.9988,-98.4441,-3744.5075,-6588.8866,-2767.2876,6673.1457,3270.9650,-1544.1880,-1234.9767,5507.5324,3397.5748,132.8454,2377.4936,-4698.1197,2900.5346,5815.7667,-4106.0278,1407.1905,1648.4086,3683.0405,-4641.7373,2761.4638,-5053.3322,-90.8470,-3889.3900,-3923.1685,309.3675,-6388.8361,-1047.7970,-4783.8391,2683.6072,1750.6035,38.4246,3679.4574,578.1451,-4683.2705,4554.2944,3469.1476,-307.9229,5628.5215,-189.9489,-1611.9083,1052.3767,5050.9826,5854.8132,754.0191,-850.4573,-3456.3172,4010.5117,2069.0376,1585.5015,-299603.2794,-336404.5610,-313943.8191,-314708.4575,-316453.6064,-317132.4780,-321289.2579,-317255.8008,-176535917.1950,-176511665.2520,-176514123.4443,-176512250.5137,-318158.2672,-176515958.4683,-3170.6100,3451.8540,2115.8382,6164.5420,2454.8795,-5636.8932,4773.6283,5967.9688,130.6004,6652.8542,-2970.6575,-5590.4729,-6698.7907,4584.7797,-5964.7847,-169.6175,-6463.9137,-1184.6221,5202.6391,-5026.7524,-755.6342,6253.2858,-3791.6416,-4828.1293,6526.9765,1619.4990,2885.7257,-4367.9254,-508.4784,5205.1263,0.0000,4533.6831,3076.2995,4013.5484,4828.5986,3519.0127,-1915.4759,5668.7773,1278.2239,0.0000,-6581.4963,2935.0999,-2492.8261,-6657.6601,2715.5334,4465.3569,5159.3060,-3361.7000,1140.0731,3009.6032,6833.7506,5815.6277,-2002.8819,-2157.4953,-1611.5633,-5493.5331,3851.4699,-5085.8588,1512.9385,4446.9058,-4262.4989,-4528.0276,1995.5281,992.3381,2083.8711,5425.9706,-6325.9320,-6642.1533,-4932.6749,-5023.2747,4196.4545,581.2154,-5497.4199,-3031.6047,-3197.7687,4081.2159,-1671.2487,-3480.8870,-68.6699,4258.1721,-3855.7107,2408.9734,-5815.9277,-6515.3888,2028.2871,5115.7620,-2286.7741,4305.6336,-3839.7837,5906.8103,-3681.7501,4109.8354,4027.1153,2855.5248,-5066.3689,6136.4936,-4035.6628,-5424.6976,-3642.0138,-5214.3644,-183807.2496,-179779.1440,-187422.5751,-185101.1535,-176288.2844,-179962.8631,-183633.2567,-184788.0356,-123849862.1224,-123857471.1476,-123862034.8328,-123849767.1037,-183581.1653,-123854038.3916,-467.1748,-1216.5833,6196.7797,-1977.8536,-4935.1896,-3270.5444,-1175.2516,3306.0560,2989.8002,-1568.1760,6128.8607,364.1714,1569.7038,4198.5923,-3430.9874,2966.6856,1341.5927,-5000.2991,-4564.9880,-1735.6027,4764.5920,2176.6876,5078.4791,1216.3565,-1969.8856,4696.2251,6245.2318,-2159.5642,6397.2392,3708.1638,0.0000,-4611.8459,-2628.3534,4279.2728,-4707.9813,-3307.7181,-3802.3260,3040.7478,3422.2003,0.0000,1845.3457,-880.1461,4361.7936,767.0003,-5241.6989,4954.3611,3961.6989,4564.0671,5308.0799,5421.1446,-959.9237,-390.7018,-798.9539,-6013.0070,-880.0653,2553.6534,-5461.9935,-4518.7658,-3852.3734,-4068.9251,-5415.2589,4643.9407,4622.9629,6230.4185,-3008.3442,-555.9992,-2151.4027,-1150.4930,-3019.2556,-870.1986,4641.1864,4589.3803,4170.8755,4870.0476,-4717.1455,5455.7536,-2052.8779,5905.9423,-5043.7536,-4604.8467,-5339.2401,6503.5488,-62.3097,2301.1216,4539.9019,-989.4811,5494.2199,5158.5067,1.4805,-3610.5525,5314.5183,-5452.2590,-2431.7683,2359.4245,-4256.1254,3137.6668,4464.8920,-997.7881,-5584.3623,3920.1377,-37131.9516,-40134.2013,-37642.7585,-40241.4535,-33755.8615,-39516.8792,-49109.8194,-40955.5875,14755212.6897,14772590.9476,14739011.9127,14761480.8882,-39925.5365,14753952.3033,
7200.000,5434.0829,-6367.2498,2726.1083,847.6005,-6704.0012,4097.5646,1918.2501,-1381.4250,3624.5818,-3108.9808,23.9969,4473.9070,2336.5094,1716.8689,1935.3281,-3260.8290,3275.9513,6277.2986,-3464.8317,-391.1488,3002.3533,-130.7833,-645.5549,4543.1207,-1591.0624,-6030.4014,2117.0189,5798.1902,1751.5486,-1435.1792,0.0000,-1370.7601,-4174.2113,-4200.1074,-5163.4931,-6691.4617,-2352.6290,946.8390,-4141.9528,0.0000,1440.4230,-5474.8619,3846.1500,259.6446,-6485.7752,-4925.2144,-620.7050,5718.6194,1520.4137,-6162.3705,-1820.1358,1246.4272,6332.4182,6014.3555,-5254.3268,575.3184,-2825.9107,3940.9300,-3474.8170,-5179.3191,4192.6585,1939.1430,867.2495,-6217.4892,-6688.3909,1175.8369,2220.8228,-3300.7872,-2314.7379,5097.3785,-6073.3216,3457.4902,2252.2296,3409.0810,6120.4017,-4740.4017,6507.1695,3190.5638,6896.4314,-5837.6870,3009.6752,-4452.5889,-1321.8757,1637.9172,538.3257,-5198.1215,-795.7350,-4607.1153,-2715.0196,-1622.4922,5886.6095,-4886.8788,-6021.1955,-5161.7587,3994.0686,801.0105,2387.0710,-443.1411,1434.7073,3088.0274,-244377.0059,-281099.6243,-259062.6984,-263440.2671,-260555.0878,-261206.5052,-265000.1176,-262907.7954,-138362975.4553,-138343128.4148,-138334133.1593,-138348031.8200,-261918.3046,-138342853.4616,626.5315,-1190.3235,-5653.5655,-6420.4054,-648.9312,5321.4080,-4607.3692,-6773.6713,-3473.8943,-4230.1758,-2579.8573,2929.9921,4170.8858,-6678.2510,6532.2820,2716.7556,5261.5151,-2141.3093,-4406.0601,5145.8642,-3273.6902,-6766.4638,6598.2877,1563.3389,-4290.3128,1854.1562,-6168.2041,3046.8053,-4003.2745,-4905.8903,0.0000,-5498.4191,689.3376,299.8472,-3052.0496,-1213.5748,4551.9681,-6674.3654,2881.1409,0.0000,6097.5924,384.5364,-1831.4399,5920.9739,-473.8603,-1277.3389,-2447.2802,-612.1663,-4982.3613,-623.5750,-4762.4901,-6055.0410,-361.6769,2476.5051,3558.0467,5060.9402,-4834.2127,1671.4799,2254.1850,-675.3680,3215.9121,3891.9471,-4294.9038,354.5883,-453.6716,-4925.9530,4560.5423,4584.4260,6265.3142,3106.5659,-1744.4842,-4672.0523,6524.8117,6040.9917,-97.3932,-3423.4380,84.5055,-683.2440,-576.1839,-995.6204,4465.8970,-2083.8470,5388.2202,6607.6360,-4362.8207,-2155.2359,5591.9652,-2622.0608,5070.8903,-6708.9243,870.8111,-3830.3126,-2710.4634,637.5455,2071.4385,-6664.3175,-96.1671,5368.1514,5380.7057,2894.9996,-251935.0060,-257528.9778,-262146.9432,-258828.4802,-249776.5364,-258633.4407,-256504.6916,-256392.3563,-165327708.8840,-165333960.0253,-165338082.1926,-165326655.2727,-257247.1117,-165330708.0637,-4035.6837,-2460.0694,-2979.1781,-2425.8620,1503.9859,-1307.0516,4756.0647,164.5522,-4678.3854,4376.9371,-6407.9926,4142.1882,-4971.3371,-236.5589,-957.8482,-5434.5132,3021.4049,1091.1940,4076.1473,4449.6555,-5284.0740,1486.7754,-1788.6833,-4880.9481,5136.9663,-2915.5275,-2293.2656,-2229.7547,-5403.6368,-4669.3897,0.0000,3999.4443,5365.1351,-5469.9125,3430.1269,-511.7525,4644.9508,1381.6896,-4615.0857,0.0000,2752.2732,4079.8264,-5424.7069,3507.4647,2109.8006,-4362.6716,-6476.9761,-3750.2482,-4453.7658,-2966.2510,4639.4123,-3132.6243,-2802.1631,2457.3226,-2766.7170,-4642.0837,3948.1801,5415.6635,5489.9158,4522.6624,4412.2062,-5380.6405,-5327.9585,-3102.6165,-1509.8703,4566.9528,4558.4135,-4037.2821,-1547.6584,-3456.1338,-2629.9928,-3644.8155,-202.4467,-2.6580,3206.2573,-3531.1689,-2344.1647,-6138.5647,608.5320,3370.2172,4159.6329,-4915.3993,-4079.9271,1328.1722,-5242.1040,4017.0935,-3963.1995,-4158.8888,3642.0518,-557.9650,-3022.1345,3013.5160,-2015.2061,-4587.9607,4895.3715,1783.7340,-6531.5142,4169.8094,4197.6553,-5223.1939,-38942.0296,-41974.0946,-39133.0524,-42861.9762,-35267.2241,-39427.2914,-50785.9505,-40311.2927,14720936.8673,14744197.6231,14711927.5666,14726426.5934,-41492.3410,14722805.2527,
