sl_100_5400_20280130 Coordinates.csv
2028/01/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:03 2024,
Start: 2028/01/30 07:47:00.00, Stop: 2028/01/30 09:17:00.00,
TIME_UNITS,STARLINK-30473 - X-Coordinate,STARLINK-31486 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-2606 - X-Coordinate,STARLINK-2581 - X-Coordinate,STARLINK-3999 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-4710 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-30381 - X-Coordinate,STARLINK-1336 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-5495 - X-Coordinate,STARLINK-30073 - X-Coordinate,STARLINK-1323 - X-Coordinate,STARLINK-1320 - X-Coordinate,STARLINK-11273 [DTC] - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,STARLINK-30193 - X-Coordinate,STARLINK-31528 - X-Coordinate,STARLINK-11095 [DTC] - X-Coordinate,STARLINK-31535 - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-6145 - X-Coordinate,STARLINK-31239 - X-Coordinate,STARLINK-31306 - X-Coordinate,STARLINK-2741 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-4196 - X-Coordinate,STARLINK-4439 - X-Coordinate,STARLINK-4554 - X-Coordinate,STARLINK-2280 - X-Coordinate,STARLINK-32050 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-2373 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-31307 - X-Coordinate,STARLINK-2586 - X-Coordinate,STARLINK-5497 - X-Coordinate,STARLINK-4381 - X-Coordinate,STARLINK-30560 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-5173 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-3270 - X-Coordinate,STARLINK-4094 - X-Coordinate,STARLINK-6164 - X-Coordinate,STARLINK-1098 - X-Coordinate,STARLINK-1369 - X-Coordinate,STARLINK-31248 - X-Coordinate,STARLINK-4263 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-3712 - X-Coordinate,STARLINK-31319 - X-Coordinate,STARLINK-1522 - X-Coordinate,STARLINK-5190 - X-Coordinate,STARLINK-32017 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-31308 - X-Coordinate,STARLINK-2605 - X-Coordinate,STARLINK-5244 - X-Coordinate,STARLINK-1089 - X-Coordinate,STARLINK-1995 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-2593 - X-Coordinate,STARLINK-2144 - X-Coordinate,STARLINK-31396 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-3199 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-31228 - X-Coordinate,STARLINK-1800 - X-Coordinate,STARLINK-4105 - X-Coordinate,STARLINK-3311 - X-Coordinate,STARLINK-1734 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-5650 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-1829 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-31803 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-1828 - X-Coordinate,STARLINK-2266 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-5135 - X-Coordinate,STARLINK-5801 - X-Coordinate,STARLINK-31464 - X-Coordinate,STARLINK-30977 - X-Coordinate,STARLINK-3135 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30473 - Y-Coordinate,STARLINK-31486 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-2606 - Y-Coordinate,STARLINK-2581 - Y-Coordinate,STARLINK-3999 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-4710 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-30381 - Y-Coordinate,STARLINK-1336 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-5495 - Y-Coordinate,STARLINK-30073 - Y-Coordinate,STARLINK-1323 - Y-Coordinate,STARLINK-1320 - Y-Coordinate,STARLINK-11273 [DTC] - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,STARLINK-30193 - Y-Coordinate,STARLINK-31528 - Y-Coordinate,STARLINK-11095 [DTC] - Y-Coordinate,STARLINK-31535 - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-6145 - Y-Coordinate,STARLINK-31239 - Y-Coordinate,STARLINK-31306 - Y-Coordinate,STARLINK-2741 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-4196 - Y-Coordinate,STARLINK-4439 - Y-Coordinate,STARLINK-4554 - Y-Coordinate,STARLINK-2280 - Y-Coordinate,STARLINK-32050 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-2373 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-31307 - Y-Coordinate,STARLINK-2586 - Y-Coordinate,STARLINK-5497 - Y-Coordinate,STARLINK-4381 - Y-Coordinate,STARLINK-30560 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-5173 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-3270 - Y-Coordinate,STARLINK-4094 - Y-Coordinate,STARLINK-6164 - Y-Coordinate,STARLINK-1098 - Y-Coordinate,STARLINK-1369 - Y-Coordinate,STARLINK-31248 - Y-Coordinate,STARLINK-4263 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-3712 - Y-Coordinate,STARLINK-31319 - Y-Coordinate,STARLINK-1522 - Y-Coordinate,STARLINK-5190 - Y-Coordinate,STARLINK-32017 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-31308 - Y-Coordinate,STARLINK-2605 - Y-Coordinate,STARLINK-5244 - Y-Coordinate,STARLINK-1089 - Y-Coordinate,STARLINK-1995 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-2593 - Y-Coordinate,STARLINK-2144 - Y-Coordinate,STARLINK-31396 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-3199 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-31228 - Y-Coordinate,STARLINK-1800 - Y-Coordinate,STARLINK-4105 - Y-Coordinate,STARLINK-3311 - Y-Coordinate,STARLINK-1734 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-5650 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-1829 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-31803 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-1828 - Y-Coordinate,STARLINK-2266 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-5135 - Y-Coordinate,STARLINK-5801 - Y-Coordinate,STARLINK-31464 - Y-Coordinate,STARLINK-30977 - Y-Coordinate,STARLINK-3135 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30473 - Z-Coordinate,STARLINK-31486 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-2606 - Z-Coordinate,STARLINK-2581 - Z-Coordinate,STARLINK-3999 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-4710 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-30381 - Z-Coordinate,STARLINK-1336 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-5495 - Z-Coordinate,STARLINK-30073 - Z-Coordinate,STARLINK-1323 - Z-Coordinate,STARLINK-1320 - Z-Coordinate,STARLINK-11273 [DTC] - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,STARLINK-30193 - Z-Coordinate,STARLINK-31528 - Z-Coordinate,STARLINK-11095 [DTC] - Z-Coordinate,STARLINK-31535 - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-6145 - Z-Coordinate,STARLINK-31239 - Z-Coordinate,STARLINK-31306 - Z-Coordinate,STARLINK-2741 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-4196 - Z-Coordinate,STARLINK-4439 - Z-Coordinate,STARLINK-4554 - Z-Coordinate,STARLINK-2280 - Z-Coordinate,STARLINK-32050 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-2373 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-31307 - Z-Coordinate,STARLINK-2586 - Z-Coordinate,STARLINK-5497 - Z-Coordinate,STARLINK-4381 - Z-Coordinate,STARLINK-30560 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-5173 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-3270 - Z-Coordinate,STARLINK-4094 - Z-Coordinate,STARLINK-6164 - Z-Coordinate,STARLINK-1098 - Z-Coordinate,STARLINK-1369 - Z-Coordinate,STARLINK-31248 - Z-Coordinate,STARLINK-4263 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-3712 - Z-Coordinate,STARLINK-31319 - Z-Coordinate,STARLINK-1522 - Z-Coordinate,STARLINK-5190 - Z-Coordinate,STARLINK-32017 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-31308 - Z-Coordinate,STARLINK-2605 - Z-Coordinate,STARLINK-5244 - Z-Coordinate,STARLINK-1089 - Z-Coordinate,STARLINK-1995 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-2593 - Z-Coordinate,STARLINK-2144 - Z-Coordinate,STARLINK-31396 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-3199 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-31228 - Z-Coordinate,STARLINK-1800 - Z-Coordinate,STARLINK-4105 - Z-Coordinate,STARLINK-3311 - Z-Coordinate,STARLINK-1734 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-5650 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-1829 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-31803 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-1828 - Z-Coordinate,STARLINK-2266 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-5135 - Z-Coordinate,STARLINK-5801 - Z-Coordinate,STARLINK-31464 - Z-Coordinate,STARLINK-30977 - Z-Coordinate,STARLINK-3135 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5165.6688,3308.6338,2202.3780,-5350.6602,4278.8943,906.6986,3307.5644,-5476.0955,5798.2558,5205.3443,-2136.5982,2369.5380,-957.4071,3055.9187,4927.4733,1779.0336,3956.8340,-4934.6421,-1034.6458,5762.6436,-4692.7148,4562.0695,5975.7222,-2347.3096,246.5969,-6409.3913,5087.4203,-3824.5013,-5342.5685,2301.4504,-107.5536,4003.4842,-372.4255,2803.3237,-5849.7452,1055.3319,3980.6994,2282.3996,-3998.5857,-3049.3075,-4977.3367,-3431.1468,-1088.4955,6080.5580,2226.6424,-967.9062,-5224.4318,5823.0532,-989.7097,-5294.6085,-1514.7027,4842.7685,-525.9470,5957.2804,2494.8474,-1143.5550,-94.9165,-1062.9854,3456.8973,0.0000,1620.1155,4498.3712,-5007.5435,-5598.3882,-486.4977,0.0000,4039.0147,-3095.5577,6418.6762,3699.1420,-1076.9820,1392.1005,1926.5075,-4770.2314,-77.9084,4.4585,-4567.4212,19.4861,-3653.3834,-1081.3873,-2497.1667,-5436.4735,-1214.7062,-2470.6363,4606.0275,-867.7688,1769.9110,3917.6609,-11.1093,-4964.2791,2637.3657,2994.1346,-1424.4413,-2520.9575,-2894.9105,4145.3968,3279.4408,4996.0565,5705.4238,-3360.7521,108290.7261,75035.8687,97326.5380,97122.2601,88643.0211,90422.8263,91307.6323,94290.7278,-70452290.2980,-70480623.2299,-70432373.8597,-70426299.2770,92897.9743,-70438344.6350,-767.9221,-4445.7270,-5900.5963,-3384.4177,-3205.1132,4065.4186,-3669.7899,-2560.0916,2435.4359,190.4139,-6570.1175,5106.2848,-1608.7853,521.5512,-4849.6203,-6613.9990,-2351.4059,-3201.9634,-3926.2376,-3081.0126,-3113.9260,-1218.3914,792.7398,6274.8915,2476.1338,-1758.3628,-1621.0112,-3038.5158,1969.9087,-5907.8546,4723.6940,-4615.7740,-6901.2403,4393.1432,-861.7538,5635.0610,-1110.2503,-5699.6697,-1250.7061,2836.2526,1223.7105,2622.6392,2676.6434,-3337.9256,-3804.1798,5096.3649,-3885.2639,-3139.2739,-6072.2240,4027.0478,-4834.0887,-4064.4890,-6132.0986,-1021.1721,-3695.7082,-5085.9958,-5035.1222,6461.7247,5912.0240,0.0000,-3889.7909,110.7916,-21.9726,-1046.6259,5393.6330,0.0000,2337.9129,5003.5475,-1459.7033,1998.4781,-6541.1243,-4259.8537,-5842.4936,3673.8311,5634.5202,4294.1565,-3475.9783,-5970.7670,-3607.1647,5436.7369,6082.5092,1602.9291,4884.4544,-5226.3133,-2932.8092,6158.4139,5483.1165,1877.0975,-5265.6553,1666.6102,-6226.3828,-5511.9994,-3818.5489,-3175.0225,-4214.9772,-4254.3171,-4441.0086,-77.2246,-1788.3215,-5392.0098,403960.7129,393345.6379,398639.1107,398506.1266,400051.5035,399028.4888,391077.7256,393375.7585,329206362.7208,329203083.2006,329214034.3848,329222071.6788,394464.3754,329219840.1984,4531.0165,4009.2627,-2504.7965,2746.4707,4318.6486,5253.5082,-4826.1067,-3397.4193,2848.7016,-4445.9207,-10.8434,-3924.0238,-6672.5951,6262.2854,580.9043,-37.1653,-5121.3734,3095.2185,5347.4190,2289.4942,3970.5552,-4789.0232,3175.4029,1338.7450,6465.6693,1830.2183,4404.6509,4810.4178,-3886.4483,-2635.3545,5027.8770,3107.1562,365.0396,-4599.7399,-3242.3616,3560.2191,5486.0599,-3029.2408,-5482.5255,-5566.4808,-4530.2021,-5214.1059,6313.3353,197.4770,5137.1315,-4596.0920,2109.8264,-2006.1925,3146.1264,-1876.8778,4716.2601,2754.8749,-3071.5679,3262.3403,-5247.6980,4490.1765,-4726.7899,-1959.2764,-248.3292,0.0000,5336.5126,-5257.7864,-4624.7514,-3781.2470,-4296.0483,0.0000,-5107.7630,3635.2168,-2104.7648,-5480.6207,-1224.7250,-5167.9824,2945.7010,-3436.4414,-4039.1376,5406.5487,3856.8771,-3310.8299,-4327.0754,4121.4924,2114.0986,3980.5450,-4723.7105,-3836.0361,-4080.3175,3083.9007,-3824.7125,-5307.6524,-4387.0652,4496.1464,525.0712,2672.9633,-5414.2357,-5339.0642,-4655.1528,3490.9912,-4194.9974,-4645.3841,-3500.5170,-2718.8268,-568.6636,-5093.6352,-2365.9535,-152.8759,2342.2140,-7255.4656,-11319.1634,-2875.3068,-93449732.7115,-93472831.0504,-93471432.9344,-93454647.0487,-3195.7045,-93456155.8458,
300.000,-5597.5045,1265.8710,607.3608,-5233.3503,2372.4038,2833.3893,1255.7622,-5947.2778,5394.7425,4125.2845,-3451.7853,3289.3965,-834.5938,4458.1329,3733.7881,523.3408,3432.3714,-4790.6682,-3132.3771,4314.4476,-4589.3048,4676.1429,6493.2039,-1200.5137,2256.2311,-6882.2964,3814.0347,-5413.3825,-3743.0492,1198.3190,980.7884,2251.1458,92.4014,4546.8456,-6530.6857,2590.7022,3175.6435,1181.0919,-4230.6412,-3194.4103,-4562.2149,-2502.4977,1057.5429,5904.0785,755.4382,1178.9257,-6148.8568,5166.9818,-2406.4115,-4656.9434,-3466.6416,3215.3707,-1919.9130,6198.5304,1118.4559,-3173.5739,-1820.0238,473.7394,4292.7186,0.0000,-206.1167,3690.7089,-4923.1585,-4755.5996,1226.6478,0.0000,4170.2935,-1746.9539,5302.0906,4789.7060,-2202.3652,-765.3611,408.6890,-3956.1501,1798.0988,2080.9932,-5939.7272,-1379.6352,-5269.6365,688.2752,-983.1952,-5590.9567,752.2728,-3779.6035,3811.2627,-255.9776,3272.2025,4118.1668,-1675.4881,-5060.2749,1153.0592,1999.0170,-3394.2027,-3986.3195,-3682.9991,3500.5680,1246.1211,4658.0985,4334.3758,-3980.2947,99616.8020,66726.6734,88998.4871,88692.9128,80218.0880,81992.2477,82921.0976,85924.3829,-77622054.3094,-77649932.9772,-77601588.3106,-77596104.8915,84500.6731,-77608098.2971,1240.7571,-4929.3369,-5467.7637,-1718.8386,-3829.0668,2975.9699,-4064.9530,-3321.1445,794.6037,-1536.2567,-5785.5832,3415.1237,-3711.8003,-887.5825,-5769.6397,-6595.8543,-4253.0211,-1394.0423,-3412.9554,-4129.4309,-1189.8718,-3129.6668,-877.8826,6710.5730,1553.7891,-277.6582,-3334.9493,-2040.0519,3007.0971,-6696.9358,3101.3054,-4730.0853,-6427.4905,4051.0098,463.3235,5906.4695,-3125.9807,-6603.3726,912.5393,4548.1861,3263.7485,4460.6802,2180.1447,-2739.3282,-5198.7690,4950.8399,-2992.6281,-4561.2681,-6303.6602,5104.0050,-3936.5958,-4463.8057,-6450.0503,-2469.4050,-5167.9501,-4777.1342,-5643.0280,6801.8071,4944.1048,0.0000,-4925.7177,-1888.8969,2112.1340,659.6008,4393.5355,0.0000,205.4501,6222.1017,-2519.7058,183.2071,-5667.5056,-4041.9251,-6621.9581,5247.1256,5969.7776,3634.9706,-2208.7760,-6467.4860,-2878.3175,4611.9754,5773.4772,3218.0287,4234.8905,-3659.6425,-4714.1732,6856.4509,4094.8285,-292.8603,-4115.4369,3427.9342,-6606.8310,-6451.1701,-2889.9497,-1527.3046,-2317.6787,-5620.8637,-4967.9465,-2216.7052,-3226.6272,-3853.2768,406214.6818,394911.5564,400423.6830,400298.1158,401943.1114,400883.2422,393027.3436,395278.5506,327592337.0437,327588292.5658,327600323.4633,327608701.5657,396344.2078,327605908.5922,3866.2310,4569.0438,-3961.0685,4153.3680,5188.0675,5297.3867,-5440.9955,-1291.2623,4230.6017,-5246.6087,-1537.4233,-4961.1503,-5792.3119,5308.2850,-962.8019,1761.0118,-4188.1621,4388.6710,4861.2302,3500.3995,4998.2059,-3682.8148,1875.8847,-483.1270,6362.7868,322.9012,4715.6206,3681.7292,-4947.6147,-916.6827,6081.8552,4417.5047,2558.6450,-3349.6029,-1610.5979,1994.0190,5227.1930,-1362.1643,-5374.2718,-4175.8090,-3914.6841,-4435.5391,6505.5628,2399.7044,4271.1607,-4704.4320,331.2726,-516.1377,1502.2250,-88.9582,4516.3285,4155.1200,-1416.8957,1638.2120,-4411.1351,3802.6009,-3540.9968,-457.3652,-2028.6148,0.0000,4684.5610,-5541.3271,-4214.4630,-4867.5990,-5194.7231,0.0000,-5517.3680,2467.8173,-3649.3109,-4973.9751,-2914.4726,-5465.6054,1592.5699,-2205.8775,-3031.2791,5488.3756,2771.8770,-1692.9641,-3003.0428,5093.3851,3656.0188,2526.3141,-5399.4627,-4522.9275,-3115.4412,1070.8314,-4511.6553,-5477.2626,-5218.8807,3210.7953,-1036.8900,952.4027,-5104.0673,-5169.0465,-5374.7891,1911.7984,-4673.5722,-4464.3037,-4337.0142,-4133.5743,-460.2803,-4976.1732,-2139.7496,-190.2924,2552.7186,-6883.5183,-11296.5525,-3239.7511,-93444896.2328,-93467948.9451,-93466094.6273,-93449182.8638,-3065.2918,-93451094.8910,
600.000,-5515.3972,-905.4557,-1087.5439,-4629.7144,227.7735,4482.2717,-920.8131,-5760.2784,4485.3154,2664.9611,-4443.1429,3931.2506,-540.0873,5457.5615,2172.2438,-805.5866,2609.9454,-4153.2409,-4894.2085,2443.8084,-4077.3937,4322.3313,6354.9432,75.6680,4068.7549,-6676.4983,2202.7693,-6455.6810,-1779.9558,-16.4690,2040.9818,246.9631,511.1570,5833.7896,-6513.8681,3829.5557,2106.2891,-25.9827,-4100.5804,-3067.6857,-3725.0164,-1359.3516,3116.9073,5069.0593,-752.2633,3216.4539,-6439.9592,4008.5861,-3568.3922,-3554.9024,-5095.8259,1249.6454,-3104.9200,5820.1233,-325.4424,-4882.1669,-3334.6671,1958.0172,4710.1201,0.0000,-1974.2335,2574.0604,-4377.7681,-3461.3386,2861.1592,0.0000,3951.0299,-251.5867,3659.2208,5445.9485,-3125.2551,-2855.7094,-1135.3086,-2778.9044,3480.4962,3969.8014,-6736.0463,-2617.8238,-6308.2517,2429.3648,662.0786,-5213.2346,2675.0590,-4764.4452,2657.8808,367.6510,4493.8764,3962.5208,-3214.8812,-4681.1684,-460.7025,807.0210,-5025.1618,-5060.1346,-4165.7726,2524.2226,-905.7915,3890.4645,2559.5340,-4249.5697,90894.8751,58386.0436,80630.3054,80224.6677,71755.2636,73527.9098,74493.7379,77408.6608,-84754921.8801,-84782331.3240,-84733922.0344,-84729060.3713,76065.4230,-84740959.2827,3109.0468,-4960.6916,-4486.5850,147.6390,-4124.8335,1616.6919,-4117.1381,-3735.2153,-960.4303,-3149.7201,-4430.1961,1384.9021,-5412.0944,-2152.3088,-6137.9990,-5906.3268,-5723.4047,598.7814,-2586.2187,-4809.9485,876.2080,-4682.2425,-2441.9883,6454.2505,550.3411,1227.2367,-4756.5823,-875.3600,3798.0592,-6803.0951,1192.5952,-4407.0404,-5247.0739,3348.0884,1720.3280,5558.7450,-4842.1602,-6828.0258,2975.4775,5780.8972,4970.5394,5836.3005,1546.0188,-1872.1958,-6066.6046,4371.2765,-1796.0828,-5533.2512,-5915.2521,5670.6231,-2697.8844,-4460.0566,-6121.7801,-3650.8558,-6142.3836,-4031.5254,-5715.6000,6452.5462,3459.8396,0.0000,-5487.1107,-3729.5474,4024.2138,2339.7340,2997.0698,0.0000,-1950.8432,6837.2406,-3370.1737,-1613.4391,-4184.8415,-3471.3905,-6729.8044,6305.8708,5748.5316,2672.6816,-752.6830,-6301.5956,-1871.3401,3369.3956,4912.8753,4495.2558,3215.9718,-1755.7666,-6011.1915,6855.8456,2328.5631,-2429.8008,-2584.1122,4826.7582,-6303.9025,-6717.7272,-1712.4658,243.5144,-200.7457,-6414.6708,-5059.7308,-4133.6288,-4390.8177,-1921.3091,408281.5423,396302.1065,402026.6317,401905.2504,403654.0274,402552.5083,394798.9911,397082.8046,325822186.1272,325817389.4217,325830512.8655,325839199.5160,398045.2499,325835852.4755,2784.9891,4620.6803,-4964.9593,5109.8631,5488.8108,4717.5998,-5468.8918,953.1173,5154.3348,-5466.7826,-2897.7842,-5452.4166,-4293.6713,3801.1961,-2403.6993,3363.4956,-2798.2072,5150.3838,3804.4506,4335.2829,5482.1349,-2145.5617,365.0289,-2251.0312,5580.5514,-1219.5836,4520.5053,2146.3436,-5471.6901,903.0623,6477.6170,5239.3001,4476.7467,-1743.8703,208.3784,196.7518,4394.9291,456.3976,-4684.5222,-2342.5391,-2863.6706,-3148.7377,6007.7123,4345.5328,2915.5862,-4309.8345,-1484.1438,1029.6904,-303.9706,1708.5530,3831.6644,5103.8796,393.1536,-166.1337,-3093.7344,2699.4023,-1972.1995,1095.6617,-3584.3147,0.0000,3502.9255,-5230.6514,-3330.5124,-5412.3554,-5534.3018,0.0000,-5334.9309,1034.5720,-4800.2055,-3930.5396,-4265.7861,-5156.5998,60.5752,-739.0849,-1699.0830,4977.4423,1388.2121,114.7036,-1325.9136,5515.2125,4802.1591,801.1321,-5491.7485,-4727.7066,-1799.9761,-1056.3819,-4713.1320,-5043.7029,-5474.6014,1577.7166,-2480.2394,-875.2657,-4211.2611,-4390.3390,-5516.6598,124.2965,-4653.1535,-3782.9340,-4709.2950,-5102.6310,-352.0859,-4858.5644,-1915.3072,-232.4573,2759.8387,-6505.2635,-11268.9815,-3590.6984,-93440062.3236,-93463066.0341,-93460744.8824,-93443722.2493,-2934.8785,-93446033.7029,
